Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216)
1.7713156059579783e-11,0.10504946994334764,0.0,0.26078952579860193,0.031075110263184432,0.31939491933079267,0.3504735662841392,0.20700482767959288,0.09201445847973155,0.0,8.024866006562675e-20,3.8466456200194195e-06,6.685491783116065e-17,0.0,4.3485226278453256e-29,5.753805648412198e-10,1.0649529085263197e-21,2.1859808471403068e-18,5.895963218091207e-29,6.314543289708283e-12,5.017765482910304e-13,4.762342259407721e-46,2.7424209450476114e-09,1.2767059317761255e-30,1.7459529608131792e-20,1.893651172603753e-36,3.844699384956902e-06,4.2006549671484754e-33,3.7374730996713174e-06,6.878656201354275e-06,1.4123827239328562e-05,7.3792097809316125e-06,3.3728756347738356e-06,5.5851337177877435e-06,3.1196319907046537e-07,8.869207202918699e-07,3.0401496499282127e-09,2.0059145498828483e-07,9.035620596648411e-07,9.082394310830029e-07,1.903392541741315e-07,3.905103007889767e-06,1.2501752408139878e-12,1.6699452906313713e-10,4.425472298725937e-11,1.1430200448590924e-07,1.2643578839432662e-14,6.469052677398898e-13,2.0192734577287827e-14
1.777919011932018e-11,0.10504946994334764,0.0,0.26078935866668124,0.031075110263184432,0.3193948691611791,0.35047353262281433,0.20700480929141554,0.0920144585136289,0.0,8.134147884795774e-20,3.860985573963716e-06,6.76054239849832e-17,0.0,4.446598890701037e-29,5.832522389649885e-10,1.0808545889994373e-21,2.2023094007152767e-18,5.962148511353371e-29,6.361253997667501e-12,5.036471182037283e-13,4.851774941151247e-46,2.7526468302768765e-09,1.2910375933594752e-30,1.7720875557932064e-20,1.9363604584450145e-36,3.85902489495254e-06,4.26340006896646e-33,3.7374809315662976e-06,6.890560903624139e-06,1.4195664085136163e-05,7.398531151844572e-06,3.376281681536283e-06,5.605680839130211e-06,3.1347229659911475e-07,8.933907309870355e-07,3.052678786242518e-09,2.0285665170860485e-07,9.102149327561493e-07,9.164681724594975e-07,1.9181000462103472e-07,3.919238027887077e-06,1.25470051400258e-12,1.6759979948830122e-10,4.42675616922829e-11,1.1514843435168794e-07,1.280891200831951e-14,6.562202368284383e-13,2.054016464037866e-14
1.7845224179060576e-11,0.10504946994334764,0.0,0.2607891914827673,0.031075110263184432,0.31939481901340355,0.35047349900949365,0.20700479093123914,0.0920144585482539,0.0,8.244657496274227e-20,3.87532552653189e-06,6.83615264096694e-17,0.0,4.5465108539757205e-29,5.91204032668628e-10,1.0969332134071681e-21,2.218698709615429e-18,6.028827265873743e-29,6.408133457159193e-12,5.055176878896107e-13,4.942546173850595e-46,2.7628727525209496e-09,1.3054761077631517e-30,1.79851410695726e-20,1.9798691374619397e-36,3.873350350438973e-06,4.326843644134162e-33,3.737488550476457e-06,6.9024060466729e-06,1.4267619706279938e-05,7.417804520027071e-06,3.3796597489003512e-06,5.626200756880264e-06,3.149813791195868e-07,8.998800624245821e-07,3.0652169875866467e-09,2.0513840630737403e-07,9.168883872588342e-07,9.247366661849766e-07,1.9328615110154114e-07,3.933369966501569e-06,1.259225218164065e-12,1.6820494098176478e-10,4.428059740329644e-11,1.1599792376616685e-07,1.2975846878941748e-14,6.656440860753847e-13,2.089233530261189e-14
1.7911258238800973e-11,0.10504946994334764,0.0,0.26078902424663697,0.031075110263184432,0.31939476888736085,0.35047346544405783,0.20700477259883393,0.09201445858360072,0.0,8.3564065252061e-20,3.889665477725905e-06,6.912324590248721e-17,0.0,4.6482858825905825e-29,5.99236484870487e-10,1.1131900807531745e-21,2.23514877381567e-18,6.096001314331396e-29,6.4551816313960554e-12,5.073882573489291e-13,5.034670927173347e-46,2.7730987119772935e-09,1.3200218718249534e-30,1.8252347737502627e-20,2.0241891262773046e-36,3.887675751418383e-06,4.3909908232870254e-33,3.7374959649081514e-06,6.914191949525198e-06,1.433969386981813e-05,7.4370300046675874e-06,3.383010066517973e-06,5.6466933403742e-06,3.1649043266796163e-07,9.063886505588895e-07,3.077764255903577e-09,2.074367688706119e-07,9.235823620651327e-07,9.33044911891261e-07,1.9476768646655357e-07,3.947498824394312e-06,1.2637492518427317e-12,1.688099536821782e-10,4.429382913847926e-11,1.1685047205946499e-07,1.3144393323590216e-14,6.751778003183789e-13,2.124929466347893e-14
1.797068889256733e-11,0.10504946994334764,0.0,0.26078887368929227,0.031075110263184432,0.31939472379241707,0.3504734352760088,0.20700475612322541,0.09201445861602545,0.0,8.458050083925663e-20,3.902571432627228e-06,6.981361322835044e-17,0.0,4.741499191540543e-29,6.065351016937952e-10,1.127974736428349e-21,2.2500057773567315e-18,6.156882948968419e-29,6.497669208918002e-12,5.090717696688099e-13,5.118752927323759e-46,2.7823021074673825e-09,1.3332050859245724e-30,1.849536633830345e-20,2.0647807419652643e-36,3.900568565698128e-06,4.4493291211328975e-33,3.737502469846612e-06,6.92474887406028e-06,1.4404661778598158e-05,7.454292098686397e-06,3.3860018146286482e-06,5.6651131879271376e-06,3.1784854463239296e-07,9.122627913488952e-07,3.0890645512543142e-09,2.095195362554814e-07,9.296244336575633e-07,9.405563203678278e-07,1.9610566985517803e-07,3.9602121630269034e-06,1.2678191566180785e-12,1.6935435618549455e-10,4.430590452600579e-11,1.1762038031123946e-07,1.329747120341127e-14,6.838528964934137e-13,2.1574692439357666e-14
1.801849529184981e-11,0.10504946994334764,0.0,0.26078875254906525,0.031075110263184432,0.3193946875304171,0.3504734110366572,0.20700474288621973,0.09201445864252651,0.0,8.5405541902994e-20,3.912953064767399e-06,7.037227362849961e-17,0.0,4.8176058584868407e-29,6.124541568221554e-10,1.139973801150958e-21,2.2619925611927772e-18,6.206149667758973e-29,6.531945627726411e-12,5.104259976498507e-13,5.187201064719046e-46,2.7897053999501703e-09,1.3438732239704367e-30,1.8692604506205202e-20,2.0979229255774402e-36,3.91093959620413e-06,4.4966760156650634e-33,3.7375075909961108e-06,6.933206450480165e-06,1.4456991814801632e-05,7.46814981821948e-06,3.388392329098084e-06,5.679914023935366e-06,3.189409866229928e-07,9.169992384438133e-07,3.0981599134527637e-09,2.1120474463432367e-07,9.344967113290443e-07,9.466219127050968e-07,1.9718511233355227e-07,3.970437043929764e-06,1.2710928422613473e-12,1.6979220115756856e-10,4.4315732272843406e-11,1.1824149688013308e-07,1.3421566120167806e-14,6.908968585318535e-13,2.1839312078640722e-14
1.805857665932181e-11,0.10504946994334764,0.0,0.2607886509625568,0.031075110263184432,0.3193946571366598,0.35047339073335837,0.20700473179916187,0.09201445866503129,0.0,8.610239472029277e-20,3.921657129339853e-06,7.08429507562671e-17,0.0,4.8821961408649087e-29,6.174498986083711e-10,1.1501073004634655e-21,2.2720669424919017e-18,6.247657358973803e-29,6.560751433437531e-12,5.115613959605579e-13,5.2451512367347005e-46,2.7959124102953216e-09,1.3528612341338619e-30,1.8859181687306185e-20,2.1260500673623185e-36,3.9196347507978235e-06,4.536661726718828e-33,3.7375118103392647e-06,6.940273769088356e-06,1.4500913485443826e-05,7.479749052439049e-06,3.3903855879327706e-06,5.692312019368574e-06,3.1985687491705356e-07,9.209780347723503e-07,3.1057892213186224e-09,2.1262440078150257e-07,9.385899028252436e-07,9.517234224232342e-07,1.9809229699684972e-07,3.97900844353366e-06,1.27383713864875e-12,1.701592429390959e-10,4.4324050158414904e-11,1.1876348214830924e-07,1.3526269863991229e-14,6.968480044255248e-13,2.2063156968475546e-14
1.809865802679381e-11,0.10504946994334764,0.0,0.2607885493565518,0.031075110263184432,0.31939462675078534,0.3504733704475604,0.20700472072206705,0.09201445868779577,0.0,8.680395524004862e-20,3.930361193408355e-06,7.131572210889849e-17,0.0,4.947506161760206e-29,6.224760028757357e-10,1.1603080267579104e-21,2.2821637075311532e-18,6.289349710394019e-29,6.589619354104086e-12,5.126967941880879e-13,5.303618177456233e-46,2.80211943458448e-09,1.3618892301298688e-30,1.9026868365057804e-20,2.154490633975481e-36,3.92832988531229e-06,4.5769128160312476e-33,3.737515963714076e-06,6.947319637750266e-06,1.4544878553937472e-05,7.491330786304872e-06,3.392368891754106e-06,5.704699792316649e-06,3.2077273617164684e-07,9.249638492894425e-07,3.113421871989972e-09,2.1405023494142258e-07,9.426905815068923e-07,9.568395764054163e-07,1.9900145846550095e-07,3.987578708909135e-06,1.2765810046972351e-12,1.7052623749806553e-10,4.433243915730256e-11,1.1928659358674005e-07,1.3631579158838767e-14,7.028408146036585e-13,2.2288824196966476e-14
1.813873939426581e-11,0.10504946994334764,0.0,0.2607884477310028,0.031075110263184432,0.31939459637277046,0.350473350179237,0.20700470965488546,0.09201445871081892,0.0,8.751025042261772e-20,3.939065256973339e-06,7.179059233736715e-17,0.0,5.013542318320948e-29,6.275325917170045e-10,1.1705762746947529e-21,2.292282856304933e-18,6.331227131855001e-29,6.6185493815065695e-12,5.138321923324954e-13,5.3626053353753716e-46,2.808326472861451e-09,1.3709573007018178e-30,1.9195669439319874e-20,2.1832474111880276e-36,3.937024999747994e-06,4.617430447434371e-33,3.7375200527564852e-06,6.954344126321969e-06,1.4588886968607735e-05,7.502895046204619e-06,3.3943422902384886e-06,5.717077314879553e-06,3.2168856735623777e-07,9.289566675940947e-07,3.1210578658989276e-09,2.1548225817128142e-07,9.467987336138967e-07,9.619703742389048e-07,1.9991259511061436e-07,3.996147840203843e-06,1.2793246074365293e-12,1.7089318467431797e-10,4.4340899067863747e-11,1.198108310457366e-07,1.3737496231742784e-14,7.088755147121511e-13,2.251632481243317e-14
1.817882076173781e-11,0.10504946994334764,0.0,0.26078834608586243,0.031075110263184432,0.3193945660025922,0.35047332992836167,0.2070046985975677,0.09201445873409975,0.0,8.822130735471262e-20,3.947769320035239e-06,7.226756609266903e-17,0.0,5.080311050179701e-29,6.326197874616154e-10,1.1809123395611786e-21,2.3024243888076454e-18,6.373290033192047e-29,6.647541507426546e-12,5.149675903938345e-13,5.422116174291138e-46,2.8145335251699874e-09,1.3800655345930457e-30,1.9365589820594172e-20,2.2123232032717857e-36,3.945720094105392e-06,4.658215787238737e-33,3.737524079065722e-06,6.961347304438577e-06,1.4632938677842618e-05,7.514441858486166e-06,3.396305832814415e-06,5.729444559352718e-06,3.226043654539301e-07,9.329564752741457e-07,3.1286972034772374e-09,2.169204815066318e-07,9.509143453725796e-07,9.671158154620939e-07,2.0082570529888107e-07,4.004715837565412e-06,1.2820678061477244e-12,1.7126008461778915e-10,4.43494296808529e-11,1.2033619437563483e-07,1.3844023313062655e-14,7.149523312147346e-13,2.274566990745328e-14
1.821890212920981e-11,0.10504946994334764,0.0,0.2607882444210841,0.031075110263184432,0.3193945356402278,0.35047330969490803,0.2070046875500646,0.09201445875763722,0.0,8.893715324973213e-20,3.95647338259449e-06,7.274664802582301e-17,0.0,5.147818839640616e-29,6.377377126755671e-10,1.1913165172709856e-21,2.3125883050336953e-18,6.415538824240369e-29,6.6765957236466485e-12,5.161029883721593e-13,5.482154173343734e-46,2.8207405915537916e-09,1.3892140205468657e-30,1.953663443002323e-20,2.24172083308083e-36,3.954415168384939e-06,4.6992700042329394e-33,3.737528044205107e-06,6.968329241514923e-06,1.467703363009258e-05,7.52597124945765e-06,3.398259568663708e-06,5.741801498226255e-06,3.235201274614088e-07,9.369632579064399e-07,3.1363398851562906e-09,2.1836491596136275e-07,9.550374029958493e-07,9.722758995647223e-07,2.0174078739260626e-07,4.013282701141441e-06,1.2848104854484539e-12,1.7162693745286824e-10,4.4358030794642115e-11,1.20862683426783e-07,1.3951162635367399e-14,7.210714913946665e-13,2.2976870618947378e-14
1.8258983496681812e-11,0.10504946994334764,0.0,0.26078814273662165,0.031075110263184432,0.3193945052856541,0.3504732894788501,0.2070046765123273,0.09201445878143047,0.0,8.965781544809112e-20,3.96517744465152e-06,7.322784278787075e-17,0.0,5.216072211866422e-29,6.428864901612955e-10,1.2017891043644692e-21,2.3227746049774895e-18,6.457973914835096e-29,6.70571202195058e-12,5.172383862675232e-13,5.542722827048447e-46,2.826947672056511e-09,1.3984028473065686e-30,1.9708808199389114e-20,2.2714431421329264e-36,3.963110222587084e-06,4.7405942696831824e-33,3.7375319497028726e-06,6.9752900067462414e-06,1.4721171773869985e-05,7.537483245387534e-06,3.4002035467227614e-06,5.754148104184167e-06,3.2443585038888124e-07,9.409770010569995e-07,3.1439859113671056e-09,2.198155725276812e-07,9.591678926833744e-07,9.774506259880907e-07,2.0265783974973992e-07,4.021848431079503e-06,1.2875530112948738e-12,1.719937428189593e-10,4.436670221536711e-11,1.2139029804954492e-07,1.4058916432783748e-14,7.272332233553191e-13,2.320993812826393e-14
1.8299064864153812e-11,0.10504946994334764,0.0,0.26078804103242886,0.031075110263184432,0.31939447493884865,0.3504732692801614,0.20700466548430693,0.09201445880547855,0.0,9.038332141754985e-20,3.973881506206764e-06,7.371115502987681e-17,0.0,5.285077735065987e-29,6.480662429575553e-10,1.2123303980083096e-21,2.3329832886334378e-18,6.500595714811288e-29,6.734890394123118e-12,5.183737840799801e-13,5.603825645329533e-46,2.8331547667217416e-09,1.4076321036154213e-30,1.9882116071112252e-20,2.3014929906911956e-36,3.971805256712276e-06,4.782189757332846e-33,3.73753579705295e-06,6.982229669108846e-06,1.4765353057750038e-05,7.54897787250467e-06,3.40213781568376e-06,5.766484350103532e-06,3.253515312600209e-07,9.449976902811942e-07,3.1516352825403392e-09,2.2127246217609347e-07,9.63305800621752e-07,9.826399941252748e-07,2.0357686072390757e-07,4.030413027527146e-06,1.2902952583965068e-12,1.723605008504413e-10,4.437544373656536e-11,1.2191903809431288e-07,1.4167286941808063e-14,7.334377560207196e-13,2.3444883661264128e-14
1.8339146231625813e-11,0.10504946994334764,0.0,0.26078793930846045,0.031075110263184432,0.31939444459978866,0.3504732490988159,0.2070046544659552,0.0920144588297806,0.0,9.11136987535423e-20,3.982585567260651e-06,7.419658940292863e-17,0.0,5.354842020682279e-29,6.532770943392949e-10,1.2229406959954578e-21,2.3432143559959515e-18,6.543404634003912e-29,6.7641308319500986e-12,5.195091818095828e-13,5.665466153554123e-46,2.8393618755930267e-09,1.4169018782166681e-30,2.005656299825017e-20,2.3318732578459806e-36,3.980500270760956e-06,4.824057643402042e-33,3.737539587715744e-06,6.989148297360808e-06,1.4809577430370552e-05,7.560455156998351e-06,3.404062423995904e-06,5.778810209053736e-06,3.262671671119086e-07,9.490253111239126e-07,3.1592879991062793e-09,2.2273559585538758e-07,9.6745111298468e-07,9.878440033213384e-07,2.044978486644411e-07,4.038976490631886e-06,1.2930367507223787e-12,1.7272721203507884e-10,4.438425515454744e-11,1.224489034114934e-07,1.4276276402387508e-14,7.396853191361982e-13,2.3681718488406748e-14
1.8379227599097813e-11,0.10504946994334764,0.0,0.2607878375646708,0.031075110263184432,0.3193944142684514,0.35047322893478733,0.20700464345722389,0.0920144588543358,0.0,9.184897517950369e-20,3.991289627813612e-06,7.468415055813678e-17,0.0,5.42537172358102e-29,6.585191678175326e-10,1.2336202967450207e-21,2.353467807059444e-18,6.58640108224786e-29,6.7934333272184366e-12,5.206445794563842e-13,5.727647892566112e-46,2.845568998713857e-09,1.426212259853529e-30,2.0232153944496317e-20,2.3625868415969852e-36,3.9891952647335666e-06,4.866199106587181e-33,3.7375433231188666e-06,6.996045960042636e-06,1.4853844840430465e-05,7.571915125018376e-06,3.4059774198666155e-06,5.7911256542956946e-06,3.271827549949777e-07,9.530598491197298e-07,3.166944061494845e-09,2.2420498449261563e-07,9.716038159331255e-07,9.930626528735446e-07,2.0542080191640922e-07,4.047538820541219e-06,1.295778102345914e-12,1.7309387576228792e-10,4.4393136283418576e-11,1.2297989385150305e-07,1.4385887057214054e-14,7.459761432696277e-13,2.3920453924832904e-14
1.8410854711861447e-11,0.10504946994334764,0.0,0.26078775726740405,0.031075110263184432,0.3193943903402577,0.350473213036109,0.2070046347772936,0.09201445887388977,0.0,9.243263804847303e-20,3.9981577640028695e-06,7.507037600456553e-17,0.0,5.481569453737905e-29,6.626776643253075e-10,1.2420963919864062e-21,2.3615743249780367e-18,6.620461042775349e-29,6.81659892433009e-12,5.215404906822386e-13,5.777098168389217e-46,2.8504668801871506e-09,1.4335875486921694e-30,2.037151874078504e-20,2.3870592784568923e-36,3.996056232914609e-06,4.899645665222609e-33,3.737546232535102e-06,7.001473963550956e-06,1.4888805389643798e-05,7.5809456671307525e-06,3.407481737327789e-06,5.80083606790956e-06,3.2790518460965686e-07,9.562482659033e-07,3.1729876132433877e-09,2.2536886119423438e-07,9.748858080384726e-07,9.971908802209838e-07,2.0615046526361473e-07,4.054294321528465e-06,1.2979411974372379e-12,1.7338316653682068e-10,4.440019321336587e-11,1.2339967798506575e-07,1.4472817777901656e-14,7.509707486285435e-13,2.411018254590308e-14
1.844248182462508e-11,0.10504946994334764,0.0,0.2607876769577461,0.031075110263184432,0.3193943664168473,0.35047319714818376,0.20700462610330003,0.09201445889360049,0.0,9.301938234508198e-20,4.00502589988071e-06,7.545793084263477e-17,0.0,5.538251240126947e-29,6.668557387714887e-10,1.2506159709847013e-21,2.3696947797822394e-18,6.654638222120778e-29,6.839803151474323e-12,5.224364018565966e-13,5.82688940192802e-46,2.8553647705810856e-09,1.4409882197764045e-30,2.0511601389808807e-20,2.411742507497108e-36,4.002917188596056e-06,4.933263879538452e-33,3.7375491090860488e-06,7.006888989163988e-06,1.4923792678454442e-05,7.589965456456898e-06,3.4089801230712044e-06,5.810539968083172e-06,3.286275810919662e-07,9.594409734243652e-07,3.1790332486989567e-09,2.2653664459481916e-07,9.781723863513063e-07,1.0013282223214237e-06,2.068813504339487e-07,4.061049117112026e-06,1.300103687556215e-12,1.7367242829300005e-10,4.4407293318422356e-11,1.238201624937104e-07,1.4560137778034822e-14,7.559925479454369e-13,2.4301107227299952e-14
1.8474108937388714e-11,0.10504946994334764,0.0,0.2607875966356752,0.031075110263184432,0.3193943424982094,0.3504731812709989,0.20700461743521978,0.09201445891346755,0.0,9.360922185954006e-20,4.011894035447345e-06,7.584681735748808e-17,0.0,5.595420410022538e-29,6.710534521485928e-10,1.2591791811799552e-21,2.3778291714693096e-18,6.68893282163791e-29,6.863046004617413e-12,5.233323129794834e-13,5.877023353303479e-46,2.8602626699169626e-09,1.4484143167061785e-30,2.0652404344274485e-20,2.4366379776485128e-36,4.0097781317781206e-06,4.967054331897835e-33,3.7375519534315935e-06,7.012291070270769e-06,1.495880668173953e-05,7.598974505792402e-06,3.4104726004655195e-06,5.820237341930129e-06,3.293499430102384e-07,9.626379645627962e-07,3.185080968072288e-09,2.277083400341844e-07,9.814635440560604e-07,1.0054746787670866e-06,2.076134566087873e-07,4.067803207364334e-06,1.3022661304431882e-12,1.7396166047286296e-10,4.441443651602079e-11,1.2424134730396502e-07,1.46478481626597e-14,7.61041655586462e-13,2.4493233587323213e-14
