Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544),SX(876),SX(882),H3NO3(822),HNO(87),H2NOX(203),CH3NX(670),CH2NX(679),HNO2(94),HONO(92),SX(685),HNO(549),SX(1060),SX(540),SX(1177),SX(858),SX(1228),SX(1291)
3.078163155719799e-13,0.135789383521573,0.0,0.3371631389954617,0.031075060955629164,0.3194044344618174,0.35047834262034455,0.20701198059235731,0.09201752921433616,3.1693362701784545e-48,1.4266226545755358e-21,1.4368304649059158e-06,1.0451735477688091e-16,2.3434463271826547e-34,2.886386897988889e-31,1.7231430399179338e-13,9.31826814644698e-25,1.786382432009705e-18,9.531365404864739e-29,1.8001206944381416e-13,1.0552944052842049e-11,2.9531610375673525e-45,5.3570880372894786e-08,3.228635424362828e-29,1.9252617543614608e-20,2.1878311128693588e-37,1.4368505168195317e-06,2.2367261176009186e-34,6.660163537498931e-07,2.3674968355942703e-07,2.382469648766778e-07,1.9507119277766256e-07,1.601426048793193e-07,8.708383071534245e-08,6.92875584569515e-08,7.836563552160933e-10,4.818104853900244e-06,1.3550387372293e-11,2.999968531893801e-09,4.6492046027878285e-09,2.3068636798422173e-08,7.880988964262874e-08,1.063173896236061e-12,5.0501279788220815e-11,4.945948508171979e-10,7.802777618852092e-11,7.485240945358499e-17,3.297725102782369e-15,1.847992000521193e-19,4.789532092207126e-12,5.363056384063626e-26,5.644939756007625e-08,3.087698647882164e-08,6.869952051966502e-18,1.5940538304743823e-24,3.196652892810685e-08,4.7856358489477706e-06,9.6016678392689e-14,1.0999846698846241e-16,4.315393798612271e-13,2.422680353510722e-12,1.232295077447897e-12,4.051171728215413e-08,1.159832489840903e-16,6.5147383168048066e-15,7.070976618851528e-12,3.4802963583870016e-13,8.434439046529431e-16,1.65005034423713e-14,7.545661140053748e-20,-3.0011035651010493e-20,1.2334957734445063e-19,3.680356762376829e-16,8.661543324602629e-19,6.276553408562952e-22
3.094445784883621e-13,0.135789383521573,0.0,0.33716312926371705,0.031075060700393155,0.31940440672657266,0.35047830852942236,0.20701197935281998,0.09201752603634374,3.2899170890904836e-48,1.449397591205312e-21,1.444430766267391e-06,1.0620548693190897e-16,2.407188849890879e-34,2.9634901002391053e-31,1.7417539116078639e-13,9.4950353951914e-25,1.8053324030461747e-18,9.683421692524705e-29,1.8191647075897448e-13,1.0608766157598899e-11,3.0320987062596975e-45,5.385424754877365e-08,3.280142648917681e-29,1.9559368277355544e-20,2.2462741609956917e-37,1.4444509725114465e-06,2.284384635395593e-34,6.691927526166003e-07,2.379267583133139e-07,2.396178828187725e-07,1.9607833579005051e-07,1.6096190145302294e-07,8.757555868596231e-08,6.963780951189544e-08,7.921427864598398e-10,4.843590925766879e-06,1.3767725246376542e-11,3.031919560278933e-09,4.697780973774864e-09,2.3201530365163795e-08,7.922346452115876e-08,1.0687579815681206e-12,5.077843837174964e-11,4.992624054895263e-10,7.967505086351615e-11,7.577103742918348e-17,3.365659741403804e-15,1.8777486155918484e-19,4.840317865715572e-12,5.535856926459378e-26,5.6746525557982004e-08,3.1024426483587267e-08,6.980747040843428e-18,1.6442414942717655e-24,3.2135611916303304e-08,4.810950077266646e-06,9.703423236096373e-14,1.135759307242074e-16,4.418758279486574e-13,2.4483899074864973e-12,1.2456969509087073e-12,4.072753471223034e-08,1.1742550049179974e-16,6.649968018244805e-15,7.1459770552139255e-12,3.5172664458555525e-13,8.587119267892345e-16,1.6686477615440563e-14,7.665567441665871e-20,5.489732843475297e-20,4.047089408629033e-20,3.741262797598544e-16,8.955077911855564e-19,6.632494794250312e-22
3.1107284140474433e-13,0.135789383521573,0.0,0.3371631195351251,0.031075060445212074,0.3194043789915514,0.35047827443876156,0.2070119781135689,0.09201752286175516,3.4144227677883974e-48,1.4724138816737212e-21,1.4520310662276675e-06,1.0791190189564702e-16,2.4723217824723263e-34,3.0422317807853106e-31,1.7604686592037916e-13,9.674266238110388e-25,1.824382366386511e-18,9.837086635243289e-29,1.8383083932974216e-13,1.0664588261921546e-11,3.112715455398587e-45,5.4137614641841665e-08,3.3321947855693063e-29,1.9869355968041037e-20,2.305959155735273e-37,1.45205142729039e-06,2.3328002568949934e-34,6.72365748170606e-07,2.3910307323787263e-07,2.4098992928142823e-07,1.9708522275004726e-07,1.6178091180095142e-07,8.806756947674506e-08,6.99878990170779e-08,8.00676496555244e-10,4.869076993788188e-06,1.3987385513212074e-11,3.0640408478092092e-09,4.7466022440774795e-09,2.33345431507566e-08,7.96370047773084e-08,1.0743415994750575e-12,5.105557485100531e-11,5.039395978572897e-10,8.134711546696246e-11,7.669536382529137e-17,3.434575796456516e-15,1.9078261115466293e-19,4.891371275251826e-12,5.713275688181392e-26,5.7043631164604464e-08,3.117171046565949e-08,7.092738196320408e-18,1.6957098674819082e-24,3.2304694694899833e-08,4.836264300770931e-06,9.805789288009873e-14,1.1724905778510395e-16,4.52389401282549e-13,2.4742352756155567e-12,1.2591744386783738e-12,4.094336884737759e-08,1.1887686334202586e-16,6.78717647204783e-15,7.221373106642664e-12,3.554432419356647e-13,8.741518380247173e-16,1.6873607482935038e-14,7.786732384706439e-20,2.4686716971106246e-20,7.274388597755702e-20,3.8027744092356147e-16,9.256663791206766e-19,7.006350619580487e-22
3.1270110432112654e-13,0.135789383521573,0.0,0.33716310980968234,0.031075060190085865,0.31940435125675354,0.3504782403483622,0.207011976874604,0.09201751969056673,3.54295952516931e-48,1.4956728044203471e-21,1.4596313647867537e-06,1.0963670213906e-16,2.538868052979525e-34,3.1226378720917984e-31,1.7792873515167726e-13,9.855982964235002e-25,1.843532322205362e-18,9.99236869756592e-29,1.8575517432168567e-13,1.0720410365810062e-11,3.1950379027350754e-45,5.442098165210708e-08,3.3847947015734014e-29,2.0182597518183504e-20,2.3669057537155186e-37,1.4596518811560756e-06,2.381980941511508e-34,6.75535344058875e-07,2.402786288239391e-07,2.42363103713387e-07,1.980918537227289e-07,1.6259963602310133e-07,8.855986239516526e-08,7.033782711475115e-08,8.092575066156388e-10,4.8945630579643045e-06,1.4209380716175454e-11,3.0963324049960325e-09,4.7956683009487684e-09,2.3467675223416528e-08,8.005051041398356e-08,1.079924749996154e-12,5.1332689228790816e-11,5.086262134173422e-10,8.30441798493632e-11,7.76253879810558e-17,3.504480809064745e-15,1.9382262795892217e-19,4.942692317691029e-12,5.89541083298822e-26,5.7340714279613866e-08,3.131883859226492e-08,7.205932156964439e-18,1.7484837063832048e-24,3.247377726191554e-08,4.861578519460661e-06,9.908771347167965e-14,1.2101991246640052e-16,4.630820280975884e-13,2.5002164597504706e-12,1.2727275854882535e-12,4.115921969728914e-08,1.2033733595755936e-16,6.926379364103504e-15,7.297164772407444e-12,3.5917942876643683e-13,8.897641074525616e-16,1.7061894902113158e-14,7.909162605019531e-20,7.92621188139559e-20,2.02606829874804e-20,3.864894745989011e-16,9.566471698806557e-19,7.398907110299628e-22
3.1432936723750876e-13,0.135789383521573,0.0,0.33716310008738587,0.03107505993501448,0.31940432352217885,0.35047820625822423,0.2070119756359251,0.09201751652277483,3.675635987205859e-48,1.519175638018723e-21,1.4672316619446582e-06,1.1137999019243044e-16,2.6068508592962906e-34,3.204734589845977e-31,1.798210057508914e-13,1.0040207963568086e-24,1.86278227067738e-18,1.014927634403783e-28,1.8768947490044611e-13,1.077623246926453e-11,3.279092957663838e-45,5.470434857957809e-08,3.437945264185549e-29,2.0499109828885293e-20,2.4291338262479555e-37,1.4672523341082159e-06,2.431934691738306e-34,6.787015439243069e-07,2.4145342556202025e-07,2.437374055637327e-07,1.9909822877315458e-07,1.6341807421943293e-07,8.905243674935478e-08,7.068759394699601e-08,8.178858376700186e-10,4.920049118295364e-06,1.443372340126271e-11,3.1287942422362284e-09,4.844979031745e-09,2.3600926651185563e-08,8.046398143408984e-08,1.0855074331706871e-12,5.160978150782757e-11,5.13322037232813e-10,8.476645377820063e-11,7.856110923167118e-17,3.575382305439258e-15,1.9689509121996765e-19,4.994280989908366e-12,6.082362150839324e-26,5.7637774802841316e-08,3.146581103044743e-08,7.320335564339565e-18,1.802588094226884e-24,3.2642859615357936e-08,4.88689273333587e-06,1.0012374772335999e-13,1.2489059643683849e-16,4.739556480758185e-13,2.526333461743807e-12,1.2863564359592056e-12,4.137508727163331e-08,1.2180691673422034e-16,7.067592357254759e-15,7.373352051778027e-12,3.629352059774249e-13,9.055491905467769e-16,1.7251341730598422e-14,8.03286381215264e-20,-8.951259229640741e-20,1.911723767224606e-19,3.927626987329196e-16,9.884675153364699e-19,7.8109815528283e-22
3.1595763015389097e-13,0.135789383521573,0.0,0.3371630903682323,0.031075059679997852,0.3194042957878272,0.35047817216834753,0.20701197439753222,0.09201751335837585,3.812563415953024e-48,1.5429236611874176e-21,1.47483195770139e-06,1.1314186864986087e-16,2.6762936919247198e-34,3.288548456588058e-31,1.8172368463052463e-13,1.0226963734988028e-24,1.882132211977216e-18,1.0307818039204032e-28,1.8963374023174348e-13,1.0832054572285024e-11,3.364907845570401e-45,5.498771542426292e-08,3.4916493406611985e-29,2.081890979972832e-20,2.4926634772396533e-37,1.4748527861465239e-06,2.482669556522135e-34,6.81864351405419e-07,2.4262746394226815e-07,2.4511283428191714e-07,2.0010434796636458e-07,1.6423622648986739e-07,8.954529184816948e-08,7.103719965570841e-08,8.265615106562661e-10,4.9455351747815e-06,1.4660426117280686e-11,3.1614263698032014e-09,4.894534323933581e-09,2.373429750191829e-08,8.08774178405326e-08,1.09108964903793e-12,5.188685169074981e-11,5.18026855195004e-10,8.651414691567106e-11,7.950252690833319e-17,3.647287795126664e-15,2.000001803237032e-19,5.046137288779071e-12,6.274231202146206e-26,5.7934812634291175e-08,3.161262794705409e-08,7.435955063229456e-18,1.8580484682397727e-24,3.281194175322212e-08,4.912206942396593e-06,1.011660493186911e-13,1.2886325218458118e-16,4.850122132238565e-13,2.5525862834481366e-12,1.3000610345930385e-12,4.1590971580051477e-08,1.2328560403948292e-16,7.210831088284914e-15,7.44993494402422e-12,3.6671057444155367e-13,9.215075280810319e-16,1.744194982640695e-14,8.157842772403936e-20,-5.216577648684201e-20,1.560018540381739e-19,3.9909743458845317e-16,1.0211450705148967e-18,8.2434257254952765e-22
3.175858930702732e-13,0.135789383521573,0.0,0.3371630806522184,0.031075059425035932,0.3194042680536986,0.35047813807873207,0.20701197315942516,0.09201751019736612,3.9538552790340087e-48,1.5669181527646202e-21,1.4824322520569573e-06,1.1492244015763177e-16,2.7472202832610965e-34,3.374106248173221e-31,1.8363677871644264e-13,1.0416272866636928e-24,1.901582146279521e-18,1.0468002247609378e-28,1.9158796948136194e-13,1.088787667487162e-11,3.452510052715032e-45,5.5271082186169794e-08,3.545909798255698e-29,2.1142014329047875e-20,2.557515002611403e-37,1.4824532372707137e-06,2.5341936228962533e-34,6.850237701371426e-07,2.438007444545444e-07,2.464893893176935e-07,2.0111021136738419e-07,1.650540929342935e-07,9.003842700107748e-08,7.138664438263297e-08,8.352845464377311e-10,4.971021227422848e-06,1.4889501415325617e-11,3.194228797869304e-09,4.944334065072916e-09,2.386778784331577e-08,8.129081963621697e-08,1.0966713976371544e-12,5.216389978011979e-11,5.227404527085615e-10,8.828746881865335e-11,8.044964033925834e-17,3.720204773306693e-15,2.0313807476937835e-19,5.098261211178414e-12,6.471121019082475e-26,5.8231827674109685e-08,3.1759289508770806e-08,7.552797301044916e-18,1.9148905575265907e-24,3.298102367349288e-08,4.937521146642867e-06,1.0221467202068756e-13,1.3294005628587072e-16,4.962536856592673e-13,2.578974926716034e-12,1.3138414257940568e-12,4.1806872632162914e-08,1.2477339621830304e-16,7.356111171152785e-15,7.526913448415896e-12,3.705055350317586e-13,9.3763954871634e-16,1.763372104787577e-14,8.284106469567732e-20,3.863023787445212e-20,6.741181202571612e-20,4.0549400614508966e-16,1.0546977426159779e-18,8.697120825052699e-22
3.192141559866554e-13,0.135789383521573,0.0,0.337163070939341,0.031075059170128653,0.3194042403197927,0.3504781039893777,0.20701197192160384,0.09201750703974199,4.0996273096104595e-48,1.5911603917101435e-21,1.4900325450113692e-06,1.1672180741476126e-16,2.8196546120203203e-34,3.461434998168272e-31,1.8556029494804665e-13,1.0608158037050739e-24,1.921132073758948e-18,1.0629837433798532e-28,1.9355216181515103e-13,1.0943698777024397e-11,3.5419273307722225e-45,5.555444886530691e-08,3.6007295042242833e-29,2.1468440313916807e-20,2.6237088936304385e-37,1.4900536874804993e-06,2.586515016463096e-34,6.881798037507782e-07,2.4497326758841615e-07,2.478670701211205e-07,2.0211581904122317e-07,1.6587167365256786e-07,9.053184151817954e-08,7.173592826936126e-08,8.440549658023908e-10,4.996507276219542e-06,1.5120961848801612e-11,3.2272015365046578e-09,4.9943781428134835e-09,2.4001397742923723e-08,8.170418682404785e-08,1.1022526790076269e-12,5.244092577842642e-11,5.274626152555747e-10,9.008662892429533e-11,8.140244884984148e-17,3.794140720126618e-15,2.0630895417122128e-19,5.15065275398171e-12,6.673136138185299e-26,5.852881982258665e-08,3.190579588212033e-08,7.670868927848507e-18,1.9731403878791852e-24,3.315010537414473e-08,4.962835346074724e-06,1.0326966967618949e-13,1.3712322026973497e-16,5.076820377400443e-13,2.6054993934000755e-12,1.3276976538678939e-12,4.2022790437564586e-08,1.262702915933166e-16,7.503448195700994e-15,7.604287564222957e-12,3.743200886336636e-13,9.539456688083188e-16,1.782665725366615e-14,8.411661215333749e-20,-3.5882565622803156e-21,1.1186922517405755e-19,4.1195274013242664e-16,1.0891436967575497e-18,9.17297867513896e-22
3.208424189030376e-13,0.135789383521573,0.0,0.3371630612295971,0.031075058915275962,0.3194042125861094,0.3504780699002844,0.20701197068406815,0.09201750388549985,4.249998079618121e-48,1.6156516571344889e-21,1.4976328365646338e-06,1.1854007318521978e-16,2.8936209625362755e-34,3.550562059622595e-31,1.874942402814495e-13,1.0802642036340968e-24,1.9407819945901495e-18,1.079333206231594e-28,1.9552631639904084e-13,1.0999520878743428e-11,3.633187760463388e-45,5.583781546168249e-08,3.6561113258220623e-29,2.1798204649849668e-20,2.691265883733111e-37,1.4976541367755943e-06,2.6396419104325923e-34,6.913324558731502e-07,2.4614503383308803e-07,2.492458761426328e-07,2.031211710528723e-07,1.6668896874450668e-07,9.102553471037179e-08,7.2085051457296e-08,8.528727894451855e-10,5.021993321171715e-06,1.5354819973946836e-11,3.2603445956533294e-09,5.044666444919296e-09,2.4135127268096315e-08,8.211751940692986e-08,1.1078334931886125e-12,5.2717929688069726e-11,5.321931288054977e-10,9.191183650713972e-11,8.236095176222518e-17,3.869103096634012e-15,2.0951299828565903e-19,5.203311914064321e-12,6.880382969189157e-26,5.8825788980188815e-08,3.205214723342436e-08,7.790176596963717e-18,2.032824352581117e-24,3.3319186853139296e-08,4.9881495406922e-06,1.043310962652839e-13,1.4141499932102638e-16,5.192992544396004e-13,2.632159685352836e-12,1.3416297629984992e-12,4.223872500582594e-08,1.2777628846030538e-16,7.652857720873776e-15,7.682057290715384e-12,3.781542361326678e-13,9.70426289532641e-16,1.8020760302838612e-14,8.540513232697841e-20,-2.834968036777712e-20,1.3890743163934637e-19,4.184739666745147e-16,1.1245014195096408e-18,9.671949973171255e-22
3.224706818194198e-13,0.135789383521573,0.0,0.33716305152298337,0.031075058660477807,0.3194041848526487,0.35047803581145215,0.20701196944681807,0.09201750073463613,4.405088231555337e-48,1.64039322825658e-21,1.5052331267167604e-06,1.2037734027932128e-16,2.969143839532006e-34,3.6415150156655006e-31,1.8943862168472378e-13,1.0999747734439627e-24,1.9605319089477795e-18,1.0958494597705901e-28,1.97510432399019e-13,1.1055342980028795e-11,3.726319659491882e-45,5.612118197530471e-08,3.712058130304046e-29,2.213132423124618e-20,2.760206880757351e-37,1.5052545851557134e-06,2.693582512073372e-34,6.944817301278847e-07,2.473160436775047e-07,2.5062580683293477e-07,2.0412626746730874e-07,1.6750597830989758e-07,9.151950588913543e-08,7.243401408770506e-08,8.617380379945255e-10,5.047479362279505e-06,1.5591088349014125e-11,3.2936579851693297e-09,5.09519885923548e-09,2.4268976486050788e-08,8.25308173877675e-08,1.1134138402193722e-12,5.299491151138537e-11,5.369317793557326e-10,9.376330070889284e-11,8.332514839645316e-17,3.945099349606957e-15,2.1275038697108824e-19,5.2562386883016425e-12,7.092969279951797e-26,5.9122735047509454e-08,3.219834372886081e-08,7.910726964036329e-18,2.093969109183803e-24,3.3488268108429106e-08,5.013463730495331e-06,1.0539900585938379e-13,1.458176804213776e-16,5.311073297666376e-13,2.6589558044268968e-12,1.3556377972828613e-12,4.245467634649671e-08,1.292913850963824e-16,7.804355282251555e-15,7.76022262716318e-12,3.820079784075939e-13,9.870818011501583e-16,1.821603205473838e-14,8.670669177359049e-20,1.9397053912983035e-20,9.3471936982441e-20,4.2505801832401887e-16,1.1607896306666235e-18,1.0195014305212552e-21
3.2409894473580204e-13,0.135789383521573,0.0,0.3371630418194965,0.031075058405734126,0.3194041571194104,0.35047800172288085,0.2070119682098534,0.09201749758714715,4.5650211990261244e-48,1.6653863844402582e-21,1.5128334154677571e-06,1.2223371156901815e-16,3.0462480426654678e-34,3.7343217571001377e-31,1.9139344614187938e-13,1.1199498107620665e-24,1.9803818170064916e-18,1.1125333504512498e-28,1.9950450898115003e-13,1.1111165080880575e-11,3.8213516624762156e-45,5.640454840618179e-08,3.768572784925119e-29,2.246781595102076e-20,2.830553025759238e-37,1.512855032620571e-06,2.7483450740296743e-34,6.976276301343488e-07,2.484862976102658e-07,2.520068616430884e-07,2.0513110834949152e-07,1.683227024484898e-07,9.201375436674327e-08,7.278281630167659e-08,8.706507319903087e-10,5.072965399543045e-06,1.5829779534929692e-11,3.327141714786793e-09,5.1459752737151596e-09,2.440294546382214e-08,8.294408076946486e-08,1.1189937201391632e-12,5.327187125062332e-11,5.416783528691721e-10,9.564123048182304e-11,8.429503806994449e-17,4.0221369063558966e-15,2.1602130022195985e-19,5.3094330735691186e-12,7.311004661389409e-26,5.941965792531016e-08,3.234438553441623e-08,8.032526687797185e-18,2.1566016683289245e-24,3.365734913795446e-08,5.038777915484151e-06,1.0647345266204496e-13,1.5033359334751674e-16,5.431082697612782e-13,2.6858877524748374e-12,1.369721800702192e-12,4.267064446910046e-08,1.308155797542449e-16,7.957956383338035e-15,7.838783572836424e-12,3.8588131634351584e-13,1.0039125793592291e-15,1.8412474369089347e-14,8.802135343246562e-20,-1.8326293677691693e-20,1.3354449427958005e-19,4.317052308696828e-16,1.1980273632724092e-18,1.0743190621097058e-21
3.2572720765218425e-13,0.135789383521573,0.0,0.33716303211913357,0.031075058151044856,0.31940412938639423,0.35047796763457045,0.20701196697317414,0.09201749444302929,4.7299231728408894e-48,1.6906324051907305e-21,1.520433702817633e-06,1.241092899859688e-16,3.1249586598117377e-34,3.829010475080091e-31,1.93358720652407e-13,1.140191623542298e-24,2.000331718940941e-18,1.1293857247279615e-28,2.0150854531157284e-13,1.1166987181298838e-11,3.918312713423418e-45,5.6687914754321926e-08,3.825658156940044e-29,2.280769670064549e-20,2.9023256874618676e-37,1.5204554791698818e-06,2.803937893009006e-34,7.007701595077785e-07,2.496557961196352e-07,2.533890400245039e-07,2.0613569376436228e-07,1.6913914125999573e-07,9.250827945625318e-08,7.313145824012449e-08,8.796108918864605e-10,5.0984514329624695e-06,1.6070906095200435e-11,3.3607957941235932e-09,5.1969955764162035e-09,2.4537034268268514e-08,8.335730955492587e-08,1.1245731329872397e-12,5.3548808907951234e-11,5.464326359106543e-10,9.754583457742105e-11,8.527062009779604e-17,4.1002231746742766e-15,2.193259181651322e-19,5.362895066742239e-12,7.534600493643522e-26,5.971655751451584e-08,3.2490272815891585e-08,8.155582429960186e-18,2.22074938490215e-24,3.3826429939643773e-08,5.0640920956586945e-06,1.0755449102258764e-13,1.5496511003718892e-16,5.553040921355284e-13,2.7129555313492425e-12,1.3838818171253934e-12,4.288662938313534e-08,1.323488706635283e-16,8.11367649521175e-15,7.91774012700524e-12,3.8977425081088443e-13,1.0209189857068202e-15,1.8610089105982023e-14,8.934918936675197e-20,1.1457781077601864e-19,3.013536197081064e-21,4.3841594324439126e-16,1.2362339581086964e-18,1.1317537356555594e-21
