Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27)
2.0630311469662815e-11,0.12058130662282415,0.0,0.29935042192817113,0.031075110263184432,0.31939237256008796,0.3504518632027511,0.2070093718177495,0.09201457998706133,0.0,1.7065303866525393e-17,2.7002824819652215e-05,3.057218254406725e-14,0.0,5.577018828727213e-37,1.6565667657659266e-09,3.5820917588570716e-30,2.522003012009259e-18,1.5184001042385568e-25,2.0002454879721846e-21,3.5170139350400224e-11,3.5641989948841065e-40,1.7296952444586357e-07,1.4502599845529913e-26,3.66859874053919e-29,7.293738065823858e-42,2.6993692777762024e-05,3.066745716748255e-31,3.6172108812487946e-06,3.864658656684398e-06,1.970445071006493e-05,5.9261119382015335e-06,2.8483272956044172e-06,7.165013394334833e-06,7.836072858202118e-07,2.3783057242879338e-06,1.7592465984130956e-07,1.1101107180344383e-06,2.615303113909753e-06,2.9493165825592756e-06
2.0719685964398063e-11,0.12058130662282415,0.0,0.2993501834858994,0.031075110263184432,0.31939230271586905,0.3504517369034611,0.2070093705485514,0.09201458011304642,0.0,1.7337010149714254e-17,2.7119801037421672e-05,3.0971164129793075e-14,0.0,5.748342134335085e-37,1.6851407239706544e-09,3.6602905615211096e-30,2.543908175198726e-18,1.5382196752675462e-25,2.026352150910277e-21,3.532250264932103e-11,3.6420743485510578e-40,1.7371838297967754e-07,1.4691899909124413e-26,3.74874528507196e-29,7.485977287753522e-42,2.7110591425079066e-05,3.1202392508692515e-31,3.6172175456355054e-06,3.866249026237056e-06,1.9830696924627944e-05,5.935435010058093e-06,2.8495963413262597e-06,7.18359398725133e-06,7.870560347695839e-07,2.394622296449981e-06,1.766990108637454e-07,1.1236465090216624e-06,2.6343496561162994e-06,2.9783952409718897e-06
2.080906045913331e-11,0.12058130662282415,0.0,0.29934994479230104,0.031075110263184432,0.319392232881973,0.3504516106752597,0.207009369298839,0.09201458024072545,0.0,1.7612204976216274e-17,2.7236777213078517e-05,3.137360143967627e-14,0.0,5.9241567899708714e-37,1.7140803541425861e-09,3.73984906645669e-30,2.5659081117049763e-18,1.5582109690417358e-25,2.0526849682400114e-21,3.547486594721105e-11,3.721305008808543e-40,1.7446723842749886e-07,1.488284010203774e-26,3.8302864177960355e-29,7.682425555604471e-42,2.722748969548613e-05,3.1744296092740945e-31,3.617224200193924e-06,3.867821531084829e-06,1.9957178074021734e-05,5.944687035445388e-06,2.8508459013793423e-06,7.2020558182095e-06,7.904946620583663e-07,2.4109463559405083e-06,1.7747346720979054e-07,1.1372771343945418e-06,2.6534200752047964e-06,3.007601382959071e-06
2.089843495386856e-11,0.12058130662282415,0.0,0.29934970584782244,0.031075110263184432,0.31939216305830564,0.3504514845176059,0.20700936806831363,0.09201458037010353,0.0,1.7890923399267856e-17,2.735375334664637e-05,3.177950936714258e-14,0.0,6.10456048578535e-37,1.7433886678422483e-09,3.820784926958031e-30,2.5880028222287715e-18,1.578374726284496e-25,2.0792449149297726e-21,3.562722924408448e-11,3.801908589458463e-40,1.7521609079935845e-07,1.5075427498638676e-26,3.913240257908858e-29,7.883156429264267e-42,2.734438758880728e-05,3.2293228180396714e-31,3.61723084601694e-06,3.86937651573785e-06,2.00838931622273e-05,5.953868555258286e-06,2.8520762743705997e-06,7.220399444442892e-06,7.939231604943411e-07,2.427277474170775e-06,1.7824802887908326e-07,1.1510026673876865e-06,2.6725139187303242e-06,3.0369346305786363e-06
2.0987809448603807e-11,0.12058130662282415,0.0,0.2993494666529155,0.031075110263184432,0.31939209324477513,0.35045135842996306,0.20700936685668134,0.09201458050118567,0.0,1.8173200705395728e-17,2.747072943814867e-05,3.21889028055415e-14,0.0,6.289652604334689e-37,1.77306868668997e-09,3.903115948421617e-30,2.6101923074708963e-18,1.5987116877191972e-25,2.1060329659430546e-21,3.577959253995531e-11,3.8839028562524336e-40,1.759649401052444e-07,1.5269669173293414e-26,3.997625080830938e-29,8.08824443263605e-42,2.7461285104866294e-05,3.284924929201505e-31,3.6172374841181025e-06,3.870914318448927e-06,2.0210841198304435e-05,5.962980106273415e-06,2.8532877543304704e-06,7.238625423768732e-06,7.973415236611244e-07,2.443615225907959e-06,1.790226958712613e-07,1.1648231788513298e-06,2.69163073707814e-06,3.066394605594425e-06
2.1077183943339055e-11,0.12058130662282415,0.0,0.29934922720803686,0.031075110263184432,0.31939202344129103,0.3504512324117982,0.2070093656636525,0.09201458063397705,0.0,1.8459072414489046e-17,2.7587705487608682e-05,3.2601796648146554e-14,0.0,6.479534242472482e-37,1.8031234423312577e-09,3.986860088997978e-30,2.632476568132162e-18,1.6192225940692117e-25,2.1330500962384588e-21,3.593195583483729e-11,3.967305727544368e-40,1.7671378635510276e-07,1.5465572200365601e-26,4.083459318875671e-29,8.297765062110484e-42,2.7578182243486648e-05,3.3412420207539345e-31,3.617244115436075e-06,3.872435271323951e-06,2.0338021196352142e-05,5.972022221180527e-06,2.8544806307830402e-06,7.256734314508347e-06,8.007497459027295e-07,2.4599591892655802e-06,1.7979746818596207e-07,1.1787387372685732e-06,2.7107700834596928e-06,3.0959809295049107e-06
2.1166558438074303e-11,0.12058130662282415,0.0,0.2993489875136481,0.031075110263184432,0.31939195364776496,0.3504511064625829,0.2070093644889421,0.09201458076848275,0.0,1.8748574279861465e-17,2.770468149504949e-05,3.3018205788155634e-14,0.0,6.674308233429693e-37,1.833555976402188e-09,4.072035460243465e-30,2.6548556049134053e-18,1.6399081860579116e-25,2.1602972807696846e-21,3.608431912874396e-11,4.052135274943058e-40,1.774626295588371e-07,1.5663143654216293e-26,4.170761561919132e-29,8.51179479507623e-42,2.7695079004491532e-05,3.3982801966502934e-31,3.6172507408388465e-06,3.873939700430325e-06,2.0465432175469458e-05,5.980995428613609e-06,2.855655188815111e-06,7.274726675409432e-06,8.041478223083885e-07,2.4763089456936968e-06,1.8057234582282273e-07,1.1927494087725969e-06,2.729931513908403e-06,3.1256932235712493e-06
2.125593293280955e-11,0.12058130662282415,0.0,0.2993487475702153,0.031075110263184432,0.3193918838641103,0.3504509805817925,0.2070093633322695,0.092014580904708,0.0,1.9041742288303285e-17,2.782165746049401e-05,3.343814511869123e-14,0.0,6.874079169083334e-37,1.8643693404948163e-09,4.158660327772021e-30,2.6773294185154874e-18,1.660769204408671e-25,2.187775494485535e-21,3.6236682421688656e-11,4.1384097239647625e-40,1.7821146972630933e-07,1.5862390609203995e-26,4.2595505580698677e-29,8.730411098468976e-42,2.7811975387703855e-05,3.4560455868030985e-31,3.617257361127715e-06,3.875427925903545e-06,2.0593073159716814e-05,5.989900253181771e-06,2.856811709144206e-06,7.292603065570126e-06,8.075357486976365e-07,2.4926640799688584e-06,1.8134732878148005e-07,1.206855257163819e-06,2.74911458727517e-06,3.1555311088447704e-06
2.13453074275448e-11,0.12058130662282415,0.0,0.2993485073782095,0.031075110263184432,0.3193918140902422,0.35045085476890625,0.20700936219335803,0.09201458104265796,0.0,1.9338612660123625e-17,2.793863338396497e-05,3.386162953280076e-14,0.0,7.078953422414634e-37,1.8955665961226e-09,4.2467531119069406e-30,2.699898009639296e-18,1.6818063898448636e-25,2.2154857123299063e-21,3.6389045713684545e-11,4.226147454685781e-40,1.7896030686733954e-07,1.6063320139684645e-26,4.3498452143386827e-29,8.953692437359017e-42,2.792887139294631e-05,3.514544347084224e-31,3.617263977041057e-06,3.876900262051899e-06,2.0720943178077775e-05,5.998737215499886e-06,2.8579504681855408e-06,7.310364044364891e-06,8.109135216056461e-07,2.509024180183851e-06,1.8212241706157035e-07,1.22105634392702e-06,2.7683188652236395e-06,3.185494206193924e-06
2.1434681922280047e-11,0.12058130662282415,0.0,0.2993482669381061,0.031075110263184432,0.3193917443260773,0.35045072902340757,0.20700936107193574,0.09201458118233792,0.0,1.963922184918294e-17,2.805560926548494e-05,3.428867392345694e-14,0.0,7.289039170157555e-37,1.927150814685842e-09,4.336332388332613e-30,2.7225613789857446e-18,1.7030204830898663e-25,2.2434289092417878e-21,3.6541409004744524e-11,4.3153670023950416e-40,1.7970914099170632e-07,1.6265939320011602e-26,4.4416645973084026e-29,9.181718283577483e-42,2.8045767020041323e-05,3.5737826593250906e-31,3.6172705892578927e-06,3.878357017459351e-06,2.084904126442126e-05,6.007506832219008e-06,2.859071738117957e-06,7.328010171372105e-06,8.142811382688152e-07,2.5253888377372207e-06,1.8289761066272968e-07,1.2353527282484137e-06,2.7875439122252405e-06,3.2155821363306886e-06
2.1524056417015295e-11,0.12058130662282415,0.0,0.29934802625038515,0.031075110263184432,0.31939167457153417,0.3504506033447836,0.2070093599677346,0.09201458132375309,0.0,1.994360654291574e-17,2.8172585105076305e-05,3.471929318355793e-14,0.0,7.5044464156384e-37,1.959125077437151e-09,4.427416888746269e-30,2.745319527255771e-18,1.7244122248670547e-25,2.2716060601552575e-21,3.669377229488135e-11,4.40608705824668e-40,1.804579721091471e-07,1.647025522453567e-26,4.535027933803636e-29,9.414569124381092e-42,2.816266226881113e-05,3.633766731316841e-31,3.6172771984012566e-06,3.879798495086633e-06,2.0977366457464226e-05,6.016209616056548e-06,2.8601757869488533e-06,7.345542006303377e-06,8.176385966105995e-07,2.5417576473225927e-06,1.8367290958459376e-07,1.2497444670326755e-06,2.8067892955539703e-06,3.2457945198364497e-06
2.1613430911750543e-11,0.12058130662282415,0.0,0.29934778531553075,0.031075110263184432,0.3193916048265327,0.3504504777325258,0.20700935888049055,0.09201458146690875,0.0,2.0251803662343876e-17,2.8289560902761293e-05,3.515350220592775e-14,0.0,7.725287011807373e-37,1.9914924754469233e-09,4.520025501509708e-30,2.768172455150341e-18,1.7459823558998083e-25,2.3000181399994824e-21,3.6846135584107533e-11,4.49832646991262e-40,1.8120680022935808e-07,1.6676274927605087e-26,4.6299546115605236e-29,9.652326471155625e-42,2.8279557139077733e-05,3.694502796810526e-31,3.6172838050413874e-06,3.881224992370568e-06,2.1105917800734723e-05,6.024846075826228e-06,2.861262878578122e-06,7.362960108934556e-06,8.209858952275878e-07,2.558130206917788e-06,1.8444831382679792e-07,1.2642316149199231e-06,2.8260545852809704e-06,3.276130977187362e-06
2.170280540648579e-11,0.12058130662282415,0.0,0.29934754413403136,0.031075110263184432,0.31939153509099494,0.35045035218612897,0.20700935780994392,0.09201458161181017,0.0,2.0563850362080202e-17,2.8406536658561945e-05,3.55913158833165e-14,0.0,7.951674684462832e-37,2.0242561095688446e-09,4.6141772723010254e-30,2.7911201633704422e-18,1.7677316169115042e-25,2.3286661236987094e-21,3.6998498872435464e-11,4.592104242235155e-40,1.819556253619947e-07,1.6884005503565517e-26,4.7264641798964764e-29,9.89507286815798e-42,2.839645163066298e-05,3.755997115517285e-31,3.6172904096987445e-06,3.882636801321665e-06,2.123469434253542e-05,6.0334167164678e-06,2.862333272861097e-06,7.380265039038341e-06,8.243230333758177e-07,2.5745061177737444e-06,1.8522382338897718e-07,1.2788142243026466e-06,2.84533935426887e-06,3.3065911287792007e-06
2.179217990122104e-11,0.12058130662282415,0.0,0.29934730270637955,0.031075110263184432,0.3193914653648439,0.3504502267050919,0.20700935675583873,0.09201458175846267,0.0,2.0879784030322945e-17,2.8523512372500155e-05,3.6032749108400705e-14,0.0,8.183725055669086e-37,2.0574190904054144e-09,4.709891404766324e-30,2.8141626526170923e-18,1.7896607486255228e-25,2.357550986172267e-21,3.715086215987725e-11,4.687439537879528e-40,1.8270444751667162e-07,1.7093454026760075e-26,4.824576350379903e-29,1.0142891901296923e-41,2.851334574338852e-05,3.8182559731085294e-31,3.617297012846863e-06,3.884034208620019e-06,2.1363695135907527e-05,6.041922039076553e-06,2.8633872256705508e-06,7.397457356318565e-06,8.276500109573234e-07,2.5908849844032527e-06,1.859994382707662e-07,1.2934923453425906e-06,2.864643178165919e-06,3.337174594951713e-06
2.1881554395956288e-11,0.12058130662282415,0.0,0.29934706103307185,0.031075110263184432,0.31939139564800456,0.3504501012889175,0.2070093557179231,0.09201458190687155,0.0,2.1199642288840734e-17,2.864048804459764e-05,3.647781677378355e-14,0.0,8.421555667368528e-37,2.0909845382734872e-09,4.807187261171413e-30,2.8372999235913325e-18,1.8117704917652457e-25,2.3866737023345614e-21,3.7303225446444896e-11,4.784351677986512e-40,1.834532667029632e-07,1.7304627571529302e-26,4.924310997499929e-29,1.0395868206952523e-41,2.8630239477075847e-05,3.88128568121612e-31,3.6173036149150466e-06,3.885417495709519e-06,2.149291923859517e-05,6.050362540932571e-06,2.864424988957723e-06,7.414537620346011e-06,8.30966828506917e-07,2.6072664145695025e-06,1.867751584717994e-07,1.308266025987584e-06,2.8839656353999133e-06,3.367880996012468e-06
2.1970928890691536e-11,0.12058130662282415,0.0,0.299346819114609,0.031075110263184432,0.3193913259404032,0.35044997593711225,0.20700935469594886,0.09201458205704209,0.0,2.152346299294848e-17,2.875746367487594e-05,3.692653377199521e-14,0.0,8.665286005188873e-37,2.1249555831698457e-09,4.90608436305351e-30,2.86053197699423e-18,1.8340615870540542e-25,2.4160352470950705e-21,3.745558873215016e-11,4.882860142824991e-40,1.8420208293040352e-07,1.751753321221117e-26,5.0256881593361017e-29,1.0654087480834294e-41,2.8747132831546294e-05,3.945092577432555e-31,3.617310216290929e-06,3.886786938890445e-06,2.1622365713010077e-05,6.058738715529791e-06,2.865446810812434e-06,7.4315063904958095e-06,8.342734871791971e-07,2.62365001927446e-06,1.8755098399171075e-07,1.3231353119883184e-06,2.903306307171911e-06,3.3987099522602376e-06
2.2060303385426784e-11,0.12058130662282415,0.0,0.299346576951495,0.031075110263184432,0.31939125624196785,0.3504498506491862,0.2070093536896718,0.09201458220897962,0.0,2.1851284231474095e-17,2.8874439263356447e-05,3.7378914995493074e-14,0.0,8.915037522446344e-37,2.159335364736792e-09,5.006602391872924e-30,2.883858813526878e-18,1.8565347752153327e-25,2.4456365953583437e-21,3.760795201700466e-11,4.9829845724445415e-40,1.8495089620848646e-07,1.7732178023141098e-26,5.128728038228088e-29,1.0917636486878049e-41,2.8864025806621095e-05,4.009683025311145e-31,3.6173168173228805e-06,3.888142809410416e-06,2.1752033626196795e-05,6.067051052604835e-06,2.8664529355222615e-06,7.448364225886348e-06,8.375699887357803e-07,2.640035412747071e-06,1.8832691483013392e-07,1.3381002469150723e-06,2.9226647774497584e-06,3.4296610840078882e-06
2.2149677880162032e-11,0.12058130662282415,0.0,0.2993463345442383,0.031075110263184432,0.31939118655262766,0.3504497254246534,0.20700935269885135,0.09201458236268949,0.0,2.2183144326716294e-17,2.8991414810060396e-05,3.783497533666213e-14,0.0,9.170933664345585e-37,2.1941270322277657e-09,5.108761189664738e-30,2.9072804338903964e-18,1.8791907969724647e-25,2.4754787220239982e-21,3.776031530101982e-11,5.084744767328001e-40,1.8569970654666627e-07,1.794856907865194e-26,5.233451001445359e-29,1.1186603066181515e-41,2.898091840212132e-05,4.0750634143662045e-31,3.617323418322293e-06,3.889485373553772e-06,2.18819220497982e-05,6.075300038165605e-06,2.867443603630815e-06,7.465111685319676e-06,8.408563355327545e-07,2.656422212431295e-06,1.8910295098670235e-07,1.353160872174382e-06,2.9420406329614154e-06,3.4607340116048056e-06
2.223905237489728e-11,0.12058130662282415,0.0,0.2993460918933506,0.031075110263184432,0.3193911168723134,0.3504496002630316,0.2070093517232506,0.09201458251817696,0.0,2.2519081834393384e-17,2.9108390315008836e-05,3.829472968781513e-14,0.0,9.43309989237712e-37,2.2293337444729873e-09,5.212580759690468e-30,2.9307968387859304e-18,1.902030393048836e-25,2.5055626019867157e-21,3.791267858420688e-11,5.188160689044062e-40,1.864485139543574e-07,1.8166713453073982e-26,5.339877581856869e-29,1.1461076145978694e-41,2.9097810617867975e-05,4.141240160073222e-31,3.617330019565742e-06,3.890814892729399e-06,2.2012030060021403e-05,6.083486154519686e-06,2.8684190519951224e-06,7.481749327223373e-06,8.441325305083488e-07,2.672810038973986e-06,1.898790924610491e-07,1.368317227025658e-06,2.961433463188104e-06,3.491928355458871e-06
2.2328426869632528e-11,0.12058130662282415,0.0,0.2993458489993472,0.031075110263184432,0.3193910472009575,0.3504494751638422,0.20700935076263635,0.09201458267544739,0.0,2.2859135543583335e-17,2.922536577822268e-05,3.8758192941192963e-14,0.0,9.701663708913111e-37,2.264958669845132e-09,5.3180812670897295e-30,2.9544080289146505e-18,1.9250543041678331e-25,2.5358892101362387e-21,3.806504186657694e-11,5.2932524608998424e-40,1.871973184409349e-07,1.8386618220734955e-26,5.448028478600715e-29,1.1741145748653015e-41,2.9214702453681935e-05,4.208219703869051e-31,3.6173366212970285e-06,3.892131623557001e-06,2.2142356737604106e-05,6.091609880302517e-06,2.8693795138421283e-06,7.4982777095938635e-06,8.473985771708158e-07,2.689198516212621e-06,1.9065533925280685e-07,1.3835693485977465e-06,2.9808428603572687e-06,3.5232437360579708e-06
2.2417801364367776e-11,0.12058130662282415,0.0,0.2993456058627469,0.031075110263184432,0.3193909775384933,0.35044935012661,0.20700934981677904,0.09201458283450609,0.0,2.3203344476655055e-17,2.9342341199722665e-05,3.922537998896487e-14,0.0,9.976754682002318e-37,2.3010049862250197e-09,5.425283039531885e-30,2.9781140049777548e-18,1.9482632710528442e-25,2.566459521357367e-21,3.821740514814088e-11,5.400040368593461e-40,1.879461200157346e-07,1.8608290455960034e-26,5.557924557753798e-29,1.2026903000789282e-41,2.9331593909384004e-05,4.276008513152091e-31,3.617343223729105e-06,3.893435817951895e-06,2.2272901167781273e-05,6.099671690505344e-06,2.870325218824331e-06,7.5146973899411205e-06,8.506544795865252e-07,2.705587271162867e-06,1.9143169136160811e-07,1.39891727190543e-06,3.0002684194353586e-06,3.5546797739910724e-06
2.2507175859103024e-11,0.12058130662282415,0.0,0.29934536248407206,0.031075110263184432,0.31939090788485586,0.35044922515086374,0.20700934888545244,0.09201458299535836,0.0,2.3551747889191108e-17,2.9459316579529373e-05,3.9696305723228745e-14,0.0,1.0258504470364924e-36,2.3374758809673496e-09,5.534206567867681e-30,3.0019147676764677e-18,1.971658034427258e-25,2.5972745105299577e-21,3.8369768428909447e-11,5.508544860866626e-40,1.886949186880532e-07,1.8831737233071815e-26,5.669586853001458e-29,1.2318440142264433e-41,2.944848498479493e-05,4.344613081282463e-31,3.617349827045911e-06,3.894727723208313e-06,2.2403662440252147e-05,6.107672056502981e-06,2.8712563930745694e-06,7.531008925234767e-06,8.539002423682642e-07,2.72197593400602e-06,1.92208148787085e-07,1.4143610298658739e-06,3.01970973812045e-06,3.5862360899688566e-06
2.2596550353838272e-11,0.12058130662282415,0.0,0.2993451188638482,0.031075110263184432,0.31939083823998143,0.3504491002361356,0.20700934796843387,0.0920145831580095,0.0,2.3904385269901816e-17,2.9576291917663242e-05,4.017098503601144e-14,0.0,1.0547046848588169e-36,2.37437455086645e-09,5.6448725067808934e-30,3.0258103177120373e-18,1.9952393350144644e-25,2.6283351525289174e-21,3.852213170889321e-11,5.6187865501572025e-40,1.8944371446714863e-07,1.9056965626390357e-26,5.783036566307115e-29,1.2615850535377189e-41,2.9565375679735376e-05,4.414039927582197e-31,3.6173564314040922e-06,3.896007582081233e-06,2.2534639649147744e-05,6.115611446081337e-06,2.872173259259962e-06,7.5472128718515325e-06,8.571358706637403e-07,2.7383641380762944e-06,1.9298471152886936e-07,1.4299006533150154e-06,3.0391664168346855e-06,3.61791230484393e-06
