Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202)
2.60462085049443e-09,0.11302162890393913,0.0,0.27757321747080727,0.03132489904365379,0.3175035907746193,0.34894332553556334,0.2064085542213384,0.09310256095389527,0.0,2.3594615261223025e-11,0.0015131756349900773,4.5782148626930075e-09,0.0,1.719208158211697e-15,0.001327564445122028,8.497634903286978e-13,5.756387713180966e-13,1.1369894400239957e-20,5.31157337698849e-08,7.058088735681673e-10,3.7380865034914756e-32,3.344175473019679e-06,5.4236218102280955e-22,1.0744569231708685e-11,1.9523763496959818e-22,0.0014179356485334417,1.6045484988104816e-23,3.765219534699061e-06,7.957130959196875e-06,0.000876095917948105,9.85333315981638e-06,3.2266982547101145e-06,5.027051188980693e-06,6.345407452552767e-06,5.031685311042631e-06,2.4257930398292255e-05,0.000820334977641789,1.5966437231635726e-05,0.0006766513183832113,0.00020658256226775676,2.926334066882014e-05,3.0601604546785286e-11,1.2561766302886796e-08,5.4325143457192275e-08,0.0005694495020184033,2.920303135612096e-10,1.6053746788775329e-06,8.8612315877469e-06,1.8290217863139207e-05,1.4283974733004007e-07,2.3367750099243425e-07,1.318527001017244e-06
2.616751387600104e-09,0.11302162890393913,0.0,0.27756557138722854,0.031326126871195535,0.31749462408289914,0.3489362084904893,0.20640578310260965,0.09310981108557734,0.0,2.3830354810586356e-11,0.001520172074193652,4.640315157357148e-09,0.0,1.759755728788436e-15,0.0013340519236327262,8.618342357774311e-13,5.810006733340402e-13,1.1529303267038521e-20,5.3372102755721164e-08,7.090884470174817e-10,3.825870371463333e-32,3.357759247601792e-06,5.499687664951256e-22,1.0894901736190581e-11,1.9984705762596793e-22,0.0014240189538366219,1.6279738845729738e-23,3.765703762285372e-06,7.956072989330447e-06,0.0008756399005833704,9.852860659297541e-06,3.226566036774116e-06,5.027729301064919e-06,6.354166645402719e-06,5.032408528706537e-06,2.4463402487220025e-05,0.0008239792044580063,1.6000000412491916e-05,0.0006781018719110782,0.0002076703623810132,2.9259547668802607e-05,3.059872030913506e-11,1.2600836666559256e-08,5.457507471676825e-08,0.0005722146038174668,2.932409633461626e-10,1.6147668007767652e-06,8.933929011321675e-06,1.8408947845595703e-05,1.4512603564647142e-07,2.337838655205756e-07,1.3184911684267298e-06
2.628881924705778e-09,0.11302162890393913,0.0,0.27755792783968813,0.03132735456698242,0.31748565504801557,0.3489290915905777,0.2064030121652704,0.09311707086087251,0.0,2.4067304531177483e-11,0.0015271682634135507,4.702954708594175e-09,0.0,1.8010588686507934e-15,0.001340532091218855,8.74017485795569e-13,5.863873112315175e-13,1.1690193351308215e-20,5.362843702143308e-08,7.1236794976728e-10,3.9152951543638586e-32,3.3713269631006986e-06,5.576461109784201e-22,1.1046589023453792e-11,2.0454247999624522e-22,0.0014300976953593365,1.651629400087213e-23,3.7661875310886e-06,7.95501892822724e-06,0.0008751860695544191,9.85238826441386e-06,3.226433853596626e-06,5.028404233566397e-06,6.362888915948617e-06,5.0331285078442745e-06,2.4669702151647948e-05,0.0008276238282497791,1.603354578723713e-05,0.0006795473492389131,0.0002087595945104852,2.925575481947698e-05,3.0595835103470306e-11,1.2639876055404833e-08,5.482494208321938e-08,0.0005749795195627356,2.944511788419949e-10,1.6241635300706956e-06,9.00671833278989e-06,1.8527757007541515e-05,1.4743732071992424e-07,2.3388979809522664e-07,1.3184554912617181e-06
2.641012461811452e-09,0.11302162890393913,0.0,0.2775502868194781,0.031328582131429576,0.3174766836748599,0.3489219748358268,0.20640024140929733,0.09312434024380974,0.0,2.4305464987886173e-11,0.001534164203819179,4.766135528114729e-09,0.0,1.8431279259528395e-15,0.0013470049864467927,8.863137434348473e-13,5.917986832802303e-13,1.1852571468612166e-20,5.38847365625169e-08,7.156473818146132e-10,4.006383736085576e-32,3.3848786676349937e-06,5.653945418633808e-22,1.1199636422339963e-11,2.0932508173575836e-22,0.0014361718766339314,1.6755162358149333e-23,3.76667084362317e-06,7.953968749062484e-06,0.0008747344086626791,9.851915974844121e-06,3.2263017050738745e-06,5.029076010305274e-06,6.371574533553694e-06,5.033845272495616e-06,2.4876828997630403e-05,0.0008312688461309761,1.6067073484163687e-05,0.0006809877805475874,0.00020985025627060302,2.925196212477997e-05,3.059294894325848e-11,1.2678884678686289e-08,5.50747458082174e-08,0.0005777442493202352,2.9566096062691065e-10,1.6335648198135759e-06,9.079597887036716e-06,1.8646644037631328e-05,1.4977374469001723e-07,2.33995301348753e-07,1.3184199686365778e-06
2.6531429989171258e-09,0.11302162890393913,0.0,0.2775426483180022,0.03132980956494981,0.3174677099683015,0.3489148582262346,0.206397470834667,0.0931316191987011,0.0,2.454483674426661e-11,0.0015411598965626785,4.8298596243481755e-09,0.0,1.885973339221816e-15,0.0013534706475667336,8.987235115911597e-13,5.972347877490137e-13,1.201644443402952e-20,5.4141001374513234e-08,7.189267431565431e-10,4.099159212030752e-32,3.3984144091703748e-06,5.732143865462084e-22,1.1354049251988115e-11,2.141960528224169e-22,0.0014422415011902223,1.6996355832563945e-23,3.7671537023830877e-06,7.952922425137708e-06,0.0008742849018070448,9.851443790271456e-06,3.22616959110344e-06,5.029744654979713e-06,6.380223764527125e-06,5.03455884660093e-06,2.5084782631371347e-05,0.0008349142552361843,1.610058362987907e-05,0.0006824231957566412,0.00021094234528135598,2.924816958866736e-05,3.059006184180523e-11,1.2717862742814391e-08,5.532448613970229e-08,0.0005805087931556083,2.9687030927578814e-10,1.6429706235293484e-06,9.152566027922053e-06,1.8765607641809266e-05,1.5213544967483818e-07,2.341003779073659e-07,1.3183845996649938e-06
2.6652735360227997e-09,0.11302162890393913,0.0,0.2775350123267696,0.0313310368679535,0.3174587339331879,0.3489077417617993,0.2063947004413558,0.09313890769013793,0.0,2.4785420362598827e-11,0.0015481553427791547,4.894129002456506e-09,0.0,1.9296056376854815e-15,0.0013599291125151514,9.112472930061672e-13,6.026956229058377e-13,1.21818190621553e-20,5.439723145300721e-08,7.222060337901397e-10,4.193644890081135e-32,3.411934235520284e-06,5.811059724287525e-22,1.1509832821844466e-11,2.1915659359421115e-22,0.0014483065725554903,1.7239886349521813e-23,3.767636109842609e-06,7.951879929887493e-06,0.0008738375329869724,9.850971710383099e-06,3.2260375115841693e-06,5.030410191159752e-06,6.388836872185595e-06,5.0352692539937366e-06,2.5293562659224727e-05,0.0008385600527205974,1.6134076349342242e-05,0.0006838536245281319,0.00021203585916827053,2.9244377215110144e-05,3.058717381218931e-11,1.275681045121082e-08,5.557416332171342e-08,0.0005832731511341247,2.980792253597055e-10,1.6523808952058014e-06,9.225621128078547e-06,1.8884646543082033e-05,1.5452257777012232e-07,2.3420503039092506e-07,1.3183493834599677e-06
2.6774040731284736e-09,0.11302162890393913,0.0,0.27752737883738815,0.03133226404084872,0.3174497555743452,0.3489006254425188,0.20639193022934008,0.09314620568298682,0.0,2.502721640394939e-11,0.0015551505435869024,4.958945664348129e-09,0.0,1.974035441598646e-15,0.0013663804189172906,9.238855902689012e-13,6.081811870178114e-13,1.2348702167100231e-20,5.4653426793628555e-08,7.254852537124832e-10,4.2898642915677053e-32,3.4254381943465564e-06,5.890696269186452e-22,1.1666992431672218e-11,2.24207914786617e-22,0.0014543670942544836,1.7485765844850096e-23,3.7681180684568462e-06,7.950841236885717e-06,0.0008733922863052732,9.850499734870143e-06,3.2259054664161e-06,5.031072642282109e-06,6.397414116912678e-06,5.035976518393887e-06,2.5503168687694868e-05,0.0008422062357598974,1.6167551765898846e-05,0.0006852790962703715,0.00021313079556238793,2.9240585008090898e-05,3.058428486744023e-11,1.2795728004105213e-08,5.5823777594799277e-08,0.0005860373233206909,2.99287709445535e-10,1.6617955892888117e-06,9.298761578711666e-06,1.900375948129497e-05,1.569352710484495e-07,2.343092614098981e-07,1.3183143191357928e-06
2.6895346102341475e-09,0.11302162890393913,0.0,0.2775197478415594,0.03133349108404113,0.31744077489657774,0.34889350926839147,0.20638916019859593,0.0931535131423859,0.0,2.5270225428231504e-11,0.0015621455000876263,5.024311608691639e-09,0.0,2.0192734625688754e-15,0.0013728246040896896,9.366389058173582e-13,6.136914783511859e-13,1.2517100562490584e-20,5.4909587392051705e-08,7.287644029206632e-10,4.3878411522403943e-32,3.4389263331600667e-06,5.971056774294367e-22,1.1825533371561344e-11,2.2935123756990863e-22,0.001460423069809414,1.7734006264815258e-23,3.7685995806623344e-06,7.949806319851206e-06,0.0008729491459706316,9.850027863427317e-06,3.2257734555003966e-06,5.031732031646054e-06,6.405955756216231e-06,5.036680663401256e-06,2.571360032343682e-05,0.0008458528015501322,1.620101000131505e-05,0.0006866996401415606,0.00021422715210024087,2.9236792971600427e-05,3.058139502044587e-11,1.2834615599126772e-08,5.607332919608649e-08,0.0005888013097798581,3.004957620970665e-10,1.671214660676712e-06,9.371985789401803e-06,1.9122945212911092e-05,1.5937367155846013e-07,2.344130735652434e-07,1.3182794058078489e-06
2.7016651473398214e-09,0.11302162890393913,0.0,0.27751211933107284,0.03133471799793405,0.31743179190466836,0.3488863932394153,0.20638639034909959,0.09316083003374122,0.0,2.551444799426433e-11,0.0015691402133666608,5.090228830929507e-09,0.0,2.065330503881385e-15,0.0013792617050427257,9.495077419400908e-13,6.192264951713578e-13,1.2687021061467996e-20,5.516571324399581e-08,7.320434814117784e-10,4.4875994232378097e-32,3.4523986993213717e-06,6.0521445138072895e-22,1.1985460921938419e-11,2.3458779358637615e-22,0.0014664745027399581,1.798461956614114e-23,3.7690806488776046e-06,7.948775152652838e-06,0.000872508096299866,9.84955609575279e-06,3.2256414787392882e-06,5.032388382408686e-06,6.414462044783824e-06,5.037381712490016e-06,2.59248571732568e-05,0.0008494997473075902,1.6234451175810536e-05,0.0006881152850533221,0.00021532492642382988,2.923300110963462e-05,3.057850428382435e-11,1.2873473431243074e-08,5.6322818359034114e-08,0.0005915651105758324,3.0170338387459083e-10,1.6806380647147343e-06,9.445292187908368e-06,1.9242202510792996e-05,1.618379213240902e-07,2.3451646945002288e-07,1.3182446425913633e-06
2.7137956844454953e-09,0.11302162890393913,0.0,0.27750449329780114,0.03133594478292845,0.31742280660337885,0.3488792773555882,0.2063836206808271,0.09316815632272307,0.0,2.575988465983171e-11,0.0015761346844931857,5.156699323291708e-09,0.0,2.112217460823112e-15,0.0013856917584831802,9.62492600777793e-13,6.247862357428719e-13,1.2858470476689333e-20,5.542180434522477e-08,7.353224891829373e-10,4.5891632720569465e-32,3.465855340041364e-06,6.133962761983087e-22,1.2146780353576392e-11,2.3991882498745106e-22,0.0014725213965632543,1.8237617716027105e-23,3.7695612755037043e-06,7.947747709314325e-06,0.0008720691217199438,9.849084431547959e-06,3.2255095360360037e-06,5.033041717580846e-06,6.422933234536293e-06,5.0380796890033886e-06,2.613693884411247e-05,0.0008531470702686713,1.6267875408090756e-05,0.0006895260596741392,0.00021642411618059856,2.9229209426191508e-05,3.0575612670174746e-11,1.2912301692324447e-08,5.657224531389719e-08,0.0005943287257724812,3.029105753341893e-10,1.6900657571895413e-06,9.518679219975956e-06,1.936153016398758e-05,1.6432816234382377e-07,2.3461945164600724e-07,1.3182100286037728e-06
2.7259262215511692e-09,0.11302162890393913,0.0,0.2774968697336951,0.031337171439422884,0.31741381899744925,0.3488721616169085,0.20638085119375432,0.09317549197526252,0.0,2.6006535981740136e-11,0.0015831289145204392,5.2237250748093016e-09,0.0,2.1599453210059704e-15,0.0013921148008168237,9.755939843248749e-13,6.303706983294244e-13,1.3031455620326505e-20,5.567786069154724e-08,7.386014262312581e-10,4.692557083522888e-32,3.4792963023819117e-06,6.21651479314282e-22,1.2309496927604403e-11,2.453455844707372e-22,0.0014785637547939036,1.8493012692166112e-23,3.770041462924675e-06,7.946723964018418e-06,0.0008716322067697659,9.848612870517273e-06,3.2253776272947174e-06,5.033692060024328e-06,6.4313695746794525e-06,5.038774616148834e-06,2.6349844943113392e-05,0.0008567947676897542,1.630128281537765e-05,0.0006909319924327032,0.00021752471902340893,2.9225417925268532e-05,3.057272019199245e-11,1.2951100571833887e-08,5.682161028779428e-08,0.0005970921554333414,3.0411733702904587e-10,1.699497694323868e-06,9.59214534914242e-06,1.9480926977513626e-05,1.6684453658996307e-07,2.3472202272197478e-07,1.3181755629656273e-06
2.738056758656843e-09,0.11302162890393913,0.0,0.27748924863077984,0.03133839796781363,0.3174048290915993,0.3488650460233741,0.20637808188785706,0.0931828369575482,0.0,2.6254402515876076e-11,0.0015901229044859278,5.2913080713279494e-09,0.0,2.2085251646892946e-15,0.0013985308681510082,9.88812394431038e-13,6.359798811938665e-13,1.320598330406631e-20,5.5933882278816577e-08,7.418802925538677e-10,4.7978054607585096e-32,3.492721633256506e-06,6.299803881672064e-22,1.2473615895517574e-11,2.5086933531695017e-22,0.0014846015809439675,1.8750816482762883e-23,3.7705212135080266e-06,7.945703891110703e-06,0.0008711973361017508,9.848141412368069e-06,3.225245752420494e-06,5.034339432448396e-06,6.439771311754224e-06,5.039466516993717e-06,2.6563575077521342e-05,0.0008604428368470614,1.6334673513439603e-05,0.000692333111521171,0.0002186267326105155,2.922162661086001e-05,3.05698268614402e-11,1.2989870256936841e-08,5.707091350436593e-08,0.0005998553996216273,3.0532366950919093e-10,1.7089338327712374e-06,9.665689056548986e-06,1.960039177215214e-05,1.693871860079171e-07,2.348241852375673e-07,1.31814124479774e-06
2.750187295762517e-09,0.11302162890393913,0.0,0.2774816299811501,0.03133962436849458,0.31739583689052697,0.3488579305749831,0.2063753127631111,0.09319019123602255,0.0,2.650348481726253e-11,0.0015971166554116355,5.359450295521367e-09,0.0,2.2579681651014627e-15,0.0014049399962972758,1.002148332802836e-12,6.41613782598207e-13,1.3382060339110282e-20,5.6189869102930865e-08,7.451590881479031e-10,4.9049332261541606e-32,3.5061313794309032e-06,6.38383330202224e-22,1.2639142499186812e-11,2.564913514267618e-22,0.0014906348785229675,1.9011041086552075e-23,3.7710005296051835e-06,7.944687465103145e-06,0.0008707644944832093,9.847670056810397e-06,3.2251139113192404e-06,5.0349838574065295e-06,6.448138689685123e-06,5.040155414461371e-06,2.677812885475069e-05,0.0008640912750365218,1.636804761662101e-05,0.0006937294448983426,0.00021973015460553975,2.9217835486954727e-05,3.056693269068959e-11,1.3028610931753302e-08,5.7320155184309174e-08,0.0006026184584002366,3.0652957332040025e-10,1.7183741296107518e-06,9.739308840752286e-06,1.9719923384239407e-05,1.7195625251550584e-07,2.349259417408156e-07,1.3181070732230673e-06
2.762317832868191e-09,0.11302162890393913,0.0,0.277474013776967,0.031340850641857286,0.31738684239890985,0.34885081527173356,0.206372543819492,0.09319755477737908,0.0,2.675378344011494e-11,0.0016041101683042268,5.428153726904725e-09,0.0,2.3082855887607124e-15,0.0014113422207739728,1.0156023010052399e-12,6.472724008036157e-13,1.355969353617452e-20,5.64458211598327e-08,7.484378130105107e-10,5.013965422337354e-32,3.5195255875237705e-06,6.468606328711932e-22,1.2806081970868606e-11,2.6221291735755336e-22,0.0014966636510378851,1.9273698512816505e-23,3.7714794135518945e-06,7.943674660677119e-06,0.0008703336667975353,9.847198803556873e-06,3.2249821038976622e-06,5.035625357294692e-06,6.456471949827061e-06,5.040841331327508e-06,2.699350588236876e-05,0.0008677400795736305,1.6401405237870337e-05,0.0006951210202927538,0.0002208349826774435,2.9214044557533758e-05,3.05640376918751e-11,1.3067322778107569e-08,5.756933554545508e-08,0.0006053813318317572,3.07735049005649e-10,1.7278185423419907e-06,9.813003217538355e-06,1.9839520665462812e-05,1.7455187800228235e-07,2.3502729476316383e-07,1.31807304736996e-06
2.774448369973865e-09,0.11302162890393913,0.0,0.27746640001045403,0.03134207678829097,0.3173778456214048,0.3488437001136237,0.20636977505697535,0.09320492754855884,0.0,2.7005298937896368e-11,0.001611103444155251,5.497420341848e-09,0.0,2.359488795795181e-15,0.001417737576808867,1.0291748004631871e-12,6.529557340704252e-13,1.3738889705489523e-20,5.670173844550925e-08,7.517164671388457e-10,5.124927313142439e-32,3.5329043040073214e-06,6.554126236328218e-22,1.2974439533214829e-11,2.6803532836008012e-22,0.001502687901993161,1.9538800781405325e-23,3.77195786766862e-06,7.942665452686147e-06,0.0008699048380452404,9.846727652322557e-06,3.2248503300632165e-06,5.036263954348968e-06,6.464771331010787e-06,5.0415242902170265e-06,2.7209705768096166e-05,0.0008713892477933077,1.6434746488767243e-05,0.0006965078652057001,0.00022194121450050253,2.921025382656841e-05,3.056114187669267e-11,1.310600597593649e-08,5.781845480228016e-08,0.0006081440199784737,3.0894009710511637e-10,1.7372670288799708e-06,9.88677071973843e-06,1.9959182482659107e-05,1.7717420432886985e-07,2.351282468257616e-07,1.3180391663674777e-06
2.785365853368971e-09,0.11302162890393913,0.0,0.2774595496984205,0.031343180211876806,0.31736974657104816,0.34883729659541746,0.20636728332553259,0.09321157090699345,0.0,2.723270377083793e-11,0.0016173971905581227,5.560243448186427e-09,0.0,2.40633849174435e-15,0.0014234875536061928,1.041491808514919e-12,6.580918639495465e-13,1.3901508227411513e-20,5.693203426993969e-08,7.54667195374201e-10,5.226463963350359e-32,3.5449319418083264e-06,6.631735442877556e-22,1.3127178115634254e-11,2.733627999694354e-22,0.0015081058648137862,1.9779493106257158e-23,3.7723881107748894e-06,7.941760219803369e-06,0.0008695205889541898,9.846303703204436e-06,3.2247317622533014e-06,5.036836228022112e-06,6.472212002961429e-06,5.0421364427232605e-06,2.7404988884839233e-05,0.0008746738079524649,1.6464739709061978e-05,0.0006977520036147224,0.00022293802143054289,2.920684234165207e-05,3.0558534954818325e-11,1.3140796505730244e-08,5.8042610064424876e-08,0.000610630280943249,3.1002427525185333e-10,1.7457741154165387e-06,9.953222794924305e-06,2.006693237188408e-05,1.7955724446481966e-07,2.35218762935011e-07,1.3180087965948016e-06
2.7962833367640775e-09,0.11302162890393913,0.0,0.27745270134906086,0.031344283533244026,0.3173616456762435,0.3488308931947713,0.20636479174074496,0.09321822169124795,0.0,2.7461095122737712e-11,0.001623690746450348,5.623525767901436e-09,0.0,2.453923364072656e-15,0.0014292320205439896,1.053905598270353e-12,6.632480103492092e-13,1.4065403236723516e-20,5.716230192360033e-08,7.576178663104386e-10,5.32960304081719e-32,3.5569471026034176e-06,6.709954662722661e-22,1.3281073367871141e-11,2.787739733081041e-22,0.0015135201705587945,2.0022184275435787e-23,3.772818009257232e-06,7.940857861721347e-06,0.0008691379361771373,9.845879836288359e-06,3.224613221508095e-06,5.037406184260116e-06,6.479625595041482e-06,5.042746233745578e-06,2.760093791327405e-05,0.0008779586586356308,1.6494719838131822e-05,0.0006989923521624302,0.00022393596183144164,2.920343102356962e-05,3.055592738982142e-11,1.3175564100959066e-08,5.82667161562711e-08,0.0006131163919225325,3.1110810787700185e-10,1.7542844378753919e-06,1.0019731881021386e-05,2.0174732824353887e-05,1.8196213053849306e-07,2.35308958116131e-07,1.3179785428183833e-06
