Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730)
1.9001513054706342e-22,0.0521079599565058,0.0,0.12938406457200324,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.0920181955407057,0.0,1.5361463432080124e-71,2.625234850721569e-24,3.000869882151219e-70,0.0,3.768387241589338e-117,5.662903182677691e-45,1.1144866287016857e-80,9.512414320396361e-57,6.262914630045711e-91,7.946965700223669e-43,3.6864380475968715e-39,-5.741582429163311e-147,5.062508638902145e-34,3.855154639652441e-96,3.3591311593573787e-80,1.0116261994788552e-131,2.6252348507215578e-24,1.4959644397184095e-103,2.8136156785730204e-16,9.617104888180674e-17,6.115067775102734e-17,7.640201612358699e-17,6.328305349736174e-17,3.0774735642177184e-17,7.643009893303875e-23,6.878360700745519e-31,5.060765012763436e-34,1.5465930473348593e-43,6.878360700744243e-31,3.4878684764905974e-33,7.4866922932360896e-37,3.0375865678749844e-17,4.977605674901953e-35,6.406264665016093e-39,4.987462284431554e-47,6.877420506023234e-65,2.5155455370861995e-54,2.517769011866425e-63,2.202278578183321e-59,4.4669471045935274e-39,6.175681183429597e-95
3.8019534808852046e-22,0.0521079599565058,0.0,0.1293840645720026,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070542,0.0,1.2301629440708101e-70,5.252750531026726e-24,2.4031297183361985e-69,0.0,2.3573750187820963e-115,4.534897356771796e-44,8.964281594066888e-80,3.807444734874909e-56,5.015547973812587e-90,3.180857319121395e-42,7.376078908441e-39,2.1203155007659505e-146,1.012941563482054e-33,3.087334601607292e-95,5.2567708233880385e-79,6.3330761796691944e-130,5.252750531026677e-24,2.396328602310728e-102,5.629675853725864e-16,1.9242565210668874e-16,1.2235448380592293e-16,1.5287041106222367e-16,1.2662108792732e-16,6.157620867413648e-17,1.5292660244973014e-22,2.753136832829969e-30,1.0125968195976807e-33,1.2382148326512779e-42,2.7531368328289466e-30,1.3960563660738983e-32,2.6434670324186588e-36,6.077812220517845e-17,1.992083059880224e-34,5.128290895168458e-38,7.983478878591066e-46,4.405488804208453e-63,1.0068737876385684e-53,2.015746125710076e-62,2.0586344956243942e-58,1.7879429618495198e-38,3.959392049373335e-93
7.605557831714346e-22,0.0521079599565058,0.0,0.12938406457200133,0.031075110263184432,0.31940968187635466,0.35048479213953926,0.2070122201802146,0.09201819554070485,0.0,9.846289466094921e-70,1.050778189163701e-23,1.923477775552854e-68,0.0,1.491281007340742e-113,3.629748697542905e-43,7.240754209239914e-79,1.5234738365931862e-55,4.014400386015113e-89,1.2727572535012902e-41,1.4755360630129253e-38,8.8404365706592e-145,2.0263229627405182e-33,2.471075400209521e-94,8.316452232738567e-78,4.0078560478673663e-128,1.0507781891636797e-23,3.836355623455527e-101,1.1261796203731172e-15,3.8493485855644695e-16,2.447620959157175e-16,3.058072009394934e-16,2.532971567870311e-16,1.2317915473804736e-16,3.0591961359484874e-22,1.1016133458112551e-29,2.0256498601934105e-33,9.909481848859925e-42,1.1016133458104369e-29,5.586043997709172e-32,9.870989364847671e-36,1.2158263525803442e-16,7.968875826636064e-34,4.103205485711396e-37,1.2774170409839185e-44,2.8202861271653467e-61,4.028806715453253e-53,1.6132095454103305e-61,2.120021939398778e-57,7.154100750954527e-38,2.536239071359634e-91
1.5212766533372627e-21,0.0521079599565058,0.0,0.12938406457199877,0.031075110263184432,0.31940968187635416,0.3504847921395389,0.2070122201802142,0.09201819554070373,0.0,7.879026425410055e-69,2.1017844612857463e-23,1.539171916050716e-67,0.0,9.48834029998025e-112,2.9045314563714895e-42,5.9002909389259235e-78,6.094887372959132e-55,3.212371668215767e-88,5.091857783756894e-41,2.951392407350573e-38,2.8505256664419093e-143,4.0530857615565874e-33,1.977384376837003e-93,1.3230774738752613e-76,2.550513931829837e-126,2.101784461285658e-23,6.139953469837688e-100,2.2526036902540267e-15,7.699532714559401e-16,4.895773201353205e-16,6.116807806940182e-16,5.066492945056315e-16,2.463850468658382e-16,6.11905652332029e-22,4.407170710775785e-29,4.051805557197092e-33,7.929091075844004e-41,4.407170710769237e-29,2.2347814090648646e-31,3.8077740934657784e-35,2.4319166136374133e-16,3.1864291706187006e-33,3.2816112926161954e-36,2.04320326863153e-43,1.804606397203699e-59,1.6117851150624975e-52,1.2908128037278194e-60,2.4522863830273126e-56,2.8621061474462785e-37,1.6239063706310215e-89
3.042718393668919e-21,0.0521079599565058,0.0,0.12938406457199367,0.031075110263184432,0.31940968187635316,0.3504847921395383,0.20701222018021345,0.09201819554070148,0.0,6.304019178768189e-68,4.2037970055297895e-23,1.2314934302685707e-66,0.0,6.05465464812192e-110,2.3239181925897515e-41,4.891237053422359e-77,2.4381533686309155e-54,2.570208481903346e-87,2.0369088792576675e-40,5.903105096025857e-38,9.125390520047865e-142,8.106611360385286e-33,1.58209902908084e-92,2.110878292432337e-75,1.6276822353860568e-124,4.203797005529431e-23,9.82535336342845e-99,4.505451829535237e-15,1.5399900972548342e-15,9.792077685745814e-16,1.2234279402030098e-15,1.0133535699395454e-15,4.927968311212963e-16,1.2238777955941619e-21,1.7630117600331413e-28,8.104315414453343e-33,6.343875163709341e-40,1.7630117600279025e-28,8.939853719941559e-31,1.4949807169405806e-34,4.86409713575135e-16,1.27336513460064e-32,2.6230191568917693e-35,3.2663181279292204e-42,1.1540297402021788e-57,6.447666685763787e-52,1.0327485151854742e-59,3.1715735019779415e-55,1.1449356350266882e-36,1.039528410619081e-87
6.085601874332232e-21,0.0521079599565058,0.0,0.12938406457198343,0.031075110263184432,0.3194096818763511,0.3504847921395371,0.20701222018021195,0.09201819554069697,0.0,5.0435345778759326e-67,8.407822094017692e-23,9.852571072362163e-66,0.0,3.869255002572519e-108,1.8592517602721385e-40,4.186078136912567e-76,9.753010327548117e-54,2.056299130370753e-86,8.147967060344548e-40,1.1806530473376382e-37,2.9204208806603857e-140,1.621366256282894e-32,1.2657606885065876e-91,3.3725680315574074e-74,1.0402293373639366e-122,8.40782209401624e-23,1.5721707724379606e-97,9.011148106175226e-15,3.0800637488522523e-15,1.9584686654533228e-15,2.4469222592207596e-15,2.0267621207942246e-15,9.856203996317185e-16,2.4478223452695163e-21,7.052334001790511e-28,1.6210128981961405e-32,5.075341065035803e-39,7.052334001748597e-28,3.576087439421996e-30,5.923660436917523e-34,9.728458179978418e-16,5.083215347812457e-32,2.0944953177611454e-34,5.216603646128224e-41,7.372672004631796e-56,2.579174205032308e-51,8.26238798847213e-59,4.4727355032307896e-54,4.5799288988381104e-36,6.65371258549294e-86
1.2171368835658857e-20,0.0521079599565058,0.0,0.12938406457196294,0.031075110263184432,0.31940968187634705,0.35048479213953465,0.20701222018020896,0.09201819554068796,0.0,4.034955360142086e-66,1.681587227099275e-22,7.882306321486647e-65,0.0,2.47449131191988e-106,1.4874482731688143e-39,3.78559673149764e-75,3.901283503037079e-53,1.6450915887436908e-85,3.2592531339805955e-39,2.3613381228077265e-37,9.345786953498332e-139,3.242776498686124e-32,1.0126407346431056e-90,5.392238779917781e-73,6.6527078519716036e-121,1.6815872270986912e-22,2.5155646270738506e-96,1.8022540651765465e-14,6.1602110520456084e-15,3.916990459211686e-15,4.893910897255327e-15,4.053579222450991e-15,1.9712675366505856e-15,4.895712497224579e-21,2.820990994065514e-27,3.2424931528959753e-32,4.0603692282082775e-38,2.8209909940319825e-27,1.4304644301983546e-29,2.3582112296009012e-33,1.9457180268429332e-15,2.025013251809661e-31,1.669240107011689e-33,8.31587836074226e-40,4.7013648664587314e-54,1.031695261444816e-50,6.610094909876283e-58,6.674905322679142e-53,1.8320088319447916e-35,4.258609911604439e-84
2.4342902758312108e-20,0.0521079599565058,0.0,0.12938406457192198,0.031075110263184432,0.31940968187633895,0.35048479213952977,0.20701222018020296,0.09201819554066994,0.0,3.2280153680290914e-65,3.363197262493988e-22,6.30594485038817e-64,0.0,1.58308819993539e-104,1.189977334862819e-38,3.727169190276546e-74,1.5605292757596534e-52,1.316094408159076e-84,1.3037145156784697e-38,4.722708273747833e-37,2.9907224062064644e-137,6.485596991150581e-32,8.10125598755057e-90,8.624485878799917e-72,4.256209763980665e-119,3.3631972624916474e-22,4.0249765177523085e-95,3.604532571218699e-14,1.2320505658426401e-14,7.834034046731933e-15,9.787888173320735e-15,8.107213425554153e-15,3.942561810680413e-15,9.7914970115521e-21,1.128407876395033e-26,6.486723827088536e-32,3.2483339335191326e-37,1.1284078763682074e-26,5.72191873914969e-29,9.410338569059743e-33,3.8914624445318275e-15,8.034376896944696e-31,1.3252869392018242e-32,1.320792237429446e-38,2.9870229789979467e-52,4.126910185162432e-50,5.288246349562263e-57,1.0294652797791433e-51,7.328109873259742e-35,2.72558517992475e-82
4.868597060361861e-20,0.0521079599565058,0.0,0.12938406457184004,0.031075110263184432,0.3194096818763227,0.35048479213952,0.20701222018019097,0.0920181955406339,0.0,2.5824327265444606e-64,6.726417333282222e-22,5.044795807874558e-63,0.0,1.0129888456588693e-102,9.519893077905435e-38,4.099609059799817e-73,6.242148852269197e-52,1.0528836574724007e-83,5.214884587001429e-38,9.44544857562777e-37,9.570421793961375e-136,1.2971238006711494e-31,6.481054840300974e-89,1.3796700425770748e-70,2.7234867907767615e-117,6.726417333272849e-22,6.44002092054605e-94,7.209089570999431e-14,2.4641094871164317e-14,1.5668121221786507e-14,1.9575842725436638e-14,1.6214481830918998e-14,7.885150358708435e-15,1.9583082881876576e-20,4.513654463194291e-26,1.2980265834645224e-31,2.598682567244751e-36,4.513654462979694e-26,2.288781386566175e-28,3.7596341118423555e-32,7.782951279904462e-15,3.1623393471259684e-30,1.044393494835544e-31,2.082711788777144e-37,1.8842762993508342e-50,1.650954262999079e-49,4.231085819292254e-56,1.6163279831874245e-50,2.9312588584647274e-34,1.7443984631683206e-80
9.737210629423161e-20,0.0521079599565058,0.0,0.12938406457167617,0.031075110263184432,0.31940968187629015,0.3504847921395004,0.20701222018016696,0.0920181955405618,0.0,2.0659543541138345e-63,1.3452857474853916e-21,4.035852633354089e-62,0.0,6.482528275890077e-101,7.615943511821515e-37,5.068271907636454e-72,2.4968658907676365e-51,8.423102383144013e-83,2.085959139667517e-37,1.8890929179386542e-36,3.06255277201558e-134,2.5942520160361303e-31,5.184864261420748e-88,2.2072739078932387e-69,1.7428755571501345e-115,1.3452857474816404e-21,1.0304080266815236e-92,1.4418203521346583e-13,4.9282273296545424e-14,3.133629557195197e-14,3.915175182960879e-14,3.242901863828276e-14,1.5770327454637945e-14,3.9166321989202044e-20,1.8054663767902427e-25,2.5987672486444833e-31,2.0789522219009594e-35,1.805466376618552e-25,9.1551668255948e-28,1.502953376980073e-31,1.5565928950629107e-14,1.2255906366710034e-29,8.112392456666503e-31,3.2386007070583596e-36,1.172279551043067e-48,6.608030821587238e-49,3.387087977970047e-55,2.5614710795159424e-49,1.172506525223381e-33,1.1164226798087873e-78
1.9474437767545762e-19,0.0521079599565058,0.0,0.12938406457134846,0.031075110263184432,0.3194096818762251,0.35048479213946127,0.20701222018011897,0.09201819554041762,0.0,1.6527667524463896e-62,2.6905737757978216e-21,3.228688527065916e-61,0.0,4.148625987496747e-99,6.092765399055987e-36,6.9163476728090354e-71,9.987476262802283e-51,6.738495031142511e-82,8.343847168396814e-37,3.778189038689967e-36,9.800197189784895e-133,5.188508495777284e-31,4.1478994880376855e-87,3.5314797237128485e-68,1.1153904397366246e-113,2.6905737757828136e-21,1.6486565862115583e-91,2.883643122518367e-13,9.856463014692883e-14,6.267264427250815e-14,7.83035700377145e-14,6.485809223954657e-14,3.154068164599087e-14,7.833306967054954e-20,7.221874690031863e-25,5.208377633678887e-31,1.6631642446274568e-34,7.221874688658547e-25,3.6620857840810984e-27,6.01001296773173e-31,3.113188429199591e-14,4.6136051066485415e-29,6.132561746081803e-30,4.9054121656587e-35,7.105539464361518e-47,2.653690893202323e-48,2.7209848465372633e-54,4.0786299888169167e-48,4.690032064564651e-33,7.14512967313264e-77
3.894889204379096e-19,0.0521079599565058,0.0,0.129384064570693,0.031075110263184432,0.319409681876095,0.35048479213938294,0.207012220180023,0.09201819554012926,0.0,1.3222147096169378e-61,5.3811498324150456e-21,2.582953430686125e-60,0.0,2.655059156841309e-97,4.874215185715749e-35,1.0111844249283411e-69,3.9949930450668255e-50,5.3910189729889855e-81,3.337540989290097e-36,7.556381280190825e-36,3.1361903173023824e-131,1.0377021651304363e-30,3.3184568267420736e-86,5.6502407344797396e-67,7.138339079779838e-112,5.381149832355005e-21,2.637853532746897e-90,5.767288584542897e-13,1.9712934384618033e-13,1.2534534167452158e-13,1.5660720645297152e-13,1.2971623938821943e-13,6.308139002667227e-14,1.566676428999566e-19,2.8887517124566108e-24,1.0460114622445523e-30,1.3305323823222e-33,2.888751711357843e-24,1.4648467627788663e-26,2.403645078528085e-30,6.22637949743996e-14,1.649022580320586e-28,4.417181330170986e-29,7.090569891949746e-34,4.111582918894676e-45,1.088368250038315e-47,2.2358824298536436e-53,6.510027167055943e-47,1.8760140185523577e-32,6.042274514689453e-75
7.789780059628136e-19,0.0521079599565058,0.0,0.12938406456938215,0.031075110263184432,0.31940968187583474,0.35048479213922634,0.207012220179831,0.09201819553955252,0.0,1.057772290752049e-60,1.0762301945618947e-20,2.0663638535673827e-59,0.0,1.699218188264809e-95,3.899371728532593e-34,1.5415500327372334e-68,1.5979977260145764e-49,4.3128390727124715e-80,1.335016820090304e-35,1.5112765763185475e-35,1.0035877661424585e-129,2.0754048746537608e-30,2.65478016961003e-85,9.040283716162924e-66,4.5684858958501786e-110,1.076230194537877e-20,4.2205680482043526e-89,1.1534579193620418e-12,3.9425877123862217e-13,2.506907364821529e-13,3.1321447927966795e-13,2.594325334701461e-13,1.2616280677993726e-13,3.1334110082501157e-19,1.1555010521664024e-23,2.109365347476928e-30,1.0644263001488414e-32,1.1555010512873768e-23,5.859481056417163e-26,9.61386009598093e-30,1.2452761633788723e-13,5.420465624266603e-28,2.9424332291272864e-28,9.502058675486219e-33,2.206997462610518e-43,5.021891301212018e-47,2.0858853076109285e-52,1.0403414703835658e-45,7.504058459595956e-32,3.8817522348825836e-73
1.5579561770126218e-18,0.0521079599565058,0.0,0.1293840645667604,0.031075110263184432,0.3194096818753143,0.35048479213891315,0.20701222017944704,0.09201819553839907,0.0,8.462180418160005e-60,2.1524606171904575e-20,1.6530916311088188e-58,0.0,1.0874933453721288e-93,3.119495793309793e-33,2.405403980592856e-67,6.3919919200223186e-49,3.450274287402073e-79,5.340068129012847e-35,3.02255347291465e-35,3.2114845992494576e-128,4.150810607372045e-30,2.1238260003403025e-84,1.446437277822204e-64,2.923814616381316e-108,2.152460617094383e-20,6.752910793650198e-88,2.3069159151889478e-12,7.885176259992611e-13,5.013815261118331e-13,6.264290249177906e-13,5.188651207723228e-13,2.5232564025407624e-13,6.267052625352449e-19,4.6220049421923176e-23,4.288099067857224e-30,8.515411972640512e-32,4.622004935160101e-23,2.343866509219471e-25,3.845399994285631e-29,2.490552590595836e-13,1.5867808623976646e-27,1.7583026284574918e-27,1.145903028839981e-31,1.0668501306628018e-41,3.534048166840662e-46,3.0362874878692613e-51,1.6635352992428578e-44,3.0016238608620493e-31,2.484469235772659e-71
3.115912519112238e-18,0.0521079599565058,0.0,0.1293840645615169,0.031075110263184432,0.3194096818742735,0.3504847921382867,0.20701222017867912,0.09201819553609215,0.0,6.769745171240139e-59,4.304921462398711e-20,1.322473691624913e-57,0.0,6.959937265547051e-92,2.495595053422919e-32,3.7997854976373666e-66,2.5567969711922863e-48,2.760219988755837e-78,2.1360274212578635e-34,6.045107266095547e-35,1.0276753635411438e-126,8.30162332749515e-30,1.699061144264155e-83,2.314293150978154e-63,1.8712361201502106e-106,4.3049214620144076e-20,1.0804658802659659e-86,4.613831402888473e-12,1.5770353354235604e-12,1.002763105428865e-12,1.2528581161329541e-12,1.0377302919299696e-12,5.046513070727899e-13,1.2535025693574842e-18,1.8488021229095509e-22,8.853670308274767e-30,6.812330197548566e-31,1.8488021172837755e-22,9.376056494689151e-25,1.538131188540667e-28,4.981105444818608e-13,4.0845440109790106e-27,9.295023716734602e-27,1.2256592149889933e-30,4.5766775379528745e-40,4.525799688450976e-45,8.047078559878762e-50,2.6608466146773905e-43,1.2006496397065959e-30,1.5900620555908594e-69
4.6738688612118544e-18,0.0521079599565058,0.0,0.1293840645562734,0.031075110263184432,0.31940968187323265,0.35048479213766026,0.2070122201779112,0.09201819553378524,0.0,2.009768168293162e-58,6.457382307558093e-20,3.926094286686897e-57,0.0,3.9717160280603896e-91,7.408795742923347e-32,1.444011165134234e-65,5.4331936907610104e-48,8.194292076856042e-78,4.539058376118601e-34,9.067661059265137e-35,4.916543656281691e-126,1.2452437302304794e-29,5.04401943658598e-83,8.823236427282343e-63,1.0678283922973017e-105,6.457382306741442e-20,4.119276304508111e-86,6.920746386633819e-12,2.36555304475088e-12,1.5041446848035689e-12,1.879287207287036e-12,1.5565954596409102e-12,7.569769737619391e-13,1.8803688595426846e-18,3.9287046016862817e-22,1.362734534834371e-29,1.9479007102357996e-30,3.9287045856004823e-22,1.99249866570964e-24,3.268510769523159e-28,7.471658298830224e-13,6.725797357034337e-27,2.170456916564574e-26,3.82008743661074e-30,2.2769614791639246e-39,1.7115185895403821e-44,3.7690312650609234e-49,1.006586260336119e-42,2.5513805439201696e-30,7.890673452800631e-69
6.2318252033114705e-18,0.0521079599565058,0.0,0.1293840645510299,0.031075110263184432,0.3194096818721918,0.3504847921370338,0.2070122201771433,0.09201819553147832,0.0,4.3791791454944176e-58,8.609843152668604e-20,8.554753849423436e-57,0.0,1.5538436162999328e-90,1.614337304573396e-31,3.87709734793371e-65,9.268389350698566e-48,1.7854951460108163e-77,7.743099677415584e-34,1.2090214852423417e-34,1.6271996063804042e-125,1.6603252531800975e-29,1.0990665375286225e-82,2.3739557680330946e-62,4.177635918929965e-105,8.609843151275492e-20,1.1083217019730995e-85,9.227660866425098e-12,3.1540707539812216e-12,2.005526264235945e-12,2.5057162983800365e-12,2.0754606239051446e-12,1.009302640321524e-12,2.5073041330522128e-18,6.701907929942778e-22,1.860912418805849e-29,4.1086867942651646e-30,6.70190789601869e-22,3.399104399485782e-24,5.575678742071831e-28,9.962211152630682e-13,9.417478603249552e-27,3.9079407751648897e-26,8.491394989479686e-30,7.713163471824304e-39,4.678963004794974e-44,1.2002194556808941e-48,2.6200361439709622e-42,4.352355098680209e-30,3.33804841925188e-68
9.347737887510703e-18,0.0521079599565058,0.0,0.12938406454054294,0.031075110263184432,0.31940968187011015,0.350484792135781,0.20701222017560744,0.09201819552686448,0.0,1.2711406384525856e-57,1.2914764842774926e-19,2.48318171043476e-56,0.0,1.3013321269915054e-89,4.68592218061915e-31,1.5642879582043202e-64,1.9189023081607764e-47,5.182778183059446e-77,1.6031104521434974e-33,1.813532243871344e-34,9.494240051092879e-125,2.4904885935465826e-29,3.1902736253080984e-82,9.601864964561217e-62,3.498738162341218e-104,1.2914764839890656e-19,4.482796795214168e-85,1.3841488643258658e-11,4.731106172214301e-12,3.008289423236049e-12,3.758574480422683e-12,3.1131909443444047e-12,1.5139539731366144e-12,3.761336579589997e-18,1.387544923127275e-21,2.9061088744189536e-29,1.1222098039371076e-29,1.3875449138650738e-21,7.037884130042461e-24,1.154370172765628e-27,1.494331685973603e-12,1.483505372645728e-26,8.556460838724787e-26,2.4562410896768687e-29,4.558395214342452e-38,1.9653419887455425e-43,6.273250596918456e-48,9.614759891323386e-42,9.010998489920346e-30,3.006705093907802e-67
1.2463650571709935e-17,0.0521079599565058,0.0,0.12938406453005596,0.031075110263184432,0.3194096818680285,0.35048479213452816,0.20701222017407164,0.09201819552225067,0.0,2.779841238961871e-57,1.721968653270153e-19,5.430439357144683e-56,0.0,5.114370003380551e-89,1.0247581961749092e-30,4.2322647177357035e-64,3.263550247846554e-47,1.1334179394817939e-76,2.7264710094642154e-33,2.418043002496188e-34,3.158859067547975e-124,3.320652395306057e-29,6.976785868627044e-82,2.6008805819459082e-61,1.3750403358120443e-103,1.7219686527796137e-19,1.2142664248947415e-84,1.845531456687429e-11,6.308141590090755e-12,4.011052582448235e-12,5.01143266224071e-12,4.150921252108896e-12,2.0186053054752504e-12,5.015622702093035e-18,2.3598505021606962e-21,4.027832519323609e-29,2.3480382983977065e-29,2.3598504827861302e-21,1.197035844663116e-23,1.963278134209003e-27,1.992442256606488e-12,2.0274120323966604e-26,1.5046794384159873e-25,5.323969789062384e-29,1.5098363968780149e-37,5.444863388857875e-43,2.0218411772182003e-47,2.49311726043682e-41,1.5325348366298796e-29,1.185989924812557e-66
1.5579563255909166e-17,0.0521079599565058,0.0,0.129384064519569,0.031075110263184432,0.3194096818659468,0.3504847921332753,0.20701222017253582,0.09201819551763685,0.0,5.21536051598776e-57,2.152460822243558e-19,1.018824520529347e-55,0.0,1.6059839662532772e-88,1.9225856647768043e-30,9.500477313405276e-64,4.985967366020139e-47,2.126448748473864e-76,4.165431644866805e-33,3.0225537611165767e-34,8.517447580480775e-124,4.1508166914151624e-29,1.308941482388652e-81,5.8427968075225575e-61,4.3178196804362027e-103,2.152460821494124e-19,2.727811978963908e-84,2.306913850490002e-11,7.885177007585108e-12,5.013815741887651e-12,6.264290843818075e-12,5.188651546293281e-12,2.5232566373034008e-12,6.270180620014296e-18,3.6053183474693304e-21,5.231549581322617e-29,4.2745140082076146e-29,3.605318312204971e-21,1.828919278081155e-23,2.9994421628257505e-27,2.4905528271561773e-12,2.5714676108969783e-26,2.3512252808448865e-25,9.942817900770299e-29,4.045778131919208e-37,1.2454905477651813e-42,5.312605063791333e-47,5.451039475923648e-41,2.341366947643544e-29,3.739352558921039e-66
1.8695475940108398e-17,0.0521079599565058,0.0,0.12938406450908202,0.031075110263184432,0.31940968186386515,0.3504847921320225,0.207012220171,0.09201819551302302,0.0,8.828665679272335e-57,2.582952991197357e-19,1.7246866740745445e-55,0.0,4.372796283328732e-88,3.2545909001964625e-30,1.8827177960554036e-63,7.093037405883912e-47,3.59969699735698e-76,5.9257432506902633e-33,3.6270645197324277e-34,1.995062632202046e-123,4.980981490881983e-29,2.2158035679213854e-81,1.1584830787899422e-60,1.1756621695342579e-102,2.5829529901312107e-19,5.408581715848716e-84,2.7682960421155116e-11,9.4622124246904e-12,6.016578901558438e-12,7.517149025150392e-12,6.226381826650098e-12,3.027907968611761e-12,7.525015285729843e-18,5.1289260454311794e-21,6.518754151672464e-29,7.089878638660984e-29,5.128925986947497e-21,2.6019953306148994e-23,4.267003338429249e-27,2.988663397621155e-12,3.115428284163398e-26,3.3988603186542884e-25,1.6815055783396155e-28,9.44214831645332e-37,2.505816413476026e-42,1.2206393266961698e-46,1.0626394794051995e-40,3.3308287279874034e-29,1.0097361611902933e-65
2.4927301308506862e-17,0.0521079599565058,0.0,0.12938406448810807,0.031075110263184432,0.31940968185970176,0.3504847921295168,0.2070122201679283,0.09201819550379538,0.0,2.09544277277802e-56,3.4439373290461727e-19,4.09346553618452e-55,0.0,2.911344244659767e-87,7.724619486236496e-30,6.03075551709448e-63,1.2460408576860813e-46,8.543719056231699e-76,1.0409811452064935e-32,4.836086036950531e-34,9.128787705297356e-123,6.641312598936528e-29,5.259110192334326e-81,3.7136582621736216e-60,7.827388009398911e-102,3.4439373271732617e-19,1.733786877195542e-83,3.6910598192183216e-11,1.261628325773454e-11,8.022105221593691e-12,1.0022865387080346e-11,8.301842345907195e-12,4.037210629670101e-12,1.0035514335214568e-17,9.010034820686531e-21,9.343467878470165e-29,1.6417045404672476e-28,9.010034685284404e-21,4.571636764699425e-23,7.495879379662835e-27,3.984884538297134e-12,4.2030910562023117e-26,6.096738596156808e-25,4.0079175479523604e-28,4.3269014181646895e-36,8.226343887891805e-42,5.579804925919347e-46,3.3922746487761383e-40,5.851299587168461e-29,6.208861143085224e-65
3.7390952045303794e-17,0.0521079599565058,0.0,0.1293840644461602,0.031075110263184432,0.319409681851375,0.35048479212450534,0.20701222016178494,0.09201819548534013,0.0,7.235356107855544e-56,5.16590600450915e-19,1.4134344218796455e-54,0.0,4.1389840455368216e-86,2.667234229554739e-29,3.2275492773240103e-62,2.7798735253996737e-46,2.9500625285004324e-75,2.3223924861860492e-32,7.2541290713324394e-34,7.982847223394358e-122,9.961980839306859e-29,1.815919251270616e-80,1.9889107558723355e-59,1.112799847130613e-100,5.165906000330749e-19,9.285582267879659e-83,5.536584953743125e-11,1.8924424919166462e-11,1.2033157864433298e-11,1.5034298108007488e-11,1.2452763218930996e-11,6.055815945565872e-12,1.5059824576578428e-17,2.0101072162675648e-20,1.5992086457094555e-28,5.555687356956998e-28,2.010107170451798e-20,1.0202439080420016e-22,1.672302749671283e-26,5.977326818635248e-12,6.378296391327585e-26,1.3896422200015533e-24,1.3994916425739424e-27,3.822364052303532e-35,4.5190878385731093e-41,5.0883345681405336e-45,1.85854827731574e-39,1.3054044501591667e-28,8.194856152558755e-64
6.231825351889765e-17,0.0521079599565058,0.0,0.12938406436226463,0.031075110263184432,0.3194096818347215,0.35048479211448247,0.20701222014949822,0.09201819544842971,0.0,3.4729122861325635e-55,8.609843354496641e-19,6.784384066720163e-54,0.0,1.093837312953351e-84,1.2802507042785136e-28,2.67524611580353e-61,7.688700356362663e-46,1.4160062808560418e-74,6.423378533172517e-32,1.2090215139879111e-33,1.1914324185332723e-120,1.6603341413529958e-28,8.716266318033412e-80,1.649435817306235e-58,2.94087144740191e-99,8.609843342939815e-19,7.700684290414606e-82,9.227625545524e-11,3.154070822340768e-11,2.0055263161187382e-11,2.5057163538132418e-11,2.0754604303114947e-11,1.0093026552477462e-11,2.5121691587094402e-17,5.559645734681861e-20,3.328549722994731e-28,2.6374598160768213e-27,5.559645517194642e-20,2.8237427824057853e-22,4.625327008922024e-26,9.962211375256702e-12,1.0728694755195935e-25,3.909719947449152e-24,6.813213054564539e-27,5.788508327861888e-34,3.8227992910380644e-40,7.983584818858759e-44,1.6049663118713037e-38,3.6105468697136486e-28,2.047195035920168e-62
1.1217285646608536e-16,0.0521079599565058,0.0,0.12938406419447376,0.031075110263184432,0.31940968180141455,0.3504847920944367,0.20701222012492476,0.09201819537460926,0.0,2.0918135534556311e-54,1.5497718050718196e-18,4.086404029131383e-53,0.0,4.302199401752316e-83,7.711238916011997e-28,2.9709706890778303e-60,2.4870109276494902e-45,8.528926085232048e-74,2.07772599386753e-31,2.1762387276103966e-33,2.5126720950673916e-119,2.9886158924249882e-28,5.250004337603075e-79,1.8323623076827842e-57,1.1566816442987692e-97,1.549771801333611e-18,8.55470975945767e-81,1.660966802488065e-10,5.677327475740864e-11,3.6099473798990403e-11,4.510289435147063e-11,3.735828382434887e-11,1.8167447666792906e-11,4.52984046490548e-17,1.7983402793516085e-19,8.385507994852586e-28,1.581727646364292e-26,1.7983401489244282e-19,9.146380403035896e-22,1.49612181835656e-25,1.7931980472282505e-11,1.942951295250419e-25,1.2779785376154989e-23,4.1493112946269064e-26,1.2350945198405815e-32,4.297134776443605e-39,1.7418790115648127e-42,1.849428755977282e-37,1.167878717208796e-27,7.796504341249955e-61
