Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544)
1.5005018505038602e-12,0.09278304896952998,0.0,0.23037355748548932,0.031074911493580572,0.31940819049134805,0.3504838212848481,0.20701127454781593,0.09201610025543319,0.0,7.2196616815090015e-25,4.630919750265917e-08,1.2167822988194664e-22,0.0,4.4590209013805074e-38,1.2442343648924568e-13,3.3553408890814496e-28,1.3280812012503049e-22,1.176715873822167e-35,3.155077233387409e-15,5.613584839787281e-16,2.8211480681859545e-57,3.7987049390701584e-12,6.580625544811126e-38,1.4382768639283695e-26,2.966582567403584e-46,4.630836280932885e-08,8.326391739873335e-41,2.0953259581129815e-06,9.905505801025564e-07,8.042284715667545e-07,7.955549352109149e-07,6.255623061309043e-07,3.327089405721744e-07,2.231737035809797e-07,2.75538183643625e-09,1.860890356278383e-10,5.4599048949190106e-11,6.0171303011743355e-09,7.067467252788237e-08,1.1373600994582229e-10,3.199130711045416e-07,1.1293318624117828e-14,2.7078029428528e-12,7.267804329083978e-12,1.4702837340238996e-10,3.210909837993138e-17,2.7997268443846266e-15,3.8616313954000953e-19,6.224262024538722e-13,7.248855356053936e-26,2.2745713730964652e-07,1.3016368133730309e-07,3.2430839882848576e-18,1.2701042444689047e-25,1.2880733735606174e-07,1.8229192597241876e-10,3.069721835955413e-13
1.5178737037767277e-12,0.09278304896952998,0.0,0.230373486987968,0.031074909243234958,0.31940817332435456,0.35048381015552993,0.20701126406275747,0.09201608394443114,0.0,7.580310124323634e-25,4.684532781364395e-08,1.261533798689434e-22,0.0,4.75365957066609e-38,1.2904122319332458e-13,3.5133394739180976e-28,1.3590104896567207e-22,1.2180606084376114e-35,3.228542056652597e-15,5.678575180698704e-16,2.988280510668512e-57,3.84268900968846e-12,6.811840405192436e-38,1.4991814874338156e-26,3.1626024697702874e-46,4.6844472687508225e-08,8.718702023408054e-41,2.1116411584143463e-06,1.0017552540630514e-06,8.144924042889213e-07,8.046547900256286e-07,6.323419115069619e-07,3.366555926632153e-07,2.2510069968847753e-07,2.819906219365212e-09,1.8824679904777546e-10,5.65190262079137e-11,6.157261768071314e-09,7.218105501699242e-08,1.1640362749594747e-10,3.236148680582856e-07,1.1424001738039538e-14,2.7394158471857345e-12,7.266685409304472e-12,1.5065375844529785e-10,3.291200220410005e-17,2.8649026763957817e-15,4.050073025112822e-19,6.369212099845182e-13,7.767165983516186e-26,2.300807903865586e-07,1.3159100025343443e-07,3.3573562582928915e-18,1.3302537590144796e-25,1.3029853095869117e-07,1.844023777113403e-10,3.214571981751253e-13
1.5352455570495953e-12,0.09278304896952998,0.0,0.23037341662597524,0.031074906994031277,0.31940815615959883,0.35048379902872306,0.20701125358783246,0.09201606777257379,0.0,7.9549837637769365e-25,4.73814579407758e-08,1.307414333700665e-22,0.0,5.0642408041084e-38,1.3377696209250349e-13,3.676853111187632e-28,1.3902957941733797e-22,1.2603626242656623e-35,3.3028520653528414e-15,5.743565517963957e-16,3.163241833267621e-57,3.886673209797913e-12,7.04840873103913e-38,1.5619764412877147e-26,3.3692286069933513e-46,4.738058211562111e-08,9.124714226298774e-41,2.1278173187587472e-06,1.012953996362663e-06,8.247752308776519e-07,8.137521345598372e-07,6.391113858574652e-07,3.4060433110741945e-07,2.2701545557512365e-07,2.885185107660522e-09,1.9040463902434683e-10,5.848352711254353e-11,6.299005418708582e-09,7.370039356976361e-08,1.1910266557606066e-10,3.273166204959169e-07,1.15546832927412e-14,2.7710284458575935e-12,7.265550517211315e-12,1.5432121981678593e-10,3.372541567390158e-17,2.930712355290857e-15,4.2454672439494694e-19,6.515830476754126e-13,8.315997919215248e-26,2.3270415564566955e-07,1.3301658735621898e-07,3.474289013762017e-18,1.3925005998956184e-25,1.3178972309506978e-07,1.8651282927036477e-10,3.364493360917727e-13
1.5526174103224628e-12,0.09278304896952998,0.0,0.23037334639839271,0.031074904745968836,0.31940813899707954,0.3504837879044267,0.20701124312302577,0.09201605173867548,0.0,8.344069541245732e-25,4.7917587884058925e-08,1.3544400315430737e-22,0.0,5.391442153356038e-38,1.386323612264724e-13,3.846008652946689e-28,1.4219371147423177e-22,1.3036328771744127e-35,3.3780072493248427e-15,5.808555851586215e-16,3.346303912753459e-57,3.930657539795568e-12,7.29039179153158e-38,1.6266998456111262e-26,3.5869117306087096e-46,4.7916691093099054e-08,9.544743693795457e-41,2.143855624979404e-06,1.0241468101873368e-06,8.35076865845289e-07,8.228469695106845e-07,6.45870744322385e-07,3.445551530780672e-07,2.2891805301228898e-07,2.951218747861801e-09,1.9256255555858567e-10,6.0493063318869e-11,6.442361196163505e-09,7.523260667889535e-08,1.218331406572066e-10,3.310183284224703e-07,1.1685363288496013e-14,2.802640738530176e-12,7.264400392624082e-12,1.5803075625114764e-10,3.454937050655364e-17,2.997154009984658e-15,4.447990619326852e-19,6.664117151265332e-13,8.896772251127973e-26,2.3532723082609132e-07,1.34440445691606e-07,3.593913187280193e-18,1.4568927311458558e-25,1.3328091375523137e-07,1.8862328064952201e-10,3.519603219527659e-13
1.5699892635953303e-12,0.09278304896952998,0.0,0.23037327630411172,0.031074902499046955,0.3194081218367957,0.35048377678264014,0.2070112326683223,0.0920160358415609,0.0,8.747960390130872e-25,4.845371764349759e-08,1.4026270932240586e-22,0.0,5.735962349672921e-38,1.4360913582917787e-13,4.0209343928521675e-28,1.453934451305596e-22,1.3478823230301602e-35,3.4540075984064473e-15,5.873546181568655e-16,3.537744848642904e-57,3.974642000076682e-12,7.537850855839502e-38,1.6933901936183807e-26,3.816116681922637e-46,4.845279961937752e-08,9.97910935711711e-41,2.159757252786567e-06,1.0353336987213749e-06,8.453972242486863e-07,8.319392955750768e-07,6.526200020190365e-07,3.485080557504475e-07,2.3080857324762428e-07,3.0180073857771075e-09,1.9472054865152582e-10,6.254814651711299e-11,6.587329042223835e-09,7.6777613371937e-08,1.2459506918808568e-10,3.3471999184294415e-07,1.181604172545936e-14,2.8342527248363183e-12,7.2632357689345435e-12,1.6178236648923113e-10,3.538389890152096e-17,3.064225800001104e-15,4.657822261040034e-19,6.814072119380805e-13,9.51095911568124e-26,2.379500136661374e-07,1.3586257830344204e-07,3.716259721492837e-18,1.5234786485815118e-25,1.3477210292906016e-07,1.9073373184884195e-10,3.680020153607192e-13
1.5873611168681979e-12,0.09278304896952998,0.0,0.23037320634203304,0.031074900253264953,0.31940810467874586,0.35048376566336287,0.20701122222370696,0.09201602008006457,0.0,9.167055240116727e-25,4.8989847219096015e-08,1.4519917930924205e-22,0.0,6.098521736089381e-38,1.4870900830072709e-13,4.2017600661358495e-28,1.4862878038053025e-22,1.393121917697411e-35,3.5308531024366395e-15,5.938536507914442e-16,3.737849033611009e-57,4.018626591034725e-12,7.790847193121972e-38,1.7620863516173814e-26,4.057322679495366e-46,4.8988907693895746e-08,1.0428133733394035e-40,2.175523367854031e-06,1.046514665147438e-06,8.557362216857283e-07,8.41029113449684e-07,6.593591740421134e-07,3.524630363016823e-07,2.3268709700814928e-07,3.08555126648341e-09,1.968786183042016e-10,6.46492884314987e-11,6.733908897388074e-09,7.833533320799283e-08,1.273884675950694e-10,3.3842161076230096e-07,1.19467186038033e-14,2.865864404490113e-12,7.262057198914636e-12,1.6557604945251735e-10,3.622903353622824e-17,3.131925917838699e-15,4.875143831901001e-19,6.96569537710475e-13,1.0160078812851316e-25,2.405725019033455e-07,1.3728298823346005e-07,3.8413595690729035e-18,1.592307384265555e-25,1.362632906062912e-07,1.9284418286835454e-10,3.8458641094208325e-13
1.6047329701410654e-12,0.09278304896952998,0.0,0.2303731365110669,0.031074898008622166,0.3194080875229291,0.350483754546594,0.20701121178916468,0.09201600445303107,0.0,9.601759020702002e-25,4.952597661085845e-08,1.5025504788622163e-22,0.0,6.479862703837463e-38,1.5393370817941958e-13,4.388616849579018e-28,1.518997172183551e-22,1.43936261703888e-35,3.608543751255532e-15,6.003526830626746e-16,3.946907223902464e-57,4.0626113130613985e-12,8.049442072527428e-38,1.8328275590099102e-26,4.311023609474723e-46,4.952501531609671e-08,1.0892142925610104e-40,2.191155125904938e-06,1.0576897126465479e-06,8.66093774291875e-07,8.501164238309397e-07,6.66088275463721e-07,3.5642009191100895e-07,2.3455370450332784e-07,3.1538506343270756e-09,1.9903676451764767e-10,6.679700081981653e-11,6.882100700865877e-09,7.990568627444472e-08,1.3021335228221562e-10,3.421231851854676e-07,1.2077393923814622e-14,2.897475776991663e-12,7.260865337350595e-12,1.6941180396078478e-10,3.708480756398597e-17,3.2002525847309738e-15,5.100139558335786e-19,7.118986920443549e-13,1.0845702933689894e-25,2.431946932744997e-07,1.3870167852126944e-07,3.9692436926909595e-18,1.6634284991534562e-25,1.377544767765102e-07,1.9495463370808955e-10,4.017256383754244e-13
1.622104823413933e-12,0.09278304896952998,0.0,0.23037306681013292,0.031074895765117908,0.31940807036934415,0.3504837434323329,0.20701120136468032,0.09201598895931475,0.0,1.005248266400563e-24,5.006210581878913e-08,1.5543195716365324e-22,0.0,6.88075013312792e-38,1.5928497211390936e-13,4.581637361487069e-28,1.5520625563824826e-22,1.4866153769154937e-35,3.6870795347043594e-15,6.068517149708723e-16,4.165216609743021e-57,4.106596166546638e-12,8.313696763193689e-38,1.9056534282919377e-26,4.577728318818053e-46,5.0061122485427204e-08,1.1371466622545031e-40,2.2066536727968247e-06,1.0688588443980854e-06,8.764697987367217e-07,8.592012274150416e-07,6.728073213334117e-07,3.6037921975942573e-07,2.3640847542812773e-07,3.2229057329243314e-09,2.011949872928993e-10,6.899179547299111e-11,7.031904390578429e-09,8.148859318369281e-08,1.3306973963128356e-10,3.4582471511733546e-07,1.2208067685643705e-14,2.9290868421168324e-12,7.259660586803559e-12,1.7328962908585288e-10,3.795125460917988e-17,3.2692040555712422e-15,5.332996240939586e-19,7.273946745405736e-13,1.156945550044178e-25,2.4581658551565255e-07,1.4011865220434534e-07,4.099943064985321e-18,1.736892092638195e-25,1.392456614291538e-07,1.970650843680769e-10,4.19431962419474e-13
1.6394766766868005e-12,0.09278304896952998,0.0,0.23037299723816002,0.031074893522751525,0.3194080532179897,0.35048373232057883,0.20701119095023895,0.0920159735977798,0.0,1.0519643106898336e-24,5.059823484289228e-08,1.6073155659311994e-22,0.0,7.301971838053447e-38,1.6476454383549134e-13,4.780955661664128e-28,1.5854839563442632e-22,1.534891153186392e-35,3.766460442625468e-15,6.133507465163532e-16,4.3930808857509133e-57,4.15058115187863e-12,8.583672534247972e-38,1.9806039450539393e-26,4.857960911259073e-46,5.05972292013377e-08,1.186643809871664e-40,2.22202014460597e-06,1.0800220635797933e-06,8.868642122205829e-07,8.68283524897952e-07,6.795163266782179e-07,3.643404170301213e-07,2.3825148896606686e-07,3.292716805161779e-09,2.0335328663099214e-10,7.123418421464868e-11,7.183319903158868e-09,8.308397506991243e-08,1.3595764600174984e-10,3.4952620056276113e-07,1.2338739889455635e-14,2.9606975993748242e-12,7.258443527947988e-12,1.772095237217913e-10,3.882840876529106e-17,3.338778612626408e-15,5.573903264992193e-19,7.430574848001968e-13,1.2333014118627834e-25,2.484381763621472e-07,1.415339123180188e-07,4.233488668532167e-18,1.812748790735392e-25,1.407368445535096e-07,1.991755348483464e-10,4.377177829409604e-13
1.656848529959668e-12,0.09278304896952998,0.0,0.23037292779408614,0.031074891281522344,0.31940803606886475,0.3504837212113312,0.20701118054582554,0.09201595836730006,0.0,1.1003663292309941e-24,5.113436368317215e-08,1.6615550296984097e-22,0.0,7.744339016631151e-38,1.7037417413054217e-13,4.986707251387677e-28,1.619261372011086e-22,1.584200901708931e-35,3.846686464862309e-15,6.198497776994322e-16,4.6308103213482267e-57,4.194566269443825e-12,8.859430654806891e-38,2.0577194679812213e-26,5.152261046693575e-46,5.113333546328241e-08,1.2377394214323151e-40,2.237255667710898e-06,1.091179373367778e-06,8.97276932471098e-07,8.773633169753982e-07,6.862153065026862e-07,3.6830368090830227e-07,2.400828237922423e-07,3.3632840931968932e-09,2.0551166253296233e-10,7.352467890068432e-11,7.336347173952733e-09,8.469175358583222e-08,1.388770877308251e-10,3.532276415265663e-07,1.2469410535505056e-14,2.9923080483202275e-12,7.25721474803079e-12,1.8117148675614547e-10,3.971630459020041e-17,3.4089745680089472e-15,5.823052610924212e-19,7.588871224245003e-13,1.3138111144028034e-25,2.5105946354863916e-07,1.429474618954664e-07,4.369911495815688e-18,1.8910497499671639e-25,1.422280261387161e-07,2.012859851489279e-10,4.565956349421691e-13
1.6742203832325356e-12,0.09278304896952998,0.0,0.23037285847685846,0.031074889041429708,0.3194080189219681,0.3504837101045892,0.2070111701514251,0.09201594326675895,0.0,1.1504972170050105e-24,5.167049233963296e-08,1.7170546043502932e-22,0.0,8.208686704016716e-38,1.7611562081305727e-13,5.199029073383159e-28,1.6533948033251698e-22,1.6345555783386838e-35,3.92775759125943e-15,6.263488085204238e-16,4.878721831172266e-57,4.238551519626944e-12,9.141032393976471e-38,2.13704072885424e-26,5.461184242675064e-46,5.1669441270719204e-08,1.2904675415185491e-40,2.2523613588753294e-06,1.1023307769365085e-06,9.077078777398511e-07,8.864406043428738e-07,6.929042757889123e-07,3.722690085812813e-07,2.419025580763481e-07,3.4346078384585405e-09,2.0767011499984657e-10,7.586379141882962e-11,7.4909861370184e-09,8.631185089952507e-08,1.418280811334706e-10,3.5692903801353814e-07,1.2600079623968558e-14,3.0239181884792858e-12,7.2559749288410655e-12,1.8517551698204045e-10,4.06149771037009e-17,3.4797902624252196e-15,6.080638864753133e-19,7.748835870149673e-13,1.3986534858858124e-25,2.536804448091179e-07,1.443593039677003e-07,4.509242549198275e-18,1.9718466540663262e-25,1.437192061737633e-07,2.033964352698513e-10,4.760781885883374e-13
1.6915922365054031e-12,0.09278304896952998,0.0,0.23037278928543314,0.031074886802472952,0.31940800177729833,0.3504836990003522,0.20701115976702264,0.09201592829504948,0.0,1.2024004696894488e-24,5.220662081227893e-08,1.7738310047824078e-22,0.0,8.695874230491637e-38,1.8199064869733252e-13,5.41805951179859e-28,1.68788425022876e-22,1.6859661389294437e-35,4.009673811662469e-15,6.328478389796421e-16,5.13713904548689e-57,4.2825369028109894e-12,9.428539020852172e-38,2.218608832548941e-26,5.785302179085663e-46,5.2205546623109615e-08,1.3448625732689582e-40,2.2673383253303745e-06,1.1134762774588177e-06,9.181569667990153e-07,8.955153876956374e-07,6.995832494965728e-07,3.762363972379878e-07,2.437107694856775e-07,3.506688281647434e-09,2.0982864403268186e-10,7.825203368822061e-11,7.647236725127494e-09,8.794418969121786e-08,1.4481064250241238e-10,3.6063039002842987e-07,1.2730747155003713e-14,3.055528019788966e-12,7.254724358057179e-12,1.892216135863875e-10,4.1524461782121747e-17,3.551224071946309e-15,6.3468592284740905e-19,7.910468781732869e-13,1.4880130661781084e-25,2.5630111787692846e-07,1.4576944156355841e-07,4.651512840890684e-18,2.0551917279620073e-25,1.4521038464749203e-07,2.0550688521114628e-10,4.961782492347959e-13
1.7089640897782706e-12,0.09278304896952998,0.0,0.2303727202187753,0.031074884564651434,0.31940798463485465,0.35048368789861944,0.2070111493926032,0.09201591345107404,0.0,1.2561201836049774e-24,5.2742749101114314e-08,1.831901019397162e-22,0.0,9.206785683599983e-38,1.8800102957077183e-13,5.64393839217918e-28,1.722729712664126e-22,1.738443539333225e-35,4.092435115918145e-15,6.39346869077401e-16,5.406392380593833e-57,4.3265224193772586e-12,9.722011804518884e-38,2.3024652570370936e-26,6.1252030055674494e-46,5.2741651519918837e-08,1.4009592783728644e-40,2.2821876648560272e-06,1.124615878105906e-06,9.286241189380143e-07,9.045876677287147e-07,7.062522425629612e-07,3.802058440694191e-07,2.4550753518811065e-07,3.5795256627366055e-09,2.1198724963250587e-10,8.06899176589655e-11,7.805098869765297e-09,8.958869315011845e-08,1.4782478810815633e-10,3.6433169757596075e-07,1.2861413128869619e-14,3.0871375418630315e-12,7.2534633818978785e-12,1.9330977569797211e-10,4.244479455659583e-17,3.623274401324315e-15,6.621913530411437e-19,8.073769955013502e-13,1.5820802269944072e-25,2.589214804847925e-07,1.4717787770969465e-07,4.796753392922261e-18,2.141137725362555e-25,1.4670156154859471e-07,2.0761733497284275e-10,5.169087574538939e-13
1.7263359430511382e-12,0.09278304896952998,0.0,0.2303726512758591,0.0310748823279645,0.3194079674946356,0.35048367679939024,0.20701113902815194,0.09201589873374445,0.0,1.3117010555843059e-24,5.327887720614333e-08,1.8912815101271507e-22,0.0,9.742330375549334e-38,1.9414854216685388e-13,5.876806981441947e-28,1.757931190573566e-22,1.7919987354002672e-35,4.17604149387425e-15,6.458458988140136e-16,5.686819109243975e-57,4.3705080697053544e-12,1.0021512014050952e-37,2.3886518533866327e-26,6.481491652455768e-46,5.3277755960615626e-08,1.4587927770645521e-40,2.2969104658618142e-06,1.1357495820473382e-06,9.391092539602084e-07,9.136574451368975e-07,7.129112699030197e-07,3.8417734626872014e-07,2.472929318550853e-07,3.6531202209719137e-09,2.1414593180035656e-10,8.317795531171293e-11,7.964572501131239e-09,9.124528497126316e-08,1.5087053419900448e-10,3.680329606608163e-07,1.2992077545729132e-14,3.1187467541265678e-12,7.252192484193389e-12,1.9744000230824902e-10,4.337601180940781e-17,3.695939682780932e-15,6.906004235520831e-19,8.238739386012487e-13,1.6810512936268754e-25,2.615415303648299e-07,1.48584615430569e-07,4.9449952371111706e-18,2.2297379262755277e-25,1.4819273686561503e-07,2.097277845549705e-10,5.382827890616437e-13
1.7437077963240057e-12,0.09278304896952998,0.0,0.23037258245566716,0.031074880092411498,0.31940795035664005,0.35048366570266404,0.20701112867365384,0.09201588414198171,0.0,1.3691883827982645e-24,5.3815005127370205e-08,1.9519894124584408e-22,0.0,1.030344331367831e-37,2.004349721381933e-13,6.116807987850318e-28,1.7934886838994018e-22,1.8466426829790344e-35,4.260492935379645e-15,6.523449281897923e-16,5.978763431048627e-57,4.414493854173197e-12,1.0327100918512166e-37,2.477210845762008e-26,6.854790143752573e-46,5.381385994467238e-08,1.5183985481175008e-40,2.3115078074669535e-06,1.1468773924510481e-06,9.496122921795967e-07,9.227247206147452e-07,7.195603464093748e-07,3.8815090103108773e-07,2.4906703566455657e-07,3.72747219487255e-09,2.163046905372724e-10,8.571665865722025e-11,8.125657548139342e-09,9.291388935237681e-08,1.539478970010714e-10,3.7173417928764903e-07,1.3122740405720567e-14,3.1503556561334463e-12,7.250912192526645e-12,2.01612292364881e-10,4.4318150371235925e-17,3.769218377366424e-15,7.19933645566276e-19,8.405377070752726e-13,1.7851286675624685e-25,2.6416126524857933e-07,1.4998965774843827e-07,5.096269415034633e-18,2.3210461388209706e-25,1.4968391058694833e-07,2.118382339575592e-10,5.603135551442096e-13
1.7610796495968733e-12,0.09278304896952998,0.0,0.23037251375719103,0.031074877857991793,0.3194079332208669,0.35048365460843994,0.2070111183290942,0.0920158696747161,0.0,1.4286280625154226e-24,5.435113286479915e-08,2.0140417354537785e-22,0.0,1.0891085675649014e-37,2.068621120297454e-13,6.364085560988754e-28,1.8294021925839825e-22,1.9023863379162188e-35,4.345789430284243e-15,6.588439572050496e-16,6.282576542890745e-57,4.458479773157029e-12,1.0638839786955818e-37,2.5681848314245364e-26,7.245737913242996e-46,5.434996347156499e-08,1.5798124288386156e-40,2.3259807595797585e-06,1.1579993124833365e-06,9.601331544175363e-07,9.317894948565852e-07,7.261994869523691e-07,3.9212650555359874e-07,2.5082992230394127e-07,3.802581822231548e-09,2.1846352584429242e-10,8.830653973592213e-11,8.288353938418713e-09,9.45944309907513e-08,1.5705689271830026e-10,3.7543535346107827e-07,1.3253401709116447e-14,3.1819642476628076e-12,7.249622905554177e-12,2.0582664494431802e-10,4.527124751682888e-17,3.843108977366436e-15,7.5021179598321e-19,8.57368300525907e-13,1.8945209504689208e-25,2.6678068286701916e-07,1.5139300768334614e-07,5.2506069779991956e-18,2.4151167037340387e-25,1.511750827008413e-07,2.139486831806387e-10,5.830144020841439e-13
