Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648)
7.219284478354078e-09,0.045450764422602166,0.0,0.10309811945585352,0.031075110263184432,0.3152482730051925,0.3479468322223582,0.2058281145152709,0.09214350222045248,0.0,5.5449975334331164e-30,5.273731292885946e-13,9.270475664898988e-32,0.0,7.254819016545268e-44,3.522183821056766e-05,1.1538061852806596e-34,1.1158692296503326e-34,1.7246099893691283e-59,1.6973122074019568e-18,3.637802943674444e-30,5.8369657622286265e-95,7.039389044237992e-20,1.444698306303254e-65,2.2028222508085835e-31,1.0388033924093491e-60,4.273777148353398e-13,9.562366195537282e-58,1.4854136765247484e-05,0.0032307285018561057,0.0018561621758690857,0.0025379599166541612,0.0002048667752029677,0.0006794318655113156,1.7318019597859915e-08,0.00010931313549466161,1.0622313536299942e-14,4.549213232120403e-05,9.630652552703793e-05,1.7572324750764818e-06,2.5128932328433933e-12,0.0009790906882040404,3.7844925619483357e-19,1.1292226998841112e-12,1.4707375072284772e-16,1.3670792883870816e-07,1.1492478392581977e-08
7.233171689028198e-09,0.045450764422602166,0.0,0.10308175408698331,0.031075110263184432,0.31524088775383957,0.3479422539372997,0.20582642885879812,0.09214398947650171,0.0,5.548406016385256e-30,5.283839844543525e-13,9.376663254337744e-32,0.0,7.336838177854278e-44,3.540357906862778e-05,1.1622400987800562e-34,1.1201445293755263e-34,1.7345689575435722e-59,1.7036529640101254e-18,3.6447839530221715e-30,5.893261654282485e-95,7.094959440839892e-20,1.4530408424710127e-65,2.219087026954494e-31,1.0505494923063481e-60,4.2803379072669663e-13,9.635218033784016e-58,1.4851927604849377e-05,0.00323669413391694,0.0018588853144921435,0.00254253820171169,0.0002048322508117109,0.0006800503145094354,1.7311525481048388e-08,0.00010963311200040037,1.0661398040132243e-14,4.5606018376097e-05,9.667293288793972e-05,1.7533858659397783e-06,2.520878794222153e-12,0.0009808099183120447,3.8046885517304267e-19,1.1342748234668455e-12,1.4755903930778466e-16,1.3760829321011709e-07,1.1542865011182126e-08
7.2470588997023184e-09,0.045450764422602166,0.0,0.10306539598342161,0.031075110263184432,0.3152335047170573,0.3479376767370366,0.20582474375032794,0.09214447726462123,0.0,5.551799461357573e-30,5.293948263207643e-13,9.483893331004537e-32,0.0,7.419620544994614e-44,3.558585070102369e-05,1.1707184966264858e-34,1.1244279253592281e-34,1.7445661483906845e-59,1.7100048430505502e-18,3.6517649043939365e-30,5.949990869655438e-95,7.150872451783446e-20,1.4614153970525171e-65,2.2354389378429635e-31,1.0624049187383417e-60,4.28689330536603e-13,9.708481950737826e-58,1.4849719493190244e-05,0.0032426589538436116,0.0018616050204694873,0.0025471154019736496,0.00020479773853698778,0.0006806666909151905,1.7305036399551215e-08,0.00010995320809774227,1.0700547325518242e-14,4.5719884304214694e-05,9.703990715194531e-05,1.7495566970316501e-06,2.5288708765814037e-12,0.0009825285844162373,3.824941020515288e-19,1.1393373830702432e-12,1.4804493051929583e-16,1.3851244551324115e-07,1.159334832891151e-08
7.260946110376439e-09,0.045450764422602166,0.0,0.10304904514216187,0.031075110263184432,0.31522612389367477,0.34793310062113714,0.2058230591894556,0.09214496558362788,0.0,5.555177969167719e-30,5.304056548909814e-13,9.592174278065679e-32,0.0,7.503171682995111e-44,3.576865320158958e-05,1.1792415203298233e-34,1.1287194171803092e-34,1.754601634801374e-59,1.7163678408749393e-18,3.658745797808361e-30,6.007155902767395e-95,7.207129478898041e-20,1.4698220311050206e-65,2.251878268688876e-31,1.0743704691839669e-60,4.2934433476900065e-13,9.782159465996018e-58,1.4847512429129177e-05,0.003248622961578934,0.001864321294930311,0.002551691517872185,0.0002047632384411654,0.0006812809985158059,1.7298552320968168e-08,0.00011027342253501282,1.0739761354190322e-14,4.5833730029751256e-05,9.740744708116556e-05,1.7457448452363792e-06,2.5368694540478834e-12,0.000984246686852837,3.845293461120624e-19,1.1444105308815067e-12,1.4853143266168908e-16,1.3942039207954233e-07,1.1643928266972334e-08
7.273444599983147e-09,0.045450764422602166,0.0,0.10303433559179867,0.031075110263184432,0.3152194830441185,0.34792898304360126,0.20582154355253324,0.09214540552366489,0.0,5.558205937504681e-30,5.313153892385335e-13,9.690532594194438e-32,0.0,7.579029629302555e-44,3.593362941973639e-05,1.1869505138318902e-34,1.1325886814123266e-34,1.7636663755208017e-59,1.7221040424636172e-18,3.6650285523431996e-30,6.058979126053768e-95,7.258056097304043e-20,1.4774154801626292e-65,2.2667486464745393e-31,1.0852342831063422e-60,4.2993338107546625e-13,9.848824114297205e-58,1.4845526966229475e-05,0.003253989874066642,0.001866763008944054,0.0025558090954071553,0.00020473219881836114,0.0006818321096580792,1.7292720901558044e-08,0.00011056171567742624,1.0775109303884264e-14,4.5936173847563734e-05,9.77387156386729e-05,1.7423288839982293e-06,2.544073705740669e-12,0.0009857924973876906,3.863662223787111e-19,1.1489853236304442e-12,1.4896980059779844e-16,1.402407933102355e-07,1.1689532756625315e-08
7.285943089589856e-09,0.045450764422602166,0.0,0.10301963191923805,0.031075110263184432,0.31521284398561183,0.3479248663437351,0.2058200283585455,0.09214584589190046,0.0,5.5612219598569786e-30,5.322251128210143e-13,9.789755129778216e-32,0.0,7.655518909422458e-44,3.6099035779455334e-05,1.1946958723464428e-34,1.1364645026249137e-34,1.7727622478220174e-59,1.72784924465741e-18,3.6713112599612244e-30,6.111159221781022e-95,7.309263530525098e-20,1.4850350075556423e-65,2.2816902740058587e-31,1.0961885340970582e-60,4.3052199433853154e-13,9.915826121587575e-58,1.4843542350133404e-05,0.0032593561285825167,0.0018692019452011767,0.0025599257952724024,0.00020470116915351883,0.0006823815508966314,1.728689348672512e-08,0.00011085010275639578,1.081050963676716e-14,4.603860118651323e-05,9.807044048146e-05,1.7389267628921852e-06,2.5512831787629305e-12,0.0009873378518687405,3.8820394439746487e-19,1.1535684415562304e-12,1.4940865220836063e-16,1.4106427761898965e-07,1.1735215387865005e-08
7.298441579196564e-09,0.045450764422602166,0.0,0.10300493412225573,0.031075110263184432,0.3152062067172991,0.347920750521224,0.20581851360720044,0.09214628668747281,0.0,5.56422610782349e-30,5.331348256407183e-13,9.889848101972247e-32,0.0,7.732643641096192e-44,3.626487234349109e-05,1.2024776993002746e-34,1.1403468805114512e-34,1.7818893048389182e-59,1.7336034448012277e-18,3.67759392067598e-30,6.163698028219892e-95,7.360752804509393e-20,1.4926806577917867e-65,2.296703359797485e-31,1.107233812241994e-60,4.311101749244621e-13,9.983166600991832e-58,1.4841558580013914e-05,0.003264721725076628,0.0018716381045565046,0.002564041617782565,0.000204670149489393,0.0006829293249922168,1.7281070054380968e-08,0.00011113858286650657,1.0845962324961693e-14,4.614101199309702e-05,9.840262070859053e-05,1.735538394717419e-06,2.5584978543575192e-12,0.0009888827505406268,3.9005274200221475e-19,1.1581601966659097e-12,1.4984800573417344e-16,1.4189084960280208e-07,1.1780976103609764e-08
7.310940068803273e-09,0.045450764422602166,0.0,0.10299024219861717,0.031075110263184432,0.31519957123832415,0.3479166355757535,0.20581699929820713,0.09214672790952035,0.0,5.567218452417987e-30,5.34044527699939e-13,9.990817761594723e-32,0.0,7.810407961393505e-44,3.643113917281129e-05,1.2102960982037268e-34,1.1442358147654424e-34,1.7910475997042738e-59,1.7393666402414056e-18,3.683876534501007e-30,6.216597389929064e-95,7.412524946460306e-20,1.5003524753778388e-65,2.3117881125502897e-31,1.1183707103987984e-60,4.3169792319917377e-13,1.0050846667318975e-57,1.4839575655045541e-05,0.0032700866634964754,0.0018740714878747325,0.0025681565632521544,0.00020463913986791356,0.0006834754347055067,1.727525058234924e-08,0.0001114271551045665,1.0881467340596836e-14,4.6243406214355804e-05,9.873525541961365e-05,1.7321636930593607e-06,2.5657177138002613e-12,0.0009904271936478416,3.9191031831857047e-19,1.1627605968278178e-12,1.5028785195800006e-16,1.4272051385317765e-07,1.1826814846890868e-08
7.323438558409981e-09,0.045450764422602166,0.0,0.10297555614607791,0.031075110263184432,0.3151929375478302,0.3479125215070092,0.20581548543127548,0.0921471695571818,0.0,5.570199064075329e-30,5.349542190009694e-13,1.0092670393239342e-31,0.0,7.888816026766623e-44,3.659783632661135e-05,1.2181511726504734e-34,1.14813130508051e-34,1.8002371855497263e-59,1.745138828325702e-18,3.6901591014498356e-30,6.269859157765854e-95,7.464580984830608e-20,1.5080505048196259e-65,2.326944741150889e-31,1.1295998242046605e-60,4.32285239528234e-13,1.0118867437061621e-57,1.4837593574404118e-05,0.003275450943787,0.0018765020960303674,0.0025722706319955576,0.00020460814033019959,0.000684019882797071,1.726943505004514e-08,0.00011171581856960367,1.091702465580783e-14,4.6345783797868315e-05,9.90683437145713e-05,1.7288025722802447e-06,2.5729427383999443e-12,0.000991971181434732,3.937663098739303e-19,1.1673692372311753e-12,1.507281814651004e-16,1.435532749562488e-07,1.1872731560851853e-08
7.33593704801669e-09,0.045450764422602166,0.0,0.10296087596238328,0.031075110263184432,0.31518630564495986,0.3479084083146769,0.20581397200611665,0.09214761162959612,0.0,5.57316801265729e-30,5.358638995461011e-13,1.0195412315383252e-31,0.0,7.967872013102119e-44,3.676496386231908e-05,1.2260430263173074e-34,1.1520333511504e-34,1.809458115505791e-59,1.7509200064032987e-18,3.696441621535988e-30,6.323485188896397e-95,7.516921949316902e-20,1.5157747906220252e-65,2.342173454671187e-31,1.1409217520837611e-60,4.328721242768617e-13,1.0187230028395365e-57,1.4835612337266837e-05,0.003280814565890594,0.0018789299299076738,0.002576383824327033,0.00020457715091657243,0.0006845626720273606,1.7263623436808234e-08,0.00011200457236286397,1.0952634242736239e-14,4.644814469174616e-05,9.940188469400528e-05,1.725454947510727e-06,2.580172909498314e-12,0.0009935147141454947,3.9563119286695535e-19,1.1719864140504094e-12,1.5116901014450184e-16,1.4438913749167285e-07,1.1918726188747976e-08
7.347185688662727e-09,0.045450764422602166,0.0,0.10294766881304881,0.031075110263184432,0.3151803384600859,0.34790470719065025,0.2058126103009511,0.09214800985722124,0.0,5.575830151735221e-30,5.366826028423201e-13,1.0288645638302526e-31,0.0,8.039579840299864e-44,3.691574666703047e-05,1.2331772266063156e-34,1.155550797530651e-34,1.8177837955922857e-59,1.7561307509276506e-18,3.702095849557104e-30,6.372061602069964e-95,7.564273281225826e-20,1.5227491338150253e-65,2.3559411023926678e-31,1.151191340057022e-60,4.333999518509297e-13,1.024904954358393e-57,1.4833829944360502e-05,0.003285641262984349,0.001881112609127941,0.002580084948352796,0.00020454926913309525,0.0006850497662896331,1.725839631838744e-08,0.00011226452726639407,1.0984727540270275e-14,4.654025518413793e-05,9.970245787772952e-05,1.7224535547743716e-06,2.586684448348728e-12,0.0009949035046968042,3.9731843739530245e-19,1.176149301635589e-12,1.5156617839313016e-16,1.4514406927877435e-07,1.1960187923459087e-08
7.358434329308764e-09,0.045450764422602166,0.0,0.10293446641398661,0.031075110263184432,0.3151743727218665,0.34790100677603397,0.2058112489531787,0.0921484084275716,0.0,5.57848294998494e-30,5.37501297429787e-13,1.0382609086159262e-31,0.0,8.111818953439217e-44,3.706687816556017e-05,1.2403413778059847e-34,1.1590735536012494e-34,1.8261349461737385e-59,1.7613487732701184e-18,3.707750039640239e-30,6.420935940717827e-95,7.611856990735076e-20,1.5297448131510227e-65,2.3697674610705124e-31,1.1615370346099923e-60,4.3392743040614727e-13,1.0311147658865682e-57,1.4832048233429522e-05,0.0032904674268524198,0.0018832930425651334,0.00258378536296826,0.00020452139561045066,0.0006855355211222891,1.7253172343245164e-08,0.00011252455395751596,1.1016863135035286e-14,4.663235207923618e-05,0.00010000339635274331,1.719462964872234e-06,2.593200127221122e-12,0.0009962919270119447,3.990019282330671e-19,1.180318784008477e-12,1.5196373819472705e-16,1.459015202621721e-07,1.2001712681373739e-08
7.3696829699548015e-09,0.045450764422602166,0.0,0.10292126876353241,0.031075110263184432,0.3151684084296753,0.3478973070705992,0.20580988796259062,0.09214880734002005,0.0,5.581126457168964e-30,5.383199833101707e-13,1.0477307335969319e-31,0.0,8.184592437334663e-44,3.7218358396119716e-05,1.2475355556685223e-34,1.1626016191391862e-34,1.8345116059799556e-59,1.7665740715012076e-18,3.713404191795234e-30,6.470109571863981e-95,7.659673831054638e-20,1.5367618610721026e-65,2.383652683501206e-31,1.1719592778152353e-60,4.3445456020803665e-13,1.0373525192884571e-57,1.4830267203877025e-05,0.0032952930574475744,0.0018854712308839286,0.002587485068402256,0.0002044935303764284,0.0006860199385373757,1.7247951497234986e-08,0.0001127846517856357,1.1049041006735618e-14,4.6724435340299984e-05,0.00010030469946440908,1.7164831174969655e-06,2.5997199325820685e-12,0.000997679981268629,4.0069237017826806e-19,1.1844951394390681e-12,1.5236170419685703e-16,1.4666149376842382e-07,1.2043300421354768e-08
7.379806746536235e-09,0.045450764422602166,0.0,0.10290939493680282,0.031075110263184432,0.3151630418025397,0.34789397794186894,0.20580866337628184,0.09214916665319942,0.0,5.583497710611085e-30,5.39056793159339e-13,1.0563167900162415e-31,0.0,8.250548019819906e-44,3.7354988800165704e-05,1.2540360511942692e-34,1.1657814175336512e-34,1.8420724422023136e-59,1.7712830591999813e-18,3.718492896314295e-30,6.514622868183774e-95,7.702908937359114e-20,1.5430955011542022e-65,2.396199838580817e-31,1.1814051126597277e-60,4.349286790649122e-13,1.042990455401952e-57,1.482866485936585e-05,0.003299635668994511,0.0018874296813490177,0.002590814197131758,0.0002044684587751531,0.0006864547723817888,1.7243255399214377e-08,0.00011301880011652828,1.1078037221274607e-14,4.6807298588062696e-05,0.00010057618348846648,1.713810390264913e-06,2.6055912743866605e-12,0.0009989289155564677,4.02222101246732e-19,1.1882599294867025e-12,1.527202154992199e-16,1.47347629427497e-07,1.2080783203062464e-08
7.389930523117669e-09,0.045450764422602166,0.0,0.10289752495387025,0.031075110263184432,0.3151576763457225,0.3478906493872237,0.20580743907897237,0.0921495262425135,0.0,5.585861514075451e-30,5.397935959583375e-13,1.0649630901856157e-31,0.0,8.316941218758321e-44,3.749190173341869e-05,1.2605609850192986e-34,1.1689655162536255e-34,1.8496540005002624e-59,1.7759979374011118e-18,3.7235815701266916e-30,6.559380704523907e-95,7.746334040586437e-20,1.549446499717208e-65,2.4087949087209283e-31,1.1909136363653235e-60,4.3540251583972565e-13,1.0486511506670545e-57,1.4827063065854726e-05,0.0033039778485140646,0.0018893863143050187,0.0025941427517762535,0.00020444339392934626,0.0006868885260142279,1.7238561814219697e-08,0.00011325300507033857,1.1107067648905437e-14,4.6890150736457645e-05,0.00010084796186149492,1.7111462727346937e-06,2.611465937866959e-12,0.0010001775519902425,4.037527925646511e-19,1.1920301638576332e-12,1.53079050344105e-16,1.4803581344186816e-07,1.2118316937092966e-08
7.400054299699102e-09,0.045450764422602166,0.0,0.10288565881350811,0.031075110263184432,0.3151523120587667,0.3478873214064968,0.20580621507051117,0.09214988610750562,0.0,5.588217903095055e-30,5.40530391708382e-13,1.0736699797493405e-31,0.0,8.383774309812992e-44,3.7629097221355636e-05,1.2671104124789013e-34,1.1721539151367002e-34,1.857256309106296e-59,1.7807187046999292e-18,3.728670213239583e-30,6.604384086111811e-95,7.789949691485646e-20,1.5558148804101072e-65,2.42143800555975e-31,1.2004851750510506e-60,4.358760707255701e-13,1.0543346649918988e-57,1.4825461822910429e-05,0.003308319595968412,0.0018913411302494312,0.002597470732502384,0.0002044183358582612,0.0006873212009011967,1.7233870732384545e-08,0.00011348726617579078,1.1136132274841248e-14,4.697299175939392e-05,0.00010112003410699005,1.7084907219360516e-06,2.617343913201965e-12,0.0010014258906993036,4.052872197071802e-19,1.1958059499272112e-12,1.534382094003869e-16,1.4872604822889482e-07,1.2155901593605854e-08
7.410178076280536e-09,0.045450764422602166,0.0,0.10287379651448578,0.031075110263184432,0.31514694894121453,0.3478839939995217,0.20580499135074765,0.09215024624771904,0.0,5.5905669129721564e-30,5.412671804106878e-13,1.082437805840964e-31,0.0,8.451049577160435e-44,3.776657528870567e-05,1.2736843889435582e-34,1.1753466140205181e-34,1.8648793962524262e-59,1.785445359692377e-18,3.733758825660126e-30,6.649634020919639e-95,7.833756441325406e-20,1.5622006668814813e-65,2.4341292408139627e-31,1.210120056056845e-60,4.3634934391538975e-13,1.0600410583568831e-57,1.4823861130100324e-05,0.003312660911318674,0.0018932941296838054,0.002600798139476737,0.00020439328458084268,0.0006877527985090973,1.7229182143900747e-08,0.00011372158296255704,1.1165231084297934e-14,4.7055821630995786e-05,0.00010139239974868204,1.7058436952066526e-06,2.623225190584844e-12,0.0010026739318129386,4.068254086881646e-19,1.1995872909086744e-12,1.537976935319574e-16,1.494183362035844e-07,1.21935371428072e-08
7.4203018528619695e-09,0.045450764422602166,0.0,0.10286193805556834,0.031075110263184432,0.3151415869926085,0.3478806671661319,0.20580376791953156,0.09215060666269737,0.0,5.592908578780233e-30,5.420039620664699e-13,1.0912669170872455e-31,0.0,8.518769313509581e-44,3.7904335959451795e-05,1.2802829698188625e-34,1.178543612742774e-34,1.8725232901701778e-59,1.7901779009750053e-18,3.738847407395474e-30,6.695131519667992e-95,7.877754841891983e-20,1.5686038827795032e-65,2.446868726278541e-31,1.2198186079462798e-60,4.3682233560198015e-13,1.0657703908146461e-57,1.4822260986992336e-05,0.0033170017945249133,0.001895245313113721,0.0026041249728658423,0.0002043682401157314,0.0006881833203042237,1.7224496039219798e-08,0.00011395595496125625,1.1194364062494134e-14,4.713864032560104e-05,0.00010166505831053778,1.7032051501891671e-06,2.62910976022292e-12,0.00100392167546037,4.0836730475423717e-19,1.2033741798739458e-12,1.541575024430389e-16,1.5011267977850405e-07,1.223122355494937e-08
