Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214)
1.385342942362983e-22,0.10172235144988963,0.0,0.25257659865007526,0.031075110263184415,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.0920181955407057,0.0,1.4449221849928025e-53,1.8734563629093738e-17,1.2704680201316708e-50,0.0,1.5150441794263355e-89,6.430591829683845e-36,2.256322759623012e-58,5.526173456343995e-41,6.897433135562268e-63,2.71001442210859e-34,1.3591616574035347e-24,2.258807365073956e-102,7.757082839664979e-21,1.0528133190332737e-64,4.7507774696568186e-59,3.989707467435973e-97,1.8734564988255373e-17,6.542544637492751e-78,2.8660914767180123e-16,9.796470271817182e-17,6.868885621585412e-17,7.782696438963435e-17,6.446332441023777e-17,3.134870487024885e-17,1.5700999360913046e-17,5.173658199499455e-29,7.717255738468236e-21,2.4251771836717404e-40,1.3200570268790196e-28,5.723406206043743e-28,3.982710797101245e-23,3.0942395717234305e-17,6.294022245500137e-30,5.9089193459930214e-36,5.078861656532133e-42,7.236196052028684e-61,3.916287653450393e-43,2.8577708122333945e-52,6.622619851134257e-51,3.247218427532982e-32,4.3256070683461125e-84,2.2045461136037794e-17,1.3273143127018098e-17,2.60007530119053e-47
2.771889484154605e-22,0.10172235144988963,0.0,0.25257659865007454,0.031075110263184394,0.3194096818763549,0.35048479213953937,0.20701222018021478,0.09201819554070541,0.0,1.1571096314508367e-52,3.74854040293682e-17,1.0174048110204987e-49,0.0,4.85413258928807e-88,2.5739146936959583e-35,1.8064301748574166e-57,2.2119095449036015e-40,5.5235405728696894e-62,1.08471201898412e-33,2.7195041676805723e-24,7.239003447938496e-101,1.552090510838264e-20,8.431045243998347e-64,3.803515455929647e-58,1.2782841900085632e-95,3.7485406748872223e-17,1.0480252949958543e-76,5.734673041310716e-16,1.9601451812219854e-16,1.374373899806626e-16,1.5572154560280009e-16,1.2898265518263248e-16,6.272464580084015e-17,3.141563990182249e-17,2.070811574049947e-28,1.5441216303846583e-20,1.9416163584934642e-39,5.283668275418599e-28,2.2908540450573897e-27,7.968883169621152e-23,6.191167448894511e-17,2.519246802116588e-29,4.730724179793733e-35,4.093014762349046e-41,2.333502221398602e-59,1.5675356740338656e-42,2.287954294926234e-51,5.302543187915671e-50,1.2997336205582492e-31,2.773260750748553e-82,4.411007558321479e-17,2.655781808961697e-17,2.0816411980575347e-46
5.544982567737849e-22,0.10172235144988963,0.0,0.2525765986500731,0.031075110263184356,0.3194096818763546,0.3504847921395392,0.2070122201802146,0.09201819554070484,0.0,9.26156687631093e-52,7.498708482991691e-17,8.143362082254799e-49,0.0,1.5542844855376981e-86,1.029902826917118e-34,1.4456931930316562e-56,8.850519325219018e-40,4.4210711776296583e-61,4.340260978769493e-33,5.4401891882346455e-24,2.3182137647157985e-99,3.1048549645817904e-20,6.748253341093376e-63,3.0439760202472033e-57,4.0930433805873445e-94,7.498709027010542e-17,1.6778156331336082e-75,1.1471836169627954e-15,3.921141489268642e-16,2.749344575171391e-16,3.115107080278149e-16,2.5802131672333415e-16,1.2547652766354524e-16,6.284492098055126e-17,8.28594365327773e-28,3.088913743469475e-20,1.5538831836510064e-38,2.1141555398368113e-27,9.166400155294554e-27,1.5941231989000685e-22,1.2385023203232816e-16,1.0080249748321123e-28,3.786010428284078e-34,3.3186115991310487e-40,7.568261898587086e-58,6.272184494992646e-42,1.8310587889865347e-50,4.243817618329258e-49,5.200627463673418e-31,1.776447541294995e-80,8.823930447753017e-17,5.3127168013840665e-17,1.6659456117192663e-45
1.1091168734904335e-21,0.10172235144988963,0.0,0.25257659865007026,0.031075110263184276,0.31940968187635405,0.3504847921395388,0.2070122201802142,0.09201819554070369,0.0,7.41112988912536e-51,1.4999044643101344e-16,6.516339506544524e-48,0.0,4.975267859452273e-85,4.120295394428837e-34,1.1567742732012637e-55,3.5407840412957825e-39,3.5377526485597465e-60,1.736387012328753e-32,1.088155922934278e-23,7.42105749026516e-98,6.210383872068817e-20,5.399969865087087e-62,2.435655608134034e-56,1.3101843531370463e-92,1.4999045731256984e-16,2.6852853975103017e-74,2.2946162422789723e-15,7.843134105226447e-16,5.499285926175302e-16,6.230890328725775e-16,5.160986397883866e-16,2.509802913950457e-16,1.257034831256483e-16,3.314917009632437e-27,6.178497969675694e-20,1.2433426361174542e-37,8.457998814803269e-27,3.6671569418399235e-26,3.1885945925118617e-22,2.477273471189399e-16,4.0327411385342117e-28,3.029372881279634e-33,2.7241355352859127e-39,2.4843359403184862e-56,2.509282209396398e-41,1.4651252282858598e-49,3.395772832731616e-48,2.08058962999233e-30,1.1374260857305762e-78,1.7649776226600644e-16,1.0626586785839185e-16,1.3330096047885e-44
2.218354106923731e-21,0.10172235144988963,0.0,0.2525765986500646,0.03107511026318412,0.3194096818763529,0.35048479213953804,0.20701222018021342,0.0920181955407014,0.0,5.929654558171751e-50,2.999971696332031e-16,5.21373162247648e-47,0.0,1.5923462575032662e-83,1.6482630584695352e-33,9.255073963934244e-55,1.4164288869686684e-38,2.8305604451756127e-59,6.946113331204791e-32,2.1764299311559e-23,2.3751822426096945e-96,1.242144168704277e-19,4.320522835726923e-61,1.9487291925106835e-55,4.193278081372565e-91,2.999971913974908e-16,4.2970810458612635e-73,4.5894814915222455e-15,1.5687119336600023e-15,1.0999168629280648e-15,1.246245682541035e-15,1.0322532858530883e-15,5.019878188824074e-16,2.514206073664006e-16,1.3260747212462162e-26,1.2357666422234473e-19,9.947685546758712e-37,3.3834748766469696e-26,1.4669821609357663e-25,6.377543898678994e-22,4.954815772915464e-16,1.6132156229089863e-27,2.4237113163600213e-32,2.289511942134514e-38,8.346326952599028e-55,1.0037945666243612e-40,1.1722114676615797e-48,2.7169143544211675e-47,8.323035857248914e-30,7.281126255125229e-77,3.530146778423409e-16,2.1254326753190947e-16,1.0665089408455071e-43
4.436828573790326e-21,0.10172235144988963,0.0,0.2525765986500533,0.031075110263183804,0.31940968187635055,0.3504847921395365,0.2070122201802119,0.0920181955406968,0.0,4.744023923614162e-49,6.000106160375687e-16,4.17124932158182e-46,0.0,5.095997225303241e-82,6.593406633652775e-33,7.404412396217785e-54,5.665946096984065e-38,2.2645916954207764e-58,2.7785583928794675e-31,4.3529779475991265e-23,7.601293405371827e-95,2.484355731699026e-19,3.456637059399016e-60,1.5590888715069902e-54,1.3419791179079818e-89,6.000106595673008e-16,6.875829242143972e-72,9.179211984452473e-15,3.137508979717904e-15,2.199893403988145e-15,2.49255898179368e-15,2.064562577720878e-15,1.004002873954574e-15,5.028548556501375e-16,5.304514727807485e-26,2.47160033279374e-19,7.958526240940353e-36,1.353445022785551e-25,5.868167418673762e-25,1.2755468586787452e-21,9.90990037634291e-16,6.45302812019893e-27,1.9390337370960603e-31,2.0076957931530607e-37,2.923989616626216e-53,4.015341596277375e-40,9.378136814424836e-48,2.1736636224750475e-46,3.3293498151778794e-29,4.66043264486601e-75,7.060485089925381e-16,4.2509806681660556e-16,8.532476576981865e-43
8.873777507523515e-21,0.10172235144988963,0.0,0.25257659865003057,0.031075110263183176,0.3194096818763459,0.3504847921395334,0.20701222018020884,0.09201819554068762,0.0,3.795339253387402e-48,1.2000375088462445e-15,3.337105070870917e-45,0.0,1.6308436574180579e-80,2.637485202994749e-32,5.923673282705248e-53,2.2664245494363386e-37,1.8117306937985515e-57,1.1114459696291043e-30,8.706073980485507e-23,2.4325275324314496e-93,4.968778857688359e-19,2.765397166517088e-59,1.247351114826426e-53,4.294669512055056e-88,1.2000375959067937e-15,1.1001726458760062e-70,1.8358672948087644e-14,6.2751030709664524e-15,4.3998464878643466e-15,4.985185579961886e-15,4.129181160410004e-15,2.0080329844886788e-15,1.0057233514265414e-15,2.121849060736857e-25,4.943267714168471e-19,6.366972118565766e-35,5.413890237522798e-25,2.3473147217293596e-24,2.551142226610118e-21,1.982006958309907e-15,2.5811862049604807e-26,1.5512200251145955e-30,1.8877887626516573e-36,1.0976062234302679e-51,1.6061692717664623e-39,7.502687341523906e-47,1.7390056694132652e-45,1.331767021008277e-28,2.982840692242596e-73,1.4121161712830445e-15,8.50207665136641e-16,6.826143286840515e-42
1.7747675374989892e-20,0.10172235144988963,0.0,0.25257659864998516,0.031075110263181917,0.3194096818763366,0.3504847921395272,0.20701222018020274,0.09201819554066926,0.0,3.0363194492409675e-47,2.4000912944633755e-15,2.6697263042908885e-44,0.0,5.219195108009226e-79,1.0550599221990604e-31,4.738999288324732e-52,9.065790419851354e-37,1.4494074903735383e-56,4.445829103835638e-30,1.7412266046257976e-22,7.784269936975697e-92,9.937625109666365e-19,2.2123527413469312e-58,9.979733947970373e-53,1.3744300523646537e-86,2.400091468585272e-15,1.7603082077479402e-69,3.6717594786456834e-14,1.2550291249994527e-14,8.799752662640915e-15,9.970438774949964e-15,8.258418321602442e-15,4.016093207115977e-15,2.0114603398150682e-15,8.487482585190396e-25,9.886602477854519e-19,5.093638146568173e-34,2.1655781246144046e-24,9.389354383675003e-24,5.102374683711623e-21,3.964040799621645e-15,1.0324229422079805e-25,1.2409206968162744e-29,1.9607677680429295e-35,4.548461620441116e-50,6.42474209007108e-39,6.002220804582853e-46,1.3912695044809727e-44,5.327122274382603e-28,1.9090704605922222e-71,2.8242514958245066e-15,1.7004268607792846e-15,5.460979441785805e-41
3.5495471109922653e-20,0.10172235144988963,0.0,0.25257659864989435,0.0310751102631794,0.319409681876318,0.35048479213951483,0.20701222018019053,0.09201819554063254,0.0,2.429074778150979e-46,4.800198865696752e-15,2.1357979450110526e-43,0.0,1.6704112222775128e-77,4.220701956499812e-31,3.791228999861708e-51,3.6263346124435874e-36,1.1595351665026313e-55,1.778340686607982e-29,3.4824650177801752e-22,2.4909954735316378e-90,1.987531761361974e-18,1.7698961964375602e-57,7.98512510210733e-52,4.398918225432418e-85,4.800199213940194e-15,2.8165187120889887e-68,7.343543810759068e-14,2.5100667594174607e-14,1.759956504029075e-14,1.9940945159532797e-14,1.651689262724406e-14,8.032213658606927e-15,4.0229343039350016e-15,3.395010304399433e-24,1.9773272008972956e-18,4.0749346990353294e-33,8.66235655892588e-24,3.75576084281776e-23,1.0205006482869897e-20,7.928108482087147e-15,4.129216512469775e-25,9.926303839142146e-29,2.2893398162120547e-34,2.118494904600849e-48,2.5699096290204803e-38,4.8018046771505755e-45,1.1130976771668787e-43,2.130859747865491e-27,1.2218218687633733e-69,5.648522144749228e-15,3.400865248074865e-15,4.368809480681398e-40
7.099106257978818e-20,0.10172235144988963,0.0,0.2525765986497127,0.031075110263174367,0.3194096818762809,0.3504847921394901,0.20701222018016607,0.0920181955405591,0.0,1.9432675100520463e-45,9.600414008159972e-15,1.7086451205247694e-42,0.0,5.3469589179955224e-76,1.6886376048586734e-30,3.03300351430021e-50,1.4505375338860607e-35,9.276318028975084e-55,7.113380836376651e-29,6.964941844088465e-22,7.971232065529552e-89,3.9750702621515926e-18,1.4159225585152206e-56,6.390183949915564e-51,1.4081084102470224e-83,9.600414704641905e-15,4.506450403051849e-67,1.468711233274401e-13,5.0201420227030464e-14,3.519918990797733e-14,3.988195790712513e-14,3.3033841171554264e-14,1.6064454586534248e-14,8.04588218154638e-15,1.358007577270439e-23,3.95466110861952e-18,3.2599574334649716e-32,3.4649514365349556e-23,1.502308146933893e-22,2.0410937621009403e-20,1.5856243846386248e-14,1.6512939290568174e-24,7.939274179704344e-28,2.9842489380141086e-33,1.1020885710188532e-46,1.027966250266275e-37,3.841454520970537e-44,8.906006759353855e-43,8.523460667689621e-27,7.819713638608103e-68,1.1297063441965856e-14,6.8017420067071956e-15,3.495057958928947e-39
1.4198224551951922e-19,0.10172235144988963,0.0,0.25257659864934945,0.031075110263164302,0.31940968187620655,0.3504847921394406,0.2070122201801172,0.09201819554041221,0.0,1.554617083057863e-44,1.920084429307227e-14,1.3669188084054337e-41,0.0,1.7120660204209957e-74,6.757377418509199e-30,2.4264245159305705e-49,5.802157513368161e-35,7.421069101987827e-54,2.8453559523492435e-28,1.3929895496703181e-21,2.5508017090296586e-87,7.950147263726608e-18,1.1327402873621951e-55,5.115458612314845e-50,4.5088236701864005e-82,1.9200845686012798e-14,7.210337015415021e-66,2.9374248807746647e-13,1.0040292527072497e-13,7.039844009290155e-14,7.976398331601654e-14,6.606773799228254e-14,3.212893654217054e-14,1.6091777734255192e-14,5.432037231610556e-23,7.909328930058113e-18,2.6079698188615807e-31,1.3859823378903248e-22,6.009240142782118e-22,4.0825470056598386e-20,3.171251457245685e-14,6.6020112351808055e-24,6.348562704185987e-27,4.230631883503251e-32,6.239602645213235e-45,4.111868631130117e-37,3.0731678322330226e-43,7.126729772869365e-42,3.4093886022898255e-26,6.612749462321472e-66,2.259414603386785e-14,1.3603495460136541e-14,2.7960505224143724e-38
2.8396461139898126e-19,0.10172235144988963,0.0,0.2525765986486229,0.03107511026314417,0.31940968187605795,0.35048479213934164,0.2070122201800194,0.09201819554011845,0.0,1.243694896450528e-43,3.84017048628403e-14,1.0935361413981698e-40,0.0,5.4852421597152186e-73,2.705204502814566e-29,1.941170020493906e-48,2.3208644809116367e-34,5.936861153116004e-53,1.138143104344307e-27,2.7859802801925165e-21,8.162577385804552e-86,1.5900301266859743e-17,9.061931261101015e-55,4.097656118931418e-49,1.4446594923756814e-80,3.8401707648624453e-14,1.1536552319579539e-64,5.874851948188305e-13,2.0080593447004515e-13,1.4079694226096874e-13,1.595280337886263e-13,1.3213553056217054e-13,6.425790085256977e-14,3.218356802961709e-14,2.1728162863534235e-22,1.5818664596911886e-17,2.0863774077475893e-30,5.543932883563635e-22,2.4036975164650615e-21,8.166521556514567e-20,6.342505601448768e-14,2.6382712786919044e-23,5.074274192377675e-26,6.3298164846276695e-31,3.73068536490903e-43,1.644747467249735e-36,2.4585393162141732e-42,5.704444983292406e-41,1.3637563079301048e-25,4.2482467489065815e-64,4.5188311207546814e-14,2.7207002111653967e-14,2.236842088863236e-37
5.679293431579053e-19,0.10172235144988963,0.0,0.2525765986471699,0.031075110263103903,0.31940968187576074,0.3504847921391437,0.20701222017982385,0.0920181955395309,0.0,9.949564091569012e-43,7.680342600215012e-14,8.74829366793942e-40,0.0,1.7595180999339996e-71,1.083878953048672e-28,1.5529829410184631e-47,9.283460874766256e-34,4.749491271099481e-52,4.552573862942773e-27,5.5719617412339324e-21,2.612026670160282e-84,3.1800609273058446e-17,7.249548593755626e-54,3.2865840237734184e-48,4.634651919339404e-79,7.680343157332724e-14,1.8458494182379925e-63,1.1749705172668184e-12,4.016119493164102e-13,2.815939537901103e-13,3.1905613335315345e-13,2.642711114156727e-13,1.2851583106987474e-13,6.436714538011838e-14,8.69126800645269e-22,3.163733602652576e-17,1.6691025533755374e-29,2.2175738641845322e-21,9.614792571300625e-21,1.6338742913277235e-19,1.2685013885810777e-13,1.0532863722568826e-22,4.052112304188616e-25,9.76403382489772e-30,2.3007095546370617e-41,6.578989135575494e-36,1.9668603400467872e-41,4.568436047024581e-40,5.455026965516423e-25,2.7190406398372182e-62,9.037664151440459e-14,5.4414014393323796e-14,1.789474353578105e-36
1.1358588066757537e-18,0.10172235144988963,0.0,0.2525765986442639,0.03107511026302337,0.31940968187516633,0.35048479213874784,0.20701222017943272,0.09201819553835583,0.0,7.959653241155317e-42,1.5360686827986475e-13,6.998637001944319e-39,0.0,5.6575927545365586e-70,4.349817077278377e-28,1.2424607411013916e-46,3.713384940122642e-33,3.7995939563149035e-51,1.8210298332949976e-26,1.1143924663304846e-20,8.358488395211127e-83,6.360122528518557e-17,5.799640308941532e-53,2.642800369655723e-47,1.49060186922685e-77,1.5360687942065073e-13,2.9533599053016054e-62,2.349940798023945e-12,8.032239648000401e-13,5.631880056214723e-13,6.381123269594388e-13,5.285422559775825e-13,2.5703169789051025e-13,1.2873428712023388e-13,3.476507833684655e-21,6.327467926937885e-17,1.3352823033536764e-28,8.870296913124048e-21,3.8459171989964314e-20,3.2700274647859337e-19,2.5370030438358175e-13,4.1970528958508824e-22,3.2300572835206626e-24,1.5292337233575406e-28,1.4409752324422987e-39,2.631607119420483e-35,1.5736765707740586e-40,3.662515867934155e-39,2.182011132779557e-24,1.7401882344001122e-60,1.8075330196611933e-13,1.0882803487120374e-13,1.4315797784407178e-35
1.703788270193602e-18,0.10172235144988963,0.0,0.2525765986413579,0.031075110262942837,0.3194096818745719,0.350484792138352,0.20701222017904158,0.09201819553718076,0.0,2.3630222219997646e-41,2.304103105566744e-13,2.0777205539617088e-38,0.0,2.652328327906418e-69,9.264399061743875e-28,3.552802714512936e-46,7.890943366635543e-33,1.1280045350449967e-50,3.8696885747058904e-26,1.6715887585363842e-20,3.9988513389672547e-82,9.540184129704245e-17,1.72176833770399e-52,7.582554306918301e-47,6.988818993712896e-77,2.3041032726589217e-13,1.125960601620703e-61,3.5249107146423378e-12,1.2048359660745698e-12,8.447820862259097e-13,9.571685150429554e-13,7.92813383394399e-13,3.8554757109717095e-13,1.931014158994652e-13,7.387579607161171e-21,9.491202289585723e-17,3.8180730396322796e-28,1.8849381889704296e-20,8.172573782176536e-20,4.907889540438402e-19,3.8055046974728936e-13,8.895205056903308e-22,9.216913269270847e-24,5.596553866353886e-28,8.003029386818229e-39,5.59220618535603e-35,4.500317705254591e-40,1.060925282329301e-38,4.6367738735504695e-24,8.635673851672025e-60,2.711299622558332e-13,1.6324205126362425e-13,4.093423673269132e-35
2.2717177337114504e-18,0.10172235144988963,0.0,0.2525765986384519,0.031075110262862304,0.3194096818739775,0.35048479213795614,0.20701222017865045,0.09201819553600568,0.0,5.148901249940021e-41,3.07213752832579e-13,4.5272439959863475e-38,0.0,8.57785349872552e-69,1.5836987920970816e-27,7.494218766780669e-46,1.3461021367007123e-32,2.4578626076383657e-50,6.601233609656101e-26,2.2287850507410916e-20,1.3234819203473684e-81,1.27202457308629e-16,3.751642732614268e-52,1.605378421164178e-46,2.2605275235791954e-76,3.0721377510905154e-13,3.029390437289909e-61,4.699880267122108e-12,1.6064479531400001e-12,1.1263761956055116e-12,1.2762246976037033e-12,1.0570844936661233e-12,5.140634506898563e-13,2.574685317178153e-13,1.2602342172709645e-20,1.2654936690596099e-16,8.053422074479738e-28,3.215482882454784e-20,1.3941448718430378e-19,6.547460518365333e-19,5.074006349492308e-13,1.5137350408411042e-21,1.9404839734476666e-23,1.4139057961006826e-27,3.0074084298645495e-38,9.539765959903384e-35,9.494463714726902e-40,2.263681072061423e-38,7.90979091869666e-24,3.6532114438128924e-59,3.615066223835459e-13,2.1765606357058576e-13,8.63421637614551e-35
3.4075766607471467e-18,0.10172235144988963,0.0,0.2525765986326398,0.03107511026270124,0.3194096818727887,0.35048479213716444,0.20701222017786822,0.09201819553365552,0.0,1.4945672544692234e-40,4.608206373822643e-13,1.3141193613255992e-37,0.0,4.756428392454323e-68,3.290261809776124e-27,2.0471034418459593e-45,2.786933555126643e-32,7.13441721076938e-50,1.3667015998426966e-25,3.343177635147709e-20,7.7220947870362355e-81,1.908036893311679e-16,1.0889861946323643e-51,4.421249461041345e-46,1.2539292633458905e-75,4.608206707904838e-13,1.2251888494777005e-60,7.049818517470942e-12,2.409671893922976e-12,1.6895644819029669e-12,1.914337049763599e-12,1.5856266739710932e-12,7.710952248628346e-13,3.8620273293612995e-13,2.6091549934967387e-20,1.8982405582651369e-16,2.1996394157629098e-27,6.657249065017882e-20,2.886399587250574e-19,9.830613163486327e-19,7.611009649734581e-13,3.1213332684021416e-21,5.283619219642225e-23,4.919256670172406e-27,2.172076276406896e-37,1.975175077592831e-34,2.5952611542350464e-39,6.319587424250488e-38,1.637621776361993e-23,3.2905843993936425e-58,5.42259942258764e-13,3.2648407859618747e-13,2.3582723811127154e-34
4.5434355877828434e-18,0.10172235144988963,0.0,0.25257659862682774,0.031075110262540173,0.31940968187159985,0.35048479213637274,0.20701222017708598,0.09201819553130536,0.0,3.268450089940241e-40,6.144275219286216e-13,2.87383095976687e-37,0.0,1.533778595017735e-67,5.61430506199012e-27,4.283604514324217e-45,4.739844086030936e-32,1.5602166115144886e-49,2.3244014837449274e-25,4.4575702195499426e-20,2.569234373423522e-80,2.544049213527128e-16,2.3814900367898042e-51,9.319949031449153e-46,4.0444445794480625e-75,6.144275664642595e-13,3.318586622213498e-60,9.399755428753127e-12,3.212895782454029e-12,2.2527528740255115e-12,2.5524493816143043e-12,2.114168791227453e-12,1.028127022519499e-12,5.149368864926862e-13,4.4374894138041353e-20,2.530987461577935e-16,4.6023815329469744e-27,1.1322237201961343e-19,4.909009189045705e-19,1.3120050052463301e-18,1.0148012944028133e-12,5.288180109136399e-21,1.1024695051123184e-22,1.2247764045581781e-26,7.96536460465422e-37,3.359465214192486e-34,5.4353046229697375e-39,1.344453414244565e-37,2.785165752039074e-23,1.2979656765657765e-57,7.230132615382445e-13,4.3531207859810195e-13,4.934294808966014e-34
5.67929451481854e-18,0.10172235144988963,0.0,0.25257659862101567,0.031075110262379108,0.319409681870411,0.35048479213558104,0.20701222017630375,0.0920181955289552,0.0,6.132057266630813e-40,7.680344064714133e-13,5.391698198361056e-37,0.0,4.0287360756529855e-67,8.606069269961802e-27,7.798848488429014e-45,7.241410808870752e-32,2.927178738239114e-49,3.551160272449146e-25,5.571962803947479e-20,6.927594285584147e-80,3.180061533731928e-16,4.467999474925888e-51,1.70961898242525e-45,1.0626210566697375e-74,7.680344621298318e-13,7.454950000148355e-60,1.1749690905321796e-11,4.0161196150008835e-12,2.815941379538847e-12,3.190561691705164e-12,2.6427108409317387e-12,1.2851588453372535e-12,6.436709889830925e-13,6.779481344353547e-20,3.1637343800056683e-16,8.378459854834049e-27,1.7297820310405155e-19,7.499855976024513e-19,1.641622006042155e-18,1.268501623194805e-12,8.047429850406783e-21,2.0013974126542912e-22,2.5901400310306254e-26,2.3638710989560406e-36,5.132978236998926e-34,9.908504544132694e-39,2.4772440284038696e-37,4.255103968158838e-23,4.0924052121798047e-57,9.037665801794339e-13,5.441400625032109e-13,8.982695380181984e-34
7.951012368889934e-18,0.10172235144988963,0.0,0.2525765986093916,0.031075110262056976,0.31940968186803337,0.3504847921339976,0.20701222017473925,0.0920181955242549,0.0,1.6778426116477023e-39,1.0752481755460756e-12,1.4752669873969655e-36,0.0,2.2976137836139858e-66,1.667538598290662e-26,2.0595894331481932e-44,1.3924976223724367e-31,8.00929444314737e-49,6.82875527705444e-25,7.800747972728171e-20,4.0840678650733324e-79,4.452086174108913e-16,1.2225260760129367e-50,4.59846294602866e-45,6.065962344720609e-74,1.075248253435851e-12,2.8909159556229566e-59,1.6449557464203338e-11,5.622567108625415e-12,3.942318737905705e-12,4.466786245240523e-12,3.6997947334409074e-12,1.7992225680364828e-12,9.011390375579101e-13,1.303670294920995e-19,4.429228263155368e-16,2.2121605659460336e-26,3.326309553936591e-19,1.4421953154455394e-18,2.3029182372506645e-18,1.7759022788266648e-12,1.533530591761365e-20,5.244336804051432e-22,9.406857358300881e-26,1.936128859949387e-35,9.874536141439438e-34,2.635865321635304e-38,6.651511251373779e-37,8.182414053523423e-23,3.3725624793637916e-56,1.2652732155068358e-12,7.617959810119196e-13,2.3716966267112684e-33
1.0222730222961327e-17,0.10172235144988963,0.0,0.2525765985977675,0.031075110261734845,0.3194096818656557,0.3504847921324141,0.2070122201731748,0.09201819551955459,0.0,3.5370963721653126e-39,1.3824619446062554e-12,3.1100425173577156e-36,0.0,7.691396006400955e-66,2.754638487513242e-26,4.2708979311988194e-44,2.2836925237622575e-31,1.6884567195095626e-48,1.1199141094287985e-24,1.0029533141489786e-19,1.3775053723375206e-78,5.724110814442648e-16,2.577233715741647e-50,9.689480846721981e-45,2.0318566273799135e-73,1.3824620447085518e-12,7.692443762884379e-59,2.1149418195964243e-11,7.2290143748684914e-12,5.06869655691254e-12,5.743010710397625e-12,4.756878351585407e-12,2.3132863929281854e-12,1.1586068787263237e-12,2.1380160476450976e-19,5.694722207694827e-16,4.586362866327247e-26,5.455139190852337e-19,2.3651959808879914e-18,2.966949145803811e-18,2.2833029318698548e-12,2.4929969111570073e-20,1.0798746651779336e-21,2.426522195925856e-25,7.774377766893066e-35,1.6204111990683174e-33,5.521348604891472e-38,1.3923878360608711e-36,1.3419138025921173e-22,1.3868419144672976e-55,1.6267798482417803e-12,9.794518341430029e-13,4.917121181550426e-33
1.4766165931104114e-17,0.10172235144988963,0.0,0.2525765985745193,0.031075110261090583,0.31940968186090035,0.35048479212924727,0.20701222017004584,0.09201819551015403,0.0,1.0789241225106768e-38,1.9968894826831747e-12,9.486596020841693e-36,0.0,5.328723540701518e-65,5.797278860480021e-26,1.2838522330963641e-43,4.734503464625614e-31,5.150316793525099e-48,2.3217824451851466e-24,1.4487103478955798e-19,9.423471199165041e-78,8.268160094980384e-16,7.86136235156528e-50,3.0155863348138057e-44,1.4099702941753085e-72,1.9968896271540124e-12,3.4479653622611265e-58,3.0549122180617954e-11,1.0441908225306304e-11,7.321453576966937e-12,8.295459375614346e-12,6.871044764896438e-12,3.3414143492457786e-12,1.673541938932349e-12,4.432490550832038e-19,8.225710280917144e-16,1.3780694997829333e-25,1.130948050569956e-18,4.903471906447198e-18,4.3032138448772804e-18,3.2981042301913187e-12,5.0729056047526004e-20,3.1934510561242036e-21,1.0586021198636174e-24,7.834324662837293e-34,3.368090701125639e-33,1.741649706166449e-37,4.24152438122407e-36,2.7820275618810624e-22,1.3856988258371518e-54,2.3497931059353287e-12,1.414763344299966e-12,1.477452890730301e-32
2.3853037347389684e-17,0.10172235144988963,0.0,0.25257659852802306,0.031075110259802058,0.3194096818513897,0.3504847921229135,0.2070122201637879,0.09201819549135294,0.0,4.6815439477735203e-38,3.225744558663252e-12,4.1163165587787964e-35,0.0,7.09141821952635e-64,1.5523381088634725e-25,5.524818745465339e-43,1.230978902260141e-30,2.234766459750084e-47,6.0366735499947274e-24,2.340224415365896e-19,1.1875275586667743e-76,1.335625865553693e-15,3.411112289876659e-49,1.3900100494939935e-43,1.882037024815476e-71,3.225744791645173e-12,2.502679392702635e-57,4.934846023523829e-11,1.6867693198010933e-11,1.1826973147099761e-11,1.340035564566634e-11,1.1099374299634675e-11,5.3976714880071554e-12,2.7034095708468783e-12,1.1524553096990937e-18,1.3287687163929636e-15,5.924765289673232e-25,2.940484207919172e-18,1.2749094386405895e-17,7.008554532606439e-18,5.3277067957748255e-12,1.2693080747053494e-19,1.3263828896754304e-20,7.544696907944205e-24,1.666264826189195e-32,8.873591947713083e-33,9.48738656083902e-37,1.861400413051339e-35,7.233318669306612e-22,2.863208909691146e-53,3.7958195902169265e-12,2.2853855801999107e-12,6.352047268550179e-32
