Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35)
1.2583885793651211e-22,0.10125681075141572,0.0,0.25142066109576466,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070573,0.0,8.990035791618031e-54,1.587858742840545e-17,7.695373847033213e-51,0.0,6.879331735650938e-90,4.517578120344891e-36,1.328619730382137e-58,3.844543906763554e-41,3.8880803770085293e-63,2.0309828031501018e-34,1.0578443312183867e-24,8.624768039277194e-103,6.078786546576975e-21,5.645684208916026e-65,2.7896562563875636e-59,1.695505769037117e-97,1.5878588486249718e-17,3.3596293271329806e-78,2.5974754169302806e-16,8.878324683749106e-17,5.647652749237375e-17,7.053285926761954e-17,5.842168744743206e-17,2.8410638988341144e-17,2.3478528914884464e-20,4.1651684102798705e-29,6.0479988273590745e-21,1.003796865865338e-40,4.165168410280303e-29,7.764853319934369e-31,3.0787724379739556e-23,2.804240997502777e-17,4.890052473248175e-30,4.259507626378916e-36
2.517870458972957e-22,0.10125681075141572,0.0,0.25142066109576405,0.031075110263184432,0.31940968187635493,0.35048479213953937,0.20701222018021478,0.09201819554070546,0.0,7.199319873146535e-53,3.177097032807797e-17,6.1625403004393475e-50,0.0,2.2041065283371162e-88,1.8082086122629795e-35,1.0637036569116822e-57,1.5388194797629861e-40,3.113617673545509e-62,8.129224106537816e-34,2.1166077278852683e-24,2.7640571099321483e-101,1.2162854402056254e-20,4.521126218502341e-64,2.233424005677814e-58,5.432323516860321e-96,3.177097244468541e-17,5.381662238788942e-77,5.197207545540908e-16,1.7764362942285684e-16,1.1300212234205023e-16,1.4112699816935256e-16,1.168941322242939e-16,5.684596141669107e-17,4.6977456295832e-20,1.667152838334587e-28,1.2101252214973816e-20,8.036478441636892e-40,1.6671528383349331e-28,3.1079649123486247e-30,6.160220777669439e-23,5.610918346870328e-17,1.9572936684722242e-29,3.4101932910563284e-35
5.036834218188629e-22,0.10125681075141572,0.0,0.2514206610957629,0.031075110263184432,0.3194096818763547,0.3504847921395392,0.20701222018021462,0.09201819554070495,0.0,5.762373819799491e-52,6.355573612742298e-17,4.932529949553486e-49,0.0,7.0575089861643185e-87,7.235190144284082e-35,8.512862306839348e-57,6.157282324245921e-40,2.4921561040545863e-61,3.2527485230894914e-33,4.23413452121903e-24,8.851598545004203e-100,2.4330990113014753e-20,3.6187334104548516e-63,1.7874224215942718e-57,1.739420309619852e-94,6.355574036155633e-17,8.61566711439646e-76,1.0396671802050698e-15,3.553643945908929e-16,2.260533120433929e-16,2.8231527597176756e-16,2.3383902177469624e-16,1.1371660627459503e-16,9.39753113328866e-20,6.670782920536848e-28,2.4207758990273474e-20,6.431625203228143e-39,6.670782920539617e-28,1.2435908002770277e-29,1.2323120561214575e-22,1.122427304560243e-16,7.831710520302545e-29,2.7291866216705496e-34
1.0074761736619973e-21,0.10125681075141572,0.0,0.2514206610957605,0.031075110263184432,0.31940968187635427,0.35048479213953887,0.20701222018021428,0.09201819554070391,0.0,4.611066509432863e-51,1.27125267726113e-16,3.9470232873492974e-48,0.0,2.259109898462925e-85,2.8945475006085613e-34,6.811583629337284e-56,2.4633138678450447e-39,1.9942297926247046e-60,1.301311215498837e-32,8.469188107886544e-24,2.8335705137734235e-98,4.866726153493151e-20,2.8957198816536894e-62,1.430216604826381e-56,5.567888871605029e-93,1.2712527619529626e-16,1.3789074721364086e-74,2.0795600312224396e-15,7.108059249161835e-16,4.521556914540375e-16,5.646918315723937e-16,4.677288008622153e-16,2.2745789599521946e-16,1.8797102250763392e-19,2.6687475435633254e-27,4.84207725411535e-20,5.146277351415944e-38,2.6687475435655424e-27,4.9751730120956044e-29,2.464893254492154e-22,2.2450982443054656e-16,3.133183259437074e-28,2.1837568532370768e-33
2.0150616773482664e-21,0.10125681075141572,0.0,0.2514206610957558,0.031075110263184432,0.3194096818763533,0.3504847921395382,0.2070122201802136,0.09201819554070183,0.0,3.689320246000873e-50,2.5426433092349276e-16,3.1580184097681877e-47,0.0,7.230333494597608e-84,1.1579134849274863e-33,5.449784931305735e-55,9.854057404781384e-39,1.5955858225114486e-59,5.205668504685429e-32,1.6939295281221538e-23,9.069120373108162e-97,9.733980437876399e-20,2.3168692024453482e-61,1.1442932788124719e-55,1.782016563137975e-91,2.5426434786276846e-16,2.206572594990514e-73,4.159345732118828e-15,1.4216889855236378e-15,9.04360450307163e-16,1.1294449427568304e-15,9.355083589841116e-16,4.549404754557343e-16,3.75962449259681e-19,1.067585898712786e-26,9.684679964403638e-20,4.11741279853677e-37,1.06758589871456e-26,1.9902311985467627e-28,4.930060617880226e-22,4.490440123791118e-16,1.2533665688925462e-27,1.7471599975956456e-32
4.030232684720805e-21,0.10125681075141572,0.0,0.25142066109574635,0.031075110263184432,0.31940968187635144,0.3504847921395368,0.2070122201802122,0.09201819554069766,0.0,2.9516430235860967e-49,5.085424573182511e-16,2.5265746495313363e-46,0.0,2.3139280677168142e-82,4.6318444309449605e-33,4.360035901661341e-54,3.941783354303555e-38,1.2765494583057318e-58,2.082352133425255e-31,3.387950962789141e-23,2.9023897050058353e-95,1.9468489006642497e-19,1.8536126879665963e-60,9.154962494727092e-55,5.703003979113063e-90,5.085424911976821e-16,3.530772684641328e-72,8.318917129358205e-15,2.8434551065660403e-15,1.808769968140761e-15,2.2589511650584423e-15,1.8710674750153373e-15,9.09905634453828e-16,7.519453203739852e-19,4.270517363858602e-26,1.9369885385429341e-19,3.294086614321311e-36,4.270517363872796e-26,7.9612489529534195e-28,9.860415211243077e-22,8.981123882743254e-16,5.013600394988397e-27,1.3977761678045407e-31
8.06057469946588e-21,0.10125681075141572,0.0,0.2514206610957274,0.031075110263184432,0.31940968187634766,0.35048479213953404,0.20701222018020943,0.09201819554068934,0.0,2.361389151863745e-48,1.0170987101077639e-15,2.021323690263976e-45,0.0,7.405130337283086e-81,1.852777083421128e-32,3.4881130812714397e-53,1.5767454207706787e-37,1.0212718877495865e-57,8.329577999789582e-31,6.775993832123063e-23,9.288080976170339e-94,3.8937506144173083e-19,1.4829370822096618e-59,7.324434524052845e-54,1.8251028971445805e-88,1.0170987778673865e-15,5.6494415299336505e-71,1.663805990562335e-14,5.686987347960818e-15,3.61758900431734e-15,4.517963609392618e-15,3.742185706227518e-15,1.8198359527582706e-15,1.5039111330434327e-18,1.7082417001600324e-25,3.8740296229277275e-19,2.635331843609758e-35,1.7082417001713943e-25,3.1845645419402217e-27,1.9721203864315643e-21,1.7962491400570837e-15,2.0054250500500246e-26,1.1182183800959274e-30
1.612125872895603e-20,0.10125681075141572,0.0,0.2514206610956896,0.031075110263184432,0.31940968187634017,0.3504847921395285,0.20701222018020388,0.0920181955406727,0.0,1.8891412151450595e-47,2.0342112156867734e-15,1.617084540857064e-44,0.0,2.3698634552261384e-79,7.411196653442574e-32,2.790526089571935e-52,6.307045841752131e-37,8.170304388389244e-57,3.331865093410848e-30,1.35520795707907e-22,2.9722553414526063e-92,7.787554041922785e-19,1.1863684387887022e-58,5.860082260180201e-53,5.840898042869292e-87,2.0342113512063037e-15,9.039270638796791e-70,3.327634538529918e-14,1.1374051827990269e-14,7.235227078708056e-15,9.035988496984776e-15,7.484422165250795e-15,3.63969659060018e-15,3.0078430401456866e-18,6.833036312063119e-25,7.748111792415922e-19,2.1082904965399997e-34,6.833036312154212e-25,1.2738389113249324e-26,3.944309903584849e-21,3.5925226435919264e-15,8.021334555141707e-26,8.945387692401769e-30
3.224262678793633e-20,0.10125681075141572,0.0,0.25142066109561395,0.031075110263184432,0.3194096818763252,0.35048479213951744,0.2070122201801928,0.09201819554063942,0.0,1.5113249296688545e-46,4.0684362268447285e-15,1.2936778682218789e-43,0.0,7.584763056129594e-78,2.964504082996342e-31,2.2324381297849556e-51,2.5228311684917004e-36,6.536295225662603e-56,1.3327528160740038e-29,2.7104251048125156e-22,9.511328180655665e-91,1.5575160896931173e-18,9.491022602965814e-58,4.688837790626659e-52,1.869397367075216e-85,4.068436497882173e-15,1.446296437593658e-68,6.655291605323309e-14,2.274818077700874e-14,1.4470503235639617e-14,1.8072038267864323e-14,1.4968895069693023e-14,7.279417871216088e-15,6.015707981403616e-18,2.7332284284285104e-24,1.5496276134266746e-18,1.6866424066906106e-33,2.733228428501405e-24,5.095382652766607e-26,7.888816084046664e-21,7.185069650538918e-15,3.2081923980711784e-25,7.155607900199655e-29
6.448536290589694e-20,0.10125681075141572,0.0,0.2514206610954627,0.031075110263184432,0.31940968187629515,0.3504847921394953,0.20701222018017065,0.09201819554057286,0.0,1.2090647267743762e-45,8.136886249160383e-15,1.0349463888072644e-42,0.0,2.4278571077855524e-76,1.1858129236096152e-30,1.7859622202439084e-50,1.0091350337604466e-35,5.229056866588888e-55,5.331024821589457e-29,5.420859400279079e-22,3.043642792009121e-89,3.1150374606937683e-18,7.592848119548739e-57,3.752272027006049e-51,5.983969097803771e-84,8.136886791226049e-15,2.3140848084469494e-67,1.3310605622342982e-13,4.5496438630884005e-14,2.8941055582103536e-14,3.614413779240436e-14,2.9937840824160166e-14,1.4558860452176264e-14,1.203144237213312e-17,1.0932941531039124e-23,3.0992604829466123e-18,1.349317930319149e-32,1.0932941531622306e-23,2.038159117214634e-25,1.577833702959256e-20,1.4370163663942132e-14,1.2829941165620067e-24,5.723312110192471e-28
1.2897083514181814e-19,0.10125681075141572,0.0,0.2514206610951601,0.031075110263184432,0.3194096818762351,0.350484792139451,0.20701222018012636,0.09201819554043975,0.0,9.672536946387441e-45,1.627378629379066e-14,8.279587487402827e-42,0.0,7.773777383738369e-75,4.743323923911863e-30,1.4287821638007107e-49,4.0365452677741195e-35,4.18325376770947e-54,2.1324126399726417e-28,1.0841727991210895e-21,9.739685373239662e-88,6.230080202690965e-18,6.074290510530779e-56,3.0037271417733466e-50,1.9160706965372954e-82,1.6273787377882343e-14,3.7025440999643295e-66,2.662123319011393e-13,9.099295416198771e-14,5.788216040543547e-14,7.22883367726081e-14,5.987573211542521e-14,2.9117745693010054e-14,2.4062929186446266e-17,4.373182183937758e-23,6.198526226585583e-18,1.0794559481198844e-31,4.3731821843966123e-23,8.152653817910627e-25,3.155941325918578e-20,2.8740351688785455e-14,5.129695567534145e-24,4.576751717514655e-27
2.5794177961366055e-19,0.10125681075141572,0.0,0.25142066109455496,0.031075110263184432,0.31940968187611496,0.35048479213936246,0.20701222018003773,0.09201819554017351,0.0,7.73803720999226e-44,3.254758638304711e-14,6.623676540697481e-41,0.0,2.4905659536853314e-73,1.897383734376502e-29,1.1430430077405768e-48,1.614619133655956e-34,3.3466063239445667e-53,8.529655981568533e-28,2.1683465173069278e-21,3.1167038696513477e-86,1.2460165686668934e-17,4.859437214383426e-55,2.4060316052620688e-49,6.139087847045465e-81,3.2547588551069125e-14,5.92407728443847e-65,5.324248646058232e-13,1.8198598451760795e-13,1.1576437057373527e-13,1.445767344575105e-13,1.1975151382727835e-13,5.82355164903314e-14,4.8125974946487124e-17,1.7492739943121135e-22,1.2397057732259897e-17,8.635654030328015e-31,1.7492739946835286e-22,3.2610691864352617e-24,6.312970307245977e-20,5.748072773061972e-14,2.0500518729450934e-23,3.6583601446913607e-26
5.158836685573454e-19,0.10125681075141572,0.0,0.2514206610933447,0.031075110263184432,0.3194096818758747,0.3504847921391853,0.2070122201798605,0.09201819553964104,0.0,6.190432829145044e-43,6.509518656154355e-14,5.298943852855062e-40,0.0,7.988722708722057e-72,7.589961018473918e-29,9.14461031523904e-48,6.4584785877111794e-34,2.677286383064664e-52,3.411863476164296e-27,4.336693953676506e-21,9.973459663219346e-85,2.492033665455918e-17,3.88755169388718e-54,1.9297029749851396e-48,1.969408006262738e-79,6.509519089693945e-14,9.478529032550801e-64,1.0648498554122615e-12,3.639720424024999e-13,2.315287929969622e-13,2.8915352872529473e-13,2.3950307376827687e-13,1.1647105934758908e-13,9.625235499220336e-17,6.997098270208655e-22,2.4794120817194024e-17,6.908525850329229e-30,6.997098273184309e-22,1.3044325579957596e-23,1.2630283211606603e-19,1.1496147978287875e-13,8.185625234947861e-23,2.9218306240934176e-25
1.0317674464447153e-18,0.10125681075141572,0.0,0.25142066109092415,0.031075110263184432,0.31940968187539426,0.35048479213883105,0.20701222017950605,0.0920181955385761,0.0,4.9523474877717926e-42,1.3019038691847064e-13,4.239156130380317e-39,0.0,2.56849242885574e-70,3.0363238246781526e-28,7.31611018793769e-47,2.583391845697333e-33,2.1418296360115957e-51,1.364745606533914e-26,8.673388826407268e-21,3.191508257074787e-83,4.984067859007691e-17,3.110042124055708e-53,1.5515658307550258e-47,6.333459284724452e-78,1.3019039558666708e-13,1.5165650747159531e-62,2.1296995386135025e-12,7.279441468668896e-13,4.630576461906853e-13,5.783071128527809e-13,4.79006179719444e-13,2.3294215011256416e-13,1.9250626918599416e-16,2.7988398078625403e-21,4.958824728140428e-17,5.52682180735005e-29,2.798839810243496e-21,5.217766811361235e-23,2.527792878771222e-19,2.299229837617585e-13,3.262640651091814e-22,2.3297285590312777e-24
1.5476512243320849e-18,0.10125681075141572,0.0,0.2514206610885036,0.031075110263184432,0.3194096818749138,0.3504847921384768,0.20701222017915158,0.09201819553751116,0.0,1.470228263745152e-41,1.9528558727533193e-13,1.2584995646372212e-38,0.0,1.204086633882544e-69,6.452760381486673e-28,2.0920305295088364e-46,5.489707928733901e-33,6.358557178721256e-51,2.9000845482080835e-26,1.3010083699129637e-20,1.5268750118074226e-82,7.476102052533187e-17,9.232938204581473e-53,4.451383541502443e-47,2.9693813780255113e-77,1.9528560027438173e-13,5.7818681226997585e-62,3.19454892340319e-12,1.0919162400258856e-12,6.945865077316774e-13,8.674606925721847e-13,7.185092717397817e-13,3.494132459279987e-13,2.887613374819572e-16,5.94753495046923e-21,7.438237403995653e-17,1.5803257025565542e-28,5.94753495712659e-21,1.1087807500341131e-22,3.79385941317428e-19,3.44884487615e-13,6.916129365521153e-22,6.648907331565824e-24
2.0635350022194545e-18,0.10125681075141572,0.0,0.25142066108608313,0.031075110263184432,0.31940968187443336,0.3504847921381225,0.2070122201787971,0.09201819553644622,0.0,3.203550129353884e-41,2.6038078763212746e-13,2.742204419877775e-38,0.0,3.893947513671793e-69,1.1008602340282203e-27,4.412884805170843e-46,9.364796107876002e-33,1.3854961963861639e-50,4.94720317207963e-26,1.734677857184361e-20,5.053429851382333e-82,9.968136246032407e-17,2.011808717663618e-52,9.423843239689578e-47,9.603993544467276e-77,2.603808049600834e-13,1.5556129406654515e-61,4.2593980097814114e-12,1.4558883218794882e-12,9.261153776214497e-13,1.1566142678835068e-12,9.58012349829291e-13,4.658843467938923e-13,3.850175598799191e-16,1.0145795290805017e-20,9.917650109285078e-17,3.333364716622687e-28,1.0145795304863934e-20,1.891457808588858e-22,5.0612279244279855e-19,4.598459913426033e-13,1.1771522673914752e-21,1.4000318527929385e-23
3.0953025579941937e-18,0.10125681075141572,0.0,0.25142066108124206,0.031075110263184432,0.3194096818734724,0.350484792137414,0.20701222017808818,0.09201819553431632,0.0,9.29891813620276e-41,3.90571188345564e-13,7.959773808232395e-38,0.0,2.1589199490668293e-68,2.2795563039415874e-27,1.2054090574519121e-45,1.938862126312523e-32,4.021668208075223e-50,1.0242555998755033e-25,2.602016831725186e-20,2.948515103386793e-81,1.4952204632969175e-16,5.8396603192832664e-52,2.594969107152039e-46,5.326670886106331e-76,3.9057121432676236e-13,6.291481740726392e-61,6.389095482184671e-12,2.183832459053628e-12,1.3891731369984737e-12,1.734921408160652e-12,1.4370184733135108e-12,6.988265603787967e-13,5.775327132820258e-16,2.100558134311168e-20,1.4876475588944193e-16,9.104453244643523e-28,2.100558138195364e-20,3.916051730122722e-22,7.5990206070680385e-19,6.897689985029451e-13,2.428000419010295e-21,3.812976400655558e-23
4.127070113768933e-18,0.10125681075141572,0.0,0.251420661076401,0.031075110263184432,0.31940968187251145,0.3504847921367055,0.20701222017737925,0.09201819553218643,0.0,2.033568561611039e-40,5.207615890587588e-13,1.7407127944096954e-37,0.0,6.961167091870578e-68,3.8775470437308584e-27,2.5223341076657328e-45,3.2974966935009247e-32,8.794934973481426e-50,1.7419905242003708e-25,3.4693558062629227e-20,9.810066520939258e-81,1.9936273019809316e-16,1.2770678762653203e-51,5.469454661958692e-46,1.7179217736243224e-75,5.207616236860388e-13,1.7041372572146892e-60,8.518791857223228e-12,2.911776554653807e-12,1.8522309270831354e-12,2.3132285322277085e-12,1.9160245455691125e-12,9.317687925360376e-13,7.7005211072730705e-16,3.572499326148604e-20,1.983530117684336e-16,1.9049562152143294e-27,3.572499334309922e-20,6.660224511978565e-22,1.0141601123413149e-18,9.196920052012703e-13,4.11466375681617e-21,7.957780820812366e-23
5.158837669543672e-18,0.10125681075141572,0.0,0.2514206610715599,0.031075110263184432,0.3194096818715505,0.35048479213599704,0.20701222017667031,0.09201819553005654,0.0,3.815251428793441e-40,6.509519897716942e-13,3.2658141462844447e-37,0.0,1.828305591400901e-67,5.9249854336828495e-27,4.592215618308777e-45,5.037829887468356e-32,1.6500495167518858e-49,2.6613679213556656e-25,4.336694780797352e-20,2.645152247481708e-80,2.4920341406545923e-16,2.3959531690048212e-51,1.0031650531034876e-45,4.513164740954848e-75,6.509520330373842e-13,3.828221443226332e-60,1.0648487056514449e-11,3.639720605710459e-12,2.3152887500737475e-12,2.8915356389268126e-12,2.3950305629369146e-12,1.1647110445922084e-12,9.625760553605016e-16,5.457971884864007e-20,2.4794126880714006e-16,3.467900079407953e-27,5.457971899751811e-20,1.017539032584449e-21,1.2689311461960098e-18,1.1496150114045779e-12,6.2633584143399324e-21,1.4449501560755194e-22
7.222372781093151e-18,0.10125681075141572,0.0,0.25142066106187777,0.031075110263184432,0.31940968186962865,0.35048479213458006,0.20701222017525245,0.09201819552579676,0.0,1.0439223156676243e-39,9.11332791196771e-13,8.935862628463915e-37,0.0,1.0423493019979705e-66,1.1397783737125142e-26,1.2127431860179847e-44,9.68756824517127e-32,4.514836163847697e-49,5.117716139900859e-25,6.071372729856083e-20,1.5594131016969065e-79,3.4888478179702055e-16,6.555764481295394e-51,2.6974130036112147e-45,2.575434558501366e-74,9.11332851715783e-13,1.4845268247861874e-59,1.4907873854005056e-11,5.095608571395233e-12,3.2414044968726822e-12,4.048149799130212e-12,3.3530424295614243e-12,1.6305956096512605e-12,1.3476378718104073e-15,1.0495486903337621e-19,3.471177864365441e-16,9.15627940985794e-27,1.0495486942727706e-19,1.9567236626112765e-21,1.780044383382032e-18,1.6094610222950458e-12,1.194322769181211e-20,3.788472293203993e-22
9.28590789264263e-18,0.10125681075141572,0.0,0.2514206610521956,0.031075110263184432,0.3194096818677068,0.3504847921331631,0.20701222017383458,0.09201819552153699,0.0,2.2007152578199178e-39,1.1717135926207954e-12,1.8837885667179144e-36,0.0,3.488582982507708e-66,1.86990251034851e-26,2.514804244428926e-44,1.5887587037505863e-31,9.517823963707979e-49,8.393041311319291e-25,7.80605067890138e-20,5.259706734193432e-79,4.485661495243769e-16,1.3820349181238458e-50,5.682200921041335e-45,8.624746838616249e-74,1.1717136703619688e-12,3.9501807702299602e-59,1.9167255876170987e-11,6.551496356165169e-12,4.167520377392726e-12,5.204763888793158e-12,4.3110540732575685e-12,2.0964802555303807e-12,1.7327181567824299e-15,1.7212572349912845e-19,4.462943087761648e-16,1.8983260633963064e-26,1.7212572431600793e-19,3.2090731009512376e-21,2.2932411138258034e-18,2.069307031174985e-12,1.9427666947916775e-20,7.805042410322834e-22
1.3412978115741588e-17,0.10125681075141572,0.0,0.2514206610328314,0.031075110263184432,0.31940968186386304,0.35048479213032907,0.20701222017099888,0.09201819551301747,0.0,6.712864250077726e-39,1.6924751954656856e-12,5.7461395239049066e-36,0.0,2.41559042836289e-65,3.879586103143278e-26,7.55949738953903e-44,3.293781237672616e-31,2.903231574239443e-48,1.74002772395349e-24,1.127540657695168e-19,3.598148938013887e-78,6.479288849664766e-16,4.215635240042039e-50,1.7674076071613458e-44,5.981449877046378e-73,1.6924753075577156e-12,1.7705782657263394e-58,2.7686005596569564e-11,9.463271383036915e-12,6.019752539769193e-12,7.51799185652745e-12,6.227076691959013e-12,3.028249789714649e-12,2.5029341244476967e-15,3.5684747663330276e-19,6.446473675840703e-16,5.703921449009771e-26,3.5684747908961094e-19,6.653211847312594e-21,3.3258841780041624e-18,2.988999042904124e-12,3.958421410009891e-20,2.310942629299176e-21
2.1667118561939502e-17,0.10125681075141572,0.0,0.251420660994103,0.031075110263184432,0.3194096818561756,0.3504847921246611,0.20701222016532744,0.09201819549597849,0.0,2.9127691512137684e-38,2.733998401142834e-12,2.4932990328942003e-35,0.0,3.211259830216828e-64,1.0102968829804543e-25,3.2529777090109455e-43,8.563886883919678e-31,1.2597369845624728e-47,4.524101459554647e-24,1.8214118372891103e-19,4.534317486404826e-77,1.0466543558002248e-15,1.8292001480036895e-49,8.137862766767968e-44,7.975256616196949e-72,2.7339985815627115e-12,1.28515768067428e-57,4.4723447742258336e-11,1.5286819266125592e-11,9.724218471248511e-12,1.214444694563638e-11,1.0059119254621118e-11,4.891789827779037e-12,4.04358764855152e-15,9.278096627013965e-19,1.0413535417140981e-15,2.4523000331844e-25,9.278096732651482e-19,1.7299717178236016e-20,5.416168536240639e-18,4.828383042239634e-12,9.930492827958607e-20,9.623186532734678e-21
3.8175399454335336e-17,0.10125681075141572,0.0,0.2514206609166464,0.031075110263184432,0.3194096818408006,0.35048479211332517,0.2070122201539846,0.09201819546190076,0.0,1.6467518316486372e-37,4.817044812446603e-12,1.40960183782279e-34,0.0,6.901387346611341e-63,3.1416582796535784e-25,1.8350895792276756e-42,2.654427916853515e-30,7.121999990310489e-47,1.4022722640398396e-23,3.2091541964125264e-19,8.688445102512983e-76,1.844105297265918e-15,1.0341494769076672e-48,5.194532862939332e-43,1.722352695414947e-70,4.817045128026727e-12,1.31836555859523e-56,7.879810285652522e-11,2.6933906349761315e-11,1.7133156770165766e-11,2.1397353738444698e-11,1.7723193681084276e-11,8.618873782653699e-12,7.125781041463663e-15,2.8758027285002396e-18,1.8347661160291617e-15,1.380920248806166e-24,2.875802787992706e-18,5.36295385970787e-20,9.696729444329583e-18,8.50715094442039e-12,2.8680950744867824e-19,5.081968920105429e-20
7.1191961239127e-17,0.10125681075141572,0.0,0.25142066076173414,0.031075110263184432,0.31940968181005064,0.35048479209065325,0.20701222013129897,0.0920181953937462,0.0,1.0949714055510463e-36,8.983137634852033e-12,9.372837336764723e-34,0.0,2.0592992164353344e-61,1.0991678881837366e-24,1.2229352011034874e-41,9.226576116323276e-30,4.73561722504952e-46,4.8741845057116507e-23,5.98463891440148e-19,2.1214012802708635e-74,3.4390071793900996e-15,6.876349456208738e-48,4.2597823983125837e-42,5.175242727844824e-69,8.983138214770864e-12,1.6629294185260164e-55,1.4694649638887085e-10,5.022804578694541e-11,3.1951059172379975e-11,3.990315378244447e-11,3.305129973871539e-11,1.6073057207328426e-11,1.3293713178352797e-14,9.99606568799145e-18,3.4215921688785487e-15,9.169826893109294e-24,9.99606608305279e-18,1.8646845761878235e-19,1.8657820437670867e-17,1.5864686362821238e-11,8.741691295370462e-19,2.9940253722993307e-19
1.0420852302391866e-16,0.10125681075141572,0.0,0.25142066060682317,0.031075110263184432,0.3194096817793007,0.35048479206798133,0.2070122201086134,0.09201819532559287,0.0,3.2911094192874776e-36,1.3149230456987978e-11,2.817154227173039e-33,0.0,1.2048903671231911e-60,2.3677721590214692e-24,3.6850624660281985e-41,1.9766815942313288e-29,1.4233645167236432e-45,1.0442346601636876e-22,8.7601236320466e-19,1.1323974469542776e-73,5.033909060438017e-15,2.0667953838602622e-47,1.4718354221784418e-41,3.0362692985511926e-68,1.3149231293269808e-11,6.86076648953018e-55,2.150936676749846e-10,7.352213891742528e-11,4.6768996040985564e-11,5.840893577097335e-11,4.83793487361172e-11,2.3527261318505408e-11,1.9466372416263306e-14,2.1415369376209e-17,5.0084194273532505e-15,2.7553862395882854e-23,2.141537056330897e-17,3.9958827819726133e-19,2.815220448596981e-17,2.322222126660812e-11,1.6834138233332702e-18,8.308205245823164e-19
1.3722508480871031e-16,0.10125681075141572,0.0,0.25142066045191347,0.031075110263184432,0.31940968174855083,0.3504847920453095,0.20701222008592787,0.09201819525744076,0.0,7.293633682234297e-36,1.7315323278854446e-11,6.243271899299971e-33,0.0,4.5950388775288675e-60,4.127377581943759e-24,8.18854198772292e-41,3.4275146644544954e-29,3.154407240313435e-45,1.8106758016557413e-22,1.1535608349347887e-18,3.9309307064346104e-73,6.62881094040968e-15,4.580354678252236e-47,3.682788821313634e-41,1.1608619800825617e-67,1.7315324363523565e-11,1.929630576968412e-54,2.8323961673595917e-10,9.681618574129768e-11,6.158696744441984e-11,7.691469970405157e-11,6.37073406735027e-11,3.098148611609993e-11,2.564375870944481e-14,3.7133721971198845e-17,6.5952478914531035e-15,6.10574142982991e-23,3.713372460173087e-17,6.930475148337348e-19,3.8179882888264945e-17,3.057975565578124e-11,2.6464837115674004e-18,1.713133398927043e-18
2.0325820837829362e-16,0.10125681075141572,0.0,0.2514206601420979,0.031075110263184432,0.3194096816870511,0.35048479199996585,0.20701222004055697,0.0920181951211402,0.0,2.3710466773903362e-35,2.5647508921778938e-11,2.0295904250465295e-32,0.0,4.595706555769331e-59,9.160555513431274e-24,2.6794994267928665e-40,7.51960796723087e-29,1.0254486489763695e-44,3.972432750322888e-22,1.7086577782918959e-18,3.005461216060689e-72,9.818614697124318e-15,1.4890019451218427e-46,1.5265742344085728e-40,1.1680301276098072e-66,2.564751047929553e-11,9.473466355543928e-54,4.195278482982937e-10,1.4340414046971886e-10,9.122301407755504e-11,1.1392617340395388e-10,9.436315336935849e-11,4.588999777008903e-11,3.801271221208757e-14,8.146762256821515e-17,9.76890843652833e-15,1.9847159947419587e-22,8.146763111895479e-17,1.5213082495668641e-18,5.983513036980435e-17,4.529482289028694e-11,4.814469437532932e-18,4.750073125263595e-18
2.6929133194787693e-16,0.10125681075141572,0.0,0.25142065983228745,0.031075110263184432,0.3194096816255514,0.35048479195462223,0.20701221999518635,0.09201819498484454,0.0,5.437221245135287e-35,3.3979694563625515e-11,4.654202837181677e-32,0.0,1.991002254377211e-58,1.6253821208892828e-23,6.180101345907201e-40,1.3198937485773563e-28,2.351531596874382e-44,6.972689175037037e-22,2.263754721511471e-18,1.1333161393807278e-71,1.3008418449534096e-14,3.414539699461474e-46,4.163483949207042e-40,5.073018442300659e-66,3.397969656208678e-11,2.8164296054983363e-53,5.558111912313782e-10,1.899919099728683e-10,1.208591992550537e-10,1.509375748822784e-10,1.250187378277937e-10,6.0798592168692e-11,5.040057335173042e-14,1.4299783408443914e-16,1.2942573804104619e-14,4.551166553813256e-22,1.4299785369219932e-16,2.671686653821193e-18,8.362357326444517e-17,6.000988806633917e-11,7.192813453783873e-18,9.595534273593867e-18
