Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34)
1.2585333483442948e-12,0.06662394546715897,0.0,0.16542280120582234,0.031075110263184432,0.31940873141541526,0.3504842201999546,0.20701152482240992,0.09201641658237052,0.0,8.729445006148429e-34,3.218720397510712e-11,6.56724405550304e-32,0.0,8.629732500331174e-49,7.472317726682803e-15,2.947459112362949e-36,6.0967875252339295e-30,1.6505984125882532e-48,2.389742783332284e-19,1.2647154978449954e-22,3.078384118942984e-78,3.0487394006268376e-18,2.2734450598401204e-52,3.702386492910356e-34,4.7221788626036426e-60,3.218612777245043e-11,7.100096345698086e-53,1.778950589251176e-06,7.196828587917947e-07,4.5850297405909704e-07,5.719073980291611e-07,4.678712985123467e-07,2.303756512670234e-07,1.8042248903391776e-10,2.010781553563029e-10,1.4026559362572358e-16,5.332570776875785e-13,2.0077923040118504e-10,2.904380039515735e-11,3.899549750107843e-14,2.2748610002210515e-07,4.065545328467825e-13
1.2943968246742175e-12,0.06662394546715897,0.0,0.16542268295273724,0.031075110263184432,0.3194087043387552,0.3504842039102557,0.20701150518391442,0.09201637442653549,0.0,9.498588205157923e-34,3.310441769922276e-11,7.145411002844689e-32,0.0,1.0214417489546822e-48,8.129900479018437e-15,3.2980556541487163e-36,6.449208878415975e-30,1.7957650881031358e-48,2.5278792811826145e-19,1.300755078380184e-22,3.542715846607899e-78,3.1359721526353183e-18,2.4733897924059914e-52,4.142788220779031e-34,5.589316389099351e-60,3.31032792905542e-11,7.944651778872013e-53,1.8211062046274095e-06,7.401744848856063e-07,4.715846272862708e-07,5.88196179691706e-07,4.810274687126775e-07,2.3693742684404645e-07,1.8989302228087306e-10,2.1269591498238545e-10,1.482847470066211e-16,5.801300624637578e-13,2.1237072103108507e-10,3.14548409340456e-11,4.124925422906742e-14,2.3396840178134956e-07,4.3005473799571315e-13
1.3302603010041401e-12,0.06662394546715897,0.0,0.16542256512592665,0.031075110263184432,0.31940867726253197,0.3504841876210234,0.2070114855551149,0.09201633268763007,0.0,1.0311832514786254e-33,3.402163138070905e-11,7.756587805751977e-32,0.0,1.2034520051012137e-48,8.824997953768384e-15,3.6790365360572884e-36,6.811531789463302e-30,1.9492029824368218e-48,2.6698967325341326e-19,1.336794655398246e-22,4.061460497760926e-78,3.223224599440911e-18,2.6847268544962353e-52,4.621358241716514e-34,6.585274073631961e-60,3.4020429018561194e-11,8.862401352609813e-53,1.862844890539668e-06,7.606651906081817e-07,4.846672072036872e-07,6.044844948139077e-07,4.941739528512852e-07,2.4349903275014017e-07,1.9956656219859576e-10,2.246396261633637e-10,1.5652678294808802e-16,6.296708056970646e-13,2.2428666884679161e-10,3.3990543021897164e-11,4.3566302075177145e-14,2.404506930143911e-07,4.542151618537306e-13
1.3661237773340628e-12,0.06662394546715897,0.0,0.1654224477212573,0.031075110263184432,0.3194086501867457,0.3504841713322575,0.20701146593600414,0.09201629136153093,0.0,1.1170444797689303e-33,3.493884501956718e-11,8.401694658603259e-32,0.0,1.411722463970152e-48,9.558653607105875e-15,4.0921084961239385e-36,7.183756255730286e-30,2.111141262597016e-48,2.81579513109486e-19,1.372834228900868e-22,4.639266136508278e-78,3.3104967423984954e-18,2.907771888336851e-52,5.140240639204722e-34,7.724927206579049e-60,3.493757695648569e-11,9.857456603309097e-53,1.904170770256145e-06,7.8115497606518e-07,4.97750716508449e-07,6.207723434506085e-07,5.073107580866271e-07,2.5006046899906023e-07,2.094404828605844e-10,2.369092638015769e-10,1.6499170174685868e-16,6.819529777909655e-13,2.3652700754338936e-10,3.66535338232187e-11,4.594663938662433e-14,2.4693297375478755e-07,4.790358020827254e-13
1.4019872536639854e-12,0.06662394546715897,0.0,0.16542233073463672,0.031075110263184432,0.31940862311139606,0.35048415504395813,0.20701144632657484,0.09201625044415564,0.0,1.2075697706073976e-33,3.585605861579838e-11,9.081652058108119e-32,0.0,1.6492005019091985e-48,1.0331911124790696e-14,4.5390249090027545e-36,7.565882274571829e-30,2.2818090955247586e-48,2.965574470592809e-19,1.4088737988897362e-22,5.281038294911523e-78,3.3977885828670424e-18,3.142840536061055e-52,5.701638092361045e-34,9.024403783661553e-60,3.5854723104341807e-11,1.0934041422873225e-52,1.9450879262676114e-06,8.016438413617411e-07,5.108351578629266e-07,6.370597256562431e-07,5.204378915715601e-07,2.5662173560423505e-07,2.1951219214988166e-10,2.4950480280353647e-10,1.736795036996516e-16,7.370502360189121e-13,2.4909167083071005e-10,3.94464065593788e-11,4.8390264510756133e-14,2.534152440357744e-07,5.045166563345943e-13
1.437850729993908e-12,0.06662394546715897,0.0,0.16542221416201275,0.031075110263184432,0.31940859603648303,0.35048413875612505,0.20701142672682,0.09201620993146209,0.0,1.3028870088715642e-33,3.677327216940387e-11,9.797380803335925e-32,0.0,1.919074933462924e-48,1.114581442292914e-14,5.021585785694699e-36,7.957909843343366e-30,2.461435648094466e-48,3.1192347447757993e-19,1.4449133653665357e-22,5.991946914176713e-78,3.485100122209554e-18,3.390248439709335e-52,6.307811876043664e-34,1.050115294584445e-59,3.677186746214359e-11,1.2096492058454727e-52,1.985600400690687e-06,8.221317866024941e-07,5.23920533895204e-07,6.533466414848432e-07,5.335553604533479e-07,2.631828325787685e-07,2.2977913132292488e-10,2.6242621807988033e-10,1.8259018910316942e-16,7.950362245279778e-13,2.6198059243328283e-10,4.2371720946302016e-11,5.0897175795046995e-14,2.5989750389026745e-07,5.3065772225087e-13
1.4737142063238307e-12,0.06662394546715897,0.0,0.16542209799937338,0.031075110263184432,0.3194085689620065,0.35048412246875843,0.2070114071367323,0.09201616981944812,0.0,1.4031247413524113e-33,3.7690485680384886e-11,1.0549801995744463e-31,0.0,2.2247888514413694e-48,1.2001407648721858e-14,5.5416377732760544e-36,8.359838959400867e-30,2.6502500871139788e-48,3.276775947411256e-19,1.4809529283329503e-22,6.777433285839375e-78,3.5724313617930165e-18,3.650311241229512e-52,6.961081860957343e-34,1.2174015239878979e-59,3.768901002990495e-11,1.3349257112199693e-52,2.0257121956671255e-06,8.426188118915596e-07,5.370068471995186e-07,6.696330909900421e-07,5.466631718736679e-07,2.697437599354434e-07,2.402387745790609e-10,2.7567348454532684e-10,1.9172375825409891e-16,8.559845743424666e-13,2.7519370609028657e-10,4.5432003626493605e-11,5.346737158709562e-14,2.66379753350866e-07,5.574589974623584e-13
1.5095776826537534e-12,0.06662394546715897,0.0,0.16542198224274618,0.031075110263184432,0.3194085418879663,0.35048410618185794,0.20701138755630463,0.09201613010415118,0.0,1.5084122205696017e-33,3.8607699148742615e-11,1.1339837039208682e-31,0.0,2.5700527997115076e-48,1.2899735181199727e-14,6.101074154627217e-36,8.77166962010083e-30,2.8484815793246e-48,3.4381980722860317e-19,1.5169924877906617e-22,7.643216992945331e-78,3.659782302988346e-18,3.923344582476799e-52,7.663826513759637e-34,1.406329469949082e-59,3.860615080763973e-11,1.4696897540992988e-52,2.0654272737591472e-06,8.631049173325568e-07,5.500941003366951e-07,6.859190742250771e-07,5.597613329686201e-07,2.7630451768672464e-07,2.5088862863565243e-10,2.8924657711863046e-10,2.0108021144911095e-16,9.199689033674964e-13,2.8873094555550184e-10,4.862974859546905e-11,5.6100850234621856e-14,2.7286199244985665e-07,5.849204795887838e-13
1.545441158983676e-12,0.06662394546715897,0.0,0.16542186688819788,0.031075110263184432,0.31940851481436244,0.35048408989542373,0.20701136798552983,0.09201609078164794,0.0,1.6188794501481472e-33,3.952491257447831e-11,1.216840764004952e-31,0.0,2.9588582787125614e-48,1.3841841631947982e-14,6.701834848161859e-36,9.193401822800273e-30,3.05635929140114e-48,3.6035011132062166e-19,1.5530320437413517e-22,8.595302851227298e-78,3.747152947170338e-18,4.209664105213855e-52,8.418482897167553e-34,1.619083274721951e-59,3.9523289795361587e-11,1.6144086656204404e-52,2.10474955834087e-06,8.835901030286068e-07,5.631822958345739e-07,7.022045912427955e-07,5.728498508687331e-07,2.8286510584476234e-07,2.617262323087002e-10,3.0314547072253644e-10,2.106595489848606e-16,9.870628163925575e-13,3.025922445972637e-10,5.196741762266177e-11,5.879761008546379e-14,2.7934422121921543e-07,6.130421662384408e-13
1.5813046353135987e-12,0.06662394546715897,0.0,0.16542175193183412,0.031075110263184432,0.3194084877411948,0.3504840736094556,0.20701134842440078,0.09201605184805377,0.0,1.7346572317583407e-33,4.0442125957593175e-11,1.303643580706281e-31,0.0,3.395491583695957e-48,1.4828771845818684e-14,7.345906407556459e-36,9.625035564856757e-30,3.2741123899519576e-48,3.7726850639969493e-19,1.5890715961867004e-22,9.639987850277325e-78,3.834543295717621e-18,4.5095854511108524e-52,9.227546670064637e-34,1.8580083916913e-59,4.0440426993084136e-11,1.7695610123435677e-52,2.1436829339858597e-06,9.040743690823393e-07,5.76271436188435e-07,7.184896420956571e-07,5.859287326989717e-07,2.89425524421395e-07,2.7274915609891004e-10,3.173701402837379e-10,2.2046177115798688e-16,1.0573399050950474e-12,3.1677753699841495e-10,5.544744066688131e-11,6.155764948757463e-14,2.858264396906119e-07,6.418240550078546e-13
1.6171681116435213e-12,0.06662394546715897,0.0,0.16542163736979895,0.031075110263184432,0.31940846066846323,0.35048405732395366,0.20701132887291024,0.09201601329952253,0.0,1.8558772136198807e-33,4.135933929808842e-11,1.3944843851548272e-31,0.0,3.8845479756904464e-48,1.5861570901631878e-14,8.035322021480172e-36,1.0066570843628358e-29,3.5019700415190014e-48,3.945749918502242e-19,1.625111145128386e-22,1.0783868094714999e-77,3.921953350012601e-18,4.823424261745526e-52,1.009357208760844e-33,2.125619339688007e-59,4.1357562400820855e-11,1.9356365962268328e-52,2.1822312468508494e-06,9.245577155958949e-07,5.893615238614148e-07,7.347742268357378e-07,5.989979855787444e-07,2.9598577342815267e-07,2.8395500178313084e-10,3.3192056073283166e-10,2.3048687826511283e-16,1.1308737480437782e-12,3.312867565562601e-10,5.907221628639327e-11,6.438096678901994e-14,2.9230864789541115e-07,6.712661434814472e-13
1.653031587973444e-12,0.06662394546715897,0.0,0.1654215231982747,0.031075110263184432,0.3194084335961678,0.3504840410389178,0.2070113093310511,0.09201597513224616,0.0,1.9826719405702384e-33,4.2276552595965286e-11,1.4894554387338623e-31,0.0,4.4309461851930455e-48,1.6941284112865413e-14,8.772161513325054e-36,1.0518007656473679e-29,3.7401614125778556e-48,4.122695670584791e-19,1.6611506905680858e-22,1.2033845745351489e-77,4.0093831114414166e-18,5.1514961786032334e-52,1.1019172001338459e-33,2.4246076393703896e-59,4.227469601858515e-11,2.113136454601242e-52,2.2203983050556764e-06,9.45040142670933e-07,6.024525612849192e-07,7.510583455147343e-07,6.120576166219099e-07,3.0254585287625956e-07,2.95341402011095e-10,3.467967070042758e-10,2.407348706028456e-16,1.2077379107024609e-12,3.461198370825194e-10,6.284411204369155e-11,6.726756033797445e-14,2.987908458646775e-07,7.01368429231211e-13
1.6888950643033666e-12,0.06662394546715897,0.0,0.16542140941348096,0.031075110263184432,0.3194084065243082,0.3504840247543479,0.2070112897988163,0.09201593734245417,0.0,2.1151749056964843e-33,4.3193765851224986e-11,1.5886490330828728e-31,0.0,5.0399432485865226e-48,1.8068957028333824e-14,9.558551340936622e-36,1.0979346000751861e-29,3.9889156695377776e-48,4.3035223141258047e-19,1.6971902325074766e-22,1.3397135960349447e-77,4.0968325813938924e-18,5.494116843077021e-52,1.2007017859284454e-33,2.7578499316720383e-59,4.3191827846390257e-11,2.3025728601456072e-52,2.258187879059439e-06,9.65521650408634e-07,6.155445508590297e-07,7.673419981839673e-07,6.251076329367858e-07,3.0910576277663797e-07,3.0690601990738967e-10,3.6199855403634665e-10,2.5120574846777635e-16,1.2880059454331685e-12,3.612767124032839e-10,6.676546490503214e-11,7.021742848271945e-14,3.052730336291771e-07,7.321309098163903e-13
1.7247585406332893e-12,0.06662394546715897,0.0,0.16542129601167507,0.031075110263184432,0.3194083794528844,0.350484008470244,0.20701127027619862,0.0920158999264134,0.0,2.2535206035289952e-33,4.411097906386874e-11,1.6921574901004867e-31,0.0,5.717149677284197e-48,1.9245635432856256e-14,1.0396664596344771e-35,1.1450585873822561e-29,4.2484619787417485e-48,4.488229843024821e-19,1.7332297709482331e-22,1.4881273836378701e-77,4.184301761263487e-18,5.8516018964676714e-52,1.3059839706075176e-33,3.1284162783165415e-59,4.410895788424938e-11,2.5044693208615893e-52,2.295603702032958e-06,9.86002238909705e-07,6.286374949529052e-07,7.83625184894385e-07,6.381480416261537e-07,3.1566550313991043e-07,3.1864654867859104e-10,3.775260767710976e-10,2.6189951215647993e-16,1.3717513914997695e-12,3.7675731635897103e-10,7.083858163479722e-11,7.323056957163976e-14,3.1175521121938124e-07,7.635535827831669e-13
1.760622016963212e-12,0.06662394546715897,0.0,0.16542118298915123,0.031075110263184432,0.31940835238189635,0.35048399218660603,0.20701125076319093,0.09201586288042761,0.0,2.397844584794702e-33,4.5028192233897754e-11,1.800073161947406e-31,0.0,6.468544959602788e-48,2.0472365347913695e-14,1.1288721005495016e-35,1.193172727304596e-29,4.519029506466503e-48,4.676818251199531e-19,1.7692693058920285e-22,1.6494121349767787e-77,4.271790652447248e-18,6.224266979983769e-52,1.4180426183047473e-33,3.5395786443994577e-59,4.502608613217559e-11,2.7193605800488165e-52,2.3326494702275325e-06,1.0064819082743851e-06,6.417313959051797e-07,7.999079056965679e-07,6.511788497872679e-07,3.222250739764033e-07,3.305607112254929e-10,3.933792501543173e-10,2.728161619655155e-16,1.4590477750713442e-12,3.9256158280428015e-10,7.506573918475672e-11,7.630698195322084e-14,3.1823737866546883e-07,7.956364456643559e-13
1.7964854932931346e-12,0.06662394546715897,0.0,0.16542107034224002,0.031075110263184432,0.31940832531134405,0.3504839759034339,0.20701123125978613,0.09201582620083712,0.0,2.5482835127268007e-33,4.5945405361313264e-11,1.9124884310493488e-31,0.0,7.30049339536399e-48,2.1750193032295683e-14,1.2236986927980072e-35,1.2422770195782764e-29,4.8008474189225796e-48,4.869287532585615e-19,1.8053088373405359e-22,1.8243874297651306e-77,4.35929925634577e-18,6.612427734741756e-52,1.5371624528355863e-33,3.9948195630378875e-59,4.5943212590181856e-11,2.9477926162800916e-52,2.3693288433400664e-06,1.0269606586024504e-06,6.54826256024353e-07,8.161901606407306e-07,6.642000645118621e-07,3.2878447529614897e-07,3.426462597603632e-10,4.0955804913548865e-10,2.839556981914258e-16,1.5499686092255733e-12,4.08689445608149e-10,7.944918507829483e-11,7.944666397604622e-14,3.2471953599732986e-07,8.283794959791051e-13
1.832348969623057e-12,0.06662394546715897,0.0,0.1654209580673085,0.031075110263184432,0.31940829824122724,0.35048395962072754,0.2070112117659771,0.09201578988401844,0.0,2.704975220927176e-33,4.686261844611649e-11,2.029495710099999e-31,0.0,8.219760263225488e-48,2.3080164982736618e-14,1.3243775356771768e-35,1.292371463939421e-29,5.0941448822543673e-48,5.065637681136553e-19,1.8413483652954263e-22,2.0139069239113158e-77,4.446827574363139e-18,7.016399801765985e-52,1.6636340577082406e-33,4.497840982088016e-59,4.686033725828105e-11,3.1903226433766714e-52,2.405645444874574e-06,1.0474384899932146e-06,6.679220775891758e-07,8.32471949776727e-07,6.772116928861555e-07,3.3534370710888993e-07,3.5490097542916145e-10,4.260624486677483e-10,2.9531812113073777e-16,1.6445873939521088e-12,4.251408386537106e-10,8.399113778966611e-11,8.264961398879443e-14,3.3120168324456744e-07,8.617827312326006e-13
1.8682124459529796e-12,0.06662394546715897,0.0,0.16542084616075942,0.031075110263184432,0.31940827117154585,0.3504839433384869,0.20701119228175677,0.09201575392638386,0.0,2.868058772777107e-33,4.777983148830863e-11,2.1511874420639634e-31,0.0,9.233528320742153e-48,2.4463327934541913e-14,1.4311445917953262e-35,1.343456060124205e-29,5.399151062540135e-48,5.265868690823472e-19,1.87738788975837e-22,2.2188590436325533e-77,4.534375607906899e-18,7.436498821988794e-52,1.7977538761347025e-33,5.052573292930991e-59,4.777746013648596e-11,3.447519110383632e-52,2.4416028625001095e-06,1.0679154025455391e-06,6.810188628490338e-07,8.487532731540536e-07,6.902137419908611e-07,3.419027694240804e-07,3.673226679386537e-10,4.428924237078473e-10,3.06903431079962e-16,1.7429776161559165e-12,4.4191569583825047e-10,8.86937871183474e-11,8.591583034023644e-14,3.3768382043650136e-07,8.958461489157823e-13
