Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544),SX(876)
5.615052325572707e-12,0.1547348997255798,0.0,0.3841804702006174,0.031074289537584013,0.3173950091321572,0.34841040942328044,0.2070089652805671,0.09201452833465443,0.0,2.288565839591776e-16,8.15381581065844e-05,2.1225275017320714e-12,0.0,2.2637589132500885e-22,1.50959067044602e-09,2.9404391572676664e-18,1.4202504115563338e-14,6.230062584438749e-23,2.938426512199055e-10,3.17327336660982e-09,3.506468220082855e-35,1.8179027333074633e-05,8.563816683501649e-23,1.6054846804875968e-14,4.510637067476861e-28,8.15456325279946e-05,5.846825983082645e-27,3.6664892418290265e-06,1.1038155945927386e-06,1.0476902759417592e-05,1.981176679930984e-06,1.705049444752319e-06,8.9127761940896e-07,9.344907885810783e-07,1.4044615271031977e-07,0.001996703698552999,1.8190881932322657e-09,1.2250915224787376e-06,1.37186856999857e-06,1.4018011758310227e-05,1.0164245916803725e-06,6.455690092199211e-11,2.1448382929257707e-09,1.9547336758646953e-08,5.081628549533786e-07,5.98985705180548e-14,3.881826064839961e-11,3.0003439679612566e-14,5.097437651666105e-09,5.067944941378485e-19,5.115788917193339e-07,1.0373268625748254e-07,9.208039051747156e-14,1.9007985323016904e-17,4.6759084849698385e-07,0.0019902376835751784,2.0180001471626118e-08,1.328274905716488e-07
5.648336416835321e-12,0.1547348997255798,0.0,0.3841803359161891,0.031074284895791456,0.3173831414236112,0.3483981940671901,0.20700895160580815,0.09201452655798151,0.0,2.331308135666015e-16,8.202001955087205e-05,2.1604373781135976e-12,0.0,2.329256971060851e-22,1.5294287049723195e-09,3.0059505760606164e-18,1.4372292888246465e-14,6.34150902672411e-23,2.96879108715264e-10,3.1920832192761875e-09,3.6116321779386483e-35,1.8286402633863107e-05,8.717008806197446e-23,1.632246672508706e-14,4.641213055795846e-28,8.20275358031936e-05,5.98256176683474e-27,3.668327388405181e-06,1.1041569987010695e-06,1.0558817745694874e-05,1.986053333740149e-06,1.7095379153228393e-06,8.914736874220099e-07,9.374585452707632e-07,1.4062077623369163e-07,0.0020084670220320176,1.804566793564448e-09,1.2350534501846078e-06,1.385865298998993e-06,1.4106311817889926e-05,1.0201125753982194e-06,6.479117565625991e-11,2.1527244030654504e-09,1.9665022626633795e-08,5.135129576077383e-07,6.040147825459827e-14,3.936673470054425e-11,3.056490813679724e-14,5.156796724152545e-09,5.109464262781002e-19,5.121742719709123e-07,1.0378818616986472e-07,9.307109533056565e-14,1.9455665917481995e-17,4.6908167696499643e-07,0.002001962574669544,2.0467032399189893e-08,1.347171321989544e-07
5.678292098971673e-12,0.1547348997255798,0.0,0.3841802150960763,0.03107428071903014,0.3173724612186418,0.34838720102626064,0.20700893933125214,0.09201452499487761,0.0,2.370247946428951e-16,8.245368012766026e-05,2.1949390774150538e-12,0.0,2.3894705120866147e-22,1.5474175156108663e-09,3.0658065997680385e-18,1.452597457283726e-14,6.442940232641115e-23,2.9962129820183994e-10,3.2090120847428345e-09,3.7084229840769015e-35,1.8383036563592503e-05,8.856434144428756e-23,1.6565673706557184e-14,4.7612559381337185e-28,8.246123375011574e-05,6.106696496199287e-27,3.669946502191099e-06,1.1044563078379593e-06,1.063263583757216e-05,1.9904038575998026e-06,1.7135448184918586e-06,8.916339068202328e-07,9.401092136531526e-07,1.4077033639239017e-07,0.002019053287670966,1.7920251017831677e-09,1.2440182243505517e-06,1.3985001487624054e-06,1.4185781395460696e-05,1.0234148301267187e-06,6.500094756533547e-11,2.1597869639478193e-09,1.97712944041135e-08,5.183446421333855e-07,6.085395622697222e-14,3.9864366429994996e-11,3.107650496445069e-14,5.210501252470999e-09,5.1469005427458825e-19,5.127007137218776e-07,1.0383805904170886e-07,9.396333644519484e-14,1.9864999186180994e-17,4.7041566542964883e-07,0.0020125142501205328,2.0723140199007388e-08,1.3642767472729835e-07
5.708247781108025e-12,0.1547348997255798,0.0,0.3841800943090289,0.031074276543075468,0.31736178170771406,0.3483762087234759,0.2070089270874539,0.09201452346508783,0.0,2.409637733580898e-16,8.288732675741253e-05,2.2298054103527287e-12,0.0,2.4509009384768785e-22,1.5655342700949813e-09,3.1265188293528385e-18,1.4680482305711904e-14,6.545447289583465e-23,3.023723273216369e-10,3.225940948380613e-09,3.8072779202239494e-35,1.847966685481838e-05,8.997338293353813e-23,1.6811113470604788e-14,4.883726790273774e-28,8.289491748373224e-05,6.2327187738665804e-27,3.671532949530999e-06,1.1047482606258323e-06,1.0706542804199728e-05,1.9947182495297032e-06,1.7175209700866647e-06,8.917790792872031e-07,9.42740763878316e-07,1.4091279233730422e-07,0.0020296388660704513,1.779969284690637e-09,1.2529819061580099e-06,1.4111705349210412e-06,1.4265250217041573e-05,1.0267011256914624e-06,6.520970582466613e-11,2.166816597530618e-09,1.9877899798123093e-08,5.231919672377648e-07,6.130628948661097e-14,4.036580133649091e-11,3.159409046687201e-14,5.264472149814075e-09,5.184411610167566e-19,5.132183851800559e-07,1.0388786276949747e-07,9.485610423165304e-14,2.0280468639213335e-17,4.7174242533747944e-07,0.0020230652373452937,2.0977032553056998e-08,1.3814755503989245e-07
5.738203463244377e-12,0.1547348997255798,0.0,0.3841799735541772,0.031074272367926977,0.3173511028907167,0.3483652171584737,0.20700891487417755,0.09201452196795301,0.0,2.44948045357769e-16,8.33209594412239e-05,2.26503827728506e-12,0.0,2.5135659502754856e-22,1.5837794007178481e-09,3.188094615582233e-18,1.4835816224507175e-14,6.649035873030953e-23,3.0513215333651766e-10,3.2428698101918895e-09,3.90822982566511e-35,1.857629350784831e-05,9.139729053665109e-23,1.705879308139422e-14,5.0086609782565495e-28,8.332858700207339e-05,6.360646844907965e-27,3.6730873896292747e-06,1.1050330261043728e-06,1.078053793044547e-05,1.998996804220319e-06,1.7214666060696733e-06,8.91909527029572e-07,9.45353316772875e-07,1.410482368231872e-07,0.002040223757296902,1.7683865090931438e-09,1.2619443231026776e-06,1.4238762005932815e-06,1.4344717994995693e-05,1.0299715392059079e-06,6.541745533205817e-11,2.1738134689234248e-09,1.9984836669503316e-08,5.280548578113089e-07,6.175846568088429e-14,4.08710478801887e-11,3.211770696119183e-14,5.318709237450245e-09,5.22200662068416e-19,5.137274150476743e-07,1.0393760090046304e-07,9.574935292148794e-14,2.070212574379747e-17,4.7306207151181386e-07,0.0020336155364104277,2.1228602937546322e-08,1.3987676484487798e-07
5.768159145380729e-12,0.1547348997255798,0.0,0.38417985283066824,0.031074268193584255,0.31734042476753993,0.348354226330894,0.2070089026911889,0.09201452050282728,0.0,2.489779067730629e-16,8.375457818018886e-05,2.3006395783270706e-12,0.0,2.5774834028192046e-22,1.6021533405990139e-09,3.250541327258165e-18,1.4991976466846466e-14,6.753711658462073e-23,3.0790073371485364e-10,3.2597986701790126e-09,4.011311886148979e-35,1.8672916522989064e-05,9.28361422604741e-23,1.7308719567726067e-14,5.136094179427682e-28,8.376224230318751e-05,6.490499028803218e-27,3.6746104683834664e-06,1.1053107694195602e-06,1.0854620509209415e-05,2.0032398139589337e-06,1.7253819605926876e-06,8.92025566782387e-07,9.479469930580314e-07,1.4117676206058787e-07,0.0020508079614167266,1.757264502395085e-09,1.2709053056940697e-06,1.4366168905211053e-06,1.4424184447867395e-05,1.0332261474108597e-06,6.562420096164914e-11,2.1807777424289996e-09,2.0092102882679093e-08,5.329332391142168e-07,6.221047266791844e-14,4.138011441350213e-11,3.2647396906795415e-14,5.373212336762016e-09,5.259694709516041e-19,5.142279302188919e-07,1.0398727682741827e-07,9.664303740948652e-14,2.113002195436211e-17,4.743747175920113e-07,0.0020441651473825126,2.1477746492072803e-08,1.4161529537095477e-07
5.798114827517081e-12,0.1547348997255798,0.0,0.3841797321376649,0.03107426402004688,0.3173297473380747,0.34834323624037977,0.20700889053825564,0.09201451906907783,0.0,2.5305365421707623e-16,8.418818297540138e-05,2.3366112133510097e-12,0.0,2.6426713071418043e-22,1.6206565236774956e-09,3.3138663510859457e-18,1.5148963170339765e-14,6.859480321354043e-23,3.106780261305269e-10,3.2767275283443104e-09,4.1165576357053166e-35,1.8769535900546594e-05,9.42900161117775e-23,1.756089992320909e-14,5.266062383263335e-28,8.419588338514115e-05,6.622293719313137e-27,3.6761028186530176e-06,1.1055816519135448e-06,1.0928789841308012e-05,2.007447568649249e-06,1.7292672660107926e-06,8.921275098803571e-07,9.505219133323281e-07,1.4129845969407123e-07,0.0020613914784963147,1.7465915341730026e-09,1.2798646874098565e-06,1.4493923510686047e-06,1.4503649300276988e-05,1.0364650266762736e-06,6.58299475640223e-11,2.1877095815471105e-09,2.019969630579343e-08,5.378270367745163e-07,6.266229851408389e-14,4.189300918112444e-11,3.318320290560151e-14,5.427981269245852e-09,5.297484997125322e-19,5.147200558023197e-07,1.0403689379480696e-07,9.753711324933556e-14,2.1564208709784493e-17,4.7568047602544753e-07,0.0020547140703281114,2.1724360007637043e-08,1.4336313738738454e-07
5.828070509653433e-12,0.1547348997255798,0.0,0.3841796114743455,0.031074259847314507,0.3173190706022128,0.3483322468865757,0.20700887841514717,0.09201451766608457,0.0,2.5717558478132285e-16,8.462177382795483e-05,2.372955081987e-12,0.0,2.709147830375289e-22,1.6392893847049634e-09,3.378077091543759e-18,1.530677647258368e-14,6.966347537182787e-23,3.1346398846193697e-10,3.293656384690091e-09,4.224000958462948e-35,1.886615164082605e-05,9.575899009725455e-23,1.781534110643142e-14,5.398601892190013e-28,8.462951024601905e-05,6.75604938435331e-27,3.6775650605225177e-06,1.1058458312124204e-06,1.100304523536039e-05,2.011620355830826e-06,1.733122752896145e-06,8.922156623288582e-07,9.530781980547949e-07,1.414134207815976e-07,0.0020719743086020366,1.7363563981839056e-09,1.2888223046508009e-06,1.4622023302202615e-06,1.4583112282816953e-05,1.0396882530030455e-06,6.603469996632012e-11,2.194609148978339e-09,2.0307614810841898e-08,5.427361767861349e-07,6.311393149148896e-14,4.240974032006717e-11,3.372516770233861e-14,5.483015856512111e-09,5.335386594960349e-19,5.152039151433651e-07,1.0408645490452833e-07,9.843153664914185e-14,2.200473743065947e-17,4.769794580603935e-07,0.0020652623053137656,2.196834191430548e-08,1.4512028122345095e-07
5.858026191789785e-12,0.1547348997255798,0.0,0.3841794908399041,0.031074255675386762,0.3173083945598475,0.34832125826912924,0.20700886632163473,0.09201451629323995,0.0,2.613439960321658e-16,8.505535073894207e-05,2.4096730836236854e-12,0.0,2.77693129614836e-22,1.6580523592389955e-09,3.443180970752988e-18,1.5465416511161405e-14,7.074318981422956e-23,3.1625857879101234e-10,3.3105852392186457e-09,4.333676090467641e-35,1.8962763744131796e-05,9.724314222352116e-23,1.807205004113077e-14,5.533749322398919e-28,8.506312288392403e-05,6.891784565868956e-27,3.6789978015596823e-06,1.106103461311988e-06,1.1077386007676594e-05,2.015758460698363e-06,1.7369486500516533e-06,8.922903248746659e-07,9.55615967528475e-07,1.4152173577500228e-07,0.0020825564518002415,1.726548394853595e-09,1.2977779966962673e-06,1.4750465775790022e-06,1.4662573131949482e-05,1.042895902024801e-06,6.623846297235803e-11,2.201476606627871e-09,2.04158562738074e-08,5.47660585506978e-07,6.356536007548116e-14,4.2930315859714416e-11,3.427333418481873e-14,5.538315920284966e-09,5.373408611274899e-19,5.156796298464021e-07,1.0413596312154825e-07,9.93262644668233e-14,2.2451659516598832e-17,4.782717737397376e-07,0.0020758098524059987,2.2209592268609775e-08,1.468867167873374e-07
5.887981873926137e-12,0.1547348997255798,0.0,0.3841793702335499,0.031074251504263347,0.31729771921087246,0.3483102703876902,0.2070088542574912,0.09201451494994874,0.0,2.6555918600726594e-16,8.548891370945535e-05,2.4467671174088573e-12,0.0,2.8460401849820723e-22,1.676945883636404e-09,3.5091854283493956e-18,1.5624883423642772e-14,7.183400329547908e-23,3.190617554022276e-10,3.3275140919322476e-09,4.445617621500009e-35,1.9059372210767397e-05,9.874255049711591e-23,1.8331033616363982e-14,5.671541604654779e-28,8.549672129697706e-05,7.02951787971091e-27,3.680401637068016e-06,1.1063546926614936e-06,1.1151811482147717e-05,2.019862166120821e-06,1.7407451845245564e-06,8.923517930763789e-07,9.581353418843316e-07,1.416234945015739e-07,0.002093137908157263,1.7171573142944859e-09,1.306731605660324e-06,1.4879248443640278e-06,1.4742031589905417e-05,1.0460880490096657e-06,6.644124136273729e-11,2.2083121156092754e-09,2.0524418574795165e-08,5.526001896570163e-07,6.401657294215831e-14,4.3454743721892974e-11,3.482774538420866e-14,5.593881282402331e-09,5.411560157020704e-19,5.161473197967604e-07,1.0418542127929816e-07,1.0022125420537415e-13,2.2905026343561517e-17,4.795575318955524e-07,0.0020863567116713175,2.2448012740735372e-08,1.486624335843725e-07
5.917937556062489e-12,0.1547348997255798,0.0,0.3841792496545072,0.031074247333943934,0.3172870445551827,0.3482992832419104,0.20700884222249133,0.09201451363562767,0.0,2.6982145321203655e-16,8.59224627405864e-05,2.484239082250096e-12,0.0,2.9164931346827337e-22,1.6959703950466316e-09,3.576097921355118e-18,1.5785177347584212e-14,7.293597257029732e-23,3.218734767816233e-10,3.3444429428331486e-09,4.559860496893377e-35,1.9155977041035668e-05,1.0025729292450015e-22,1.8592298686675596e-14,5.812015985099227e-28,8.593030548331711e-05,7.169268015512721e-27,3.681777150334387e-06,1.1065996722454462e-06,1.1226320990137945e-05,2.023931752660389e-06,1.7445125816198932e-06,8.92400357374512e-07,9.606364410655304e-07,1.4171878614668106e-07,0.0021037186777394155,1.7081734198858303e-09,1.3156829764484218e-06,1.5008368834084316e-06,1.4821487404584547e-05,1.0492647688620334e-06,6.664303989495654e-11,2.2151158362482605e-09,2.0633299598167742e-08,5.575549163163815e-07,6.446755896589182e-14,4.398303172095779e-11,3.53884444752988e-14,5.6497117648157975e-09,5.44985035180674e-19,5.166071031825326e-07,1.042348320848741e-07,1.011164640080141e-13,2.336488926121445e-17,4.808368401444586e-07,0.0020969028831762096,2.268350660156965e-08,1.504474207346173e-07
5.947893238198841e-12,0.1547348997255798,0.0,0.3841791291020148,0.03107424316442825,0.3172763705926738,0.34828829683144436,0.2070088302164115,0.09201451234970517,0.0,2.741310966161075e-16,8.635599783342646e-05,2.5220908768153916e-12,0.0,2.988308940732068e-22,1.7151263314052203e-09,3.643925924051496e-18,1.5946298420528772e-14,7.404915439339231e-23,3.246937016158331e-10,3.361371791923585e-09,4.676440019351673e-35,1.925257823523863e-05,1.0178744751205783e-22,1.8855852072265686e-14,5.955210026048802e-28,8.636387544110135e-05,7.311053736568818e-27,3.683124912871599e-06,1.1068385436635348e-06,1.130091387037837e-05,2.027967498591293e-06,1.7482510649138734e-06,8.924363031612305e-07,9.631193848120902e-07,1.4180769923741406e-07,0.0021142987606129924,1.6995874324380605e-09,1.3246319567146397e-06,1.5137824491566062e-06,1.4900940329457244e-05,1.0524261361243288e-06,6.684386330352415e-11,2.2218879280864286e-09,2.0742497232680008e-08,5.625246929234712e-07,6.491830721686311e-14,4.451518756389223e-11,3.595547477676957e-14,5.705807189590548e-09,5.48828832992294e-19,5.170590965161981e-07,1.0428419812404325e-07,1.0201185265322981e-13,2.383129959032382e-17,4.821098048837623e-07,0.002107448366987144,2.291597870965572e-08,1.5224166698977618e-07
5.977848920335193e-12,0.1547348997255798,0.0,0.38417900857532594,0.031074238995716038,0.31726569732324245,0.3482773111559487,0.20700881823902986,0.09201451109162138,0.0,2.7848841564979686e-16,8.67895189890661e-05,2.560324399533769e-12,0.0,3.0615065566746743e-22,1.7344141314273465e-09,3.712676927852702e-18,1.6108246780006097e-14,7.517360551945939e-23,3.2752238879111397e-10,3.378300639205774e-09,4.795391850767303e-35,1.9349175793677565e-05,1.0333309226609551e-22,1.9121700559156876e-14,6.101161606787614e-28,8.679743116850485e-05,7.454893879713778e-27,3.6844454846560906e-06,1.1070714472087206e-06,1.137558946886268e-05,2.0319696799184615e-06,1.7519608562671413e-06,8.92459910849704e-07,9.655842926459032e-07,1.4189032162720874e-07,0.002124878156844271,1.6913905149521201e-09,1.3335783968194957e-06,1.5267612976614447e-06,1.4980390123467472e-05,1.0555722249787495e-06,6.704371630006953e-11,2.2286285498850045e-09,2.085200937161386e-08,5.675094472730613e-07,6.536880695861365e-14,4.505121885042323e-11,3.6528879751455447e-14,5.762167378905297e-09,5.526883246427082e-19,5.175034146560606e-07,1.0433352186606563e-07,1.02907379549715e-13,2.4304308620176975e-17,4.833765312883328e-07,0.0021179931631705715,2.3145335498087257e-08,1.540451607494232e-07
6.007804602471545e-12,0.1547348997255798,0.0,0.38417888807370815,0.031074234827807055,0.317255024746786,0.3482663262150821,0.20700880629012633,0.09201450986082758,0.0,2.82893710200592e-16,8.722302620859549e-05,2.5989415485959077e-12,0.0,3.1361050945027785e-22,1.7538342346014248e-09,3.782358441180185e-18,1.6271022563532467e-14,7.630938270318107e-23,3.3035949739238165e-10,3.3952294846819132e-09,4.916752014039025e-35,1.9445769716652996e-05,1.0489430519284245e-22,1.9389850899360516e-14,6.249908924354665e-28,8.723097266372072e-05,7.600807355202679e-27,3.685739414360839e-06,1.1072985199435212e-06,1.145034713874451e-05,2.035938570396024e-06,1.7556421758379428e-06,8.924714559430588e-07,9.680312838561171e-07,1.4196674048142894e-07,0.0021354568664995084,1.6835742579839989e-09,1.3425221497883222e-06,1.5397731865813458e-06,1.5059836550937088e-05,1.058703109249015e-06,6.724260357345282e-11,2.235337859628555e-09,2.096183391291274e-08,5.725091075144281e-07,6.581904764560954e-14,4.559113307315086e-11,3.710870300660664e-14,5.818792155052208e-09,5.565644283295941e-19,5.179401708274966e-07,1.0438280566833651e-07,1.0380300473121554e-13,2.4783967606034917e-17,4.84637123308203e-07,0.0021285372717929256,2.3371484961373213e-08,1.5585789007653791e-07
6.037760284607897e-12,0.1547348997255798,0.0,0.3841787675964429,0.031074230660701065,0.3172443528632029,0.348255342008506,0.20700879436948233,0.09201450865678619,0.0,2.873472806096403e-16,8.765651949310418e-05,2.6379442219547483e-12,0.0,3.2121238250382973e-22,1.7733870811827773e-09,3.852977989337933e-18,1.643462590861077e-14,7.745654269922721e-23,3.332049867022503e-10,3.412158328354185e-09,5.04055689488982e-35,1.9542360004464723e-05,1.0647116429845038e-22,1.9660309811042083e-14,6.401490494325896e-28,8.766449992496008e-05,7.748813146592525e-27,3.687007239583554e-06,1.1075198957745325e-06,1.1525186240236594e-05,2.039874441545672e-06,1.759295242095188e-06,8.924712091029058e-07,9.70460477484878e-07,1.4203704226388055e-07,0.0021460348896449447,1.6761306656213785e-09,1.3514630712701968e-06,1.5528178751770218e-06,1.5139279381471522e-05,1.0618188624020941e-06,6.744052978987558e-11,2.242016014528695e-09,2.1071968759315672e-08,5.775236021494788e-07,6.626901892082193e-14,4.6134937617692166e-11,3.7694988294148434e-14,5.875681340436828e-09,5.604580655642416e-19,5.183694766440142e-07,1.0443205178085564e-07,1.0469868885128589e-13,2.5270327766615552e-17,4.858916836668657e-07,0.002139080692920623,2.3594336642299655e-08,1.5767984271234595e-07
6.067715966744249e-12,0.1547348997255798,0.0,0.3841786471428254,0.03107422649439787,0.3172336816723922,0.34824435853588365,0.20700878247688112,0.09201450747897048,0.0,2.9184942766824954e-16,8.808999884368119e-05,2.67733431732611e-12,0.0,3.289582178312236e-22,1.793073112187374e-09,3.9245431143885206e-18,1.6599056952730495e-14,7.861514226225492e-23,3.3605881620007763e-10,3.4290871702247522e-09,5.166843243684765e-35,1.9638946657411783e-05,1.080637475889937e-22,1.993308397868572e-14,6.555945151590931e-28,8.809801295045185e-05,7.898930310624743e-27,3.6882494870702586e-06,1.1077357055252274e-06,1.1600106140511577e-05,2.043777562674863e-06,1.762920271831413e-06,8.924594362174307e-07,9.728719923134302e-07,1.4210131272422741e-07,0.002156612226346801,1.6690521420759528e-09,1.3604010194974245e-06,1.5658951243081157e-06,1.5218718389866741e-05,1.0649195575499339e-06,6.763749959299098e-11,2.2486631710277734e-09,2.1182411818490835e-08,5.825528600308915e-07,6.671871061332434e-14,4.668263976283917e-11,3.828777951093821e-14,5.932834757578012e-09,5.643701618001001e-19,5.187914421281207e-07,1.0448126235052958e-07,1.0559439317796239e-13,2.5763440281607635e-17,4.871403138602481e-07,0.002149623426620059,2.3813801618813667e-08,1.5951100609046412e-07
