Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792),SX(731),S(698),S(882),CH3NX(657),HN2O2(399),SX(545),H2NOX(203),SX(542),SX(1241),HNOH(93),S(1037),SX(481),SX(1371),SX(482),CNO2X(669),HNO2X(492)
1.3907298347946552e-24,0.13560010218963095,0.0,33.66950537368536,0.03107511026318441,0.319409681876355,0.3504847921395394,0.20701222018021487,0.09201819554070566,1.9336730021643723e-128,2.1712313205084795e-55,6.404295615414674e-18,1.0224968467956309e-51,2.0510517809659785e-92,3.000545016567002e-85,4.0844081038986786e-36,8.14523693172149e-57,4.688578033200685e-41,1.4258159078238116e-62,4.8231368049712454e-34,4.614787114352334e-23,2.2257222467873102e-101,2.3408636576743676e-19,4.758476903739003e-63,3.845183991689501e-52,2.2471288780033918e-91,6.404342014412424e-18,2.2526336852384095e-77,3.3219824638017307e-16,1.1354732643060044e-16,9.789425070544367e-17,9.020640583222317e-17,7.471709642915666e-17,3.586420628600062e-17,3.6335144457825176e-17,3.274340435491843e-17,2.1006760145301436e-17,2.0221944824143855e-30,1.5384417791260465e-17,2.779209691393722e-43,1.303710162593889e-29,8.023185436364064e-30,3.405844315637688e-51,2.5552092768712136e-17,1.686379243333708e-30,5.125021069341544e-39,9.093370437504402e-44,5.5966356429247193e-67,1.4433024933157784e-17,5.90444103529397e-56,8.817300996876403e-104,4.6100928546174773e-42,3.377131413835514e-53,1.2866089828789145e-32,1.1271523514714185e-71,2.086445563177101e-17,4.904022490038586e-71,2.2304944891781034e-88,4.0593697875250215e-102,8.73605197236083e-44,1.6969212287751204e-54,1.0725426531553004e-66,6.802010698250015e-68,3.2437289063643297e-71,1.8167572228903396e-17,7.687286967542692e-83,1.2176265630854407e-137,9.178160111539758e-20,1.5234738566685234e-85,3.020276736706236e-32,9.753100372576545e-87,7.996857013895765e-37,3.303756560660148e-72,3.774585152181104e-41
2.782667949202512e-24,0.13560010218963095,0.0,33.66950537368536,0.031075110263184387,0.31940968187635477,0.3504847921395393,0.20701222018021476,0.09201819554070532,4.9580320341274074e-126,1.7387460024918868e-54,1.2814155345178073e-17,8.188267588688305e-51,1.3141702205454393e-90,9.613598289375594e-84,1.6348277054659e-35,6.521142198183954e-56,1.8766530919793106e-40,1.1418091138430217e-61,1.9305116677154205e-33,9.233583600654579e-23,7.132972588886042e-100,4.683761080472643e-19,3.8106408175746827e-62,3.078485229833827e-51,7.1996901290607685e-90,1.2814248183485528e-17,3.6084079187878106e-76,6.64685109828905e-16,2.2719330388321213e-16,1.958735528885898e-16,1.8049118386757603e-16,1.4949910779870857e-16,7.175957174340183e-17,7.270185724276016e-17,6.551525649813692e-17,4.203177116822694e-17,8.094047920574762e-30,3.0782201714380157e-17,2.2250576315879585e-42,5.218238217112238e-29,3.211365077014376e-29,2.7267555797991795e-50,5.112638544426063e-17,6.749911783959857e-30,4.103133075814653e-38,7.280248858446308e-43,1.7931401252860766e-65,2.8878589418820473e-17,9.45809976618372e-55,2.2630707241810434e-101,1.8452385666847652e-41,2.7037585714999726e-52,5.149788931293033e-32,3.611351957979037e-70,4.174703850561993e-17,1.571229809446054e-69,1.4300330105993902e-86,1.041890456305415e-99,6.995926827667148e-43,2.718023048637554e-53,3.4363737685018948e-65,2.179086454753794e-66,1.039158277799537e-69,3.635092862134328e-17,4.925474677569416e-81,1.2500205069898657e-134,1.836429429887776e-19,9.761352652298014e-84,1.2088978015160585e-31,6.252988095812229e-85,3.200826848675633e-36,1.0585106537240873e-70,1.510817746359508e-40
5.566544178018225e-24,0.13560010218963095,0.0,33.66950537368536,0.031075110263184342,0.3194096818763544,0.35048479213953904,0.20701222018021453,0.09201819554070466,1.2702592702054439e-123,1.3917015246693233e-53,2.5633874804704786e-17,6.553932817815879e-50,8.415483094379417e-89,3.0782495259298994e-82,6.541440575137949e-35,5.218895666865356e-55,7.509056821769254e-40,9.139100721665575e-61,7.72456127875672e-33,1.8471176573259063e-22,2.2842585112464774e-98,9.36955592606905e-19,3.0500571263344293e-61,2.463723798374517e-50,2.3053223215199497e-88,2.5634060521631817e-17,5.776810086998386e-75,1.329658836725146e-15,4.544852587881864e-16,3.918321572552213e-16,3.6106073993820365e-16,2.9906313053772304e-16,1.4355030265819405e-16,1.4543528281274887e-16,1.3105896078451768e-16,8.408179321407795e-17,3.23867346679757e-29,6.157776956056401e-17,1.7807223457091346e-41,2.0879749938480658e-28,1.2849643304782285e-28,2.1822369386519677e-49,1.0227497079535746e-16,2.700843913889103e-29,3.283753467550428e-37,5.826449077078282e-42,5.741624955902592e-64,5.776971839014583e-17,1.5141760679107278e-53,5.800950444351565e-99,7.38335780100948e-41,2.1638285845530133e-51,2.060586363589011e-31,1.1563529382750941e-68,8.35122042533175e-17,5.031070761391803e-68,9.160312360691152e-85,2.6706997067376506e-97,5.59957694695922e-42,4.351197489123084e-52,1.1003180645625616e-63,6.976987893459749e-65,3.3271716722442535e-68,7.271764140622719e-17,3.154100453111388e-79,1.2816506899648092e-131,3.6736562676506125e-19,6.250826334323342e-82,4.837165868371172e-31,4.005454679846688e-83,1.2807476681022487e-35,3.389345372236712e-69,6.045238918342668e-40
1.113429663564965e-23,0.13560010218963095,0.0,33.66950537368536,0.03107511026318425,0.31940968187635355,0.3504847921395385,0.2070122201802141,0.09201819554070333,3.253148261353118e-121,1.1136431776570447e-52,5.127331372375786e-17,5.244474077239564e-49,5.387443642641922e-87,9.853436517100031e-81,2.6170024163830016e-34,4.175909466338363e-54,3.004111689123494e-39,7.313132153837275e-60,3.0903275047254856e-32,3.6946362518467986e-22,7.312360056090778e-97,1.874114561726128e-18,2.440663640872067e-60,1.971353364484696e-49,7.379306633593518e-87,5.127368519792471e-17,9.245582952656463e-74,2.659606290512736e-15,9.090691685971376e-16,7.837493659898411e-16,7.221998520791467e-16,5.981911760153949e-16,2.8713176448773766e-16,2.909021339532014e-16,2.621463693570544e-16,1.6818183730577995e-16,1.2956802764724083e-28,1.2316890525270963e-16,1.4248484305530048e-40,8.353259583049074e-28,5.140694040437871e-28,1.7461227197208357e-48,2.0457214149755057e-16,1.0805134208112938e-28,2.627501660586299e-36,4.662104312857332e-41,1.8379098515017591e-62,1.1555197633279646e-16,2.4233860236141672e-52,1.4860027279397333e-96,2.953823895576888e-40,1.7313916287422625e-50,8.2436872276158e-31,3.7015173810912984e-67,1.6704253574871154e-16,1.6104604280631672e-66,5.865244981299636e-83,6.841470358119736e-95,4.480796028269552e-41,6.963805009428015e-51,3.522103709369119e-62,2.233262114986612e-63,1.0649934555155146e-66,1.4545106697601162e-16,2.0191994023156513e-77,1.3132527271164417e-128,7.348109944357235e-19,4.0016686170518906e-80,1.9351813246737033e-30,2.564647583470531e-81,5.123824658229026e-35,1.0849387233426744e-67,2.4184892109815025e-39
2.22698015509125e-23,0.13560010218963095,0.0,33.669505373685354,0.031075110263184068,0.3194096818763519,0.3504847921395374,0.2070122201802132,0.09201819554070066,8.329704130737571e-119,8.910273390647941e-52,1.0255219156186261e-16,4.196110455835664e-48,3.4484550362803594e-85,3.1535858602905433e-79,1.0468863498874978e-33,3.3410447802423765e-53,1.2017424746970909e-38,5.85124644410089e-59,1.2362316076988685e-31,7.389673440888567e-22,2.340392562593485e-95,3.748432499964341e-18,1.9527781187990246e-59,1.5772324378978386e-48,2.3617422224279951e-85,1.0255293455051178e-16,1.479508252703894e-72,5.319501198068348e-15,1.8182369882110515e-15,1.5675837834645081e-15,1.444478076359783e-15,1.1964472669693095e-15,5.742946881466614e-16,5.818358362360068e-16,5.243211865012284e-16,3.3638192548918394e-16,5.183142915447636e-28,2.4635117663611254e-16,1.1399869775998317e-39,3.3415757741117445e-27,2.056444971799157e-27,1.3970316296236261e-47,4.0916648290193404e-16,4.32240533996394e-28,2.1022008679004336e-35,3.730133294060377e-40,5.882366890917717e-61,2.311164922180973e-16,3.877981182051601e-51,3.805395528143069e-94,1.1816257199848965e-39,1.3852448213423827e-49,3.2977432648097584e-30,1.1846981107070044e-65,3.3410319873949534e-16,5.154404002946141e-65,3.754669261857019e-81,1.7520138123369646e-92,3.5850906658959387e-40,1.1143599450598351e-49,1.127246944018218e-60,7.147440502580125e-62,3.4084567628618574e-65,2.9091791811564675e-16,1.2924716823125083e-75,1.345217342688281e-125,1.4697017302494273e-18,2.5614326963484357e-78,7.741355298208057e-30,1.6417734434933725e-79,2.0496966801492295e-34,3.4724269088758143e-66,9.674744195242043e-39
4.454081138143821e-23,0.13560010218963095,0.0,33.66950537368534,0.031075110263183704,0.31940968187634855,0.3504847921395353,0.20701222018021143,0.09201819554069535,2.1326147880850727e-116,7.128669927816013e-51,2.0510994723806655e-16,3.357100855255713e-47,2.2071683887327573e-83,1.0092252704128447e-77,4.1877172922987346e-33,2.6729627140766163e-52,4.807165503848256e-38,4.68129346177913e-58,4.9451276495748255e-31,1.4779747818972043e-21,7.48995602648016e-94,7.497068376439837e-18,1.5623213835157338e-58,1.261845852041013e-47,7.558157724793272e-84,2.0511143325569106e-16,2.3673852026304083e-71,1.0639291013101305e-14,3.636572627422924e-15,3.1352526184355517e-15,2.889034524916058e-15,2.3929594488714223e-15,1.1486205354638546e-15,1.1637032408092176e-15,1.0486708207859786e-15,6.727821018559917e-16,2.0733415311048964e-27,4.92715719399365e-16,9.12032877657311e-39,1.3366846997557613e-26,8.226114610371808e-27,1.117678963387044e-46,8.183551657106906e-16,1.7290324067603513e-27,1.681840455944782e-34,2.9844014370626214e-39,1.8825975822543533e-59,4.622455239886975e-16,6.205220763645808e-50,9.743385405732836e-92,4.726695209268353e-39,1.108248466998191e-48,1.3191509825876362e-29,3.7915176662392414e-64,6.68224524721046e-16,1.6496234944240783e-63,2.4033646357755375e-79,4.486042275217605e-90,2.868254080459045e-39,1.7830968351553338e-48,3.6074681337138813e-59,2.2873412500994193e-60,1.0907826025744907e-63,5.818516203951822e-16,8.272407818920175e-74,1.37776207992725e-122,2.9394832037663528e-18,1.6394336645736812e-76,3.0966681236712943e-29,1.0508995491902121e-77,8.19912042870984e-34,1.111318389954844e-64,3.870055160333666e-38
8.908283104248961e-23,0.13560010218963095,0.0,33.66950537368531,0.031075110263182975,0.3194096818763419,0.3504847921395311,0.20701222018020787,0.0920181955406847,5.459763350100052e-114,5.703116433879602e-50,4.102254585904522e-16,2.6857656830327086e-46,1.4126380631283967e-81,3.229645343229669e-76,1.675122192086257e-32,2.1384209289490303e-51,1.922905323247708e-37,3.7451532956398344e-57,1.978091304300312e-30,2.9559896575138735e-21,2.3968979066428577e-92,1.4994340129387107e-17,1.2498966634103743e-57,1.0095006429608582e-46,2.4187036942990475e-82,4.102284306660701e-16,3.787953928481525e-70,2.1278870642854146e-14,7.27324390578285e-15,6.2705902884644775e-15,5.778147422008616e-15,4.785983812652785e-15,2.2972722300956253e-15,2.3274380499860425e-15,2.097370089341089e-15,1.3455824545896072e-15,8.293534857358447e-27,9.854448049116567e-16,7.296436208226813e-38,5.346847581150337e-26,3.2905127899829937e-26,8.941650756289634e-46,1.6367325313281625e-15,6.916269666504267e-27,1.3455041767988405e-33,2.3878228426420334e-38,6.0251529108540484e-58,9.245035875298912e-16,9.928713934579175e-49,2.494508009426509e-89,1.8907165494359152e-38,8.866198177702543e-48,5.276711285588227e-29,1.2134549577961732e-62,1.3364671766840787e-15,5.27955585616893e-62,1.538381674044688e-77,1.1486028706762443e-87,2.2946758846384762e-38,2.8530516768842277e-47,1.1544341915734172e-57,7.319748469767346e-59,3.4906266331106443e-62,1.163719024955314e-15,5.294529505940376e-72,1.411024423726662e-119,5.879046158358273e-18,1.0492749027999899e-74,1.2386924507939899e-28,6.726755416799887e-76,3.279714964309545e-33,3.5567150906087454e-63,1.5480535662349408e-37
1.7816687036459243e-22,0.13560010218963095,0.0,33.669505373685254,0.031075110263181518,0.3194096818763286,0.35048479213952266,0.2070122201802008,0.09201819554066341,1.3977339124870473e-111,4.5625653448551344e-49,8.204564812951344e-16,2.1486465464750158e-45,9.041044541304747e-80,1.0335064267545502e-74,6.700566487365436e-32,1.7107570471121997e-50,7.69169953710388e-37,2.99617004772183e-56,7.912445706843004e-30,5.9120194087471105e-21,7.670252471111888e-91,2.998888363526677e-17,9.999331536088226e-57,8.076100990264307e-46,7.74000098095446e-81,8.204624254869108e-16,6.060836371230518e-69,4.255802990110752e-14,1.4546586462247434e-14,1.254126562886968e-14,1.1556373216113768e-14,9.57203254012406e-15,4.594575619348704e-15,4.654907668461304e-15,4.1947686263937496e-15,2.691183160056837e-15,3.31744768989822e-26,1.9709029758793862e-15,5.837218242347822e-37,2.1387607890541308e-25,1.316218505285185e-25,7.153415273422344e-45,3.2734872625629396e-15,2.766535471071561e-26,1.076415916891555e-32,1.910672984725663e-37,1.9284755021076367e-56,1.849019714612254e-15,1.588623087170694e-47,6.386198239553074e-87,7.562943123309805e-38,7.093042714213111e-47,2.110705985473186e-28,3.883914968464642e-61,2.6729524806098705e-15,1.6898470532604e-60,9.847754210859215e-76,2.9409687666472937e-85,1.8357697545953861e-37,4.5649600728804e-46,3.694259929101508e-56,2.3423605441895435e-57,1.1170200908986961e-60,2.327453834079821e-15,3.388559202661284e-70,1.445118760285534e-116,1.1758172097774397e-17,6.715478918413516e-73,4.954820206269285e-28,4.3060467463254e-74,1.3118993844198467e-32,1.1384006378035399e-61,6.1922773104507445e-37
3.563349490087981e-22,0.13560010218963095,0.0,33.66950537368514,0.0310751102631786,0.3194096818763021,0.3504847921395058,0.20701222018018664,0.09201819554062084,3.578242963890083e-109,3.650081155203541e-48,1.6409185267041428e-15,1.7189308373013732e-44,5.786319996920658e-78,3.307252433042141e-73,2.6802478732714216e-31,1.3686137602960469e-49,3.0766954637336366e-36,2.396955002805986e-55,3.164994380724841e-29,1.1824078911213182e-20,2.4545094583151002e-89,5.997797064696653e-17,7.999528520875046e-56,6.460919131075234e-45,2.4768241796423964e-79,1.6409304151289207e-15,9.697426263361364e-68,8.511634841260507e-14,2.909327157415551e-14,2.5082616311069487e-14,2.3112824804004203e-14,1.91441299947008e-14,9.189182397813003e-15,9.309846905898271e-15,8.389565700268825e-15,5.382384570991293e-15,1.3269858254336453e-25,3.94181931758743e-15,4.669802304456356e-36,8.55508666939716e-25,5.264900799891499e-25,5.722781362430606e-44,6.54699672503183e-15,1.106619386409273e-25,8.611375244720361e-32,1.5291747247709133e-36,6.1736733426927195e-55,3.6980519687768765e-15,2.541820025908102e-46,1.6348997403604298e-84,3.025192629244998e-37,5.674467831200349e-46,8.442866884553594e-28,1.2433667036145926e-59,5.34592308846036e-15,5.409845069281212e-59,6.305005933586677e-74,7.531216938833588e-83,1.4686274198513593e-36,7.30399801618595e-45,1.1821741351341607e-54,7.495619383219242e-56,3.5744955950226593e-59,4.6549234523458085e-15,2.168697188196553e-68,1.480184188907786e-113,2.3516424097535776e-17,4.297944753726658e-71,1.9819381631662353e-27,2.7569382559100527e-72,5.24762465528719e-32,3.644388355351716e-60,2.4769235659364425e-36
7.126711062972093e-22,0.13560010218963095,0.0,33.66950537368491,0.031075110263172764,0.31940968187624896,0.350484792139472,0.2070122201801583,0.09201819554053568,9.160358465851825e-107,2.9200764759323013e-47,3.2818426175207344e-15,1.3751501099072904e-43,3.703261262326631e-76,1.0583258773833861e-71,1.0721079925422637e-30,1.0948942588436053e-48,1.230681315278699e-35,1.91757158812489e-54,1.2660009718847428e-28,2.36481979161437e-20,7.854476135007995e-88,1.199561446701279e-16,6.3996481335975666e-55,5.16875064041988e-44,7.925875560197888e-78,3.2818663944142547e-15,1.551595247713477e-66,1.7023298541556333e-13,5.81866417938873e-14,5.016531768102673e-14,4.622572797850562e-14,3.828832490239104e-14,1.8378395954574178e-14,1.8619725382717985e-14,1.6779159847098e-14,1.0764787392860186e-14,5.307956801140137e-25,7.88365200009386e-15,3.735852927971546e-35,3.422043370253599e-24,2.1059656757566375e-24,4.57826278921799e-43,1.3094015649966947e-14,4.426485358119775e-25,6.889115531583458e-31,1.224347037976577e-35,1.9771800482192937e-53,7.396116477105717e-15,4.066930510977862e-45,4.1853855647418636e-82,1.2100801234805649e-36,4.53958771419293e-45,3.377155342367871e-27,3.9820050354347504e-58,1.0691864304156963e-14,1.732619499958914e-57,4.038248105949673e-72,1.9291297024310196e-80,1.174906578100929e-35,1.1686446304607588e-43,3.782972685820375e-53,2.3986086970529312e-54,1.1438435956149264e-57,9.309862688945678e-15,1.38797237121724e-66,1.5164470976038108e-110,4.703292858077504e-17,2.7506968716838627e-69,7.927772813986788e-27,1.7657716478537576e-70,2.099055541725882e-31,1.1671514718893865e-58,9.907719808097239e-36
1.4253434208740317e-21,0.13560010218963095,0.0,33.66950537368446,0.031075110263161097,0.3194096818761427,0.35048479213940437,0.20701222018010162,0.09201819554036537,2.3450589803976868e-104,2.336065801458649e-46,6.563690799148219e-15,1.1001222639514922e-42,2.37009246017104e-74,3.3866509656962007e-70,4.288486357049745e-30,8.759167098052152e-48,4.922731520691147e-35,1.534060304857347e-53,5.064010326656663e-28,4.7296435925998237e-20,2.5134397021701048e-86,2.3991249271549795e-16,5.1197286336550526e-54,4.1350066465108045e-43,2.536286288899623e-76,6.563738352990183e-15,2.4825580327787634e-65,3.4046625934133265e-13,1.1637338221701334e-13,1.0033072044317168e-13,9.245153432239062e-14,7.657671471191855e-14,3.675682306742683e-14,3.723948234414054e-14,3.355834813707242e-14,2.1529593036597903e-14,2.123185420681634e-24,1.5767317361468075e-14,2.988686776369326e-34,1.368819088473789e-23,8.423873414943139e-24,3.662654177823319e-42,2.6188053499826552e-14,1.7705936389491836e-24,5.5112924346640055e-30,9.810848879878106e-35,6.337199785785595e-52,1.479224549376177e-14,6.507103594126352e-44,1.0714641101597565e-79,4.8403266038264074e-36,3.6316755274666463e-44,1.3508638546544685e-26,1.2763006268870562e-56,2.1383746735532656e-14,5.5537444776175165e-56,2.5883489236294262e-70,4.944324783372106e-78,9.399271125435719e-35,1.8698353538677274e-42,1.2105524013105158e-51,7.6755645684548455e-53,3.6603074920490384e-56,1.8619741162416984e-14,8.8830428611639e-65,1.5543311930719808e-107,9.40659394821196e-17,1.7604498991503516e-67,3.1711131578315265e-26,1.131786122668612e-68,8.396235574757951e-31,3.740919818070031e-57,3.963093240741395e-35
2.850688050027677e-21,0.13560010218963095,0.0,33.66950537368355,0.03107511026313776,0.3194096818759302,0.3504847921392692,0.2070122201799883,0.09201819554002476,6.0033601401789526e-102,1.8688544894477356e-45,1.3127387162380394e-14,8.800986815643397e-42,1.5168608343698857e-72,1.0837296142838165e-68,1.7154347803733483e-29,7.0073389291346705e-47,1.969093860191546e-34,1.2272494576293806e-52,2.0256054184236517e-27,9.459291194568134e-20,8.043018789306264e-85,4.798251888024273e-16,4.095786957636583e-53,3.3080077707859067e-42,8.116125899680492e-75,1.312748227016308e-14,3.972097361480756e-64,6.809328068722822e-13,2.327468629979154e-13,2.006615260563835e-13,1.8490314698968922e-13,1.5315349430756172e-13,7.351367729045335e-14,7.44789962981181e-14,6.711672470228562e-14,4.305920432407306e-14,8.492747085909822e-24,3.153464806966196e-14,2.3909511950508984e-33,5.475279833613016e-23,3.3695515086071654e-23,2.9301871073816113e-41,5.237612919950323e-14,7.082357012904543e-24,4.409024151639174e-29,7.87437770706122e-34,2.0344397237739276e-50,2.958450352706737e-14,1.0411377574754318e-42,2.742955042134289e-77,1.9361318365785321e-35,2.9053425266804537e-43,5.403458854003408e-26,4.097324939211241e-55,4.2767511598214003e-14,1.7831835369926488e-54,1.6614885619429986e-68,1.2686829842120084e-75,7.519424191348515e-34,2.9917396801359446e-41,3.8737609947006665e-50,2.456183305902558e-51,1.171299660977349e-54,3.7239498110445894e-14,5.685153652208212e-63,1.5946735482869137e-104,1.8813196902427284e-16,1.1266891683609136e-65,1.2684460695547832e-25,7.265054948370687e-67,3.358498550371675e-30,1.2009524828097677e-55,1.5852385266990745e-34
5.7013773083349666e-21,0.13560010218963095,0.0,33.66950537368173,0.03107511026309109,0.3194096818755053,0.3504847921389988,0.20701222017976162,0.09201819553934354,1.5368613249060158e-99,1.495084330861158e-44,2.6254779888753572e-14,7.040792934001798e-41,9.707914384363686e-71,3.46793685392295e-67,6.862054475631498e-29,5.605873307213441e-46,7.87637794459002e-34,9.818000516001315e-52,8.102424248711155e-27,1.891858639849437e-19,2.5737678913538076e-83,9.596505809610432e-16,3.2766311863916585e-52,2.6464071979084515e-41,2.5971618517836873e-73,2.6254970104593032e-14,6.355359385212763e-63,1.3618659006518252e-12,4.654938242983197e-13,4.013231376384949e-13,3.6980637224240107e-13,3.0630705340520077e-13,1.4702738572579135e-13,1.4895802433060313e-13,1.3423347777376943e-13,8.611842689902227e-14,3.397099917185181e-23,6.306930942783152e-14,1.912761666185161e-32,2.1901126285660626e-22,1.347821032165341e-22,2.3442490896957465e-40,1.0475228059868642e-13,2.832926069280337e-23,3.527199723262761e-28,6.340612613788796e-33,6.552024143715415e-49,5.916901959365255e-14,1.6658213588166247e-41,7.021973770507126e-75,7.744529520939965e-35,2.3242748028536096e-42,2.1613842286538357e-25,1.3195658320814732e-53,8.553504132329653e-14,5.7444826976892505e-53,1.0696798279713853e-66,3.262847606011416e-73,6.015542094666677e-33,4.786785844463864e-40,1.239596997506701e-48,7.859790591251602e-50,3.7481608455449955e-53,7.447901201084887e-14,3.6385002279768326e-61,1.6391622926994704e-101,3.762640590664361e-16,7.210814424354696e-64,5.073785890858834e-25,4.677301460716425e-65,1.3434015953596267e-29,3.867732937694841e-54,6.340957902816386e-34
1.1402755824949546e-20,0.13560010218963095,0.0,33.66950537367809,0.031075110262997748,0.31940968187465535,0.350484792138458,0.2070122201793083,0.09201819553798109,3.9343662205846526e-97,1.196067760394648e-43,5.250956534113521e-14,5.632635739593135e-40,6.213066478235057e-69,1.109740127234094e-65,2.7450727604826527e-28,4.4846996131374654e-45,3.150551678595214e-33,7.854402354771931e-51,3.240970214082927e-26,3.7837176806305295e-19,8.236060258345455e-82,1.9193013652173028e-15,2.621305597221003e-51,2.117126150596188e-40,8.310920426976599e-72,5.2509945773789565e-14,1.0168577900575322e-61,2.723732083081487e-12,9.309877458535287e-13,8.026463622254704e-13,7.396128224202833e-13,6.126141712258893e-13,2.94054802553607e-13,2.9791608089369283e-13,2.6846698368096643e-13,1.722368720489162e-13,1.3588401851873579e-22,1.2613863191129783e-13,1.530209617917116e-31,8.76045189791767e-22,5.391284987659232e-22,1.8755572673313463e-39,2.0950458339637224e-13,1.1331564989083012e-22,2.8217268525048594e-27,5.138262890966189e-32,2.1234082993284575e-47,1.1833805172671884e-13,2.6653149345580223e-40,3.8855608378079907e-72,3.097812070943177e-34,1.8594200583304708e-41,8.645538288521969e-25,4.276505823581557e-52,1.7107010077234098e-13,1.862741448808078e-51,9.172072427756761e-65,1.8358021672861693e-70,4.812434492667159e-32,7.658858804417885e-39,3.9666650763577844e-47,2.5151334916368882e-48,1.1994117210615258e-51,1.4895803982903554e-13,2.3286406226579794e-59,4.565808725532392e-98,7.525283629821894e-16,4.6149221765584195e-62,2.029514678707424e-24,4.010597217451431e-63,5.37362122079765e-29,1.253471561166242e-52,2.5363849885067674e-33
2.2805512858178705e-20,0.13560010218963095,0.0,33.669505373670816,0.031075110262811064,0.31940968187295554,0.3504847921373765,0.20701222017840162,0.09201819553525618,1.0071977990483416e-94,9.568543265731628e-43,1.0501913624443962e-13,4.506109148305707e-39,3.9763625154728626e-67,3.551168940669572e-64,1.0982296116535007e-27,3.5877602403435e-44,1.2602207715854302e-32,6.283522660580243e-50,1.2963881882289393e-25,7.567435762176096e-19,2.6355397636167405e-80,3.8386029334859345e-15,2.0970447370112081e-50,1.693701076996667e-39,2.659494936230585e-70,1.0501989711352913e-13,1.6269726944347082e-60,5.447464427423113e-12,1.8619755847815476e-12,1.6052928170904385e-12,1.4792257214658812e-12,1.2252284053689088e-12,5.881096360377971e-13,5.958321960123506e-13,5.369339945522786e-13,3.4447376234868633e-13,5.435361191360328e-22,2.5227727594673906e-13,1.2241678097730682e-30,3.504181030629486e-21,2.1565141681127926e-21,1.500698179149766e-38,4.1900918898902137e-13,4.532513488448162e-22,2.2573281741251098e-26,4.215842056895175e-31,6.966165381978709e-46,2.3667611599243514e-13,4.264504513126503e-39,9.967917474478971e-70,1.2391247430174805e-33,1.487535978717013e-40,3.458215590031298e-24,1.402972983075528e-50,3.4214021966594725e-13,6.117609361836849e-50,6.041910409502179e-63,4.8297565013267644e-68,3.849947473384854e-31,1.2254173868179554e-37,1.2693032500737376e-45,8.048427084068005e-47,3.8381175345459585e-50,2.979160955349317e-13,1.4903299869305776e-57,4.797922502285493e-95,1.5050574661394077e-15,2.9535501702436473e-60,8.118059358244849e-24,2.6418970352393944e-61,2.1494598473405972e-28,4.112204703063922e-51,1.0145552154269372e-32
4.561102692463702e-20,0.13560010218963095,0.0,33.66950537365627,0.031075110262437693,0.31940968186955593,0.35048479213521344,0.2070122201765883,0.09201819552980638,2.5784258583059776e-92,7.6548350852174e-42,2.1003827804521304e-13,3.6048875407761873e-38,2.5448714398362655e-65,1.13637414583407e-62,4.394521871118286e-27,2.8702086728271133e-43,5.040883286600388e-32,5.026818439128092e-49,5.185552955515846e-25,1.5134871925200748e-18,8.433728012982301e-79,7.677206069047649e-15,1.6776358932888203e-49,1.3549609235843106e-38,8.510384431420108e-69,2.100397997983943e-13,2.6031564941015107e-59,1.0894929034035582e-11,3.7239512459079925e-12,3.2105857495845024e-12,2.958451514316412e-12,2.4504568676615164e-12,1.176219302320412e-12,1.19166443421958e-12,1.0738680125225752e-12,6.889475429481555e-13,2.1741445778541908e-21,5.045545602916563e-13,9.793342963180186e-30,1.4016724623295042e-20,8.626057028541692e-21,1.200962132916213e-37,8.380184001634301e-13,1.812915179788594e-21,1.8057770013069029e-25,3.541032402066888e-30,2.3387706078584787e-44,4.733522445222027e-13,6.823207745587643e-38,2.551808076451728e-67,4.9564976986302954e-33,1.1900285092441576e-39,1.3832862908099568e-23,4.710240630447405e-49,6.842804574352298e-13,2.058003219994544e-48,4.058635676726571e-61,1.2980331968949176e-65,3.079957214372799e-30,1.9606673593146944e-36,4.061580219752442e-44,2.5754960810710905e-45,1.2281973762752294e-48,5.95832207224815e-13,9.538109778448478e-56,5.158213762317076e-92,3.010117653756716e-15,1.890271685489803e-58,3.247223870930833e-23,1.7746868941963099e-59,8.597929236603107e-28,1.3806020444794274e-49,4.058230138258014e-32
