Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608)
1.2076556616727601e-24,0.09987580875752079,0.0,24.79916331449241,0.03107511026318442,0.31940968187635504,0.3504847921395395,0.2070122201802149,0.09201819554070574,0.0,4.519868768775023e-60,1.2350733429123938e-19,3.5530603900163865e-57,0.0,2.197899534927544e-98,1.1513065436856012e-40,5.659386866399373e-63,8.736601058018366e-48,1.4485850852301812e-69,1.398477112647896e-36,6.359443806473529e-27,1.630748976338915e-113,3.715560917625753e-23,1.8111972449259426e-71,1.1783779145118129e-63,4.430094220097406e-106,1.2350734065068302e-19,1.2136839137271265e-84,2.4756989468788607e-16,8.462085502506895e-17,5.3826933258335577e-17,6.722609356130489e-17,5.568272528802156e-17,2.6727708138252692e-17,2.707867360802527e-17,2.0551512056916307e-20,3.7155609176173415e-23,3.561631619074029e-31,1.1465198067479971e-17,4.016225461818078e-45
2.4163605463356787e-24,0.09987580875752079,0.0,24.79916331449241,0.03107511026318441,0.31940968187635493,0.3504847921395394,0.2070122201802148,0.09201819554070549,0.0,3.6195607898908984e-59,2.471219729563199e-19,2.845329970786573e-56,0.0,7.041961840489174e-97,4.608226978773059e-40,4.530950643345723e-62,3.49691724715251e-47,1.1600429223835526e-68,5.5975529871289636e-36,1.2724412759607763e-26,5.226208150823579e-112,7.434349950731633e-23,1.450426741542123e-70,9.434188500407334e-63,1.4193803663116762e-104,2.471219856807318e-19,1.9441541510415766e-83,4.953548805090829e-16,1.6931522947239376e-16,1.077006318800635e-16,1.3451059380684776e-16,1.1141382826959376e-16,5.347863756941436e-17,5.4180873431178823e-17,4.1120879467488075e-20,7.434349950714974e-23,1.4255808356172487e-30,2.2940357210603798e-17,3.2154224064732194e-44
4.833770315661516e-24,0.09987580875752079,0.0,24.79916331449241,0.031075110263184387,0.3194096818763547,0.3504847921395393,0.20701222018021465,0.09201819554070499,0.0,2.897115658471806e-58,4.94351250286481e-19,2.277417203465004e-55,0.0,2.2548181915164666e-95,1.8438913710463862e-39,3.626137564241185e-61,1.3992223934258472e-46,9.285045092551368e-68,2.239750309892599e-35,2.545435066587622e-26,1.6736375054443373e-110,1.4871928016943397e-22,1.1609292586337752e-69,7.550218270284857e-62,4.54481967911101e-103,4.943512757408278e-19,3.112455738041481e-82,9.909248521508323e-16,3.387039783670211e-16,2.1544802912353566e-16,2.6907959429792474e-16,2.2287603423270893e-16,1.0698049643173765e-16,1.0838527307749801e-16,8.225961428863295e-20,1.4871928016910753e-22,5.704180247499022e-30,4.5890675496847796e-17,2.5733151576899755e-43
9.66858985431319e-24,0.09987580875752079,0.0,24.799163314492407,0.031075110263184342,0.31940968187635427,0.35048479213953904,0.2070122201802143,0.092018195540704,0.0,2.3182794807293007e-57,9.888098049468024e-19,1.822395166176349e-54,0.0,7.217643980614835e-94,7.376768795981124e-39,2.9014609903376597e-60,5.597800692608863e-46,7.429917218790795e-67,8.960459677385949e-35,5.091422647841309e-26,5.357642308404255e-109,2.9747084149366935e-22,9.2897861050139e-69,6.04132212239874e-61,1.4547909280317386e-101,9.88809855861013e-19,4.981376932175593e-81,1.9820647954317535e-15,6.774814761561861e-16,4.309428236105453e-16,5.382175952800435e-16,4.458004461588221e-16,2.1398421415638402e-16,2.167940723701847e-16,1.6453708393092803e-19,2.974708414930436e-22,2.2820435329114028e-29,9.17913120693212e-17,2.0590431026969356e-42
1.9338228931616542e-23,0.09987580875752079,0.0,24.799163314492404,0.03107511026318425,0.3194096818763534,0.3504847921395385,0.20701222018021365,0.09201819554070202,0.0,1.8548583948304316e-56,1.977726914267444e-18,1.4581007168373044e-53,0.0,2.3100024576858968e-92,2.9509497832158665e-38,2.3213891936316293e-59,2.2393025138022026e-45,5.944686324805753e-66,3.5844755792908396e-34,1.0183397810348667e-25,1.714765973699733e-107,5.949739641421405e-22,7.43276981325969e-68,4.83351718633242e-60,4.656049325005333e-100,1.9777270161013573e-18,7.971361482244896e-80,3.964344681983285e-15,1.3550364717341587e-15,8.619324125848252e-16,1.07649359724414e-15,8.916492700105797e-16,4.2799164960567607e-16,4.3361167095575114e-16,3.2909202321553963e-19,5.94973964140998e-22,9.128917052377497e-29,1.835925852142095e-16,1.6473908894839676e-41
3.8677507086223246e-23,0.09987580875752079,0.0,24.799163314492393,0.031075110263184068,0.3194096818763516,0.3504847921395374,0.20701222018021231,0.09201819554069805,0.0,1.483980645696449e-55,3.955561132908721e-18,1.166554411535279e-52,0.0,7.392579382972017e-91,1.180429636251201e-37,1.8571995237425116e-58,8.95757454170355e-45,4.756050098128666e-65,1.4338485754609585e-33,2.036734813536332e-25,5.48776386662375e-106,1.1899802094390845e-21,5.946592245281615e-67,3.866998253312821e-59,1.490050996509847e-98,3.95556133658194e-18,1.2755105160096129e-78,7.928904455045102e-15,2.7101464628886725e-15,1.7239115905344286e-15,2.1530456011717694e-15,1.783346917712221e-15,8.560065205042571e-16,8.672468681276568e-16,6.582019017848483e-19,1.1899802094372353e-21,3.651715410390212e-28,3.671951315037522e-16,1.3179752778600981e-40
7.735606339543665e-23,0.09987580875752079,0.0,24.799163314492375,0.0310751102631837,0.31940968187634805,0.35048479213953526,0.20701222018020968,0.09201819554069013,0.0,1.1872220896366621e-54,7.911229570191252e-18,9.332730653557909e-52,0.0,2.365717650823735e-89,4.72182813896461e-37,1.4857948932048434e-57,3.583102715278001e-44,3.8049604974915e-64,5.735510991410381e-33,4.073524878539236e-25,1.75616648182677e-104,2.37999270003298e-21,4.757424358689695e-66,3.093673524833338e-58,4.768349233954896e-97,7.911229977542682e-18,2.0408909717315613e-77,1.585802400100376e-14,5.420366445191976e-15,3.4478699464378092e-15,4.306149609024773e-15,3.566742213108007e-15,1.7120362623014064e-15,1.7345172624745588e-15,1.3164216589238083e-18,2.379992700031024e-21,1.4607158825748165e-27,7.344002240819021e-16,1.0544052494667997e-39
1.5471317601386344e-22,0.09987580875752079,0.0,24.79916331449234,0.031075110263182965,0.3194096818763409,0.35048479213953093,0.2070122201802044,0.09201819554067427,0.0,9.497927011704543e-54,1.5822566444756215e-17,7.466302669159389e-51,0.0,7.570449210536942e-88,1.8887612916047564e-36,1.1886500336112866e-56,1.433255665960193e-43,3.0440165663235547e-63,2.2942277346851676e-32,8.14710500854494e-25,5.61986401656237e-103,4.760017681220799e-21,3.8059997128564125e-65,2.4749705787696111e-57,1.5259026086268647e-95,1.5822567259462475e-17,3.2654848728777395e-76,3.1716263092261183e-14,1.0840806409775684e-14,6.895786658261268e-15,8.612357624721762e-15,7.133532803869592e-15,3.424095745895657e-15,3.469058051180725e-15,2.632861173203098e-18,4.760017681223859e-21,5.842922967680463e-27,1.4688104092344598e-15,8.435342105805688e-39
3.0942740125071707e-22,0.09987580875752079,0.0,24.799163314492265,0.031075110263181497,0.31940968187632657,0.3504847921395223,0.20701222018019386,0.09201819554064254,0.0,7.598401727666629e-53,3.1645240193885753e-17,5.97308939421329e-50,0.0,2.42257146558435e-86,7.555170175075329e-36,9.509256892252307e-56,5.733051823667741e-43,2.4352325205378705e-62,9.176957615190208e-32,1.6294265268555934e-24,1.7983774895349513e-101,9.520067643596545e-21,3.044823860830647e-64,1.979992030075353e-56,4.882944663706658e-94,3.1645241823295296e-17,5.224823251575696e-75,6.343274127213641e-14,2.1681686338851505e-14,1.3791620081974968e-14,1.7224773656079668e-14,1.4267113985272813e-14,6.848214713083965e-15,6.93813962864251e-15,5.265740201767156e-18,9.520067643630558e-21,2.3371810746130736e-26,2.937630779524606e-15,6.748313728972023e-38
6.188558517244242e-22,0.09987580875752079,0.0,24.79916331449212,0.03107511026317856,0.3194096818762979,0.35048479213950506,0.20701222018017273,0.0920181955405791,0.0,6.078745429545954e-52,6.329058769214328e-17,4.7784904189970484e-49,0.0,7.752294040697896e-85,3.0221450209364657e-35,7.607428398095061e-55,2.2932265614448308e-42,1.948193723451121e-61,3.6707923813865855e-31,3.2588585788576256e-24,5.754841573511422e-100,1.904016756834847e-20,2.4358687249192497e-63,1.5840044323719219e-55,1.562555750712442e-92,6.329059095093386e-17,8.359755166691716e-74,1.2686569762132844e-13,4.3363446196636766e-14,2.7583286929669503e-14,3.444960571865118e-14,2.853427634759947e-14,1.3696452647459798e-14,1.3876302783763879e-14,1.053149825891719e-17,1.9040167568528063e-20,9.348748073680916e-26,5.875271520045024e-15,5.398667001012686e-37
1.2377127526718387e-21,0.09987580875752079,0.0,24.799163314491825,0.031075110263172685,0.3194096818762407,0.35048479213947054,0.2070122201801305,0.09201819554045224,0.0,4.863005962619722e-51,1.2658128268865209e-16,3.822799896662615e-48,0.0,2.480757990115945e-83,1.2089149578839438e-34,6.085952248005313e-54,9.172917909742684e-42,1.55855806157481e-60,1.4683188196186682e-30,6.5177226828610265e-24,1.8415546806610524e-98,3.8080367417854075e-20,1.9486988344442746e-62,1.2672151995806685e-54,5.000228400961062e-91,1.265812892061027e-16,1.337563863811855e-72,2.537316102774787e-13,8.672696591074179e-14,5.51666206261271e-14,6.889926984321701e-14,5.706860107033362e-14,2.7392928516208343e-14,2.7752629094797827e-14,2.1063014373304923e-17,3.808036741865952e-20,3.7395039845985393e-25,1.175055300084636e-14,4.3189400080358314e-36
2.4754265545666674e-21,0.09987580875752079,0.0,24.799163314491235,0.031075110263160934,0.31940968187612623,0.35048479213940154,0.20701222018004603,0.09201819554019848,0.0,3.8904086176919146e-50,2.5316267268164476e-16,3.0582429419189467e-47,0.0,7.938549825768025e-82,4.8361062051673045e-34,4.868766211494031e-53,3.669169496686974e-41,1.2468476823861149e-59,5.8732790126036726e-30,1.3035450890865167e-23,5.89298358154646e-97,7.616076711687231e-20,1.5589606093598456e-61,1.0137885497069561e-53,1.600099305907025e-89,2.5316268571600725e-16,2.140104611814254e-71,5.074634354208441e-13,1.7345400533308985e-13,1.1033328802331648e-13,1.3779859809003992e-13,1.1413725050812529e-13,5.478588025369296e-14,5.550528172003056e-14,4.212604660243106e-17,7.616076712026824e-20,1.4958025449253385e-24,2.350111596149102e-14,3.455154569450709e-35
4.950854158356325e-21,0.09987580875752079,0.0,24.79916331449006,0.03107511026313743,0.31940968187589724,0.3504847921392635,0.2070122201798771,0.09201819553969097,0.0,3.1123284331915736e-49,5.063254526675304e-16,2.446595563371245e-46,0.0,2.540410879532835e-80,1.934797736482371e-33,3.8950156964718344e-52,1.4676682652296434e-40,9.974786391588739e-59,2.3493123518665595e-29,2.6070907306862812e-23,1.8857561226430038e-95,1.5232156651493682e-19,1.2471691042089897e-60,8.110561614923246e-53,5.12047632103326e-88,5.063254787340838e-16,3.424169322673823e-70,1.0149270850318343e-12,3.469080841543379e-13,2.2066662283479187e-13,2.755972545744507e-13,2.2827454935300193e-13,1.0957178372861227e-13,1.1101058698315538e-13,8.425211106208595e-17,1.5232156652886883e-19,5.983212082354607e-24,4.7002241878948324e-14,2.7641246809773523e-34
9.90170936593564e-21,0.09987580875752079,0.0,24.799163314487704,0.03107511026309043,0.31940968187543933,0.35048479213898737,0.20701222017953927,0.09201819553867596,0.0,2.489863362166788e-48,1.0126510126389028e-15,1.9572769346314962e-45,0.0,8.129787057220934e-79,7.74202929227376e-33,3.116015187352384e-51,5.8706739940023635e-40,7.979831086259235e-58,9.397250901109288e-29,5.214182013881555e-23,6.034421794922843e-94,3.046431653111781e-19,9.977355300541748e-60,6.488850830200535e-52,1.6386524096121546e-86,1.0126510647633068e-15,5.478672471287569e-69,2.0298543815508536e-12,6.938162417030418e-13,4.413332925261291e-13,5.511945675063319e-13,4.565491469199288e-13,2.1914359067825123e-13,2.2202119756004237e-13,1.685042399870064e-16,3.0464316536760265e-19,2.3932852138577865e-23,9.400449369853485e-14,2.211300155281068e-33
1.9803419781094272e-20,0.09987580875752079,0.0,24.799163314482996,0.031075110262996426,0.3194096818745235,0.35048479213843514,0.2070122201788636,0.09201819553664593,0.0,1.9918909359759383e-47,2.0253021325800524e-15,1.56582174127894e-44,0.0,2.6018329187465854e-77,3.0990816561912326e-32,2.492815664774542e-50,2.3482697841968782e-39,6.383865658183333e-57,3.758900659166475e-28,1.0428364580255085e-22,1.9310153267596846e-92,6.092863629041094e-19,7.981885227157115e-59,5.191721681632669e-51,5.244325258662609e-85,2.0253022367940318e-15,8.765877198037694e-68,4.059708963777045e-12,1.3876325564252806e-12,8.826666321823499e-13,1.1023891932223335e-12,9.13098341562477e-13,4.3828720457673055e-13,4.4404241891636587e-13,3.370084978592898e-16,6.092863631312013e-19,9.573141620339229e-23,1.8800899727639568e-13,1.76904028895428e-32
3.9606840611411536e-20,0.09987580875752079,0.0,24.79916331447358,0.031075110262808417,0.3194096818726918,0.35048479213733075,0.2070122201775122,0.09201819553258589,0.0,1.5935128472730638e-46,4.050604372455969e-15,1.2526574704525253e-43,0.0,8.327790246945637e-76,1.2414484663467926e-31,1.994257878292922e-49,9.393079509812691e-39,5.107092842185945e-56,1.5035603234064475e-27,2.0856729712934067e-22,6.179249609390595e-91,1.2185727580917673e-18,6.38550857637626e-58,4.1544023957628576e-50,1.678591734530795e-83,4.050604580744598e-15,1.4025404511957461e-66,8.119418084982043e-12,2.7752651843690832e-12,1.765333312588976e-12,2.204778444063293e-12,1.8261967288823506e-12,8.765744323704946e-13,8.880848624392111e-13,6.740170136936267e-16,1.2185727590029217e-18,3.8292568035801704e-22,3.760180041868681e-13,1.4152322979044737e-31
7.921368227204606e-20,0.09987580875752079,0.0,24.79916331445475,0.0310751102624324,0.31940968186902846,0.3504847921351219,0.2070122201748094,0.0920181955244658,0.0,1.2748103172078651e-45,8.101208852182275e-15,1.0021260073335648e-42,0.0,2.6661245187002537e-74,4.980320001298046e-31,1.59541474604962e-48,3.757231878396751e-38,4.0856743999546834e-55,6.014241413067931e-27,4.1713459978019717e-22,1.977359965170109e-89,2.437145548474265e-18,5.108407018898936e-57,3.325161766341311e-49,5.374101915512329e-82,8.101209268202195e-15,2.244064801493241e-65,1.6238836154402496e-11,5.550530434253988e-12,3.5306666777789654e-12,4.4095569433810376e-12,3.652393495661207e-12,1.7531488879452443e-12,1.7761697527256934e-12,1.348034045721381e-15,2.4371455521244547e-18,1.5317027544911505e-21,7.520360170268162e-13,1.1321858663786248e-30
1.188205239326806e-19,0.09987580875752079,0.0,24.799163314435916,0.03107511026205638,0.3194096818653651,0.35048479213291306,0.20701222017210663,0.09201819551634571,0.0,3.784593162437216e-45,1.2151813331883053e-14,2.975061610403529e-42,0.0,1.2475257053399311e-73,1.0607692752668588e-30,4.561905091412535e-48,7.984117787955095e-38,1.2129345981295713e-54,1.2780263077378424e-26,6.257019024283306e-22,9.460045468627568e-89,3.655718338863944e-18,1.5165583470428136e-56,9.51101029894686e-49,2.5146609576690775e-81,1.2151813955216261e-14,8.55549673550271e-65,2.4358254050833416e-11,8.325795678136193e-12,5.296000047345694e-12,6.614335440334609e-12,5.478590254579172e-12,2.629723343507216e-12,2.6642546462529683e-12,2.022051078108216e-15,3.655718346624081e-18,3.2548683761790182e-21,1.1280540288857675e-12,3.2373439839832875e-30
1.5842736559331512e-19,0.09987580875752079,0.0,24.799163314417083,0.03107511026168036,0.31940968186170177,0.3504847921307042,0.20701222016940385,0.09201819550822563,0.0,8.246429351404602e-45,1.62024178115583e-14,6.482502698013026e-42,0.0,4.0255728146670947e-73,1.8136277003507637e-30,9.622416336761879e-48,1.3619965679506842e-37,2.6429206633290696e-54,2.1801625316305048e-26,8.342692050737409e-22,3.1309487305785554e-88,4.874291129260805e-18,3.3045008351847134e-56,2.0068743292410942e-48,8.114521073921614e-81,1.6202418641786792e-14,2.3019190815670745e-64,3.24776717742748e-11,1.1101060916015696e-11,7.06133342128916e-12,8.819113934924007e-12,7.304787005636245e-12,3.506297799056409e-12,3.5523395430210343e-12,2.6960681108541316e-15,4.874291142501798e-18,5.552422547138135e-21,1.5040720397637222e-12,6.828496081834591e-30
2.376410489145842e-19,0.09987580875752079,0.0,24.799163314379417,0.031075110260928324,0.31940968185437507,0.3504847921262866,0.2070122201639983,0.09201819549198544,0.0,2.3936840596215603e-44,2.430362677084889e-14,1.8816705647507147e-41,0.0,2.2174420214080388e-72,3.7705276052344604e-30,2.628202991328366e-47,2.8198408970799763e-37,7.671583412657807e-54,4.513749604060437e-26,1.2514038103581707e-21,1.8268085789249317e-87,7.311436710071383e-18,9.591946571103037e-56,5.485814497342875e-48,4.469954805078602e-80,2.4303628013886903e-14,9.310500557373575e-64,4.8716506815161724e-11,1.665159137768673e-11,1.0592000179448026e-11,1.3228670918554226e-11,1.0957180489301362e-11,5.2594467101248065e-12,5.328509344163109e-12,4.044102177188708e-15,7.311436737491533e-18,1.1495585652885815e-20,2.2561080592172924e-12,1.865074068220947e-29
3.1685473223585324e-19,0.09987580875752079,0.0,24.79916331434175,0.031075110260176286,0.3194096818470484,0.35048479212186895,0.20701222015859277,0.09201819547574525,0.0,5.234717076945862e-44,3.24048357300456e-14,4.115001308954276e-41,0.0,7.11968206847497e-72,6.439199546031065e-30,5.499122785688216e-47,4.795810798450844e-37,1.6776887716521857e-53,7.676705844038126e-26,1.6685384156325866e-21,6.078013023160968e-87,9.74858229090837e-18,2.0976505364036615e-55,1.1486545946096987e-47,1.4352306643754404e-79,3.2404837384355985e-14,2.521958084835604e-63,6.495534121990449e-11,2.2202121817283695e-11,1.412266695370172e-11,1.7638227893490536e-11,1.460957394405918e-11,7.012595621146213e-12,7.104679157222732e-12,5.392136244843757e-15,9.748582337549006e-18,1.9550980328288242e-20,3.0081440750633876e-12,3.902358820749233e-29
4.752820988783913e-19,0.09987580875752079,0.0,24.799163314266423,0.031075110258672215,0.319409681832395,0.3504847921130336,0.2070122201477817,0.0920181954432649,0.0,1.7413148738435547e-43,4.860725364813078e-14,1.3688443673252701e-40,0.0,5.451289262003476e-71,1.4166615880387933e-29,1.7364884974622883e-46,1.0449093873199698e-36,5.580787593194291e-53,1.672597677078395e-25,2.5028076261485367e-21,4.986446780263635e-86,1.4622873452669057e-17,6.977779363028074e-55,3.633941821974446e-47,1.0990117554627398e-78,4.86072561199384e-14,1.2647194362327835e-62,9.7433007940515e-11,3.330318262399409e-11,2.11840005550589e-11,2.6457341814815382e-11,2.191436075865335e-11,1.0518893443034728e-11,1.0657018822475043e-11,8.088204384489844e-15,1.4622873554304632e-17,4.25975999116848e-20,4.512216094909892e-12,1.2322445883543242e-28
6.337094655209294e-19,0.09987580875752079,0.0,24.799163314191095,0.031075110257168144,0.3194096818177416,0.3504847921041983,0.20701222013697063,0.09201819541078453,0.0,4.050979388623752e-43,6.480967156580963e-14,3.1844673250445615e-40,0.0,2.0561509600001306e-70,2.509829448636149e-29,3.949775671804295e-46,1.8345092675160105e-36,1.2983094471571735e-52,2.936518684821534e-25,3.3370768366211422e-21,1.925102518275081e-85,1.9497164614544065e-17,1.623304366259201e-54,8.278946115439619e-47,4.1455687160838716e-78,6.480967484846087e-14,3.794371668328031e-62,1.2991067190756453e-10,4.440424333515649e-11,2.8245334226082812e-11,3.527645569850848e-11,2.921914744812176e-11,1.4025191264719847e-11,1.4209358539312675e-11,1.078427252985166e-14,1.9497164792996047e-17,7.478705147205142e-20,6.0162880991413786e-12,2.8027856177214687e-28
9.505641988060056e-19,0.09987580875752079,0.0,24.799163314040435,0.03107511025416,0.31940968178843476,0.35048479208652766,0.20701222011534845,0.09201819534582382,0.0,1.3793540858582424e-42,9.721450739994267e-14,1.0843076685607849e-39,0.0,1.650353781070099e-69,5.703637883690741e-29,1.3188006359284801e-45,4.08962333008402e-36,4.420729578606783e-52,6.546303983609007e-25,5.0056152574357194e-21,1.5811554735986024e-84,2.9245746938638595e-17,5.527333751376738e-54,2.7743435212443065e-46,3.328003541863666e-77,9.721451228422837e-14,1.96306266212693e-61,1.948659915429256e-10,6.660636446951672e-11,4.236800177809372e-11,5.2914683352479324e-11,4.3828720449952006e-11,2.1037786907477077e-11,2.1314038128456832e-11,1.617640883780159e-14,2.9245747336489425e-17,1.667208111979696e-19,9.024432060543487e-12,9.357922056553997e-28
1.584273665376158e-18,0.09987580875752079,0.0,24.79916331373912,0.031075110248143713,0.31940968172982115,0.3504847920511864,0.20701222007210413,0.09201819521590242,0.0,6.560450954848242e-42,1.6202417906330896e-13,5.1571582330575625e-39,0.0,2.3870721310907092e-68,1.6391717591684403e-28,6.201838084011222e-45,1.1304197457310204e-35,2.1025768422779788e-51,1.8094750277736868e-24,8.342692098542209e-21,2.3046783046713332e-83,4.8742911588206096e-17,2.6288972755594666e-53,1.314520749414752e-45,4.81536497492412e-76,1.6202418707063194e-13,1.604303925111542e-60,3.247765976102471e-10,1.1101060558608556e-10,7.061333772218175e-11,8.819113820664406e-11,7.304786494480198e-11,3.5062978190538915e-11,3.552339792877917e-11,2.6960681522625e-14,4.874291268798572e-17,4.608358407489633e-19,1.50407197950563e-11,4.400327133648884e-27
2.8516925985164626e-18,0.09987580875752079,0.0,24.799163313136482,0.031075110236111137,0.3194096816125939,0.35048479198050386,0.20701221998561545,0.09201819495605977,0.0,3.941802338942173e-41,2.9164352237043723e-13,3.0986434513246784e-38,0.0,5.054416650174019e-67,5.715337025220964e-28,3.7093240281825e-44,3.655363794662219e-35,1.2633189959206996e-50,5.851180091698017e-24,1.5016845778663956e-20,4.8394290975693093e-82,8.773724089285634e-17,1.5795550487178659e-52,7.980453502832816e-45,1.0203271567578806e-74,2.9164353630282174e-13,1.7777150430824717e-59,5.845976768956431e-10,1.9981908320937788e-10,1.2710401297152595e-10,1.5874404609937764e-10,1.3148614789763775e-10,6.311336074684938e-11,6.394212001822863e-11,4.8529227168046517e-14,8.773724444930094e-17,1.4901745299037807e-18,2.7073294510713845e-11,2.631404047139438e-26
5.3865304647970724e-18,0.09987580875752079,0.0,24.799163311931213,0.03107511021204599,0.31940968137813947,0.35048479183913883,0.20701221981263815,0.092018194436375,0.0,2.7139478730801475e-40,5.508822089062743e-13,2.1334293513566704e-37,0.0,1.3328229070788647e-65,2.336040427376326e-27,2.550706016591572e-43,1.3033494620213208e-34,8.698005647772904e-50,2.0862854891591836e-23,2.83651531305423e-20,1.2437250223527434e-80,1.6572589952421872e-16,1.0875304478972832e-51,5.649836336575079e-44,2.6941439251712976e-73,5.508822334046927e-13,2.3435975639760683e-58,1.1042393040545003e-09,3.774360200160467e-10,2.400853769152772e-10,2.9984985462225063e-10,2.4836268965515517e-10,1.192141258202165e-10,1.207795741526348e-10,9.166631956207135e-14,1.6572591220534497e-16,5.313337970873259e-18,5.1138440928469365e-11,1.8088814581600814e-25
1.0456206197358292e-17,0.09987580875752079,0.0,24.79916330952068,0.03107511016391571,0.3194096809092305,0.35048479155640877,0.2070122194666836,0.09201819339700759,0.0,2.0106699827346312e-39,1.0693595816642644e-12,1.5805839171245432e-36,0.0,4.017956178678615e-64,1.1052964221634451e-26,1.8901005321952646e-42,4.910301349742943e-34,6.44405112764403e-49,7.859972171343292e-23,5.506176780083782e-20,3.558215424839209e-79,3.217032168751938e-16,8.057136420583453e-51,4.426195470316307e-43,8.141772081454988e-72,1.0693596221583094e-12,3.393851132228097e-57,2.143520432693335e-09,7.326698198685146e-10,4.660481585839141e-10,5.820614426171418e-10,4.821156765760125e-10,2.3141565580993275e-10,2.344545222441238e-10,1.7794050876332898e-13,3.2170326465136735e-16,2.0017727777761058e-17,9.926872170954546e-11,1.3395196376403517e-24
2.0595557662480728e-17,0.09987580875752079,0.0,24.79916330469962,0.031075110067655197,0.31940967997141284,0.35048479099094876,0.207012218774775,0.0920181913182813,0.0,1.5472502668877878e-38,2.1063143259255063e-12,1.2162905459784277e-35,0.0,1.3397695688998556e-62,6.036424237174078e-26,1.4561964506949652e-41,1.904952543804431e-33,4.9588246191742613e-48,3.04927804934086e-22,1.0845499700758395e-19,1.0759304787863932e-77,6.336578519301579e-16,6.200125612123235e-50,3.778370862651261e-42,2.7262701624321914e-70,2.1063143778649884e-12,5.161937089933469e-56,4.222074187266191e-09,1.4431371245293394e-09,9.179739370462163e-10,1.1464845024032332e-09,9.496212640403328e-10,4.558187151612922e-10,4.618045777181206e-10,3.504889048219818e-13,6.336580372793198e-16,7.765884573816978e-17,1.9552923505385801e-10,1.0306565514955241e-23
4.08742605927256e-17,0.09987580875752079,0.0,24.799163295057532,0.031075109875134364,0.3194096780957778,0.3504847898600292,0.20701221739095926,0.09201818716086271,0.0,1.213852467929192e-37,4.180223809429035e-12,9.542071614037948e-35,0.0,4.9440473171266136e-61,3.7550284568924495e-25,1.1453781884502027e-40,7.502928318500517e-33,3.890308899545849e-47,1.2010018374378828e-21,2.1524145488569643e-19,3.346286812642424e-76,1.2575671234522367e-15,4.864137310636325e-49,3.5488862867613934e-41,1.0125005645876646e-68,4.180223802076039e-12,8.050866197597116e-55,8.379147685814689e-09,2.8640705536742e-09,1.8218263544714145e-09,2.2753301571603375e-09,1.8846308934601262e-09,9.046248313517198e-10,9.165053258301365e-10,6.955857675900001e-13,1.2575678534791298e-15,3.058706754626563e-16,3.8805006887109975e-10,8.085464097852041e-23
6.115296352297048e-17,0.09987580875752079,0.0,24.799163285415492,0.03107510968261379,0.3194096762201433,0.3504847887291102,0.20701221600714553,0.09201818300348948,0.0,3.836064431888371e-37,6.254133286240627e-12,3.0155231029834485e-34,0.0,3.0240886335087496e-60,1.0955324650215101e-24,3.627064177874208e-40,1.6794412289347045e-32,1.2294307550696133e-46,2.688299750791832e-21,3.220279120499699e-19,1.8945508613010918e-75,1.881476396857305e-15,1.5371838486286892e-48,1.2662049460164047e-40,6.2088088673062255e-68,6.2541331100173445e-12,3.534230240293512e-54,1.2536175837232384e-08,4.285002409251031e-09,2.725679919230295e-09,3.4041751921641717e-09,2.8196384622043298e-09,1.3534309441924289e-09,1.371206923493319e-09,1.0406827245930382e-12,1.8814780309375023e-15,6.846554704120055e-16,5.805706455267037e-10,2.5551855103144288e-22
8.143166645321536e-17,0.09987580875752079,0.0,24.7991632757735,0.03107510949009347,0.3194096743445094,0.35048478759819185,0.20701221462333394,0.09201817884616156,0.0,8.733769942121166e-37,8.328042756360284e-12,6.86560029495285e-34,0.0,1.184555555538431e-59,2.382807997717955e-24,8.274753766293147e-40,2.977940472175041e-32,2.7991097487667127e-46,4.766821613838057e-21,4.288143685004053e-19,6.832399364633791e-75,2.5053856721455347e-15,3.4997874248608666e-48,3.2114087760369196e-40,2.4381103777112326e-67,8.328042301688895e-12,1.0294891143121143e-53,1.6693158641984432e-08,5.7059326912613e-09,3.6295346313222086e-09,4.533019607414985e-09,3.754643970277008e-09,1.8022370536834256e-09,1.825909370706443e-09,1.3857797758786939e-12,2.5053885696544593e-15,1.2140134693595711e-15,7.730909650209654e-10,5.817513959393677e-22
