Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792)
6.158605055275517e-13,0.1547348997255798,0.0,38.42029451222502,0.031064927027096227,0.31911294609668267,0.3502115618537712,0.2069625727640409,0.09188981405374727,0.0,3.22826168290346e-19,8.96041476503077e-06,2.755206555125624e-15,0.0,4.224946298484751e-25,5.46432726218417e-11,7.650114555216822e-20,3.8053312453575796e-18,8.218745023358215e-26,4.52882761760434e-10,3.480076691396077e-10,5.564468424353924e-40,1.9631524401763696e-06,1.129777162753927e-25,2.5641084335392087e-15,8.404209094066941e-31,8.982075431646614e-06,6.539596523792489e-29,0.00012826235337074277,4.2661923790693495e-05,5.363902864300595e-05,3.9257455153765955e-05,3.268387682312553e-05,1.614594979751316e-05,2.3773772758970953e-05,1.489543950108912e-05,0.0002201519870086247,6.167247573265794e-07,5.157514122850077e-06,2.8910805486124822e-08,2.0862397486374306e-06,2.4714516201741057e-06,1.207721090500785e-14,1.1761102567253376e-05,1.0248872010816572e-09,3.33069381072245e-08,4.933699030224429e-07,2.8904182942020867e-07,6.818397714100199e-06,6.141585973421875e-09,2.0930748033511994e-10,9.936840011720895e-14,1.312538657227893e-11,6.3584276258258174e-09,2.789572052748691e-12,0.00021818130881108005,2.6298649322338524e-11,1.1563947354784674e-16
6.193349836136376e-13,0.1547348997255798,0.0,38.42029246823211,0.03106487219097948,0.3191112871713756,0.35021003977723664,0.20696230699705004,0.09188923210237225,0.0,3.2883965266637346e-19,9.010910778483158e-06,2.802038747098134e-15,0.0,4.344940963018973e-25,5.5301911588760306e-11,7.806932830799853e-20,3.849964432755724e-18,8.358625014032761e-26,4.5792262014377686e-10,3.4997077885740616e-10,5.723205689610918e-40,1.974180954051061e-06,1.1490055330048473e-25,2.6073817157495652e-15,8.642940587062283e-31,9.032810865072721e-06,6.687438928335976e-29,0.0001288436345463743,4.284919379885972e-05,5.402296625738242e-05,3.9460624582003763e-05,3.285395350351174e-05,1.6232543553862615e-05,2.393455408994894e-05,1.4976650922953866e-05,0.0002213929517665179,6.241715281934286e-07,5.1772048412154795e-06,2.940663331936879e-08,2.1095496851653264e-06,2.4996450433461864e-06,1.2288709968613769e-14,1.1823988575300684e-05,1.0303875611776021e-09,3.3489832492123585e-08,4.963965615144221e-07,2.949154935933295e-07,6.856736533825244e-06,6.28059355713069e-09,2.1900943253037105e-10,1.0056627615890547e-13,1.3378205672988076e-11,6.430190063893729e-09,2.828011074958544e-12,0.00021941116061231523,2.6801455776951046e-11,1.178711799540544e-16
6.228094616997235e-13,0.1547348997255798,0.0,38.42029042527359,0.031064817377487588,0.3191096283919029,0.35020851790675106,0.20696204138233876,0.09188865152977473,0.0,3.3493549962220997e-19,9.061406171612335e-06,2.8493979384567448e-15,0.0,4.467640593605444e-25,5.596511257825986e-11,7.966112471092069e-20,3.894875303912831e-18,8.500083111903225e-26,4.6298942809733297e-10,3.5193388605475773e-10,5.885545001499352e-40,1.9852089499398214e-06,1.1684508347327654e-25,2.6511350060242732e-15,8.887055001901412e-31,9.083546959271772e-06,6.837762865731394e-29,0.0001294235369774491,4.3035957204056635e-05,5.4407725815903097e-05,3.966360009043541e-05,3.3023878037414964e-05,1.6319088545852312e-05,2.4095528858776707e-05,1.5057837906915208e-05,0.00022263390473094906,6.316658255928604e-07,5.196814538752941e-06,2.990795804714257e-08,2.1329863547406685e-06,2.5279979446658233e-06,1.2502752464244258e-14,1.1886822388733269e-05,1.0358848239284546e-09,3.36726244827289e-08,4.993977264798106e-07,3.0086335231153527e-07,6.895072557658842e-06,6.421837165810335e-09,2.2909990183802702e-10,1.0177136161139071e-13,1.3633929995383635e-11,6.502353122871414e-09,2.866581252649244e-12,0.00022064100067526154,2.7309888332458814e-11,1.201258143333797e-16
6.262839397858094e-13,0.1547348997255798,0.0,38.42028838334694,0.03106476258652861,0.3191079697579069,0.35020699624212903,0.20696177591977097,0.09188807233268453,0.0,3.411144925120525e-19,9.111900944482534e-06,2.897287062052378e-15,0.0,4.593090462802438e-25,5.663288923694451e-11,8.127676450754518e-20,3.940064156284878e-18,8.643128167082793e-26,4.680831704419111e-10,3.538969907331059e-10,6.051547315051136e-40,1.9962364279771005e-06,1.1881142844946802e-25,2.6953708606802502e-15,9.13664246937345e-31,9.134283713829646e-06,6.990595641153399e-29,0.00013000206393428307,4.322221537404884e-05,5.47933059595081e-05,3.9866381863290575e-05,3.319365056085539e-05,1.6405584800953193e-05,2.4256695747343367e-05,1.5139000542419654e-05,0.0002238748459032615,6.392076657684159e-07,5.216343552577121e-06,3.0414801599399627e-08,2.1565497193932313e-06,2.55651027597433e-06,1.2719355981382153e-14,1.1949603854162123e-05,1.0413789910793423e-09,3.385531412481282e-08,5.023731899238033e-07,3.068855861473055e-07,6.93340575439204e-06,6.565335004931351e-09,2.395919164679405e-10,1.0298365649421147e-13,1.3892562325668328e-11,6.574916768262368e-09,2.9052779727026767e-12,0.00022187082900125714,2.782394753534463e-11,1.2240327806011114e-16
6.297584178718953e-13,0.1547348997255798,0.0,38.42028634244966,0.031064707818010993,0.3191063112690311,0.3502054747831851,0.20696151060921064,0.09188749450783934,0.0,3.473774199475057e-19,9.162395097157949e-06,2.9457090504775433e-15,0.0,4.7213363398749355e-25,5.730525528073377e-11,8.291647847839215e-20,3.9855312873270105e-18,8.787769029651742e-26,4.73203832006871e-10,3.5586009289389286e-10,6.221274269036021e-40,2.007263388297157e-06,1.2079970988429922e-25,2.740091834563044e-15,9.391794109976843e-31,9.185021128333803e-06,7.145964702416901e-29,0.00013057921867943537,4.3407969672914514e-05,5.517970533233229e-05,4.0068970084623975e-05,3.336327120973158e-05,1.649203234662068e-05,2.441805344959519e-05,1.5220138918364915e-05,0.00022511577528479645,6.467970643401997e-07,5.235792218413645e-06,3.092718555995917e-08,2.1802397412918443e-06,2.5851819884218933e-06,1.2938538162173674e-14,1.2012332819470955e-05,1.0468700643744075e-09,3.403790146409839e-08,5.053227523435329e-07,3.129823671976822e-07,6.971736092626581e-06,6.71110512381693e-09,2.504988500611725e-10,1.042031608212487e-13,1.4154105125569956e-11,6.647880965573177e-09,2.9440966193974556e-12,0.0002231006455916383,2.8343633235719355e-11,1.2470346847601283e-16
6.332328959579812e-13,0.1547348997255798,0.0,38.42028430257925,0.031064653071843553,0.3191046529249195,0.35020395352973394,0.20696124545052194,0.09188691805198451,0.0,3.537250758242907e-19,9.212888629702753e-06,2.994666836066412e-15,0.0,4.852424493381378e-25,5.798222449486958e-11,8.458049843706404e-20,4.031276994493542e-18,8.934014549657473e-26,4.783513976301185e-10,3.578231925385595e-10,6.394788189773229e-40,2.018289831034058e-06,1.228100494325504e-25,2.78530048104768e-15,9.652602039087549e-31,9.235759202373249e-06,7.303897639869285e-29,0.00013115500446772677,4.35932214610554e-05,5.556692258169903e-05,4.027136493831546e-05,3.353274011982059e-05,1.6578431210294715e-05,2.457960067149569e-05,1.530125312310448e-05,0.0002263566928768931,6.544340363091003e-07,5.2551608706048e-06,3.144513115995184e-08,2.2040563827435414e-06,2.614013032473814e-06,1.3160316701694097e-14,1.2075009133809816e-05,1.052358045556804e-09,3.422038654626439e-08,5.082462227032747e-07,3.1915385910904286e-07,7.0100635407749855e-06,6.859165409293322e-09,2.618344279573853e-10,1.0542987460072438e-13,1.4418560534713633e-11,6.7212456803135076e-09,2.983032576204833e-12,0.00022433045044773907,2.886894459294012e-11,1.2702627896595787e-16
6.367073740440671e-13,0.1547348997255798,0.0,38.420282263733164,0.031064598347935492,0.3191029947252176,0.3502024324815906,0.2069609804435692,0.09188634296187312,0.0,3.6015825934893473e-19,9.263381542181087e-06,3.0441633508948995e-15,0.0,4.986401693758474e-25,5.866381073392282e-11,8.626905722941852e-20,4.07730157523794e-18,9.081873577114536e-26,4.835258521581009e-10,3.5978628966854544e-10,6.572152094943075e-40,2.0293157563216753e-06,1.2484256874854263e-25,2.8309993520395046e-15,9.919159372123542e-31,9.286497935538561e-06,7.464422186282747e-29,0.00013172942454625788,4.377797209520667e-05,5.595495635811396e-05,4.047356660807016e-05,3.370205742677811e-05,1.666478141939973e-05,2.4741336130982412e-05,1.5382343244452195e-05,0.0002275975986808886,6.621185960609986e-07,5.274449842115216e-06,3.1968659271236844e-08,2.227999606192712e-06,2.6430033579167376e-06,1.3384709348213473e-14,1.2137632647588789e-05,1.057842936368703e-09,3.4402769416950376e-08,5.111434184064275e-07,3.2540021710509575e-07,7.048388067060617e-06,7.0095335793074944e-09,2.736127334930836e-10,1.0666379783520814e-13,1.468593037309773e-11,6.795010877996117e-09,3.0220812275696522e-12,0.0002255602435708916,2.9399880081447426e-11,1.293715990352347e-16
6.40181852130153e-13,0.1547348997255798,0.0,38.420280225908925,0.031064543646196405,0.31910133666957163,0.35020091163857003,0.20696071558821674,0.09188576923426599,0.0,3.666777750654408e-19,9.31387383465705e-06,3.094201526780744e-15,0.0,5.123315215904026e-25,5.93500279217995e-11,8.798238873274241e-20,4.1236053270128104e-18,9.231354962004656e-26,4.887271804458028e-10,3.61749384285289e-10,6.7534296973985495e-40,2.040341164293694e-06,1.2689738948613814e-25,2.877190997975026e-15,1.0191560229705497e-30,9.337237327421857e-06,7.627566216746688e-29,0.00013230248215442738,4.396222292844681e-05,5.6343805315258786e-05,4.0675575277418705e-05,3.38712232661385e-05,1.6751083001344678e-05,2.4903258557920647e-05,1.5463409369686784e-05,0.00022883849269811802,6.698507573709606e-07,5.29365946453752e-06,3.24977903997925e-08,2.2520693742202655e-06,2.672152913864839e-06,1.361173390346237e-14,1.2200203212471707e-05,1.0633247385512914e-09,3.4585050121761765e-08,5.140141652643126e-07,3.31721588018057e-07,7.0867096395177965e-06,7.162227176514489e-09,2.8584821432829916e-10,1.0790493052162426e-13,1.49562161436713e-11,6.869176524136845e-09,3.0612379606755013e-12,0.00022679002496242594,2.99364374968161e-11,1.3173931438846516e-16
6.436563302162389e-13,0.1547348997255798,0.0,38.42027818910402,0.03106448896653626,0.3190996787576285,0.3501993910004875,0.2069604508843291,0.09188519686593159,0.0,3.7328443288193797e-19,9.364365507194735e-06,3.1447842952835866e-15,0.0,5.263212841757834e-25,6.004089005174645e-11,8.972072785492586e-20,4.1701885472698865e-18,9.382467554276753e-26,4.939553673567395e-10,3.6371247639022725e-10,6.938685408976872e-40,2.051366055083602e-06,1.289746332987404e-25,2.9238779678227522e-15,1.046989974281375e-30,9.387977377616784e-06,7.79335774856018e-29,0.00013287418052395077,4.4145975310207527e-05,5.673346810998507e-05,4.087739112971733e-05,3.404023777331499e-05,1.6837335983523014e-05,2.5065366694054077e-05,1.5544451585556403e-05,0.00023007937492991443,6.776305334074158e-07,5.312790068097976e-06,3.303254467908306e-08,2.2762656495428015e-06,2.701461648766001e-06,1.3841408222897653e-14,1.2262720681369869e-05,1.0688034538447679e-09,3.476722870627473e-08,5.168582974618398e-07,3.381181103229589e-07,7.125028225991869e-06,7.317263561836985e-09,2.985556887992345e-10,1.0915327265125812e-13,1.522941903501066e-11,6.943742584254613e-09,3.1004981671932064e-12,0.00022801979462367007,3.0478613962014996e-11,1.3412930701006963e-16
6.471308083023248e-13,0.1547348997255798,0.0,38.4202761533159,0.031064434308865383,0.31909802098903667,0.3501978705671585,0.2069601863317709,0.09188462585364605,0.0,3.799790480973112e-19,9.414856559858183e-06,3.1959145877050477e-15,0.0,5.406142862880603e-25,6.073641118635673e-11,9.148431053363738e-20,4.2170515334600186e-18,9.535220203846976e-26,4.992103977629541e-10,3.6567556598479597e-10,7.127984344311028e-40,2.062390428824701e-06,1.3107442183929477e-25,2.9710628090840375e-15,1.0754274057941511e-30,9.438718085718515e-06,7.961824941124528e-29,0.00013344452287887795,4.43292305862835e-05,5.712394340230805e-05,4.10790143481481e-05,3.42091010835997e-05,1.6923540393312743e-05,2.5227659292952305e-05,1.562546997828311e-05,0.00023132024537760886,6.854579367363194e-07,5.33184198166209e-06,3.357294186340445e-08,2.300588395011782e-06,2.7309295104079477e-06,1.4073750215968252e-14,1.2325184908435829e-05,1.0742790839883501e-09,3.494930521604125e-08,5.196756575200897e-07,3.445899141750445e-07,7.1633437941393e-06,7.474659907999693e-09,3.1175035229430366e-10,1.1040882420976256e-13,1.5505539924092783e-11,7.018709023871427e-09,3.1398572450118375e-12,0.00022924955255595008,3.1026405933870026e-11,1.3654145524621323e-16
6.506052863884107e-13,0.1547348997255798,0.0,38.42027411854209,0.03106437967309451,0.31909636336344493,0.3501963503383986,0.2069599219304069,0.0918840561941932,0.0,3.8676244142781334e-19,9.46534699271142e-06,3.2475953350888094e-15,0.0,5.552154083030948e-25,6.143660545757449e-11,9.327337373549942e-20,4.264194583033163e-18,9.689621760598713e-26,5.044922565450114e-10,3.676386530704295e-10,7.321392324641261e-40,2.073414285650102e-06,1.331968767602887e-25,3.0187480677939224e-15,1.104478034224434e-30,9.489459451323743e-06,8.132996095835888e-29,0.00013401351243561184,4.451199009884227e-05,5.751522985540048e-05,4.128044511571905e-05,3.4377813332163805e-05,1.7009696258076377e-05,2.539013511995558e-05,1.5706464633567354e-05,0.00023256110404253029,6.93332979325297e-07,5.350815532740193e-06,3.4119001321210954e-08,2.325037573612715e-06,2.7605564459243524e-06,1.4308777846381005e-14,1.2387595749057166e-05,1.0797516307202751e-09,3.51312796965939e-08,5.224660962558571e-07,3.5113712145019874e-07,7.201656311427766e-06,7.634433193041222e-09,3.2544778365093134e-10,1.1167158517716412e-13,1.5784579379163304e-11,7.094075808512377e-09,3.1793105999514234e-12,0.00023047929876058996,3.157980920972549e-11,1.3897563388817014e-16
6.540797644744966e-13,0.1547348997255798,0.0,38.42027208478005,0.031064325059134718,0.31909470588050354,0.35019483031402354,0.20695965768010202,0.09188348788436443,0.0,3.9363543903365606e-19,9.515836805818435e-06,3.299829468220692e-15,0.0,5.70129582074041e-25,6.214148706669965e-11,9.508815545526455e-20,4.31161799343837e-18,9.845681074382634e-26,5.098009285919937e-10,3.6960173764856115e-10,7.518975881626543e-40,2.084437625692724e-06,1.3534211971375196e-25,3.0669362885219677e-15,1.134151678868587e-30,9.54020147403067e-06,8.306899655977973e-29,0.0001345811524029265,4.4694255186433964e-05,5.790732613558647e-05,4.148168361526434e-05,3.4546374654057646e-05,1.709580360516098e-05,2.555279295211636e-05,1.5787435636592416e-05,0.0002338019509260056,7.012556725477711e-07,5.36971104749302e-06,3.467074202842636e-08,2.349613148464346e-06,2.790342401800928e-06,1.454650913236647e-14,1.2449953059850305e-05,1.0852210957777902e-09,3.531315219345074e-08,5.252294727382107e-07,3.5775984578836333e-07,7.239965745136253e-06,7.79660019380618e-09,3.3966395157039005e-10,1.1294155552786864e-13,1.6066537662696527e-11,7.1698429037056345e-09,3.2188536474565725e-12,0.00023170903323891168,3.213881893429798e-11,1.4143171425703847e-16
6.575542425605825e-13,0.1547348997255798,0.0,38.42027005202728,0.031064270466897484,0.31909304853986326,0.3501933104938495,0.20695939358072124,0.0918829209209588,0.0,4.0059887254558297e-19,9.566325999243184e-06,3.3526199176287347e-15,0.0,5.853617911886526e-25,6.285107028439192e-11,9.692889471499207e-20,4.359322062123771e-18,1.0003406995016701e-25,5.151363988014957e-10,3.7156481972062277e-10,7.720802261156022e-40,2.0954604490852997e-06,1.3751027235125728e-25,3.1156300143731014e-15,1.1644582621179779e-30,9.590944153438985e-06,8.483564206614847e-29,0.00013514744598198486,4.487602718400106e-05,5.830023091233543e-05,4.1682730029444426e-05,3.471478518421079e-05,1.7181862461898154e-05,2.571563157813819e-05,1.586838307202886e-05,0.00023504278602935982,7.092260271870686e-07,5.388528850737239e-06,3.5228182561741644e-08,2.3743150828178558e-06,2.820287323881463e-06,1.4786962146944788e-14,1.2512256698654381e-05,1.0906874808971634e-09,3.5494922752120076e-08,5.279656542421183e-07,3.644581926398866e-07,7.2782720623551405e-06,7.96117747942036e-09,3.544152210478849e-10,1.142187352306665e-13,1.6351414734445206e-11,7.246010274982451e-09,3.258481814270236e-12,0.00023293875599223515,3.2703429606717815e-11,1.439095642897394e-16
6.610287206466684e-13,0.1547348997255798,0.0,38.420268020281235,0.03106421589629464,0.31909139134117603,0.3501917908776923,0.20695912963212962,0.09188235530078287,0.0,4.0765357909142217e-19,9.616814573049606e-06,3.40596961358327e-15,0.0,6.009170712263976e-25,6.356536945067459e-11,9.87958315632256e-20,4.407307086536566e-18,1.0162808372286198e-25,5.204986520796198e-10,3.73527899288045e-10,7.926939427160435e-40,2.10648275596037e-06,1.3970145632392036e-25,3.164831786988452e-15,1.195407809972807e-30,9.641687489149874e-06,8.66301847448375e-29,0.0001357123963663572,4.5057307422888076e-05,5.8693942858255773e-05,4.188358454074622e-05,3.488304505743218e-05,1.7267872855604068e-05,2.5878649798311657e-05,1.594930702403891e-05,0.00023628360935391585,7.172440534405084e-07,5.4072692659509695e-06,3.57913410919025e-08,2.399143340056056e-06,2.850391157373851e-06,1.503015501819156e-14,1.2574506524525086e-05,1.096150787813683e-09,3.5676591418105244e-08,5.306745161991933e-07,3.712322593147521e-07,7.316575229986308e-06,8.128181404751868e-09,3.6971835981500946e-10,1.155031242487379e-13,1.6639210254577596e-11,7.322577887877159e-09,3.2981905400868535e-12,0.00023416846702187835,3.32736350877522e-11,1.464090486262352e-16
6.645031987327543e-13,0.1547348997255798,0.0,38.42026598953942,0.031064161347238387,0.3190897342840947,0.3501902714653685,0.2069588658341924,0.09188179102065092,0.0,4.1480040132262152e-19,9.6673025273016e-06,3.4598814860970076e-15,0.0,6.168005100153759e-25,6.428439897493791e-11,1.0068920707417086e-19,4.4555733641230126e-18,1.0323894055943762e-25,5.258876733409714e-10,3.754909763522571e-10,8.137456065423499e-40,2.117504546450289e-06,1.419157932824004e-25,3.214544146546192e-15,1.2270104525555559e-30,9.692431480766e-06,8.84529132788807e-29,0.00013627600674203896,4.523809723085138e-05,5.9088460649089e-05,4.208424733148331e-05,3.5051154408410246e-05,1.735383481357944e-05,2.6041846424447625e-05,1.6030207576280834e-05,0.0002375244209009945,7.253097609234674e-07,5.4259326152792865e-06,3.636023537698954e-08,2.4240978836926128e-06,2.880653846856065e-06,1.527610592950372e-14,1.2636702397728585e-05,1.1016110182616523e-09,3.585815823690924e-08,5.333559421456133e-07,3.7808213503463335e-07,7.354875214743228e-06,8.29762810386119e-09,3.8559054479162814e-10,1.1679472253965643e-13,1.6929923586899344e-11,7.39954570792717e-09,3.3379752791841457e-12,0.0002353981663291573,3.384942860720486e-11,1.4893002869789715e-16
6.679776768188402e-13,0.1547348997255798,0.0,38.42026395979929,0.031064106819641304,0.3190880773682732,0.35018875225669455,0.20695860218677503,0.09188122807738468,0.0,4.2204018744075813e-19,9.717789862063036e-06,3.514358464925111e-15,0.0,6.330172478889914e-25,6.500817333594201e-11,1.026092633468747e-19,4.504121192328419e-18,1.0486672895709395e-25,5.313034475086545e-10,3.7745405091468735e-10,8.352421587393245e-40,2.1285258206872216e-06,1.441534048769005e-25,3.2647696317623717e-15,1.259276424623969e-30,9.743176127891498e-06,9.030411776590338e-29,0.00013683828028746877,4.54183979320687e-05,5.948378296370346e-05,4.228471858379599e-05,3.5219113371712974e-05,1.7439748363109563e-05,2.6205220279807047e-05,1.6111084811913272e-05,0.00023876522067191476,7.334231586734179e-07,5.444519219539678e-06,3.693488275569279e-08,2.449178677371253e-06,2.9110753362821038e-06,1.5524833119865446e-14,1.2698844179735443e-05,1.1070681739743918e-09,3.6039623254039355e-08,5.360098236665376e-07,3.850079009884514e-07,7.3931719831510695e-06,8.469533483441164e-09,4.020493685458478e-10,1.1809353005539347e-13,1.7223553802179414e-11,7.476913700672978e-09,3.377831502027673e-12,0.00023662785391538583,3.443080277153147e-11,1.5147236281724055e-16
