Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202)
4.061378642321986e-10,0.07659248437779444,0.0,18.94498507823601,0.03043584667712034,0.294760230760384,0.3396427602608448,0.19840813203829682,0.0915358094821133,0.0,1.952257453073287e-22,2.932241683720532e-07,4.845381219255241e-19,0.0,3.472801956445636e-27,0.0001627171557730273,9.174866309464692e-21,1.471205342223916e-24,4.892811633631007e-35,1.6841423635625106e-10,4.700917206460573e-17,4.362331930546791e-56,1.0518560604991579e-11,3.3069129001234017e-38,5.52406941683502e-19,5.680404046106553e-37,1.9090627769694115e-07,2.1901349808952824e-35,0.00048245380206259753,0.010681602234484444,0.0277117633745262,0.010841738654526797,0.0009452055361560415,0.007658882437348465,0.007557314786440957,3.4574420915624376e-08,3.1064921309203463e-10,0.006410533784396762,0.000639263586064117
4.0771603080820236e-10,0.07659248437779444,0.0,18.94473922826381,0.030435786201492326,0.2946863100048738,0.3396230003765306,0.19837920057874298,0.09153581655757721,0.0,1.9749367601833498e-22,2.9434952153964093e-07,4.913550287860312e-19,0.0,3.550267192291383e-27,0.00016484603416181787,9.305891484866105e-21,1.4828835590124473e-24,4.949515224046513e-35,1.697153722414269e-10,4.7188359706299685e-17,4.447051322813621e-56,1.0580664410642271e-11,3.345237263695126e-38,5.602943080230871e-19,5.807009232455274e-37,1.9134584209620384e-07,2.2241331871634748e-35,0.0004824475661960172,0.010700414266229778,0.027834948290076676,0.010861497413487792,0.0009450551720683401,0.00768796425968889,0.007569170544896062,3.442061235396348e-08,3.1267894089660674e-10,0.006453786747676749,0.0006393240616921284
4.092941973842061e-10,0.07659248437779444,0.0,18.944493665223902,0.030435727108464816,0.294612517824614,0.33960334474677345,0.19835027412987957,0.091535823625785,0.0,1.9977901412029885e-22,2.9547480940691067e-07,4.982383372711464e-19,0.0,3.629137100645669e-27,0.0001669934555883659,9.438230518026368e-21,1.4946137165236175e-24,5.00665106161785e-35,1.710214389262419e-10,4.7367521219520093e-17,4.533076628644209e-56,1.0642817166413142e-11,3.383853771266961e-38,5.68260737195664e-19,5.935906798666842e-37,1.917837762739098e-07,2.2585238763437442e-35,0.00048244133758899274,0.01071917012450735,0.02795808548755535,0.010881151917957032,0.0009449048494189542,0.007717041029895583,0.007580887079650861,3.42683652816904e-08,3.1471281356350576e-10,0.006497106532870339,0.0006393831547196411
4.1087236396020987e-10,0.07659248437779444,0.0,18.944248389281135,0.030435669369993385,0.294538853931739,0.3395837928253248,0.19832135269006032,0.09153583068675025,0.0,2.0208182514964642e-22,2.9660003231839784e-07,5.051883848677232e-19,0.0,3.709431242976308e-27,0.00016915948926033147,9.571890762778517e-21,1.5063959447624496e-24,5.06422072420437e-35,1.7233243555417418e-10,4.754665660879169e-17,4.62042276704752e-56,1.0705017915589205e-11,3.4227634892759636e-38,5.763066713133724e-19,6.067128576806006e-37,1.9222008644451972e-07,2.293310022853266e-35,0.0004824351162461398,0.010737870193570939,0.028081173938334127,0.010900702714182801,0.0009447545682212587,0.00774611274960154,0.0075924650897564346,3.411765560652702e-08,3.1675081239577764e-10,0.006540492344538241,0.0006394408931910656
4.124505305362136e-10,0.07659248437779444,0.0,18.944003400592667,0.030435612958598496,0.2944653180389098,0.339564344068792,0.19829243625763993,0.09153583774048632,0.0,2.0440217463661601e-22,2.9772519061683266e-07,5.122055087809537e-19,0.0,3.791169369230632e-27,0.0001713442040790882,9.706879577037652e-21,1.5182303749060115e-24,5.122225788958594e-35,1.7364836126897873e-10,4.7725765878637707e-17,4.709104767933251e-56,1.0767265708131108e-11,3.4619674836815283e-38,5.84432552729098e-19,6.20070670358426e-37,1.9265477879811287e-07,2.328494611814244e-35,0.00048242890217187494,0.010756514850176545,0.028204212625409935,0.010920150345557314,0.0009446043284873566,0.007775179420439965,0.007603905277194377,3.396845976020442e-08,3.1879291877923654e-10,0.006583943391281759,0.000639497304585958
4.1402869711221737e-10,0.07659248437779444,0.0,18.943758699308027,0.03043555784735406,0.29439190985929925,0.3395449979366237,0.19826352483097395,0.09153584478700617,0.0,2.067401281053118e-22,2.9885028464314955e-07,5.192900459294138e-19,0.0,3.874371418802527e-27,0.0001735476686389244,9.84320432271547e-21,1.5301171393061396e-24,5.180667832326484e-35,1.749692152146875e-10,4.7904849033579905e-17,4.799137772488145e-56,1.0829559600664335e-11,3.501466819965559e-38,5.926388240313224e-19,6.336673621886249e-37,1.930878595004861e-07,2.3640806390481455e-35,0.0004824226953704164,0.010775104463697505,0.028327200543322353,0.01093949535263158,0.0009444541302281336,0.0078042410440442595,0.007615208346760634,3.3820754682968955e-08,3.208391141820814e-10,0.006627458885758924,0.0006395524158303914
4.156068636882211e-10,0.07659248437779444,0.0,18.943514285569172,0.030435504009876355,0.2943186291065768,0.3395257538910948,0.1982346184084193,0.09153585182632257,0.0,2.090957510737569e-22,2.999753147364966e-07,5.264423329401863e-19,0.0,3.9590575214993144e-27,0.00017576995122627601,9.980872365635523e-21,1.5420563714921227e-24,5.239548430047701e-35,1.762949965356093e-10,4.8083906078138556e-17,4.890537033551904e-56,1.0891898656467914e-11,3.541262563132655e-38,6.009259280390155e-19,6.475062082295464e-37,1.9351933469325218e-07,2.4000711110699457e-35,0.00048241649584578663,0.010793639396238543,0.02845013669807119,0.010958738273130288,0.0009443039734533118,0.007833297622048003,0.0076263750059506075,3.367451780867028e-08,3.228893801545153e-10,0.006671038044699981,0.0006396062533081037
4.171850302642249e-10,0.07659248437779444,0.0,18.943270159510462,0.03043545142031304,0.2942454754948951,0.33950661139729216,0.19820571698833347,0.091535858858448,0.0,2.1146910905394677e-22,3.011002812342446e-07,5.336627061440578e-19,0.0,4.0452479985084994e-27,0.00017801111981898901,1.011989107544919e-20,1.5540482061733646e-24,5.298869157155879e-35,1.776257043763302e-10,4.826293701683245e-17,4.983317915992746e-56,1.095428194546263e-11,3.5813557777102907e-38,6.092943077965702e-19,6.615905144619223e-37,1.939492104939374e-07,2.4364690450823674e-35,0.00048241030360181167,0.010812120002748865,0.028573020107033942,0.01097787964196653,0.0009441538581714993,0.007862349156084915,0.0076374059648455445,3.352972705040715e-08,3.2494369832836544e-10,0.006714680088922195,0.0006396588428714164
4.1876319684022863e-10,0.07659248437779444,0.0,18.943026321258778,0.03043540005333252,0.2941724487388749,0.3394875699230989,0.19817682056907518,0.09153586588339468,0.0,2.138602675519013e-22,3.0222518447199707e-07,5.409515015707916e-19,0.0,4.1329633633643805e-27,0.0001802712420856126,1.0260267825552357e-20,1.5660927792420139e-24,5.358631587978894e-35,1.7896133788171305e-10,4.844194185417888e-17,5.077495897082588e-56,1.1016708544198804e-11,3.621747527748995e-38,6.177444065687808e-19,6.759236179412909e-37,1.9437749299607968e-07,2.473277468970132e-35,0.00048240411864212344,0.010830546631134134,0.028695849798883188,0.010996919991256472,0.000944003784390235,0.007891395647788861,0.007648301936000224,3.3386360786707156e-08,3.270020504167059e-10,0.006758384243344037,0.0006397102098519356
4.203413634162324e-10,0.07659248437779444,0.0,18.94278277093355,0.03043534988411342,0.29409954855359277,0.33946862893918117,0.19814792914900387,0.09153587290117464,0.0,2.16269292067717e-22,3.0335002478359866e-07,5.483090549444742e-19,0.0,4.2222243229144765e-27,0.00018255038538472217,1.0402009993002771e-20,1.5781902277755692e-24,5.418837296139113e-35,1.8030189619689788e-10,4.862092059469367e-17,5.173086566871867e-56,1.107917753584358e-11,3.662438876822531e-38,6.262766678358628e-19,6.905088869503482e-37,1.9480418826932534e-07,2.510499421294205e-35,0.0004823979409701603,0.01084891962236747,0.02881862481350397,0.011015859850333976,0.0009438537521160344,0.007920437098793792,0.007659063634331895,3.324439784821791e-08,3.290644182134817e-10,0.006802149736998714,0.0006397603790710376
4.2191952999223614e-10,0.07659248437779444,0.0,18.94253950864675,0.030435300888334314,0.2940267746545675,0.33944978791897235,0.19811904272648,0.0915358799117996,0.0,2.1869624809561943e-22,3.044748025011445e-07,5.557357016789366e-19,0.0,4.313051778285806e-27,0.0001848486167642712,1.054512495843812e-20,1.5903406900394503e-24,5.479487854553684e-35,1.816473784673018e-10,4.879987324289115e-17,5.270105628563976e-56,1.1141688010167756e-11,3.703430888028076e-38,6.348915352885154e-19,7.053497211512195e-37,1.9522930235952622e-07,2.548137951286051e-35,0.0004823917705891686,0.010867239310599417,0.02894134420191103,0.011034699745765108,0.0009437037613544291,0.00794947351073376,0.007669691777010514,3.310381750488794e-08,3.3113078359313417e-10,0.006845975803047076,0.0006398093748501428
4.234976965682399e-10,0.07659248437779444,0.0,18.942296534503022,0.03043525304216368,0.2939541267577473,0.3394310463386594,0.1980901612998649,0.09153588691528117,0.0,2.211412011240136e-22,3.055995179549899e-07,5.632317768732466e-19,0.0,4.4054668258509745e-27,0.0001871660029609727,1.0689620105994785e-20,1.6025443054895447e-24,5.540584835434787e-35,1.8299778383861887e-10,4.897879980328419e-17,5.368568898889348e-56,1.1204239063532174e-11,3.7447246239864026e-38,6.435894528230237e-19,7.2044955173765474e-37,1.9565284128883568e-07,2.5861961188418904e-35,0.00048238560750220376,0.01088550602326685,0.02906400702616612,0.0110534402013626,0.0009435538121100064,0.007978504885242866,0.007680187083350257,3.296459945361641e-08,3.332011285102284e-10,0.0068898616787898825,0.0006398572210207819
4.2507586314424364e-10,0.07659248437779444,0.0,18.942053848599638,0.030435206322249993,0.2938816045794973,0.3394124036771683,0.19806128486752075,0.09153589391163064,0.0,2.236042166355355e-22,3.0672417147375905e-07,5.707976153072777e-19,0.0,4.4994907581940854e-27,0.0001895026103997086,1.0835502823227287e-20,1.6148012147747254e-24,5.602129810289897e-35,1.8435311145682035e-10,4.915770028038416e-17,5.46849230847917e-56,1.1266829798873654e-11,3.786321146842055e-38,6.523708645364046e-19,7.3581184158714406e-37,1.9607481105580477e-07,2.6246769945169527e-35,0.0004823794517121314,0.010903720081200864,0.02918661235929527,0.011072081738200202,0.0009434039043864454,0.008007531223955266,0.007690550274702303,3.282672380635168e-08,3.35275434999083e-10,0.0069338066056794856,0.0006399039409344612
4.266540297202474e-10,0.07659248437779444,0.0,18.941811451026627,0.030435160705712127,0.2938092078365882,0.3393938594161496,0.1980324134278105,0.09153590090085918,0.0,2.2608536010710286e-22,3.0784876338435396e-07,5.784335514373468e-19,0.0,4.595145065076435e-27,0.00019185850519296848,1.0982780501028403e-20,1.6271115597393383e-24,5.664124349922065e-35,1.8571336046815463e-10,4.933657467870093e-17,5.569891902238708e-56,1.1329459325690494e-11,3.8282215182635356e-38,6.612362147215934e-19,7.514400854129502e-37,1.9649521763547777e-07,2.663583659519745e-35,0.00048237330322162844,0.010921881798733666,0.029309159285205996,0.011090624874626993,0.0009432540381865511,0.008036552528505119,0.00770078207434889,3.2690171078619694e-08,3.3735368517340053e-10,0.006977809829330861,0.0006399495574723273
4.2823219629625115e-10,0.07659248437779444,0.0,18.941569341866753,0.030435116170129818,0.2937369362461844,0.33937541303996427,0.1980035469790982,0.0915359078829778,0.0,2.285846970099652e-22,3.0897329401196374e-07,5.861399193919258e-19,0.0,4.6924514344020226e-27,0.0001942337531403148,1.1131460533549971e-20,1.6394754834256638e-24,5.72657002443017e-35,1.8707853001914712e-10,4.951542300274296e-17,5.672783839720292e-56,1.1392126760027546e-11,3.870426799443477e-38,6.701859478626686e-19,7.673378099160592e-37,1.9691406697948726e-07,2.702919205706313e-35,0.00048236716203318476,0.010939991483804368,0.02943164689860462,0.01110907012628161,0.000943104213512287,0.008065568800526592,0.007710883207398646,3.255492217846374e-08,3.394358612258999e-10,0.007021870599532073,0.0006399940930546375
4.298103628722549e-10,0.07659248437779444,0.0,18.941327521195625,0.030435072693534414,0.2936647895258323,0.33935706403566984,0.1979746855197483,0.09153591485799732,0.0,2.311022928097537e-22,3.100977636800732e-07,5.93917052967423e-19,0.0,4.791431753182839e-27,0.000196628419727877,1.128155031812436e-20,1.6518931300763474e-24,5.789468403209186e-35,1.8844861925660033e-10,4.969424525701715e-17,5.777184395495915e-56,1.1454831224460857e-11,3.912938051098825e-38,6.792205086301211e-19,7.83508573937048e-37,1.97331365016149e-07,2.742686735574504e-35,0.00048236102814910414,0.010958049438063815,0.02955407430491351,0.011127418006106386,0.0009429544303648063,0.008094580041653823,0.0077208544006831855,3.242095839577823e-08,3.415219454279511e-10,0.007065988170254121,0.0006400375696500416
4.3138852944825865e-10,0.07659248437779444,0.0,18.9410859890817,0.03043503025439978,0.2935927673934499,0.33933881189300585,0.19794582904812658,0.0915359218259283,0.0,2.3363821296653074e-22,3.112221727104724e-07,6.017652856240364e-19,0.0,4.892108108503922e-27,0.00019904257012787188,1.1433057255186608e-20,1.6643646451368055e-24,5.852821054950455e-35,1.8982362732759382e-10,4.987304144602897e-17,5.883109959529468e-56,1.151757184808189e-11,3.9557563334710214e-38,6.883403418761607e-19,7.999559686078622e-37,1.9774711765055635e-07,2.7828893622582434e-35,0.0004823549015715054,0.010976055956978354,0.029676440620188427,0.011145669024361432,0.0009428046887444787,0.008123586253520908,0.007730696382654974,3.2288261392019644e-08,3.4361192012921087e-10,0.007110161799660211,0.0006400800087846731
4.329666960242624e-10,0.07659248437779444,0.0,18.94084474558634,0.030434988831633397,0.2935208695673161,0.33932065610437984,0.19791697756259924,0.09153592878678128,0.0,2.3619252293483895e-22,3.123465214232647e-07,6.096849504816762e-19,0.0,4.994502788488192e-27,0.0002014762691981511,1.1585988748197215e-20,1.6768901752575983e-24,5.916629547641948e-35,1.9120355337948433e-10,5.0051811574282416e-17,5.9905770375486135e-56,1.1580347766481332e-11,3.998882706326177e-38,6.975458926300643e-19,8.166836175035111e-37,1.9816133076467392e-07,2.8235302095218054e-35,0.000482348782302324,0.010994011329932584,0.029798744971035906,0.01116382368863863,0.0009426549886509193,0.008152587437761873,0.007740409883286468,3.2156813190278565e-08,3.4570576775726015e-10,0.007154390750114438,0.0006401214315510601
4.3454486260026616e-10,0.07659248437779444,0.0,18.94060379076388,0.0304349484045676,0.2934490957660604,0.33930259616485425,0.19788813106153352,0.09153593574056658,0.0,2.3876528816375043e-22,3.1347081013687633e-07,6.176763803159579e-19,0.0,5.0986382832610396e-27,0.00020392958148177505,1.1740352203565614e-20,1.6894698682967823e-24,5.980895448568526e-35,1.9258839655990564e-10,5.0230555646279964e-17,6.0996022514162905e-56,1.1643158121732525e-11,4.042318228955253e-38,7.068376060935623e-19,8.336951767936701e-37,1.9857401021743153e-07,2.864612411754086e-35,0.0004823426703433132,0.011011915840331066,0.029920986494530684,0.011181882503875563,0.0009425053300830135,0.00818158359601066,0.007749995633970484,3.202659616569778e-08,3.478034708172439e-10,0.007198674288189906,0.0006401618586168554
4.361230291762699e-10,0.07659248437779444,0.0,18.940363124661665,0.03043490895295107,0.2933774457086532,0.3392846315721314,0.1978592895432974,0.09153594268729438,0.0,2.413565740969146e-22,3.145950391680645e-07,6.257399075542631e-19,0.0,5.20453728591467e-27,0.00020640257120661294,1.1896155030574275e-20,1.702103873322225e-24,6.045620324312207e-35,1.9397815601676848e-10,5.040927366652266e-17,6.210202339501832e-56,1.1706002062374449e-11,4.086063960174244e-38,7.162159276362652e-19,8.50994335394194e-37,1.9898516184481733e-07,2.90613911396289e-35,0.0004823365656960449,0.011029769765699027,0.03004316433813324,0.011199845972369386,0.0009423557130389411,0.0082105747299011,0.007759454367421865,3.189759303622153e-08,3.4990501189151157e-10,0.007243011684676269,0.0006402013102333921
4.3770119575227367e-10,0.07659248437779444,0.0,18.9401227473201,0.030434870456940395,0.2933059191143959,0.3392667618265405,0.19783045300625968,0.09153594962697476,0.0,2.439664461726064e-22,3.157192088319266e-07,6.338758642718702e-19,0.0,5.312222693472178e-27,0.00020889530228496817,1.2053404641303462e-20,1.7147923406139018e-24,6.11080574075244e-35,1.9537283089826064e-10,5.058796563951008e-17,6.322394157051759e-56,1.1768878743394366e-11,4.130120958324354e-38,7.256813027911305e-19,8.685848151185382e-37,1.9939479145997029e-07,2.9481134717692003e-35,0.0004823304683619119,0.01104757337778205,0.03016527765960735,0.0112177145937906,0.0009422061375161991,0.008239560841066895,0.00776878681758038,3.17697868536622e-08,3.5201037363925974e-10,0.007287402214586724,0.0006402398062440646
