Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613)
1.2998312725576468e-14,0.10054149576763871,0.0,24.96444656354419,0.031074927074335578,0.31940832953674825,0.3504839486651454,0.20701133065764862,0.09201553117301116,0.0,4.3513678813243755e-30,1.472300215942068e-09,3.5319582735111306e-27,0.0,7.876133363859605e-47,1.1972153189326474e-17,1.0001991099154472e-32,1.0045368201540377e-27,1.6026105512323918e-39,1.3987599855288444e-16,8.591031742177732e-17,1.0807852331612264e-63,4.966105609668103e-13,2.1541823372462784e-41,1.0763707719281876e-31,1.8389523316348405e-54,1.4722957320985975e-09,8.654523762627964e-45,2.6641364075331523e-06,9.134855776496191e-07,6.417361326107933e-07,7.258455738353666e-07,6.008888612916351e-07,2.8863014273156917e-07,2.9257747314750823e-07,2.619651569774006e-07,4.966910535615842e-13,3.207563144836199e-11,1.2371432110777612e-07,7.833042533907691e-15,6.702004735846687e-10,8.032938296529387e-11,3.718442860283472e-23,2.0563817384301772e-07,4.353724481658283e-14,2.5952521664581807e-12,9.228735438140256e-13,4.788824070383205e-16,1.1615652013711328e-07,8.868649777001864e-19
1.3502634687428025e-14,0.10054149576763871,0.0,24.964446298696284,0.031074919969005292,0.319408277072285,0.3504839159445517,0.20701129616249722,0.09201542817559226,0.0,4.8803407195006095e-30,1.52942396891965e-09,3.959225219041272e-27,0.0,9.892897086583779e-47,1.3313464976801287e-17,1.1455748532743649e-32,1.0839986347314951e-27,1.7964806878132336e-39,1.5094061224767456e-16,8.924354720773015e-17,1.3073599698229783e-63,5.158786483913438e-13,2.414776917302057e-41,1.2529949537748107e-31,2.3098791393718345e-54,1.5294191255471769e-09,1.0077879458523138e-44,2.767124853768406e-06,9.489141942607844e-07,6.666757852089413e-07,7.540022900630293e-07,6.241853323021083e-07,2.998285413607062e-07,3.039353581330741e-07,2.721035997427487e-07,5.159655065520938e-13,3.4613293498996444e-11,1.285103229275309e-07,8.780650266699388e-15,7.231707875081528e-10,8.668392048898971e-11,4.2871111719411015e-23,2.136165513832924e-07,4.523687530432391e-14,2.7715105729551616e-12,1.0265948470066326e-12,5.756863982664573e-16,1.2066327385801278e-07,1.032729547270614e-18
1.4006956649279581e-14,0.10054149576763871,0.0,24.964446033875586,0.031074912863840752,0.31940822460819557,0.35048388322436114,0.20701126166864964,0.09201532520629911,0.0,5.450850307364247e-30,1.5865477165642897e-09,4.419631293245654e-27,0.0,1.2322810515081758e-46,1.4750804435807275e-17,1.3060052297364116e-32,1.16648476324147e-27,2.005387473739487e-39,1.6242634602025353e-16,9.257677643826064e-17,1.5704351310622133e-63,5.35146741769194e-13,2.6955833225731394e-41,1.4505129259241919e-31,2.8772877352226286e-54,1.586542499694792e-09,1.1669978713774461e-44,2.8700851743844806e-06,9.84341784751158e-07,6.916184919555482e-07,7.821586037121069e-07,6.474805015478246e-07,3.1102692716135466e-07,3.152937031611116e-07,2.822401372603229e-07,5.352402075826033e-13,3.724758283628733e-11,1.3330602657186215e-07,9.801759990196021e-15,7.781520741020368e-10,9.328033967683868e-11,4.918266420381599e-23,2.2159491502321977e-07,4.6936508800354303e-14,2.951598699003647e-12,1.1371961104158338e-12,6.87226967185647e-16,1.251700270625357e-07,1.1958883084943636e-18
1.4511278611131136e-14,0.10054149576763871,0.0,24.964445769082097,0.031074905758841937,0.3194081721444801,0.3504838505045736,0.2070112271761059,0.092015222265124,0.0,6.064525406364903e-30,1.643671458876051e-09,4.914414244522678e-27,0.0,1.5230974206174568e-46,1.6287477977161368e-17,1.4824757960945608e-32,1.2519952015672924e-27,2.229892522358215e-39,1.743331993882029e-16,9.591000511338968e-17,1.8742530878415775e-63,5.544148411142186e-13,2.99735645732653e-41,1.6705108714855992e-31,3.556382218630841e-54,1.6436658545299972e-09,1.3443658938569957e-44,2.973017377065797e-06,1.0197683491504833e-06,7.165642525929693e-07,8.103145147883771e-07,6.707743691014653e-07,3.222253001336223e-07,3.266525082031534e-07,2.923747699052632e-07,5.545151566529679e-13,3.997850254913756e-11,1.3810143206120208e-07,1.0899117551692688e-14,8.351439590538276e-10,1.0011864226140897e-10,5.616300369632142e-23,2.2957326475174578e-07,4.8636126952527144e-14,3.1353711987491402e-12,1.254821131653528e-12,8.150581947599396e-16,1.2967677975069584e-07,1.3776571640294737e-18
1.5015600572982693e-14,0.10054149576763871,0.0,24.964445504315798,0.03107489865400885,0.31940811968113825,0.3504838177851892,0.20701119268486584,0.09201511935205929,0.0,6.72300327571548e-30,1.700795195855002e-09,5.444811821682941e-27,0.0,1.8689901640876935e-46,1.7926793195317878e-17,1.6760025949388674e-32,1.3405299455935792e-27,2.4705574467358364e-39,1.8666117186910824e-16,9.924323323313833e-17,2.2233731448683258e-63,5.736829464402737e-13,3.3208512254517267e-41,1.9146330113392357e-31,4.364098108508158e-54,1.7007891900413516e-09,1.541222821656692e-44,3.075921469494676e-06,1.0551938874885028e-06,7.415130668580903e-07,8.384700232976167e-07,6.940669350357084e-07,3.3342366027761644e-07,3.3801177323063836e-07,3.0250749805263934e-07,5.737903537630423e-13,4.280605572613305e-11,1.4289653941598178e-07,1.2075468838456902e-14,8.941460681234058e-10,1.0719882997481177e-10,6.385753374811175e-23,2.3755160055781666e-07,5.033574362764604e-14,3.3226882056331953e-12,1.3796081022107453e-12,9.608287679339081e-16,1.3418353192250684e-07,1.5794002874937071e-18
1.551992253483425e-14,0.10054149576763871,0.0,24.964445239576698,0.031074891549341472,0.3194080672181703,0.3504837850662078,0.2070111581949295,0.09201501646709727,0.0,7.427929962911435e-30,1.7579189275012063e-09,6.01206177395097e-27,0.0,2.2780052605893704e-46,1.967205889041011e-17,1.887632154592015e-32,1.4320889912062366e-27,2.7279438596581467e-39,1.9941026298055907e-16,1.0257646079752756e-16,2.62268247770913e-63,5.92951057761214e-13,3.6668225304607464e-41,2.1845816040131123e-31,5.319226934300879e-54,1.7579125062174141e-09,1.7589465304052066e-44,3.1787974593513355e-06,1.0906183997949581e-06,7.664649344825554e-07,8.66625129245603e-07,7.173581994232273e-07,3.446220075934446e-07,3.4937149821491e-07,3.126383220774502e-07,5.930657989126817e-13,4.573024545554201e-11,1.4769134865663152e-07,1.3333559777722565e-14,9.551580271430143e-10,1.1452090454870054e-10,7.231314433947918e-23,2.455299224303788e-07,5.203537502254292e-14,3.513415164603898e-12,1.511689803728011e-12,1.126283387761863e-15,1.386902835779823e-07,1.8025301250314134e-18
1.6024244496685806e-14,0.10054149576763871,0.0,24.964444974864776,0.031074884444839794,0.3194080147555761,0.3504837523476295,0.20701112370629662,0.09201491361023027,0.0,8.180960618441755e-30,1.8150426538147307e-09,6.617401850967038e-27,0.0,2.7590402334503483e-46,2.1526585100797738e-17,2.118441489039522e-32,1.5266723342924571e-27,3.002613373630327e-39,2.125804722401491e-16,1.0590968780657837e-16,3.0774079774513395e-63,6.122191750908932e-13,4.0360252754881416e-41,2.4821169455497257e-31,6.442549179828724e-54,1.8150358030467478e-09,1.9989619629031932e-44,3.2816453543138973e-06,1.1260418860995907e-06,7.914198551930234e-07,8.94779832638113e-07,7.406481623366914e-07,3.558203420812141e-07,3.607316831272158e-07,3.227672423546246e-07,6.123414921017415e-13,4.8751074825313975e-11,1.5248585980358063e-07,1.4676136336683346e-14,1.018179462017244e-09,1.2208486771427028e-10,8.157821244039576e-23,2.535082303583787e-07,5.3734995535976294e-14,3.7074226640134835e-12,1.6511938187021588e-12,1.3132642930239164e-15,1.4319703471713579e-07,2.048507397010519e-18
1.703288842038892e-14,0.10054149576763871,0.0,24.96444444552245,0.031074870236333523,0.3194079098315089,0.3504836869116823,0.20701105473294149,0.09201470798075068,0.0,9.838001709540582e-30,1.929290090444002e-09,7.94730337989358e-27,0.0,3.97736746389112e-46,2.5576665166160722e-17,2.642059966182954e-32,1.724911896440794e-27,3.6060481533420776e-39,2.401842432741415e-16,1.1257614015874864e-16,4.175779905316669e-63,6.507554278318757e-13,4.847144696249095e-41,3.1672792462068296e-31,9.28765782092166e-54,1.9292823386194884e-09,2.5518031057011543e-44,3.487256890258713e-06,1.196885780822345e-06,8.413388547544349e-07,9.510880317798117e-07,7.872241840321132e-07,3.782169725730074e-07,3.8345343262042857e-07,3.4301937316542555e-07,6.508936225975412e-13,5.508266483614736e-11,1.6207398789808977e-07,1.762573038222705e-14,1.150249263309598e-09,1.3793846674293467e-10,1.0273766716667147e-22,2.694648043364797e-07,5.713422558637968e-14,4.104785930616667e-12,1.9529542067286325e-12,1.7596690643097767e-15,1.5221053544653083e-07,2.6150885063747383e-18
1.785859722132254e-14,0.10054149576763871,0.0,24.964444012266434,0.03107485860528036,0.31940782393835954,0.35048363334488253,0.20701099827298505,0.09201453972934404,0.0,1.1352097638260892e-29,2.0228167510194886e-09,9.160031569325578e-27,0.0,5.28182140179668e-46,2.924592174557897e-17,3.137577884795603e-32,1.896202329436497e-27,4.156315967045795e-39,2.6403550068884583e-16,1.1803351374833398e-16,5.290930572441157e-63,6.823024787399429e-13,5.586798632719765e-41,3.8264062243683817e-31,1.2333948359349786e-53,2.0228082197341387e-09,3.083777681049651e-44,3.655493608053623e-06,1.2548778480264526e-06,8.822132637081864e-07,9.971825608298719e-07,8.253489592927162e-07,3.96551546299062e-07,4.020555667827701e-07,3.5959276237549555e-07,6.824543921000391e-13,6.055368995130006e-11,1.6992225473575442e-07,2.0315468368636854e-14,1.2643460856887092e-09,1.516369981909314e-10,1.2291003240877847e-22,2.8252733441400434e-07,5.991694156138977e-14,4.43882121211747e-12,2.223095344522015e-12,2.2067150926359588e-15,1.5958927947504193e-07,3.1602932666812907e-18
1.868430602225616e-14,0.10054149576763871,0.0,24.9644435790832,0.031074846974671277,0.319407738046212,0.3504835797791633,0.2070109418165221,0.09201437155315467,0.0,1.3016063991494694e-29,2.1163433973008104e-09,1.0490251835743972e-26,0.0,6.92483842225287e-46,3.3249255150081875e-17,3.6989775925880266e-32,2.0755997561351443e-27,4.759894804636302e-39,2.8901561714613195e-16,1.2349088584951925e-16,6.632537027848552e-63,7.138495459274233e-13,6.398111691539379e-41,4.58342049995994e-31,1.617094071031631e-53,2.1163340488451255e-09,3.6948883002928687e-44,3.823655108996982e-06,1.3128671652614187e-06,9.230958533168247e-07,1.0432760108464934e-06,8.63470246676548e-07,4.1488608563907886e-07,4.206589334844412e-07,3.761610529867112e-07,7.140158265044683e-13,6.628380927088641e-11,1.7776972274623045e-07,2.326581771916945e-14,1.383824936355493e-09,1.6598396673763307e-10,1.4590632757869387e-22,2.955898269738194e-07,6.269966493204995e-14,4.78020731762337e-12,2.5145494804764572e-12,2.7379209756527788e-15,1.6696802211964774e-07,3.786611356012856e-18
1.9510014823189782e-14,0.10054149576763871,0.0,24.9644431459727,0.03107483534450623,0.31940765215506617,0.35048352621452433,0.20701088536355236,0.0920142034521489,0.0,1.4837430637350743e-29,2.2098700292882556e-09,1.19433965672423e-26,0.0,8.973339824376166e-46,3.760122436221398e-17,4.3317828984103306e-32,2.2631041585195914e-27,5.4192495279199724e-39,3.1512459052886506e-16,1.289482564623966e-16,8.233460925257591e-63,7.45396629455083e-13,7.284397067985264e-41,5.4475649459475586e-31,2.0954937632599105e-53,2.20985982590231e-09,4.3926192395746747e-44,3.991741426732572e-06,1.370853732657752e-06,9.639866222657644e-07,1.0893683818550294e-06,9.015880465024426e-07,4.3322059059352925e-07,4.3926353259661303e-07,3.9272424664276013e-07,7.45577925810191e-13,7.227303633924698e-11,1.8561639201915642e-07,2.6488831292400213e-14,1.5086841753272543e-09,1.8097937996904308e-10,1.7197779438577126e-22,3.0865228196741784e-07,6.548235257176653e-14,5.128492992279721e-12,2.827757110232354e-12,3.3640341376961826e-15,1.7434676338040645e-07,4.501715784496413e-18
2.0335723624123403e-14,0.10054149576763871,0.0,24.964442712934904,0.03107482371478518,0.31940756626492206,0.35048347265096585,0.20701082891407555,0.09201403542629316,0.0,1.6823808570193963e-29,2.303396646982113e-09,1.352489815499415e-26,0.0,1.150372259961718e-45,4.231639696596004e-17,5.041736671994589e-32,2.4587155185819166e-27,6.136844996687526e-39,3.423624187199397e-16,1.3440562558705808e-16,1.012959834099738e-62,7.769437293836772e-13,8.248967954623395e-41,6.428499475546158e-31,2.6864374926163445e-53,2.3033855508555687e-09,5.184792986550858e-44,4.159752594889126e-06,1.4288375503459541e-06,1.0048855692130768e-06,1.1354596738808314e-06,9.397023590892047e-07,4.515550611628843e-07,4.578693639897043e-07,4.0928234498682414e-07,7.77140690016569e-13,7.852138469838828e-11,1.9346226264416428e-07,2.999656223371564e-14,1.6389221631404984e-09,1.9662324546782548e-10,2.0138638798822675e-22,3.2171469934629427e-07,6.826506072988886e-14,5.483254658186573e-12,3.1631301936328194e-12,4.096561470895055e-15,1.8172550325737588e-07,5.313626536903966e-18
2.1161432425057024e-14,0.10054149576763871,0.0,24.964442279969784,0.031074812085508094,0.31940748037577976,0.3504834190884876,0.20701077246809124,0.09201386747555386,0.0,1.8982893510128272e-29,2.3969232503826693e-09,1.5240188993274247e-26,0.0,1.46027059487676e-45,4.740934930386116e-17,5.834800843150396e-32,2.6624338183234217e-27,6.91514606871415e-39,3.7072909960227943e-16,1.3986299322359573e-16,1.2360015957266625e-62,8.084908457739512e-13,9.295137541308554e-41,7.536301040682859e-31,3.4101798818399246e-53,2.396911223654795e-09,6.079570239343543e-44,4.3276886470803225e-06,1.4868186184565206e-06,1.0457926927915048e-06,1.1815498869492503e-06,9.778131847556099e-07,4.6988949734761545e-07,4.764764275333704e-07,4.2583534966157876e-07,8.087041191229641e-13,8.502886788797202e-11,2.013073347108793e-07,3.380106397523619e-14,1.7745372608507788e-09,2.129155708132942e-10,2.344047834526683e-22,3.3477707906194487e-07,7.104773159862725e-14,5.844094829561686e-12,3.5210539417843897e-12,4.947780544265539e-15,1.891042417506134e-07,6.2307105921349915e-18
2.1987141225990644e-14,0.10054149576763871,0.0,24.964441847077307,0.03107480045667492,0.31940739448763905,0.3504833655270898,0.20701071602559923,0.09201369959989737,0.0,2.1322469466631234e-29,2.4904498394902143e-09,1.709470147947944e-26,0.0,1.8368211956519785e-45,5.289466628124664e-17,6.717156400967117e-32,2.8742590397546242e-27,7.756617599759637e-39,4.002246310588366e-16,1.453203593721017e-16,1.496708604366265e-62,8.400379786866395e-13,1.0426219015184536e-40,8.781463630473041e-31,4.289592314483559e-53,2.490436844249898e-09,7.085449905504876e-44,4.495549616904796e-06,1.544796937119942e-06,1.086707991609859e-06,1.227639021085636e-06,1.0159205238204038e-06,4.882238991481935e-07,4.950847230964937e-07,4.423832623091944e-07,8.402682131287377e-13,9.179549944530444e-11,2.0915160830892012e-07,3.7914390235739524e-14,1.915527830032537e-09,2.2985636358140273e-10,2.713163821813848e-22,3.4783942106586707e-07,7.383045808907391e-14,6.210640191169722e-12,3.90188846379526e-12,5.930749660170632e-15,1.9648297886017615e-07,7.2616819425207e-18
2.2812850026924265e-14,0.10054149576763871,0.0,24.96444141425744,0.031074788828285627,0.3194073086004998,0.3504833119667723,0.20701065958659912,0.09201353179929019,0.0,2.385041222664176e-29,2.5839764143050366e-09,1.9093868014149377e-26,0.0,2.291029548960505e-45,5.878694165200222e-17,7.695203393030889e-32,3.0941911648952537e-27,8.663724443568611e-39,4.308490109725925e-16,1.5077772403266801e-16,1.7996618823779567e-62,8.715851281824651e-13,1.1645525560684415e-40,1.0174898269724627e-30,5.350380152043789e-53,2.583962412590805e-09,8.211269101000821e-44,4.663335537946152e-06,1.6027725064667013e-06,1.1276314642548163e-06,1.2737270763153389e-06,1.0540243766023043e-06,5.065582665650892e-07,5.136942505471751e-07,4.589260845713351e-07,8.718329720332503e-13,9.88212929053256e-11,2.1699508352789875e-07,4.2348595020585185e-14,2.0618922327789584e-09,2.4744563134473334e-10,3.1241531818071164e-22,3.6090172530956007e-07,7.66130959126666e-14,6.5825405683001e-12,4.305970176843459e-12,7.059315727066404e-15,2.0386171458612072e-07,8.415601612744397e-18
2.3638558827857886e-14,0.10054149576763871,0.0,24.96444098151015,0.031074777200340166,0.31940722271436217,0.3504832584075351,0.20701060315109057,0.0920133640736987,0.0,2.6574692845437e-29,2.677502974827423e-09,2.1243121000987204e-26,0.0,2.835211895645322e-45,6.510077759124481e-17,8.77556092463964e-32,3.322230175774241e-27,9.638931451870698e-39,4.626022372265578e-16,1.5623508720538678e-16,2.149799510745163e-62,9.0313229432214e-13,1.2956370359530833e-40,1.1727933017438523e-30,6.621310430899335e-53,2.6774879286274577e-09,9.466203149192983e-44,4.831046443772962e-06,1.6607453266272765e-06,1.1685631092916625e-06,1.319814052663708e-06,1.092124743419999e-06,5.24892599598774e-07,5.323050097527275e-07,4.7546381808915994e-07,9.033983958358628e-13,1.0610626180059853e-10,2.2483776045742063e-07,4.711573262163864e-14,2.213628831701812e-09,2.6568338167248596e-10,3.5800646439240046e-22,3.7396399174452435e-07,7.93958420415667e-14,6.959467026235827e-12,4.733613121530088e-12,8.348120977230738e-15,2.1124044892850358e-07,9.701877678793287e-18
2.4464267628791507e-14,0.10054149576763871,0.0,24.96444054883541,0.03107476557283851,0.3194071368292261,0.35048320484937806,0.20701054671907335,0.09201319642308939,0.0,2.9503381208572005e-29,2.771029521057662e-09,2.354789284688059e-26,0.0,3.4830954799831655e-45,7.18507852982812e-17,9.965067158001861e-32,3.558376054429724e-27,1.0684703474380698e-38,4.954843077037719e-16,1.6169244889034992e-16,2.5524301650717355e-62,9.346794771663653e-13,1.4362066590736167e-40,1.3452312965278049e-30,8.134446037537682e-53,2.771013392309817e-09,1.0859765579799469e-43,4.9986823679387744e-06,1.7187153977321395e-06,1.209502925266468e-06,1.365899950156091e-06,1.1302216245921473e-06,5.432268982497183e-07,5.509170005796688e-07,4.919964645033224e-07,9.34964484535935e-13,1.1365041966129803e-10,2.3267963918708467e-07,5.22278576171934e-14,2.370735989931302e-09,2.845696221304678e-10,4.0840543908091744e-22,3.8702622032226215e-07,8.217841685903112e-14,7.341111327364105e-12,5.185110315464196e-12,9.812610120736734e-15,2.1861918188738062e-07,1.1130265287298621e-17
2.5289976429725128e-14,0.10054149576763871,0.0,24.96444011623317,0.031074753945780607,0.3194070509450914,0.35048315129230123,0.20701049029054705,0.09201302884742876,0.0,3.2644649613978367e-29,2.8645560529960427e-09,2.601361596192278e-26,0.0,4.249921674072268e-45,7.905158424153847e-17,1.1270779311430105e-31,3.8026287829090285e-27,1.1803505358798687e-38,5.294952202873031e-16,1.6714980908764958e-16,3.0132467364778374e-62,9.662266767758303e-13,1.586592743060271e-40,1.536020023602838e-30,9.925386600096533e-53,2.8645388035878564e-09,1.2401808127849287e-43,5.166243343982125e-06,1.7766827199117553e-06,1.2504509107064237e-06,1.4119847688178366e-06,1.1683150204373783e-06,5.615611625183928e-07,5.695302228937145e-07,5.085240254539715e-07,9.665312381328271e-13,1.214537800151996e-10,2.4052071980648304e-07,5.769702487189237e-14,2.5332120711159098e-09,3.041043602810819e-10,4.639386123574538e-22,4.0008841099427695e-07,8.496108680531473e-14,7.727183562633111e-12,5.660735091901437e-12,1.1469037603863893e-14,2.2599791346280746e-07,1.271086667499353e-17
2.6033114350565386e-14,0.10054149576763871,0.0,24.96443972695313,0.031074743481807877,0.3194069736502264,0.3504831030918557,0.20701043950785786,0.09201287809338761,0.0,3.566038680944895e-29,2.9487299195212846e-09,2.8374869990124575e-26,0.0,5.055662302474478e-45,8.592981994272321e-17,1.255128562510721e-31,4.0293875803092894e-27,1.287490478170694e-38,5.610701998637618e-16,1.7206143199334298e-16,3.4827559201464948e-62,9.946191708087792e-13,1.7306071264918082e-40,1.7244585593400223e-30,1.1807225664660354e-52,2.9487116288910662e-09,1.3925011918224272e-43,5.316984169483938e-06,1.8288509596501476e-06,1.2873110812641614e-06,1.4534601832341614e-06,1.2025960970068962e-06,5.780619709637485e-07,5.862831757861926e-07,5.233944835934269e-07,9.949418848562816e-13,1.2869843364416292e-10,2.4757701005370687e-07,6.293451010900725e-14,2.6840296212816802e-09,3.2224009639140896e-10,5.1858662219954655e-22,4.1184435014961616e-07,8.74655652396958e-14,8.078209381309153e-12,6.109637419780804e-12,1.3138020800128336e-14,2.3263877069788732e-07,1.4272179917028276e-17
