Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27)
9.142722909395376e-12,0.07540679193649383,0.0,18.72094603183666,0.031003526661474174,0.31868075383632677,0.3500483762516256,0.20652775990111402,0.09154212528825155,0.0,9.253591927146632e-28,4.751790520734565e-09,2.091590729966599e-25,0.0,2.0534752537097635e-37,6.688233467456757e-10,1.4269301398361353e-27,3.1082781278446324e-28,1.3942886008716101e-40,5.578376974028847e-14,5.176372570156851e-19,2.6313857093736557e-65,1.126081467560798e-14,7.91488780283935e-44,9.283587817145005e-26,2.3750664992628903e-47,4.702920731359672e-09,1.5586631023845528e-42,0.0004760525402923993,0.0005443396974754454,0.00036292573773360077,0.00043641113612298267,0.00030887961402713694,0.0001755806650179178,0.0001818737798214455,1.886701338093373e-08,1.6235794525451042e-13,2.687663610337413e-06,7.158360171025192e-05,2.6898959025885987e-08,2.5792977487321134e-08
9.183933743400404e-12,0.07540679193649383,0.0,18.720936626946198,0.031003220765248276,0.318677494304716,0.3500464351826008,0.20652580839680454,0.09154185500565758,0.0,9.380095049051639e-28,4.7731958781968e-09,2.123106728879931e-25,0.0,2.1095587930170393e-37,6.780195562343879e-10,1.4527701863045959e-27,3.1363317206700986e-28,1.4132168973196785e-40,5.6287573683159736e-14,5.199678652753149e-19,2.6911981011184332e-65,1.1331608230166552e-14,8.02233710725112e-44,9.451702856310974e-26,2.4399282361411045e-47,4.723886179137615e-09,1.5869447049300186e-42,0.0004763227437859327,0.0005467384449391794,0.0003646019996816111,0.0004383521837424375,0.0003100406828126847,0.00017637110054130869,0.00018270987070797371,1.9023961740363858e-08,1.6378791967465614e-13,2.7119911518837025e-06,7.188949793615154e-05,2.7264676559175155e-08,2.6081287021147136e-08
9.225144577405433e-12,0.07540679193649383,0.0,18.72092722813156,0.031002915014203398,0.31867423500418357,0.35004449434541446,0.20652385873874032,0.09154158870856863,0.0,9.507762052155986e-28,4.79460111696998e-09,2.15496258031736e-25,0.0,2.16691225195078e-37,6.873006801040224e-10,1.478959044927312e-27,3.1645111522202235e-28,1.432315637210754e-40,5.679364056368162e-14,5.222984515230652e-19,2.75209297346137e-65,1.1402579790306779e-14,8.130753959316709e-44,9.622087258864244e-26,2.506258509317847e-47,4.744849551908312e-09,1.6156093451817408e-42,0.0004765889617857764,0.0005491367078137489,0.00036627862234844014,0.0004402929995235652,0.00031119991361275106,0.00017716152780494757,0.00018354610185130626,1.9181808318068817e-08,1.6522410384934685e-13,2.7364286447157266e-06,7.219524898103254e-05,2.7633696764319366e-08,2.6371991594754765e-08
9.266355411410461e-12,0.07540679193649383,0.0,18.720917835330976,0.0310026094082706,0.31867097593468807,0.3500425537400383,0.2065219109240149,0.09154132633825038,0.0,9.63659875816596e-28,4.816006237068285e-09,2.187160554261264e-25,0.0,2.2255585076662658e-37,6.966671265937575e-10,1.5054998282501416e-27,3.192816420269613e-28,1.4515855828857066e-40,5.730197035821802e-14,5.246290157797542e-19,2.8140849466785523e-65,1.1473729332235554e-14,8.240142686577485e-44,9.79476127479856e-26,2.574083770070335e-47,4.7658108498826375e-09,1.6446604639515417e-42,0.00047685125302642986,0.0005515344862016078,0.000367955605712391,0.00044223358349459085,0.00031235730932622265,0.00017795194681641886,0.0001843824731716319,1.934055422725049e-08,1.6666649703627862e-13,2.760976092830437e-06,7.250085491383107e-05,2.8006034532385308e-08,2.6665104881953946e-08
9.307566245415489e-12,0.07540679193649383,0.0,18.72090844848354,0.031002303947380974,0.31866771709618796,0.35004061336644415,0.2065199649497263,0.09154106783683394,0.0,9.76661100194464e-28,4.837411238505889e-09,2.219702927255403e-25,0.0,2.285520744397106e-37,7.061193041881668e-10,1.5323956624235234e-27,3.2212475225932865e-28,1.4710274966653073e-40,5.781256304315451e-14,5.269595580661667e-19,2.877188771956994e-65,1.1545056832166304e-14,8.350507616460737e-44,9.969745242615348e-26,2.643430824648203e-47,4.786770073271448e-09,1.6741015173996483e-42,0.00047710967537682893,0.0005539317802051853,0.00036963294975175614,0.00044417393568372957,0.00031351287284740937,0.00017874235758329074,0.00018521898458915168,1.950020056416443e-08,1.6811509849324217e-13,2.7856335002134536e-06,7.280631580344955e-05,2.83817047549599e-08,2.6960640573331396e-08
9.348777079420517e-12,0.07540679193649383,0.0,18.720899067529203,0.03100199863146567,0.3186644584886416,0.3500386732246038,0.20651802081297732,0.09154081314730333,0.0,9.897804631694286e-28,4.858816121296961e-09,2.2525919824036858e-25,0.0,2.346822456176926e-37,7.156576216172507e-10,1.5596496871995837e-27,3.2498044569666554e-28,1.490642140850256e-40,5.832541859489833e-14,5.2929007840305585e-19,2.941419331975697e-65,1.1616562266318982e-14,8.461853076279795e-44,1.0147059589304843e-25,2.714326837418391e-47,4.807727222285576e-09,1.7039359770342395e-42,0.0004773642858531012,0.0005563285899268867,0.00037131065444481835,0.00044611405611918683,0.0003146666070660516,0.00017953276011311502,0.00018605563602407924,1.9660748408374677e-08,1.6956990747812324e-13,2.8104008708390677e-06,7.311163171875658e-05,2.876072232414875e-08,2.72586123759946e-08
9.389987913425546e-12,0.07540679193649383,0.0,18.720889692408775,0.03100169346045584,0.31866120011200777,0.35003673331448903,0.20651607851087522,0.09154056221348275,0.0,1.0030185509140523e-27,4.880220885455676e-09,2.285830009368929e-25,0.0,2.409487449572814e-37,7.252824878564653e-10,1.5872650559292423e-27,3.2784872211654915e-28,1.5104302777212044e-40,5.884053698987829e-14,5.316205768111411e-19,3.006791641486686e-65,1.1688245610920046e-14,8.574183393234194e-44,1.0326724830327246e-25,2.786799334023613e-47,4.8286822971358386e-09,1.7341673297109914e-42,0.00047761514063113366,0.0005587249154690919,0.00037298871976984983,0.0004480539448291582,0.00031581851486732775,0.0001803231544134275,0.00018689242739664048,1.9822198823004774e-08,1.7103092324890225e-13,2.8352782086702435e-06,7.341680272858712e-05,2.9143102132574597e-08,2.755903401331956e-08
9.431198747430574e-12,0.07540679193649383,0.0,18.720880323063888,0.031001388434282687,0.3186579419662449,0.35003479363607176,0.20651413804053187,0.09154031498002427,0.0,1.0163759509718455e-27,4.901625530996199e-09,2.3194193043716245e-25,0.0,2.4735398464305353e-37,7.349943121267525e-10,1.6152449355593224e-27,3.307295812965899e-28,1.5303926695387822e-40,5.935791820454476e-14,5.3395105331111015e-19,3.073320847896022e-65,1.1760106842202477e-14,8.687502894409796e-44,1.0508761569593888e-25,2.8608762045543893e-47,4.8496352980330265e-09,1.7647990776326218e-42,0.0004778622950589561,0.0005611207569341574,0.0003746671457051129,0.0004499936018418299,0.0003169685991318614,0.0001811135404917478,0.00018772935862707398,1.9984552854984905e-08,1.724981450636544e-13,2.860265517658625e-06,7.372182890174236e-05,2.952885907337582e-08,2.7861919224702378e-08
9.472409581435602e-12,0.07540679193649383,0.0,18.720870959436986,0.031001083552877434,0.31865468405131153,0.35003285418932367,0.20651219939906365,0.09154007139239562,0.0,1.0298532522760649e-27,4.923030057932701e-09,2.3533621701887053e-25,0.0,2.5390040866314886e-37,7.447935038945703e-10,1.643592506629656e-27,3.336230230144295e-28,1.550530078543621e-40,5.987756221536967e-14,5.362815079236171e-19,3.141022231844771e-65,1.1832145936405762e-14,8.801815906778948e-44,1.0693190499448377e-25,2.936585706734663e-47,4.8705862251879125e-09,1.7958347383484453e-42,0.0004781058036689396,0.0005635161144244151,0.000376345932228859,0.0004519330271853784,0.0003181168627357287,0.00018190391835557954,0.00018856642963563077,2.014781153529538e-08,1.7397157218054992e-13,2.8853628017445343e-06,7.402671030698983e-05,2.9918008040204875e-08,2.8167281765314554e-08
9.51362041544063e-12,0.07540679193649383,0.0,18.72086160147133,0.031000778816171366,0.3186514263671664,0.3500309149742166,0.20651026258359154,0.09153983139686821,0.0,1.0434510451687058e-27,4.944434466279346e-09,2.387660916152309e-25,0.0,2.605904930861424e-37,7.54680472871922e-10,1.6723109632701967e-27,3.3652904704773753e-28,1.5708432669563803e-40,6.039946899884631e-14,5.386119406692848e-19,3.2099112077899592e-65,1.1904362869775896e-14,8.917126757200612e-44,1.0880032400647788e-25,3.0139564691209624e-47,4.891535078811246e-09,1.827277844753912e-42,0.00047834572018981846,0.0005659109880421728,0.0003780250793193296,0.00045387222088797086,0.0003192633085504652,0.00018269428801241064,0.00018940364034257482,2.0311975879206354e-08,1.7545120385785356e-13,2.9105700648569775e-06,7.433144701306342e-05,3.031056392722679e-08,2.8475135405862006e-08
9.554831249445659e-12,0.07540679193649383,0.0,18.720852249110987,0.031000474224095763,0.318648168913768,0.35002897599072264,0.2065083275912411,0.09153959494050516,0.0,1.0571699214196839e-27,4.965838756050298e-09,2.4223178581485405e-25,0.0,2.6742674633909066e-37,7.646556290163862e-10,1.7014035131981255e-27,3.3944765317421036e-28,1.5913329969777718e-40,6.092363853148945e-14,5.409423515687025e-19,3.280003324585488e-65,1.197675761856538e-14,9.033439772420507e-44,1.1069308142343807e-25,3.093017494315141e-47,4.912481859113759e-09,1.859131945090164e-42,0.000478582097558532,0.0005683053778897146,0.00037970458695475533,0.00045581118297776513,0.00032040793944307345,0.00018348464946971302,0.00019024099066818263,2.047704688651402e-08,1.7693703935392502e-13,2.935887310913648e-06,7.463603908866341e-05,3.070654162911762e-08,2.878549393234763e-08
9.596042083450687e-12,0.07540679193649383,0.0,18.720842902300788,0.03100016977658197,0.31864491169107506,0.35002703723881323,0.2065063944191424,0.09153936197114984,0.0,1.0710104742462101e-27,4.987242927259721e-09,2.457335318616242e-25,0.0,2.744117094867522e-37,7.747193825311472e-10,1.730873377714967e-27,3.423788411715676e-28,1.6120000307885828e-40,6.145007078983522e-14,5.43272740642428e-19,3.351314266063027e-65,1.2049330159033214e-14,9.150759279071258e-44,1.1261038682063923e-25,3.1737981621906634e-47,4.93342656630616e-09,1.8914006029435825e-42,0.000478814987931894,0.000570699284069301,0.00038138445511335615,0.0004577499134829095,0.0003215507582760301,0.0001842750027349429,0.00019107848053274355,2.064302554177309e-08,1.7842907792721859e-13,2.961314543820926e-06,7.49404866024565e-05,3.1105956041062873e-08,2.9098371145837474e-08
9.637252917455715e-12,0.07540679193649383,0.0,18.720833560986357,0.03099986547356135,0.3186416546990462,0.3500250987184606,0.20650446306443004,0.09153913243741407,0.0,1.0849732983323611e-27,5.008646979921774e-09,2.4927156265457566e-25,0.0,2.815479565119829e-37,7.848721438650243e-10,1.760723791703695e-27,3.453226108175508e-28,1.6328451305497032e-40,6.197876575044109e-14,5.456031079109857e-19,3.4238598516128717e-65,1.2122080467444883e-14,9.269089603672523e-44,1.1455245065692608e-25,3.2563282331324508e-47,4.954369200599138e-09,1.924087397245335e-42,0.0004790444426980885,0.0005730927066831681,0.00038306468377334146,0.00045968841243154365,0.0003226917679072933,0.00018506534781554103,0.00019191610985655973,2.080991281452592e-08,1.7992731883628347e-13,2.986851767473887e-06,7.524478962307588e-05,3.150882205875608e-08,2.9413780862230473e-08
9.678463751460744e-12,0.07540679193649383,0.0,18.720824225114068,0.03099956131496531,0.3186383979376401,0.3500231604296364,0.20650253352424308,0.09153890628866716,0.0,1.0990589898488449e-27,5.030050914050615e-09,2.528461117477699e-25,0.0,2.8883809459730523e-37,7.951143237125011e-10,1.7909580036258487e-27,3.4827896188992052e-28,1.653869058402149e-40,6.250972338988576e-14,5.479334533948686e-19,3.497656036764784e-65,1.2195008520072375e-14,9.38843507263114e-44,1.1651948427452485e-25,3.340637851290277e-47,4.975309762203359e-09,1.95719592227093e-42,0.00047927051248799796,0.000575485645833529,0.0003847452729129098,0.00046162667985179745,0.0003238309711903094,0.00018585568471893245,0.00019275387855994638,2.0977709659528047e-08,1.8143176133976337e-13,3.0124989857563e-06,7.554894821912116e-05,3.191515457839715e-08,2.9731736912031542e-08
9.719674585465772e-12,0.07540679193649383,0.0,18.72081489463105,0.03099925730072527,0.3186351414068156,0.35002122237231265,0.20650060579572524,0.09153868347502445,0.0,1.1132681464729601e-27,5.051454729660402e-09,2.564574133501714e-25,0.0,2.962847644076501e-37,8.054463330137562e-10,1.8215792755186446e-27,3.512478941664554e-28,1.6750725764670867e-40,6.304294368476923e-14,5.50263777114537e-19,3.5727189137687834e-65,1.2268114293194164e-14,9.508800012241275e-44,1.1851169989885545e-25,3.4267575478457033e-47,4.9962482513294706e-09,1.990729787639765e-42,0.00047949324718636263,0.0005778781016225728,0.00038642622251024877,0.0004635647157717923,0.00032496837097402073,0.00018664601345252675,0.00019359178656323155,2.114641701697037e-08,1.8294240469639696e-13,3.038256202540634e-06,7.585296245915849e-05,3.2324968496690965e-08,3.0052253140128136e-08
9.7608854194708e-12,0.07540679193649383,0.0,18.720805569485165,0.03099895343077271,0.31863188510653123,0.3500192845464611,0.20649867987602466,0.09153846394733649,0.0,1.127601367408759e-27,5.0728584267652896e-09,2.601057023255254e-25,0.0,3.038906403742734e-37,8.158685829546916e-10,1.8525908829920867e-27,3.5422940742494908e-28,1.6964564468458582e-40,6.35784266117126e-14,5.525940790904192e-19,3.649064712175937e-65,1.2341397763095203e-14,9.630188748684542e-44,1.205293106383431e-25,3.5147182442925637e-47,5.017184668188099e-09,2.0246926183146822e-42,0.00047971269594277696,0.0005802700741524657,0.00038810753254353515,0.00046550252021964044,0.0003261039701028722,0.0001874363340237182,0.0001944298337867565,2.1316035812697922e-08,1.844592481650174e-13,3.0641234216880573e-06,7.615683241172057e-05,3.273827871084572e-08,3.0375343405570174e-08
9.802096253475829e-12,0.07540679193649383,0.0,18.720796249625018,0.030998649705039124,0.318628629036746,0.3500173469520537,0.20649675576229404,0.09153824765717807,0.0,1.1420592534074025e-27,5.094262005379434e-09,2.637912141922342e-25,0.0,3.1165843097984413e-37,8.26381484966964e-10,1.8839961152260862e-27,3.572235014432088e-28,1.7180214316200047e-40,6.411617214735821e-14,5.549243593429111e-19,3.7267097994190917e-65,1.2414858906066927e-14,9.752605608030163e-44,1.2257253048423059e-25,3.604551255730989e-47,5.0381190129898475e-09,2.0590880546015165e-42,0.00047992890718252313,0.00058266156352535,0.00038978920299093464,0.00046744009322344514,0.00032723777141681923,0.00018822664643988567,0.00019526802015087545,2.148656695842544e-08,1.8598229100455265e-13,3.0901006470484445e-06,7.646055814530666e-05,3.315510011857149e-08,3.070102158135329e-08
9.843307087480857e-12,0.07540679193649383,0.0,18.720786934999918,0.03099834612345605,0.31862537319741846,0.3500154095890624,0.20649483345169045,0.09153803455683765,0.0,1.1566424067877206e-27,5.115665465516985e-09,2.6751418512323378e-25,0.0,3.195908790447064e-37,8.36985450728013e-10,1.9157982749675725e-27,3.602301759990539e-28,1.7397682928512927e-40,6.465618026836949e-14,5.572546178923765e-19,3.8056706813936e-65,1.2488497698407249e-14,9.876054916235083e-44,1.2464157431039011e-25,3.6962882941749516e-47,5.0590512859452996e-09,2.0939197521486523e-42,0.0004801419286172449,0.0005850525698433457,0.00039147123383060186,0.00046937743481130116,0.0003283697777513339,0.00018901695070839286,0.00019610634557595588,2.165801135194953e-08,1.8751153247402523e-13,3.1161878824603796e-06,7.676413972838258e-05,3.357544761807866e-08,3.102930155420514e-08
9.884517921485885e-12,0.07540679193649383,0.0,18.720777625559887,0.03099804268595505,0.31862211758850745,0.35001347245745906,0.20649291294137564,0.09153782459930686,0.0,1.171351431456968e-27,5.137068807192093e-09,2.712748519458714e-25,0.0,3.276907620143124e-37,8.476808921610914e-10,1.94800067852761e-27,3.632494308703136e-28,1.761697792581736e-40,6.519845095143084e-14,5.595848547591475e-19,3.885964003038007e-65,1.2562314116420555e-14,1.0000540999144139e-43,1.2673665787313546e-25,3.7899614718733665e-47,5.07998148726502e-09,2.1291913819465736e-42,0.00048035180725546496,0.0005874430932085488,0.00039315362504068006,0.00047131454501129447,0.00032949999193741266,0.0001898072468365883,0.00019694480998237845,2.1830369877357716e-08,1.890469718325524e-13,3.1423851317511553e-06,7.706757722938087e-05,3.399933610807643e-08,3.136019722437531e-08
9.925728755490913e-12,0.07540679193649383,0.0,18.720768321255655,0.030997739392467732,0.31861886220997193,0.3500115355572156,0.20649099422851575,0.09153761773827002,0.0,1.1861869329317915e-27,5.158472030418905e-09,2.7507345214178175e-25,0.0,3.3596089224782868e-37,8.584682214352941e-10,1.9806066557785135e-27,3.6628126583482548e-28,1.7838106928336228e-40,6.57429841732478e-14,5.619150699635238e-19,3.96760654891471e-65,1.2636308136417697e-14,1.0126068182490164e-43,1.28857997811034e-25,3.8856033046446896e-47,5.100909617159549e-09,2.1649066303274214e-42,0.0004805585894129464,0.000589833133723033,0.0003948363765993016,0.00047325142385150234,0.0003306284168015837,0.00019059753483180548,0.00019778341329053706,2.200364340523432e-08,1.9058860833934605e-13,3.1686923987367785e-06,7.737087071670063e-05,3.442678048777122e-08,3.169372250542797e-08
9.966939589495942e-12,0.07540679193649383,0.0,18.720759022038617,0.03099743624292572,0.31861560706177056,0.3500095988883041,0.2064890773102813,0.0915374139280941,0.0,1.2011495183593889e-27,5.1798751352115705e-09,2.7891022384676417e-25,0.0,3.4440411730791314e-37,8.693478509655892e-10,2.0136195501509676e-27,3.693256806704341e-28,1.806107755609537e-40,6.628977991054679e-14,5.642452635257736e-19,4.05061524379059e-65,1.2710479734715996e-14,1.0252640791894157e-43,1.3100581164471907e-25,3.983246715225067e-47,5.121835675839406e-09,2.2010691989645465e-42,0.0004807623207229017,0.0005922226914888486,0.00039651948848458727,0.0004751880713599934,0.0003317550551659133,0.00019138781470136277,0.00019862215542083906,2.21778327928632e-08,1.9213644125371262e-13,3.1951096872219754e-06,7.767402025870773e-05,3.485779565686523e-08,3.2029891324037885e-08
1e-11,0.07540679193649383,0.0,18.72075156560827,0.030997193152433933,0.31861299586309905,0.3500080454089846,0.2064875408036833,0.09153725260130775,0.0,1.2132451758934419e-27,5.19704518089719e-09,2.8201593787787424e-25,0.0,3.5130456882274787e-37,8.781427769244964e-10,2.0403997840406838e-27,3.717770837912784e-28,1.8241286883829219e-40,6.673006932251367e-14,5.661145902065047e-19,4.118206096123564e-65,1.2770110488451614e-14,1.0354939310195575e-43,1.3274812949338344e-25,4.0630482444873577e-47,5.13862161111204e-09,2.2304056343825243e-42,0.00048092358425060755,0.0005941393084115599,0.0003978699853900463,0.0004767415335093684,0.0003326575844208102,0.00019202179204401545,0.00019929511662785754,2.2318234724582963e-08,1.9338263222257279e-13,3.216381864734079e-06,7.791711075049625e-05,3.520615868786045e-08,3.2301495172103795e-08
