Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216)
2.776924192604575e-13,0.06662394546715897,0.0,16.54261961344317,0.031072958350961827,0.31938870621090426,0.3504721684024332,0.206996773504019,0.09197345578611654,0.0,9.36968286310148e-36,7.101908640855211e-12,7.4777760170168874e-34,0.0,9.956413248996887e-51,8.015328643218068e-15,6.984908629061353e-37,1.330364944100363e-34,1.7730301252406957e-50,1.1634457832576363e-18,2.7904656143270935e-23,1.6099013966313941e-81,7.281509681233438e-19,2.4420759490822138e-54,8.773144270257927e-35,5.448050967344137e-62,7.0998096660362816e-12,1.682853121771628e-53,4.473958342831118e-05,1.588888647153459e-05,1.0107334066030793e-05,1.2623730004430886e-05,1.0427312920708592e-05,5.019363275223061e-06,5.084819478211243e-06,1.110571769812058e-09,7.348663638090686e-18,9.796246879969526e-10,2.151912222616608e-06,5.735329033079308e-13,4.046801963440362e-11,9.793030145866645e-10,4.0353069743526043e-19
2.858137630571034e-13,0.06662394546715897,0.0,16.54261656445354,0.031072895455723813,0.3193880928205942,0.35047179925990174,0.20699632266563353,0.09197219878193978,0.0,1.0216626668167224e-35,7.30960596578116e-12,8.167613328975856e-34,0.0,1.183623085744546e-50,8.739401831190001e-15,7.838502848691e-37,1.4093092916340073e-34,1.9331820125763183e-50,1.2324917118567852e-18,2.8720719506114274e-23,1.8594877867668183e-81,7.512176136854638e-19,2.662660510286584e-54,9.845283875801244e-35,6.476665462738815e-62,7.307382440168811e-12,1.8885217567862769e-53,4.5996582600905864e-05,1.63534711121887e-05,1.0402995105854529e-05,1.2992872328276801e-05,1.07313624840412e-05,5.16615209730977e-06,5.233508862750517e-06,1.170367028506029e-09,7.764586529240375e-18,1.0377557245864345e-09,2.214807460626156e-06,6.253325980725539e-13,4.3830838859898266e-11,1.0374050001870089e-09,4.528504772681847e-19
2.9393510685374926e-13,0.06662394546715897,0.0,16.54261351836314,0.03107283256271298,0.31938747943371043,0.35047143012015775,0.20699587187899327,0.09197094462215798,0.0,1.111321549127899e-35,7.51730307194604e-12,8.899469932902268e-34,0.0,1.4002964616759692e-50,9.505822721484238e-15,8.768037073662744e-37,1.4905284106076273e-34,2.1026984841785364e-50,1.3035277523338419e-18,2.953678109167375e-23,2.1391135129465066e-81,7.743848490580191e-19,2.8961433441544e-54,1.1012807508477569e-34,7.662276496223015e-62,7.514951406911479e-12,2.112489728184047e-53,4.725073737865299e-05,1.681805013165515e-05,1.0698659823320855e-05,1.3362011864531928e-05,1.1035360675992004e-05,5.3129405456249574e-06,5.382197090970086e-06,1.2316599808176672e-09,8.1919294103211e-18,1.0975617687153746e-09,2.2777004714586894e-06,6.801605274141648e-13,4.737220066538936e-11,1.097180295172934e-09,5.065588615762056e-19
3.0205645065039514e-13,0.06662394546715897,0.0,16.542610475165514,0.03107276967192923,0.31938686605025257,0.35047106098320135,0.2069954211440894,0.09196969330033507,0.0,1.2060879826911548e-35,7.724999959351494e-12,9.674682965945331e-34,0.0,1.649053903990504e-50,1.0315795237734439e-14,9.777886552512434e-37,1.5740222605625162e-34,2.2818456014612447e-50,1.3765538996219368e-18,3.0352840900153367e-23,2.4514062048782957e-81,7.976526683918782e-19,3.142890909308867e-54,1.228121073799381e-34,9.023446972657706e-62,7.722516566347426e-12,2.355811563065886e-53,4.8502054197611714e-05,1.72826235300913e-05,1.0994328222982622e-05,1.3731148613281589e-05,1.1339307505248733e-05,5.459728620256955e-06,5.530884162902293e-06,1.2944462202306528e-09,8.630692027986602e-18,1.1590427878694596e-09,2.340591255203734e-06,7.381026719470605e-13,5.109651512686662e-11,1.158628818829866e-09,5.649087947420609e-19
3.10177794447041e-13,0.06662394546715897,0.0,16.542607434854236,0.031072706783372487,0.3193862526702205,0.3504706918490323,0.20699497046091306,0.0919684448100495,0.0,1.306105291869634e-35,7.932696627999186e-12,1.0494597468901071e-33,0.0,1.933591732315339e-50,1.1170523338990099e-14,1.0872549017036287e-36,1.6597908011480642e-34,2.47088942410238e-50,1.4515701486553932e-18,3.116889893175705e-23,2.7991496045756125e-81,8.210210658398913e-19,3.403269661982149e-54,1.3656142981870165e-34,1.0580402494337085e-61,7.93007791855974e-12,2.6195713289607224e-53,4.975053947933215e-05,1.7747191307654324e-05,1.129000030937947e-05,1.4100282574610955e-05,1.1643202980497555e-05,5.606516321293967e-06,5.679570078579357e-06,1.3587213530923422e-09,9.080874128896765e-18,1.2221987495359748e-09,2.4034798119507874e-06,7.992450086364382e-13,5.500817941004887e-11,1.2217504904477243e-09,6.281603110058443e-19
3.182991382436869e-13,0.06662394546715897,0.0,16.542604397422878,0.031072643897042646,0.31938563929361424,0.35047032271765066,0.20699451982945563,0.09196719914489429,0.0,1.4115170828150467e-35,8.140393077890759e-12,1.1360566386836966e-33,0.0,2.257911097965743e-50,1.2071211019610387e-14,1.2056644685405452e-36,1.7478339921222357e-34,2.670096010044309e-50,1.528576494369732e-18,3.198495518668873e-23,3.185278139967175e-81,8.444900355568965e-19,3.677646056015901e-54,1.514340750935987e-34,1.2355036630179931e-61,8.137635463631464e-12,2.9048826333235962e-53,5.0996199630809345e-05,1.8211753464501212e-05,1.1585676087037812e-05,1.4469413748605052e-05,1.194704711042305e-05,5.753303648824081e-06,5.828254838033384e-06,1.4244809986680985e-09,9.542475459717633e-18,1.2870296212038059e-09,2.4663661417893205e-06,8.636735107983238e-13,5.911157771597198e-11,1.2865452293209256e-09,6.965805340830389e-19
3.2642048204033277e-13,0.06662394546715897,0.0,16.542601362865035,0.03107258101293963,0.3193850259204334,0.3504699535890562,0.20699406924970823,0.09196595629847683,0.0,1.5224672829181702e-35,8.348089309027866e-12,1.2273950566822298e-33,0.0,2.626355432111035e-50,1.301906230956986e-14,1.3334916246749497e-36,1.8381517933501878e-34,2.8797314154939424e-50,1.6075729317016638e-18,3.2801009665152295e-23,3.612893585680335e-81,8.68059571699702e-19,3.9663865428614305e-54,1.6748961422061422e-34,1.4371115821441129e-61,8.3451892016456e-12,3.212888623665961e-53,5.223904104461926e-05,1.867631000078876e-05,1.1881355560470957e-05,1.4838542135348772e-05,1.225083990370823e-05,5.900090602935265e-06,5.976938441296363e-06,1.4917207889826933e-09,1.0015495767121371e-17,1.3535353703634252e-09,2.5292502448087763e-06,9.314741481003153e-13,6.341108143987644e-11,1.3530129547483695e-09,7.704436780330421e-19
3.3454182583697864e-13,0.06662394546715897,0.0,16.54259833117431,0.03107251813106334,0.319384412550678,0.350469584463249,0.2069936187216621,0.09196471626441913,0.0,1.6391001417755306e-35,8.555785321412165e-12,1.3236118759336513e-33,0.0,3.0436029502915915e-50,1.4015281274240076e-14,1.471222886928404e-36,1.9307441648052503e-34,3.1000616949231987e-50,1.6885594555890924e-18,3.361706236735157e-23,4.0852536615990325e-81,8.91729668427098e-19,4.269857571580334e-54,1.8478915664143583e-34,1.6654238365467136e-61,8.552739132685105e-12,3.5447619868827755e-53,5.34790700988237e-05,1.9140860916673606e-05,1.2177038734179022e-05,1.5207667734926849e-05,1.2554581369034513e-05,6.046877183715365e-06,6.125620888400169e-06,1.5604363689322442e-09,1.04999347977863e-17,1.4217159645069018e-09,2.5921321210985676e-06,1.0027328865612901e-12,6.791104905908901e-11,1.4211535860334488e-09,8.5003104653889435e-19
3.426631696336245e-13,0.06662394546715897,0.0,16.54259530234434,0.03107245525141369,0.31938379918434767,0.3504692153402288,0.2069931682453085,0.09196347903635754,0.0,1.7615602582714823e-35,8.763481115045301e-12,1.4248447617375896e-33,0.0,3.51468816971276e-50,1.5061072014498772e-14,1.6193570193702076e-36,2.0256110665684316e-34,3.3313529010692477e-50,1.7715360609711144e-18,3.443311329349039e-23,4.60577819629024e-81,9.155003198998506e-19,4.588425588844832e-54,2.0339535014035684e-34,1.9231952150637288e-61,8.760285256832886e-12,3.9017049490824735e-53,5.471629315701988e-05,1.9605406212312166e-05,1.247272561264897e-05,1.5576790547423878e-05,1.2858271515081754e-05,6.193663391252106e-06,6.274302179376559e-06,1.630623396226634e-09,1.0995792298396873e-17,1.4915713711278953e-09,2.6550117707480835e-06,1.0775356885517622e-12,7.261582619071843e-11,1.4909670424840425e-09,9.35631033180774e-19
3.507845134302704e-13,0.06662394546715897,0.0,16.542592276368744,0.03107239237399059,0.31938318582144243,0.3504688462199956,0.2069927178206387,0.09196224460794289,0.0,1.8899926037124686e-35,8.97117668992893e-12,1.5312321695789834e-33,0.0,4.045019861338949e-50,1.6157638666806686e-14,1.7784050328037577e-36,2.1227524588280696e-34,3.573871084934777e-50,1.8565027427880163e-18,3.52491624437725e-23,5.178053535705363e-81,9.393715202806958e-19,4.9224570389381406e-54,2.2337238077969725e-34,2.2133852883624444e-61,8.967827574171808e-12,4.284949275366741e-53,5.595071656837538e-05,2.0069945887860713e-05,1.2768416200354671e-05,1.594591057292432e-05,1.3161910350528221e-05,6.340449225633095e-06,6.422982314257176e-06,1.7022775413492336e-09,1.1503068015643673e-17,1.5631015577216535e-09,2.7178891938466835e-06,1.1559685127941707e-12,7.752974563201605e-11,1.562453243412513e-09,1.0275391216116913e-18
3.5890585722691627e-13,0.06662394546715897,0.0,16.54258925324119,0.031072329498793957,0.31938257246196206,0.35046847710254925,0.20699226744764385,0.09196101297284034,0.0,2.024542564035752e-35,9.1788720460647e-12,1.6429133449210466e-33,0.0,4.640418156981533e-50,1.730618540348381e-14,1.948890183351859e-36,2.2221683018785796e-34,3.8278822957881235e-50,1.9434594959812674e-18,3.606520981840166e-23,5.805847692506829e-81,9.633432637343237e-19,5.272318363754642e-54,2.447859727218945e-34,2.5391787127661256e-61,9.175366084784691e-12,4.695756269917896e-53,5.718234666775141e-05,2.053447994347531e-05,1.306411050175703e-05,1.631502781151249e-05,1.3465497884050608e-05,6.487234686945818e-06,6.571661293073545e-06,1.7753944874131456e-09,1.2021761696223423e-17,1.636306491784996e-09,2.780764390483701e-06,1.2381173143635645e-12,8.265712750439851e-11,1.6356121081356894e-09,1.1260578863414878e-18
3.6702720102356215e-13,0.06662394546715897,0.0,16.542586232955337,0.031072266625823693,0.3193819591059064,0.35046810798788985,0.20699181712631523,0.09195978412472942,0.0,2.1653559484555454e-35,9.386567183454263e-12,1.760028323282166e-33,0.0,5.307115162575728e-50,1.850791643258209e-14,2.1313479728602083e-36,2.3238585561210273e-34,4.09365258116367e-50,2.032406315493524e-18,3.688125541758157e-23,6.493103823909937e-81,9.874155444273833e-19,5.638376002800444e-54,2.67703388280276e-34,2.9039855655392965e-61,9.382900788754316e-12,5.135416775465848e-53,5.8411189775647725e-05,2.099900837931185e-05,1.3359808521303943e-05,1.6684142263272538e-05,1.3769034124324038e-05,6.634019775277642e-06,6.720339115857082e-06,1.8499699302263874e-09,1.255187308683897e-17,1.711186140816321e-09,2.8436373607484398e-06,1.3240680446874902e-12,8.800227918816482e-11,1.710443555974876e-09,1.2314969922940038e-18
3.75148544820208e-13,0.06662394546715897,0.0,16.54258321550486,0.03107220375507971,0.31938134575327526,0.3504677388760171,0.20699136685664407,0.0919585580573038,0.0,2.3125790408246806e-35,9.594262102099272e-12,1.8827179299903344e-33,0.0,6.051799076409688e-50,1.9764035998215305e-14,2.3263261472352686e-36,2.427823182061636e-34,4.371447986861948e-50,2.1233431962686236e-18,3.7697299241515904e-23,7.243958331155766e-81,1.0115883565284654e-18,6.020996393193507e-54,2.921934277100283e-34,3.311465484942239e-61,9.590431686163407e-12,5.605251173460096e-53,5.96372521983495e-05,2.146353119552605e-05,1.3655510263430449e-05,1.7053253928288513e-05,1.4072519080022057e-05,6.78080449071582e-06,6.869015782639083e-06,1.925999578120647e-09,1.3093401934199287e-17,1.7877404723155892e-09,2.9065081047301803e-06,1.4139066515467826e-12,9.356949549405866e-11,1.7869475062558323e-09,1.3441731957617235e-18
3.832698886168539e-13,0.06662394546715897,0.0,16.54258020088346,0.03107214088656192,0.3193807324040685,0.35046736976693105,0.20699091663862165,0.09195733476427154,0.0,2.466358599977502e-35,9.80195680200138e-12,2.011123780347695e-33,0.0,6.881604416767757e-50,2.1075748380306787e-14,2.5343846974088077e-36,2.534062140312918e-34,4.661534556950111e-50,2.216270133251588e-18,3.85133412904083e-23,8.062727650349225e-81,1.0358616942081156e-18,6.420545969664321e-54,3.1832642932953715e-34,3.765522322698902e-61,9.797958777094655e-12,6.106609383345325e-53,6.0860540227817454e-05,2.1928048392273435e-05,1.3951215732558607e-05,1.742236280664429e-05,1.437595275981663e-05,6.927588833347482e-06,7.017691293450734e-06,2.003479152080638e-09,1.364634798501947e-17,1.8659694537843353e-09,2.969376622518171e-06,1.5077190790752027e-12,9.936305853369978e-11,1.865123878308789e-09,1.4644103435832328e-18
3.9139123241349977e-13,0.06662394546715897,0.0,16.542577189084845,0.03107207802027024,0.31938011905828606,0.3504670006606315,0.2069904664722392,0.09195611423935496,0.0,2.626841894244066e-35,1.0009651283162232e-11,2.1453882795384315e-33,0.0,7.804136863063391e-50,2.24442578947011e-14,2.7560958586583128e-36,2.6425753915931684e-34,4.964178333762198e-50,2.3111871213886187e-18,3.9329381564462355e-23,8.953914641044022e-81,1.0602355516388273e-18,6.837391164556231e-54,3.4617426943493593e-34,4.270317736050401e-61,1.0005482061630703e-11,6.640870862398206e-53,6.208106014173884e-05,2.239255996970936e-05,1.4246924933097557e-05,1.7791468898423622e-05,1.4679335172378158e-05,7.074372803259639e-06,7.166365648323105e-06,2.0824043856850683e-09,1.4210710986020738e-17,1.9458730527256637e-09,3.0322429142016353e-06,1.6055912677598036e-12,1.0538723777874279e-10,1.944972591468437e-09,1.5925393734322158e-18
3.9951257621014565e-13,0.06662394546715897,0.0,16.542574180102743,0.03107201515620457,0.3193795057159276,0.3504666315571186,0.2069900163574879,0.09195489647629063,0.0,2.7941767310495035e-35,1.0217345545583485e-11,2.2856546225620113e-33,0.0,8.827493991284889e-50,2.3870768893240034e-14,2.9920441100901082e-36,2.7533628967261177e-34,5.279645357899372e-50,2.4080941556270997e-18,4.014542006388164e-23,9.922213035264288e-81,1.0847099229950377e-18,7.271898407825799e-54,3.758103622351192e-34,4.830282533317165e-61,1.021300153985415e-11,7.209444605508629e-53,6.329881820356213e-05,2.2857065927988988e-05,1.4542637869443562e-05,1.8160572203710096e-05,1.4982666326375456e-05,7.2211564005391846e-06,7.3150388472871495e-06,2.1627710250666694e-09,1.4786490683930442e-17,2.0274512366442397e-09,3.0951069798697705e-06,1.7076091544412128e-12,1.1164629010092575e-10,2.0264935650739294e-09,1.728898313998142e-18
4.0763392000679153e-13,0.06662394546715897,0.0,16.54257117393088,0.031071952294364828,0.3193788923769932,0.350466262456392,0.2069895662943591,0.09195368146882917,0.0,2.968511510851278e-35,1.0425039589266791e-11,2.4320667940097206e-33,0.0,9.960308576631766e-50,2.5356485764060116e-14,3.242826173118192e-36,2.8664246166395834e-34,5.608201668230055e-50,2.5069912309155907e-18,4.0961456788869697e-23,1.0972523858282501e-80,1.109284802453108e-18,7.72443412704297e-54,4.073096596604412e-34,5.450140367551838e-61,1.0420517211847547e-11,7.813769145303911e-53,6.451382066263016e-05,2.332156626726731e-05,1.4838354545980161e-05,1.852967272258719e-05,1.5285946230475766e-05,7.367939625272893e-06,7.463710890373712e-06,2.2445748287573055e-09,1.537368682548204e-17,2.1107039730462802e-09,3.1579688196117456e-06,1.8138586723143644e-12,1.181444599272565e-10,2.1096867184688588e-09,1.8738322858465086e-18
4.157552638034374e-13,0.06662394546715897,0.0,16.542568170563023,0.031071889434750928,0.31937827904148236,0.3504658933584517,0.206989116282844,0.09195246921073541,0.0,3.1499952374072116e-35,1.0632733414213797e-11,2.5847695681575636e-33,0.0,1.1211748513107132e-49,2.690261293144203e-14,3.5090510119698267e-36,2.981760512366146e-34,5.95011330189033e-50,2.607878342203824e-18,4.1777491739630025e-23,1.2109947690358686e-80,1.1339601841913334e-18,8.195364747391641e-54,4.40748651426331e-34,6.134907692169787e-61,1.062802907769341e-11,8.45531255158112e-53,6.572607375411481e-05,2.378606098769914e-05,1.5134074967078097e-05,1.889877045513821e-05,1.558917489334478e-05,7.514722477547424e-06,7.61238177761352e-06,2.3278115677651083e-09,1.5972299157415087e-17,2.1956312294395588e-09,3.2208284335167026e-06,1.924425750928335e-12,1.2488597916275743e-10,2.19455197100127e-09,2.0276935009080872e-18
4.238766076000833e-13,0.06662394546715897,0.0,16.542565169992923,0.031071826577362766,0.3193776657093952,0.3504655242632977,0.20698866632293378,0.09195125969578825,0.0,3.338777582720346e-35,1.084042702042616e-11,2.7439085087000496e-33,0.0,1.2591568049441022e-49,2.8510354856167486e-14,3.7913398318898485e-36,3.09937054504153e-34,6.305646294284027e-50,2.710755484442707e-18,4.259352491636605e-23,1.3339804361161411e-80,1.1587360623899197e-18,8.685056691669759e-54,4.7620536480746275e-34,6.889921795364094e-61,1.0835537137474206e-11,9.135572431525254e-53,6.69355836991762e-05,2.4250550089439118e-05,1.5429799137095504e-05,1.9267865401446352e-05,1.5892352323646596e-05,7.661504957449322e-06,7.761051509037191e-06,2.4124770253891337e-09,1.6582327426475276e-17,2.2822329733333853e-09,3.283685821673758e-06,2.0393963161871906e-12,1.318750673761551e-10,2.281089242023639e-09,2.1908412635287355e-18
4.3199795139672915e-13,0.06662394546715897,0.0,16.542562172214364,0.03107176372220027,0.31937705238073144,0.3504651551709299,0.20698821641461979,0.0919500529177806,0.0,3.535008886090598e-35,1.1048120407905526e-11,2.90962996894082e-33,0.0,1.4110095190567677e-49,3.01809160352299e-14,4.0903260802721764e-36,3.2192546759059056e-34,6.675066679083217e-50,2.8156226525843182e-18,4.3409556319281264e-23,1.4667617750987064e-80,1.1836124312310023e-18,9.193876380290033e-54,5.1375936478009605e-34,7.720833906110154e-61,1.1043041391272359e-11,9.856075928928021e-53,6.814235670483643e-05,2.471503357264168e-05,1.572552706037775e-05,1.9636957561594653e-05,1.6195478530043732e-05,7.808287065065007e-06,7.90972008467523e-06,2.498566997367798e-09,1.7203771379414403e-17,2.3705091722386226e-09,3.3465409841719994e-06,2.1588562903495514e-12,1.3911593165120287e-10,2.369298450892888e-09,2.3636419695338904e-18
4.4011929519337503e-13,0.06662394546715897,0.0,16.54255917722114,0.03107170086926334,0.31937643905549107,0.3504647860813482,0.2069877665578932,0.09194884887051957,0.0,3.7388401968434244e-35,1.1255813576653548e-11,3.082081091697361e-33,0.0,1.577825993700523e-49,3.191550100194906e-14,4.4066554459590515e-36,3.341412866303368e-34,7.058640488228479e-50,2.9224798415819085e-18,4.4225585948579025e-23,1.609912243381222e-80,1.2085892848986374e-18,9.722190231280258e-54,5.534917539339621e-34,8.633624645459184e-61,1.1250541839170247e-11,1.061837972403228e-52,6.93463989640322e-05,2.517951143746112e-05,1.60212587412575e-05,2.0006046935666014e-05,1.6498553521197163e-05,7.95506880048079e-06,8.058387504558031e-06,2.5860772918180875e-09,1.7836630762990354e-17,2.4604597936676792e-09,3.4093939211004884e-06,2.2828915920289624e-12,1.466127666475922e-10,2.4591795169703767e-09,2.5464691065346903e-18
