Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511)
1.8520491323513317e-09,0.051829194243811355,0.0,12.601656937216138,0.031245202932610797,0.21022269719425135,0.2768610630807844,0.1740640811217509,0.1057085525634809,0.0,1.1325209541272833e-22,1.8816128965561664e-11,1.5365451086386303e-28,0.0,5.886713542548008e-39,0.00011363888984270978,2.9908586711124713e-30,3.1146856118484083e-35,1.340351211319329e-52,4.122410422224279e-15,2.2087190735326822e-26,4.060229771961303e-84,6.572829163385748e-18,7.66133234955611e-58,1.9183906815563723e-27,1.3199997067545916e-53,5.032419393217212e-12,2.045420843557692e-50,0.001248268932498361,0.07261089731317999,0.03969715961430785,0.06328960989492227,0.006853635959794642,0.026092989237304902,0.0180360254577204,2.1684472828450277e-05,3.628349155889844e-14,0.0029570235030478777,0.011730829113434791,0.0021595264930334025,0.010953686004418005,0.0014900254920538962,3.0168820184699e-05,2.4830207153024468e-05,2.443299596687153e-16,4.0203747525569144e-11,3.390560782440574e-14,1.4120838039447293e-06,0.010330957970378791,6.203013417829208e-14,3.161174575920867e-06,1.0173731818417073e-07
1.8578424065056709e-09,0.051829194243811355,0.0,12.601051892646902,0.031249467119360417,0.20995761703497023,0.27666532979887143,0.17399273054936187,0.10577882864048331,0.0,1.139535529744407e-22,1.8868386192170307e-11,1.5499969560048054e-28,0.0,5.980083797564861e-39,0.00011438534781898678,3.0193241537854698e-30,3.136604669484996e-35,1.3524977656463112e-52,4.147408637296063e-15,2.2151437844290662e-26,4.122097233643091e-84,6.587759741273317e-18,7.730761043714835e-58,1.936644060810871e-27,1.3410770666036224e-53,5.031174830833392e-12,2.0704014245816162e-50,0.0012490453278103724,0.07278431945736676,0.039766621010452655,0.06345720038859348,0.006850538486428236,0.026167419573061113,0.018063685707347777,2.169282063993018e-05,3.640232626797611e-14,0.0029713662981722946,0.011756132056086442,0.002173919279703192,0.010960387782522453,0.0014956941089550968,3.0452690537200005e-05,2.476959925240338e-05,2.4508897157630185e-16,4.0566079795343995e-11,3.4156851006680126e-14,1.42880763953281e-06,0.01035906559785062,6.208677821636288e-14,3.19633529350126e-06,1.0272311920580422e-07
1.86363568066001e-09,0.051829194243811355,0.0,12.600447874163805,0.031253743739268466,0.20969293294195035,0.2764697865225457,0.17392141715746762,0.10584920865464717,0.0,1.1465571728019854e-22,1.8920606479208624e-11,1.5635166595396005e-28,0.0,6.074602146240279e-39,0.00011513337982162616,3.0479549350951093e-30,3.158624895671381e-35,1.3647149689281538e-52,4.1724780402005536e-15,2.2215658619200156e-26,4.184705734147298e-84,6.602646428226022e-18,7.800593561938563e-58,1.9550033705363882e-27,1.3624163957771968e-53,5.029909417277469e-12,2.0956062266595052e-50,0.0012498225542223722,0.07295746418833667,0.03983581832467999,0.06362462346848587,0.006847441490181742,0.026241812095978607,0.018091215831834484,2.170106798582846e-05,3.6520981548222974e-14,0.0029857208795347496,0.011781382157376584,0.0021883499666246163,0.010966961720725843,0.001501363827596326,3.073803323216315e-05,2.4709401625723574e-05,2.458482376134282e-16,4.093045397890217e-11,3.440925845063851e-14,1.4456809565742012e-06,0.010387150367356952,6.214337278665562e-14,3.2317621682364663e-06,1.0371466078986035e-07
1.8694289548143495e-09,0.051829194243811355,0.0,12.599844878917823,0.03125803272822296,0.20942864426708413,0.27627443304218363,0.17385014087071854,0.10591969194039111,0.0,1.1535857168295927e-22,1.8972789862532865e-11,1.5771042716777335e-28,0.0,6.170278483407833e-39,0.00011588297554514374,3.0767513013700057e-30,3.1807465767071847e-35,1.3770029969477984e-52,4.197618594778965e-15,2.2279853073767507e-26,4.24806171872097e-84,6.617489358916889e-18,7.870830908995222e-58,1.973468793528532e-27,1.3840199974284042e-53,5.028623402809914e-12,2.1210365305469644e-50,0.0012506006042165146,0.0731303319350566,0.03990475276616253,0.0637918793164,0.006844345012224847,0.026316166839399534,0.018118616232150428,2.1709215073193763e-05,3.6639457209868245e-14,0.0030000871114247265,0.011806579553189459,0.002202818432085772,0.010973408472638814,0.0015070346531770849,3.1024847430337776e-05,2.4649610092680596e-05,2.466077596069684e-16,4.129687292619075e-11,3.4662831671953185e-14,1.4627045850063223e-06,0.010415212305734953,6.219978572278463e-14,3.2674561859915315e-06,1.0471195069794037e-07
1.875222228968689e-09,0.051829194243811355,0.0,12.599242904063777,0.03126233402231893,0.20916475036345045,0.2760792691484711,0.17377890161493426,0.10599027783271406,0.0,1.1606209959695815e-22,1.90249363779597e-11,1.5907598442346848e-28,0.0,6.267122750433738e-39,0.00011663412472525043,3.105713537619575e-30,3.202969999015195e-35,1.3893620252515662e-52,4.222830264904371e-15,2.234402122167732e-26,4.312171667087299e-84,6.6322886686196255e-18,7.941474088300253e-58,1.9920405117344377e-27,1.4058901861124606e-53,5.027317034985939e-12,2.1466936199978097e-50,0.001251379470306768,0.07330292312556824,0.03997342554363066,0.06395896811387693,0.006841249092645257,0.026390483836577914,0.018145887308343454,2.1717262113323537e-05,3.675775307030978e-14,0.0030144648586611037,0.011831724379010308,0.002217324554582114,0.010979728691338392,0.0015127065909620108,3.131313225857493e-05,2.459022052601593e-05,2.4736753937497674e-16,4.1665339462864855e-11,3.4917572185901585e-14,1.479879355817609e-06,0.010443251439773166,6.225625372595682e-14,3.3034183311070316e-06,1.05714996620869e-07
1.8810155031230283e-09,0.051829194243811355,0.0,12.59864194676041,0.03126664755785834,0.2089012505853126,0.27588429463240366,0.17370769931707655,0.10606096566723189,0.0,1.167662844984102e-22,1.9077046061266348e-11,1.6044834284122293e-28,0.0,6.365144935219437e-39,0.00011738681713927742,3.134841927541187e-30,3.225295449136166e-35,1.4017922291494023e-52,4.248113014481613e-15,2.2408163076587004e-26,4.377042093506414e-84,6.647044493194406e-18,8.012524101918058e-58,2.0107187062573615e-27,1.4280292877926825e-53,5.025990558684808e-12,2.172578781759003e-50,0.0012521591450389896,0.07347523818699248,0.040041837865295506,0.0641258900421985,0.0068381537704750705,0.026464763120680253,0.018173029459538272,2.1725209321679344e-05,3.687586895401669e-14,0.00302885398659063,0.011856816769926686,0.0022318682128183507,0.010985923029331766,0.001518379646278559,3.1602886810129765e-05,2.4531228850704665e-05,2.4812757872673865e-16,4.203585639041539e-11,3.5173481506761874e-14,1.497206101037178e-06,0.01047126779621163,6.231233470615977e-14,3.3396495863888032e-06,1.0672380617902429e-07
1.8868087772773677e-09,0.051829194243811355,0.0,12.598042004170482,0.03127097327134981,0.20863814428811667,0.2756895092852849,0.17363653390522282,0.1061317547802128,0.0,1.1747110992619662e-22,1.9129118948190545e-11,1.6182750748039523e-28,0.0,6.46435507220377e-39,0.00011814104260659122,3.164136753527268e-30,3.2477232137236503e-35,1.4142937837151242e-52,4.2734668074472195e-15,2.2472278652127244e-26,4.442679546835909e-84,6.6617569690737255e-18,8.08398195056337e-58,2.0295035573612513e-27,1.4504396398463629e-53,5.024644216138838e-12,2.198693305565598e-50,0.0012529396209909971,0.07364727754553395,0.04010999093877272,0.06429264528238803,0.006835059083716522,0.02653900472478623,0.018200043083935614,2.1733056917803106e-05,3.699380469243345e-14,0.0030432543610863978,0.01188185686062977,0.002246449285710281,0.010991992138520607,0.0015240538245147382,3.1894110144963974e-05,2.447263104315793e-05,2.4888787946282494e-16,4.240842648628586e-11,3.5430561148500844e-14,1.5146856537245425e-06,0.010499261401742002,6.236888370962018e-14,3.3761509330947683e-06,1.0773838692266535e-07
1.892022724016273e-09,0.051829194243811355,0.0,12.597502921077853,0.031274876773331975,0.20840168451507313,0.27551436404008994,0.17357251651352276,0.10619555102696093,0.0,1.1810598690713532e-22,1.9175953115020865e-11,1.6307457910794609e-28,0.0,6.554668225586194e-39,0.0001188211479076337,3.1906446321012155e-30,3.2679959177273e-35,1.425606332153742e-52,4.296345933432332e-15,2.252996021249707e-26,4.502414503399229e-84,6.674961247442059e-18,8.148643539296928e-58,2.046501263046873e-27,1.4708428168086883e-53,5.023415720302782e-12,2.2223935499103027e-50,0.0012536427282820943,0.07380187759377976,0.04017110804525695,0.06444258262961353,0.006832274439509589,0.026605789979355556,0.018224245783848944,2.174003477053012e-05,3.709979269902028e-14,0.003056224203513785,0.011904348336584063,0.0022596041409390596,0.010997347804443629,0.0015291615495238264,3.215746615248695e-05,2.442022648863842e-05,2.495723750900881e-16,4.274549730776168e-11,3.566293470090356e-14,1.5305485908740699e-06,0.010524436216714696,6.2419110510383e-14,3.409233883054153e-06,1.0865645013957541e-07
1.8967152760812878e-09,0.051829194243811355,0.0,12.597018445367432,0.0312783982771115,0.20818914239199351,0.275356864058661,0.17351492631524623,0.10625303693114097,0.0,1.1867779858527988e-22,1.9218078428043812e-11,1.6420166366280662e-28,0.0,6.636785860980738e-39,0.00011943429128842304,3.2146173514434235e-30,3.286312580646302e-35,1.435837265951542e-52,4.316986301271086e-15,2.2581855434656892e-26,4.556715713915052e-84,6.6868152545457004e-18,8.20712270881558e-58,2.0618732950971198e-27,1.4893965786334253e-53,5.022296624579069e-12,2.243884290295317e-50,0.0012542760701756645,0.0739408272494555,0.040225935461431814,0.06457741103621281,0.006829768747154032,0.02666587065586829,0.018245939716529522,2.174624614318026e-05,3.7195056939669245e-14,0.003067904677770795,0.01192455461813709,0.0022714692657456173,0.01100208201962451,0.001533759286794269,3.23955024870582e-05,2.4373330044826032e-05,2.5018860449225947e-16,4.3050286521763493e-11,3.5872883363044424e-14,1.5449321418644982e-06,0.010547077828527403,6.246445874188982e-14,3.439196857754487e-06,1.0948671351894822e-07
1.900938572939801e-09,0.051829194243811355,0.0,12.59658298218842,0.031281574366933254,0.20799807424360292,0.275215219879373,0.17346311572328724,0.10630483006160871,0.0,1.1919276380896573e-22,1.925597062194293e-11,1.6521986526720063e-28,0.0,6.711373363675237e-39,0.00011998696511597339,3.236286585200101e-30,3.3028554038820003e-35,1.445085394482175e-52,4.335602431024652e-15,2.2628546413224283e-26,4.606027030993065e-84,6.6974597506725925e-18,8.259984245199707e-58,2.0757682236235933e-27,1.5062506757364188e-53,5.021278651562114e-12,2.263356570181789e-50,0.0012548465162538732,0.07406572791872294,0.04027513652228975,0.064698663367604,0.006827514034945195,0.026719922177102538,0.018265392753615772,2.1751780840846167e-05,3.728069346607087e-14,0.0030784232131096357,0.011942711134553738,0.0022821686847508214,0.011006273543590527,0.0015378978885235571,3.2610557619741866e-05,2.4331338274110212e-05,2.5074336026801687e-16,4.332575268553921e-11,3.6062495945223895e-14,1.5579643140794389e-06,0.010567442556724534,6.25052392133298e-14,3.466316519515181e-06,1.1023719916838886e-07
1.9051618697983143e-09,0.051829194243811355,0.0,12.59614805310108,0.03128475681341246,0.20780721403387273,0.2750736758520422,0.17341132460693442,0.10635667580543794,0.0,1.1970803960755497e-22,1.9293843325892305e-11,1.6624169298186016e-28,0.0,6.786610719891619e-39,0.00012054043523703941,3.2580447807977314e-30,3.3194531255340176e-35,1.4543717607013536e-52,4.3542562503643375e-15,2.267522345066398e-26,4.655758086540041e-84,6.708081461081033e-18,8.3130643453341e-58,2.0897201599308017e-27,1.5232532443641696e-53,5.020250553042781e-12,2.282953111638129e-50,0.0012554173746975985,0.07419048284345155,0.04032420201215697,0.06481982744389057,0.006825259725897578,0.026773953733753027,0.018284778210318656,2.1757263017597528e-05,3.736623397528946e-14,0.0030889474823142292,0.011960840101067603,0.0022928877670060402,0.01101039970457038,0.0015420370970942354,3.282639147387954e-05,2.428954866921337e-05,2.51298258210092e-16,4.360231496711097e-11,3.6252733247969114e-14,1.5710792210529832e-06,0.010587795242744391,6.254582197415982e-14,3.493581505984621e-06,1.1099076538085022e-07
1.9093851666568275e-09,0.051829194243811355,0.0,12.595713657013249,0.03128794559229507,0.20761656151505276,0.274932231896327,0.17335955294007344,0.10640857390672573,0.0,1.2022361971103571e-22,1.933169655367196e-11,1.6726714866788976e-28,0.0,6.862501894772934e-39,0.00012109469777924758,3.279892045496096e-30,3.33610585682379e-35,1.4636964320436615e-52,4.372947745370888e-15,2.272188655221392e-26,4.705911475664992e-84,6.7186804395206234e-18,8.36636339467214e-58,2.1037291724771807e-27,1.5404052091195652e-53,5.019212418578311e-12,2.302674419293884e-50,0.0012559886426848925,0.07431509218725349,0.040373132397570226,0.06494090333477567,0.00682300583312458,0.02682796533849338,0.018304096239364912,2.176269276493234e-05,3.745167841324135e-14,0.003099477434291936,0.01197894156920566,0.0023036264659602734,0.011014460753962061,0.0015461769146852447,3.3043003631103666e-05,2.4247959753695138e-05,2.518532990017591e-16,4.387997440295886e-11,3.644359585680638e-14,1.5842771872026164e-06,0.010608135896847785,6.258658705333755e-14,3.5209921946951545e-06,1.1174741496597925e-07
1.9136084635153407e-09,0.051829194243811355,0.0,12.595279792834011,0.031291140679385106,0.20742611643972397,0.27479088793197237,0.17330780069686952,0.10646052410980357,0.0,1.207394978680298e-22,1.9369530319050917e-11,1.6829623417001252e-28,0.0,6.939050866607063e-39,0.00012164974888265503,3.301828486196594e-30,3.3528137089973637e-35,1.4730594758773517e-52,4.3916769021338776e-15,2.2768535723105042e-26,4.756489803335651e-84,6.7292567398823674e-18,8.419881778288096e-58,2.117795329490658e-27,1.5577074978372642e-53,5.01816433701928e-12,2.322520998615176e-50,0.0012565603174029187,0.07443955611348857,0.040421928144791494,0.06506189110989029,0.006820752369483611,0.02688195700397357,0.01832334699321912,2.176807017538288e-05,3.753702672767805e-14,0.0031100130180965564,0.01199701559038483,0.002314384735124565,0.011018456942942635,0.0015503173434895678,3.3260393664085566e-05,2.420657006454156e-05,2.524084833239085e-16,4.415873202294676e-11,3.66350843571267e-14,1.5975585372220452e-06,0.010628464529282051,6.262729618179441e-14,3.5485489627270155e-06,1.1250715071409092e-07
