Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35)
1.816042109914517e-11,0.06210963536780779,0.0,15.416818642605207,0.030885762232540973,0.3179306103974547,0.349691157969224,0.20611320493519225,0.09135065611555139,0.0,3.9898849231016755e-25,6.770187872030368e-11,1.1354692947693213e-29,0.0,1.6266386365508973e-42,2.128266946383186e-09,1.1261564568483994e-31,4.525097994753223e-33,1.9845221086596723e-48,4.628446358869327e-16,3.342397843824607e-23,6.812394770707961e-78,2.1981316151792782e-17,1.1823667080078383e-52,2.1380160477035192e-29,1.2578180061196434e-54,6.650358540971224e-11,2.5794160408953336e-49,0.0006799249866150832,0.0009961304065734908,0.0008127218495074135,0.0007936341026130871,0.0005828812497884155,0.00031613199465977955,0.00031811861661895733,2.0479336232217732e-05,3.9826866280282404e-15,2.3353745226008155e-06,0.00013590442675212925,8.095590441820035e-08,0.00012962418526155155,2.956618412075603e-06,6.674192936181175e-12,0.0002128931107564368,9.176523209506168e-16,2.000573292189181e-09
1.8192497607153834e-11,0.06210963536780779,0.0,15.416811121557073,0.030885463090605848,0.31792800857178827,0.34968976244642574,0.2061117442632333,0.091350611366941,0.0,4.0139468810437915e-25,6.782132406113972e-11,1.1433366679796213e-29,0.0,1.6439085934976777e-42,2.1396412339127733e-09,1.134100045438487e-31,4.541069144928092e-33,1.9950449747056346e-48,4.644797480533703e-16,3.348288964830991e-23,6.872715960832504e-78,2.2055717476263948e-17,1.1886361702231795e-52,2.1530969579331913e-29,1.27117026485051e-54,6.66187453702412e-11,2.597674224281752e-49,0.0006799975443637724,0.0009978769788090884,0.0008141505553762408,0.0007950296252919326,0.0005837848883704433,0.00031668902096988505,0.00031867523548569483,2.0479849174957926e-05,3.996652777351441e-15,2.343584788711639e-06,0.00013615031010049588,8.138185241987353e-08,0.00012988629454955696,2.9668566497737855e-06,6.721943196598651e-12,0.00021322612945542303,9.192996813930905e-16,2.0076401259295305e-09
1.82245741151625e-11,0.06210963536780779,0.0,15.416803601869741,0.03088516411738396,0.31792540678339504,0.3496883669455924,0.20611028400293233,0.09135056717007436,0.0,4.038106139230028e-25,6.794076892530454e-11,1.1512445320082084e-29,0.0,1.6613309157572348e-42,2.1510553822650496e-09,1.1420854636350782e-31,4.5570683562009e-33,2.0056049345962347e-48,4.661177387487805e-16,3.35418004409423e-23,6.93346350630877e-78,2.2130236019163053e-17,1.1949277327344197e-52,2.1682572812723641e-29,1.2846403013598253e-54,6.673389726777336e-11,2.616029117996675e-49,0.0006800695563169596,0.0009996235059784278,0.0008155790796961724,0.0007964251260058935,0.0005846881197849649,0.00031724604277705764,0.00031923183581801236,2.0480361622926218e-05,4.010642970976978e-15,2.3518092965138254e-06,0.00013639623216071844,8.180927701977458e-08,0.00013014841048231306,2.9771117232831785e-06,6.769948094484769e-12,0.00021355893450269428,9.209469228169352e-16,2.014719397008704e-09
1.82534429723703e-11,0.06210963536780779,0.0,15.416796835311464,0.030884895185891607,0.3179230652057091,0.3496871110136219,0.20610897012047769,0.0913505278612384,0.0,4.0599328275815815e-25,6.804826889550516e-11,1.1583963413215106e-29,0.0,1.677142163640556e-42,2.16136224982045e-09,1.1493082246050646e-31,4.571491638279431e-33,2.0151406674580872e-48,4.675943914976915e-16,3.3594819797504777e-23,6.988502694008203e-78,2.2197402888962828e-17,1.2006090667554645e-52,2.1819696988331602e-29,1.296864718515557e-54,6.683752708213964e-11,2.632631491075394e-49,0.000680133903815247,0.0010011953419005262,0.0008168645961333413,0.0007976810578688653,0.0005855006800801853,0.00031774735855451237,0.00031973276027029093,2.0480822410661823e-05,4.0232547013950106e-15,2.359223529467465e-06,0.00013661759517705552,8.219522367086644e-08,0.00013038432049674765,2.986355680001959e-06,6.813370952501855e-12,0.00021385827615398373,9.226130869994049e-16,2.021101374628289e-09
1.82823118295781e-11,0.06210963536780779,0.0,15.416790069849565,0.030884626391350086,0.3179207236582131,0.3496858550994423,0.20610765657118418,0.09135048899301183,0.0,4.0818386350311544e-25,6.815576847961363e-11,1.1655811569656343e-29,0.0,1.6930784803391432e-42,2.171701503370579e-09,1.1565650917012857e-31,4.585937649277959e-33,2.024706546369359e-48,4.690733758192673e-16,3.364783881612876e-23,7.043890704158742e-78,2.22646646301445e-17,1.206308361616609e-52,2.1957468665449663e-29,1.3091858129973125e-54,6.694115036631566e-11,2.6493127239423598e-49,0.000680197815519769,0.0010027671413214566,0.000818149965094648,0.0007989369719409947,0.0005863129108496627,0.0003182486706864663,0.0003202336697099162,2.0481282811664897e-05,4.035885904488872e-15,2.3666492968607862e-06,0.00013683898966812834,8.258237012688184e-08,0.00013062023588177686,2.995613266169426e-06,6.85700143629079e-12,0.00021415744433988143,9.241604148771485e-16,2.0274934264386282e-09
1.831219134884991e-11,0.06210963536780779,0.0,15.416783068689123,0.03088434833102669,0.31791830016790323,0.34968455523603625,0.20610629738691502,0.09135044922492808,0.0,4.104594813770332e-25,6.826703108117578e-11,1.1730523692937984e-29,0.0,1.709705260847589e-42,2.1824368773845222e-09,1.1641120439417655e-31,4.600913332920438e-33,2.034639112633682e-48,4.706065929270126e-16,3.3702713607527393e-23,7.101586894482656e-78,2.233438099291806e-17,1.2122261266636181e-52,2.2100747607460597e-29,1.322040716175573e-54,6.704839449351053e-11,2.6666612602091067e-49,0.0006802635088921766,0.001004393929006859,0.0008194801776699165,0.0008002368352357342,0.0005871532298969681,0.00031876752928190305,0.00032075209954340384,2.0481758930363252e-05,4.048979815537412e-15,2.374347177495101e-06,0.00013706816810575442,8.298433553182608e-08,0.00013086441601529308,3.005209298391674e-06,6.902378716705238e-12,0.00021446690313840636,9.257709463233651e-16,2.0341198650431e-09
1.8342070868121724e-11,0.06210963536780779,0.0,15.416776068697192,0.030884070417712555,0.3179158767099326,0.34968325539168776,0.20610493855925166,0.09135040992242699,0.0,4.1274360642113345e-25,6.837829326915134e-11,1.1805591556090343e-29,0.0,1.726467744115769e-42,2.1932070465108066e-09,1.1716957643235924e-31,4.6159133641729885e-33,2.044604075939782e-48,4.721423076788738e-16,3.375758803709851e-23,7.159660370065228e-78,2.2404198907954257e-17,1.2181631936788182e-52,2.2244724589031657e-29,1.3350005162596216e-54,6.715563162614877e-11,2.6840948177861553e-49,0.000680328741838165,0.0010060206775932196,0.000820810231829479,0.000801536679472893,0.0005879931962309313,0.00031928638397405584,0.0003212705132949248,2.0482234648826053e-05,4.062094583241791e-15,2.3820574129443995e-06,0.0001372973803820084,8.338759010064202e-08,0.00013110860189036384,3.01481992325465e-06,6.947979833115272e-12,0.00021477617569403863,9.2741281365607e-16,2.0407570952180153e-09
1.8371950387393537e-11,0.06210963536780779,0.0,15.416769069870767,0.030883792651560694,0.3179134532843008,0.34968195556639653,0.20610358008804633,0.09135037108227871,0.0,4.150362547042838e-25,6.84895550435463e-11,1.1881016260884244e-29,0.0,1.7433668131148204e-42,2.2040120625042734e-09,1.1793163712123157e-31,4.63093774273647e-33,2.0546014888222708e-48,4.736805200560638e-16,3.381246210493705e-23,7.218112976641925e-78,2.2474118335543354e-17,1.2241195939620218e-52,2.2389401857295873e-29,1.3480658955803042e-54,6.726286176467007e-11,2.70161367366472e-49,0.0006803935175864017,0.0010076473870818514,0.0008221401273536703,0.0008028365046528457,0.0005888328099983595,0.00031980523476390704,0.0003217889109645984,2.0482709974037553e-05,4.075230205917054e-15,2.389780002510079e-06,0.00013752662655853426,8.379213580658645e-08,0.00013135279350119704,3.024445136782749e-06,6.993805508460619e-12,0.00021508526179408782,9.29003925197145e-16,2.047405116954956e-09
1.841117197641153e-11,0.06210963536780779,0.0,15.41675988456959,0.030883428263236895,0.3179102722044227,0.34968024936929815,0.2061017974208034,0.09135032079486492,0.0,4.180586817938688e-25,6.86356030703634e-11,1.1980566587153597e-29,0.0,1.7657583169513743e-42,2.218248332344893e-09,1.1893758089955732e-31,4.650696568371239e-33,2.0677740145980474e-48,4.757034578129222e-16,3.3884492438357154e-23,7.295419830201748e-78,2.2566052644928627e-17,1.2319677079869604e-52,2.2580380339038147e-29,1.3653776744150223e-54,6.740360764490264e-11,2.724739875726455e-49,0.0006804778573947433,0.001009782640909009,0.000823885584154241,0.0008045427016052018,0.000589934400796993,0.0003204863024652964,0.0003224693653858301,2.0483333328075123e-05,4.092504437866473e-15,2.399935871931474e-06,0.00013782759993765276,8.432512902802753e-08,0.00013167334226116232,3.037101886952896e-06,7.054301009925108e-12,0.00021549070275566758,9.311079406143405e-16,2.056148075536059e-09
1.845039356542952e-11,0.06210963536780779,0.0,15.416750701264826,0.030883064129092135,0.31790709118026367,0.3496785432050352,0.20610001536717437,0.09135027129139829,0.0,4.210958590673938e-25,6.878165038457603e-11,1.2080736177510393e-29,0.0,1.7883887150071648e-42,2.2325448518599538e-09,1.199499277756571e-31,4.670497344957631e-33,2.081002662633024e-48,4.777306990805665e-16,3.3956522148864354e-23,7.373387348626404e-78,2.2658161709340938e-17,1.2398492593259906e-52,2.277257444247213e-29,1.382874115001969e-54,6.754434147552765e-11,2.7480141595934243e-49,0.0006805614221336779,0.0010119178273732318,0.0008256307667424975,0.0008062488657221286,0.0005910353846830744,0.00032116736344665485,0.00032314979209737175,2.0483956031636676e-05,4.109814597696637e-15,2.410113025588079e-06,0.0001381286319742227,8.48603548303104e-08,0.00013199390088177476,3.04978375857427e-06,7.1151863303227404e-12,0.00021589582159605943,9.333332121983105e-16,2.064909628174877e-09
1.8489615154447512e-11,0.06210963536780779,0.0,15.416741519949856,0.030882700249470412,0.317903910211822,0.3496768370736068,0.20609823392682558,0.0913502225647496,0.0,4.241478228765307e-25,6.892769698619787e-11,1.2181527535885121e-29,0.0,1.8112600381503383e-42,2.2469017378906804e-09,1.2096870466635385e-31,4.6903400718187815e-33,2.0942875517423892e-48,4.797622438165409e-16,3.402855123667306e-23,7.452019753755045e-78,2.2750445438889547e-17,1.2477643187685048e-52,2.2965989277671767e-29,1.400556786716718e-54,6.768506325753954e-11,2.771437155282959e-49,0.0006806442189298053,0.0010140529464774833,0.000827375674625131,0.0008079549970044704,0.0005921357619881725,0.0003218484177102005,0.00032383019109949197,2.0484578099699366e-05,4.127160681597487e-15,2.42031146189997e-06,0.00013842972280677423,8.539781767280606e-08,0.00013231446935063165,3.062490742641536e-06,7.176463113147219e-12,0.00021630061783718874,9.354582941825186e-16,2.073689774888347e-09
1.8528836743465504e-11,0.06210963536780779,0.0,15.416732340618113,0.030882336624714977,0.3179007292990963,0.34967513097501207,0.2060964530994234,0.09135017460785504,0.0,4.272146095756358e-25,6.907374287524266e-11,1.2282943170720239e-29,0.0,1.8343743301288945e-42,2.2613191071956288e-09,1.2199393854326906e-31,4.7102247482777215e-33,2.1076288007384053e-48,4.81798091978404e-16,3.4100579701997524e-23,7.531321285341467e-78,2.284290374365561e-17,1.2557129571021499e-52,2.316062996511397e-29,1.4184272688832964e-54,6.782577299193285e-11,2.79500949414345e-49,0.0006807262548443094,0.0010161879982247268,0.0008291203073101565,0.0008096610954530704,0.0005932355330436738,0.0003225294652581494,0.00032451056239245934,2.048519954694211e-05,4.144542685759325e-15,2.430531179287285e-06,0.00013873087257349758,8.593752201346629e-08,0.00013263504765558435,3.0752228301443596e-06,7.238133005045966e-12,0.0002167050910021141,9.373762411680572e-16,2.0824885155789574e-09
1.8568058332483496e-11,0.06210963536780779,0.0,15.416723163263091,0.030881973255168275,0.31789754844208495,0.3496734249092504,0.20609467288463443,0.09135012741371588,0.0,4.3029625552175405e-25,6.921978805172412e-11,1.2384985594967808e-29,0.0,1.8577336476067728e-42,2.2757970764506273e-09,1.230256564328161e-31,4.7301513736573776e-33,2.121026528430408e-48,4.838382435237282e-16,3.4172607545051915e-23,7.611296201079255e-78,2.2935536533692296e-17,1.2636952451128314e-52,2.335650163567734e-29,1.4364871508020358e-54,6.796647067970204e-11,2.8187318088543263e-49,0.000680807536873367,0.0010183229826179238,0.0008308646643069178,0.0008113671610687717,0.0005943346981807844,0.00032321050609271596,0.00032519090597654226,2.048582038774965e-05,4.161960606372822e-15,2.4407721761702298e-06,0.00013903208141224287,8.647947230882305e-08,0.00013295563578473454,3.0879800120674177e-06,7.300197655818538e-12,0.00021710924061502776,9.39514995554889e-16,2.0913058496143864e-09
1.8607279921501488e-11,0.06210963536780779,0.0,15.416713987878358,0.03088161014117196,0.31789436764078643,0.34967171887632076,0.2060928932821253,0.09135008097539776,0.0,4.333927970746267e-25,6.936583251565593e-11,1.2487657326085476e-29,0.0,1.8813400602243405e-42,2.2903357622486863e-09,1.2406388541618852e-31,4.7501199472805746e-33,2.1344808536248112e-48,4.858826984101e-16,3.424463476605029e-23,7.691948776644105e-78,2.302834371902495e-17,1.2717112535847119e-52,2.355360943063996e-29,1.4547380317962507e-54,6.810715632184161e-11,2.8426047334260167e-49,0.0006808880719488168,0.0010204578996600346,0.0008326087451260803,0.000813073193852416,0.0005954332577305279,0.000323891540216113,0.00032587122185200897,2.0486440636219176e-05,4.179414439629016e-15,2.4510344509690745e-06,0.00013933334946051988,8.702367301398775e-08,0.0001332762337264288,3.1007622793904145e-06,7.362658718413954e-12,0.00021751306620125695,9.417985859764657e-16,2.100141776866288e-09
1.864650151051948e-11,0.06210963536780779,0.0,15.416704814457528,0.03088124728306691,0.3178911868951989,0.34967001287622224,0.20609111429156313,0.09135003528602975,0.0,4.365042705967004e-25,6.951187626705183e-11,1.2590960886030517e-29,0.0,1.9051956506893224e-42,2.3049352810998497e-09,1.2510865262934304e-31,4.770130468470035e-33,2.1479918951251057e-48,4.879314565951196e-16,3.431666136520655e-23,7.773283305757156e-78,2.312132520965139e-17,1.279761053300213e-52,2.3751958501676116e-29,1.4731815212824152e-54,6.824782991934606e-11,2.86662890319988e-49,0.0006809678669391541,0.0010225927493540186,0.0008343525492796252,0.0008147791938048445,0.0005965312120237471,0.00032457256763055163,0.00032655151001912753,2.0487060306169955e-05,4.1969041817193106e-15,2.4613180021041566e-06,0.00013963467685549767,8.757012858264987e-08,0.00013359684146925052,3.113569623088107e-06,7.425517848926689e-12,0.0002179165672872656,9.438313752638254e-16,2.1089962975260357e-09
1.8685723099537472e-11,0.06210963536780779,0.0,15.416695642994297,0.030880884681193193,0.31788800620532104,0.3496683069089542,0.2060893359126149,0.09134999033880435,0.0,4.396307124531276e-25,6.965791930592551e-11,1.2694898801260385e-29,0.0,1.929302514768286e-42,2.319595749431208e-09,1.2615998526300095e-31,4.790182936548377e-33,2.1615597717318597e-48,4.899845180364018e-16,3.438868734273452e-23,7.855304100178922e-78,2.3214480915541874e-17,1.2878447150400164e-52,2.3951554010856635e-29,1.4918192387635875e-54,6.838849147320988e-11,2.890804954848215e-49,0.0006810469286494321,0.001024727531702834,0.0008360960762808507,0.0008164851609268978,0.0005976285613911032,0.0003252535883382413,0.00032723177047816584,2.0487679411142372e-05,4.214429828835479e-15,2.4716228279958758e-06,0.00013993606373400425,8.811884346707726e-08,0.0001339174590020203,3.1264020341303107e-06,7.488776706597051e-12,0.00021831974340065418,9.459603393280069e-16,2.11786941104246e-09
1.8724944688555464e-11,0.06210963536780779,0.0,15.416686473482397,0.030880522335890115,0.3178848255711512,0.3496666009745155,0.2060875581449481,0.09134994612697667,0.0,4.4277215901177465e-25,6.980396163229071e-11,1.2799473602727486e-29,0.0,1.9536627613664605e-42,2.3343172835867798e-09,1.27217910562633e-31,4.810277350838125e-33,2.175184602242723e-48,4.920418826915747e-16,3.4460712698847886e-23,7.938015489764697e-78,2.330781074663934e-17,1.2959623095830626e-52,2.4152401130645972e-29,1.5106528138910135e-54,6.852914098442758e-11,2.915133526374204e-49,0.0006811252638221202,0.0010268622467094362,0.00083783932564437,0.0008181910952194156,0.0005987253061630768,0.00032593460234138977,0.00032791200322939166,2.0488297964406123e-05,4.231991377169658e-15,2.481948927064702e-06,0.00014023751023252678,8.866982211811478e-08,0.00013423808631378954,3.139259503481913e-06,7.552436953807686e-12,0.00021872259407016098,9.481376634450915e-16,2.126761117259248e-09
1.8760244118671658e-11,0.06210963536780779,0.0,15.416678222584965,0.030880196444765015,0.31788196304802735,0.3496650656615894,0.20608595867641866,0.09134990695957203,0.0,4.456123199951898e-25,6.993539911683596e-11,1.2894137557231113e-29,0.0,1.9758053790170457e-42,2.347618971697788e-09,1.2817570262419925e-31,4.82839818714963e-33,2.1874957434744173e-48,4.938971900940978e-16,3.452553498821696e-23,8.013049792505945e-78,2.339195639722505e-17,1.3032972157159706e-52,2.4334237948942225e-29,1.527771844924477e-54,6.8655715248883e-11,2.937160173625052e-49,0.0006811951498107613,0.0010287834326402293,0.0008394080122911819,0.0008197264080141226,0.000599711859801797,0.00032654750921366397,0.00032852418901553636,2.0488854201387955e-05,4.247827463064916e-15,2.4912606034876374e-06,0.00014050886316884184,8.916764210197626e-08,0.00013452665924655797,3.1508526432814204e-06,7.610075740842986e-12,0.00021908488102961884,9.500516897536003e-16,2.1347795495314214e-09
1.879554354878785e-11,0.06210963536780779,0.0,15.416669973258617,0.030879870761982536,0.3178791005700246,0.349663530375254,0.20608435970251554,0.09134986837759608,0.0,4.484646907635916e-25,7.006683602427043e-11,1.298932129468282e-29,0.0,1.9981565114611903e-42,2.360970301995229e-09,1.2913887679742135e-31,4.8465529988495076e-33,2.199853200191547e-48,4.957559830346937e-16,3.4590356774568824e-23,8.088650181261032e-78,2.347624295057058e-17,1.3106597163444384e-52,2.4517096555308048e-29,1.5450520513525572e-54,6.878227976032556e-11,2.9593113468164263e-49,0.0006812644575438423,0.0010307045640283777,0.0008409764733073445,0.0008212616942181964,0.0006006979242264649,0.00032716041065865395,0.00032913635235876483,2.0489410011326902e-05,4.263692623087275e-15,2.500589508753273e-06,0.00014078026460666518,8.966730258348275e-08,0.00013481524008396076,3.162466066395637e-06,7.668042218776107e-12,0.0002194469036567895,9.519763536368513e-16,2.142813041605409e-09
