Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204)
1.9559008296956826e-22,0.05435919745378708,0.0,13.497388727775267,0.031075110263184432,0.31940968187634183,0.35048479213953154,0.20701222018020513,0.0920181955406764,0.0,7.42262724886555e-70,1.1613724421199987e-23,1.4845254304746266e-69,0.0,5.1412782328838255e-113,9.195717167900992e-43,1.1589497556635424e-76,1.477177401100119e-59,2.3626105937651322e-88,4.787441819214522e-40,7.354969106302574e-38,1.1166238994864205e-143,9.357370929029435e-42,2.580567672650881e-93,1.0448607551825364e-76,5.971591546041294e-127,1.1613724421200057e-23,3.072799113464723e-99,2.958066306474245e-14,1.0110845682406396e-14,6.42900644769024e-15,8.032448474173405e-15,6.6531996444119075e-15,3.1935358293201046e-15,3.235470618370137e-15
3.911814923782737e-22,0.05435919745378708,0.0,13.4973887277752,0.031075110263184432,0.3194096818763285,0.3504847921395235,0.20701222018019527,0.09201819554064682,0.0,5.938148781529082e-69,2.3227527603543157e-23,1.1876297572815264e-68,0.0,3.018541746053862e-111,7.356631939748855e-42,9.287103177098485e-76,5.908739657821815e-59,1.890101530453071e-87,1.914986467816795e-39,1.4709988092019458e-37,3.573234875526305e-142,3.742967396302654e-41,2.0644683979606448e-92,1.539159141466602e-75,3.5145516172519593e-125,2.3227527603543304e-23,4.916523236367346e-98,5.916152673630483e-14,2.0221759933837605e-14,1.2858056495166158e-14,1.6064951422243317e-14,1.3306444409017102e-14,6.387093316337766e-15,6.4709631788283924e-15
7.823643111956846e-22,0.05435919745378708,0.0,13.497388727775064,0.031075110263184432,0.3194096818763018,0.35048479213950745,0.20701222018017557,0.09201819554058766,0.0,4.750537818269406e-68,4.645513396822843e-23,9.501075906979468e-68,0.0,1.8448650365644837e-109,5.885328834058401e-41,7.454424841389819e-75,2.3635018738252964e-58,1.5120878961886054e-86,7.659965351572126e-39,2.9420026063451833e-37,1.1434423097481913e-140,1.4971907634656684e-40,1.6515820056882804e-91,2.356559228495412e-74,2.1509861826791602e-123,4.645513396822872e-23,7.866472902228942e-97,1.183232540756773e-13,4.044358843669738e-14,2.571615659011695e-14,3.212995731838185e-14,2.661293393819609e-14,1.2774208290372353e-14,1.2941948299744596e-14
1.5647299488305064e-21,0.05435919745378708,0.0,13.497388727774796,0.031075110263184432,0.3194096818762484,0.3504847921394753,0.20701222018013618,0.09201819554046933,0.0,3.800437771847996e-67,9.291034669759473e-23,7.600876180265683e-67,0.0,1.1528728843001452e-107,4.7082723801670554e-40,6.003101188085541e-74,9.454019516699114e-58,1.2096733064182135e-85,3.0639900366938717e-38,5.884010200631098e-37,3.659027870994148e-139,5.988770663744118e-40,1.3212688698042254e-90,3.6856180695535317e-73,1.3451663367564865e-121,9.291034669759533e-23,1.2586385222870192e-95,2.366467087394132e-13,8.088724544240642e-14,5.143235678001438e-14,6.425996911065372e-14,5.322591299642847e-14,2.5548438238438588e-14,2.588391854157579e-14
3.12946122410015e-21,0.05435919745378708,0.0,13.497388727774258,0.031075110263184432,0.31940968187614166,0.350484792139411,0.2070122201800574,0.09201819554023269,0.0,3.0403532243737325e-66,1.858207721563103e-22,6.080707630351172e-66,0.0,7.289295772458301e-106,3.766621629303485e-39,4.865768508580184e-73,3.7816102109537e-57,9.677392402239992e-85,1.2255967938907444e-37,1.1768025389200689e-36,1.1708902218069835e-137,2.3955097874618002e-39,1.057015745831383e-89,5.829087403349427e-72,8.50837676688753e-120,1.8582077215631148e-22,2.0138239220057632e-94,4.732936180068483e-13,1.617745594537825e-13,1.0286475715979262e-13,1.2851999269517666e-13,1.0645187111239083e-13,5.10968981345593e-14,5.176785902523334e-14
6.2589237746394375e-21,0.05435919745378708,0.0,13.497388727773181,0.031075110263184432,0.3194096818759281,0.3504847921392825,0.20701222017989987,0.0920181955397594,0.0,2.4322837822568616e-65,3.716416230736733e-22,4.864569585553606e-65,0.0,4.6366402230002955e-104,3.0132987935084813e-38,3.99387068150029e-72,1.51264456523093e-56,7.741918513764969e-84,4.9023887339878695e-37,2.3536055766330916e-36,3.746851762261874e-136,9.582042193672493e-39,8.456130982245697e-89,9.272218578563765e-71,5.413140980315272e-118,3.7164162307367567e-22,3.2221201042853684e-93,9.465874363015725e-13,3.235491874763663e-13,2.0572955791928268e-13,2.570400398641394e-13,2.1290378734230597e-13,1.0219381792675368e-13,1.03535739992529e-13
1.2517848875718012e-20,0.05435919745378708,0.0,13.49738872777103,0.031075110263184432,0.319409681875501,0.3504847921390255,0.20701222017958476,0.09201819553881281,0.0,1.9458275069074224e-64,7.432833249081267e-22,3.8916583518578964e-64,0.0,2.9583268316353544e-102,2.4106396308284798e-37,3.357104257279874e-71,6.050579222578793e-56,6.193536193998557e-83,1.9609558052786225e-36,4.707211652055554e-36,1.1989929768900285e-134,3.832817486151055e-38,6.76490629636731e-88,1.4792092688073437e-69,3.4540997699242e-116,7.432833249081314e-22,5.1553936301107766e-92,1.893175071930436e-12,6.470984435208608e-13,4.11459159437997e-13,5.140801342017324e-13,4.258076197940979e-13,2.0438765751095436e-13,2.070715019270427e-13
2.503569907787516e-20,0.05435919745378708,0.0,13.497388727766728,0.031075110263184432,0.31940968187464686,0.3504847921385114,0.20701222017895457,0.09201819553691963,0.0,1.5566621979646026e-63,1.4865667285759434e-21,3.11332982030151e-63,0.0,1.8904098393758715e-100,1.9285119430639294e-36,2.9448950702149236e-70,2.420231881327377e-55,4.9548296429883585e-82,7.843823844469106e-36,9.414423802886148e-36,3.836778280213524e-133,1.5331271161303734e-37,5.411925788333764e-87,2.363258266109357e-68,2.2073245048613758e-114,1.486566728575953e-21,8.24863097875774e-91,3.7863503393458246e-12,1.294196955607158e-12,8.229183624743626e-13,1.0281603228755877e-12,8.516152846655287e-13,4.0877533667860317e-13,4.141430257957595e-13
5.007139948218945e-20,0.05435919745378708,0.0,13.497388727758121,0.031075110263184432,0.3194096818729385,0.35048479213748324,0.2070122201776942,0.09201819553313328,0.0,1.2453298353437428e-62,2.9731335359072157e-21,2.490668416485923e-62,0.0,1.208928110462546e-98,1.5428096497995103e-35,2.770654449219467e-69,9.6809279096199e-55,3.964699760561181e-81,3.1375296624486683e-35,1.882884810449002e-35,1.2280199536458108e-131,6.132508707329656e-37,4.330453804308963e-86,3.778431974184146e-67,1.411631891534878e-112,2.9731335359072345e-21,1.3197810502389011e-89,7.572700858807245e-12,2.5883939797689837e-12,1.6458367685428409e-12,2.056320700217976e-12,1.703230614279777e-12,8.175506950108905e-13,8.282860735319505e-13
1.0014280029081804e-19,0.05435919745378708,0.0,13.497388727740908,0.031075110263184432,0.31940968186952184,0.35048479213542694,0.2070122201751734,0.09201819552556058,0.0,9.962638990583644e-62,5.946267150552318e-21,1.9925418448364315e-61,0.0,7.734150508972956e-97,1.2342477579596006e-34,2.8801048802502737e-68,3.872371240484965e-54,3.1718434865432238e-80,1.2550118899037513e-34,3.765769670746848e-35,3.929789426622823e-130,2.4530035310680974e-36,3.464454441067064e-85,6.043266157213856e-66,9.03106557226881e-111,5.9462671505523554e-21,2.1116497552675133e-88,1.514540183625267e-11,5.17678802804956e-12,3.291673580662788e-12,4.112641454881467e-12,3.4064612729938224e-12,1.635101411663425e-12,1.6565721689993628e-12
2.002856019080752e-19,0.05435919745378708,0.0,13.497388727706484,0.031075110263184432,0.3194096818626885,0.3504847921313143,0.20701222017013185,0.09201819551041518,0.0,7.970111315513107e-61,1.1892534379772744e-20,1.5940447806079016e-60,0.0,4.948899718216147e-95,9.87398221584709e-34,3.365813974366054e-67,1.5489485113413282e-53,2.5374831863808267e-79,5.0200476094002036e-34,7.53153939125083e-35,1.2575379117683284e-128,9.81201421714167e-36,2.771572724658859e-84,9.667445850122758e-65,5.778800835281311e-109,1.1892534379772819e-20,3.378639668255198e-87,3.0290803545233843e-11,1.0353576124438414e-11,6.58334720483464e-12,8.225282964123297e-12,6.8129225883641076e-12,3.2702028449203323e-12,3.313144359914308e-12
3.004284035253324e-19,0.05435919745378708,0.0,13.49738872767206,0.031075110263184432,0.3194096818558551,0.3504847921272016,0.2070122201650903,0.09201819549526978,0.0,2.3661268071651563e-60,1.7838801608923397e-20,4.732339498392683e-60,0.0,2.824012518486382e-94,2.9313384831350644e-33,1.1648047259835307e-66,3.2915155958170424e-53,7.532620673782e-79,1.066760120101989e-33,1.12973091116631e-34,6.016032570415018e-128,2.0850530265640756e-35,8.22752486270952e-84,3.685544072832183e-64,3.29758635182408e-108,1.7838801608923512e-20,1.2881063788255642e-86,4.543620500830533e-11,1.5530364220654975e-11,9.875020828938452e-12,1.2337924473279979e-11,1.0219383901676588e-11,4.905304278129078e-12,4.969716550809373e-12
4.005712051425896e-19,0.05435919745378708,0.0,13.497388727637636,0.031075110263184432,0.31940968184902174,0.350484792123089,0.20701222016004875,0.09201819548012438,0.0,5.155665792158703e-60,2.3785068838004278e-20,1.03115627266612e-59,0.0,1.1048004570013311e-93,6.387232288967059e-33,2.9275002435071855e-66,5.614938377270286e-53,1.6413281166539095e-78,1.8197672664707362e-33,1.5063078831983658e-34,1.9910561033447014e-127,3.5568551673587566e-35,1.792744978468971e-83,9.915932355082191e-64,1.290071534304449e-107,2.3785068838004422e-20,3.465745245856431e-86,6.058160622546716e-11,2.0707152316699238e-11,1.3166694452974223e-11,1.6450565982351513e-11,1.3625845212931261e-11,6.540405711289663e-12,6.626288741684559e-12
6.00856808377104e-19,0.05435919745378708,0.0,13.497388727568786,0.031075110263184432,0.319409681835355,0.35048479211486366,0.20701222014996562,0.09201819544983358,0.0,1.4965307367335628e-59,3.567760329600227e-20,2.9931549945242216e-59,0.0,9.252210985951772e-93,1.8540164991644203e-32,1.0856681101986296e-65,1.162501669759624e-52,4.764444603919659e-78,3.767596978145714e-33,2.259461827240954e-34,1.1617495782542356e-126,7.364016828302943e-35,5.203977225640619e-83,4.01052743406109e-63,1.080378916135341e-106,3.56776032960025e-20,1.4017799435174888e-85,9.087240808265592e-11,3.106072850838338e-11,1.9750041700886073e-11,2.4675849000294738e-11,2.0438767830611065e-11,9.8106085774978e-12,9.939433123388274e-12
8.011424116116184e-19,0.05435919745378708,0.0,13.497388727499937,0.031075110263184432,0.3194096818216883,0.35048479210663835,0.2070122201398825,0.09201819541954279,0.0,3.272743936883571e-59,4.757013775374369e-20,6.545741238491713e-59,0.0,3.6361582928585905e-92,4.0545249806397754e-32,2.8146286423520577e-65,1.9771108579911642e-52,1.0419437291652161e-77,6.407695652641928e-33,3.012615771249816e-34,3.865348970215105e-126,1.252426383955772e-34,1.1380657952270051e-82,1.0863235494300177e-62,4.2459372686268064e-106,4.7570137753744e-20,3.797036492128784e-85,1.2116320903554711e-10,4.141430469943394e-11,2.633338894854771e-11,3.290113201792485e-11,2.725169044072358e-11,1.308081144352883e-11,1.3252577505018884e-11
1.0014280148461328e-18,0.05435919745378708,0.0,13.497388727431087,0.031075110263184432,0.31940968180802154,0.35048479209841304,0.20701222012979936,0.09201819538925199,0.0,6.140113025816182e-59,5.94626722112102e-20,1.228079529266233e-58,0.0,1.1417914976937542e-91,7.606840659287233e-32,6.140556439743516e-65,3.020578642009576e-52,1.9548399166573915e-77,9.789511072980976e-33,3.7657697152225437e-34,1.0422455523759618e-125,1.9134245152726303e-34,2.13517907159401e-82,2.440366108230467e-62,1.3332689385824415e-105,5.946267221121058e-20,8.529925014089468e-85,1.514540090195482e-10,5.176788088980563e-11,3.291673619594127e-11,4.112641503521946e-11,3.406461304272828e-11,1.6351014309370103e-11,1.6565721886571168e-11
1.4019992213151616e-18,0.05435919745378708,0.0,13.497388727293389,0.031075110263184432,0.31940968178068807,0.3504847920819625,0.2070122201096331,0.0920181953286704,0.0,1.680046784855878e-58,8.324774112530118e-20,3.36031435163546e-58,0.0,1.0393037799326042e-90,2.0813701861807424e-31,2.284754946739345e-64,5.808465563426257e-52,5.348828915492219e-77,1.8824882486345922e-32,5.272077603057326e-34,6.144462661388777e-125,3.679447455487982e-34,5.842272536272076e-82,9.463286383498968e-62,1.213594997126539e-104,8.324774112530171e-20,3.307794765593744e-84,2.120356060200199e-10,7.247503326846982e-11,4.608343068990728e-11,5.7576981068781146e-11,4.7690458221905e-11,2.2891420040471443e-11,2.3192010649435836e-11
1.8025704277841904e-18,0.05435919745378708,0.0,13.497388727155691,0.031075110263184432,0.3194096817533546,0.3504847920655119,0.20701222008946685,0.0920181952680888,0.0,3.541743005028611e-58,1.0703281003827563e-19,7.08407353966702e-58,0.0,4.31395138682883e-90,4.387781556918218e-31,5.9585650878981315e-64,9.525868541944042e-52,1.1276005374082578e-76,3.0872758735383324e-32,6.7783854907453475e-34,2.0724564566316667e-124,6.034284332823955e-34,1.2316246706835767e-81,2.5180735658197586e-61,5.0374021059411856e-104,1.070328100382763e-19,8.801728649702196e-84,2.726171990853155e-10,9.318218564437678e-11,5.925012518278446e-11,7.402754710098023e-11,6.131630336815161e-11,2.943182577080208e-11,2.981829941198238e-11
2.603712840722248e-18,0.05435919745378708,0.0,13.497388726880294,0.031075110263184432,0.3194096816986877,0.3504847920326108,0.20701222004913433,0.09201819514692562,0.0,1.0803414785663255e-57,1.5460294786087526e-19,2.160946328882764e-57,0.0,4.514646681270504e-89,1.3384094801502983e-30,2.6077200414369407e-63,1.974883080893838e-51,3.439535447879134e-76,6.400475576191306e-32,9.791001265681168e-34,1.4177639343228633e-123,1.2510151663697955e-33,3.756841694165375e-81,1.1286505754004089e-60,5.271755793877117e-103,1.5460294786087623e-19,3.94514114136266e-83,3.937803734120385e-10,1.3459649038792037e-10,8.558351416527276e-11,1.0692867916129118e-10,8.856799356186841e-11,4.2512637229151545e-11,4.3070876936121225e-11
4.205997666598363e-18,0.05435919745378708,0.0,13.497388726329499,0.031075110263184432,0.31940968158935396,0.35048479196680854,0.20701221996846933,0.09201819490459931,0.0,4.687693935605418e-57,2.497432234926777e-19,9.377299659335765e-57,0.0,9.818089308825304e-88,5.807473031534395e-30,1.8548110217899453e-62,5.1347293460406836e-51,1.4924444754204832e-75,1.6641344569997773e-31,1.581623281379193e-33,1.7866400500288683e-122,3.2526605405899536e-33,1.6301264273766166e-80,8.191977779361376e-60,1.146459199479262e-101,2.4974322349267923e-19,2.8634835026235865e-82,6.36106674850389e-10,2.17425099841926e-10,1.382502921171853e-10,1.7273094326556428e-10,1.4307137355419937e-10,6.867426013660334e-11,6.957603198058199e-11
7.410567318350593e-18,0.05435919745378708,0.0,13.49738872522791,0.031075110263184432,0.3194096813706864,0.35048479183520403,0.20701221980713932,0.09201819441994691,0.0,2.650216383776347e-56,4.400237747026957e-19,5.3023940212617685e-56,0.0,3.4651086907646455e-86,3.2832903296675694e-29,1.8771839662609542e-61,1.59154003215093e-50,8.437626852778746e-75,5.158084174379317e-31,2.7866695902970018e-33,3.423475926625152e-121,1.0081815579868059e-32,9.216020256419952e-80,8.403404310813798e-59,4.046211257594071e-100,4.400237747026985e-19,2.9373998449740754e-81,1.1207590888683334e-09,3.830823186176128e-10,2.435838479687547e-10,3.043354714087159e-10,2.5207813195846385e-10,1.209975059145187e-10,1.2258634205423594e-10
1.3819706621855052e-17,0.05435919745378708,0.0,13.497388723024734,0.031075110263184432,0.31940968093335137,0.35048479157199497,0.20701221948447932,0.09201819345064283,0.0,1.7622030783648273e-55,8.205848769083848e-19,3.5268800327992786e-55,0.0,1.6154083237808182e-84,2.18315166809843e-28,2.34921077797561e-60,5.532063986159449e-50,5.610414445698529e-74,1.7929082119469192e-30,5.196762205315246e-33,8.358879296681886e-120,3.5043572335673176e-32,6.127990023811096e-79,1.059945305595613e-57,1.8863142522283003e-98,8.2058487690839e-19,3.7050353211407175e-80,2.090063161470415e-09,7.143967556396885e-10,4.542509594628702e-10,5.67544527433441e-10,4.700916424454092e-10,2.2564399732239657e-10,2.2860696214047359e-10
2.6637985228863974e-17,0.05435919745378708,0.0,13.497388718618389,0.031075110263184432,0.31940968005868126,0.35048479104557684,0.20701221883915935,0.09201819151203772,0.0,1.2815569589718001e-54,1.581707080462375e-18,2.566612344489327e-54,0.0,8.771885605587522e-83,1.5876905677167267e-27,3.307905801573293e-59,2.0550667083422483e-49,4.080157260267441e-73,6.660346025254707e-30,1.0016947424082247e-32,2.327479444058377e-118,1.3018084635573121e-31,4.45656256387067e-78,1.498889592041614e-56,1.0242941890101429e-96,1.581707080462385e-18,5.2393707175482655e-79,4.028668284945249e-09,1.3770256275666498e-09,8.755851816150096e-10,1.0939626384365796e-09,9.061186381329789e-10,4.3493697954634147e-10,4.4064820206866815e-10
5.2274542442881816e-17,0.05435919745378708,0.0,13.497388709805707,0.031075110263184432,0.319409678309341,0.35048478999274063,0.2070122175485195,0.09201818763483956,0.0,9.768054026341666e-54,3.1039514841408043e-18,1.9588665092174053e-53,0.0,5.162616297198837e-81,1.2101410755375017e-26,4.958344876771238e-58,7.913809001830451e-49,3.1099044152532986e-72,2.56481737812932e-29,1.9657317816538303e-32,6.940416312915764e-117,5.01310396306786e-31,3.3968013265561024e-77,2.2517662223936772e-55,6.028393699574893e-95,3.103951484140824e-18,7.871057601156645e-78,7.905866445013498e-09,2.7022833629518143e-09,1.7182536225749236e-09,2.1467988562576107e-09,1.7781725283628544e-09,8.535229416269886e-10,8.647306809479347e-10
1.035476568709175e-16,0.05435919745378708,0.0,13.497388692180389,0.031075110263184432,0.3194096748106607,0.3504847878870682,0.2070122149672402,0.09201817988049159,0.0,7.626211336724681e-53,6.1484402777794575e-18,1.533387905475452e-52,0.0,3.1670709909397706e-79,9.447932489297536e-26,7.675950789360633e-57,3.105137847570038e-48,2.4279951877097325e-71,1.006356362195913e-28,3.893805842113867e-32,2.1433636812321007e-115,1.9669892718109184e-30,2.6519841683984718e-76,3.4899184594580806e-54,3.6981929086808793e-93,6.148440277779496e-18,1.2199027930236616e-76,1.5660214417905444e-08,5.352798799847115e-09,3.403590491117299e-09,4.252471275158696e-09,3.5222799042416514e-09,1.6906948563193178e-09,1.7128956347979812e-09
1.5482077129895319e-16,0.05435919745378708,0.0,13.49738867455514,0.031075110263184432,0.3194096713119803,0.3504847857813958,0.20701221238596146,0.09201817212620808,0.0,2.4066299574178908e-52,9.19292905312717e-18,4.848954384207463e-52,0.0,2.2448908948109425e-78,2.9815167979214887e-25,3.362530542187745e-56,6.941572587207168e-48,7.662108575767552e-71,2.2497217389275816e-28,5.821879878532342e-32,1.2114808652910746e-114,4.397227572753418e-30,8.36895836628608e-76,1.5292922267636383e-53,2.6213620140990417e-92,9.19292905312723e-18,5.345649381071105e-76,2.341449792816985e-08,8.003314191575723e-09,5.088927341823086e-09,6.358143671738486e-09,5.266386740679297e-09,2.5278667583863674e-09,2.5610605834367183e-09
2.0609388572698887e-16,0.05435919745378708,0.0,13.497388656929951,0.031075110263184432,0.3194096678133,0.3504847836757234,0.20701220980468327,0.09201816437198904,0.0,5.475104959904744e-52,1.2237417810183947e-17,1.105408034957504e-51,0.0,9.983079854403705e-78,6.782977684773164e-25,9.783125679740672e-56,1.2300684851027653e-47,1.743136635718509e-70,3.9865778590555963e-28,7.749953890909259e-32,4.364260973286074e-114,7.792024915115728e-30,1.9039456028087948e-75,4.450216630644202e-53,1.1657255305226808e-91,1.2237417810184024e-17,1.5555757539458638e-75,3.116871697631693e-08,1.0653829538137653e-08,6.774264174692301e-09,8.463816045996989e-09,7.010493037675955e-09,3.3650386478281473e-09,3.409225526864153e-09
2.5736700015502456e-16,0.05435919745378708,0.0,13.49738863930483,0.031075110263184432,0.31940966431461976,0.3504847815700511,0.20701220722340563,0.09201815661783445,0.0,1.0428516757358512e-51,1.5281906548949783e-17,2.109851440374721e-51,0.0,3.3798999239217406e-77,1.2919641994489948e-24,2.2741386606663436e-55,1.9182474365937016e-47,3.320179186456801e-70,6.21692471463434e-28,9.678027879244624e-32,1.2222224630370976e-113,1.2151380904443748e-29,3.6264745018029253e-75,1.0345983826895654e-52,3.946713522739456e-91,1.528190654894988e-17,3.6164446557673243e-75,3.892287156287396e-08,1.3304344839532916e-08,8.45960098972496e-09,1.0569488397934216e-08,8.754598795231798e-09,4.202210524644667e-09,4.257390465080293e-09
3.5991322901109593e-16,0.05435919745378708,0.0,13.497388604054782,0.031075110263184432,0.31940965731725945,0.3504847773587064,0.20701220206085202,0.09201814110971866,0.0,2.769757257290143e-51,2.137088397160864e-17,5.627160753617702e-51,0.0,2.360642882409775e-76,3.431386506083897e-24,8.252866633297091e-55,3.751408414243094e-47,8.818215019933078e-70,1.2158090604633916e-27,1.3534175783790718e-31,6.081543140440926e-113,2.3763767365180354e-29,9.63171868905364e-75,3.755105293109519e-52,2.756525741403787e-90,2.1370883971608775e-17,1.3125992887771564e-74,5.443098735317278e-08,1.8605375306823498e-08,1.1830274566280681e-08,1.4780833034844882e-08,1.2242808692021667e-08,5.876554240401967e-09,5.95372032587872e-09
4.624594578671672e-16,0.05435919745378708,0.0,13.497388568804995,0.031075110263184432,0.3194096503198994,0.35048477314736187,0.20701219689830064,0.09201812560186072,0.0,5.790709065200325e-51,2.7459861321103735e-17,1.1812621851700447e-50,0.0,9.472598560159575e-76,7.173971880174077e-24,2.176862224888909e-54,6.193639973918794e-47,1.8436170552839218e-69,2.0073219349361922e-27,1.7390323592170657e-31,1.9887053639510164e-112,3.923438379931137e-29,2.0136956069564005e-74,9.905663576022887e-52,1.1061165523733674e-89,2.7459861321103904e-17,3.4625306671416e-74,6.993884530329489e-08,2.390640559344757e-08,1.5200948071490393e-08,1.8992177582470566e-08,1.5731016431050265e-08,7.55089790565835e-09,7.650050165832058e-09
5.650056867232386e-16,0.05435919745378708,0.0,13.497388533555469,0.031075110263184432,0.3194096433225394,0.35048476893601743,0.20701219173575142,0.09201811009426059,0.0,1.0494540697752426e-50,3.354883859743508e-17,2.1494994888045956e-50,0.0,2.9228084192547865e-75,1.3001436955785114e-23,4.763094169824615e-54,9.244941886531956e-47,3.3411994666110884e-69,2.996231088661383e-27,2.12464713043845e-31,5.184743521275441e-112,5.856322688552529e-29,3.64943395842238e-74,2.167529373828284e-51,3.412967135563471e-89,3.354883859743529e-17,7.576612068068347e-74,8.544644541769209e-08,2.920743569940526e-08,1.8571621505354253e-08,2.320352204081135e-08,1.9219222012319025e-08,9.2252415204139e-09,9.346379984940376e-09
6.6755191557931e-16,0.05435919745378708,0.0,13.4973884983062,0.031075110263184432,0.3194096363251797,0.3504847647246731,0.20701218657320444,0.0920180945869183,0.0,1.7266811936435718e-50,3.9637815800602675e-17,3.5511519832882885e-50,0.0,7.684347875589166e-75,2.1391442481268735e-23,9.206380626548909e-54,1.2905313925075673e-46,5.497321317257913e-69,4.182536515518554e-27,2.5102618920432266e-31,1.1697155549374163e-111,8.175029333140939e-29,6.004463755020552e-74,4.189685181391272e-51,8.973022814779825e-89,3.963781580060292e-17,1.464507005851991e-73,1.0095378770077851e-07,3.450846562469667e-08,2.1942294867872393e-08,2.7414866409867326e-08,2.2707425435829374e-08,1.0899585084668702e-08,1.1042709783203736e-08
8.726443732914527e-16,0.05435919745378708,0.0,13.497388427808449,0.031075110263184432,0.31940962233046083,0.35048475630198456,0.20701217624811707,0.09201806357300721,0.0,3.849604063518764e-50,5.181576998744663e-17,7.987040375826083e-50,0.0,4.191148601116984e-74,4.7691827378233787e-23,2.7096470975352303e-53,2.205326750908458e-46,1.2256176839955315e-68,7.147336165176696e-27,3.2814913864029776e-31,4.606963239189105e-111,1.3969908367005418e-28,1.3386841584028399e-73,1.2331851500786927e-50,4.894009502685803e-88,5.1815769987446956e-17,4.310606222379924e-73,1.3196769878995513e-07,4.511052493328111e-08,2.8683641378872132e-08,3.583755488012518e-08,2.9683825809580277e-08,1.4248272061676397e-08,1.443536931719583e-08
1.0777368310035954e-15,0.05435919745378708,0.0,13.497388357311738,0.031075110263184432,0.31940960833574283,0.3504847478792964,0.20701216592303856,0.09201803256012739,0.0,7.247627412425174e-50,6.399372388163559e-17,1.516653834023886e-49,0.0,1.4945775542887342e-73,8.978912622817852e-23,6.319249329231409e-53,3.363749896080866e-46,2.3074633134090694e-68,1.0901720836266086e-26,4.052720842296353e-31,1.3276207291253012e-110,2.1308072921439876e-28,2.520332909758921e-73,2.8760401437537067e-50,1.7452200748068293e-87,6.399372388163599e-17,1.0053215878612287e-72,1.6298057860514509e-07,5.5712583519201756e-08,3.5424987604490754e-08,4.4260242993244755e-08,3.6660217552314026e-08,1.759695883668209e-08,1.7828028767808842e-08
1.2828292887157381e-15,0.05435919745378708,0.0,13.497388286816069,0.031075110263184432,0.31940959434102556,0.3504847394566087,0.20701215559796887,0.09201800154827881,0.0,1.2219963977275417e-49,7.617167748316959e-17,2.5786281158421256e-49,0.0,4.187012248920392e-73,1.5139021275761766e-22,1.2673873899132922e-52,4.765800651848178e-46,3.890530847532348e-68,1.544569048120283e-26,4.823950259723383e-31,3.153281734003938e-110,3.0189520441214973e-28,4.249442612797772e-73,5.768303596194891e-50,4.8891793763494775e-87,7.617167748317005e-17,2.0163140359935499e-72,1.9399242718060182e-07,6.631464138245952e-08,4.216633354472943e-08,5.2682930749226774e-08,4.363660066404165e-08,2.0945645409686458e-08,2.122068813504328e-08
1.6930142041400236e-15,0.05435919745378708,0.0,13.497388145827856,0.031075110263184432,0.31940956635159357,0.3504847226112342,0.207012134947856,0.09201793952767524,0.0,2.8085029155814498e-49,1.0052758380827271e-16,6.02787693307073e-49,0.0,2.3185355391376286e-72,3.4793869203440205e-22,3.867623848200419e-52,8.300784290160144e-46,8.94157037684509e-68,2.6902384502177403e-26,6.366408979178544e-31,1.2864928412634993e-109,5.258225415074157e-28,9.766453904046525e-73,1.7603338502816363e-49,2.707356745310872e-86,1.0052758380827332e-16,6.153257614280974e-72,2.5601303074939017e-07,8.75187549409899e-08,5.5649024569071554e-08,6.95283051897807e-08,5.7589340994522655e-08,2.7643017949693834e-08,2.8006006619378418e-08
2.5133840349885945e-15,0.05435919745378708,0.0,13.497387863863924,0.031075110263184432,0.31940951037273907,0.35048468892048956,0.20701209364773626,0.09201781549884147,0.0,9.188267699848856e-49,1.492393929466198e-16,2.040755009573822e-48,0.0,2.7773978802320426e-71,1.1383123118031426e-21,1.91178928904035e-51,1.8294275137163552e-45,2.925314230910291e-67,5.929079013502416e-26,9.451325956494192e-31,9.772820653536038e-109,1.1588700463567392e-27,3.195182209270621e-72,8.701683814375304e-49,3.2431706824427196e-85,1.4923939294662072e-16,3.041678720635356e-71,3.800418645183537e-07,1.2992697338613472e-07,8.26144031932473e-08,1.0321904978526679e-07,8.549471808389689e-08,4.103776060572176e-08,4.157664258752782e-08
3.3337538658371655e-15,0.05435919745378708,0.0,13.497387581916653,0.031075110263184432,0.3194094543938975,0.35048465522975064,0.20701205234775785,0.0920176914865037,0.0,2.1441000302960562e-48,1.979511974024887e-16,4.914212947385162e-48,0.0,1.4309360723050118e-70,2.6562734705374767e-21,5.89257362923117e-51,3.218578800906378e-45,6.826276772058272e-67,1.0431255001571559e-25,1.2536242318352026e-30,3.930637569366937e-108,2.038839961365724e-27,7.45601886702295e-72,2.6820953805166203e-48,1.6709056202668634e-84,1.9795119740248996e-16,9.375279908512415e-71,5.040542022907037e-07,1.723351802687722e-07,1.0957977725147349e-07,1.36909788666626e-07,1.133999570784096e-07,5.443250002980263e-08,5.514727722167615e-08
