Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667)
2.874300505415306e-10,0.07782336798655136,0.0,19.259947769590376,0.03270502526607932,0.2982367053058418,0.3419366347410907,0.2006152047217544,0.092312265009878,0.0,4.641170375136522e-17,2.951084249725051e-07,3.842800144338033e-19,0.0,1.4767028783501384e-27,7.81147953667862e-05,6.092848317762743e-21,1.8091736293779808e-24,7.274082209786384e-35,1.3179753459203722e-10,7.012132541809923e-17,7.960432228019508e-56,1.224929759999579e-11,5.872151158519359e-38,3.3963482960288895e-19,3.4277382167827595e-37,2.1654472711271782e-07,2.073934153166876e-35,0.0004813189878461905,0.008269324058596613,0.022809231879964916,0.008547862290024378,0.000898215547230653,0.005462672994849637,0.004265211649786412,8.367430767666137e-05,2.441147226674794e-10,0.0020147849558979896,0.0008507084600418751,0.0025134268925218525,0.005764674791848699,0.0015355612814921635,3.786016700285744e-06,5.792057131174056e-05,4.994188167673638e-12,3.2838405458613783e-09,4.189208764133504e-11,3.6123453856294126e-05
2.8785899128085224e-10,0.07782336798655136,0.0,19.259856189221637,0.03270891118585022,0.2982102904526628,0.3419296671984092,0.20060717878491222,0.09231522069376567,0.0,4.6674589282114465e-17,2.9554435523468645e-07,3.864178984760523e-19,0.0,1.4894550809563111e-27,7.851832782472757e-05,6.1269389059583216e-21,1.814600263876314e-24,7.306466843914798e-35,1.321880262376778e-10,7.022453088087081e-17,8.019653998926068e-56,1.2280155201894789e-11,5.898294315972586e-38,3.4153488830972633e-19,3.4573265189617636e-37,2.1676980057156305e-07,2.086266272313745e-35,0.00048133921543168275,0.008274552732399451,0.022851461463497886,0.008554829396775656,0.000898175349702769,0.005470632207272316,0.004267656261003177,8.374305458792876e-05,2.4475385207940136e-10,0.002018660295675455,0.0008507739764502724,0.002522120130827671,0.005776496576934239,0.0015377847674655951,3.810983037191848e-06,5.781172190944599e-05,5.0014758539245465e-12,3.2886624056320503e-09,4.193326901931278e-11,3.6230370542873915e-05
2.8828793202017386e-10,0.07782336798655136,0.0,19.25976462495632,0.032712796742453774,0.2981838866724506,0.3419227111833563,0.20059915325011468,0.09231818353770345,0.0,4.6938552012879124e-17,2.9598027662130473e-07,3.8856432533321587e-19,0.0,1.5022974960585318e-27,7.892330264794366e-05,6.161165958497178e-21,1.8200354823205185e-24,7.33894680430186e-35,1.3257908640248398e-10,7.032773221475068e-17,8.079226715257135e-56,1.2311035358648786e-11,5.92451442752456e-38,3.4344255104753136e-19,3.4871239779121133e-37,2.1699464679503678e-07,2.0986530923091176e-35,0.0004813594801363092,0.00827977229420755,0.022893694176495068,0.008561784975907151,0.0008981351538379357,0.005478590860828034,0.00427009080123108,8.381174553700125e-05,2.453935872788711e-10,0.0020225331508212404,0.0008508392699350608,0.002530827148076206,0.00578832181567876,0.0015400050994902007,3.836076294041953e-06,5.7703273093262115e-05,5.008763062646208e-12,3.2934840723202042e-09,4.19745101205068e-11,3.633744238821472e-05
2.886716293513195e-10,0.07782336798655136,0.0,19.25968273232996,0.03271627215360756,0.29816027725831035,0.34191649862074497,0.20059197456576294,0.09232083994118533,0.0,4.717558754665669e-17,2.963702107929152e-07,3.9049160827124184e-19,0.0,1.5138621776819428e-27,7.928678612411306e-05,6.191898737302285e-21,1.8249046870970187e-24,7.368081759792414e-35,1.3292938039119052e-10,7.042004467689063e-17,8.132814515192573e-56,1.233867741683251e-11,5.948034215563956e-38,3.4515545699851385e-19,3.513956655388331e-37,2.171955845476916e-07,2.1097798683016113e-35,0.0004813776388549551,0.008284433611735195,0.0229314748905606,0.008567997148584338,0.0008980991991426075,0.0054857095854833485,0.004272260036861471,8.387314384029757e-05,2.4596635777938044e-10,0.0020259953926148374,0.000850897489401647,0.0025386274361901304,0.005798902667143605,0.00154198856183114,3.858630692642229e-06,5.760660094873296e-05,5.0152812333855135e-12,3.2977969998616083e-09,4.201145193691583e-11,3.643335207333649e-05
2.8905532668246514e-10,0.07782336798655136,0.0,19.259600852708136,0.032719747272999145,0.2981366766864902,0.3419102952535298,0.20058479620303704,0.09232350208238829,0.0,4.741348883225639e-17,2.967601378847997e-07,3.9242575686578827e-19,0.0,1.525499797847436e-27,7.965142748758111e-05,6.222741197774273e-21,1.8297807672131955e-24,7.397293199186842e-35,1.332801292320977e-10,7.051235383552346e-17,8.186685482202026e-56,1.2366337407431024e-11,5.971615746820943e-38,3.4687447458649483e-19,3.540958437465001e-37,2.1739634083463504e-07,2.1209506569406366e-35,0.00048139582731733456,0.008289087676557613,0.022969257982267073,0.008574200125872379,0.0008980632458123678,0.005492827863012401,0.004274421245823917,8.393449753662265e-05,2.4653961185886615e-10,0.0020294556266056817,0.0008509555338888181,0.002546438723648053,0.0058094862407803574,0.0015439694947592144,3.881287315946319e-06,5.751024633528935e-05,5.021799022046436e-12,3.302109773166147e-09,4.20484415147094e-11,3.652938589336768e-05
2.894390240136108e-10,0.07782336798655136,0.0,19.259518986146933,0.032723222100089426,0.2981130849485365,0.3419041010681998,0.20057761816190023,0.09232616996529114,0.0,4.765225766671397e-17,2.9715005790743733e-07,3.943667852576685e-19,0.0,1.5372107140771515e-27,8.001722850437283e-05,6.253693569938084e-21,1.834663725856187e-24,7.42658122000239e-35,1.3363133289663633e-10,7.06046596907972e-17,8.240840730668505e-56,1.2394015276014673e-11,5.995259100018533e-38,3.485996166209843e-19,3.5681301517645362e-37,2.1759691582629665e-07,2.1321655729970677e-35,0.00048141404554328404,0.008293734506724737,0.023007043392059407,0.008580393921282379,0.0008980272938630791,0.005499945693445018,0.004276574443166068,8.399580670726307e-05,2.471133489729932e-10,0.002032913843564386,0.0008510134049799859,0.0025542609980560393,0.0058200725170940645,0.001545947895624952,3.904046479566775e-06,5.741420784594811e-05,5.028316428639301e-12,3.3064223922610212e-09,4.2085478876109206e-11,3.6625543839491746e-05
2.898227213447564e-10,0.07782336798655136,0.0,19.259437132702345,0.03272669663434654,0.29808950203601015,0.34189791605126346,0.2005704404423157,0.0923288435938643,0.0,4.789189584665154e-17,2.975399708712915e-07,3.9631470758996807e-19,0.0,1.5489952851331597e-27,8.038419093817523e-05,6.2847560839253165e-21,1.8395535662244205e-24,7.455945919745668e-35,1.3398299135623915e-10,7.069696224285978e-17,8.295281377853174e-56,1.2421710968170775e-11,6.018964353871153e-38,3.5033089591740044e-19,3.595472628769206e-37,2.1779730969293967e-07,2.1434247313852682e-35,0.0004814322935526221,0.008298374120219663,0.02304483106048304,0.00858657854830566,0.000897991343310379,0.005507063076811065,0.004278719643941769,8.405707143343958e-05,2.4768756857801907e-10,0.00203637003429905,0.0008510711042454309,0.002562094246996616,0.0058306614766073725,0.0015479237618095324,3.926908499545928e-06,5.7318484081641196e-05,5.034833453177018e-12,3.3107348571496646e-09,4.212256400498981e-11,3.672182590289344e-05
2.9020641867590206e-10,0.07782336798655136,0.0,19.259355292430325,0.032730170875245844,0.29806592794048575,0.3418917401892495,0.2005632630442471,0.0923315229720698,0.0,4.8132405168267665e-17,2.9792987678681054e-07,3.9826953800800144e-19,0.0,1.5608538710199054e-27,8.075231655032864e-05,6.315928969973905e-21,1.8444502915276196e-24,7.485387395912641e-35,1.343351045823408e-10,7.07892614918592e-17,8.350008543898845e-56,1.2449424429503885e-11,6.042731587084638e-38,3.520683252970523e-19,3.622986701826704e-37,2.1799752260466088e-07,2.1547282471630682e-35,0.0004814505713651502,0.008303006534958857,0.023082620928183882,0.008592754020413802,0.0008979553941696842,0.005514180013140455,0.004280856863210864,8.41182917963056e-05,2.482622701307934e-10,0.002039824189655208,0.0008511286332424061,0.0025699384580289376,0.005841253099860592,0.001549897090724709,3.949873692355058e-06,5.72230736511614e-05,5.041350095672912e-12,3.315047167982756e-09,4.2159696893591375e-11,3.6818232074758484e-05
2.905901160070477e-10,0.07782336798655136,0.0,19.25927346538671,0.03273364482226973,0.29804236265355216,0.3418855734687058,0.20055608596765798,0.09233420810386131,0.0,4.837378742732749e-17,2.983197756644272e-07,4.002312906592711e-19,0.0,1.572786832986652e-27,8.112160709981761e-05,6.3472124584277915e-21,1.849353904986818e-24,7.514905745988642e-35,1.3468767254637785e-10,7.088155743794338e-17,8.405023351833458e-56,1.2477155605635998e-11,6.066560878356241e-38,3.5381191758712154e-19,3.65067320715571e-37,2.1819755473139127e-07,2.166076235531741e-35,0.0004814688790006516,0.0083076317687924,0.02312041293590828,0.008598920351058642,0.0008979194464561917,0.005521296502463138,0.00428298611603901,8.417946787694564e-05,2.488374530887566e-10,0.002043276300515783,0.0008511859935152461,0.002577793618688941,0.005851847367411761,0.0015518678798127246,3.97294237489355e-06,5.712797517110842e-05,5.04786635614004e-12,3.319359324860712e-09,4.2196877525042916e-11,3.6914762346273815e-05
2.9097381333819334e-10,0.07782336798655136,0.0,19.259191651627265,0.0327371184749077,0.29801880616681165,0.34187941587620024,0.2005489092125122,0.09233689899318413,0.0,4.8616044419152833e-17,2.9870966751455903e-07,4.0219997969342517e-19,0.0,1.5847945335299253e-27,8.149206434326218e-05,6.3786067797366164e-21,1.854264409834367e-24,7.54450106744836e-35,1.3504069521978874e-10,7.097385008126027e-17,8.460326927573592e-56,1.250490444220684e-11,6.090452306374622e-38,3.555616856206451e-19,3.67853298385147e-37,2.1839740624289565e-07,2.177468811835978e-35,0.0004814872164788918,0.008312249839504205,0.023158207024503046,0.008605077553672335,0.0008978835001848852,0.005528412544809102,0.004285107417497493,8.424059975637407e-05,2.4941311690994e-10,0.0020467263578010314,0.0008512431865954685,0.002585659716489504,0.005862444259836695,0.0015538361265462347,3.9961148644880564e-06,5.703318726583547e-05,5.054382234591477e-12,3.3236713278666804e-09,4.223410588908735e-11,3.701141670862755e-05
2.91357510669339e-10,0.07782336798655136,0.0,19.259109851207707,0.03274059183265622,0.2979952584718806,0.34187326739832036,0.20054173277877377,0.09233959564397524,0.0,4.885917793861224e-17,2.990995523476082e-07,4.041756192622158e-19,0.0,1.5968773363959593e-27,8.186369003490907e-05,6.410112164455396e-21,1.8591818093139517e-24,7.574173457755856e-35,1.3539417257401386e-10,7.106613942195779e-17,8.515920399927946e-56,1.253267088487408e-11,6.114405949819861e-38,3.57317642236497e-19,3.7065668738913592e-37,2.1859707730877326e-07,2.1889060915638675e-35,0.00048150558381961794,0.008316860764812226,0.023196003134915367,0.008611225641667365,0.000897847555370537,0.005535528140208383,0.004287220782663038,8.430168751553363e-05,2.499892610529644e-10,0.0020501743524684985,0.0008513002140018803,0.002593536738920609,0.005873043757729058,0.0015558018284282263,4.019391478891643e-06,5.693870856739625e-05,5.06089773104035e-12,3.327983177107581e-09,4.2271381971811154e-11,3.710819515300894e-05
2.9212490533163026e-10,0.07782336798655136,0.0,19.25894629061061,0.03274753766150543,0.29794818942398016,0.3418609977328859,0.2005273808753758,0.0923450062456687,0.0,4.9348081737582375e-17,2.998793010039912e-07,4.0814780662098457e-19,0.0,1.6212697103444694e-27,8.261045376787712e-05,6.473457046867882e-21,1.869037305200673e-24,7.633749834717222e-35,1.3610249121067794e-10,7.125070819608622e-17,8.627981564195695e-56,1.2588256371219589e-11,6.162500197668304e-38,3.6084817259976277e-19,3.763160376357126e-37,2.1899587878121731e-07,2.211915223959811e-35,0.0004815424081674253,0.008326061249760373,0.023271601185483496,0.00862349452735317,0.000897775670170772,0.0055497579902872175,0.004291423764448316,8.442373099645011e-05,2.511429881419656e-10,0.002057064117966417,0.000851413777805555,0.002609323507520802,0.005894250492380294,0.0015597255878007671,4.066258355265335e-06,5.67506733574229e-05,5.073927577982609e-12,3.3366064146850497e-09,4.234607724414947e-11,3.730212425261755e-05
2.9281556052769243e-10,0.07782336798655136,0.0,19.258799132252737,0.032753787894037344,0.2979058572650333,0.3418499860718623,0.20051446526117303,0.09234989553073959,0.0,4.9791110877657605e-17,3.0058105090035564e-07,4.117466880843131e-19,0.0,1.6434833716177316e-27,8.328655477010015e-05,6.530849592975453e-21,1.8779308639132695e-24,7.68763312698352e-35,1.3674153270558958e-10,7.141680879932706e-17,8.729839442004144e-56,1.2638342976993904e-11,6.205998586634549e-38,3.640469437967407e-19,3.814698502137261e-37,2.1935418468040515e-07,2.2327774903367226e-35,0.0004815756524078796,0.00833431742533705,0.023339645755248464,0.008634505486626892,0.000897710978617781,0.005562563327102619,0.004295179457287794,8.45334200484558e-05,2.521829798037007e-10,0.0020632577628095063,0.0008515154336044576,0.002623568835533616,0.005913345269948047,0.0015632482434119698,4.1087978472481526e-06,5.6582485588397395e-05,5.085653133912764e-12,3.3443668036198783e-09,4.241346606089161e-11,3.747708471443438e-05
2.935062157237546e-10,0.07782336798655136,0.0,19.258652017978676,0.03276003716360954,0.29786355346179055,0.3418390037345307,0.20050155068777767,0.09235480354381523,0.0,5.023700785930651e-17,3.012827782224501e-07,4.1536830945966746e-19,0.0,1.665946078775559e-27,8.396646871714191e-05,6.5886055749057985e-21,1.8868468121984055e-24,7.741767637591588e-35,1.3738204692226813e-10,7.158289870438068e-17,8.832654272630961e-56,1.2688485782234277e-11,6.249699776824073e-38,3.672659659355634e-19,3.866813981903409e-37,2.1971190856581175e-07,2.25378639842866e-35,0.0004816089937090471,0.00834255072236469,0.023407695961900607,0.008645487122231135,0.0008976462920057958,0.005575367216279676,0.0042989096712405545,8.464296740618826e-05,2.5322451931555954e-10,0.002069444585841694,0.0008516165756705015,0.0026378493637635556,0.005932448188244664,0.0015667626162484457,4.15167966470799e-06,5.641527872166223e-05,5.097377452357374e-12,3.3521266958897973e-09,4.2481009287576635e-11,3.76524470650495e-05
2.9419687091981677e-10,0.07782336798655136,0.0,19.258504948110392,0.032766285467530104,0.29782127796585045,0.34182805064337696,0.20048863715498547,0.09235973030755541,0.0,5.0685783132516826e-17,3.019844830303899e-07,4.190127533506528e-19,0.0,1.6886599986959943e-27,8.465020575280138e-05,6.646726341024417e-21,1.895785169384332e-24,7.796153934567343e-35,1.3802403369422353e-10,7.174897791210914e-17,8.93643274432307e-56,1.2738684470696695e-11,6.293604226788769e-38,3.705053141012877e-19,3.91951183101561e-37,2.2006905142056897e-07,2.2749426269441502e-35,0.0004816424321854111,0.008350761241819295,0.023475751464672078,0.008656439511680117,0.0008975816104137857,0.005588169657995007,0.004302614494406547,8.475237353893109e-05,2.5426760354145515e-10,0.002075624535669017,0.0008517172124151135,0.0026521650184449007,0.005951559134745276,0.0015702686928336738,4.194905676087136e-06,5.6249045050969624e-05,5.109100533392038e-12,3.359886092048862e-09,4.254870685309582e-11,3.782821125312094e-05
2.955781813119411e-10,0.07782336798655136,0.0,19.258210942874925,0.03277877916799019,0.29773681170297384,0.34180623189056597,0.20046281321040116,0.09236964017723417,0.0,5.1592010325678346e-17,3.033878253434718e-07,4.2637043918701837e-19,0.0,1.7348502109545583e-27,8.602918953697257e-05,6.7640676246879625e-21,1.9137291883706642e-24,7.905684159167763e-35,1.3931242423810682e-10,7.208110423903789e-17,9.146907517150174e-56,1.2839248233352801e-11,6.382024739800946e-38,3.7704528915271624e-19,4.026674852325529e-37,2.207815979620344e-07,2.3176997675969605e-35,0.0004817096011206298,0.008367114348544672,0.023611877000762997,0.008678256861148781,0.0008974522625958542,0.0056137701997490685,0.004309948320987431,8.497076400224924e-05,2.563583936216804e-10,0.0020879636120692247,0.0008519170029602709,0.0026809014109624315,0.005989804663219739,0.0015772559049024473,4.28239777639665e-06,5.5919466855614915e-05,5.132542983533977e-12,3.375403398368522e-09,4.268456469170531e-11,3.818094493632647e-05
2.96821360664853e-10,0.07782336798655136,0.0,19.257946493243757,0.03279002017025722,0.29766088839466054,0.34178669426151337,0.2004395752171193,0.09237862341276347,0.0,5.2417563274722365e-17,3.0465075702666397e-07,4.3307123849530755e-19,0.0,1.777302561047074e-27,8.72834511416942e-05,6.87093589075829e-21,1.9299556402554827e-24,8.005128166837559e-35,1.4047701019683818e-10,7.237998135706621e-17,9.33969818992016e-56,1.2929943572113695e-11,6.462302948291849e-38,3.8300153618529845e-19,4.125164218900745e-37,2.214209125520118e-07,2.3566918696138052e-35,0.0004817703866457275,0.008381755244539291,0.02373440469892975,0.008697793227269685,0.0008973358674811021,0.005636805738789103,0.004316462813059058,8.516683711960874e-05,2.582453562801173e-10,0.002099044766801731,0.0008520951680935379,0.002706883552052177,0.006024251970400481,0.0015835158937524299,4.362336644102255e-06,5.562609905901429e-05,5.153636957476468e-12,3.389367283107768e-09,4.2807363821579593e-11,3.849977902050222e-05
2.980645400177649e-10,0.07782336798655136,0.0,19.257682192456457,0.032801258005015356,0.29758505605563756,0.34176725019387477,0.20041634059228133,0.09238766774888686,0.0,5.325260414225823e-17,3.0591361669166747e-07,4.398472682167347e-19,0.0,1.8206031510955076e-27,8.855025612984133e-05,6.979007076436462e-21,1.94625500305831e-24,8.1053967911794e-35,1.4164636464634672e-10,7.267882382915977e-17,9.535716479670018e-56,1.3020815064027428e-11,6.543246845737955e-38,3.89024809984728e-19,4.2256198705457575e-37,2.2205835981363536e-07,2.396171913770403e-35,0.0004818314887892828,0.008396323880993005,0.023856944304973166,0.008717236032048615,0.000897219489773292,0.005659836590819211,0.004322896410854598,8.536245992542245e-05,2.6013727531931173e-10,0.002110102870719042,0.000852271821174419,0.002732978345400155,0.006058723547811299,0.001589748807326267,4.443419958611982e-06,5.5335768023097666e-05,5.174726923381256e-12,3.403329569279243e-09,4.2930661832534113e-11,3.881991426013155e-05
