Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526)
1.716339667851381e-24,0.04692242069448014,0.0,11.650837058439418,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.2070122201802149,0.09201819554070574,0.0,4.091172560208198e-82,4.602639513363922e-28,4.768947879717278e-81,0.0,8.879906215292623e-133,1.420338733332107e-49,3.9603607175535145e-90,4.057816833530955e-69,-7.788192804195962e-103,6.215144906610245e-47,1.168686320852708e-44,-1.7025336623594298e-162,4.3598823009131214e-39,-1.0604964873295269e-108,4.486613598299008e-90,4.601747163951798e-149,4.602639513363913e-28,8.716559157424677e-116,2.4116706612757295e-16,8.243233033372327e-17,5.241482032373739e-17,6.548744455311219e-17,5.424261907380332e-17,2.6036457155425646e-17,2.6378345706791446e-17,1.7461520307242886e-23,4.359885507904475e-39,1.8704330557130017e-33
3.434170508307324e-24,0.04692242069448014,0.0,11.650837058439418,0.031075110263184432,0.319409681876355,0.3504847921395394,0.2070122201802148,0.0920181955407055,0.0,3.2762561351135194e-81,9.209277844723814e-28,3.819026091061889e-80,0.0,5.349825007876657e-131,1.137422927289065e-48,3.172978846705228e-89,1.6241842309987224e-68,-3.687489344771028e-102,2.4876776761519123e-46,2.338388007753072e-44,-1.7026812053159045e-162,8.723552511085125e-39,-5.021161751469408e-108,6.771725392093795e-89,2.777057697251008e-147,9.209277844723778e-28,1.3962724960629514e-114,4.825436605488602e-16,1.6493627867816216e-16,1.0487517915340331e-16,1.3103178523528876e-16,1.0853236466287468e-16,5.2095535038180056e-17,5.277960917701189e-17,3.493821135324092e-23,8.723565347408197e-39,7.486606712073615e-33
6.86983218921921e-24,0.04692242069448014,0.0,11.650837058439416,0.031075110263184432,0.31940968187635477,0.3504847921395393,0.20701222018021465,0.09201819554070502,0.0,2.622332791511922e-80,1.84225545074436e-27,3.056768744309888e-79,0.0,3.317027233773551e-129,9.103993432688998e-48,2.543000323626476e-88,6.498852521926539e-68,-5.407475369697725e-101,9.953951054837554e-46,4.677791381553799e-44,-1.711337594057067e-162,1.7450892934704396e-38,-7.363227379222812e-107,1.0508901358138705e-87,1.723436702067145e-145,1.8422554507443448e-27,2.2353352695378235e-113,9.652968493912714e-16,3.299441753670398e-16,2.0979589681273506e-16,2.621204665996418e-16,2.1711185584101662e-16,1.0421369080368883e-16,1.0558213611745272e-16,6.989159344523677e-23,1.7450944296716762e-38,2.9956178605129057e-32
1.374115555104298e-23,0.04692242069448014,0.0,11.650837058439414,0.031075110263184432,0.3194096818763543,0.35048479213953904,0.2070122201802143,0.09201819554070405,0.0,2.098397516311943e-79,3.684910783288314e-27,2.4460342959687025e-78,0.0,2.088669958286765e-127,7.285039202297458e-47,2.0406324006853273e-87,2.5999641886328298e-67,-4.029270277058976e-100,3.9822285843024266e-45,9.356598129155244e-44,-1.969370883488927e-162,3.4905573795043964e-38,-5.486559283886199e-106,1.655340501191143e-86,1.0857416647764164e-143,3.6849107832882554e-27,3.577576192503032e-112,1.9308032270754417e-15,6.599599687447947e-16,4.196373321313982e-16,5.242978293283476e-16,4.3427083819729743e-16,2.0845000233470617e-16,2.1118718999833415e-16,1.3979835762922776e-22,3.4905779276538357e-38,1.1984422071257666e-31
2.7483802274690524e-23,0.04692242069448014,0.0,11.65083705843941,0.031075110263184432,0.31940968187635344,0.35048479213953854,0.20701222018021367,0.09201819554070212,0.0,1.6789305522378573e-78,7.370221448376221e-27,1.9570751883651726e-77,0.0,1.3257908563476585e-125,5.82876923437749e-46,1.642015051262346e-86,1.0400703174531537e-66,-3.1937184611237277e-99,1.593021075426592e-44,1.871421162435811e-43,-1.0150806641175444e-161,6.981493556812721e-38,-4.348808728552226e-105,2.627671837689005e-85,6.893495760388299e-142,7.370221448375981e-27,5.724953853251595e-111,3.861815982441174e-15,1.3199915555003022e-15,8.393202027687235e-16,1.0486525547857587e-15,8.685888029098465e-16,4.1692262539674014e-16,4.2239729776009623e-16,2.7961188599720665e-22,6.981575756099943e-38,4.7941589821281805e-31
5.496909572198561e-23,0.04692242069448014,0.0,11.650837058439402,0.031075110263184432,0.3194096818763517,0.3504847921395375,0.2070122201802124,0.09201819554069826,0.0,1.3432294626551265e-77,1.474084277855201e-26,1.5657592591949437e-76,0.0,8.449987942790687e-124,4.6633105545341585e-45,1.3286417086470177e-85,4.160450559840163e-66,-2.5519942889496245e-98,6.372343594349732e-44,3.7429438614763714e-43,-2.716584380006518e-160,1.396336593239102e-37,-3.474988537749952e-104,4.18757417209801e-84,4.39415286271859e-140,1.4740842778551047e-26,9.160591775905719e-110,7.72384149316221e-15,2.6400547290113087e-15,1.6786859440433681e-15,2.097362005700576e-15,1.7372247323348948e-15,8.338678715208048e-16,8.448175132836167e-16,5.592389427331523e-22,1.3963694742919304e-37,1.9177416263546782e-30
1.099396826165758e-22,0.04692242069448014,0.0,11.650837058439384,0.031075110263184432,0.3194096818763482,0.3504847921395354,0.20701222018020982,0.09201819554069053,0.0,1.0746175795079412e-76,2.9482085438903494e-26,1.2526470548748733e-75,0.0,5.39676743856542e-122,3.730766514043426e-44,1.086886853925054e-84,1.664214082544264e-65,-2.0760061586002634e-97,2.5489892971917628e-43,7.485989259557446e-43,-8.781063325754093e-159,2.7927110767394215e-37,-2.826847080801887e-103,6.686757102000697e-83,2.806598154364182e-138,2.948208543889964e-26,1.4657479351814785e-108,1.5447892514562543e-14,5.280181076033287e-15,3.357417426592637e-15,4.1947809075301946e-15,3.4744965911847923e-15,1.667758363768921e-15,1.689657944330644e-15,1.118493056204995e-21,2.792842603626663e-37,7.671122575203854e-30
2.1988085640575615e-22,0.04692242069448014,0.0,11.650837058439349,0.031075110263184432,0.3194096818763412,0.35048479213953115,0.20701222018020468,0.09201819554067509,0.0,8.597076675674624e-76,5.896457075960612e-26,1.0021335078021388e-74,0.0,3.4503390002934785e-120,2.9846604401217362e-43,9.078374689451831e-84,6.656924047995661e-65,-1.636473841283182e-96,1.0196060908593873e-42,1.4972080055719413e-42,-2.7709458224659407e-157,5.585460077278698e-37,-2.2283466173331734e-102,1.0688121720986266e-81,1.794411615960073e-136,5.896457075959067e-26,2.345239297991713e-107,3.089599455719629e-14,1.0560433770077105e-14,6.71488039169109e-15,8.389618711189364e-15,6.94904030888379e-15,3.3355393482651027e-15,3.3793388064246418e-15,2.237001283148486e-21,5.585986190179568e-37,3.068480244316359e-29
4.397632039841168e-22,0.04692242069448014,0.0,11.650837058439278,0.031075110263184432,0.3194096818763273,0.35048479213952277,0.20701222018019438,0.0920181955406442,0.0,6.877715756799148e-75,1.1792954140100997e-25,8.017131592953227e-74,0.0,2.2070674352549112e-118,2.3877472437961486e-42,7.875829148972506e-83,2.6627831628218165e-64,-1.3122993685258823e-95,4.078445107495126e-42,2.9944261648042595e-42,-8.883620308819934e-156,1.1170958212511808e-36,-1.7869261243389937e-101,1.7092442886388784e-80,1.14784383235605e-134,1.1792954140094816e-25,3.7524169584965066e-106,6.179219864179607e-14,2.1120939158164198e-14,1.3429806321887657e-14,1.6779294318507437e-14,1.3898127744278593e-14,6.671101317257259e-15,6.7587005306124155e-15,4.474017737034689e-21,1.117306267481914e-36,1.2273983406012518e-28
8.795278991408382e-22,0.04692242069448014,0.0,11.650837058439137,0.031075110263184432,0.3194096818762994,0.350484792139506,0.20701222018017382,0.0920181955405824,0.0,5.5021943720258846e-74,2.35859482683812e-25,6.413730805782948e-73,0.0,1.4121553052066507e-116,1.9102053517449757e-41,7.281623004477721e-82,1.0651159738591105e-63,-1.0479296146868902e-94,1.6313821918187119e-41,5.9888624832686e-42,-2.8379188273320693e-154,2.234195501959624e-36,-1.4269402621569742e-100,2.7341067063093744e-79,7.3443457740058e-133,2.3585948268356485e-25,6.003894399101216e-105,1.235846068083248e-13,4.22419499343362e-14,2.6859658182279442e-14,3.3558645533142526e-14,2.7796302615055444e-14,1.3342225255240748e-14,1.3517423978987068e-14,8.948050644803983e-21,2.235037289023332e-36,4.909605848181889e-28
1.7590572894542813e-21,0.04692242069448014,0.0,11.650837058438857,0.031075110263184432,0.3194096818762437,0.3504847921394724,0.20701222018013268,0.09201819554045881,0.0,4.4017642042715446e-73,4.717193652493933e-25,5.130995047788474e-72,0.0,9.036616813970482e-115,1.5281673040845312e-40,7.394814959762606e-81,4.2604693129003993e-63,-8.399299026459657e-94,6.525537064924711e-41,1.1977735120196092e-41,-9.097508475844579e-153,4.468395078023796e-36,-1.1437121145137636e-99,4.3740234032266e-78,4.699787770036653e-131,4.717193652484047e-25,9.606252851021432e-104,2.4716942313069906e-13,8.448397148667141e-14,5.3719361903057614e-14,6.711734796240846e-14,5.55926523565581e-14,2.6684473131204427e-14,2.7034870875732792e-14,1.7896116460330123e-20,4.471762230560182e-36,1.9638448364306576e-27
3.518116070081167e-21,0.04692242069448014,0.0,11.650837058438295,0.031075110263184432,0.31940968187613217,0.3504847921394053,0.20701222018005042,0.09201819554021165,0.0,3.521414846080264e-72,9.434391303804658e-25,4.104800504418879e-71,0.0,5.783058074962309e-113,1.2225350523434992e-39,8.427070881557377e-80,1.7041888086512831e-62,-6.717470376561691e-93,2.610216485500228e-40,2.3955480394046304e-41,-2.9105391950422627e-151,8.936795088741285e-36,-9.147015988308386e-99,6.997999582674838e-77,3.007674244019283e-129,9.434391303765113e-25,1.5370022011618515e-102,4.943390557327145e-13,1.6896801459130676e-13,1.0743876934459236e-13,1.3423475282092342e-13,1.1118535183935929e-13,5.3368968883118613e-14,5.4069764669209943e-14,3.5792248091332606e-20,8.950263707449912e-36,7.855384340039188e-27
7.036233631334938e-21,0.04692242069448014,0.0,11.65083705843717,0.031075110263184432,0.3194096818759091,0.3504847921392711,0.20701222017988585,0.09201819553971731,0.0,2.8171332699290817e-71,1.88687866064225e-24,3.283842677882128e-70,0.0,3.701036628230227e-111,9.780285255042603e-39,1.0759603936759685e-78,6.816757401569819e-62,-5.372357394577889e-92,1.0440869261058102e-39,4.79109709417277e-41,-9.310942930364705e-150,1.7873598544532837e-35,-7.315408364817144e-98,1.1196449041861178e-75,1.924850738837304e-127,1.886878660626431e-24,2.4592049178567728e-101,9.886783207658133e-13,3.379361008004372e-13,2.1487758422757554e-13,2.6846956253788553e-13,2.2237075080414514e-13,1.0673796038689428e-13,1.0813955225610702e-13,7.158451135313842e-20,1.7927473036493352e-35,3.142154734877644e-26
1.4072468753842483e-20,0.04692242069448014,0.0,11.650837058434924,0.031075110263184432,0.31940968187546304,0.35048479213900263,0.20701222017955676,0.09201819553872863,0.0,2.2537071731677347e-70,3.773757721164372e-24,2.62707583263828e-69,0.0,2.3686248692979087e-109,7.82423013853448e-38,1.5036397507564854e-77,2.7267033940063965e-61,-4.297723954822349e-91,4.176348368231235e-39,9.582195203701433e-41,-2.9793654493215485e-148,3.5747219193542236e-35,-5.85210615371814e-97,1.7914038234371874e-74,1.231885024082433e-125,3.773757721101097e-24,3.934728985363618e-100,1.9773568501482816e-12,6.758722732181373e-13,4.297552139931963e-13,5.369391819715388e-13,4.4474154873045065e-13,2.134759433942347e-13,2.1627912742967232e-13,1.4316903787595326e-19,3.596271719563489e-35,1.2568620937221838e-25
2.8144938998857567e-20,0.04692242069448014,0.0,11.65083705843043,0.031075110263184432,0.31940968187457086,0.3504847921384657,0.20701222017889853,0.09201819553675127,0.0,1.8029659614214233e-69,7.547515842202837e-24,2.1016625911934683e-68,0.0,1.5159075730388547e-107,6.259384884599189e-37,2.2315060493968043e-76,1.0906814442666345e-60,-3.4383904351705473e-90,1.6705394800512738e-38,1.9164391422728283e-40,-9.534523838844382e-147,7.14945154412662e-35,-4.6819726059811375e-96,2.8662236988482366e-73,7.884001917915901e-124,7.547515841949733e-24,6.295567269997516e-99,3.954713906178302e-12,1.3517446180512928e-12,8.59510473523056e-13,1.0738784208377612e-12,8.894831445699968e-13,4.2695190940807213e-13,4.325582777758874e-13,2.8633809091839607e-19,7.235650751812661e-35,5.027448774420641e-25
5.628987948888775e-20,0.04692242069448014,0.0,11.650837058421441,0.031075110263184432,0.31940968187278657,0.3504847921373918,0.20701222017758208,0.09201819553279655,0.0,1.4423728582879134e-68,1.5095032084256636e-23,1.6813328413075697e-67,0.0,9.701768968484917e-106,5.0075082171421696e-36,3.4309556180744184e-75,4.3627259503017076e-60,-1.3198736937742352e-90,6.682158185700031e-38,3.832878386066012e-40,-2.3716891014956583e-146,1.4298932773553477e-34,-1.797239898760828e-96,4.585939983073838e-72,5.045741311675829e-122,1.5095032083244226e-23,1.0072908346657753e-97,7.909428007298684e-12,2.7034893077086276e-12,1.7190209925772478e-12,2.147756898565869e-12,1.7789663361968302e-12,8.53903841432373e-13,8.651165784646558e-13,5.726761969905342e-19,1.4643729617986486e-34,2.01097958966635e-24
1.1257976046894808e-19,0.04692242069448014,0.0,11.650837058403463,0.031075110263184432,0.319409681869218,0.350484792135244,0.20701222017494922,0.09201819552488713,0.0,1.1538983222840425e-67,3.0190064568271734e-23,1.3450705776986167e-66,0.0,6.209119499796545e-104,4.006006697425523e-35,5.377965732096788e-74,1.745090414693326e-59,1.5628260686081082e-89,2.6728633273608964e-37,7.665756873603632e-40,6.480011237808336e-145,2.8597983151935434e-34,2.128062236996491e-95,7.337489624438e-71,3.229268066220076e-120,3.01900645642221e-23,1.6116653926180799e-96,1.5818856165780807e-11,5.406978686987392e-12,3.4380420306635224e-12,4.295513854004739e-12,3.55793271924146e-12,1.7078077054674791e-12,1.7302331798275454e-12,1.1453524090838203e-18,2.9977170556972162e-34,8.043918518395244e-24
2.251595224290688e-19,0.04692242069448014,0.0,11.650837058367507,0.031075110263184432,0.31940968186208074,0.3504847921309485,0.2070122201696835,0.09201819550906827,0.0,9.231186720781594e-67,6.038012953593193e-23,1.0760632997182185e-65,0.0,3.973832434576298e-102,3.204805407307783e-34,8.515494561814443e-73,6.98036172732346e-59,1.5121333751621444e-88,1.0691453415460522e-36,1.533151384848388e-39,2.664519316041649e-143,5.719643558681193e-34,2.0590352295892799e-94,1.1739971918951234e-69,2.066729522675533e-118,6.038012951973339e-23,2.578664673845695e-95,3.163771230771048e-11,1.0813957445401295e-11,6.876084106747631e-12,8.591027764813094e-12,7.115865484494575e-12,3.4156154334837103e-12,3.4604663824947354e-12,2.290704833066433e-18,6.2713185260984555e-34,3.217567439250988e-23
3.377392843891895e-19,0.04692242069448014,0.0,11.650837058331552,0.031075110263184432,0.3194096818549435,0.350484792126653,0.20701222016441775,0.09201819549324941,0.0,2.7405085697443746e-66,9.057019450322212e-23,3.1945744453897378e-65,0.0,2.2676841373536948e-101,9.514266094469834e-34,3.2380256018258005e-72,1.4833268712585293e-58,-1.2197468580382717e-87,2.2719338573951253e-36,2.299727082316914e-39,-1.5840473040644443e-142,8.579523969980076e-34,-1.6608996224372898e-93,4.4758631984730883e-69,1.1793878725817481e-117,9.057019446880021e-23,9.831159109505119e-95,4.74565682746056e-11,1.6220936203671574e-11,1.0314126182743298e-11,1.2886541675552064e-11,1.0673798248911544e-11,5.1234231614459584e-12,5.190699585103337e-12,3.436057256845084e-18,9.751833279050386e-34,6.837330828279604e-23
4.503190463493102e-19,0.04692242069448014,0.0,11.650837058295597,0.031075110263184432,0.31940968184780627,0.3504847921223575,0.20701222015915202,0.09201819547743055,0.0,5.971423950465005e-66,1.207602594701423e-22,6.9608362072070965e-65,0.0,8.871801121748455e-101,2.073108511821409e-33,8.697312322783705e-72,2.53038113698067e-58,-2.3534477266261238e-87,3.875651880270637e-36,3.0663027797659395e-39,-1.0084232791434593e-141,1.143943954909016e-33,-3.204632514377488e-93,1.2042638211366373e-68,4.6140882344570644e-117,1.2076025941142257e-22,2.6451458905169244e-94,6.327542406646614e-11,2.1627914961798236e-11,1.3752168258650526e-11,1.7182055586221646e-11,1.4231731012492369e-11,6.831230889354225e-12,6.920932787653348e-12,4.581409680419775e-18,1.3439261314499595e-33,1.1663682018877295e-22
6.754785702695517e-19,0.04692242069448014,0.0,11.650837058223686,0.031075110263184432,0.31940968183353186,0.3504847921137665,0.20701222014862053,0.09201819544579283,0.0,1.7333201654618642e-65,1.8114038940311426e-22,2.0205320024648357e-64,0.0,7.430068711362035e-100,6.017594494068828e-33,3.5107069906641703e-71,5.238832734035086e-58,-1.3355735948887011e-87,8.024044932268886e-36,4.599454174618229e-39,-2.2996845356424665e-141,1.7159353244009993e-33,-1.8186180721592424e-93,4.87085007775168e-68,3.864265260008396e-116,1.8114038928154254e-22,1.0698744985450877e-93,9.491313523939184e-11,3.244187247771447e-11,2.062825241025742e-11,2.5773083407397975e-11,2.1347596537691636e-11,1.0246846345044067e-11,1.0381399192615867e-11,6.8721145270904754e-18,2.129973019108572e-33,2.4148172097477165e-22
9.006380941897931e-19,0.04692242069448014,0.0,11.650837058151776,0.031075110263184432,0.31940968181925744,0.35048479210517547,0.20701222013808904,0.09201819541415511,0.0,3.7905757115093657e-65,2.415205193347256e-22,4.4187051419721614e-64,0.0,2.9200943851335407e-99,1.3159800471238566e-32,9.500477615644772e-71,8.909882326807172e-58,1.287018817543934e-87,1.3646798775792608e-35,6.13260556939881e-39,-5.941532521829693e-143,2.287939626351421e-33,1.7525022130955476e-93,1.3193792586764893e-67,1.5186964959871164e-115,2.4152051912796393e-22,2.8979958885510876e-93,1.26550845768653e-10,4.325582999310256e-11,2.750433656153909e-11,3.436411122831915e-11,2.84634620598161e-11,1.3662461800535396e-11,1.384186559736293e-11,9.16281937301114e-18,2.9921093004015474e-33,4.1069715859956537e-22
1.1257976181100346e-18,0.04692242069448014,0.0,11.650837058079865,0.031075110263184432,0.319409681804983,0.35048479209658445,0.20701222012755754,0.09201819538251742,0.0,7.111635908713249e-65,3.019006492648791e-22,8.290148981470193e-64,0.0,9.169507284044068e-99,2.4689576650775604e-32,2.132942401124722e-70,1.3612286914531313e-57,6.073856087104193e-87,2.0849224895866056e-35,7.665756964102566e-39,6.91880175176327e-141,2.8599577845072924e-33,8.270622068282682e-93,2.963944516167062e-67,4.768920716847734e-115,3.01900648948994e-22,6.51025811094567e-93,1.5818855560827367e-10,5.406978750792476e-11,3.438042071247231e-11,4.2955139048966945e-11,3.5579327578646127e-11,1.7078077255814037e-11,1.730233200187915e-11,1.1453524218128191e-17,3.935769931981192e-33,6.274524571198263e-22
1.5761166659505174e-18,0.04692242069448014,0.0,11.650837057936045,0.031075110263184432,0.3194096817764342,0.3504847920794024,0.2070122201064946,0.09201819531924199,0.0,1.9458731448823625e-64,4.2266090912072104e-22,2.2683751129244466e-63,0.0,8.346634972594002e-98,6.755517967455396e-32,8.264344518247974e-70,2.617594479873968e-57,2.6260116216142766e-86,4.0092319797070544e-35,1.0732059753274767e-38,9.426682463791601e-140,4.0040365398015484e-33,3.575776139214482e-92,1.1493793160204928e-66,4.340957408775344e-114,4.2266090851328523e-22,2.524594022382691e-92,2.214639731752743e-10,7.569770253583598e-11,4.813258901327149e-11,6.01371946894252e-11,4.981105860621594e-11,2.3909308165719877e-11,2.4223264810204564e-11,1.6034933905900998e-17,6.0727851316561506e-33,1.2065688146034486e-21
2.4767547616314828e-18,0.04692242069448014,0.0,11.6508370576484,0.031075110263184432,0.3194096817193365,0.3504847920450383,0.20701222006436867,0.09201819519269117,0.0,7.728001904652862e-64,6.641814288146538e-22,9.009141531664948e-63,0.0,1.550576701057064e-96,2.682942402866041e-31,5.311558565836766e-69,6.386137576910418e-57,1.2249848885341184e-85,9.781311511186346e-35,1.6864665330683691e-38,1.3554251353590553e-138,6.292362768071376e-33,1.6680321211320247e-91,7.392424195232173e-66,8.064312692102096e-113,6.641814273326944e-22,1.6237347358989125e-91,3.48014799911988e-10,1.1895353258476813e-10,7.563692561062694e-11,9.450130596701296e-11,7.827452062124148e-11,3.757176998294177e-11,3.806513042404457e-11,2.5197753271661592e-17,1.1339482641423852e-32,2.9436624008677737e-21
3.3773928573124486e-18,0.04692242069448014,0.0,11.650837057360757,0.031075110263184432,0.31940968166223876,0.3504847920106742,0.20701222002224276,0.09201819506614033,0.0,1.9348124352670408e-63,9.057019484848981e-22,2.2556319236198706e-62,0.0,8.207685801491216e-96,6.717118328199306e-31,1.7524107892939056e-68,1.1830535670221284e-56,3.167884528682115e-85,1.8120210129026523e-34,2.299727090684424e-38,6.046467501836265e-138,8.580914146663298e-33,4.313631294017205e-91,2.439589513555285e-65,4.26869207943207e-112,9.057019457395185e-22,5.358521415530365e-91,4.745656154426927e-10,1.6220936262450521e-10,1.0314126220232032e-10,1.2886541724015858e-10,1.0673798258273557e-10,5.1234231796707634e-11,5.19069960341336e-11,3.4360572624364274e-17,1.793087427118166e-32,5.453234077086999e-21
5.17866904867438e-18,0.04692242069448014,0.0,11.650837056785472,0.031075110263184432,0.3194096815480434,0.35048479194194593,0.2070122199379909,0.0920181948130387,0.0,7.072632131171649e-63,1.3887429877543422e-21,8.24595978809795e-62,0.0,1.2492616074900238e-94,2.4554166612966538e-30,1.0015572309942853e-67,2.774538169622771e-56,1.1786926341271364e-84,4.249614397272486e-34,3.5262482055421333e-38,5.774622479165987e-137,1.3158692151248358e-32,1.6049970845097642e-90,1.3947130550710527e-64,6.497218903063682e-111,1.3887429813157833e-21,3.0634661900485584e-90,7.276672128962112e-10,2.487210226764026e-10,1.5814993536872603e-10,1.9759363977312723e-10,1.6366490634517775e-10,7.855915541387441e-11,7.959072724306208e-11,5.2686211290607734e-17,3.508654222757417e-32,1.2789113304712363e-20
8.781221431398242e-18,0.04692242069448014,0.0,11.6508370556349,0.031075110263184432,0.3194096813196526,0.3504847918044895,0.20701221976948722,0.09201819430683562,0.0,3.5456455324012156e-62,2.3548250660090596e-21,4.134468569524354e-61,0.0,3.553915255042026e-93,1.2309472551943199e-29,8.797937263162327e-67,7.9678936295783045e-56,5.942870800813573e-84,1.2204004237119306e-33,5.979290433759978e-38,9.234773626772276e-136,2.231694910473766e-32,8.092262590567062e-90,1.2254238546426924e-63,1.84833706950795e-109,2.354825047518865e-21,2.6916250785818488e-89,1.233870273373969e-09,4.217443426698924e-10,2.681672816336142e-10,3.350500847857754e-10,2.77518753227889e-10,1.3320900260674887e-10,1.3495818961592158e-10,8.933748846644952e-17,8.528915069299552e-32,3.6727660053979116e-20
1.5986326196845965e-17,0.04692242069448014,0.0,11.650837053333758,0.031075110263184432,0.319409680862871,0.3504847915295766,0.20701221943247983,0.09201819329442996,0.0,2.2005939722033032e-61,4.286989221381829e-21,2.5668087818001976e-60,0.0,1.4751804967678856e-91,7.639836190727585e-29,1.0177008765073561e-65,2.6396007315793002e-55,3.692971427236333e-83,4.0429378444069434e-33,1.0885374884205465e-37,2.039536321583107e-134,4.064426659759126e-32,5.028629349399007e-89,1.4177009329829533e-62,7.672188560229438e-108,4.286989160127582e-21,3.1139588490401544e-88,2.2462758566221405e-09,7.677909822156591e-10,4.882019738917027e-10,6.099629745979188e-10,5.052264444246646e-10,2.4250869682666414e-10,2.4569311418165386e-10,1.6264004219156274e-16,2.4925833338153604e-31,1.216712513796087e-19
3.039653572774141e-17,0.04692242069448014,0.0,11.650837048731475,0.031075110263184432,0.3194096799493079,0.3504847909797508,0.20701221875846507,0.0920181912696208,0.0,1.5424922423913987e-60,8.151317527580715e-21,1.8002568024130252e-59,0.0,7.5269530593918445e-90,5.355094202072002e-28,1.373419671884948e-64,9.541778349828405e-55,2.5891241734985745e-82,1.4614641060176028e-32,2.0697543761135703e-37,5.382845331857231e-133,7.734211584087842e-32,3.525547398517704e-88,1.91337677055932e-61,3.9146533761070447e-106,8.151317306155388e-21,4.202703474794611e-87,4.271084872295336e-09,1.4598842595423448e-09,9.282713573211302e-10,1.1597887533695963e-09,9.606418165436475e-10,4.6110808460316173e-10,4.671629625931729e-10,3.0924514713550655e-16,8.314520696567749e-31,4.398241412380962e-19
5.921695478953231e-17,0.04692242069448014,0.0,11.65083703952692,0.031075110263184432,0.3194096781221817,0.3504847898800993,0.2070122174104356,0.09201818722001108,0.0,1.153556964830686e-59,1.5879974121791902e-20,1.3479236317810084e-58,0.0,4.288113371507261e-88,4.0048215523773295e-27,2.0133859032916654e-63,3.6212338518401047e-54,1.936346267526566e-81,5.546453942972344e-32,4.0321881419153305e-37,1.5613198490221247e-131,1.5091067114348509e-31,2.636675604817761e-87,2.8050563249275746e-60,2.2301822966591064e-104,1.5879973281452852e-20,6.161264452130581e-86,8.320694300375456e-09,2.844070807136336e-09,1.808410119832993e-09,2.259440307502517e-09,1.871472519683388e-09,8.983068575028287e-10,9.101026565364329e-10,6.024553469982245e-16,3.0128598721154508e-30,1.66919210006588e-18
1.1685779291311412e-16,0.04692242069448014,0.0,11.650837021117844,0.031075110263184432,0.3194096744679292,0.35048478768079616,0.2070122147143768,0.09201817912082605,0.0,8.919586394592886e-59,3.133728723746791e-20,1.044716242138236e-57,0.0,2.5870924339158067e-86,3.0966265635438385e-26,3.08153546929957e-62,1.4101826529688173e-53,1.4972375088521835e-80,2.1599028989136374e-31,7.957055635181714e-37,4.754321939197251e-130,2.9873920868836123e-31,2.038751890823358e-86,4.293294314000379e-59,1.3455072725803195e-102,3.133728396501547e-20,9.430157489468952e-85,1.6419878743611953e-08,5.612443874086805e-09,3.5686876274687616e-09,4.458743402126629e-09,3.6931337615700097e-09,1.7727043926888554e-09,1.7959820329038467e-09,1.1888757066225915e-15,1.144375574437624e-29,6.500176304831779e-18
1.7449863103669593e-16,0.04692242069448014,0.0,11.650837002708812,0.031075110263184432,0.3194096708136768,0.35048478548149314,0.2070122120183183,0.0920181710216869,0.0,2.806778096490731e-58,4.6794600256148797e-20,3.2935540376277045e-57,0.0,1.8273725440126843e-85,9.744334714875552e-26,1.3455217795879507e-61,3.144439247405027e-53,4.7114484513320565e-80,4.816173060581048e-31,1.1881923077331918e-36,2.6783434430388278e-129,4.4748964850453705e-31,6.415464735473783e-86,1.8746352034330397e-58,9.503885559511037e-102,4.6794592959201896e-20,4.1176086641178514e-84,2.451901730312924e-08,8.380816903387267e-09,5.328965111920598e-09,6.658046478561774e-09,5.514794784266188e-09,2.6471019137238113e-09,2.6818613939124575e-09,1.7752960127783478e-15,2.529875790543561e-29,1.4494158038140688e-17
2.3213946916027774e-16,0.04692242069448014,0.0,11.650836984299827,0.031075110263184432,0.3194096671594245,0.35048478328219007,0.20701220932225997,0.09201816292259363,0.0,6.375685471860084e-58,6.225191317783455e-20,7.495193207180925e-57,0.0,8.104986781651378e-85,2.2134565185121925e-25,3.907596688657158e-61,5.564893062734464e-53,1.0702205883389787e-79,8.523455832621705e-31,1.5806790468365953e-36,9.627576135848714e-129,5.9716199018369e-31,1.45729333868131e-85,5.4442392235578005e-58,4.215279849315977e-101,6.225190026401232e-20,1.1958191862109266e-83,3.2618109979175996e-08,1.1149189895037727e-08,7.0892425731885164e-09,8.857349536807964e-09,7.336455587771958e-09,3.521499420607706e-09,3.567740739562272e-09,2.3617162654647688e-15,4.457786551564558e-29,2.5651137146532e-17
