Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792),SX(731),S(698)
7.353231129906896e-12,0.12567964629887188,0.0,31.20311551884512,0.030982733325621518,0.3186376576979404,0.350063338263354,0.20662378884447755,0.09166155841241828,0.0,1.1013515724908119e-16,1.528281135161109e-05,6.2159596777333496e-15,0.0,3.527566495187967e-24,1.5756230753382876e-08,1.5349623508177546e-18,1.2923613136353781e-18,4.7775648558152044e-26,2.8259825404146817e-09,3.757018930102696e-11,6.229773966108283e-41,1.7942913457250242e-07,7.097687704308221e-27,8.523160535097432e-16,1.3037959180908293e-30,1.537691599106368e-05,1.7685289538079741e-28,0.00035642563228657786,0.0002612949279943426,0.0009530058666163331,0.0003180535056012062,0.00020608526288205627,0.0001670693852373323,0.00029385482698145816,8.166010609948272e-05,1.4774661464547111e-05,3.659562563738161e-05,2.4517047969101225e-05,5.520293515139818e-06,0.00015020416768713151,0.00010505409272398423,2.454677852583098e-11,9.495317081005022e-05,8.104267114999146e-10,5.2540704250665145e-08,5.2036616805978625e-08,1.4813790377755467e-05,6.56664873157596e-05,2.9043358487597195e-08,5.277361283130972e-06,3.6183869999794495e-12,3.209916672633338e-10,1.1651561710627165e-07,3.504581001811655e-12,1.4589826642711663e-05,5.875706966006079e-10,1.0594876444580875e-16,3.537267487175024e-07,2.084598260365795e-06
7.367660569265222e-12,0.12567964629887188,0.0,31.203109826978135,0.03098257405634657,0.3186362490377361,0.3500627251165686,0.20662324437329724,0.09166152879001636,0.0,1.1108157764993693e-16,1.5312558838043507e-05,6.25233615871704e-15,0.0,3.5620981055657145e-24,1.587191257110411e-08,1.5468409116488425e-18,1.2974825406534496e-18,4.80573275555858e-26,2.836760679659064e-09,3.764385315260621e-11,6.291114800051253e-41,1.797738487068689e-07,7.139534598536858e-27,8.57295025393449e-16,1.3165743749469288e-30,1.5406939872016875e-05,1.7822858810956167e-28,0.0003564557635734678,0.00026147053343207464,0.0009555957166226953,0.0003184639047603506,0.00020627224358957445,0.00016736861291194417,0.00029442616659422933,8.176310114742692e-05,1.4803605727706947e-05,3.6721596617981686e-05,2.4529708991857826e-05,5.5411115123345946e-06,0.0001506989361681188,0.0001054306944296651,2.4773829834302895e-11,9.505745618413963e-05,8.118783232765311e-10,5.263505164765099e-08,5.204636375342633e-08,1.487145964081154e-05,6.575720016115499e-05,2.9076161895255218e-08,5.31814136910959e-06,3.6346738633326875e-12,3.2226457702441525e-10,1.1697020927918054e-07,3.5115798215174143e-12,1.4618407463714526e-05,5.894256682774468e-10,1.0638668293846945e-16,3.542007278875609e-07,2.0965632730709175e-06
7.382090008623548e-12,0.12567964629887188,0.0,31.203104134850008,0.030982414839584783,0.31863484058546104,0.3500621126027497,0.2066227004105329,0.09166149944767706,0.0,1.1203420343841503e-16,1.534230539871511e-05,6.288853327934856e-15,0.0,3.596898780826497e-24,1.5988220816542194e-08,1.5587876781008697e-18,1.302614071284021e-18,4.834011112590914e-26,2.847558102286948e-09,3.771751681015473e-11,6.352937795217433e-41,1.801185414178514e-07,7.181545589554834e-27,8.62293164233777e-16,1.3294525817984762e-30,1.5436963026961608e-05,1.7961222735986011e-28,0.00035648561958430836,0.0002616455097055342,0.0009581875343781179,0.00031887367148669194,0.00020645871696157468,0.00016766773527563663,0.0002949970421541869,8.186602399973431e-05,1.483254981741472e-05,3.684765758548839e-05,2.454234830013036e-05,5.561946951608564e-06,0.00015119432857437913,0.0001058077765201706,2.5002545984024674e-11,9.516146516594228e-05,8.133294241238518e-10,5.2729366135520506e-08,5.2056182953376e-08,1.492923357089971e-05,6.584767383434002e-05,2.9108871628453053e-08,5.359121159823496e-06,3.651001780861141e-12,3.235407287580008e-10,1.1742567434337651e-07,3.518583611023924e-12,1.4646988108339211e-05,5.912822677719871e-10,1.0682571681665593e-16,3.546742074971565e-07,2.108568041938216e-06
7.396519447981874e-12,0.12567964629887188,0.0,31.20309844245921,0.030982255675306224,0.31863343234041436,0.3500615007209236,0.20662215695481093,0.0916614703828777,0.0,1.129930627287561e-16,1.537205103375076e-05,6.3255114503498695e-15,0.0,3.631970080642799e-24,1.6105157657090353e-08,1.5708029049791088e-18,1.307755906571966e-18,4.862400142770012e-26,2.858374801511668e-09,3.779118027385355e-11,6.415245787645198e-41,1.8046321273958004e-07,7.223720998036532e-27,8.673105054336385e-16,1.3424311186400969e-30,1.5466985455567565e-05,1.810038430635872e-28,0.00035651520284842644,0.00026181985916851855,0.0009607813167418934,0.00031928280675376004,0.00020664468437075085,0.00016796675236597646,0.0002955674526466792,8.196887480734338e-05,1.4861493733741216e-05,3.6973807838433876e-05,2.4554966111457462e-05,5.582799721244652e-06,0.00015169034446862602,0.00010618533787190865,2.523293597644356e-11,9.52651982174074e-05,8.147800147782231e-10,5.282364772589355e-08,5.206607427411617e-08,1.4987112132097113e-05,6.593790799286929e-05,2.9141487569377647e-08,5.400300997426647e-06,3.667370756047022e-12,3.24820128444342e-10,1.1788201222857494e-07,3.5255923883498056e-12,1.4675568576656407e-05,5.931404914714727e-10,1.0726586796572887e-16,3.5514718687857535e-07,2.1206125683025664e-06
7.409505943404366e-12,0.12567964629887188,0.0,31.203093319081663,0.030982112472304348,0.31863216509647535,0.3500609505668302,0.20662166827705014,0.0916614444597887,0.0,1.1386138902783182e-16,1.539882131396722e-05,6.358624494474218e-15,0.0,3.6637669283146415e-24,1.6210940056225795e-08,1.5816753537782206e-18,1.3123923696767554e-18,4.8880450738770113e-26,2.8681263066969805e-09,3.7857477225590205e-11,6.471740006412141e-41,1.80773398669488e-07,7.261819707637194e-27,8.718425597850515e-16,1.3541980650906737e-30,1.5494005020020882e-05,1.8226314184496461e-28,0.00035654159665944943,0.0002619762397006789,0.0009631173980201787,0.0003196504893998576,0.00020681162357233306,0.00016823577776960204,0.0002960804236248072,8.206137905911541e-05,1.488754311025245e-05,3.708741882693794e-05,2.4566303940253447e-05,5.601581940001007e-06,0.00015213729149498526,0.00010652555192884883,2.5441725569864436e-11,9.535832242513556e-05,8.16085110201414e-10,5.2908473040037085e-08,5.207503801678254e-08,1.5039292267168125e-05,6.601891366956284e-05,2.917076162229419e-08,5.437534172499884e-06,3.682137940750162e-12,3.259743701069542e-10,1.1829346252912616e-07,3.5319045673078917e-12,1.4701290847457301e-05,5.948142785217946e-10,1.0766296082552074e-16,3.5557244000065874e-07,2.131486635442861e-06
7.422492438826859e-12,0.12567964629887188,0.0,31.203088195489048,0.030981969311768883,0.31863089801931854,0.3500604009231551,0.206621180007888,0.09166141875767611,0.0,1.1473480788890154e-16,1.5425590844610507e-05,6.391852118398355e-15,0.0,3.69578539536094e-24,1.631723495982376e-08,1.5926036486251204e-18,1.3170371811620675e-18,4.913779982434875e-26,2.8778934154864197e-09,3.792377402058609e-11,6.528631462246922e-41,1.8108356732650497e-07,7.300052088896575e-27,8.763902225152301e-16,1.3660471763652614e-30,1.5521023995633147e-05,1.8352894773341028e-28,0.0003565677733868549,0.0002621321161196447,0.0009654550658156633,0.00032001766205888273,0.00020697815504836946,0.00016850471795959267,0.0002965930163537269,8.215382518255645e-05,1.4913592346433466e-05,3.720110106140693e-05,2.457762468772763e-05,5.620378027062859e-06,0.00015258474287561968,0.00010686615246002975,2.5651884898075124e-11,9.545122384035535e-05,8.173897923622313e-10,5.2993271726235706e-08,5.20840599734835e-08,1.5091557098385916e-05,6.609972481808953e-05,2.9199959510770363e-08,5.474929907580152e-06,3.6969383871331136e-12,3.271312518220779e-10,1.1870561970653726e-07,3.5382208138205768e-12,1.4727012975557608e-05,5.964893756496807e-10,1.0806096157841942e-16,3.5599728670685933e-07,2.1423929072444175e-06
7.435478934249352e-12,0.12567964629887188,0.0,31.203083071680275,0.03098182619367901,0.3186296311084383,0.35005985178919186,0.20662069214633097,0.09166139327474879,0.0,1.1561333995493685e-16,1.5452359625771437e-05,6.4251945152166304e-15,0.0,3.728026631109122e-24,1.6424043954281995e-08,1.6035879761689197e-18,1.3216903417896062e-18,4.93960502580097e-26,2.8876761229375328e-09,3.799007065897214e-11,6.585922245706882e-41,1.8139371873539819e-07,7.33841837558182e-27,8.809535194164772e-16,1.3779788798926383e-30,1.554804238216518e-05,1.848012826565614e-28,0.0003565937348266602,0.0002622874901233929,0.0009677943178555647,0.0003203843254374296,0.00020714427979185614,0.0001687735729633021,0.0002971052301096246,8.224621328358562e-05,1.4939641442335556e-05,3.731485403452681e-05,2.4588928509119467e-05,5.639187903476313e-06,0.00015303269829359482,0.00010720713864809204,2.586342058777947e-11,9.55439027999365e-05,8.186940615108528e-10,5.30780437932394e-08,5.209314004712819e-08,1.514390659977965e-05,6.618034119417687e-05,2.9229081138382005e-08,5.512488447829462e-06,3.711772097378827e-12,3.282907779559468e-10,1.191184837095855e-07,3.5445411407369423e-12,1.4752734961008574e-05,5.981657802508791e-10,1.0845987160090584e-16,3.5642172632174454e-07,2.153331383776693e-06
7.448465429671844e-12,0.12567964629887188,0.0,31.203077947654293,0.030981683118014188,0.3186283643633307,0.35005930316423434,0.20662020469138778,0.0916613680092304,0.0,1.164970059155923e-16,1.5479127657540787e-05,6.4586518780033345e-15,0.0,3.760491788792087e-24,1.6531368628004986e-08,1.6146285233414124e-18,1.3263518523210717e-18,4.965520361331722e-26,2.8974744241094533e-09,3.805636714087899e-11,6.643614454666152e-41,1.8170385292089905e-07,7.376918801458671e-27,8.855324762759139e-16,1.3899936045631875e-30,1.5575060179378298e-05,1.8608016857590424e-28,0.0003566194827600306,0.00026244236340427335,0.0009701351518723605,0.00032075048024111317,0.000207309998793371,0.00016904234280807414,0.0002976170641736594,8.233854346684508e-05,1.4965690398009936e-05,3.742867724027574e-05,2.4600215558624564e-05,5.658011491083802e-06,0.00015348115743254526,0.00010754850967623132,2.6076339286150753e-11,9.5636359640775e-05,8.199979177828907e-10,5.3162789249910705e-08,5.210227814025436e-08,1.5196340745445289e-05,6.62607625552545e-05,2.9258126405510773e-08,5.550210037053222e-06,3.7266390735584995e-12,3.2945295287680533e-10,1.1953205448705294e-07,3.550865560818613e-12,1.4778456803861347e-05,5.998434897303096e-10,1.0885969227019e-16,3.568457581120357e-07,2.164302064824394e-06
7.461451925094337e-12,0.12567964629887188,0.0,31.20307282341004,0.030981540084754188,0.31862709778349385,0.3500587550475777,0.20661971764206977,0.09166134295935939,0.0,1.1738582650722642e-16,1.550589494000926e-05,6.492224399812714e-15,0.0,3.7931820255544384e-24,1.6639210571402022e-08,1.625725477356932e-18,1.3310217135181622e-18,4.991526146382617e-26,2.907288314062901e-09,3.8122663466436955e-11,6.701710194328413e-41,1.8201396990770345e-07,7.415553600291458e-27,8.901271188754802e-16,1.4020917807312712e-30,1.560207738703431e-05,1.8736562748675958e-28,0.0003566450189534012,0.00026259673764902767,0.0009724775656037683,0.0003211161271745707,0.0002074753130410794,0.00016931102752124237,0.00029812851783194534,8.243081583571068e-05,1.4991739213507718e-05,3.754257017392958e-05,2.4611485989400783e-05,5.676848712528969e-06,0.000153930119976667,0.00010789026472820116,2.629064766085738e-11,9.572859469978944e-05,8.213013612972543e-10,5.324750810512539e-08,5.211147415512376e-08,1.5248859509544731e-05,6.634098866045707e-05,2.928709520936466e-08,5.588094917696288e-06,3.741539317632092e-12,3.306177809548704e-10,1.1994633198772617e-07,3.5571940867408106e-12,1.4804178504166978e-05,6.015225015020017e-10,1.092604249642079e-16,3.572693812873642e-07,2.1753049498877814e-06
7.47443842051683e-12,0.12567964629887188,0.0,31.203067698946484,0.030981397093879093,0.3186258313684273,0.3500582074385179,0.20661923099739044,0.0916613181233888,0.0,1.1827982251292258e-16,1.5532661473267517e-05,6.5259122736789995e-15,0.0,3.826098502458667e-24,1.67475713768851e-08,1.636879025712215e-18,1.3356999261425726e-18,5.0176225383082086e-26,2.9171177878601808e-09,3.818895963577601e-11,6.760211577239649e-41,1.8232406972047158e-07,7.454323005843094e-27,8.947374729919365e-16,1.4142738402175986e-30,1.562909400489551e-05,1.8865768141826793e-28,0.0003566703451585989,0.0002627506145388074,0.0009748215567927252,0.0003214812669414634,0.00020764022352073985,0.0001695796271301302,0.0002986395903755329,8.252303049230236e-05,1.5017787888879925e-05,3.765653233206699e-05,2.4622739953574283e-05,5.6956994912615175e-06,0.00015437958561071105,0.00010823240298831584,2.6506352400088626e-11,9.582060831391712e-05,8.226043921942151e-10,5.333220036773367e-08,5.2120727993760305e-08,1.530146286630503e-05,6.6421019270627e-05,2.931598744400085e-08,5.626143330839057e-06,3.756472831449181e-12,3.3178526656229406e-10,1.2036131616039658e-07,3.563526731093775e-12,1.4829900061976425e-05,6.032028129890405e-10,1.0966207106162412e-16,3.576925950010176e-07,2.1863400381829908e-06
7.487424915939323e-12,0.12567964629887188,0.0,31.203062574262603,0.030981254145369258,0.31862456511763243,0.3500576603363522,0.20661874475636588,0.09166129349958617,0.0,1.1917901476250938e-16,1.5559427257406136e-05,6.559715692616438e-15,0.0,3.8592423844913705e-24,1.6856452638867014e-08,1.6480893561862632e-18,1.3403864909559956e-18,5.043809694462109e-26,2.9269628405651834e-09,3.8255255649025825e-11,6.819120723300884e-41,1.8263415238382834e-07,7.493227251875094e-27,8.993635643968652e-16,1.426540216311599e-30,1.565611003272468e-05,1.899563524333751e-28,0.0003566954631129625,0.00026290399574919267,0.0009771671231873686,0.0003218459002444771,0.00020780473121571034,0.00016984814166205088,0.00029915028110039197,8.261518753749472e-05,1.5043836424177486e-05,3.777056321257469e-05,2.463397760224548e-05,5.714563751542058e-06,0.00015482955401997632,0.00010857492364145285,2.6723460212580302e-11,9.591240082011049e-05,8.239070106053073e-10,5.341686604659104e-08,5.2130039557929955e-08,1.5354150790017665e-05,6.650085414831737e-05,2.9344803000381508e-08,5.664355516193567e-06,3.7714396167496934e-12,3.3295541407312634e-10,1.2077700695386005e-07,3.5698635063843915e-12,1.4855621477340562e-05,6.048844216235095e-10,1.1006463194185633e-16,3.5811539835068817e-07,2.1974073286423384e-06
7.500411411361815e-12,0.12567964629887188,0.0,31.20305744935737,0.030981111239205363,0.31862329903061226,0.3500571137403785,0.20661825891801452,0.09166126908623329,0.0,1.2008342413258134e-16,1.5586192292515664e-05,6.593634849619315e-15,0.0,3.89261484056945e-24,1.6965855953759292e-08,1.6593566568402053e-18,1.3450814087201195e-18,5.070087772196997e-26,2.9368234672433815e-09,3.832155150631577e-11,6.878439759780946e-41,1.8294421792236315e-07,7.532266572147554e-27,9.040054188566718e-16,1.438891343773789e-30,1.5683125470285073e-05,1.912616626288174e-28,0.00035672037453946307,0.00026305688295021,0.000979514262541015,0.0003222100277853243,0.00020796883710695352,0.00017011657114430763,0.00029966058930739264,8.270728707092743e-05,1.5069884819451236e-05,3.788466231465263e-05,2.4645199085495094e-05,5.733441418446921e-06,0.0001552800248903033,0.0001089178258730559,2.694197782764045e-11,9.600397255533331e-05,8.252092166619781e-10,5.350150515054927e-08,5.2139408749138443e-08,1.54069232550378e-05,6.658049305779457e-05,2.9373541766433843e-08,5.7027317120996326e-06,3.786439675164327e-12,3.341282278632777e-10,1.2119340431691725e-07,3.576204425037566e-12,1.4881342750310168e-05,6.065673248464341e-10,1.1046810898510314e-16,3.585377903792081e-07,2.2085068199146473e-06
7.513397906784308e-12,0.12567964629887188,0.0,31.203052324229795,0.030980968375368352,0.3186220331068712,0.3500565676498957,0.20661777348135713,0.09166124488162639,0.0,1.209930715465194e-16,1.5612956578686554e-05,6.627669937661987e-15,0.0,3.926217043546319e-24,1.7075782919970207e-08,1.6706811160171568e-18,1.3497846801966321e-18,5.096456928864615e-26,2.946699662961834e-09,3.8387847207774884e-11,6.938170821329213e-41,1.8325426636063e-07,7.571441200419175e-27,9.086630621325867e-16,1.451327658838144e-30,1.5710140317340413e-05,1.9257363413510714e-28,0.00035674508114682255,0.00026320927780635115,0.0009818629726121419,0.0003225736502647452,0.00020813254217304336,0.00017038491560419342,0.00030017051430228814,8.279932919101564e-05,1.5095933074751917e-05,3.799882913881916e-05,2.4656404552390057e-05,5.7523324178728905e-06,0.0001557309979080668,0.00010926110886913739,2.7161911995174967e-11,9.609532385655702e-05,8.26511010497307e-10,5.358611768845482e-08,5.2148835468663214e-08,1.545978023578354e-05,6.665993576504102e-05,2.9402203627088074e-08,5.741272155521062e-06,3.801473008214941e-12,3.3530371231048275e-10,1.2161050819837345e-07,3.5825494993973545e-12,1.4907063880935923e-05,6.08251520107726e-10,1.1087250357236126e-16,3.5895977007526633e-07,2.219638510365569e-06
7.539370897629295e-12,0.12567964629887188,0.0,31.203042073303635,0.03098068277460027,0.3186195017472546,0.3500554769826037,0.20661680380921962,0.09166119709190546,0.0,1.2282816443357078e-16,1.5666482904574047e-05,6.6960886786646255e-15,0.0,3.994115401329801e-24,1.7297214209952854e-08,1.693502264721672e-18,1.359216287333554e-18,5.149469108400352e-26,2.9664987417956427e-09,3.8520438143715246e-11,7.058877595207091e-41,1.8387431203440012e-07,7.650197315987655e-27,9.180258181517924e-16,1.4764576040907452e-30,1.576416823899314e-05,1.9521764977106995e-28,0.0003567938866684642,0.0002635125971144033,0.0009865650959664256,0.00032329938283741534,0.00020845875373214721,0.00017092134956597384,0.00030118921190308546,8.298324157875761e-05,1.5148029165636585e-05,3.822736396211308e-05,2.4678768028350275e-05,5.790154122005329e-06,0.00015663444913403626,0.00010994881390164536,2.7606057090433566e-11,9.627736650490971e-05,8.291133620329756e-10,5.3755263101478526e-08,5.2167861096785776e-08,1.5565747642434593e-05,6.681823164536731e-05,2.945929615712997e-08,5.818846725863217e-06,3.831639503770818e-12,3.3766271069589374e-10,1.2244683531172728e-07,3.595252164216061e-12,1.4958505715358153e-05,6.116237765891586e-10,1.1168405090695852e-16,3.598024881581773e-07,2.2419984808519867e-06
7.565343888474282e-12,0.12567964629887188,0.0,31.20303182147632,0.030980397342918454,0.3186169710348538,0.35005438832888774,0.20661583573216744,0.09166115011707282,0.0,1.2468446174720894e-16,1.572000623579121e-05,6.76497345902155e-15,0.0,4.062946919634784e-24,1.7520759335940292e-08,1.716554314679268e-18,1.3686813184601991e-18,5.202847491864603e-26,2.98636003763472e-09,3.865302845787298e-11,7.181258270224955e-41,1.8449428960086784e-07,7.729497468622022e-27,9.274520384408682e-16,1.5019335715003483e-30,1.581819379580178e-05,1.9788857706032484e-28,0.0003568418930671341,0.00026381396687926725,0.000991273475420486,0.00032402310354901474,0.00020878337367405045,0.00017145744376553408,0.0003022063684457921,8.31669254639399e-05,1.5200124697235588e-05,3.84561637131608e-05,2.4701069202609934e-05,5.82802828769872e-06,0.00015753990519932432,0.00011063803223855329,2.8055949910533104e-11,9.645853146095638e-05,8.31714066270856e-10,5.392430235636623e-08,5.218711564874862e-08,1.5672052806547182e-05,6.697573995157614e-05,2.951607961138734e-08,5.8970810952708654e-06,3.86193911343603e-12,3.400324442863391e-10,1.2328598788445678e-07,3.6079715980225696e-12,1.5009946981010904e-05,6.150011708427454e-10,1.124992850101344e-16,3.6064354345229163e-07,2.264487221375988e-06
