Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525)
3.5283695545346052e-19,0.08478463093452131,0.0,21.052023860887076,0.031075110260098116,0.31940968184628676,0.35048479212144085,0.20701222015803092,0.09201819547406075,0.0,3.732808501833635e-47,2.1142039696140025e-15,1.1285571319429766e-44,0.0,5.1288414795179195e-77,9.275604915852957e-32,4.8595339374754454e-51,2.897527118170423e-40,1.9999056472559305e-58,2.094112987375839e-27,3.7334916022140646e-24,3.874508805497808e-95,3.196299687070799e-20,4.1613433006052854e-61,9.866511876411974e-52,6.55538102702779e-86,2.1142039723946772e-15,5.094066638674071e-68,6.66434011090709e-11,2.2779110679700207e-11,1.4485975685603377e-11,1.8096610193767468e-11,1.4989247631952207e-11,7.194838947477323e-12,7.289315454667889e-12,1.8212646566013883e-15,3.196299972150134e-20,9.272170671339272e-21,3.086319738896574e-12,2.1580534750920157e-29,1.29083719345617e-22,9.272170666870818e-21
5.292554337643775e-19,0.08478463093452131,0.0,21.052023860809793,0.031075110258554955,0.31940968183125257,0.3504847921123915,0.20701222014693887,0.09201819544073814,0.0,1.2417089347700433e-46,3.1713059578820443e-15,3.754115640772029e-44,0.0,4.0928293947697474e-76,2.918871428303203e-31,1.5348443255933125e-50,6.31312079021227e-40,6.652633558941105e-58,4.5626452144724874e-27,5.600237409358143e-24,3.1786756436057187e-94,4.794449550950219e-20,1.384259908954525e-60,3.2485632742743187e-51,5.240511258103894e-85,3.1713059614062883e-15,2.5545886679738607e-67,9.996509805445257e-11,3.416866601544463e-11,2.1728963582885693e-11,2.7144915302270947e-11,2.248387135309875e-11,1.0792258432811879e-11,1.0933973205914667e-11,2.731903194372316e-15,4.7944501720803603e-20,2.020216932546384e-20,4.629479603315425e-12,6.814467426885904e-29,2.812475646969654e-22,2.0202169311350215e-20
7.056739120752945e-19,0.08478463093452131,0.0,21.05202386073251,0.031075110257011793,0.31940968181621837,0.3504847921033421,0.20701222013584683,0.09201819540741553,0.0,2.888700588831554e-46,4.228407946122934e-15,8.733541158170838e-44,0.0,1.5824997956417044e-75,6.609889745605366e-31,3.491752205467277e-50,1.1083715714523454e-39,1.5476627364518068e-57,8.010469647370231e-27,7.466983216402712e-24,1.2271817500383976e-93,6.39259942519933e-20,3.220329903446659e-60,7.649624997712642e-51,2.0283371963791517e-84,4.228407949945171e-15,7.664197200838696e-67,1.3328679243737653e-10,4.555822132237765e-11,2.8971951501177795e-11,3.619322039813777e-11,2.99784949918173e-11,1.4389677917928396e-11,1.457863096532111e-11,3.64254600793369e-15,6.392600515695217e-20,3.5468211233868054e-20,6.172639460748971e-12,1.549975664081664e-28,4.937768527705758e-22,3.546821120179745e-20
1.0585108686971286e-18,0.08478463093452131,0.0,21.052023860577943,0.031075110253925474,0.3194096817861499,0.35048479208524336,0.20701222011366274,0.09201819534077034,0.0,9.835994157846726e-46,6.342611922522878e-15,2.9737613036814894e-43,0.0,1.3629665646648875e-74,2.1853616418445677e-30,1.166349150974484e-49,2.4708636348651254e-39,5.269774822716655e-57,1.7857529609503204e-26,1.1200474830191957e-23,1.0079282130413515e-92,9.588899204949938e-20,1.09651883749112e-59,2.7517844845223475e-50,1.751824280655692e-83,6.342611925598215e-15,3.965162061633758e-66,1.9993017348043755e-10,6.833733184941131e-11,4.345792740108175e-11,5.4289830551786776e-11,4.496774202083118e-11,2.1584516887504297e-11,2.1867946508725746e-11,5.463844521520696e-15,9.588901635964637e-20,7.906835188104257e-20,9.258959154563605e-12,5.1750484450562305e-28,1.1007675158053742e-21,7.906835177389327e-20
1.7641847819407966e-18,0.08478463093452131,0.0,21.05202386026881,0.031075110247752835,0.3194096817260131,0.3504847920490459,0.20701222006929457,0.09201819520747995,0.0,4.678172046293273e-45,1.0571019874995344e-14,1.4143732645210472e-42,0.0,2.2428661701163908e-73,1.0147322601162621e-29,5.489602468130096e-49,6.829756230125612e-39,2.5063977131352173e-56,4.936030157918601e-26,1.8667458056570548e-23,1.469147293882719e-91,1.5981498889492552e-19,5.215236702050534e-59,1.4874362642140952e-49,2.8960383567008655e-82,1.057101987120397e-14,3.2405099663634043e-65,3.3321690466754865e-10,1.1389555255606063e-10,7.242987945423313e-11,9.048305070670752e-11,7.494623508491305e-11,3.5974194824026906e-11,3.6446577693927137e-11,9.10649310767482e-15,1.5981505609103595e-19,2.18554177769283e-19,1.5431598457961586e-11,2.43343614114884e-27,3.042672074918022e-21,2.18554177265299e-19
3.1755326084281323e-18,0.08478463093452131,0.0,21.052023859650543,0.031075110235407558,0.3194096816057394,0.350484791976651,0.20701221998055822,0.09201819494089933,0.0,2.810847857952382e-44,1.9027835778630225e-14,8.498165770758058e-42,0.0,5.865822042074112e-72,6.001987165811829e-29,3.2889665912887904e-48,2.2084932382193104e-38,1.5059520197483184e-55,1.5961315270171234e-25,3.3601424504526837e-23,3.084957301031965e-90,2.876669875887784e-19,3.133539503231476e-58,1.1219116209034231e-48,7.622085600981916e-81,1.9027835739608015e-14,3.590779936257057e-64,5.997902434125513e-10,2.050119925793137e-10,1.3037378457418238e-10,1.6286949040687593e-10,1.3490321723622441e-10,6.475355068655254e-11,6.56038404580041e-11,1.6391996571277322e-14,2.8766720487645207e-19,7.067242369880546e-19,2.7776876727741838e-11,1.4551994224317397e-26,9.839033640182427e-21,7.067242339738425e-19
5.998228261402804e-18,0.08478463093452131,0.0,21.052023858414014,0.031075110210717002,0.319409681365192,0.3504847918318612,0.20701221980308557,0.09201819440773858,0.0,1.9352808460055717e-43,3.594146758065968e-14,5.851023980687565e-41,0.0,2.1077719343739285e-70,4.095659129305931e-28,2.2693649309042694e-47,7.874560878586698e-38,1.036854445716646e-54,5.691135790325354e-25,6.346935738123533e-23,7.928287636235835e-89,5.433710049890692e-19,2.1574554316126263e-57,1.0897670532107425e-47,2.758376310397732e-79,3.59414673851836e-14,4.7337969576421284e-63,1.132936426371725e-09,3.8724486706547605e-10,2.462615988687853e-10,3.0764236736844973e-10,2.5481716563097714e-10,1.2231226236952421e-10,1.2391836756090044e-10,3.0963828687073836e-14,5.433717797458932e-19,2.5198823274657547e-18,5.246743191920034e-11,1.0003340550954129e-25,3.508291729307365e-20,2.519882306744906e-18
1.1643619567352147e-17,0.08478463093452131,0.0,21.052023855940952,0.0310751101613359,0.31940968088409716,0.3504847915422816,0.2070122194481403,0.09201819334141906,0.0,1.4337825510457424e-42,6.976873116375694e-14,4.334821430313643e-40,0.0,9.466845269558097e-69,3.0199645216103248e-27,1.6930297873557494e-46,2.966699877885656e-37,7.681695471846067e-54,2.1441058362456045e-24,1.2320522305783473e-22,2.268230907245542e-87,1.054779119841319e-18,1.5983840054107964e-56,1.2780010184044004e-46,1.2468469909588085e-77,6.976873031139869e-14,6.855187595652594e-62,2.1992268141374153e-09,7.517105937960585e-10,4.780372436770814e-10,5.971881115363842e-10,4.946449987879651e-10,2.374296855671464e-10,2.405474280657659e-10,6.011079372301112e-14,1.0547820386975523e-18,9.49352586214793e-18,1.0184853690962067e-10,7.407710047805038e-25,1.321809940416566e-19,9.493525708704354e-18
2.2934402179250832e-17,0.08478463093452131,0.0,21.052023850994836,0.03107511006257371,0.31940967992190766,0.3504847909631225,0.20701221873825004,0.0920181912087879,0.0,1.1033239932009458e-41,1.374232582461047e-13,3.3357313448987254e-39,0.0,4.940566526601055e-67,2.3182503811357173e-26,1.3218979999828807e-45,1.1509319027249454e-36,5.9112163862834835e-53,8.318063625377046e-24,2.4267695410376246e-22,6.858659396242482e-86,2.077595669753331e-18,1.2299880617480296e-55,1.7077451572574472e-45,6.537638277171217e-76,1.3742325470408097e-13,1.0426516738171761e-60,4.3317996770653415e-09,1.4806419582900398e-09,9.415885981702354e-10,1.1762795608513038e-09,9.743004105713518e-10,4.67664531289105e-10,4.738055742718433e-10,1.1841792700861248e-13,2.0776069934631165e-18,3.683015690791567e-17,2.0061072532042445e-10,5.6996573056067086e-24,5.128580263355046e-19,3.6830155727285654e-17
4.55159674030482e-17,0.08478463093452131,0.0,21.052023841102635,0.03107510986504942,0.3194096779975287,0.35048478980480446,0.20701221731847055,0.09201818694355728,0.0,8.65582369087549e-41,2.727323120754129e-13,2.61695689839508e-38,0.0,2.8290340547713508e-65,1.8164669219422307e-25,1.0672117228437903e-44,4.533110067486137e-36,4.6374815560412084e-52,3.2761885059428286e-23,4.816204149665331e-22,2.1331342440010195e-84,4.123230050408988e-18,9.649531632337682e-55,2.4761694110897773e-44,3.7545557729288385e-74,2.727322976504485e-13,1.6261819519279877e-59,8.596913752691676e-09,2.938504331408973e-09,1.868691566663352e-09,2.334462303397201e-09,1.93361021601569e-09,9.28134220039878e-10,9.4032196746942e-10,2.3508500619378323e-13,4.123274650461178e-18,1.4506085667404567e-16,3.9813501586182796e-10,4.47135859711443e-23,2.0204497436363627e-18,1.4506084741204926e-16
6.809753262684557e-17,0.08478463093452131,0.0,21.052023831210477,0.03107510966752524,0.3194096760731499,0.35048478864648663,0.20701221589869243,0.09201818267836882,0.0,2.735447532396174e-40,4.08041365457538e-13,8.270212831242423e-38,0.0,1.9757336388886653e-64,5.738377914920104e-25,3.4473125227944235e-44,1.0146827493585057e-35,1.4655552033477167e-51,7.333358258546224e-23,7.205638741905249e-22,1.2077061964343002e-83,6.168866138840632e-18,3.0494830270994716e-54,1.063695084943571e-43,2.6238287966153375e-73,4.0804133281148653e-13,7.138738260117124e-59,1.286198562829193e-08,4.396366230035923e-09,2.7957948811659584e-09,3.4926448378311805e-09,2.8929186639646107e-09,1.388603905199795e-09,1.406838495047483e-09,3.5182250181736477e-13,6.168965970749868e-18,3.247014874011892e-16,5.956591913629933e-10,1.4130477284523338e-22,4.523434192526191e-18,3.2470145813124296e-16
9.067909785064294e-17,0.08478463093452131,0.0,21.052023821318368,0.031075109470001184,0.31940967414877136,0.350484787488169,0.20701221447891566,0.09201817841322259,0.0,6.227937474742467e-40,5.433504183924801e-13,1.882923472619377e-37,0.0,8.687590288778896e-64,1.30623102724603e-24,8.018285127466817e-44,1.7992084334434164e-35,3.336706715383512e-51,1.3003315807627314e-22,9.595073317757395e-22,4.355402230900094e-83,8.214503935048886e-18,6.942918609768874e-54,3.0603325760022405e-43,1.1543223601936485e-72,5.433503601871952e-13,2.079449841972631e-58,1.7127015304258248e-08,5.854227654170983e-09,3.7228985416786205e-09,4.650827164153255e-09,3.8522257544197744e-09,1.8490735867688607e-09,1.873355157005922e-09,4.686304133464491e-13,8.214680954330539e-18,5.757520670209601e-16,7.9318325182397e-10,3.2171527602275062e-22,8.022383057877064e-18,5.757520003806883e-16
1.1326066307444032e-16,0.08478463093452131,0.0,21.0520238114263,0.03107510927247724,0.3194096722243929,0.35048478632985164,0.20701221305914025,0.09201817414811855,0.0,1.1868253286720689e-39,6.786594708802391e-13,3.588189424293146e-37,0.0,2.916634593954538e-63,2.4889049569493536e-24,1.5606758085009967e-43,2.8068880555515044e-35,6.35858669242248e-51,2.0286061207227975e-22,1.1984507877221776e-21,1.220676211223613e-82,1.026014343903425e-17,1.323075524591186e-53,7.061986218449323e-43,3.876822900761083e-72,6.786593797775757e-13,4.83750635857107e-58,2.139200278099969e-08,7.312088603814289e-09,4.650002548201895e-09,5.8090092823634544e-09,4.811531487383011e-09,2.30954326474708e-09,2.3398719533446117e-09,5.855087402240046e-13,1.0260419601202548e-17,8.982126078917582e-16,9.907071972448201e-10,6.130752127985984e-22,1.2517887280635186e-17,8.982124808990407e-16
1.5842379352203505e-16,0.08478463093452131,0.0,21.052023791642295,0.031075108877429692,0.3194096683756367,0.35048478401321737,0.2070122102195935,0.09201816561803708,0.0,3.1539804523837945e-39,9.492775745142083e-13,9.535595426378498e-37,0.0,2.0132945995928227e-62,6.613266112188066e-24,4.32363345032078e-43,5.491709072251979e-35,1.6897901950699643e-50,3.9689915550326953e-22,1.6763376946987316e-21,6.079920903871906e-82,1.4351427570337923e-17,3.5160644289927043e-53,2.539854112587207e-42,2.677533899889092e-71,9.492773956023555e-13,1.7571763397211885e-57,2.992185113833015e-08,1.0227809079626208e-08,6.504211599282291e-09,8.12537289444837e-09,6.73013888084068e-09,3.2304826099309962e-09,3.272905949162257e-09,8.194766379499993e-13,1.4351967884815133e-17,1.7573636099993772e-15,1.3857547429663827e-09,1.6292416913027716e-21,2.450075285047869e-17,1.7573632725174376e-15
2.035869239696298e-16,0.08478463093452131,0.0,21.052023771858465,0.031075108482382607,0.3194096645268813,0.350484781696584,0.20701220738005222,0.0920181570881244,0.0,6.596257779191182e-39,1.219895676359447e-12,1.9942825812828417e-36,0.0,8.034889627441988e-62,1.3829829694087092e-23,9.401937744745914e-43,9.069145710361144e-35,3.534039552727556e-50,6.55449212774343e-22,2.1542245951201994e-21,1.9892001024585793e-81,1.844271853275517e-17,7.353522820904836e-53,6.665093171279342e-42,1.068849744896075e-70,1.2198953802858344e-12,4.6373636253406157e-57,3.845153070357583e-08,1.3143527657472893e-08,8.358422034411508e-09,1.044173567408623e-08,8.64874084435269e-09,4.151421940751583e-09,4.205940482499373e-09,1.053726190508265e-12,1.8443610821575935e-17,2.902154573193589e-15,1.7808018285282064e-09,3.407406592660494e-21,4.047677030579691e-17,2.902153867381741e-15
2.4875005441722456e-16,0.08478463093452131,0.0,21.05202375207481,0.031075108087335983,0.31940966067812665,0.3504847793799514,0.20701220454051636,0.09201814855838052,0.0,1.195715104893882e-38,1.4905137764159543e-12,3.615072815880521e-36,0.0,2.469929519418379e-61,2.506813236733546e-23,1.769449004482199e-42,1.3539197868625041e-34,6.406214851176984e-50,9.7851078323734e-22,2.632111488986594e-21,5.187808566771369e-81,2.253401632628964e-17,1.3329858480885314e-52,1.4534315076924736e-41,3.286219184540688e-70,1.4905133338280227e-12,1.0150328644309997e-56,4.6981041480204444e-08,1.6059244337355657e-08,1.0212633853594121e-08,1.2758097621277354e-08,1.0567337377934952e-08,5.0723612572088816e-09,5.138975553354853e-09,1.2882573931724762e-12,2.253534841147186e-17,4.332585578755729e-15,2.1758484539308475e-09,6.176663923043602e-21,6.045092923265241e-17,4.3325842993186876e-15
2.939131848648193e-16,0.08478463093452131,0.0,21.052023732291328,0.03107510769228982,0.3194096568293729,0.3504847770633197,0.20701220170098594,0.0920181400288054,0.0,1.9676419976383717e-38,1.7611318746837321e-12,5.948886449740286e-36,0.0,6.474817755987454e-61,4.124988687347668e-23,3.020862493915807e-42,1.8901865439617558e-34,1.0541923636770515e-49,1.3660838657416675e-21,3.109998376297928e-21,1.1707044240219258e-80,2.6625320950944888e-17,2.193531647920158e-52,2.8024387178364987e-41,8.615849223543961e-70,1.7611312562289296e-12,1.962402110785098e-56,5.551038347165577e-08,1.8974959119275794e-08,1.2066847056834656e-08,1.5074458736022073e-08,1.2485928481603287e-08,5.99330055930293e-09,6.072011161727596e-09,1.5230702412539765e-12,2.6627180654489177e-17,6.048656705033545e-15,2.570894619174862e-09,1.016417886945465e-20,8.442817708136898e-17,6.048654599620984e-15
3.842394457600088e-16,0.08478463093452131,0.0,21.052023692724887,0.031075106902198866,0.31940964913186765,0.35048477243005877,0.20701219602194146,0.09201812297016151,0.0,4.3877413822419965e-38,2.3023680658531007e-12,1.3265730834234328e-35,0.0,3.514120776603188e-60,9.198031940827193e-23,7.259929665731129e-42,3.230504640299319e-34,2.3507952245404947e-49,2.3347645621250685e-21,4.065772131255466e-21,4.612616615515852e-80,3.4807950693631384e-17,4.8914637408425075e-52,8.220279935435189e-41,4.677206021200198e-69,2.302367007606939e-12,5.777791294332663e-56,7.256856111222508e-08,2.4806382989233245e-08,1.5775277615506867e-08,1.9707178468173566e-08,1.6323094399258913e-08,7.835179120401438e-09,7.938083991020648e-09,1.993540855677977e-12,3.4811129099834826e-17,1.0337719618867289e-14,3.360985569189146e-09,2.2665599803714798e-20,1.4441092190276652e-16,1.0337714923905686e-14
4.745657066551983e-16,0.08478463093452131,0.0,21.052023653159146,0.031075106112109757,0.31940964143436545,0.35048476779680116,0.20701219034291876,0.09201810591219271,0.0,8.2618544207778e-38,2.8436042498675584e-12,2.4978609120803065e-35,0.0,1.250062999637009e-59,1.7318784756522976e-22,1.4640437203543413e-41,4.927868777353257e-34,4.4264066705082476e-49,3.561491293576442e-21,5.0215458599929126e-21,1.329534849769477e-79,4.2990607760842404e-17,9.210333382060514e-52,1.913153178940001e-40,1.6639934039979912e-68,2.843602634419939e-12,1.3477362790185315e-55,8.962606365202643e-08,3.0637799267355387e-08,1.9483713710463362e-08,2.433989487054326e-08,2.0160238597442536e-08,9.677057624047429e-09,9.804158970369973e-09,2.4651379973283033e-12,4.2995456157507e-17,1.57693439265209e-14,4.151074678575375e-09,4.26779689924445e-20,2.204634715992537e-16,1.576933508619063e-14
5.648919675503878e-16,0.08478463093452131,0.0,21.052023613594105,0.03107510532202249,0.3194096337368665,0.3504847631635469,0.20701218466391785,0.092018088854899,0.0,1.393125559975269e-37,3.3848404267271093e-12,4.211933634992848e-35,0.0,3.496473765706748e-59,2.9202547327639986e-22,2.629606533090538e-41,6.982278873046341e-34,7.463869364515487e-49,5.046264052093275e-21,5.9773195625103705e-21,3.158274213396651e-79,5.117329215260571e-17,1.5530594065211537e-51,3.831763939355239e-40,4.654596952220481e-68,3.384838136668006e-12,2.703392340721928e-55,1.0668289111774936e-07,3.6469207953652317e-08,2.31921553417393e-08,2.897260794313368e-08,2.3997361076276858e-08,1.1518936070241215e-08,1.167023609976703e-08,2.9378616298255636e-12,5.118016182740052e-17,2.234353024010045e-14,4.941161947337855e-09,7.196419798988813e-20,3.1262421801613953e-16,2.2343515333412633e-14
7.455444893407668e-16,0.08478463093452131,0.0,21.052023534466116,0.031075103741853474,0.31940961834187803,0.3504847538970482,0.20701217330598132,0.09201805474233671,0.0,3.2021706396309056e-37,4.467312758981512e-12,9.681370768220364e-35,0.0,1.9316534788182012e-58,6.712176265111364e-22,6.805278609762102e-41,1.216223661206158e-33,1.7156086671111222e-48,8.789947618412611e-21,7.888866888885717e-21,1.2887785042785612e-78,6.75387429099002e-17,3.569786726202848e-51,1.1672321513884402e-39,2.571747384798925e-67,4.467308767469646e-12,8.251301067182912e-55,1.4079452093376403e-07,4.813200255081106e-08,3.0609055213390185e-08,3.823802409898688e-08,3.1671540876388634e-08,1.520269279027344e-08,1.5402396808670198e-08,3.886688221779185e-12,6.755070900343079e-17,3.891959133516413e-14,6.521330963008803e-09,1.6541343027291824e-19,5.454239370256491e-16,3.891955707138444e-14
1.1068495329215246e-15,0.08478463093452131,0.0,21.052023376218518,0.031075100581537524,0.31940958755193893,0.3504847353640909,0.2070121505903696,0.09201798652531183,0.0,1.047740046729264e-36,6.632257337631666e-12,3.167730657199019e-34,0.0,2.3084236490234936e-57,2.196148183608381e-21,2.741968856803787e-40,2.6806699979240198e-33,5.613416746356712e-48,1.9373866722883173e-20,1.171196122700095e-20,9.79214283412333e-78,1.002699723203382e-16,1.1680228115991488e-50,5.759044484295123e-39,3.073712570777029e-66,6.632248534297087e-12,4.079427462268519e-54,2.09009680851976e-07,7.145750064367144e-08,4.54429213940732e-08,5.676881645345384e-08,4.701963984982369e-08,2.2570205540925357e-08,2.2866744026673498e-08,5.7978576940575155e-12,1.0029634669751463e-16,8.578248454707067e-14,9.68164690705533e-09,5.4122768547638e-19,1.2060121421403379e-15,8.578237243711996e-14
1.4681545765022826e-15,0.08478463093452131,0.0,21.052023217982093,0.031075097421251033,0.31940955676205046,0.3504847168311869,0.20701212787510628,0.09201791831908515,0.0,2.4450655505373968e-36,8.79720180180389e-12,7.392433292029125e-34,0.0,1.1882355605970693e-56,5.125002068746873e-21,7.53983222205651e-40,4.716388948312368e-33,1.3099786918820225e-47,3.408652136130679e-20,1.55350551456076e-20,3.938752100350791e-77,1.3300163892672273e-16,2.725764118277104e-50,1.7735081217434112e-38,1.5822271779103775e-65,8.797186308094147e-12,1.2574847217284961e-53,2.7721404257621124e-07,9.478287726846225e-08,6.027687615980763e-08,7.529955553173704e-08,6.236739132742422e-08,2.993771737237743e-08,3.0331125644483724e-08,7.727046942492462e-12,1.3304804217534577e-16,1.5092643845682096e-13,1.2841933401604579e-08,1.2630400729386571e-18,2.1286344650386487e-15,1.509261768307848e-13
