Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33)
3.061013999292376e-09,0.045450764422602166,0.0,10.924877975723687,0.027774244904225157,0.16658598409908662,0.25459642190794485,0.15345124802116322,0.10381146485935128,0.0,4.6717977037922466e-26,1.9186248125949753e-13,5.3797773237124366e-33,0.0,9.378850816010226e-45,7.09587761402029e-05,8.31795600223054e-35,4.312165989896428e-40,9.865477821501288e-61,2.7803609541256485e-17,1.2939285927327962e-30,5.320931912935873e-97,1.2111150571226478e-20,8.264420041607891e-67,1.5108953459489377e-31,1.3066199180166674e-61,3.294148106235341e-14,2.450997244815795e-57,0.0017981752016864741,0.10355598107456086,0.04797558113398092,0.09588837023140413,0.016674974392980647,0.03688597779247055,0.028387197387160546,6.7839868104317115e-06,3.9435797417830146e-16,0.002115813242988104,0.019691487185367958,0.0011255278395515523,0.005166497539174387,0.0012289441820253007,2.5887019093749976e-05,1.961222457227813e-05,1.3423702661618358e-15,1.9915356529631267e-08,5.824223117981509e-11
3.070666643959994e-09,0.045450764422602166,0.0,10.924107890579473,0.027760079028705167,0.16625306033911397,0.2543456255805716,0.15335967072132406,0.10386706135487919,0.0,4.690373643587752e-26,1.9237634561987794e-13,5.425865046838164e-33,0.0,9.521268549515766e-45,7.140730194414387e-05,8.391915277021134e-35,4.343662255020199e-40,9.953131114228789e-61,2.7969728196387876e-17,1.2975453052103815e-30,5.400708760087833e-97,1.213896669747285e-20,8.337848224854721e-67,1.5243261591555054e-31,1.3265618360530312e-61,3.291513890230315e-14,2.4805472444544962e-57,0.0017989622900965202,0.10378253601249579,0.048063067609707605,0.09613916655877691,0.01666647879061885,0.03698605057642067,0.02843419159278959,6.780191602468019e-06,3.9536275691540025e-16,0.0021266795753110417,0.019741361626043636,0.0011326575362210674,0.0051586261527814745,0.0012346789584941273,2.6110518067651843e-05,1.954747036395755e-05,1.3528698709688047e-15,2.0033372990624928e-08,5.847660344103444e-11
3.080319288627612e-09,0.045450764422602166,0.0,10.923339157555933,0.027745908391966383,0.16592085147538516,0.2540951084731946,0.15326819658818186,0.10392266648428927,0.0,4.7088782480415505e-26,1.9288970381830597e-13,5.472181902057369e-33,0.0,9.6653340467437e-45,7.18568501393753e-05,8.466256399157533e-35,4.3753151332564585e-40,1.004127426571433e-60,2.8136296759909823e-17,1.3011598598637642e-30,5.481417835562914e-97,1.2166734992349074e-20,8.411686769147457e-67,1.5378262715952148e-31,1.3467368349159148e-61,3.2888763016288893e-14,2.5103564578071656e-57,0.001799749242633001,0.10400861023829543,0.048150354457216174,0.0963896836661535,0.016657953815453905,0.037086049566165055,0.028480989783022468,6.776354338750457e-06,3.9636472901314707e-16,0.002137560054134876,0.019791164233035705,0.0011398018920342145,0.005150693995534405,0.001240422979265642,2.6334995086125467e-05,1.9483092398483355e-05,1.3634151478740809e-15,2.0151701107316634e-08,5.871123423226867e-11
3.0899719332952303e-09,0.045450764422602166,0.0,10.922571771713379,0.027731733111919506,0.16558935586181098,0.2538448702282091,0.15317682493262164,0.1039782795777961,0.0,4.727311165723824e-26,1.9340255641826153e-13,5.5187281501450646e-33,0.0,9.811060224029516e-45,7.230741818327196e-05,8.540979780232023e-35,4.40712513109437e-40,1.012990834755254e-60,2.830331490018174e-17,1.3047722591170775e-30,5.563066923518493e-97,1.219445578849326e-20,8.485936572181209e-67,1.5513957575443175e-31,1.367146784488396e-61,3.286235437730348e-14,2.540426298035098e-57,0.001800536050593451,0.10423420484835091,0.04823744326866719,0.09663992191113839,0.016649400047040082,0.03718597487126469,0.028527592491198808,6.772475294172932e-06,3.973638969804462e-16,0.0021484545918063046,0.01984089507417117,0.001146960827257118,0.005142701849657583,0.0012461762459821406,2.656044898279082e-05,1.9419087041416445e-05,1.3740061456341096e-15,2.027034061456353e-08,5.894612222767755e-11
3.0996245779628484e-09,0.045450764422602166,0.0,10.921805728139297,0.027717553305830037,0.1652585718566007,0.2535949104886496,0.15308555507500302,0.10403389996963221,0.0,4.74567205380412e-26,1.9391490398250304e-13,5.565504050999806e-33,0.0,9.958460047239364e-45,7.275900356476692e-05,8.616085828964074e-35,4.439092755671364e-40,1.0219034429226609e-60,2.847078228605431e-17,1.3083825053783201e-30,5.645663846432553e-97,1.2222129417357755e-20,8.560598529882321e-67,1.5650346907563482e-31,1.3877935624069157e-61,3.283591394209695e-14,2.570758181106152e-57,0.0018013227053523702,0.10445932093622066,0.04832433562714256,0.09688988165069734,0.016640818056072954,0.037285826600664665,0.028574000249219605,6.768554743704003e-06,3.983602673412672e-16,0.002159363100949662,0.019890554217369138,0.0011541342623671846,0.005134650492975798,0.0012519387602749658,2.678687858454331e-05,1.9355450706478124e-05,1.3846429131825495e-15,2.0389291247652325e-08,5.918126613619408e-11
3.1092772226304665e-09,0.045450764422602166,0.0,10.92104102194821,0.027703369090321703,0.16492849782224783,0.253345228898187,0.15299438634502033,0.10408952699805565,0.0,4.7639605779902504e-26,1.9442674707306874e-13,5.6125098636564846e-33,0.0,1.0107546531706315e-44,7.321160380421382e-05,8.69157495121229e-35,4.471218514771162e-40,1.0308653578111154e-60,2.863869858686684e-17,1.3119906010395768e-30,5.729216465147454e-97,1.224975620919578e-20,8.63567353641079e-67,1.5787431444643006e-31,1.408679054057169e-61,3.280944265144499e-14,2.601353525787556e-57,0.001802109198360879,0.10468395959263971,0.04841103310663874,0.09713956324115945,0.016632208404521787,0.03738560486270156,0.028620213587551263,6.764592962358783e-06,3.9935384663395415e-16,0.00217028549446609,0.019940141730639894,0.0011613221180530923,0.005126540698908289,0.0012577105237640061,2.7014282711779072e-05,1.929217985478601e-05,1.3953254996303752e-15,2.050855274232285e-08,5.941666467549293e-11
3.1189298672980846e-09,0.045450764422602166,0.0,10.920277648281528,0.027689180581379962,0.16459913212551672,0.25309582510112677,0.1529033180815654,0.10414516000535719,0.0,4.782176412466724e-26,1.9493808625127793e-13,5.6597458462989656e-33,0.0,1.0258332742166174e-44,7.366521645324581e-05,8.767447549986211e-35,4.503502916821892e-40,1.0398766859475111e-60,2.880706347244457e-17,1.3155965484772387e-30,5.813732678913381e-97,1.2277336493048373e-20,8.711162484162683e-67,1.5925211913827745e-31,1.4298051525699257e-61,3.2782941430412924e-14,2.632213753638717e-57,0.0018028955211463705,0.10490812190552935,0.04849753727206082,0.09738896703821906,0.016623571645760008,0.03748530976511058,0.028666233035229513,6.760590225171363e-06,4.003446414105504e-16,0.002181221685532706,0.019989657682084043,0.0011685243152147634,0.005118373236463357,0.00126349153805721,2.724266017861795e-05,1.9229270994103705e-05,1.4060539542659222e-15,2.062812483482378e-08,5.965231651376065e-11
3.1285825119657027e-09,0.045450764422602166,0.0,10.919515602307435,0.027674987894355404,0.16427047313742824,0.2528466987424074,0.15281234963259155,0.10420079833786654,0.0,4.8003192398327625e-26,1.954489220777324e-13,5.707212256272593e-33,0.0,1.0410831792692845e-44,7.411983909463243e-05,8.843704025458014e-35,4.53594647089426e-40,1.0489375336484644e-60,2.89758766130959e-17,1.3192003500522175e-30,5.899220425431495e-97,1.2304870596731627e-20,8.787066263772561e-67,1.6063689037101086e-31,1.4511737588167731e-61,3.275641118861536e-14,2.663340289004059e-57,0.0018036816653121612,0.10513180896000643,0.04858384967921765,0.09763809339693805,0.01661490832469366,0.03758494141503244,0.02871205911986342,6.756546807168118e-06,4.0133265823613647e-16,0.002192171587601787,0.020039102139891567,0.001175740774963325,0.0051101488702335355,0.001269281804750121,2.7472009793124144e-05,1.916672067810437e-05,1.4168283265548593e-15,2.0748007261825726e-08,5.988822035411806e-11
3.1382351566333208e-09,0.045450764422602166,0.0,10.918754879220721,0.02766079114396714,0.1639425192332462,0.2525978494675973,0.1527214803549804,0.10425644134595852,0.0,4.818388751039885e-26,1.9595925511231738e-13,5.754909350096524e-33,0.0,1.0565056846633228e-44,7.457546934213384e-05,8.920344774974064e-35,4.568549686699786e-40,1.0580480070206052e-60,2.9145137679609746e-17,1.3228020081101573e-30,5.985687680896762e-97,1.2332358846824238e-20,8.863385764115934e-67,1.6202863531304838e-31,1.472786781405788e-61,3.272985282047138e-14,2.6947345590058636e-57,0.0018044676225371411,0.10535502183839274,0.04866997187481809,0.09788694267174762,0.01660621897788805,0.03768449991902056,0.028757692367639327,6.752462983341414e-06,4.023179036881813e-16,0.0022031351143999363,0.020088475172340938,0.001182971418621041,0.005101868360391292,0.0012750813254254322,2.7702330357524448e-05,1.910452550564791e-05,1.4276486661401482e-15,2.086819976044914e-08,6.012437490432889e-11
3.147887801300939e-09,0.045450764422602166,0.0,10.917995474242664,0.027646590444306167,0.16361526879246358,0.2523492769228941,0.15263070961441014,0.10431208838405832,0.0,4.836384645329111e-26,1.9646908591420318e-13,5.802837383475929e-33,0.0,1.0721021116541659e-44,7.503210484035257e-05,8.997370193066358e-35,4.601313074589125e-40,1.0672082119608651e-60,2.931484634325299e-17,1.3264015249816436e-30,6.073142460040484e-97,1.2359801568655318e-20,8.940121872311659e-67,1.6342736108160052e-31,1.4946461366771402e-61,3.270326720545562e-14,2.726397993537132e-57,0.001805253384575421,0.10557776162022434,0.04875590539646805,0.09813551521645039,0.01659750413369242,0.037783985383047676,0.02880313330332486,6.748339028623641e-06,4.033003843559078e-16,0.0022141121799272756,0.020137776847798276,0.001190216167721241,0.005093532462685263,0.001280890101652553,2.79336206684241e-05,1.9042682120071315e-05,1.4385150228419525e-15,2.098870206830814e-08,6.036077883056043e-11
3.157540445968557e-09,0.045450764422602166,0.0,10.917237382620895,0.027632385908838736,0.16328872019878907,0.25210098075512144,0.15254003678522615,0.1043677388106466,0.0,4.854306630167789e-26,1.9697841504184623e-13,5.850996611314036e-33,0.0,1.0878737864113916e-44,7.548974326458303e-05,9.074780671463842e-35,4.6342371455504265e-40,1.0764182541567649e-60,2.9485002275767785e-17,1.3299989029824109e-30,6.161592816172499e-97,1.2387199086292544e-20,9.017275473724357e-67,1.6483307474287647e-31,1.516753748698616e-61,3.267665520834499e-14,2.758332025254447e-57,0.0018060389432559764,0.10580002938226081,0.04884165177266865,0.09838381138422243,0.016588764312362798,0.03788339791251276,0.028848382450272825,6.744175217862197e-06,4.0428010683967043e-16,0.0022251026984566173,0.020187007234716406,0.0011974749440082204,0.005085141928437016,0.0012867081349871967,2.8165879517020376e-05,1.898118720849193e-05,1.4494274466574502e-15,2.110951392343437e-08,6.059743083114553e-11
3.167193090636175e-09,0.045450764422602166,0.0,10.916480599629248,0.02761817765040963,0.162962871840133,0.2518529606117282,0.15244946125031308,0.1044233919882635,0.0,4.8721544211860554e-26,1.9748724305299047e-13,5.89938728772402e-33,0.0,1.1038220400120767e-44,7.594838232065868e-05,9.152576599103607e-35,4.667322411207786e-40,1.0856782390867019e-60,2.9655605149369056e-17,1.3335941444135418e-30,6.251046841223102e-97,1.2414551722530547e-20,9.094847451966821e-67,1.6624578331228797e-31,1.5391115492610773e-61,3.265001767946143e-14,2.79053808957086e-57,0.001806824290482294,0.10602182619849455,0.04892721252281536,0.09863183152761523,0.016580000026183025,0.03798273761224757,0.028893440330425235,6.739971825794905e-06,4.052570777503459e-16,0.002236106584532652,0.020236166401634035,0.001204747669437134,0.005076697504538308,0.001292535426970983,2.839910568931375e-05,1.8920037501123373e-05,1.4603859877606457e-15,2.123063506430879e-08,6.083432960240511e-11
3.1768457353037932e-09,0.045450764422602166,0.0,10.915725120567638,0.027603965781245503,0.16263772210859434,0.25160521614078524,0.1523589824009691,0.1044790472835128,0.0,4.889927742112979e-26,1.9799557050466844e-13,5.9480096660407683e-33,0.0,1.119948208434109e-44,7.640801974479707e-05,9.230758362141974e-35,4.7005693838197365e-40,1.0949882720202367e-60,2.982665463674195e-17,1.3371872515616714e-30,6.341512665784625e-97,1.2441859798879623e-20,9.172838688902409e-67,1.6766549375465112e-31,1.561721477873845e-61,3.262335545491058e-14,2.8230176246487876e-57,0.0018076094182320117,0.10624315314015982,0.04901258915719794,0.09887957599855769,0.01657121177958396,0.03808200458652331,0.028938307464317203,6.735729127025621e-06,4.0623130370873657e-16,0.0022471237529711405,0.020285254417174842,0.0012120342661738723,0.00506819993344887,0.0012983719791310566,2.8633297966316715e-05,1.8859229770603887e-05,1.4713906965021662e-15,2.1352065229886117e-08,6.107147381194726e-11
3.1864983799714113e-09,0.045450764422602166,0.0,10.914970940761918,0.02758975041295812,0.16231326940044663,0.2513577469909844,0.15226859963678208,0.10453470406706517,0.0,4.907626324712368e-26,1.9850339795320272e-13,5.996863998832471e-33,0.0,1.136253632549453e-44,7.686865330344273e-05,9.309326343965466e-35,4.733978576277828e-40,1.1043484580183811e-60,2.9998150411039304e-17,1.3407782266991807e-30,6.432998459152746e-97,1.2469123635554724e-20,9.251250064647465e-67,1.6909221298438625e-31,1.584585481760014e-61,3.2596669356816424e-14,2.855772071392922e-57,0.0018083943185565616,0.10646401127574201,0.049097783177001336,0.09912704514835802,0.016562400069260942,0.03818119893905697,0.028982984371080888,6.731447396000763e-06,4.0720279134498603e-16,0.002258154118858098,0.020334271350046604,0.001219334656594922,0.0050596499531946676,0.001304217792979719,2.886845512426032e-05,1.8798760831336838e-05,1.4824416234089111e-15,2.1473804159538167e-08,6.130886215296479e-11
3.1961510246390294e-09,0.045450764422602166,0.0,10.914218055563738,0.0275755316565476,0.16198951211612522,0.251110552811636,0.15217831236550755,0.10459036171366094,0.0,4.925249908718292e-26,1.990107259542071e-13,6.0459505379120826e-33,0.0,1.1527396581173742e-44,7.733028079310789e-05,9.388280925201654e-35,4.767550502105233e-40,1.1137589019338834e-60,3.0170092145879194e-17,1.3443670720843912e-30,6.525512429367464e-97,1.2496343551464708e-20,9.330082457573706e-67,1.7052594786571537e-31,1.6077055158516942e-61,3.256996019355202e-14,2.8888028734431477e-57,0.0018091789835808065,0.10668440167098657,0.049182796074307644,0.0993742393277058,0.016553565384289502,0.038280320773017885,0.02902747156844948,6.727126906986393e-06,4.08171547298007e-16,0.0022691975975489857,0.02038321726904035,0.0012266487632872133,0.005051048297366655,0.0013100728700140753,2.9104575934798253e-05,1.8738627538843012e-05,1.4935388191837232e-15,2.1595851593084703e-08,6.154649331115134e-11
3.2058036693066475e-09,0.045450764422602166,0.0,10.913466460350433,0.027561309622405657,0.16166644866021324,0.2508636332526674,0.15208812000294816,0.1046460196021126,0.0,4.9427982417703156e-26,1.995175550625878e-13,6.095269534348636e-33,0.0,1.1694076357776188e-44,7.779290004021132e-05,9.467622483729903e-35,4.801285675455454e-40,1.1232197084115148e-60,3.034247951534248e-17,1.3479537899617586e-30,6.619062823253788e-97,1.2523519864201882e-20,9.409336744310615e-67,1.7196670521285793e-31,1.631083542785186e-61,3.254322875996649e-14,2.922111477167481e-57,0.0018099634055026817,0.10690432538890819,0.04926762933209873,0.0996211588866739,0.016544708206239295,0.03837937019103388,0.029071769572761082,6.722767934045344e-06,4.091375782149204e-16,0.002280254104667911,0.020432092243029516,0.0012339765090479573,0.0050423956951200005,0.0013159372117156963,2.9341659165208737e-05,1.8678826789124668e-05,1.5046823347050838e-15,2.1718207270798368e-08,6.178436595749125e-11
3.2154563139742656e-09,0.045450764422602166,0.0,10.912716150524865,0.02754708442031876,0.1613440774414286,0.2506169879646205,0.15199802197283557,0.10470167711530666,0.0,4.9602710793484615e-26,2.0002388583254476e-13,6.144821238478409e-33,0.0,1.1862589210435491e-44,7.825650890091532e-05,9.547351394692026e-35,4.8351846111110575e-40,1.1327309818883534e-60,3.0515312193970373e-17,1.3515383825620566e-30,6.713657926462105e-97,1.2550652890031827e-20,9.48901379974783e-67,1.734144917902247e-31,1.6547215328960805e-61,3.251647583760813e-14,2.955699331655019e-57,0.0018107475765928277,0.1071237834897997,0.04935228442425995,0.0998678041747204,0.016535829009286407,0.038478347295197585,0.029115878898962683,6.71837075101518e-06,4.1010089075050687e-16,0.002291323556106816,0.02048089634096902,0.0012413178168844672,0.005033692871173791,0.0013218108195502927,2.957970357859398e-05,1.8619355518040902e-05,1.515872221026609e-15,2.1840870933371745e-08,6.202247877897046e-11
3.2251089586418838e-09,0.045450764422602166,0.0,10.91196712151531,0.027532856159471344,0.16102239687261072,0.2503706165986499,0.15190801770671336,0.10475733364020498,0.0,4.9776681847079446e-26,2.0052971881757283e-13,6.194605899915943e-33,0.0,1.20329487429524e-44,7.872110526096059e-05,9.627468030502777e-35,4.869247824482486e-40,1.1422928265940704e-60,3.0688589856762045e-17,1.3551208521025673e-30,6.809306063508257e-97,1.2577742943883486e-20,9.569114497037541e-67,1.748693143126091e-31,1.6786214642142927e-61,3.24897021949438e-14,2.989567888708894e-57,0.0018115314891942304,0.10734277703124104,0.049436762815584456,0.10011417554069048,0.016526928260323988,0.03857725218707248,0.029159800060614013,6.713935631486886e-06,4.110614915666692e-16,0.0023024058680246834,0.02052962963189448,0.0012486726100139683,0.005024940545811199,0.0013276936949674014,2.9818707934077345e-05,1.8560210700694192e-05,1.5271085293765732e-15,2.196384232193992e-08,6.226083045384638e-11
