Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33)
1.1721368377881172e-11,0.07782336798655136,0.0,0.019320468048055896,0.031075110263184432,0.319408735963878,0.3504842162827729,0.2070116182809004,0.09201772420746018,0.0,1.2609703493908403e-26,1.2210286466152564e-08,2.2262909146946034e-24,0.0,8.743390401973718e-39,1.7687764645809512e-12,2.2204102792812665e-29,3.0920803110997334e-27,5.0734992532260084e-39,2.23424860655838e-16,2.910207161714844e-18,9.341384922344569e-63,3.357393705722736e-14,4.0956888778179384e-42,1.23974267880201e-27,2.0348390961158492e-48,1.2209596831726542e-08,5.914529677716525e-44,4.713161854152629e-07,6.986458805403472e-07,4.857424125183119e-07,5.636452665036919e-07,3.7294688561210433e-07,2.3617677444531898e-07,2.0347496076371474e-09,5.458039602459066e-09,1.773362334038632e-12,2.5690816120964434e-10,5.37310121603672e-09,3.6743723106717316e-09,1.2136752979936535e-12,2.2889105704809115e-07,4.9990899888045624e-18,9.33102639131522e-15,2.0904937785811926e-16,9.525351962582048e-13,6.040976103621382e-11
1.1791328011504801e-11,0.07782336798655136,0.0,0.019320452839514668,0.031075110263184432,0.3194087303830297,0.3504842129186066,0.20701161521493455,0.09201772406157573,0.0,1.284563191252634e-26,1.2283164174554807e-08,2.2663986920944906e-24,0.0,9.061123774841266e-39,1.8015062126089238e-12,2.273893566706832e-29,3.129100923742953e-27,5.164886855633047e-39,2.2609948651936233e-16,2.9275768696011057e-18,9.623505264045114e-63,3.3774450782186515e-14,4.169463438064942e-42,1.2695956968494688e-27,2.1087848063756447e-48,1.2282466285098631e-08,6.056995360737277e-44,4.7146215903421e-07,7.026617327013041e-07,4.88797952480102e-07,5.669365478678031e-07,3.7464653554959893e-07,2.3760826617672808e-07,2.0505677622828744e-09,5.523237735258401e-09,1.7871055995819536e-12,2.615187205862433e-10,5.436783129199991e-09,3.7275001217956e-09,1.2209191701332907e-12,2.3025663827833397e-07,5.1177727126010525e-18,9.576333604024309e-15,2.1029720591881893e-16,9.682720007570977e-13,6.11284288465247e-11
1.186128764512843e-11,0.07782336798655136,0.0,0.019320437639317702,0.031075110263184432,0.31940872480293253,0.3504842095552921,0.20701161215418196,0.09201772391952735,0.0,1.308467890801012e-26,1.2356041882257613e-08,2.306985384204344e-24,0.0,9.38842125293741e-39,1.8346478522195255e-12,2.3283372380064414e-29,3.1663418378872504e-27,5.257365347534189e-39,2.2879002190462036e-16,2.9449465772301082e-18,9.9124010827438e-63,3.3974966059888005e-14,4.2441186417050985e-42,1.299984617999892e-27,2.1849563591566108e-48,1.2355335688667798e-08,6.20201930116845e-44,4.7160430037773624e-07,7.066758053261846e-07,4.918553742166141e-07,5.702269773776229e-07,3.7634097446859523e-07,2.3903997979609316e-07,2.0663962305419338e-09,5.5888207505591025e-09,1.8008863474771172e-12,2.6618389946077394e-10,5.500832155211351e-09,3.781039935822971e-09,1.2281630420872741e-12,2.3162221296618437e-07,5.238579931608493e-18,9.826486025128475e-15,2.1154504291235035e-16,9.841918321060456e-13,6.185127817907032e-11
1.1931247278752059e-11,0.07782336798655136,0.0,0.01932042244734796,0.031075110263184432,0.319408719223586,0.3504842061928293,0.20701160909862656,0.09201772378121477,0.0,1.3326871336067626e-26,1.2428919589261162e-08,2.3480538352240387e-24,0.0,9.725511768102357e-39,1.868204214952311e-12,2.383752720634542e-29,3.2038030535264073e-27,5.350941201307403e-39,2.3149646673539776e-16,2.962316284602286e-18,1.0208193693402522e-62,3.41754828913936e-14,4.3196597137002405e-42,1.3309158169523028e-27,2.263407033476095e-48,1.242820504243431e-08,6.349631940169215e-44,4.7174270984075854e-07,7.106880992558698e-07,4.949146777167426e-07,5.735165552544034e-07,3.7803021834004715e-07,2.404719146606698e-07,2.0822348796533013e-09,5.654788601775765e-09,1.8147045776972467e-12,2.7090401421148503e-10,5.565248147948911e-09,3.834992026149916e-09,1.2354069138556389e-12,2.329877811128621e-07,5.3615372816141364e-18,1.0081547662121184e-14,2.1279288902585068e-16,1.000295857509924e-12,6.257830777604315e-11
1.2001206912375688e-11,0.07782336798655136,0.0,0.01932040726349109,0.031075110263184432,0.3194087136449897,0.3504842028312179,0.20701160604825244,0.09201772364654016,0.0,1.357223622673442e-26,1.2501797295565625e-08,2.3896068893873485e-24,0.0,1.0072628337471275e-38,1.902178137105018e-12,2.4401515096032605e-29,3.2414845706542055e-27,5.445620889330395e-39,2.342188209354943e-16,2.9796859917180755e-18,1.051100585051195e-62,3.437600127776503e-14,4.396091879011986e-42,1.3623957060797117e-27,2.3441910591167112e-48,1.250107434639845e-08,6.499863898876639e-44,4.718774851884415e-07,7.146986153308894e-07,4.979758629657912e-07,5.768052817193189e-07,3.797142830859472e-07,2.4190407012821777e-07,2.0980835800429647e-09,5.721141242155313e-09,1.828560290215465e-12,2.756793811197048e-10,5.630030961193285e-09,3.889356662760753e-09,1.2426507854384191e-12,2.343533427195705e-07,5.486670558283514e-18,1.0341582948523248e-14,2.1404074444777285e-16,1.0165852450401294e-12,6.330951637835868e-11
1.2071166545999317e-11,0.07782336798655136,0.0,0.019320392087635342,0.031075110263184432,0.31940870806714355,0.3504841994704576,0.20701160300304372,0.09201772351540838,0.0,1.382080078580877e-26,1.2574675001171183e-08,2.4316473909619787e-24,0.0,1.0430008111782808e-38,1.936572459735962e-12,2.497545167481918e-29,3.279386389264426e-27,5.5414108839806144e-39,2.3695708442872383e-16,2.9970556985779113e-18,1.0820961756582024e-62,3.457652122006402e-14,4.473420362601732e-42,1.3944307354288274e-27,2.4273636278691233e-48,1.2573943600560484e-08,6.652745978404559e-44,4.720087216250805e-07,7.187073543914224e-07,5.010389299455536e-07,5.800931569934661e-07,3.813931845794764e-07,2.433364455569997e-07,2.113942205242387e-09,5.787878624777205e-09,1.8424534850048958e-12,2.805103163697381e-10,5.695180448627794e-09,3.944134112309709e-09,1.2498946568356498e-12,2.357188977874968e-07,5.614005717238011e-18,1.0606656743966517e-14,2.1528860936788967e-16,1.0330611636331572e-12,6.404490272565673e-11
1.2141126179622945e-11,0.07782336798655136,0.0,0.019320376919671516,0.031075110263184432,0.31940870249004705,0.3504841961105484,0.20701159996298463,0.09201772338772678,0.0,1.4072592396288093e-26,1.2647552706078014e-08,2.4741781842495936e-24,0.0,1.079789242397144e-38,1.9713900286664314e-12,2.555945324396545e-29,3.317508509350848e-27,5.638317657635252e-39,2.3971125713891354e-16,3.014425405182226e-18,1.1138187070632425e-62,3.4777042719352295e-14,4.5516503894306585e-42,1.4270273927197642e-27,2.5129809048408684e-48,1.2646812804920686e-08,6.808309159842427e-44,4.7213651186118236e-07,7.227143172772989e-07,5.041038786343953e-07,5.833801812978655e-07,3.830669386451542e-07,2.4476904030578233e-07,2.1298106318090533e-09,5.8550007025536045e-09,1.856384162038663e-12,2.8539713604876294e-10,5.760696463838656e-09,3.999324638200512e-09,1.2571385280473657e-12,2.3708444631781233e-07,5.743568874132713e-18,1.0876834334278971e-14,2.165364839772953e-16,1.0497247830891822e-12,6.478446555630289e-11
1.2211085813246574e-11,0.07782336798655136,0.0,0.019320361759492907,0.031075110263184432,0.31940869691370005,0.3504841927514899,0.20701159692805937,0.09201772326340503,0.0,1.432763861980668e-26,1.2720430410286291e-08,2.5172021135858488e-24,0.0,1.117652683804363e-38,2.0066336944830713e-12,2.615363678029393e-29,3.355850930907255e-27,5.736347682671241e-39,2.4248133898990463e-16,3.0317951115314498e-18,1.1462808916683093e-62,3.497756577669156e-14,4.6307871844597274e-42,1.4601922033457533e-27,2.6011000398312327e-48,1.271968195947933e-08,6.966584604254164e-44,4.7226094617878696e-07,7.267195048279996e-07,5.071707090073312e-07,5.866663548534614e-07,3.8473556105898873e-07,2.462018537338359e-07,2.1456887392490425e-09,5.92250742822959e-09,1.8703523212898907e-12,2.903401561467277e-10,5.826578860315194e-09,4.054928500663915e-09,1.2643823990736014e-12,2.384499883116732e-07,5.875386304731287e-18,1.1152181431571212e-14,2.177843684684098e-16,1.0665772740706393e-12,6.552820360738967e-11
1.2281045446870203e-11,0.07782336798655136,0.0,0.0193203466069952,0.031075110263184432,0.31940869133810196,0.35048418939328185,0.20701159389825216,0.0920177231423553,0.0,1.4585967198074745e-26,1.2793308113796196e-08,2.560722023340416e-24,0.0,1.156616119823774e-38,2.042306312540276e-12,2.67581199361845e-29,3.3944136539274295e-27,5.8355074314652564e-39,2.4526732990555144e-16,3.0491648176260146e-18,1.179495589224468e-62,3.517809039314349e-14,4.710835972649681e-42,1.4939317303728509e-27,2.6917791787721705e-48,1.279255106423669e-08,7.127603652677019e-44,4.723821124950786e-07,7.307229178826569e-07,5.102394210361022e-07,5.899516778811217e-07,3.863990675486248e-07,2.4763488520093425e-07,2.1615764099415947e-09,5.990398754383326e-09,1.8843579627317054e-12,2.9533969255624824e-10,5.892827491450022e-09,4.110945956833274e-09,1.2716262699143918e-12,2.398155237702204e-07,6.0094844449795204e-18,1.1432764174324304e-14,2.1903226303498137e-16,1.0836198081008028e-12,6.627611561473803e-11
1.2351005080493832e-11,0.07782336798655136,0.0,0.01932033146207647,0.031075110263184432,0.31940868576325265,0.3504841860359242,0.2070115908735474,0.09201772302449199,0.0,1.48476060543188e-26,1.2866185816607901e-08,2.6047407579170196e-24,0.0,1.1967049678467758e-38,2.0784107429625625e-12,2.737302103956952e-29,3.43319667840515e-27,5.935803376393717e-39,2.480692298097214e-16,3.0665345234663477e-18,1.213475807680907e-62,3.5378616569769764e-14,4.7918019789610497e-42,1.5282525745396488e-27,2.785077475235274e-48,1.2865420119193032e-08,7.291397826120427e-44,4.7250009642433143e-07,7.347245572800561e-07,5.133100146892491e-07,5.9323615060164e-07,3.8805747379349325e-07,2.490681340673549e-07,2.1774735290655913e-09,6.05867463342626e-09,1.8984010863372303e-12,3.0039606107250495e-10,5.959442210539258e-09,4.167377260818175e-09,1.2788701405697715e-12,2.4118105269458014e-07,6.145889891079919e-18,1.1718649127478892e-14,2.202801678720893e-16,1.100853557562367e-12,6.702820031289863e-11
1.2420964714117461e-11,0.07782336798655136,0.0,0.019320316324637057,0.031075110263184432,0.31940868018915186,0.3504841826794166,0.20701158785392942,0.09201772290973179,0.0,1.5112583294723315e-26,1.2939063518721585e-08,2.6492611617534623e-24,0.0,1.2379450832050815e-38,2.114949850646955e-12,2.7998459093929036e-29,3.472200004334198e-27,6.037241989832783e-39,2.508870386262954e-16,3.083904229052877e-18,1.2482347040339827e-62,3.557914430763203e-14,4.873690428354144e-42,1.563161374256983e-27,2.881055102004784e-48,1.293828912434863e-08,7.457998825564858e-44,4.72614981338232e-07,7.38724423858635e-07,5.163824899321852e-07,5.965197732357341e-07,3.8971079542495864e-07,2.50501599693879e-07,2.193379984527935e-09,6.127335017603317e-09,1.912481692079593e-12,3.055095773931406e-10,6.026422870782708e-09,4.224222663776167e-09,1.2861140110397747e-12,2.425465750858642e-07,6.284629399567178e-18,1.2009903282525564e-14,2.2152808317614757e-16,1.1182796956960225e-12,6.778445643515317e-11
1.249092434774109e-11,0.07782336798655136,0.0,0.01932030119457955,0.031075110263184432,0.3194086746157991,0.3504841793237589,0.2070115848393826,0.09201772279799351,0.0,1.5380927209873745e-26,1.3011941220137425e-08,2.6942860793216528e-24,0.0,1.2803627641718486e-38,2.1519265052653545e-12,2.8634553778285846e-29,3.511423631708357e-27,6.139829744158364e-39,2.5372075627916677e-16,3.101273934386029e-18,1.283785585176271e-62,3.577967360779192e-14,4.95650654578906e-42,1.5986648056076444e-27,2.979773262716651e-48,1.301115807970375e-08,7.627438531960678e-44,4.727268484246216e-07,7.427225184564853e-07,5.194568467272678e-07,5.998025460040477e-07,3.913590480264671e-07,2.5193528144179147e-07,2.2092956668937426e-09,6.196379858993079e-09,1.9265997799319184e-12,3.106805571181578e-10,6.093769325284073e-09,4.281482413982681e-09,1.2933578813244368e-12,2.439120909451706e-07,6.425729887383126e-18,1.230659405759645e-14,2.227760091449075e-16,1.1358993965990407e-12,6.85448827135158e-11
1.2560883981364719e-11,0.07782336798655136,0.0,0.019320286071808704,0.031075110263184432,0.3194086690431942,0.3504841759689509,0.20701158182989146,0.09201772268919811,0.0,1.5652666276200803e-26,1.3084818920855597e-08,2.7398183551276417e-24,0.0,1.3239847569911873e-38,2.1893435812669163e-12,2.9281425447200665e-29,3.5508675605214066e-27,6.24357311174611e-39,2.5657038269224173e-16,3.1186436394662278e-18,1.3201419087456153e-62,3.598020447131103e-14,5.0402555562256756e-42,1.634769582346086e-27,3.081294203563632e-48,1.3084026985258666e-08,7.799749006226999e-44,4.728357767446997e-07,7.46718841911353e-07,5.22533085033866e-07,6.030844691271505e-07,3.930022471336933e-07,2.533691786728805e-07,2.225220469318339e-09,6.2658091095079804e-09,1.9407553498673337e-12,3.1590931574981684e-10,6.161481427051149e-09,4.3391567568991466e-09,1.3006017514237922e-12,2.452776002735832e-07,6.569218431950656e-18,1.2608789297557926e-14,2.240239459774606e-16,1.153713835223849e-12,6.930947787873435e-11
1.2630843614988348e-11,0.07782336798655136,0.0,0.019320270956231417,0.031075110263184432,0.31940866347133673,0.35048417261499226,0.20701157882544044,0.09201772258326862,0.0,1.5927829157426033e-26,1.3157696620876279e-08,2.7858608337116453e-24,0.0,1.3688382609360472e-38,2.2272039578804127e-12,2.993919513076729e-29,3.5905317907671306e-27,6.348478564971419e-39,2.5943591778943906e-16,3.1360133442938985e-18,1.3573172839741733e-62,3.618073689925094e-14,5.124942684623659e-42,1.6714824558981366e-27,3.185681225066443e-48,1.3156895841013646e-08,7.974962489250544e-44,4.729418432887296e-07,7.507133950606393e-07,5.256112048084276e-07,6.063655428255385e-07,3.946404082346872e-07,2.5480329074943845e-07,2.2411542874809837e-09,6.335622720894496e-09,1.9549484018589646e-12,3.211961686925336e-10,6.229559028996011e-09,4.397245935239375e-09,1.3078456213378752e-12,2.4664310307217263e-07,6.7151222712474655e-18,1.2916557274104489e-14,2.252718938742419e-16,1.1717241873766105e-12,7.007824066029182e-11
1.2700803248611977e-11,0.07782336798655136,0.0,0.019320255847756644,0.031075110263184432,0.3194086579002264,0.35048416926188275,0.20701157582601418,0.09201772248013013,0.0,1.6206444706008763e-26,1.3230574320199642e-08,2.83241635964808e-24,0.0,1.4149509333944785e-38,2.2655105191166016e-12,3.060798453460773e-29,3.6304163224393094e-27,6.454552576209435e-39,2.6231736149468983e-16,3.153383048869462e-18,1.395325472537466e-62,3.638127089267321e-14,5.21057315594246e-42,1.708810215360705e-27,3.292998693910946e-48,1.3229764646968956e-08,8.153111401884499e-44,4.7304512303028493e-07,7.547061787414e-07,5.286912060045451e-07,6.09645767319634e-07,3.962735467700207e-07,2.562376170342606e-07,2.257097019520296e-09,6.405820644733332e-09,1.96917893587994e-12,3.2654143125277786e-10,6.298001983935227e-09,4.455750189034238e-09,1.3150894910667203e-12,2.480085993419963e-07,6.86346880388001e-18,1.3229966685853645e-14,2.2651985303703265e-16,1.1899316297158016e-12,7.085116978640759e-11
1.2770762882235606e-11,0.07782336798655136,0.0,0.019320240746295334,0.031075110263184432,0.3194086523298628,0.3504841659096223,0.20701157283159727,0.09201772237970966,0.0,1.6488541964594243e-26,1.330345201882587e-08,2.879487777545587e-24,0.0,1.4623508949842795e-38,2.304266153770589e-12,3.128791603986734e-29,3.670521155531726e-27,6.561801617835044e-39,2.652147137319374e-16,3.1707527531933387e-18,1.4341803894034278e-62,3.658180645263938e-14,5.2971521951413134e-42,1.746759687501495e-27,3.403312054851384e-48,1.3302633403124862e-08,8.334228344947364e-44,4.7314568897907427e-07,7.58697193790348e-07,5.317730885730192e-07,6.129251428297873e-07,3.9790167813293307e-07,2.5767215689064603e-07,2.273048565971333e-09,6.476402832439609e-09,1.9834469519033857e-12,3.3194541863897165e-10,6.366810144590047e-09,4.5146697556946885e-09,1.3223333606103626e-12,2.4937408908409875e-07,7.014285589157417e-18,1.3549086658441877e-14,2.277678236689636e-16,1.208337339750794e-12,7.162826398403882e-11
1.2840722515859235e-11,0.07782336798655136,0.0,0.01932022565176043,0.031075110263184432,0.3194086467602459,0.3504841625582106,0.20701156984217428,0.09201772228193615,0.0,1.677415016746315e-26,1.3376329716755137e-08,2.9270779320470697e-24,0.0,1.5110667346960095e-38,2.3434737554241832e-12,3.1979112703209964e-29,3.710846290038165e-27,6.670232162222888e-39,2.6812797442513753e-16,3.1881224572659497e-18,1.4738961036814513e-62,3.678234358021091e-14,5.3846850271792445e-42,1.785337736758711e-27,3.516687842679645e-48,1.3375502109481637e-08,8.518346099221822e-44,4.732436122323833e-07,7.626864410438523e-07,5.348568524619207e-07,6.162036695762754e-07,3.9952481766947607e-07,2.5910690968239744e-07,2.2890088297042764e-09,6.547369235263054e-09,1.9977524499024305e-12,3.3740844596138733e-10,6.4359833635866e-09,4.57400487007318e-09,1.3295772299688365e-12,2.507395722995119e-07,7.167600347164974e-18,1.3873986744621539e-14,2.290158059745178e-16,1.2269424958404292e-12,7.240952197888181e-11
1.2910682149482864e-11,0.07782336798655136,0.0,0.019320210564066773,0.031075110263184432,0.3194086411913751,0.3504841592076474,0.20701156685773006,0.09201772218674036,0.0,1.7063298741982397e-26,1.344920741398762e-08,2.975189667829713e-24,0.0,1.5611275150643893e-38,2.3831362224482594e-12,3.2681698256813106e-29,3.751391725952409e-27,6.779850681747347e-39,2.710571434982574e-16,3.2054921610877126e-18,1.5144868394714376e-62,3.6982882276449295e-14,5.473176877015063e-42,1.824551265240771e-27,3.633193694260593e-48,1.3448370766039547e-08,8.705497625453585e-44,4.733389620251683e-07,7.666739213379392e-07,5.379424976166503e-07,6.194813477793033e-07,4.011429806786595e-07,2.6054187477382055e-07,2.3049777158646886e-09,6.618719804288199e-09,2.0120954298502027e-12,3.4293082823204687e-10,6.505521493456095e-09,4.633755764523514e-09,1.336821099142177e-12,2.5210504898925564e-07,7.323440958837239e-18,1.4204736924358727e-14,2.3026380015953353e-16,1.245748277191598e-12,7.319494249537332e-11
1.2980641783106493e-11,0.07782336798655136,0.0,0.019320195483131068,0.031075110263184432,0.3194086356232501,0.3504841558579326,0.20701156387824926,0.09201772209405489,0.0,1.7356017310057132e-26,1.352208511052349e-08,3.023825829605022e-24,0.0,1.6125627773680713e-38,2.4232564580051057e-12,3.339579710836303e-29,3.79215746326824e-27,6.890663648782554e-39,2.7400222087527644e-16,3.2228618646590446e-18,1.555966976712845e-62,3.7183422542415945e-14,5.562632969607363e-42,1.8644072127260137e-27,3.7528983606334135e-48,1.3521239372798856e-08,8.8957160643502475e-44,4.7343180577883876e-07,7.706596355082926e-07,5.410300239799992e-07,6.227581776590047e-07,4.027561824125949e-07,2.619770515297247e-07,2.3209551318153015e-09,6.69045449043455e-09,2.026475891719831e-12,3.4851288036461985e-10,6.575424386635021e-09,4.693922668959138e-09,1.344064968130418e-12,2.5347051915433743e-07,7.481835466031013e-18,1.454140760493204e-14,2.3151180643120737e-16,1.2647558638578168e-12,7.398452425669192e-11
