Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708)
1.095980529727414e-21,0.10054149576763871,0.0,0.024964453399104178,0.031075110263184432,0.3194096818763551,0.35048479213953937,0.2070122201802149,0.09201819554070576,0.0,4.44416144533882e-51,1.2414033970183547e-16,3.6315935215331015e-48,0.0,1.0523890750608324e-81,1.1983776563866927e-34,6.030242725600251e-57,9.52642666988074e-42,1.6478273628638055e-60,1.3264983037457644e-33,7.243727969838078e-24,2.0403681150767656e-98,4.1872627310399256e-20,2.2149614611431786e-62,6.546011030472088e-53,2.4598342799736488e-89,1.241403469459156e-16,1.2543586404822553e-75,2.2542395514338617e-16,7.70512418649762e-17,4.9012727062425705e-17,6.121249889527287e-17,5.070172278961444e-17,2.465639739927888e-17,1.9502721581989552e-20,3.0409881441974835e-28,2.3389344582611184e-18,6.220644530836816e-39,3.0409881441995874e-28,5.607163690295693e-30,2.2970618313030857e-18,2.4336826940945662e-17,1.7621539229156707e-42,1.0172839590671377e-50,3.3780904903841964e-29,2.6486922557809467e-34,2.073261555709328e-40,1.9094863598542764e-57
2.1929132580036787e-21,0.10054149576763871,0.0,0.024964453399103664,0.031075110263184432,0.319409681876355,0.3504847921395392,0.2070122201802148,0.09201819554070553,0.0,3.5589335298008806e-50,2.483885337387724e-16,2.9082201691721855e-47,0.0,3.371802708584731e-80,4.796641828718733e-34,4.827861472721177e-56,3.8130533263924056e-41,1.3195983370879216e-59,5.3094501693243464e-33,1.4493749361022668e-23,6.538951505331507e-97,8.378163396685414e-20,1.7737655817042933e-61,5.240789080548963e-52,7.881187751216636e-88,2.4838854823322427e-16,2.0093083735600337e-74,4.510437606346262e-16,1.5416942659220693e-16,9.806803686380311e-17,1.22478179802702e-16,1.0144749572115477e-16,4.933421651945867e-17,3.902238798386245e-20,1.2171877621099526e-27,4.679901005540552e-18,4.980298043042761e-38,1.2171877621116369e-27,2.244326777960735e-29,4.596119372277153e-18,4.8694797953882253e-17,7.053207940659947e-42,8.144457133448929e-50,1.3521059481163965e-28,2.1205487061143755e-33,1.7550413981479363e-39,6.46342636501206e-56
4.386778714556208e-21,0.10054149576763871,0.0,0.024964453399102637,0.031075110263184432,0.31940968187635477,0.3504847921395388,0.20701222018021467,0.09201819554070508,0.0,2.848589277860214e-49,4.968849218126459e-16,2.3277548518935535e-46,0.0,1.0796425835140823e-78,1.919288037696462e-33,3.8637574986375996e-55,1.5257180037531253e-40,1.0562135096468448e-58,2.1244716556357388e-32,2.899379214339183e-23,2.094029585078513e-95,1.675996472797629e-19,1.419731381654388e-60,4.1942240491902317e-51,2.5235361141436203e-86,4.968849508078353e-16,3.2167622599571785e-73,9.022833710831726e-16,3.084057960273463e-16,1.961786564808239e-16,2.4500954160998927e-16,2.0293904155963856e-16,9.868985476857359e-17,7.806172278527058e-20,4.870336509311229e-27,9.361834100104163e-18,3.985752048981289e-37,4.870336509324709e-27,8.980230745433264e-29,9.194234454225278e-18,9.741073997954845e-17,2.822201853800817e-41,6.5180408758063984e-49,5.410100135648208e-28,1.6970584471005576e-32,1.5568955414752716e-38,2.2908410781103432e-54
8.774509627661268e-21,0.10054149576763871,0.0,0.024964453399100587,0.031075110263184432,0.3194096818763543,0.35048479213953804,0.20701222018021437,0.09201819554070417,0.0,2.279448544823459e-48,9.93877697960392e-16,1.8626754832975313e-45,0.0,3.455921808156359e-77,7.678454039805523e-33,3.091594694758795e-54,6.1038655029132945e-40,8.451847959618444e-58,8.499269995365609e-32,5.799387770813012e-23,6.70339990802741e-94,3.352356739055766e-19,1.1360727420778774e-59,3.3560164917673148e-50,8.077806140388113e-85,9.938777559570312e-16,5.148315195185574e-72,1.8047625898445302e-15,6.16878534820337e-16,3.923998957719291e-16,4.900722651942803e-16,4.059221331382187e-16,1.974011313018248e-16,1.5614040037873612e-19,1.948451741304806e-26,1.8725700289250367e-17,3.189207214758167e-36,1.948451741315593e-26,3.5926772657835235e-28,1.8390464618121496e-17,1.9484262403005284e-16,1.1290644759901096e-40,5.2154228625365197e-48,2.1643244456547657e-27,1.357864600965158e-31,1.4895152938865732e-37,8.749447596390749e-53
1.754997145387139e-20,0.10054149576763871,0.0,0.024964453399096483,0.031075110263184432,0.3194096818763535,0.35048479213953654,0.20701222018021376,0.09201819554070237,0.0,1.823789713058971e-47,1.9878632502558798e-15,1.4903290503836316e-44,0.0,1.1060654980245484e-75,3.071673287320302e-32,2.473513246803428e-53,2.4417449128965845e-39,6.762334425181957e-57,3.399984692390167e-31,1.1599404883760655e-22,2.1454888939405406e-92,6.705077271571885e-19,9.089732624119388e-59,2.685068125377541e-49,2.585296533769425e-83,1.9878633662553208e-15,8.238500971461568e-71,3.609721018824307e-15,1.2338240120971653e-15,7.848423745823949e-16,9.801977122417284e-16,8.118883159018292e-16,3.948236845084126e-16,3.1229778752826424e-19,7.79444128742653e-26,3.7453432667618726e-17,2.551608028491761e-35,7.794441287512842e-26,1.4371880342459578e-27,3.6782924945913817e-17,3.8970639212774954e-16,4.5166251813892715e-40,4.172734209398574e-47,8.65745923797136e-27,1.086330826355364e-30,1.5817487604675157e-36,3.7068747411076524e-51
3.5100895106291623e-20,0.10054149576763871,0.0,0.024964453399088277,0.031075110263184432,0.3194096818763518,0.35048479213953354,0.20701222018021256,0.09201819554069876,0.0,1.4591241269645251e-46,3.9758343548468385e-15,1.1923387104116535e-43,0.0,3.539682459592697e-74,1.2287526666949568e-31,1.978908778971252e-52,9.767377089202072e-39,5.4102099840425875e-56,1.3600492177554532e-30,2.319943910965587e-22,6.86620600652942e-91,1.3410518336603503e-18,7.27224640239007e-58,2.148156484558709e-48,8.273586699661443e-82,3.975834586851486e-15,1.3182558959820019e-69,7.219637842612107e-15,2.4677149654142103e-15,1.5697273331163513e-15,1.9604486058520877e-15,1.6238206798548515e-15,7.896687914819304e-16,6.246126896777079e-19,3.1179033854292484e-25,7.490889742465914e-17,2.0413833315670195e-34,3.117903385498314e-25,5.748987409829738e-27,7.356784560149795e-17,7.794339283098951e-16,1.8067233565448565e-39,3.3383454434771365e-46,3.462690155961608e-26,8.690035323525842e-30,1.8894193933520155e-35,1.766474315948264e-49
7.020274241113209e-20,0.10054149576763871,0.0,0.024964453399071867,0.031075110263184432,0.3194096818763485,0.35048479213952755,0.20701222018021015,0.09201819554069154,0.0,1.1673362453060021e-45,7.951776564028688e-15,9.539011572924498e-43,0.0,1.1327420538785037e-72,4.915377418945451e-31,1.5831713849721244e-51,3.907030324620971e-38,4.32830496897329e-55,5.4403075544324875e-30,4.6399507561446035e-22,2.1972885749187817e-89,2.682140046666426e-18,5.81798124876901e-57,1.7185659920785718e-47,2.647649809852044e-80,7.951777028042171e-15,2.1092860290841657e-68,1.4439471353500695e-14,4.935496867101855e-15,3.139497253836379e-15,3.920950391134659e-15,3.2476854014640988e-15,1.5793590076703335e-15,1.2492430053781382e-18,1.2471867299151615e-24,1.4981982693995492e-16,1.6331454312762952e-33,1.2471867299704167e-24,2.2996428262553985e-26,1.471376869126642e-16,1.558889000621195e-15,7.227038604586245e-39,2.6707391068089925e-45,1.3847567935900438e-25,6.950555608774814e-29,2.50959020385917e-34,9.364989970389456e-48
1.4040643702081306e-19,0.10054149576763871,0.0,0.024964453399039042,0.031075110263184432,0.31940968187634183,0.3504847921395155,0.20701222018020535,0.0920181955406771,0.0,9.338837739640164e-45,1.5903660982392114e-14,7.631330016033314e-42,0.0,3.624844480951722e-71,1.9663842296897056e-30,1.2665629939848586e-50,1.5628280277794547e-37,3.462698768710337e-54,2.17614515852536e-29,9.279964446502527e-22,7.031487688652664e-88,5.3643164726775896e-18,4.654458650881644e-56,1.374869131076797e-46,8.472642794353474e-79,1.5903661910416944e-14,3.3749189240094455e-67,2.887913782852983e-14,9.871060650691362e-15,6.279037109885072e-15,7.841953953947212e-15,6.49541481949541e-15,3.158739449012612e-15,2.4985056823851303e-18,4.9887976811995595e-24,2.9964168597540626e-16,1.3065318540019346e-32,4.988797681640417e-24,9.198673485872746e-26,2.942773695349887e-16,3.1177991450318298e-15,2.890843365718694e-38,2.1366156203380857e-44,5.536305853033674e-25,5.557891962294477e-28,3.60345344625481e-33,5.371003812990269e-46
2.80813826240175e-19,0.10054149576763871,0.0,0.024964453398973397,0.031075110263184432,0.3194096818763285,0.35048479213949146,0.20701222018019574,0.09201819554064822,0.0,7.47112930303948e-44,3.180742981911787e-14,6.105112316270372e-41,0.0,1.1599614450259553e-69,7.86728072288689e-30,1.0132737753723547e-49,6.2513439071337026e-37,2.7701809325480513e-53,8.704624906788717e-29,1.8559991827217943e-21,2.250102340545516e-86,1.0728669324695955e-17,3.723596381676349e-55,1.099901864548091e-45,2.7112718988105047e-77,3.180743167514012e-14,5.39991930029145e-66,5.775846859159615e-14,1.9742188138727252e-14,1.2558116880418901e-14,1.5683961048561964e-14,1.2990873554809291e-14,6.317500367559053e-15,4.997039218823281e-18,1.9955292325128443e-23,5.992854040657477e-16,1.0452316906188643e-31,1.9955292328658905e-23,3.679494994899308e-25,5.885567347796057e-16,6.235619433005237e-15,1.156342045855333e-37,1.7093010144351506e-43,2.2123145767613364e-24,4.442155991347651e-27,5.43251927183642e-32,3.2361487308296126e-44
5.616286046788988e-19,0.10054149576763871,0.0,0.024964453398842106,0.031075110263184432,0.31940968187630187,0.3504847921394434,0.2070122201801765,0.09201819554059046,0.0,5.97692708705193e-43,6.361496749256502e-14,4.88410917446382e-40,0.0,3.711894725989634e-68,3.148279665046039e-29,8.106492135660333e-49,2.5005439220806028e-36,2.2161535131036036e-52,3.4818588164610505e-28,3.712004658864704e-21,7.200369538307365e-85,2.1457375028716844e-17,2.9788888897739457e-54,8.799241550058578e-45,8.676112386957115e-76,6.361497120448094e-14,8.639910096232221e-65,1.1551712136976226e-13,3.948444279822653e-14,2.511627665524214e-14,3.1367975113750046e-14,2.59817906224421e-14,1.2635022348099466e-14,9.994139021393502e-18,7.98213731160335e-23,1.1985728403241859e-15,8.361878415251842e-31,7.982137314430791e-23,1.4718072495151726e-24,1.1771154652687122e-15,1.24712600055606e-14,4.625370625667443e-37,1.367442333581535e-42,8.831578262923778e-24,3.5470591223202516e-26,8.414497621111497e-31,2.004092639621876e-42
1.1232581615563465e-18,0.10054149576763871,0.0,0.02496445339857952,0.031075110263184432,0.3194096818762486,0.35048479213934725,0.20701222018013807,0.09201819554047493,0.0,4.7815511275064593e-42,1.2723004283944187e-13,3.907295068158933e-39,0.0,1.1878093135961827e-66,1.2603951339315233e-28,6.48564794059793e-48,1.0002188406869155e-35,1.7729263173153282e-51,1.392745296686227e-27,7.42401561114983e-21,2.304124980049731e-83,4.2914786436695253e-17,2.383115825600496e-53,7.039404525277988e-44,2.7763629787745406e-74,1.2723005026274057e-13,1.3823887520470538e-63,2.31034391934239e-13,7.896895085093509e-14,5.02325971400051e-14,6.273600274796052e-14,5.196362314572804e-14,2.5270066882970402e-14,1.99884695452872e-17,3.192859050108934e-22,2.397147713152084e-15,6.689512785206163e-30,3.192859052371199e-22,5.887280552671187e-24,2.354232926246413e-15,2.4942541137105533e-14,1.8501435458322245e-36,1.0939518272956736e-41,3.51855279289389e-23,2.827027255071242e-25,1.3205786700157094e-29,1.2578229071819451e-40
2.2465172753112416e-18,0.10054149576763871,0.0,0.02496445339805435,0.031075110263184432,0.31940968187614194,0.3504847921391549,0.20701222018006116,0.09201819554024387,0.0,3.8252446851527205e-41,2.5446019353312577e-13,3.125839145955849e-38,0.0,3.800995277345352e-65,5.050144918791018e-28,5.189233579677899e-47,4.0008779065211074e-35,1.4183424565860846e-50,5.5709847217562766e-27,1.4848037515717312e-20,7.373210700637081e-82,8.58296092523986e-17,1.9064945459934502e-52,5.6315291451089666e-43,8.884374325335124e-73,2.544602083775716e-13,2.2118245106163282e-62,4.620687930958549e-13,1.5793796189119259e-13,1.0046524185072415e-13,1.2547205603171872e-13,1.0392728174438198e-13,5.0540158247872354e-14,3.9977654267908664e-17,1.2771444844596752e-21,4.794297460051966e-15,5.351614404360129e-29,1.277144486269519e-21,2.3549489731759876e-23,4.708467848199769e-15,4.9885103345932194e-14,7.400534642000058e-36,8.751586943827424e-41,1.3962805029510838e-22,2.24480705233485e-24,2.0811503225259833e-28,7.928457477312146e-39
3.3697763890661366e-18,0.10054149576763871,0.0,0.024964453397529188,0.031075110263184432,0.3194096818760353,0.35048479213896255,0.20701222017998425,0.09201819554001282,0.0,1.1356198351076894e-40,3.816903442267399e-13,9.279837572939866e-38,0.0,1.7781908248928475e-64,1.0744098282258785e-27,1.4839323654968055e-46,8.501867141305091e-35,4.2107053515465177e-50,1.1838344737271198e-26,2.2272059420282013e-20,3.52747754198816e-81,1.2874443206784848e-16,5.65990727431894e-52,1.6102659287719142e-42,4.156309533835856e-72,3.8169036649071456e-13,8.432134572539165e-62,6.931030542902181e-13,2.3690696786629077e-13,1.5069789030347564e-13,1.8820810733081434e-13,1.5589093389511876e-13,7.581025190793411e-14,5.99673626651747e-17,2.713932614010739e-21,7.191447208195932e-15,1.5302275692057735e-28,2.713932619179179e-21,5.004319284380916e-23,7.0627027701510776e-15,7.482766550049567e-14,1.5726097365074248e-35,2.502406530787273e-40,2.9508820595644534e-22,6.391352270301234e-24,7.61992762510395e-28,4.40523085023918e-38
5.6162946165759266e-18,0.10054149576763871,0.0,0.02496445339647885,0.031075110263184432,0.319409681875822,0.3504847921385779,0.20701222017983043,0.09201819553955072,0.0,5.319483928625188e-40,6.36150645613689e-13,4.346872545116122e-37,0.0,2.59715219147087e-63,2.979177187260489e-27,6.821571013075043e-46,2.3505166287110993e-34,1.9723836052594196e-49,3.2729547093721036e-26,3.712010322940033e-20,5.3192287292117485e-80,2.1457407769773436e-16,2.6512204923212342e-51,7.400189214833872e-42,6.07053430930043e-71,6.36150682710248e-13,6.932132023918022e-61,1.1551710168106133e-12,3.948449595558526e-13,2.511632021819584e-13,3.136802019903556e-13,2.5981821240493025e-13,1.2635044840869453e-13,9.99488741569171e-17,7.503227348528345e-21,1.198574670946021e-14,7.032359314640049e-28,7.503227372304504e-21,1.3835842568071911e-22,1.1771172614045506e-14,1.2471278959256985e-13,4.347840578044955e-35,1.1500404955684346e-39,8.044999473191261e-22,2.899883707841632e-23,5.777017009805502e-27,1.1270160235030028e-36
7.638161021334737e-18,0.10054149576763871,0.0,0.024964453395533548,0.031075110263184432,0.31940968187563007,0.35048479213823175,0.20701222017969198,0.09201819553913482,0.0,1.2275250165731675e-39,8.651649168617174e-13,1.003085048203758e-36,0.0,9.29870527364032e-63,5.3152577925778784e-27,1.535825758686993e-45,4.185573969937103e-34,4.5514757638550365e-49,5.828162987011616e-26,5.0483342657597854e-20,1.9404833318040728e-79,2.9182075876381265e-16,6.117960919597065e-51,1.6657758342444947e-41,2.1734617467720325e-70,8.651649673023735e-13,2.0212826601694214e-60,1.5710317308423213e-12,5.369891357108063e-13,3.4158199497132464e-13,4.2660508077144913e-13,3.533527422303893e-13,1.7183663267509379e-13,1.3593392650317305e-16,1.3361026345740428e-20,1.630061626461773e-14,1.5829771831712887e-27,1.3361026399357942e-20,2.4637973630907513e-22,1.600879547354388e-14,1.6960940110011091e-13,7.74236026289195e-35,2.588809543727971e-39,1.4193935777814288e-21,6.481537653291522e-23,1.5810637842586805e-26,4.79478073490981e-36
9.660027426093548e-18,0.10054149576763871,0.0,0.024964453394588245,0.031075110263184432,0.3194096818754381,0.3504847921378856,0.20701222017955354,0.09201819553871891,0.0,2.3635252744852803e-39,1.0941791881095073e-12,1.9313796719988392e-36,0.0,2.4572286624786504e-62,8.313068282428108e-27,2.903328688563982e-45,6.533740291773732e-34,8.76359166521322e-49,9.097845015092397e-26,6.384658208578589e-20,5.2032394877013054e-79,3.690674398290241e-16,1.1779764213804545e-50,3.1484258372560173e-41,5.743479702973108e-70,1.0941792518887254e-12,4.625107804009161e-60,1.986891966191385e-12,6.791332945430544e-13,4.3200080057033743e-13,5.395299527650497e-13,4.4688725000415676e-13,2.1732282479087345e-13,1.7192076979939225e-16,2.0856752520673954e-20,2.061548582402999e-14,2.991930126708565e-27,2.085675262108834e-20,3.846091232617249e-22,2.0246418333035245e-14,2.1450601242207327e-13,1.2086283108527388e-34,4.893227644521149e-39,2.195256502299784e-21,1.2160401602361357e-22,3.537303834084071e-26,1.428246035248904e-35
1.168189383085236e-17,0.10054149576763871,0.0,0.024964453393642942,0.031075110263184432,0.31940968187524615,0.3504847921375394,0.2070122201794151,0.09201819553830304,0.0,4.018574263117315e-39,1.3231934593570716e-12,3.283820454961875e-36,0.0,5.566702161487425e-62,1.1938843074111393e-26,4.853715042379827e-45,9.3665924303213e-34,1.490026118970694e-48,1.3042423225027495e-25,7.720982151396497e-20,1.1954412670812394e-78,4.463141208934167e-16,2.00284963339299e-50,5.262476134075822e-41,1.3011504122827883e-69,1.323193536469624e-12,9.14567830692849e-60,2.402751749374438e-12,8.212774370121731e-13,5.224196182742744e-13,6.524548183471443e-13,5.404217369477689e-13,2.6280902432122314e-13,2.0790930483671517e-16,2.9899674713982375e-20,2.4930355387461305e-14,5.000897940790663e-27,2.989967488158272e-20,5.51374559155722e-22,2.4484041192520003e-14,2.5940262356873685e-13,1.7327345152204803e-34,8.179347380886358e-39,3.1195032644249084e-21,2.018681030783938e-22,6.758123718068178e-26,3.6446651149687574e-35
1.5725626640369983e-17,0.10054149576763871,0.0,0.024964453391752343,0.031075110263184432,0.31940968187486224,0.3504847921368471,0.20701222017913823,0.09201819553747125,0.0,8.885110111818304e-39,1.7812220018516861e-12,7.26056168660733e-36,0.0,1.9456495152449296e-61,2.0630721535290187e-26,1.0366026670397219e-44,1.6137613816825233e-33,3.294463476276902e-48,2.247066799330894e-25,1.039363003703027e-19,4.3105621796038317e-78,6.008074830203345e-16,4.428321679516481e-50,1.1234793591922239e-40,4.5477242982033124e-69,1.781222105618984e-12,2.5573932901762646e-59,3.2344702845856515e-12,1.1055656846345997e-12,7.032572812984406e-13,8.783045348900128e-13,7.274906633322195e-13,3.537814402907085e-13,2.7989023289300356e-16,5.1513871789179583e-20,3.356009452348931e-14,1.0676347217621058e-26,5.151387214827693e-20,9.499851770022422e-22,3.2959286911474434e-14,3.491958454622985e-13,2.985712241324853e-34,1.7465016767756427e-38,5.2960770305252735e-21,4.262256706559535e-22,1.7314444840871115e-25,1.5562605573886718e-34
1.9769359449887604e-17,0.10054149576763871,0.0,0.02496445338986174,0.031075110263184432,0.3194096818744783,0.35048479213615474,0.20701222017886137,0.09201819553663945,0.0,1.6646136221289135e-38,2.2392505443454673e-12,1.3602566243585556e-35,0.0,5.0672639532289536e-61,3.1667472085300316e-26,1.8856422271809283e-44,2.470023128266588e-33,6.172133728455189e-48,3.43936037568767e-25,1.3066277922660729e-19,1.1502365972441093e-77,7.553008451442257e-16,8.296402068316578e-50,2.0429265057011966e-40,1.1844126713946673e-68,2.239250674748186e-12,5.725363177926213e-59,4.066187148411305e-12,1.389853871772255e-12,8.840949890965382e-13,1.104154227733348e-12,9.145595127199753e-13,4.447538836674488e-13,3.518774143044348e-16,7.884713681712815e-20,4.218983367437337e-14,1.9413778903448602e-26,7.884713747115483e-20,1.4540877689525138e-21,4.143453263040443e-14,4.389890667078847e-13,4.570798910708612e-34,3.176539215599961e-38,7.99142455260112e-21,7.670331703607585e-22,3.6363438380602e-25,4.574045334185108e-34
2.3813092259405226e-17,0.10054149576763871,0.0,0.02496445338797115,0.031075110263184432,0.3194096818740944,0.3504847921354624,0.2070122201785845,0.09201819553580766,0.0,2.817201157958962e-38,2.6972790868383576e-12,2.3021057176848e-35,0.0,1.1452433651756891e-60,4.5226616951892264e-26,3.120406056599262e-44,3.5175964713447516e-33,1.0445752729484183e-47,4.898043971136149e-25,1.5738925808287655e-19,2.657760956316551e-77,9.097942072648845e-16,1.404087603455964e-49,3.379401348236645e-40,2.6768701328527195e-68,2.697279243855861e-12,1.1310837061314111e-58,4.8979022274884635e-12,1.6741419943226068e-12,1.0649327447292447e-12,1.3300038952696671e-12,1.1016282798885573e-12,5.35726356310404e-13,4.2387127321481097e-16,1.1228738252129913e-19,5.081957284112114e-14,3.211418052005617e-26,1.1228738360441972e-19,2.0708467500265175e-21,4.990977834930832e-14,5.287822872615448e-13,6.5111189884744954e-34,5.256259465267481e-38,1.121731979332788e-20,1.2555649759538505e-21,6.822476521666193e-25,1.1551004099144696e-33
3.190055787844047e-17,0.10054149576763871,0.0,0.02496445338418996,0.031075110263184432,0.31940968187332663,0.3504847921340777,0.20701222017803078,0.09201819553414409,0.0,6.699654704934227e-38,3.6133361718214186e-12,5.474693689844452e-35,0.0,4.9362241124567025e-60,8.016434878871072e-26,7.204229765417427e-44,6.197458194332028e-33,2.4841299040019084e-47,8.629592060764715e-25,2.1084221579530702e-19,1.1926899077669924e-76,1.218780931496324e-15,3.3390949354303566e-49,7.795219060187224e-40,1.1537836660235584e-67,3.613336382005421e-12,3.6091009159099444e-58,6.5613269308497184e-12,2.2427180420220454e-12,1.4266084023327477e-12,1.7817031529952442e-12,1.4757655629354205e-12,7.176713910440102e-13,5.678793997584963e-16,1.978329478882668e-19,6.807905122310172e-14,7.407723700763822e-26,1.9783295039026084e-19,3.648740602628736e-21,6.686026978703635e-14,7.083687262540971e-13,1.1483700875562336e-33,1.2141426538459333e-37,1.915168715172093e-20,2.8227782674319864e-21,2.0206070250206075e-24,6.651853757561383e-33
3.9988023497475716e-17,0.10054149576763871,0.0,0.02496445338040878,0.031075110263184432,0.31940968187255886,0.35048479213269296,0.20701222017747706,0.09201819553248053,0.0,1.3084170888469456e-37,4.529393256800865e-12,1.0691868604236452e-34,0.0,1.4515919062834314e-59,1.2559192699034745e-25,1.3850858199318266e-43,9.654509568897578e-33,4.851411245002498e-47,1.344333048683674e-24,2.6429517350759375e-19,3.576239375330897e-76,1.5277676557146336e-15,6.521125441852609e-49,1.4974769151948168e-39,3.392923400374997e-67,4.529393520067533e-12,8.704513099901998e-58,8.2247443838472e-12,2.811293827340382e-12,1.7882842545683315e-12,2.2334023079129183e-12,1.849902511973245e-12,8.996165446693454e-13,7.119146530595459e-16,3.081877045318931e-19,8.533852966952747e-14,1.4230364244584799e-25,3.0818770934140813e-19,5.6844268774784616e-21,8.381076122465833e-14,8.879551624357492e-13,1.7917459047219518e-33,2.336858555106495e-37,2.8935757672412e-20,5.294940743463195e-21,4.6585371244683025e-24,2.3170657739919612e-32
5.616295473554621e-17,0.10054149576763871,0.0,0.024964453372846442,0.031075110263184432,0.3194096818710233,0.35048479212992356,0.2070122201763696,0.09201819552915344,0.0,3.6589047909066777e-37,6.3615074267488995e-12,2.98991274204399e-34,0.0,8.360871795600418e-59,2.4862604761059013e-25,3.816670348982537e-43,1.8901731964862385e-32,1.3566661577832564e-46,2.6319537505288154e-24,3.712010889317361e-19,2.1077002404653943e-75,2.1457411041118363e-15,1.8235910647037895e-48,4.1188852879574456e-39,1.9542543182290093e-66,6.361507795929239e-12,3.470950419629821e-57,1.1551557524447794e-11,3.948444610310863e-12,2.5116365441740785e-12,3.1368003091195527e-12,2.5981754073568853e-12,1.2635072088318503e-12,1.0000665937138896e-15,6.033743585287346e-19,1.1985748675584314e-13,3.9141216906183656e-25,6.033743717631622e-19,1.1130535603182762e-20,1.17711744099584e-13,1.2471280263607455e-12,3.529395541936449e-33,6.481693437959049e-37,5.320135083835046e-20,1.3807689338473827e-20,1.7412978784502166e-23,1.871934723501663e-31
8.851281721168718e-17,0.10054149576763871,0.0,0.02496445335772185,0.031075110263184432,0.3194096818679522,0.3504847921243847,0.20701222017415472,0.0920181955224993,0.0,1.4724861082534832e-36,1.0025735766601548e-11,1.2032575945100165e-33,0.0,9.181732667093875e-58,6.268397974728465e-25,1.524514101964276e-42,4.672899995112758e-32,5.4597541752058196e-46,6.506735147726297e-24,5.850129197782958e-19,2.3508221468903555e-74,3.3816880007485717e-15,7.338842258419372e-48,1.6389937461147313e-38,2.1461207735107185e-65,1.002573634660254e-11,2.280209409171988e-56,1.820509674190576e-11,6.222743025474761e-12,3.958343468197549e-12,4.943595076973158e-12,4.094717187217933e-12,1.9912899648532405e-12,1.5766962210457314e-15,1.4916676550924571e-18,1.8889540170235954e-13,1.5575045113647066e-24,1.4916677077649247e-18,2.7524762907317835e-20,1.8551370984816203e-13,1.9654737204562632e-12,8.973321388758827e-33,2.6890709756297924e-36,1.1638057474239882e-19,4.9218651858025626e-20,1.0405685583951652e-22,3.189602459521868e-30
1.5321254216396913e-16,0.10054149576763871,0.0,0.02496445332747304,0.031075110263184432,0.31940968186180996,0.3504847921133071,0.20701222016972498,0.09201819550919142,0.0,7.905490371893393e-36,1.735419244613316e-11,6.460055054958235e-33,0.0,1.6152997862309855e-56,1.9308064316133093e-24,8.203772332531253e-42,1.3971628374336325e-31,2.931235400014962e-45,1.9454660057383636e-23,1.0126365814645151e-18,4.164123103284259e-73,5.85358179339134e-15,3.9400810974864676e-47,8.752733749142773e-38,3.775571045297862e-64,1.7354193443748533e-11,2.188756076840007e-55,3.151182691675542e-11,1.0771327252235744e-11,6.851766717812815e-12,8.557179674255567e-12,7.087784702769849e-12,3.446861187874438e-12,2.7312584926909536e-15,4.459984088062557e-18,3.2697123469105355e-13,8.317455533997488e-24,4.459984369360954e-18,8.234525189889143e-20,3.2111764134022497e-13,3.4021649736241823e-12,3.061840468341988e-32,1.7543371923627793e-35,2.7970468609437237e-19,2.1489004505704414e-19,8.459120112906327e-22,8.706099923566652e-29
2.8261199206853303e-16,0.10054149576763871,0.0,0.024964453266976862,0.031075110263184432,0.3194096818495255,0.3504847920911518,0.20701222016086548,0.09201819548257704,0.0,5.099955462853505e-35,3.201110580450161e-11,4.1674825354043373e-32,0.0,3.763120530357532e-55,6.812296582525716e-24,5.362555318159242e-41,4.750224728271598e-31,1.8909857944633397e-44,6.614404238559725e-23,1.867883904809353e-18,9.72337746924662e-72,1.0797369376154088e-14,2.5418079298896613e-46,5.6359078658254825e-37,8.795846332480354e-63,3.201110762123803e-11,2.656470078153404e-54,5.812389428794349e-11,1.9868445291538284e-11,1.2638650907503526e-11,1.5784329115088224e-11,1.3073855557560638e-11,6.358026477690082e-12,5.045594983171186e-15,1.516358385148636e-17,6.031229130511382e-13,5.355502418394408e-23,1.516358566274834e-17,2.802992673818875e-19,5.923255043039779e-13,6.2755469398656e-12,1.6896155430917795e-31,2.199374569472815e-34,6.733817995541466e-19,1.0033413055082515e-18,7.729190205129556e-21,2.9081274369114578e-27
