Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34)
3.1016936168433727e-12,0.06210963536780779,0.0,0.015420829866746076,0.031075110263184432,0.3194094557197321,0.3504846560485344,0.20701205564631758,0.0920178389208104,0.0,8.54470839363649e-35,1.1576212097718041e-11,4.2752570393744855e-33,0.0,4.098737022537082e-50,6.634810871967868e-15,9.7416157164542e-38,1.3286685650401e-34,9.920778535403751e-51,1.3524620321116257e-20,5.7213866193106e-24,9.947470062093469e-82,2.0930020612130457e-19,5.91074217202552e-55,1.8494841334236016e-35,3.172423641301095e-62,1.1576057354453284e-11,2.201897294321103e-55,3.566189861216177e-07,1.7124055251488505e-07,1.0913627343074017e-07,1.360794288083508e-07,1.1040396568425761e-07,5.477837901225652e-08,4.9615602152866034e-11,6.878807909114485e-11,1.233982886264023e-16,3.3056915838933705e-13,6.857300327214649e-11,2.025608989939428e-11,5.22517519993343e-18,5.412987321555921e-08,3.205298748343176e-22,1.8552109940857997e-21,5.846844444762234e-14
3.153679555571995e-12,0.06210963536780779,0.0,0.015420815201049591,0.031075110263184432,0.31940945193052567,0.35048465376891186,0.20701205292858038,0.09201783487594745,0.0,8.987105663006667e-35,1.17702351729764e-11,4.493977171541436e-33,0.0,4.528576308188081e-50,6.974311440059112e-15,1.0411308831579008e-37,1.3735800709682364e-34,1.0428017462772212e-50,1.3981768159671025e-20,5.8172798864679435e-24,1.080950898234398e-81,2.1281677478518445e-19,6.212952175376699e-55,1.976627743367653e-35,3.5051193625755716e-62,1.1770075199255478e-11,2.353268389512965e-55,3.6066383506210884e-07,1.7410811389867038e-07,1.1096840383555717e-07,1.3835885731392443e-07,1.122145151624881e-07,5.569537179276704e-08,5.101633791902257e-11,7.111124675280333e-11,1.2747676518465069e-16,3.4745192362074146e-13,7.088519057245774e-11,2.1200400481976297e-11,5.3127517085709096e-18,5.5037058945088615e-08,3.422479834793006e-22,2.013857293445193e-21,6.044468839729813e-14
3.205665494300617e-12,0.06210963536780779,0.0,0.015420800585461398,0.031075110263184432,0.31940944814136146,0.350484651489333,0.20701205021214023,0.09201783087995279,0.0,9.444938394448317e-35,1.1964258246972807e-11,4.7200371114870034e-33,0.0,4.995341331955697e-50,7.32521004530005e-15,1.1114951164009946e-37,1.4192380588787321e-34,1.095225797445915e-50,1.4446513859261195e-20,5.91317315236659e-24,1.1730301090423677e-81,2.1633362704124643e-19,6.5252916237684506e-55,2.1102167166243242e-35,3.8663956137433547e-62,1.1964092955866277e-11,2.5123130742834364e-55,3.6465981583362865e-07,1.7697559264726384e-07,1.1280063833136877e-07,1.4063824214311386e-07,1.1402376937131862e-07,5.6612327784043136e-08,5.242932992178027e-11,7.347292878575368e-11,1.316215161973566e-16,3.648993008466124e-13,7.323552529134859e-11,2.2171121461519458e-11,5.400328215721407e-18,5.594424290727861e-08,3.6504958386812055e-22,2.1831613826908773e-21,6.245377461262293e-14
3.2576514330292394e-12,0.06210963536780779,0.0,0.015420786019389957,0.031075110263184432,0.31940944435223945,0.3504846492097978,0.2070120474969961,0.09201782693223602,0.0,9.918515846236645e-35,1.2158281319707285e-11,4.9535582839368206e-33,0.0,5.501527344714839e-50,7.687695543166126e-15,1.1853671098269864e-37,1.4656425287315607e-34,1.1493780327931683e-50,1.4918857405109555e-20,6.0090664170071345e-24,1.2712799774363619e-81,2.1985076290558063e-19,6.84792749296784e-55,2.2504652797394538e-35,4.2581837194396065e-62,1.2158110624285882e-11,2.6792864008919907e-55,3.6860751877275024e-07,1.7984298877396988e-07,1.1463297715826124e-07,1.4291758330408552e-07,1.158317292422006e-07,5.752924699183708e-08,5.3854347733590376e-11,7.587312195365567e-11,1.3583254163282295e-16,3.829205350325038e-13,7.56239981970658e-11,2.316848108745545e-11,5.487904721384957e-18,5.685142510799727e-08,3.889700276426075e-22,2.36365052364768e-21,6.449570289935079e-14
3.3096373717578617e-12,0.06210963536780779,0.0,0.015420771502250874,0.031075110263184432,0.3194094405631596,0.35048464693030634,0.20701204478314714,0.09201782303221394,0.0,1.040815115287747e-34,1.2352304391179859e-11,5.194662127706998e-33,0.0,6.049753975991969e-50,8.061956822784283e-15,1.2628615465396024e-37,1.5127934804871816e-34,1.2052864780646018e-50,1.5398798782487736e-20,6.104959680390184e-24,1.3760055777705175e-81,2.2336818239431434e-19,7.181026758735372e-55,2.3975911613493228e-35,4.68251127338853e-62,1.2352128204514494e-11,2.85444759121272e-55,3.7250752708472174e-07,1.8271030229198304e-07,1.164654205518858e-07,1.4519688080491854e-07,1.1763839570584787e-07,5.844612942183043e-08,5.5291165185719694e-11,7.831182302083536e-11,1.4010984145935262e-16,4.0152486913990607e-13,7.80506000602466e-11,2.4192703332703053e-11,5.575481225561594e-18,5.775860555304341e-08,4.1404522974507254e-22,2.5558690400679805e-21,6.657047306191008e-14
3.361623310486484e-12,0.06210963536780779,0.0,0.015420757033466797,0.031075110263184432,0.31940943677412187,0.35048464465085843,0.20701204207059234,0.09201781917931043,0.0,1.0914161461637992e-34,1.254632746139055e-11,5.443470095705215e-33,0.0,6.642769302825543e-50,8.44818280700353e-15,1.3440949542882592e-37,1.560690914106529e-34,1.2629791590047446e-50,1.5886337976715675e-20,6.20085294251633e-24,1.4875218778246716e-81,2.268858855236111e-19,7.524756396824996e-55,2.5518155921690877e-35,5.141505287701125e-62,1.2546145696552306e-11,3.0380600367242517e-55,3.7636041692955634e-07,1.8557753321438875e-07,1.1829796874354009e-07,1.4747613465360604e-07,1.194437696922383e-07,5.93629750796349e-08,5.6739560289696364e-11,8.078902875227741e-11,1.4445341564524881e-16,4.20721544126834e-13,8.051532165391056e-11,2.5244007972638644e-11,5.6630577282513534e-18,5.866578424814755e-08,4.403116682603274e-22,2.7603785872673446e-21,6.867808490339073e-14
3.413609249215106e-12,0.06210963536780779,0.0,0.015420742612467338,0.031075110263184432,0.3194094329851263,0.3504846423714542,0.2070120393593308,0.09201781537295627,0.0,1.1436868070724938e-34,1.2740350530339385e-11,5.7001036549318364e-33,0.0,7.283453978991389e-50,8.846562452463987e-15,1.4291857054621149e-37,1.609334829551005e-34,1.3224841013570346e-50,1.6381474973161004e-20,6.296746203386179e-24,1.6061538966893044e-81,2.3040387230967013e-19,7.879283382984109e-55,2.713363304980841e-35,5.637395388895353e-62,1.2740163100399507e-11,3.2303912984992164e-55,3.801667575071934e-07,1.8844468155416506e-07,1.2013062196024754e-07,1.4975534485805609e-07,1.2124785213061496e-07,6.027978397079317e-08,5.8199315160037504e-11,8.330473591361724e-11,1.4886326415881464e-16,4.405197989484111e-13,8.301815375345125e-11,2.6322610662777157e-11,5.750634229454269e-18,5.957296119897255e-08,4.678063842578516e-22,2.9777584217075598e-21,7.081853822553138e-14
3.4655951879437284e-12,0.06210963536780779,0.0,0.015420728238689011,0.031075110263184432,0.3194094291961729,0.3504846400920936,0.20701203664936163,0.09201781161258914,0.0,1.1976596569494864e-34,1.293437359802639e-11,5.964684286481014e-33,0.0,7.974825434402918e-50,9.257284749664062e-15,1.5182540170843372e-37,1.6587252267824717e-34,1.3838293308638196e-50,1.688420975723849e-20,6.392639463000326e-24,1.7322368626407314e-81,2.339221427687258e-19,8.244774692953565e-55,2.882462534622084e-35,6.172517068231617e-62,1.2934180416056293e-11,3.431713107194215e-55,3.839271111415271e-07,1.913117473241839e-07,1.2196338042483583e-07,1.5203451142609256e-07,1.230506439494877e-07,6.119655610077976e-08,5.967021593856767e-11,8.585894127113368e-11,1.5333938696835339e-16,4.60928870557449e-13,8.555908713662835e-11,2.7428723014855436e-11,5.838210729170379e-18,6.048013641111471e-08,4.96566981634144e-22,3.2086056704806352e-21,7.299183282870734e-14
3.5175811266723507e-12,0.06210963536780779,0.0,0.015420713911575097,0.031075110263184432,0.3194094254072616,0.35048463781277667,0.20701203394068382,0.0920178078976535,0.0,1.2533676980262737e-34,1.3128396664451586e-11,6.237333485541805e-33,0.0,8.72004213539404e-50,9.68053872302621e-15,1.611421950806198e-37,1.7088621057632427e-34,1.447042873266358e-50,1.7394542314409527e-20,6.488532721359372e-24,1.866116371025506e-81,2.3744069691704666e-19,8.621397302467671e-55,3.059345017973866e-35,6.74931497917138e-62,1.3128197643522852e-11,3.642301363039391e-55,3.8764203336351733e-07,1.9417873053721205e-07,1.2379624435601323e-07,1.543136343654566e-07,1.2485214607663429e-07,6.211329147500184e-08,6.115205271998621e-11,8.845164159174137e-11,1.5788178404216836e-16,4.819579939050233e-13,8.813811258355964e-11,2.856255267165919e-11,5.9257872273997145e-18,6.138730989010428e-08,5.266316269552163e-22,3.453535600737887e-21,7.51979685119186e-14
3.569567065400973e-12,0.06210963536780779,0.0,0.015420699630575614,0.031075110263184432,0.3194094216183923,0.35048463553350334,0.20701203123329645,0.09201780422760057,0.0,1.3108443902053052e-34,1.3322419729615e-11,6.518172761399282e-33,0.0,9.522407914685415e-50,1.0116513430960888e-14,1.7088134129013665e-37,1.759745466456075e-34,1.512152754304819e-50,1.7912472630181527e-20,6.584425978463913e-24,2.008148542136074e-81,2.4095953477093536e-19,9.009318187254187e-55,3.2442459939493046e-35,7.370346288770665e-62,1.332221478279937e-11,3.862436135828431e-55,3.9131207299320434e-07,1.970456312059128e-07,1.2562921396844453e-07,1.5659271368380713e-07,1.2665235943910198e-07,6.302999009879998e-08,6.264461947895345e-11,9.108283364298341e-11,1.624904553485631e-16,5.036164019410453e-13,9.075522087671314e-11,2.9724303380324577e-11,6.01336372414231e-18,6.229448164140647e-08,5.580390492992653e-22,3.713181889022497e-21,7.74369450727784e-14
3.621553004129595e-12,0.06210963536780779,0.0,0.015420685395147214,0.031075110263184432,0.31940941782956506,0.35048463325427365,0.20701202852719866,0.09201780060188813,0.0,1.3701236655898614e-34,1.3516442793516651e-11,6.807323637435648e-33,0.0,1.0385376362697885e-49,1.0565397965929165e-14,1.8105541542600412e-37,1.8113753088241617e-34,1.5791869997182849e-50,1.8438000690107416e-20,6.680319234314547e-24,2.158700179094688e-81,2.444786563467272e-19,9.408704323034354e-55,3.437404203481799e-35,8.038284076556268e-62,1.351623183388603e-11,4.0924016649082434e-55,3.9493777222082015e-07,1.9991244934284716e-07,1.2746228947282456e-07,1.58871749388722e-07,1.2845128496320888e-07,6.39466519774491e-08,6.41477139983921e-11,9.375251419302429e-11,1.6716540085584104e-16,5.259133256148297e-13,9.341040280089947e-11,3.0914175064417e-11,6.100940219398202e-18,6.320165167042206e-08,5.908285400994824e-22,3.98819689054509e-21,7.970876230750196e-14
3.6735389428582174e-12,0.06210963536780779,0.0,0.015420671204753088,0.031075110263184432,0.31940941404077994,0.3504846309750875,0.20701202582238942,0.09201779701998056,0.0,1.4312399431995003e-34,1.3710465856156569e-11,7.10490765113136e-33,0.0,1.131255528810837e-49,1.1027381454503624e-14,1.916771770383266e-37,1.8637516328311255e-34,1.6481736352447493e-50,1.8971126479785074e-20,6.776212488911873e-24,2.3181489257294665e-81,2.4799806166079026e-19,9.819722685522868e-55,3.639061889513593e-35,8.755920786995524e-62,1.371024879678302e-11,4.3324863591690114e-55,3.9851966668683763e-07,2.0277918496047453e-07,1.2929547107595096e-07,1.6115074148769915e-07,1.3024892357454483e-07,6.486327711615916e-08,6.566113779923959e-11,9.64606800106425e-11,1.7190662053230592e-16,5.488579938756577e-13,9.610364914326407e-11,3.2132363894552596e-11,6.1885167131674254e-18,6.410881998248838e-08,6.250399529870348e-22,4.2792519083650396e-21,8.201342001089586e-14
3.72552488158684e-12,0.06210963536780779,0.0,0.015420657058862927,0.031075110263184432,0.3194094102520369,0.350484628695945,0.20701202311886785,0.09201779348134867,0.0,1.4942281438350984e-34,1.3904488917534773e-11,7.411046354066236e-33,0.0,1.2307711240169617e-49,1.150265305742794e-14,2.027595701377102e-37,1.9168744384410085e-34,1.7191406866211192e-50,1.9511849984856826e-20,6.872105742256482e-24,2.4868834244578825e-81,2.515177507295244e-19,1.0242540250427905e-54,3.849464796984065e-35,9.526171729771323e-62,1.3904265671490521e-11,4.582982797033951e-55,4.020582855611302e-07,2.056458380711548e-07,1.3112875898079542e-07,1.6342968998815728e-07,1.3204527619797332e-07,6.577986552007586e-08,6.718469607138212e-11,9.920732786522376e-11,1.7671411434626134e-16,5.724596336733376e-13,9.883495069327995e-11,3.337906235783078e-11,6.276093205450014e-18,6.501598658287993e-08,6.6071370363418115e-22,4.5870374625129856e-21,8.435091797634736e-14
3.777510820315462e-12,0.06210963536780779,0.0,0.015420642956952795,0.031075110263184432,0.31940940646333577,0.35048462641684597,0.207012020416633,0.09201778998546968,0.0,1.5591237051210385e-34,1.4098511977651293e-11,7.725861311920591e-33,0.0,1.3374774099876679e-49,1.1991401969674872e-14,2.1431572319469678e-37,1.970743725618268e-34,1.7921161795832167e-50,2.0060171191008923e-20,6.967998994348978e-24,2.665303474163178e-81,2.55037723569361e-19,1.0677323993451113e-54,4.06886217281833e-35,1.0352078633344446e-61,1.4098282458008713e-11,4.8441877264494176e-55,4.0555415162110184e-07,2.0851240868714895e-07,1.3296215338657376e-07,1.657085948974371e-07,1.3384034375763242e-07,6.669641719428159e-08,6.871819760597532e-11,1.0199245452675387e-10,1.8158788226601125e-16,5.967274699587601e-13,1.016042982427401e-10,3.465445932587345e-11,6.3636696962460026e-18,6.592315147680912e-08,6.97890769597552e-22,4.9122635590210755e-21,8.672125599581441e-14
3.829496759044084e-12,0.06210963536780779,0.0,0.015420628898505095,0.031075110263184432,0.3194094026746768,0.3504846241377907,0.20701201771568403,0.0920177865318272,0.0,1.6259625966917484e-34,1.4292535036506146e-11,8.049474104476359e-33,0.0,1.4517841733271124e-49,1.2493817420502971e-14,2.263589491391848e-37,2.0253594943277654e-34,1.8671281398657768e-50,2.0616090083970992e-20,7.063892245189949e-24,2.853820188077459e-81,2.5855798019676214e-19,1.1124240890287627e-54,4.2975067659156043e-35,1.1236813246610412e-61,1.4292299156337771e-11,5.116402064874752e-55,4.0900778132894284e-07,2.113788968206204e-07,1.347956544888145e-07,1.6798745622280206e-07,1.356341271769362e-07,6.761293214379615e-08,7.026145472891316e-11,1.0481605676581197e-10,1.8652792425985946e-16,6.216707256844511e-13,1.0441168258575012e-10,3.5958740121709295e-11,6.451246185555426e-18,6.683031466942716e-08,7.366126901615587e-22,5.2556599588928076e-21,8.91244338598157e-14
3.8814826977727064e-12,0.06210963536780779,0.0,0.015420614883008459,0.031075110263184432,0.31940939888605985,0.35048462185877893,0.20701201501601987,0.09201778311991092,0.0,1.694781335547238e-34,1.4486558094099364e-11,8.382006325618202e-33,0.0,1.5741184713236912e-49,1.3010088673511764e-14,2.389027453598649e-37,2.080721744534765e-34,1.9442045932024518e-50,2.1179606649515562e-20,7.159785494779997e-24,3.0528561516584425e-81,2.6207852062821986e-19,1.1583457916626065e-54,4.5356548271378447e-35,1.2183680993568877e-61,1.4486315766477878e-11,5.399930899272433e-55,4.1241968490788713e-07,2.1424530248363605e-07,1.366292624794264e-07,1.7026627397143925e-07,1.374266273785761e-07,6.852941037357743e-08,7.181428323562315e-11,1.0767813135356385e-10,1.9153424029610994e-16,6.472986218051207e-13,1.0725709451872127e-10,3.7292086585325173e-11,6.53882267337832e-18,6.773747616582459e-08,7.769215661819649e-22,5.6179764469824374e-21,9.15604513574212e-14
3.933468636501329e-12,0.06210963536780779,0.0,0.015420600909957696,0.031075110263184432,0.3194093950974848,0.35048461957981075,0.20701201231763972,0.09201777974921684,0.0,1.7656170015477002e-34,1.4680581150430967e-11,8.723579583334667e-33,0.0,1.704925110376921e-49,1.3540405026695733e-14,2.5196079370364527e-37,2.13683047620492e-34,2.023373565325808e-50,2.1750720873457546e-20,7.255678743119712e-24,3.262845580472185e-81,2.655993448802559e-19,1.2055142048148531e-54,4.783566109298187e-35,1.3196124676347061e-61,1.4680332288429203e-11,5.695083486098008e-55,4.1579036641760863e-07,2.171116256881679e-07,1.3846297754676438e-07,1.725450481504607e-07,1.3921784528452196e-07,6.944585188852221e-08,7.337650232697592e-11,1.1057867506175529e-10,1.966068303430668e-16,6.73620377278207e-13,1.101405248403631e-10,3.865467713809635e-11,6.626399159714718e-18,6.864463597103229e-08,8.188600599295805e-22,5.9999831008125036e-21,9.402930827624285e-14
3.985454575229951e-12,0.06210963536780779,0.0,0.01542058697885371,0.031075110263184432,0.31940939130895174,0.35048461730088615,0.20701200962054253,0.09201777641924697,0.0,1.8385072530692249e-34,1.4874604205500975e-11,9.07431549971928e-33,0.0,1.844667131241644e-49,1.4084955812496848e-14,2.6554696047508922e-37,2.193685689304272e-34,2.10466308196733e-50,2.2329432741653725e-20,7.351571990209696e-24,3.4842344780701257e-81,2.6912045296942115e-19,1.2539460260530622e-54,5.041503867149624e-35,1.427772823098916e-61,1.4874348722191927e-11,6.002173251290296e-55,4.191203238286509e-07,2.1997786644609374e-07,1.4029679987569484e-07,1.7482377876690368e-07,1.410077818160234e-07,7.03622566934669e-08,7.49479345464642e-11,1.1351768466270542e-10,2.0174569436903423e-16,7.006452090644188e-13,1.1306196435167663e-10,4.004668684594095e-11,6.7139756445646545e-18,6.955179409002187e-08,8.624713949341104e-22,6.4024705593026e-21,9.653100440242559e-14
4.037440513958573e-12,0.06210963536780779,0.0,0.015420573089203417,0.031075110263184432,0.31940938752046066,0.350484615022005,0.2070120069247275,0.09201777312950934,0.0,1.913490342793288e-34,1.5068627259309424e-11,9.434335710971703e-33,0.0,1.9938263005495985e-49,1.4643930397855905e-14,2.796752964358435e-37,2.2512873837992376e-34,2.18810116885742e-50,2.2915742240002315e-20,7.447465236050534e-24,3.717480793871485e-81,2.7264184491229495e-19,1.3036579529441444e-54,5.309734857373508e-35,1.5432220531832558e-61,1.5068365067766215e-11,6.321517790261388e-55,4.224100490960104e-07,2.2284402476919834e-07,1.4213072964765933e-07,1.7710246582773204e-07,1.427964378936114e-07,7.127862479318823e-08,7.652840571846287e-11,1.1649515692930046e-10,2.0695083234231636e-16,7.283823321282737e-13,1.1602140385594736e-10,4.1468287481386915e-11,6.8015521279281644e-18,7.045895052770673e-08,9.07799355828127e-22,6.826250291434959e-21,9.906553952063881e-14
4.0894264526871954e-12,0.06210963536780779,0.0,0.015420559240519688,0.031075110263184432,0.31940938373201155,0.3504846127431675,0.20701200423019364,0.09201776987951796,0.0,1.9906051336497245e-34,1.5262650311856325e-11,9.803761867398863e-33,0.0,2.1529036091197205e-49,1.5217518184262524e-14,2.943600368040785e-37,2.309635559656609e-34,2.2737158517253953e-50,2.350964935444239e-20,7.543358480642823e-24,3.9630545810405727e-81,2.761635207254845e-19,1.354666683054359e-54,5.58852933856827e-35,1.666347924842877e-61,1.5262381325152238e-11,6.653438867886909e-55,4.256600282317808e-07,2.2571010066917474e-07,1.4396476704073708e-07,1.793811093398371e-07,1.4458381443709894e-07,7.219495619240404e-08,7.811774488770444e-11,1.1951108863498715e-10,2.1222224423121762e-16,7.568409594386309e-13,1.190188341587385e-10,4.291964758441705e-11,6.889128609805284e-18,7.136610528894248e-08,9.548882881911875e-22,7.27215486483277e-21,1.016329134140678e-13
4.141412391415818e-12,0.06210963536780779,0.0,0.015420545432321254,0.031075110263184432,0.3194093799436044,0.35048461046437357,0.20701200153694,0.09201776666879269,0.0,2.069891114888207e-34,1.5456673363141704e-11,1.0182715633416074e-32,0.0,2.3224197765728037e-49,1.5805908607804014e-14,3.096156012539196e-37,2.3687302168435424e-34,2.361535156299496e-50,2.4111154070953494e-20,7.639251723987159e-24,4.221438154368886e-81,2.7968548042562486e-19,1.4069889139493162e-54,5.878161071237991e-35,1.7975534751260035e-61,1.5456397494350174e-11,6.998262418496091e-55,4.2887074137696713e-07,2.2857609415762539e-07,1.4579891222970651e-07,1.8165970931003828e-07,1.4636991236558268e-07,7.311125089577396e-08,7.971578425980242e-11,1.2256547655376668e-10,2.1755993000404239e-16,7.860303019692253e-13,1.2205424606788414e-10,4.440093252225996e-11,6.976705090196048e-18,7.227325837852775e-08,1.0037830983940733e-21,7.741038214274169e-21,1.0423312586440575e-13
