Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206),SX(544)
5.702072931609067e-22,0.11156171647114635,0.0,0.02770077419978531,0.031075110263184425,0.3194096818763551,0.3504847921395392,0.20701222018021492,0.09201819554070587,5.1841959699717264e-80,3.382552545408959e-50,2.8358256950576907e-16,1.4758719485990551e-46,1.1427926447342871e-49,4.793876946317117e-80,4.1704967477338785e-33,1.5512766149396175e-55,2.7840373596744773e-38,1.0208038264343952e-58,2.8889818480990216e-33,1.051677919516864e-22,4.0187887017378307e-94,5.417317581380645e-19,6.788777631848897e-59,2.783945467205935e-51,4.595330304208471e-87,2.837646094189648e-16,2.8420374627276315e-58,1.2354208231691138e-16,4.222741481667263e-17,3.637276319068884e-17,3.354709827201083e-17,2.7786738129041186e-17,1.3512772742854248e-17,1.214364303672114e-17,1.407887000888633e-28,3.5569373028533614e-17,3.933100824471674e-39,4.154174164020656e-28,1.8685068140593926e-27,3.512290075029501e-17,1.3337634302643188e-17,7.949510796369187e-42,2.387639129563537e-50,3.3858506948985713e-29,8.732354575635598e-35,2.233673233775207e-40,4.1321784553622355e-58,9.471581476669496e-20,9.50263519841616e-18,5.7213517233670084e-18,1.850817212342389e-30,6.952008036433692e-32,1.3858608157879578e-48,3.0218427059194905e-22,1.2990439736288474e-32,1.3139789987435563e-31,6.756386371015947e-18,5.4865999297245446e-67,4.639981040695233e-87,2.3532796409495285e-69,3.2295238967336095e-49,1.1336150810719099e-36,1.650518746353439e-55,7.519033036551914e-56,1.91813902457786e-90,2.887136485749445e-80,1.1383349237188857e-76,7.460153564606877e-88,7.235681882843497e-46,2.2900556207104233e-22,3.161829723492071e-48,1.5743842969724668e-56,3.2965890955149826e-54,3.0071900221315917e-90,1.819352073636371e-19,4.86038759773843e-37,3.597870720780855e-95,3.7286288749207016e-80,4.6213022454345953e-76,2.049400858302922e-57,2.219939868122041e-62,1.1956357750544017e-23,2.4490534788153437e-44,7.678213270549103e-110,6.027801024410313e-121,1.2164198599506435e-119,5.3675357236334945e-18,6.619202787837219e-50
1.14090998796661e-21,0.11156171647114635,0.0,0.02770077419978498,0.031075110263184418,0.319409681876355,0.35048479213953887,0.2070122201802149,0.09201819554070574,1.661143283801693e-78,2.7087854071538682e-49,5.674115183073686e-16,1.1816997776618725e-45,9.15160961407943e-49,1.5359345371160488e-78,1.6692856517151703e-32,1.2419645589582409e-54,1.1143404849449373e-37,8.174709694799195e-58,1.1563456296354178e-32,2.104269547043733e-22,1.2879374231860937e-92,1.0839341780990004e-18,5.436528066166739e-58,2.228849131819922e-50,1.472321553167191e-85,5.677757562918022e-16,2.275934972809628e-57,2.4719149914148677e-16,8.449151721839421e-17,7.277712739962307e-17,6.712334258803673e-17,5.559761764347684e-17,2.703728551596613e-17,2.4297836585287258e-17,5.635217063241409e-28,7.116964907447468e-17,3.1488721533274697e-38,1.66275227465976e-27,7.47889672463718e-27,7.027631661853088e-17,2.6686856471684392e-17,3.181876006316177e-41,1.911563082310748e-49,1.3552191601452212e-28,6.991176310293957e-34,1.804618991460806e-39,1.3358233551351437e-56,1.8951391966517265e-19,1.9013526378729373e-17,1.1447674211782104e-17,7.408092218227624e-30,2.7826149601588052e-31,1.1095536377353397e-47,6.04631082057025e-22,5.199561301112697e-32,5.259340323071517e-31,1.351864275633728e-17,1.7578795654899178e-65,7.427826607164205e-86,3.768314981196602e-68,2.586238263921704e-48,4.5374146201378907e-36,1.3214185860110067e-54,1.2044453364055592e-54,4.955002738620258e-88,9.247725799614078e-79,3.647503284498228e-75,2.3895460098026406e-86,5.79294511088585e-45,4.58210088305813e-22,2.5320281229937444e-47,2.5217509885478976e-55,1.3203970773909055e-53,3.8855047099558626e-88,3.640284818071002e-19,1.9454216936534702e-36,4.614626664162479e-93,1.1946677080860811e-78,1.4806432667454564e-74,6.566163562278149e-56,7.178212610018329e-61,2.39231036406376e-23,9.812563135090062e-44,9.848742611695408e-108,3.8615330162816177e-119,3.120597043886613e-117,1.0739734814533219e-17,1.0603049473950396e-48
2.282315377578017e-21,0.11156171647114635,0.0,0.027700774199784322,0.0310751102631844,0.31940968187635477,0.35048479213953815,0.2070122201802148,0.09201819554070549,5.3191821835850894e-77,2.168126210346764e-48,1.1350694159105552e-15,9.457608914895382e-45,7.324996885643829e-48,4.918023011300642e-77,6.6793176707594e-32,9.93949144626448e-54,4.458813435478418e-37,6.543081007620784e-57,4.626888728456438e-32,4.2094528020974695e-22,4.1244824724199577e-91,2.1683390180208372e-18,4.351425937282021e-57,1.783756698253458e-49,4.714336477651953e-84,1.1357980500374474e-15,1.8216704404920094e-56,4.944903326237655e-16,1.6901972201029806e-16,1.4558585584046355e-16,1.3427583121588862e-16,1.1121937666311733e-16,5.4086311067623216e-17,4.8606223672241794e-17,2.2548208465291582e-27,1.4237020116637623e-16,2.5200547293041064e-37,6.653174933934938e-27,2.9925328605526286e-26,1.4058314835500153e-16,5.338530080956205e-17,1.273164849439951e-40,1.5298314158595988e-48,5.422613918610699e-28,5.595038606280577e-33,1.470368967945268e-38,4.353438582210425e-55,3.79110129793067e-19,3.803530873926476e-17,2.2900319185605727e-17,2.9642018359877837e-29,1.1134084364498642e-30,8.879891159715704e-47,1.209524705702631e-21,2.0805017949073774e-31,2.1044211900300187e-30,2.7043155527226327e-17,5.628685302181462e-64,1.18876027992447e-84,6.031767624686021e-67,2.0700386465291297e-47,1.815556881431939e-35,1.0575364794878947e-53,1.9282333131276918e-53,1.2864531619584156e-85,2.9606950743994676e-77,1.1679746971681032e-73,7.65022371549666e-85,4.636116683406719e-44,9.166191464869041e-22,2.0266487223084798e-46,4.0369916915450484e-54,5.285113611944379e-53,5.051486372813042e-86,7.282150306979794e-19,7.784220811674956e-36,5.912714906010983e-91,3.825348830193945e-77,4.7409830821732735e-73,2.1024586587704784e-54,2.340477124307513e-59,4.7856596440044806e-23,3.934279412257436e-43,1.2619610120825779e-105,2.472577385628088e-117,7.997138707417879e-115,2.1484132996332128e-17,1.6974745633424305e-47
4.565126156800831e-21,0.11156171647114635,0.0,0.027700774199783,0.031075110263184366,0.3194096818763543,0.3504847921395367,0.20701222018021465,0.09201819554070499,1.7027023081168242e-75,1.734940229390166e-47,2.2703852111168774e-15,7.567691775639018e-44,5.861481548714054e-47,1.5742527409070417e-75,2.6721625743530063e-31,7.953103938617656e-53,1.7838157146859424e-36,5.235790430513273e-56,1.8510567762680734e-31,8.4198193122049325e-22,1.3203278510893829e-89,4.337148697864371e-18,3.48202239681736e-56,1.4272763736838072e-48,1.5090530452313837e-82,2.271842637528619e-15,1.457705444370102e-55,9.890879989208338e-16,3.3807613154794854e-16,2.912033128140326e-16,2.685808084547928e-16,2.2246289466547524e-16,1.0818436219267066e-16,9.722299780544005e-17,9.020751639024421e-27,2.847713053502569e-16,2.016426668045053e-36,2.6617032024369613e-26,1.197208005687765e-25,2.8119681182793867e-16,1.067821894844983e-16,5.0934883399052014e-40,1.224097546735013e-47,2.169376282198574e-27,4.476837434300417e-32,1.2183264263290542e-37,1.44229087934878e-53,7.583025513726122e-19,7.607887345997141e-17,4.580560912122669e-17,1.185873751626813e-28,4.454358753857426e-30,7.105299037081293e-46,2.41931195585566e-21,8.323361922952499e-31,8.419055076904807e-30,5.409218106998992e-17,1.8017348117950154e-62,1.9022611618258098e-83,9.65285555953543e-66,1.65645001738597e-46,7.263409807403634e-35,8.46189867709261e-53,3.086070215425003e-52,3.379124047172129e-83,9.4765012068959e-76,3.738757325407763e-72,2.448659956175299e-83,3.709597735612919e-43,1.8334372856952866e-21,1.6217295435727582e-45,6.460939200745796e-53,2.114750770718347e-52,6.6561395329969375e-84,1.4565881284955504e-18,3.114195209055606e-35,7.572112828381568e-89,1.2244977202805539e-75,1.5175826992194865e-71,6.729878166918206e-53,7.760919729665532e-58,9.572358611573936e-23,1.580349758198734e-42,1.616156678135624e-103,1.582830991647847e-115,2.048344703677246e-112,4.297292935992781e-17,2.7167488782975737e-46
9.130747715246457e-21,0.11156171647114635,0.0,0.02770077419978036,0.031075110263184297,0.3194096818763535,0.3504847921395338,0.2070122201802143,0.092018195540704,5.4495499817752276e-74,1.3881279094105753e-46,4.54101680152932e-15,6.054795355390427e-43,4.689778927624734e-46,5.038385517711085e-74,1.0689524821904078e-30,6.363088278617119e-52,7.135843581087793e-36,4.1891626589194495e-55,7.404829717667674e-31,1.6840552332419814e-21,4.2258389187508005e-88,8.674768057550888e-18,2.785970680067475e-55,1.1419295166476497e-47,4.8297144779316515e-81,4.543931812510485e-15,1.1663120374408819e-54,1.9782833288450158e-15,6.761889504386207e-16,5.824382271287231e-16,5.371907628654028e-16,4.449499305224982e-16,2.1638046452969877e-16,1.9445654590899337e-16,3.608594328153485e-26,5.695735137183288e-16,1.613294504853091e-35,1.064767932995379e-25,4.789221770014667e-25,5.624241387737965e-16,2.1357596683109476e-16,2.0375610804345307e-39,9.793709880215044e-47,8.678032283956009e-27,3.5817403562527875e-31,1.0416507120494823e-36,4.9281514365930294e-52,1.5166873998267282e-18,1.5216600289992817e-16,9.161618894436354e-17,4.7438810684617315e-28,1.7818885134958967e-29,5.684795310885595e-45,4.838886467608986e-21,3.329615738289875e-30,3.3678961136370214e-29,1.0819023215945918e-16,5.766440385733626e-61,3.0438081764177463e-82,1.544657714668064e-64,1.3253273282093414e-45,2.905600433361326e-34,6.770161835060512e-52,4.93842999610054e-51,9.081902813958097e-81,3.0328447393280506e-74,1.196600494820818e-70,7.836653416865669e-82,2.9679599749489335e-42,3.667073655496852e-21,1.2975478426365663e-44,1.0338904618963351e-51,8.460414184725823e-52,9.000740888630727e-82,2.913334324153942e-18,1.2457794715398473e-34,9.694761341171868e-87,3.919010594482606e-74,4.85701375719518e-70,2.153851763855929e-51,2.656112109482949e-56,1.9145758177464908e-22,6.372971492460645e-42,2.0692225242845937e-101,1.0131321136006508e-113,5.2451416697470866e-110,8.595052208711066e-17,4.3474299713160584e-45
1.8261990832137713e-20,0.11156171647114635,0.0,0.02770077419977508,0.03107511026318416,0.3194096818763518,0.3504847921395281,0.20701222018021365,0.09201819554070202,1.7440004263530348e-72,1.1105726221789164e-45,9.082279982353395e-15,4.84409308035503e-42,3.752060632208895e-45,1.6124076568202305e-72,4.275987600026513e-30,5.0907138877629525e-51,2.8544535810394363e-35,3.351542265887644e-54,2.9620524138060542e-30,3.368201837284943e-21,1.352394892791358e-86,1.7350006776921703e-17,2.2289177549277153e-54,9.13586982853316e-47,1.545627801503005e-79,9.08811016247231e-15,9.331087497424091e-54,3.956673978013558e-15,1.3524145874814497e-15,1.1649080572283137e-15,1.0744106714178289e-15,8.89924001645774e-16,4.3277266955148765e-16,3.8892364146472695e-16,1.4434964687006784e-25,1.1391779304557146e-15,1.2906968756644196e-34,4.259245042811575e-25,1.9157666574940018e-24,1.1248787926654463e-15,4.27163521511183e-16,8.150575377151187e-39,7.835339330711342e-46,3.4712108971749424e-26,2.8654168656856393e-30,9.403944093446198e-36,1.776883992310899e-50,3.0334571179150627e-18,3.0434026177401553e-16,1.8323734839821685e-16,1.8976296425236777e-27,7.127844088333219e-29,4.548061216963019e-44,9.678035536904716e-21,1.3319004919857057e-29,1.3472132639816128e-28,2.163863343541658e-16,1.8454031748661333e-59,4.870227884694392e-81,2.471895816210565e-63,1.0603282383896524e-44,1.1622875068889455e-33,5.416386780331145e-51,7.902062169435873e-50,2.544786680880912e-78,9.705686170139242e-73,3.829438558369268e-69,2.507879798180899e-80,2.37448070184654e-41,7.334346760639185e-21,1.0381038995269262e-43,1.6543368036837356e-50,3.3844480868633786e-51,1.2748033094980744e-79,5.8268267157237226e-18,4.9833206997801054e-34,1.2410867195865874e-84,1.2541822761125372e-72,1.5543642732860856e-68,6.892592609063664e-50,9.602540327594424e-55,3.8292563832255097e-22,2.5901393367745456e-41,2.6489517323295974e-99,6.484407384470795e-112,1.3429328274988146e-107,1.719057075414421e-16,6.956393411567582e-44
3.6524477065920224e-20,0.11156171647114635,0.0,0.027700774199764515,0.03107511026318389,0.31940968187634844,0.35048479213951667,0.20701222018021234,0.09201819554069807,5.581032484611566e-71,8.884862164621209e-45,1.816480634399831e-14,3.875377197699964e-41,3.0017435049527627e-44,5.159903378349635e-71,1.710432782726566e-29,4.072670340136436e-50,1.1418046625502097e-34,2.6813186708006378e-53,1.184845071242187e-29,6.7364950453708e-21,4.3278663413276994e-85,3.470048421565446e-17,1.7831908455610647e-53,7.308869347818376e-46,4.946199645200577e-78,1.8176466862388333e-14,7.465107178816186e-53,7.913455233631356e-15,2.704865858613046e-15,2.329847723308343e-15,2.1488504874475058e-15,1.779872141529244e-15,8.65557080985996e-16,7.778578299707026e-16,5.774103358486302e-25,2.278386763935454e-15,1.0325820104471108e-33,1.7037326804022344e-24,7.663222509807209e-24,2.249788100448482e-15,8.543386308189416e-16,3.260296008161563e-38,6.268419417379542e-45,1.3883980057045287e-25,2.2922095995536522e-29,9.23572959238794e-35,6.964579351040723e-49,6.066996638812141e-18,6.086887794988858e-16,3.6647966653624193e-16,7.590673003112622e-27,2.851195643329546e-28,3.6385430007655484e-43,1.9356333858652496e-20,5.327710370558732e-29,5.388962694931602e-28,4.327785388066516e-16,5.9055177741135806e-58,7.79241661334361e-80,3.95765337745325e-62,8.482882554706444e-44,4.649244934572826e-33,4.33321257783735e-50,1.2643758854512842e-48,7.638725897763982e-76,3.1059128639109647e-71,1.2254709949602308e-67,8.025456795678668e-79,1.8996296534901596e-40,1.466889443308066e-20,8.305092718638154e-43,2.6470282362931925e-49,1.353835854684569e-50,1.945600484764875e-77,1.1653811499875285e-17,1.9933688678107997e-33,1.5886916620809468e-82,4.013541599724751e-71,4.9741574821041115e-67,2.2055454673101403e-48,3.7783683248014904e-53,7.658620123386843e-22,1.0687534302378157e-40,3.390880205255274e-97,4.150107015723237e-110,3.4381340062286275e-105,3.438160784499683e-16,1.1130633851399964e-42
7.304944953348525e-20,0.11156171647114635,0.0,0.02770077419974339,0.03107511026318335,0.3194096818763417,0.35048479213949374,0.2070122201802097,0.09201819554069016,1.7859673864156542e-69,7.108002208299897e-44,3.6329859067275196e-14,3.1003428714551085e-40,2.4014328046047834e-43,1.6512009030340395e-69,6.841824275007452e-29,3.2581790388310245e-49,4.567265110883448e-34,2.1450888803946054e-52,4.7394284963800624e-29,1.3473081461542257e-20,1.3849498973721473e-83,6.940143909308454e-17,1.4265755823162566e-52,5.847164876727487e-45,1.582814397259071e-76,3.635318026218988e-14,5.972181728058515e-52,1.5827017573989818e-14,5.4097683890599924e-15,4.65972707899188e-15,4.297730115206161e-15,3.559768411843856e-15,1.7311259094187363e-15,1.5557261965606874e-15,2.3096648457113593e-24,4.556804430914805e-15,8.26075413331806e-33,6.815000052735969e-24,3.0653201626306506e-23,4.499606716013497e-15,1.708688849224786e-15,1.304131293165816e-37,5.0147937743080875e-44,5.552731899258989e-25,1.8335042158061108e-28,1.0127918450449226e-33,3.04667294653461e-47,1.2134076019487944e-17,1.2173858148554087e-15,7.329642997335665e-16,3.036300088116102e-26,1.1404898591092671e-27,2.9108784702942074e-42,3.8712931234773265e-20,2.1311058348170485e-28,2.15560700596863e-27,8.655629479639139e-16,1.889802108026615e-56,1.2467729484354896e-78,6.354663009991878e-61,6.786394522278197e-43,1.859717145996379e-32,3.4666116857086564e-49,2.0230381758489627e-47,2.5307704244493952e-73,9.939070470757013e-70,3.9215878378951813e-66,2.568185002734167e-77,1.5197217631244022e-39,2.9337995626590845e-20,6.644177205853783e-42,4.235315685215379e-48,5.415457740636129e-50,3.2935116469387835e-75,2.3307781072226397e-17,7.97355684338379e-33,2.033589757527667e-80,1.2843587015502287e-69,1.5917610875195897e-65,7.056798971134805e-47,1.6604883459139867e-51,1.5317358040522693e-21,4.536446322112333e-40,4.340468621817293e-95,2.6560583347400467e-108,8.801912065924689e-103,6.87636820266474e-16,1.7809337716346288e-41
1.460993944686153e-19,0.11156171647114635,0.0,0.027700774199701135,0.031075110263182264,0.31940968187632823,0.35048479213944794,0.20701222018020443,0.09201819554067432,5.715154895018025e-68,5.686446757641461e-43,7.26599645137772e-14,2.480290773554077e-39,1.9211614446783804e-42,5.283893811750686e-68,2.7367624578120697e-28,2.6065652566331012e-48,1.8269153365314064e-33,1.7160846819208127e-51,1.8957810405113243e-28,2.6946254293884144e-20,4.431893463110641e-82,1.3880334884780285e-16,1.1412700264694837e-51,4.677759666635674e-44,5.065054896941737e-75,7.270660706167099e-14,4.777785554677912e-51,3.165414157119823e-14,1.0819573402688893e-14,9.319485884453051e-15,8.59548935352067e-15,7.11956091466377e-15,3.462263588539109e-15,3.1114628880527917e-15,9.238706430657676e-24,9.113639764952994e-15,6.608642540855352e-32,2.726013890547907e-23,1.2261342827931404e-22,8.999243947139305e-15,3.4173892851977842e-15,5.216548742150451e-37,4.011857083730417e-43,2.220371097274014e-24,1.4663559146218201e-27,1.248322560761553e-32,1.4982126630192807e-45,2.426823613636613e-17,2.4347798851955828e-15,1.4659335538133119e-15,1.2145262126421852e-25,4.561982640694671e-27,2.3287307322044285e-41,7.742612891751577e-20,8.52446675966756e-28,8.62247188005989e-27,1.7311317672876003e-15,6.047425026200245e-55,1.99476857102089e-77,1.03899502266731e-59,5.429128318311617e-42,7.438908453251996e-32,2.773306576389116e-48,3.2368905136072435e-46,9.422836687050098e-71,3.1805264661771434e-68,1.2549207582001464e-64,8.218255394889185e-76,1.2157846319391144e-38,5.867622140812019e-20,5.315380449975718e-41,6.776558384331744e-47,2.166206824575814e-49,6.270827854639599e-73,4.661572023312058e-17,3.1894391683507084e-32,2.6030361372716416e-78,4.109988842992093e-68,5.0936846111138984e-64,2.2575049061528966e-45,8.201225143672352e-50,3.0634875622047138e-21,2.023657757332436e-39,5.555890387570029e-93,1.6998257441478011e-106,2.2533263598495768e-100,1.3752783038972977e-15,2.849519929822576e-40
2.921992843388754e-19,0.11156171647114635,0.0,0.02770077419961663,0.031075110263180095,0.3194096818763013,0.3504847921393563,0.20701222018019388,0.09201819554064267,1.828859093658372e-66,4.549175402609819e-42,1.4532017540657404e-13,1.9842392589508935e-38,1.5369352371582066e-41,1.6908541713768301e-66,1.0947228158274431e-27,2.0852688855964547e-47,7.307679930524242e-33,1.37287317659926e-50,7.583143443079687e-28,5.3892599958563806e-20,1.4182154888413915e-80,2.776071683566721e-16,9.13020482556963e-51,3.7422188485338474e-43,1.6208253842234546e-73,1.454134606601451e-13,3.8222473573971614e-50,6.330838683158127e-14,2.1639183240886757e-14,1.8639003871757738e-14,1.7191007761338494e-14,1.423914576906637e-14,6.9245390357994195e-15,6.2229361042855516e-15,3.6954920162219404e-23,1.8227310433347324e-14,5.28692974885752e-31,1.090408332646608e-22,4.904549454451637e-22,1.7998518409374032e-14,6.8347901537890235e-15,2.0866225313772033e-36,3.209494062653949e-42,8.875648699513785e-24,1.1723590031275662e-26,1.6989654361313845e-31,8.140236380242339e-44,4.853656179222897e-17,4.869568024384443e-15,2.931872012713192e-15,4.858117205340024e-25,1.8247976976192898e-26,1.8630122759800583e-40,1.5485253600500457e-19,3.409795425581621e-27,3.4489975232791215e-26,3.4622694099716206e-15,1.9351853380138392e-53,3.1913922486779475e-76,1.906369569206508e-58,4.343271429605575e-41,2.9755725749818125e-31,2.2186530776011263e-47,5.17904844655564e-45,3.918520402728531e-68,1.0177723125605555e-66,4.015765036222088e-63,2.6298526750653317e-74,9.72630602549009e-38,1.1735276654921441e-19,4.252315790321799e-40,1.0842526067174368e-45,8.664881664806541e-49,1.3283588089563812e-70,9.323159861967676e-17,1.2757790787464704e-31,3.331912684133072e-76,1.315203228925666e-66,1.6299869501950016e-62,7.219622260827917e-44,4.4708294358741284e-48,6.127007777410692e-21,9.766538489395452e-39,7.111596871570123e-91,1.0878100998784425e-104,5.7685620465729396e-98,2.7505612711501947e-15,4.5592526379518076e-39
5.843990640793956e-19,0.11156171647114635,0.0,0.027700774199447616,0.031075110263175755,0.31940968187624746,0.35048479213917305,0.20701222018017282,0.09201819554057934,5.852364641869811e-65,3.63934752074409e-41,2.9064059719133923e-13,1.5873941424516331e-37,1.2295506238885844e-40,5.410746416896256e-65,4.379017002107964e-27,1.6682343726645083e-46,2.9230756890945217e-32,1.0983007137083426e-49,3.0332612311014154e-27,1.0778529128790667e-19,4.538311126633955e-79,5.552148073721412e-16,7.304191899944702e-50,2.993779539463512e-42,5.186653769350322e-72,2.9082716785514104e-13,3.057810002918721e-49,1.2661686641621383e-13,4.327840216104272e-14,3.727804135192015e-14,3.438204430172935e-14,2.847831487292265e-14,1.3849090286398271e-14,1.2445881869745351e-14,1.4781987227817842e-22,3.6454651771407775e-14,4.229550121518555e-30,4.361638903710038e-22,1.9618221566476003e-21,3.599706733377592e-14,1.3669591877552464e-14,8.346484825430253e-36,2.5676070859919646e-41,3.545586012956608e-23,9.367239407170516e-26,2.477643259134387e-30,4.7424543971113886e-42,9.707323479238165e-17,9.739144296796205e-15,5.86374873347452e-15,1.9432493530548794e-24,7.299200077006585e-26,1.4904472550949863e-39,3.097053970679972e-19,1.363919944669839e-26,1.3796007635634902e-25,6.924544711486251e-15,6.192608036793814e-52,3.190446705907093e-76,7.330809871013669e-57,3.4745465673852145e-40,1.1902318445793201e-30,1.7749270692238376e-46,8.286496732900688e-44,5.205251597918719e-65,1.0177726200009851e-66,1.2850467458277874e-61,2.6298574765412495e-74,7.781056543014226e-37,2.3470623114354614e-19,3.401850734290687e-39,1.7348035898769346e-44,3.4659690669443487e-48,6.43231512539784e-68,1.8646335565186043e-16,5.103124139376374e-31,7.465750395786823e-74,4.208664043521979e-65,5.2159709253017534e-61,2.3074556261496936e-42,2.610269024080752e-46,1.2254115003427012e-20,5.243048758554379e-38,1.5934811340666286e-88,5.3697923666747014e-104,2.580770668273792e-95,5.501127205620986e-15,7.294820929629346e-38
1.168798623560436e-18,0.11156171647114635,0.0,0.027700774199109587,0.031075110263167078,0.3194096818761398,0.3504847921388065,0.20701222018013066,0.09201819554045271,1.872759360758177e-63,2.911480896130679e-40,5.812814407575556e-13,1.2699165348607333e-36,9.83641475322491e-40,1.7314409609273438e-63,1.7517037019817458e-26,1.3346153511148471e-45,1.1692310190159602e-31,8.786414399386708e-49,1.2133052613415842e-26,2.1557067394652664e-19,1.4522669997900427e-77,1.1104300853940019e-15,5.8433810460544994e-49,2.395025439089078e-41,1.6597312332254986e-70,5.816545822373239e-13,2.4462601315817517e-48,2.532337818409606e-13,8.655683697639585e-14,7.455612233470788e-14,6.876411628153197e-14,5.695665066083981e-14,2.7698194211908724e-14,2.489177073264273e-14,5.912798943713401e-22,7.290933445261591e-14,3.3836426836832473e-29,1.7446566923141694e-21,7.847292658031553e-21,7.199416518230947e-14,2.7339195271403193e-14,3.3385891291552465e-35,2.0541602705640488e-40,1.4145066953859099e-22,7.475229008860998e-25,3.765230557459943e-29,2.8807531959356247e-40,1.9414666754640348e-16,1.947829681775585e-14,1.1727501386843554e-14,7.773002353754835e-24,2.9196818911786745e-25,1.192414778069266e-38,6.194113067460427e-19,5.455683568294367e-26,5.518406562750455e-25,1.384909537910189e-14,1.981636983443657e-50,3.18855771934217e-76,6.1888183401691164e-55,2.779516092336212e-39,4.760940814281909e-30,1.4199458671060462e-45,1.3258411014518573e-42,2.53460789717527e-62,1.0177922739591436e-66,4.11214600387998e-60,2.629916275257035e-74,6.224850138834841e-36,4.694146575807816e-19,2.721469476152084e-38,2.7756750614088044e-43,1.386395329142216e-47,1.567215702132945e-65,3.72926870752513e-16,2.0412520218943973e-30,9.588184219103006e-72,1.346775889417549e-63,1.6691127811225314e-59,7.365824879465299e-41,1.587536539747685e-44,2.450859663787699e-20,3.164634907713884e-37,2.0464897940037315e-86,2.2487702842544725e-103,6.639899856584471e-93,1.1002259074422562e-14,1.1671727202333612e-36
2.3375977425225166e-18,0.11156171647114635,0.0,0.027700774198433534,0.03107511026314972,0.31940968187592433,0.3504847921380735,0.20701222018004636,0.09201819554019944,5.992835444382021e-62,2.329185868831626e-39,1.162563127876732e-12,1.0159339190774918e-35,7.869135748162478e-39,5.540614552976329e-62,7.007577795221621e-26,1.067735657777075e-44,4.676925562826737e-31,7.029134995392515e-48,4.8532225681822563e-26,4.3114143926350337e-19,4.6472918336078116e-76,2.220860641401413e-15,4.6747419437603743e-48,1.916021111498407e-40,5.311143321781117e-69,1.1633094109704535e-12,1.9570246088750782e-47,5.06467437712501e-13,1.7311369450726852e-13,1.491123083920648e-13,1.3752825583722102e-13,1.1391331255749409e-13,5.539640776017897e-14,4.9783537786353846e-14,2.3651205640010157e-21,1.4581869983538097e-13,2.706915273527849e-28,6.978629160558472e-21,3.138917294862772e-20,1.4398836087829549e-13,5.467840184440004e-14,1.3354467588018276e-34,1.6438210562579312e-39,5.628418269361118e-22,5.950687207165525e-24,5.844738879284705e-28,1.788069969752814e-38,3.8829388006938075e-16,3.89566017642191e-14,2.3455003540968007e-14,3.10920192956514e-23,1.1678731310020726e-24,9.540212640595065e-38,1.2388238763103742e-18,2.182274377831848e-25,2.2073633267923608e-24,2.769819697267871e-14,6.3412423251723884e-49,3.184909420615462e-76,7.235775353357093e-53,2.2234157420034039e-38,1.904385258337798e-29,1.1359621685684709e-44,2.1213473461029966e-41,1.2589747282646836e-59,1.0190528632414797e-66,1.3158818743680769e-58,2.6331895959837157e-74,4.979882417432764e-35,9.388374994495407e-19,2.177154573341967e-37,4.441038856253243e-42,5.545632098562116e-47,3.892141522554378e-63,7.458539050989585e-16,8.165019229983397e-30,1.2273206547761735e-69,4.309696574407879e-62,5.341164589748223e-58,2.345599740767788e-39,9.860296030398141e-43,4.901862863644551e-20,2.117029058281488e-36,2.619574366246092e-84,9.093570978297726e-103,1.6998910758536644e-90,2.2004522811465684e-14,1.8674775608583116e-35
