Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540)
2.6733904014029884e-12,0.1081582643956193,0.0,0.026854505002078685,0.031075074101871415,0.31940930667490464,0.35048370844245025,0.20701205089325797,0.09201790479926215,1.2248390932929578e-50,6.691881814563696e-22,8.754913379545983e-07,2.1282755215329492e-18,1.945872885754906e-35,2.81540562011051e-33,2.3665554292466795e-13,1.854895324501789e-22,1.3919065903421243e-19,1.0986508324377904e-30,2.609558959371754e-14,1.9111567846060688e-13,6.686207852160117e-49,1.0114913349838057e-09,3.26275144639798e-32,2.679465527174569e-23,1.6933170958163696e-40,8.754703133661462e-07,1.234950115540857e-36,2.907175790592004e-07,1.7177438889227855e-07,2.053146244611242e-07,1.458509798673442e-07,1.077180605822151e-07,7.167789403971911e-08,2.1065418346083704e-08,2.1499487181027836e-09,6.322436061807921e-08,1.3817738444586785e-10,5.663493893747361e-09,1.2808262916052445e-08,6.233402804368133e-08,6.118724950871098e-08,5.764717706270759e-17,4.6146465898917785e-15,3.1578371445765714e-14,3.697565946824429e-12,7.805100838423185e-12,3.698908857706319e-10,7.646408128815983e-10,4.305794941753513e-08,2.073005026754327e-08,1.8165906433457843e-11,6.518732510099432e-13,1.4663335297630486e-19,1.1472163042668982e-12,1.221666547301534e-13,7.781379523405045e-13,3.181184643179404e-08,1.2334679850172192e-19,4.634943530574139e-43,3.3082995570625206e-19,4.94732722493681e-33,3.7126942300204663e-17,9.19145956043244e-27,1.1571933889866859e-17
2.6930948308143112e-12,0.1081582643956193,0.0,0.02685449748005586,0.031075073854088066,0.31940930396282075,0.3504837005192502,0.20701204978079832,0.0920179039052896,1.2906831238061885e-50,6.842505937511184e-22,8.819440648445393e-07,2.1763118734684465e-18,2.020777253762098e-35,2.923502032001473e-33,2.422536870271027e-13,1.9079167426820544e-22,1.4125005255470973e-19,1.123123383507963e-30,2.6480872723761076e-14,1.925243096651684e-13,6.936272894958598e-49,1.0189464686070616e-09,3.3354295077313465e-32,2.7409433607565137e-23,1.7576206526975691e-40,8.819227254402883e-07,1.2717335503986917e-36,2.91611828599464e-07,1.728828389966891e-07,2.0707106951030927e-07,1.4686171854696127e-07,1.0837674126141076e-07,7.22622117437056e-08,2.1168977432996617e-08,2.182734201627812e-09,6.369060367576773e-08,1.4127642366970097e-10,5.747471485636243e-09,1.2975341408625823e-08,6.279345860813602e-08,6.163539524216999e-08,5.865133959887156e-17,4.679495169043261e-15,3.1809668454441584e-14,3.724784601789803e-12,7.800021243517204e-12,3.7549992064922067e-10,7.751599697179918e-10,4.336546765451803e-08,2.0847927280579838e-08,1.843466403761888e-11,6.615315639884146e-13,1.511030563119212e-19,1.1612626630530784e-12,1.2404815493029107e-13,7.896508288595472e-13,3.205131535372426e-08,1.2794577842155571e-19,4.846591678234298e-43,3.3760505541017494e-19,5.096735350266041e-33,3.7934539582666034e-17,9.499151658789222e-27,1.192775807061341e-17
2.712799260225634e-12,0.1081582643956193,0.0,0.026854489968389014,0.031075073606541912,0.31940930125145073,0.35048369259695245,0.2070120486700848,0.09201790302142988,1.3595544751719304e-50,6.995401137311299e-22,8.883967895505393e-07,2.225073776897306e-18,2.0979981497071e-35,3.034928511835009e-33,2.4794548571008237e-13,1.9620197144069507e-22,1.4332456928335497e-19,1.1479566813227489e-30,2.6868967306283413e-14,1.9393294084704172e-13,7.193764561984736e-49,1.0264016003187267e-09,3.409178906027982e-32,2.803380187523242e-23,1.8238772604060623e-40,8.88375132965922e-07,1.3093321845531665e-36,2.924959725109639e-07,1.7398918079940542e-07,2.0883065603829075e-07,1.478715549402474e-07,1.0903367601223912e-07,7.284717638918339e-08,2.127204652042109e-08,2.215778811501811e-09,6.415685029705928e-08,1.444216721146704e-10,5.832064665113348e-09,1.3143238154935459e-08,6.32528890676327e-08,6.208349962295039e-08,5.966643090437476e-17,4.744756346453256e-15,3.20409441536357e-14,3.752000778607108e-12,7.79496481181116e-12,3.8115002641842303e-10,7.857550065307562e-10,4.367279303542731e-08,2.0965388076946793e-08,1.8705394921484123e-11,6.712611011072393e-13,1.556773419763086e-19,1.1753908311838284e-12,1.25944938874304e-13,8.012482493074463e-13,3.22908621710856e-08,1.326805280294272e-19,5.06627014701166e-43,3.4446367600755317e-19,5.249521813906455e-33,3.875376611409495e-17,9.814961590775227e-27,1.2291854255594503e-17
2.732503689636957e-12,0.1081582643956193,0.0,0.02685448246696355,0.031075073359232274,0.3194092985407933,0.35048368467555624,0.20701204756111288,0.0920179021475687,1.4315691917192019e-50,7.150585258434746e-22,8.948495120726157e-07,2.274566885076427e-18,2.177590032480067e-35,3.1497628948269315e-33,2.5373188627469505e-13,2.0172175201085139e-22,1.454142092205001e-19,1.1731533653306416e-30,2.725987308185853e-14,1.953415720062388e-13,7.458847059634391e-49,1.0338567301218165e-09,3.4840074798353856e-32,2.866784178836004e-23,1.8921316958511743e-40,8.948275359426661e-07,1.3477579578219706e-36,2.9337012500355274e-07,1.7509341834243845e-07,2.1059337664469162e-07,1.488804898528059e-07,1.0968886946219182e-07,7.343278452864609e-08,2.1374629879493492e-08,2.2490827288894255e-09,6.46231004821133e-08,1.476134760665942e-10,5.9172732765669315e-09,1.3311949298510526e-08,6.371231942217362e-08,6.253156265520193e-08,6.06925123471918e-17,4.8104306662346165e-15,3.227219854555635e-14,3.7792144775618965e-12,7.789931494188535e-12,3.8684119931636754e-10,7.964260036782934e-10,4.3979924651258755e-08,2.1082434470334806e-08,1.8978099080017614e-11,6.810618667135995e-13,1.6035794036792087e-19,1.1896008086327087e-12,1.2785702341658152e-13,8.12930213669107e-13,3.2530486970483106e-08,1.3755401031764047e-19,5.294222674113826e-43,3.5140615115199593e-19,5.4057378247792784e-33,3.958470513812996e-17,1.0139047402205439e-26,1.266435378388508e-17
2.7522081190482798e-12,0.1081582643956193,0.0,0.026854474975666103,0.031075073112158492,0.319409295830847,0.35048367675506076,0.20701204645387786,0.09201790128359322,1.50684689494307e-50,7.3080761646494635e-22,9.013022324107857e-07,2.3247968552047257e-18,2.259608246004456e-35,3.268084271107967e-33,2.5961383981702144e-13,2.07352349304952e-22,1.4751897236649747e-19,1.1987160749800116e-30,2.7653589791086447e-14,1.9675020314277137e-13,7.731686997112131e-49,1.04131185801934e-09,3.559923067700357e-32,2.93116352273823e-23,1.9624294377103092e-40,9.012799343701426e-07,1.3870228963493664e-36,2.942343989962814e-07,1.7619555566017666e-07,2.1235922396796171e-07,1.498885240895164e-07,1.1034232622649253e-07,7.40190327236849e-08,2.147673174631409e-08,2.282646133253524e-09,6.50893542310894e-08,1.5085218183846283e-10,6.003097161728942e-09,1.3481471016446112e-08,6.417174967176099e-08,6.297958434307015e-08,6.172964546025742e-17,4.876518699036441e-15,3.250343163240945e-14,3.806425698929516e-12,7.784921236093916e-12,3.92573435587031e-10,8.071730410901054e-10,4.4286861597102407e-08,2.119906826786515e-08,1.9252776508183445e-11,6.909338651546696e-13,1.6514659919765732e-19,1.2038925953732851e-12,1.2978442532138305e-13,8.24696721929436e-13,3.277018983805763e-08,1.4256923012800555e-19,5.530698577989332e-43,3.5843281238561244e-19,5.565434994078262e-33,4.042743989863064e-17,1.0471569153944642e-26,1.3045389124659055e-17
2.7719125484596026e-12,0.1081582643956193,0.0,0.026854467494384603,0.0310750728653199,0.31940929312161054,0.3504836688354654,0.20701204534837522,0.09201790042939177,1.5855108674312495e-50,7.467891739012212e-22,9.077549505650667e-07,2.3757693484020557e-18,2.344109027341558e-35,3.389972997167435e-33,2.6559230122449716e-13,2.1309510189913725e-22,1.4963885872169958e-19,1.2246474497191044e-30,2.8050117174593168e-14,1.9815883425665132e-13,8.012453403883824e-49,1.048766984014299e-09,3.636933508168996e-32,2.996526423953546e-23,2.03481667253722e-40,9.077323282479779e-07,1.4271391125959113e-36,2.950889061319886e-07,1.772955967794004e-07,2.141281906850939e-07,1.508956584545353e-07,1.109940509081295e-07,7.460591754497012e-08,2.1578356322223338e-08,2.3164692023602715e-09,6.555561154414737e-08,1.5413813576867357e-10,6.089536159685186e-09,1.365179951912879e-08,6.463117981639699e-08,6.342756469069622e-08,6.27778919394542e-17,4.943021041890914e-15,3.273464341639845e-14,3.833634442975893e-12,7.779933979242147e-12,3.983467314785293e-10,8.179961982679265e-10,4.4593602972130404e-08,2.13152912701111e-08,1.9529427200945734e-11,7.008771007776174e-13,1.7004508355747604e-19,1.2182661913791285e-12,1.3172716126307608e-13,8.36547774073342e-13,3.3009970859487124e-08,1.477292344108129e-19,5.775952845327281e-43,3.6554398916533115e-19,5.7286653355685184e-33,4.128205363959247e-17,1.081268893449105e-26,1.3435093878466459e-17
2.7916169778709254e-12,0.1081582643956193,0.0,0.0268544600230082,0.031075072618715834,0.3194092904130825,0.350483660916769,0.2070120442446003,0.092017899584854,1.6676881381527075e-50,7.630049883859839e-22,9.142076665354758e-07,2.427490029688175e-18,2.4311495148121003e-35,3.5155107073264005e-33,2.7166822917228783e-13,2.1895135358662547e-22,1.5177386828645933e-19,1.250950128996044e-30,2.8449454973030687e-14,1.995674653478903e-13,8.301317747129306e-49,1.0562221081096874e-09,3.7150466397867055e-32,3.062881103883758e-23,2.1093403008847464e-40,9.141847175758007e-07,1.468118805328176e-36,2.9593375679172503e-07,1.78393545719296e-07,2.1590026951134198e-07,1.5190189375129698e-07,1.1164404809788803e-07,7.51934355722346e-08,2.1679507774075982e-08,2.3505521122841757e-09,6.602187242144716e-08,1.574716842192711e-10,6.176590106885486e-09,1.3822931049964358e-08,6.50906098560838e-08,6.387550370221715e-08,6.383731364163787e-17,5.009938318048416e-15,3.296583389972444e-14,3.860840709971699e-12,7.77496966515024e-12,4.041610832395701e-10,8.288955542868529e-10,4.490014787958477e-08,2.143110527111933e-08,1.9808051153268622e-11,7.108915779296043e-13,1.7505517598894064e-19,1.2327215966238148e-12,1.3368524782637425e-13,8.484833700857341e-13,3.324983011998793e-08,1.5303711248286028e-19,6.030246218789633e-43,3.7274000888592907e-19,5.8954812658833266e-33,4.2148629605062425e-17,1.1162570872559223e-26,1.3833602778485442e-17
2.8113214072822483e-12,0.1081582643956193,0.0,0.02685445256142728,0.031075072372345646,0.3194092877052616,0.3504836529989711,0.2070120431425486,0.09201789874987074,1.7535095691219826e-50,7.794568520800223e-22,9.206603803220305e-07,2.479964567961773e-18,2.5207877561347937e-35,3.6447803252402635e-33,2.7784258611967707e-13,2.2492245334522896e-22,1.5392400106112973e-19,1.2776267522588299e-30,2.885160292707689e-14,2.0097609641650014e-13,8.598453949194975e-49,1.0636772303084936e-09,3.794270301098192e-32,3.130235800606863e-23,2.186047943442041e-40,9.206371023532438e-07,1.509974259608469e-36,2.9676906010901574e-07,1.7948940649147034e-07,2.1767545319994025e-07,1.5290723078251389e-07,1.122923223743829e-07,7.57815833942545e-08,2.1780190234513166e-08,2.384895037413133e-09,6.64881368631489e-08,1.6085317357419451e-10,6.264258837153797e-09,1.3994861885107713e-08,6.555003979082363e-08,6.432340138176572e-08,6.490797258271018e-17,5.077271176849454e-15,3.319700308458608e-14,3.888044500194324e-12,7.770028235896484e-12,4.1001648711869095e-10,8.398711877964701e-10,4.520649542676522e-08,2.1546512058431133e-08,2.0088648360116282e-11,7.209773009577846e-13,1.801786765516998e-19,1.2472588110809238e-12,1.3565870150657454e-13,8.60503509951523e-13,3.348976770431589e-08,1.5849599628452637e-19,6.293845285477146e-43,3.8002119690437505e-19,6.065935604818884e-33,4.302725103905437e-17,1.1521381149662277e-26,1.4241051691749208e-17
2.831025836693571e-12,0.1081582643956193,0.0,0.026854445109533463,0.03107507212620867,0.31940928499814647,0.35048364508207064,0.20701204204221546,0.09201789792433414,1.8431099434521264e-50,7.961465590702909e-22,9.271130919247478e-07,2.5331986359795566e-18,2.613082716581672e-35,3.777866075430779e-33,2.8411633830646673e-13,2.3100975530521828e-22,1.5608925704606413e-19,1.3046799589553393e-30,2.925656077743564e-14,2.0238472746249257e-13,8.904038405046419e-49,1.0711323506136987e-09,3.8746123306474623e-32,3.1985987688750476e-23,2.2649879471862702e-40,9.270894825799433e-07,1.55271784678456e-36,2.975949239839597e-07,1.8058318309996487e-07,2.1945373454182635e-07,1.5391167035017772e-07,1.1293887830409058e-07,7.637035760882772e-08,2.1880407802232315e-08,2.419498150453468e-09,6.695440486941287e-08,1.642829502375298e-10,6.352542181698302e-09,1.4167588333194822e-08,6.600946962061867e-08,6.47712577334706e-08,6.598993093570469e-17,5.1450202936210625e-15,3.3428150973179734e-14,3.915245813919712e-12,7.765109632553764e-12,4.159129393658338e-10,8.509231770219785e-10,4.551264472501703e-08,2.1661513413103685e-08,2.037121881645291e-11,7.311342742093057e-13,1.8541740289190047e-19,1.2618778347240399e-12,1.3764753870979425e-13,8.726081936556213e-13,3.3729783696767726e-08,1.6410906063588645e-19,6.56702256612997e-43,3.8738787656647197e-19,6.240081575627014e-33,4.391800118546494e-17,1.1889288012693374e-26,1.4657577620347842e-17
2.850730266104894e-12,0.1081582643956193,0.0,0.02685443766721954,0.031075071880304277,0.31940928229173565,0.3504836371660669,0.20701204094359635,0.09201789710813747,1.9366280548082975e-50,8.13075905368944e-22,9.335658013436448e-07,2.587197910335383e-18,2.70809428715007e-35,3.9148534948474e-33,2.9049045574939086e-13,2.372146187176305e-22,1.5826963624161619e-19,1.332112388533326e-30,2.966432826483664e-14,2.0379335848587914e-13,9.218249999721043e-49,1.0785874690282758e-09,3.9560805669778286e-32,3.267978280112688e-23,2.3462093915488147e-40,9.335418582555387e-07,1.596362024479405e-36,2.984114550971714e-07,1.8167487954126983e-07,2.212351063653652e-07,1.549152132555598e-07,1.1358372044138151e-07,7.695975482275272e-08,2.198016454225503e-08,2.454361622434946e-09,6.74206764403995e-08,1.6776136063176913e-10,6.441439969121477e-09,1.4341106735076806e-08,6.646889934547107e-08,6.521907276145633e-08,6.708325102887189e-17,5.213186369564333e-15,3.365927756769939e-14,3.942444651419888e-12,7.760213794079587e-12,4.2185043623345675e-10,8.620515997653156e-10,4.581859488971897e-08,2.1776111109731164e-08,2.0655762517242734e-11,7.41362502031308e-13,1.9077319031053446e-19,1.276578667526753e-12,1.3965177575320768e-13,8.847974211829426e-13,3.3969878181182174e-08,1.6987952349186619e-19,6.850056605063757e-43,3.948403692337441e-19,6.417972805305849e-33,4.482096328798965e-17,1.2266461786506442e-26,1.508331870260517e-17
2.870434695516217e-12,0.1081582643956193,0.0,0.02685443023437951,0.031075071634631805,0.31940927958602794,0.35048362925095916,0.20701203984668679,0.09201789630117535,2.0342067982741298e-50,8.30246688912343e-22,9.40018508578739e-07,2.6419680714394532e-18,2.805883292751096e-35,4.0558294444579286e-33,2.969659122385407e-13,2.4353840792303517e-22,1.604651386481397e-19,1.3599266804404197e-30,3.007490513003549e-14,2.0520198948667158e-13,9.541270125780669e-49,1.0860425855551928e-09,4.0386828486319026e-32,3.338382622414351e-23,2.4297620945959155e-40,9.399942293796722e-07,1.640919336580874e-36,2.9921875892356354e-07,1.8276449980433872e-07,2.2301956153607565e-07,1.5591786029921198e-07,1.1422685332855221e-07,7.754977165180918e-08,2.207946448619291e-08,2.4894856227157896e-09,6.78869515762695e-08,1.7128875119607517e-10,6.5309520254301355e-09,1.4515413463556119e-08,6.692832896538305e-08,6.566684646984343e-08,6.818799534377908e-17,5.28177013162527e-15,3.389038287033678e-14,3.969641012967441e-12,7.755340657745381e-12,4.278289739760992e-10,8.73256533406278e-10,4.612434504027128e-08,2.1890306916465854e-08,2.0942279457450015e-11,7.516619887709259e-13,1.9624789183171896e-19,1.291361309462657e-12,1.4167142886528147e-13,8.970711925184017e-13,3.4210051240941235e-08,1.7581064619642843e-19,7.14323206084226e-43,4.0237899430881304e-19,6.599663324888488e-33,4.573622059003913e-17,1.2653074886496148e-26,1.55184142142307e-17
2.8901391249275396e-12,0.1081582643956193,0.0,0.02685442281090855,0.031075071389190616,0.31940927688102194,0.3504836213367465,0.2070120387514822,0.09201789550334344,2.1359932626435052e-50,8.476607095600354e-22,9.464712136300473e-07,2.697514803497564e-18,2.906511500414431e-35,4.200882120868406e-33,3.035436853338046e-13,2.499824923206978e-22,1.6267576426598884e-19,1.3881254741241295e-30,3.0488291113813617e-14,2.0661062046488147e-13,9.873282700764157e-49,1.0934977001974088e-09,4.122427014151607e-32,3.409820100542802e-23,2.5156966192238136e-40,9.464465959519897e-07,1.686402413231477e-36,3.000169397459756e-07,1.838520478706021e-07,2.2480709295635914e-07,1.569196122809672e-07,1.1486828149585729e-07,7.814040472073883e-08,2.2178311632511234e-08,2.524870318987669e-09,6.83532302771836e-08,1.7486546838455242e-10,6.621078174045431e-09,1.4690504923124762e-08,6.738775848035678e-08,6.611457886274837e-08,6.930422651343502e-17,5.350772332364648e-15,3.4121466883281306e-14,3.996834898837689e-12,7.750490160061653e-12,4.3384854884945444e-10,8.845380549036359e-10,4.642989430008348e-08,2.2004102595039116e-08,2.1230769632039027e-11,7.620327387752871e-13,2.0184337827091123e-19,1.3062257605053506e-12,1.4370651418601036e-13,9.094295076469149e-13,3.4450302958971446e-08,1.8190573373578935e-19,7.44683979768737e-43,4.1000406925945657e-19,6.785207569729621e-33,4.666385633465569e-17,1.3049301831177084e-26,1.5963004569446583e-17
2.9098435543388625e-12,0.1081582643956193,0.0,0.026854415396702986,0.031075071143980074,0.31940927417671633,0.3504836134234282,0.20701203765797807,0.09201789471453865,2.2421388241505175e-50,8.653197690937114e-22,9.529239164975871e-07,2.7538437944904067e-18,3.01004162750932e-35,4.350101067972218e-33,3.102247563613174e-13,2.5654824633810486e-22,1.6490151309551786e-19,1.4167114090318391e-30,3.090448595697824e-14,2.080192514205204e-13,1.021447418464001e-48,1.1009528129578778e-09,4.207320902078158e-32,3.4822990359270003e-23,2.604064279368349e-40,9.528989579721408e-07,1.7328239708180928e-36,3.008061006686464e-07,1.8493752771398206e-07,2.2659769356523011e-07,1.5792046999994035e-07,1.1550800946154149e-07,7.873165066322621e-08,2.2276709946790752e-08,2.560515877280693e-09,6.881951254330274e-08,1.784918586645239e-10,6.711818235812845e-09,1.4866377549704593e-08,6.784718789039445e-08,6.656226994428368e-08,7.043200732043292e-17,5.420193749838473e-15,3.435252960872013e-14,4.024026309306265e-12,7.745662237066113e-12,4.399091571100831e-10,8.958962407962515e-10,4.6735241796562623e-08,2.211749990078238e-08,2.1521233035974083e-11,7.724747563915117e-13,2.0756153830305728e-19,1.3211720206284376e-12,1.4575704776715146e-13,9.218723665534e-13,3.469063341774501e-08,1.88168134990659e-19,7.761176977627393e-43,4.177159096425347e-19,6.974660379790164e-33,4.7603953764430123e-17,1.3455319254762163e-26,1.6417231322089838e-17
2.9295479837501853e-12,0.1081582643956193,0.0,0.02685440799166029,0.031075070898999534,0.31940927147310977,0.3504836055110035,0.20701203656616984,0.09201789393465906,2.352799241650295e-50,8.832256712161334e-22,9.593766171813752e-07,2.810960736152928e-18,3.116537349981607e-35,4.503577188628373e-33,3.170101104099253e-13,2.6323704940085476e-22,1.671423851370815e-19,1.4456871246108117e-30,3.1323489400362405e-14,2.094278823535999e-13,1.0565033597258988e-48,1.1084079238395463e-09,4.2933723509520843e-32,3.5558277666601026e-23,2.6949171462290284e-40,9.593513154397776e-07,1.780196811961702e-36,3.015863436305362e-07,1.860209433009062e-07,2.2839135633804915e-07,1.5892043425452862e-07,1.1614604173187144e-07,7.932350612187817e-08,2.2374663361987344e-08,2.5964224619683807e-09,6.92857983747881e-08,1.821682685148139e-10,6.80317202901214e-09,1.5043027810389637e-08,6.830661719549817e-08,6.700991971855787e-08,7.157140069510585e-17,5.490035187485488e-15,3.4583571048838186e-14,4.051215244647473e-12,7.740856823998575e-12,4.4601079501573904e-10,9.073311672041887e-10,4.7040386661101096e-08,2.223050058264801e-08,2.181366966421954e-11,7.829880459667144e-13,2.1340427853067576e-19,1.3362000898055252e-12,1.4782304557245894e-13,9.34399769222776e-13,3.49310426992811e-08,1.9460124298750158e-19,8.086547153384578e-43,4.2551482912837264e-19,7.16807699991986e-33,4.855659612141866e-17,1.3871305919740167e-26,1.6881237166689697e-17
