Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35)
6.654263895956162e-09,0.045450764422602166,0.0,0.010373307790740045,0.031075110263184432,0.31902170898706556,0.3502490259690216,0.20690039544023744,0.09202882655864753,0.0,5.385154133571078e-31,4.877353537499239e-13,6.827717468297292e-33,0.0,4.8859286113531674e-45,2.8545273489375643e-06,9.739169851414611e-36,2.0538240996971418e-39,1.3573339678945293e-59,1.4516542834979884e-19,3.363445682332628e-30,3.911244290961816e-95,6.205061834667041e-21,1.1370502425352907e-65,1.7682499535816266e-32,6.9951544333904155e-62,4.754221703079672e-13,6.958725459950199e-59,1.4924536865408128e-06,0.00030036421773475553,0.00017486676045816926,0.00023576617003045523,2.071428750385479e-05,6.561665368129964e-05,1.7584561836202956e-09,9.674632235572815e-06,9.672089350701715e-15,4.088816883095626e-06,8.228568744221933e-06,1.9224350026300944e-07,2.950869288580777e-23,9.109817305715834e-05,7.502995728896929e-13,1.2190721181941443e-08,2.2718716537380952e-17,8.794502097151944e-11
6.665769233964071e-09,0.045450764422602166,0.0,0.01037191606769679,0.031075110263184432,0.3190210829560195,0.3502486407472003,0.20690025320719474,0.09202886519378485,0.0,5.388563699955897e-31,4.885783778326243e-13,6.899417158166702e-33,0.0,4.936356169657806e-45,2.8679647149164956e-06,9.805624712369345e-36,2.06100987906334e-39,1.3643858747261833e-59,1.4565416675989554e-19,3.3692598483181584e-30,3.9451710325708727e-95,6.251035349190095e-21,1.14295768072858e-65,1.7803122143379242e-32,7.067352353673634e-62,4.762231984097697e-13,7.006439945913503e-59,1.4922601501660587e-06,0.00030086656970371997,0.00017510557909746266,0.00023615139185098846,2.0711489513919358e-05,6.56761236518709e-05,1.7578955902835566e-09,9.700787962526108e-06,9.705264778319484e-15,4.098326695501351e-06,8.257112311293807e-06,1.9185609194761624e-07,2.9586020750723614e-23,9.124313059632185e-05,7.533448819862369e-13,1.2263959118536257e-08,2.2818114461420163e-17,8.819755767710785e-11
6.677274571971979e-09,0.045450764422602166,0.0,0.010370524838336646,0.031075110263184432,0.31902045707141213,0.35024825559801176,0.20690011101270797,0.09202890386906754,0.0,5.39195954207797e-31,4.894214009882106e-13,6.971772414557047e-33,0.0,4.987215100323763e-45,2.8814387528292715e-06,9.872415515931714e-36,2.068208702719567e-39,1.3714621618546071e-59,1.4614368213833727e-19,3.375074010307287e-30,3.9793327851066525e-95,6.297285266542118e-21,1.1488855424599127e-65,1.7924354236316958e-32,7.140167890164642e-62,4.770241561392047e-13,7.054397619839754e-59,1.4920666830804222e-06,0.00030136887374510946,0.00017534415998314673,0.00023653654103866285,2.0708691979891907e-05,6.5735441046339e-05,1.7573354791327964e-09,9.726955911325383e-06,9.738495987760234e-15,4.107835411819371e-06,8.285698817641433e-06,1.9147031190013315e-07,2.966359237256635e-23,9.138804883651922e-05,7.563960174513221e-13,1.23374838969497e-08,2.2917728700205374e-17,8.845026273140899e-11
6.6887799099798875e-09,0.045450764422602166,0.0,0.010369134102547015,0.031075110263184432,0.3190198313331871,0.35024787052143336,0.20689996885674983,0.09202894258442834,0.0,5.395341745033069e-31,4.902644232168576e-13,7.044788270538414e-33,0.0,5.038508331409367e-45,2.8949494759988183e-06,9.939543362646829e-36,2.0754205745830976e-39,1.378562871334867e-59,1.4663397427450393e-19,3.380888168301095e-30,4.013730767298164e-95,6.343812790113884e-21,1.154833862958948e-65,1.8046197809335608e-32,7.213605235248444e-62,4.778250435064222e-13,7.102599291886804e-59,1.4918732852260005e-06,0.0003018711298618203,0.000175582503132175,0.00023692161761613788,2.070589491017398e-05,6.579460607560535e-05,1.7567758459434409e-09,9.753136002467542e-06,9.771782973913935e-15,4.1173430252027755e-06,8.314328192130692e-06,1.9108614935963572e-07,2.974140921619035e-23,9.153292779635983e-05,7.594529769114627e-13,1.2411296006645052e-08,2.3017559045037508e-17,8.870313537990181e-11
6.700285247987796e-09,0.045450764422602166,0.0,0.010367743860214329,0.031075110263184432,0.3190192057412881,0.35024748551744267,0.20689982673929283,0.09202898133980014,0.0,5.398710393191732e-31,4.911074445187398e-13,7.118469789639379e-33,0.0,5.090238805662952e-45,2.908496897601419e-06,1.0007009354665944e-35,2.082645498580825e-39,1.3856880452219454e-59,1.4712504295787525e-19,3.386702322300664e-30,4.0483662020797055e-95,6.390619126104822e-21,1.1608026774552746e-65,1.8168654860042355e-32,7.28766860234442e-62,4.78625860521569e-13,7.151045773463327e-59,1.4916799565449594e-06,0.00030237333805651517,0.00017582060856245011,0.00023730662160606744,2.0703098313030014e-05,6.585361895064641e-05,1.756216686810922e-09,9.779328156616351e-06,9.805125731671374e-15,4.126849528870819e-06,8.343000363625159e-06,1.9070359366044765e-07,2.981947275281864e-23,9.16777674944447e-05,7.625157579965109e-13,1.2485395936663013e-08,2.3117605286294216e-17,8.895617487004025e-11
6.710640052194914e-09,0.045450764422602166,0.0,0.010366493063925961,0.031075110263184432,0.3190186428336409,0.35024713907589455,0.2068996988664776,0.09202901625378854,0.0,5.401730656337607e-31,4.918661628981946e-13,7.185356508449776e-33,0.0,5.1371725194565406e-45,2.9207209649762958e-06,1.0068018773939651e-35,2.0891590930068426e-39,1.3921216535465232e-59,1.475676685468548e-19,3.391935057486098e-30,4.079742129497251e-95,6.4329842123009925e-21,1.1661921619868521e-65,1.8279392382460473e-32,7.354864380946293e-62,4.79346535692564e-13,7.194857590666778e-59,1.4915060198275016e-06,0.0003028252844604304,0.0001760347002157212,0.00023765306315337158,2.0700581786373033e-05,6.590660062075191e-05,1.755713845707064e-09,9.802911343783901e-06,9.835181894152138e-15,4.135404427813907e-06,8.368841850614212e-06,1.9036065864131318e-07,2.9889942079412416e-23,9.180808966928698e-05,7.652772365060947e-13,1.2552332363907096e-08,2.3207831320880334e-17,8.918405244038537e-11
6.720994856402032e-09,0.045450764422602166,0.0,0.010365242667160804,0.031075110263184432,0.31901808004443083,0.3502467926931076,0.20689957102480655,0.09202905120008238,0.0,5.404740068357914e-31,4.926248805272387e-13,7.252790275104153e-33,0.0,5.1844649618349424e-45,2.932974778035778e-06,1.0129303790681403e-35,2.0956832657263777e-39,1.3985751427630615e-59,1.4801092281530047e-19,3.397167789437863e-30,4.1113122849596954e-95,6.475576999124842e-21,1.1715983008744196e-65,1.83906299025551e-32,7.422573768694687e-62,4.800671538939897e-13,7.238868955121022e-59,1.4913321390516328e-06,0.0003032771920510957,0.00017624859934644584,0.00023799944593961572,2.0698065654922024e-05,6.595945937078957e-05,1.7552113826240383e-09,9.826504180258175e-06,9.86528322377063e-15,4.1439584175968015e-06,8.394717893695927e-06,1.900190089577739e-07,2.996061350572465e-23,9.19383800707154e-05,7.680434268915314e-13,1.261950267731023e-08,2.329823190694173e-17,8.9412063998682e-11
6.7313496606091495e-09,0.045450764422602166,0.0,0.010363992669834081,0.031075110263184432,0.3190175173736166,0.3502464463690651,0.20689944321426001,0.09202908617863258,0.0,5.407738689282945e-31,4.933835974059996e-13,7.32077484470853e-33,0.0,5.232118308771577e-45,2.9452583460819427e-06,1.0190865211692927e-35,2.1022180196221086e-39,1.4050485435294721e-59,1.4845480560995017e-19,3.4024005181567466e-30,4.143077568752063e-95,6.518398371725033e-21,1.1770211198002034e-65,1.8502368882602526e-32,7.49079988114534e-62,4.807877151332355e-13,7.283080460939992e-59,1.4911583141754353e-06,0.0003037290608299706,0.0001764623059696273,0.00023834576998130286,2.069554992442546e-05,6.601219535471105e-05,1.7547092948077646e-09,9.850106608549171e-06,9.89542971680391e-15,4.1525114934110606e-06,8.420628441010535e-06,1.8967863702886275e-07,3.003148811756778e-23,9.206863871227278e-05,7.708143274318286e-13,1.268690723250746e-08,2.338880688977964e-17,8.964020900043459e-11
6.741704464816267e-09,0.045450764422602166,0.0,0.010362743071860381,0.031075110263184432,0.31901695482115694,0.35024610010375073,0.20689931543481846,0.0920291211893901,0.0,5.410726578686358e-31,4.941423135346044e-13,7.389313992673558e-33,0.0,5.28013474599656e-45,2.9575716783214272e-06,1.0252703844827538e-35,2.1087633575830135e-39,1.4115418865036126e-59,1.4889931677760686e-19,3.407633243643536e-30,4.175038883936512e-95,6.561449217089125e-21,1.1824606444463845e-65,1.8614610786778272e-32,7.559545847824464e-62,4.815082194176883e-13,7.327492703057174e-59,1.4909845451571025e-06,0.00030418089079836447,0.00017667582010088008,0.00023869203529493224,2.0693034600547166e-05,6.606480872651353e-05,1.7542075795314759e-09,9.873718571276024e-06,9.925621369529554e-15,4.161063650489949e-06,8.44657344069892e-06,1.8933953533407335e-07,3.010256700496965e-23,9.219886560749618e-05,7.735899364081235e-13,1.2754546384858035e-08,2.3479556114110772e-17,8.98684869024477e-11
6.752059269023385e-09,0.045450764422602166,0.0,0.010361493873153691,0.031075110263184432,0.31901639238701035,0.35024575389714796,0.2068991876864624,0.09202915623230586,0.0,5.413703795689604e-31,4.949010289131804e-13,7.458411514790862e-33,0.0,5.328516469024874e-45,2.969914783865617e-06,1.0314820498989616e-35,2.1153192825043743e-39,1.418055202343288e-59,1.4934445616513888e-19,3.4128659658990176e-30,4.207197136356604e-95,6.604730424042652e-21,1.1879169004950983e-65,1.8727357081156166e-32,7.6288148122690955e-62,4.822286667547328e-13,7.37210627722535e-59,1.4908108319549979e-06,0.0003046326819574361,0.00017688914175642732,0.00023903824189699932,2.069051968886743e-05,6.611729964023884e-05,1.7537062341759308e-09,9.897340011166907e-06,9.95585817822568e-15,4.169614884108049e-06,8.472552840903105e-06,1.8900169641313947e-07,3.017385126218227e-23,9.232906076991718e-05,7.763702521036652e-13,1.2822420489445743e-08,2.3570479424070295e-17,9.009689716282743e-11
6.762414073230503e-09,0.045450764422602166,0.0,0.01036024507362736,0.031075110263184432,0.3190158300711356,0.3502454077492401,0.20689905996917254,0.0920291913073307,0.0,5.416670398966302e-31,4.956597435418547e-13,7.528071227309538e-33,0.0,5.3772656831845954e-45,2.9822876717308248e-06,1.0377215984134083e-35,2.1218857972877714e-39,1.4245885217062492e-59,1.4979022361947998e-19,3.4180986849239764e-30,4.239553234641576e-95,6.648242883248186e-21,1.1933899136284356e-65,1.8840609233707364e-32,7.698609932067497e-62,4.82949057151752e-13,7.416921780016331e-59,1.4906371745274395e-06,0.00030508443430819467,0.0001771022709530967,0.00023938438980399587,2.0688005194884242e-05,6.616966824997269e-05,1.7532052559394134e-09,9.920970871058977e-06,9.986140139170929e-15,4.178165189580871e-06,8.49856658976675e-06,1.8866511286498495e-07,3.024534198769053e-23,9.245922421306179e-05,7.791552728038229e-13,1.2890529901079277e-08,2.366157666321475e-17,9.032543924098194e-11
6.772768877437621e-09,0.045450764422602166,0.0,0.010358996673194124,0.031075110263184432,0.31901526787349116,0.3502450616600109,0.20689893228292947,0.0920292264144156,0.0,5.419626446746544e-31,4.964184574207545e-13,7.598296967012768e-33,0.0,5.426384603645124e-45,2.994690350838478e-06,1.0439891111265892e-35,2.128462904841084e-39,1.4311418752501924e-59,1.5023661898762897e-19,3.4233314007192e-30,4.272108090210616e-95,6.6919874872043835e-21,1.1988797095284403e-65,1.8954368714299385e-32,7.768934378899613e-62,4.836693906161255e-13,7.461939808820701e-59,1.4904635728328839e-06,0.0003055361478515004,0.00017731520770831926,0.00023973047903240962,2.068549112401442e-05,6.62219147098438e-05,1.752704642358097e-09,9.944611093898262e-06,1.0016467248644475e-14,4.186714562264472e-06,8.524614635435634e-06,1.8832977734758715e-07,3.0317040284220886e-23,9.258935595045035e-05,7.819449967960527e-13,1.2958874974292559e-08,2.375284767452877e-17,9.055411259762271e-11
6.783123681644739e-09,0.045450764422602166,0.0,0.010357748671766115,0.031075110263184432,0.31901470579403574,0.35024471562944387,0.20689880462771404,0.09202926155351139,0.0,5.422571996821214e-31,4.971771705500068e-13,7.669092591294582e-33,0.0,5.475875455445486e-45,3.0071228300153012e-06,1.0502846692439508e-35,2.1350506080784897e-39,1.437715293632761e-59,1.5068364211664997e-19,3.428564113285471e-30,4.304862617277132e-95,6.735965130245043e-21,1.204386313877112e-65,1.9068636994695163e-32,7.839791338577574e-62,4.84389667155231e-13,7.507160961847548e-59,1.4902900268299989e-06,0.0003059878225880646,0.00017752795204012644,0.0002400765095987248,2.068297748159478e-05,6.627403917402304e-05,1.7522043908315187e-09,9.968260622739603e-06,1.0046839502926013e-14,4.1952629975550774e-06,8.550696926058148e-06,1.8799568257777634e-07,3.038894725875018e-23,9.271945599559776e-05,7.847394223698911e-13,1.3027456063345069e-08,2.3844292300428036e-17,9.078291669476546e-11
6.793478485851857e-09,0.045450764422602166,0.0,0.010356501069254842,0.031075110263184432,0.31901414383272747,0.35024436965752237,0.20689867700350714,0.09202929672456893,0.0,5.425507106546168e-31,4.979358829297388e-13,7.740461978236765e-33,0.0,5.525740473522641e-45,3.0195851179934993e-06,1.0566083540758379e-35,2.1416489099204573e-39,1.4443088075115435e-59,1.5113129285367226e-19,3.4337968226235746e-30,4.3378177328530314e-95,6.780176708538133e-21,1.2099097523564051e-65,1.9183415548552103e-32,7.91118401108626e-62,4.851098867764439e-13,7.552585838124205e-59,1.4901165364773556e-06,0.00030643945851845106,0.00017774050396714573,0.00024042248151942154,2.068046427288322e-05,6.632604179672251e-05,1.7517044986440306e-09,9.99191940074655e-06,1.0077256898295771e-14,4.203810490888711e-06,8.576813409785768e-06,1.876628213299721e-07,3.0461064022514274e-23,9.284952436201314e-05,7.875385478169472e-13,1.3096273522222205e-08,2.3935910382764168e-17,9.101185099573086e-11
6.803833290058975e-09,0.045450764422602166,0.0,0.010355253865571212,0.031075110263184432,0.319013581989525,0.35024402374423014,0.20689854941028973,0.09202933192753904,0.0,5.428431832846438e-31,4.986945945600773e-13,7.812409026685876e-33,0.0,5.575981902739842e-45,3.0320772234109433e-06,1.0629602470374423e-35,2.1482578132937512e-39,1.4509224475440766e-59,1.5157957104589034e-19,3.439029528734296e-30,4.370974356752988e-95,6.82462312008484e-21,1.2154500506482276e-65,1.9298705851421068e-32,7.983115610623881e-62,4.858300494871374e-13,7.598215037495988e-59,1.4899431017336697e-06,0.00030689105564307576,0.00017795286350859988,0.00024076839481097613,2.0677951503059884e-05,6.637792273219488e-05,1.7512049634917077e-09,1.0015587371191292e-05,1.0107719431034504e-14,4.2123570377408154e-06,8.602964034773522e-06,1.873311864362265e-07,3.053339169101679e-23,9.297956106320006e-05,7.903423714308855e-13,1.3165327704635609e-08,2.4027701762827397e-17,9.124091496514555e-11
6.814188094266093e-09,0.045450764422602166,0.0,0.010354007060625519,0.031075110263184432,0.31901302026438677,0.3502436778895505,0.20689842184804286,0.09202936716237255,0.0,5.431346232220361e-31,4.994533054411496e-13,7.884937656330426e-33,0.0,5.626601997915014e-45,3.0445991548113535e-06,1.0693404296487512e-35,2.1548773211314258e-39,1.4575562443878413e-59,1.5202847654056375e-19,3.444262231618418e-30,4.4043334115987216e-95,6.86930526471858e-21,1.2210072344344434e-65,1.9414509380745496e-32,8.055589365642661e-62,4.865501552946821e-13,7.644049160625925e-59,1.4897697225577112e-06,0.0003073426139622081,0.0001781650306843026,0.00024111424948986118,2.0675439177228216e-05,6.642968213473246e-05,1.7507057827017699e-09,1.0039264477454572e-05,1.0138227097423492e-14,4.220902633625897e-06,8.629148749180469e-06,1.8700077078547703e-07,3.0605931384037845e-23,9.310956611265649e-05,7.93150891507421e-13,1.3234618964023493e-08,2.4119666281353094e-17,9.147010806894291e-11
6.8245428984732105e-09,0.045450764422602166,0.0,0.010352760654327463,0.031075110263184432,0.31901245865727107,0.3502433320934671,0.20689829431674764,0.09202940242902033,0.0,5.434250360743645e-31,5.002120155730823e-13,7.958051807778188e-33,0.0,5.677603023849187e-45,3.0571509206444836e-06,1.0757489835344955e-35,2.1615074363728238e-39,1.4642102287002659e-59,1.5247800918501722e-19,3.449494931276723e-30,4.437895822823267e-95,6.914224044104035e-21,1.2265813293968695e-65,1.953082761586038e-32,8.128608518889514e-62,4.872702042064461e-13,7.690088808994512e-59,1.4895963989082423e-06,0.00030779413347597107,0.00017837700551465591,0.00024146004557254515,2.0672927300416065e-05,6.648132015866629e-05,1.7502069538074784e-09,1.00629506630256e-05,1.016877989374455e-14,4.229447274097157e-06,8.655367501170154e-06,1.8667156732277303e-07,3.067868422564272e-23,9.323953952387463e-05,7.95964106344294e-13,1.330414765355099e-08,2.42118037785245e-17,9.169942977436387e-11
6.834897702680328e-09,0.045450764422602166,0.0,0.010351514646586133,0.031075110263184432,0.3190118971681361,0.35024298635596335,0.2068981668163853,0.09202943772743313,0.0,5.437144274073461e-31,5.009707249560024e-13,8.03175544263364e-33,0.0,5.728987255354954e-45,3.0697325292663052e-06,1.0821859904240985e-35,2.1681481619635778e-39,1.4708844311387245e-59,1.5292816882664048e-19,3.4547276277099945e-30,4.471662518675247e-95,6.959380361736141e-21,1.2321723612172797e-65,1.9647662037991356e-32,8.202176327446822e-62,4.879901962297953e-13,7.736334584899442e-59,1.4894231307443665e-06,0.00030824561418434175,0.00017858878802064974,0.00024180578307549263,2.0670415877576724e-05,6.65328369583654e-05,1.7497084746239462e-09,1.0086645871501966e-05,1.019937781628001e-14,4.237990954746138e-06,8.681620238911079e-06,1.863435690498552e-07,3.075165134419057e-23,9.33694813103411e-05,7.987820142412739e-13,1.3373914126110466e-08,2.4304114093976293e-17,9.192887954995794e-11
6.845252506887446e-09,0.045450764422602166,0.0,0.010350269037310022,0.031075110263184432,0.3190113357969402,0.350242640677023,0.20689803934693704,0.09202947305756173,0.0,5.440028027452451e-31,5.017294335900371e-13,8.106052543575563e-33,0.0,5.780756977284958e-45,3.0823439889391923e-06,1.0886515321516217e-35,2.174799500855604e-39,1.4775788823605378e-59,1.5337895531288835e-19,3.459960320919014e-30,4.505634430223147e-95,7.004775122939114e-21,1.2377803555774005e-65,1.9765014130253737e-32,8.276296062773232e-62,4.88710131372094e-13,7.782787091455338e-59,1.4892499180253143e-06,0.00030869705608715226,0.00017880037822385784,0.00024215146201516437,2.066790491359003e-05,6.658423268823597e-05,1.7492103426008044e-09,1.011035004658957e-05,1.0230020861312739e-14,4.246533671202369e-06,8.707906910577139e-06,1.8601676902443097e-07,3.082483387234316e-23,9.349939148553683e-05,8.016046135001342e-13,1.3443918734321874e-08,2.4396597066801778e-17,9.21584568655841e-11
