Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93)
1.8609687196129947e-21,0.0521079599565058,0.0,0.012938406457199764,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,1.4430633180108129e-68,2.5711008652098435e-23,2.8190314669989924e-67,0.0,8.264729713627425e-111,5.319757041567303e-43,1.0898559613702893e-78,9.124152534857098e-55,5.883744902824578e-88,7.622600762103737e-42,3.61042086115486e-38,1.7391693641157094e-143,4.958116071131207e-33,3.621755652808314e-93,7.580723671137553e-76,2.2220421544695166e-125,2.5711008652097212e-23,1.3763369477510113e-100,2.755596752187099e-16,9.418792765930354e-17,5.988970359895615e-17,7.482654760807977e-17,6.197810811200515e-17,3.014013685096776e-17,7.485405722272003e-23,6.597611282848685e-30,9.709105006177519e-32,1.452876570264464e-41,6.597611282836686e-30,3.345510080574841e-32,9.214678224884143e-32,2.974949189391789e-17,2.412865327722729e-53,2.365198897602335e-61,4.769040849245803e-34,6.01172397030237e-37,4.58185237048618e-44,6.060218710095844e-60,2.0437737571166907e-35
3.72355426695806e-21,0.0521079599565058,0.0,0.012938406457199137,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070544,0.0,1.1556210302577895e-67,5.144435527869912e-23,2.257511508766549e-66,0.0,2.7494642073981507e-109,4.260102855128389e-42,9.10831893360017e-78,3.6520388367177107e-54,4.711774215206673e-87,3.0510268119307947e-41,7.223978491085699e-38,2.445353313934014e-141,9.920539801989792e-33,2.900345813821927e-92,6.305399915126644e-75,7.392165740008791e-124,5.144435527869415e-23,2.204701867735212e-99,5.513587592686415e-16,1.8845768670665103e-16,1.1983143995517722e-16,1.4971810524882235e-16,1.240100634067702e-16,6.03064597460908e-17,1.4977316151939724e-22,2.6407639002600046e-29,1.9426685018948499e-31,1.1631846673626095e-40,2.6407639002503985e-29,1.339075998021863e-31,1.8437362251875045e-31,5.952483043587183e-17,9.657752864318994e-53,1.8935978787070443e-60,1.9064580599574737e-33,4.807383393891719e-36,7.32840632953958e-43,3.8789822917652826e-58,5.368722142891931e-35
7.44872536164819e-21,0.0521079599565058,0.0,0.012938406457197883,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.2070122201802146,0.09201819554070488,0.0,9.249652033389603e-67,1.0291104853190048e-22,1.8069241880833336e-65,0.0,9.453622186199446e-108,3.409801982792691e-41,7.902207168733367e-77,1.461291234774664e-53,3.7713270185939425e-86,1.2208081394182301e-40,1.4451093750947372e-37,8.019632202078459e-140,1.9845387264424243e-32,2.3214509081561442e-91,5.424318360400238e-74,2.5416856861425314e-122,1.0291104853188042e-22,3.529574533380847e-98,1.1029569270804146e-15,3.7699720480129193e-16,2.397149126676533e-16,2.9950122053027315e-16,2.480739739943308e-16,1.2063910553626327e-16,2.9961140955185763e-22,1.0566495355298778e-28,3.886196402120069e-31,9.309012494525628e-40,1.0566495355221901e-28,5.358049025232576e-31,3.688273030585683e-31,1.1907550751976806e-16,3.864365076247135e-52,1.5154559692033488e-59,7.609167770784381e-33,3.8383532375936664e-35,1.1703472077785638e-41,2.4785020943827084e-56,1.585848268261379e-34
1.4899067551028452e-20,0.0521079599565058,0.0,0.012938406457195377,0.031075110263184432,0.3194096818763542,0.350484792139539,0.20701222018021423,0.09201819554070378,0.0,7.401595600848132e-66,2.058444350383031e-22,1.4459054323757455e-64,0.0,3.4421616918895326e-106,2.7285295906020804e-40,7.30360666614675e-76,5.846116474806411e-53,3.0178287246187324e-85,4.8840275001920846e-40,2.890532427067069e-37,2.569130016418916e-138,3.9695082192162283e-32,1.857632923075616e-90,4.945325058026381e-73,9.254539839269143e-121,2.0584443503822262e-22,5.648961027173533e-97,2.2061532615516002e-15,7.54076240990357e-16,4.794818580927408e-16,5.990674510930375e-16,4.962017951615739e-16,2.413043971163136e-16,5.99288063373202e-22,4.227286190966616e-28,7.773299793254599e-31,7.448624360030373e-39,4.227286190905104e-28,2.143569150105375e-30,7.377346641382031e-31,2.381768616875142e-16,1.5460084087346637e-51,1.2126029970906724e-58,3.028949111269426e-32,3.056937466582292e-34,1.8644680063840225e-40,1.5796258833702622e-54,5.219745883471052e-34
2.979975192978897e-20,0.0521079599565058,0.0,0.012938406457190361,0.031075110263184432,0.3194096818763532,0.35048479213953837,0.2070122201802135,0.09201819554070158,0.0,5.9220261618561214e-65,4.1171120805110796e-22,1.1568707966834095e-63,0.0,1.36798716920862e-104,2.1830988408398598e-39,7.412613597800895e-75,2.3386369106173673e-52,2.414567652396048e-84,1.95376999990283e-39,5.78137853101172e-37,8.222938138631623e-137,7.93944720591149e-32,1.4862938805948586e-89,4.924801579556341e-72,3.67794754515795e-119,4.117112080507854e-22,9.039651277627939e-96,4.4125459258845294e-15,1.5082343133676214e-15,9.590157489434578e-16,1.1981999122180166e-15,9.92457437464547e-16,4.826349802752357e-16,1.1986420020415821e-21,1.6910520959504708e-27,1.5547696938260022e-30,5.959465294153115e-38,1.6910520959012563e-27,8.574979599647036e-30,1.4755493862974694e-30,4.763795700228209e-16,6.184746217670635e-51,9.702064382627948e-58,1.1996753494314767e-31,2.4231625652283586e-33,2.9567370918813045e-39,1.0021376877677667e-52,1.8631323142925587e-33
5.960112068731001e-20,0.0521079599565058,0.0,0.012938406457180331,0.031075110263184432,0.3194096818763512,0.35048479213953715,0.20701222018021204,0.09201819554069716,0.0,4.7379208202607316e-64,8.234447540767164e-22,9.255552214598787e-63,0.0,6.08251157682695e-103,1.7465890430302016e-38,8.441169151370806e-74,9.354928297412266e-52,1.9317766426001027e-83,7.815398010580906e-39,1.1563070738900982e-36,2.631588268616296e-135,1.5879325183892631e-31,1.1891105224255942e-88,5.489167250867429e-71,1.635333702180481e-117,8.234447540754248e-22,1.446449303757975e-94,8.82533123611262e-15,3.0165504581186862e-15,1.918083530647059e-15,2.3964648344657765e-15,1.9849687219444418e-15,9.652961465883663e-16,2.397352403481079e-21,6.76448363268288e-27,3.109725267921633e-30,4.767798569739946e-37,6.764483632289143e-27,3.4301355402779965e-29,2.951178830615989e-30,9.52784986692692e-16,2.4744490362882355e-50,7.76343807797244e-57,4.7054883392679715e-31,1.903384272851077e-32,4.647770476145679e-38,6.302203047972152e-51,7.00296057777674e-33
1.1920385820235208e-19,0.0521079599565058,0.0,0.012938406457160271,0.031075110263184432,0.3194096818763472,0.35048479213953476,0.2070122201802091,0.09201819554068834,0.0,3.7904566161798714e-63,1.6469118461279272e-21,7.404676118870143e-62,0.0,3.037474484191329e-101,1.3973150679001346e-37,1.0770465765677785e-72,3.7420474513087375e-51,1.5454701806622177e-82,3.126222807554388e-38,2.3126455154679323e-36,8.421475877986221e-134,3.1759081158217386e-31,9.513184979019622e-88,6.870119185434757e-70,8.166501048582391e-116,1.6469118461227588e-21,2.3144029689224762e-93,1.7650901782817727e-14,6.033182747606961e-15,3.836219094062933e-15,4.7929946789525045e-15,3.969991290400027e-15,1.930618479195773e-15,4.7947833027708015e-21,2.70584850379184e-26,6.219940996491076e-30,3.814329391780885e-36,2.7058485034768435e-26,1.3720854331755878e-28,5.902437719252975e-30,1.905595820029466e-15,9.908664156193901e-50,6.217828242559381e-56,1.81144606109196e-30,1.4692395632816317e-31,7.183617799905924e-37,3.897404568124758e-49,2.7112668350951757e-32
2.3840933323243623e-19,0.0521079599565058,0.0,0.01293840645712015,0.031075110263184432,0.3194096818763393,0.35048479213953,0.2070122201802032,0.09201819554067069,0.0,3.0324132776645624e-62,3.293846030230327e-21,5.923834641141741e-61,0.0,1.670261307911317e-99,1.117869366259269e-36,1.5044343404423362e-71,1.4968342071277505e-50,1.2363957325021566e-81,1.2505018437960483e-37,4.62532239862353e-36,2.694935281188392e-132,6.351859318031679e-31,7.610668557528259e-87,9.462097484275218e-69,4.4906350350974495e-114,3.2938460302096477e-21,3.703112017971233e-92,3.530204258122365e-14,1.2066447326528087e-14,7.67249022092936e-15,9.586054367890791e-15,7.94003642529437e-15,3.861263144335167e-15,9.589685486991458e-21,1.0823504117284458e-25,1.2441590775142692e-29,3.051499727990678e-35,1.082350411476446e-25,5.488423979196099e-28,1.1804955496526744e-29,3.811217486691138e-15,3.990508812126658e-49,5.01022460077339e-55,6.735557241881471e-30,1.0979946277894642e-30,1.0760629143390856e-35,2.336459766586668e-47,1.0665228888079686e-31
4.768202832926045e-19,0.0521079599565058,0.0,0.01293840645703991,0.031075110263184432,0.31940968187632335,0.3504847921395204,0.20701222018019147,0.09201819554063538,0.0,2.4259498161662842e-61,6.587714398435036e-21,4.739105220799839e-60,0.0,9.813735490003506e-98,8.943021336204475e-36,2.232019682212254e-70,5.987367281854695e-50,9.891243810669061e-81,5.00203281681929e-37,9.250676164934439e-36,8.623893367281244e-131,1.2703761751831511e-30,6.088582828764617e-86,1.3915259612590719e-67,2.638503410824386e-112,6.587714398352309e-21,5.925033043430263e-91,7.060432299801841e-14,2.413297648414866e-14,1.5345032474800943e-14,1.917217374562668e-14,1.5880126687015763e-14,7.72255247431228e-15,1.917965139798343e-20,4.329423667194922e-25,2.488976361849679e-29,2.4412142678146305e-34,4.32942366517894e-25,2.195401890520008e-27,2.3609991051073446e-29,7.622460819966982e-15,1.665314837702203e-48,4.194823339393989e-54,2.3577872948380124e-29,7.756384307078018e-30,1.5264050410708987e-34,1.3269707830370948e-45,4.23012349863815e-31
9.536421834129411e-19,0.0521079599565058,0.0,0.01293840645687943,0.031075110263184432,0.3194096818762915,0.35048479213950123,0.20701222018016796,0.09201819554056477,0.0,1.9407675305760523e-60,1.3175451134844094e-20,3.7912991945430637e-59,0.0,6.000486860076177e-96,7.154440565427153e-35,3.4311700347449545e-69,2.3949530034238894e-49,7.9130264101687e-80,2.0008182150446833e-36,1.8501383697555114e-35,2.7596620103279825e-129,2.5407566736950994e-30,4.870885567752967e-85,2.1285129572997968e-66,1.6132801298630585e-110,1.3175451134513168e-20,9.480095921351296e-90,1.4120887911153988e-13,4.826603479850306e-14,3.0690116983099025e-14,3.8344412500535764e-14,3.176030717818938e-14,1.5445131133059806e-14,3.836022939006117e-20,1.7317738707517842e-24,4.980560244940815e-29,1.952977207638301e-33,1.7317738691389964e-24,8.781798955738046e-27,4.722006216016353e-29,1.5244947486328664e-14,8.344464035993e-48,4.274446396640603e-53,7.514093016683057e-29,5.0195039188062124e-29,1.9889768510389563e-33,6.927346864146619e-44,1.6848557514379455e-30
1.9072859836536147e-18,0.0521079599565058,0.0,0.01293840645655847,0.031075110263184432,0.31940968187622776,0.3504847921394629,0.20701222018012094,0.09201819554042356,0.0,1.5526170955237235e-59,2.6350924607660766e-20,3.0330453863134097e-58,0.0,3.7506137088923067e-94,5.723559291838174e-34,5.3778223912351344e-68,9.57982419507089e-49,6.330461149202553e-79,8.003283036652997e-36,3.7002798762791907e-35,8.830981383124326e-128,5.081517717726923e-30,3.8967330892825657e-84,3.3272775182805518e-65,1.00838325179624e-108,2.635092460633702e-20,1.5168187915424684e-88,2.82417972458313e-13,9.653215142366487e-14,6.138028600191489e-14,7.668889000810305e-14,6.352066803145993e-14,3.089028844572805e-14,7.672397005369702e-20,6.927104289227204e-24,9.971525268804085e-29,1.5623840821866113e-32,6.927104276324707e-24,3.512859297739048e-26,9.444020437833034e-29,3.0489920818292024e-14,7.059358185148844e-47,7.513006000846171e-52,2.1184748425458225e-28,2.8948181675683774e-28,2.3169793343993357e-32,3.235338769278243e-42,6.72503567233684e-30
3.814573584134961e-18,0.0521079599565058,0.0,0.012938406455916549,0.031075110263184432,0.31940968187610036,0.35048479213938616,0.20701222018002693,0.09201819554014115,0.0,1.2420949048450058e-58,5.2701871553288343e-20,2.426438758934584e-57,0.0,2.37168934767741e-92,4.578848630567e-33,8.514875894376965e-67,3.8319321143029866e-48,5.064376677952148e-78,3.2013152498203877e-35,7.400562889324725e-35,2.8259200264486932e-126,1.0163039993822276e-29,3.117391247247847e-83,5.260969318626251e-64,6.376481231897734e-107,5.270187154799328e-20,2.426912821671567e-87,5.648360836308007e-13,1.9306438465980067e-13,1.2276062404842555e-13,1.533778450142342e-13,1.2704138922169438e-13,6.178060305175734e-14,1.5346179009179272e-19,2.7708434757058227e-23,1.9984644347252565e-28,1.2499081901283852e-31,2.770843465383802e-23,1.4052528114987046e-25,1.8888048881461074e-28,6.097986747917871e-14,1.017697900704484e-45,2.228825540284527e-50,5.264730978018559e-28,1.478698503499642e-27,2.3955672407492957e-31,1.3417350321891995e-40,2.6871367979683216e-29
7.629148785097654e-18,0.0521079599565058,0.0,0.012938406454632708,0.031075110263184432,0.3194096818758455,0.3504847921392328,0.20701222017983892,0.09201819553957631,0.0,9.93676415246174e-58,1.0540376544452043e-19,1.9411520472776404e-56,0.0,1.508696069342809e-90,3.663078732215808e-32,1.3552089403865238e-65,1.5327733329748222e-47,4.051503620811049e-77,1.2805265068506696e-34,1.4801128915408498e-34,9.042951466150755e-125,2.032608529813981e-29,2.493914400304028e-82,8.367411084114817e-63,4.056253037649175e-105,1.0540376542333998e-19,3.8830627185158116e-86,1.1296720038917023e-12,3.861288510753208e-13,2.455213001769628e-13,3.067557549904829e-13,2.540828295369364e-13,1.2356123218658707e-13,3.0697878495444463e-19,1.1083377413013827e-22,4.013563862702075e-28,9.999269185711943e-31,1.1083377330437618e-22,5.621878624479258e-25,3.7776105768695848e-28,1.21959760788792e-13,1.7311881635462211e-44,7.673733589977123e-49,1.1855966027408073e-27,6.83381095497162e-27,2.239622802116829e-30,5.030753414372888e-39,1.074279224129388e-28
1.1443723986060348e-17,0.0521079599565058,0.0,0.012938406453348867,0.031075110263184432,0.31940968187559066,0.3504847921390794,0.2070122201796509,0.09201819553901147,0.0,2.9499772723552127e-57,1.5810565933572947e-19,5.762796085663298e-56,0.0,8.599993641642088e-90,1.087476449217836e-31,5.159898979155253e-65,3.2571436371032053e-47,1.2027885554573753e-76,2.721119081261157e-34,2.2201694941484973e-34,4.3263073462756825e-124,3.048913135458417e-29,7.403798638036183e-82,3.185296490409756e-62,2.312178775345732e-104,1.5810565929072092e-19,1.4804178569888955e-85,1.6945076220686927e-12,5.791933174340895e-13,3.682819763410161e-13,4.601336649307178e-13,3.811242677869517e-13,1.8534186124418793e-13,4.605371345465304e-19,2.3552179185229508e-22,6.041138902964357e-28,2.859166297905875e-30,2.355217894919113e-22,1.194776453047075e-24,5.66641626559093e-28,1.8293965408624517e-13,6.748515220057719e-44,3.6764160829567426e-48,1.850133227804636e-27,1.5189183548403412e-26,6.685073636271841e-30,2.428131075277647e-38,2.2824836662112313e-28
1.5258299187023042e-17,0.0521079599565058,0.0,0.012938406452065026,0.031075110263184432,0.3194096818753358,0.350484792138926,0.20701222017946289,0.09201819553844663,0.0,6.427845708455005e-57,2.1080755322691544e-19,1.2556830643558323e-55,0.0,3.361604816457983e-89,2.369553869878946e-31,1.3871169453875168e-64,5.556304123813965e-47,2.6208134773000804e-76,4.6419092481177426e-34,2.960226096755415e-34,1.4318580104982855e-123,4.0652178163155367e-29,1.6132490757198925e-81,8.561941354250003e-62,9.037950056408584e-104,2.1080755315013605e-19,3.9831738025985567e-85,2.2593429381619327e-12,7.722577837361067e-13,4.910426525405855e-13,6.135115748349393e-13,5.081657039717402e-13,2.4712249022455995e-13,6.141368388114015e-19,4.0177248783554013e-22,8.081189555510446e-28,6.030810090828862e-30,4.017724828575388e-22,2.0383478572177365e-24,7.555221954310145e-28,2.4391954737153826e-13,1.849714020242341e-43,1.1738788366048043e-47,2.5156507578736667e-27,2.654836936528164e-26,1.4455041640431223e-29,8.022009667698941e-38,3.8933270056060205e-28
2.288744958894843e-17,0.0521079599565058,0.0,0.012938406449497347,0.031075110263184432,0.3194096818748261,0.35048479213861927,0.20701222017908685,0.09201819553731697,0.0,1.8658054656966952e-56,3.1621134100923327e-19,3.6448610494907595e-55,0.0,2.8113410154693475e-88,6.878083629907321e-31,5.6047512340739886e-64,1.1503622464515297e-46,7.607419407143434e-76,9.61048393115227e-34,4.4403393019675395e-34,8.354440064601142e-123,6.097827354549334e-29,4.682768321166585e-81,3.459051916053584e-61,7.558520720230582e-103,3.1621134085027105e-19,1.6110629356808865e-84,3.389012861376845e-12,1.1583867162069491e-12,7.365640050230786e-13,9.202673945588602e-13,7.622485714943567e-13,3.706837480040526e-13,9.214333040502104e-19,8.3181894074706865e-22,1.2190570358814552e-27,1.6472013581804086e-29,8.3181892715365395e-22,4.220830620523504e-24,1.1332833331743574e-27,3.658793339135853e-13,7.670972247423075e-43,6.067491712130287e-47,3.847033348397191e-27,5.631573445641719e-26,4.0524276250772953e-29,4.563629712141715e-37,8.059982523674395e-28
3.051659999087382e-17,0.0521079599565058,0.0,0.012938406446929666,0.031075110263184432,0.3194096818743164,0.3504847921383125,0.20701222017871082,0.0920181955361873,0.0,4.080306294675423e-56,4.2161512879146626e-19,7.97090072096259e-55,0.0,1.1043363484081354e-87,1.5041592775410791e-30,1.5174448604497765e-63,1.9564649309470746e-46,1.6636573374999057e-75,1.6344916426623636e-33,5.9204525071769805e-34,2.7796243865342093e-122,8.130437169366993e-29,1.0240689332844299e-80,9.364529488942985e-61,2.9690987760062906e-102,4.2161512852111317e-19,4.363926794228075e-84,4.518681673723409e-12,1.544515648469096e-12,9.820853576361775e-13,1.227023214150346e-12,1.016331431422398e-12,4.942450054995474e-13,1.2288818446981201e-18,1.4147061844967969e-21,1.634582843798621e-27,3.4464963186418924e-29,1.4147061560606141e-21,7.179644315050267e-24,1.511044470916917e-27,4.878391204109154e-13,2.1045054887999846e-42,1.9380504669483928e-46,5.178499900481006e-27,9.712541380255958e-26,8.61204092287725e-29,1.4858003773966119e-36,1.3707284867498046e-27
3.814575039279921e-17,0.0521079599565058,0.0,0.01293840644436199,0.031075110263184432,0.3194096818738067,0.35048479213800576,0.2070122201783348,0.09201819553505763,0.0,7.655210125058786e-56,5.270189165736083e-19,1.495449562443415e-54,0.0,3.466480780146415e-87,2.8220074617730122e-30,3.407839956535629e-63,2.9890363837545523e-46,3.1212480490303284e-75,2.497133943478013e-33,7.400565712383545e-34,7.49488370435559e-122,1.0163047280524502e-28,1.9212929778495714e-80,2.102976354924142e-60,9.31991766178289e-102,5.270189161605698e-19,9.803426860091842e-84,5.6483492958549655e-12,1.9306445805076413e-12,1.2276067103892116e-12,1.5337790335999371e-12,1.2704142832133953e-12,6.178062626907587e-13,1.5364933229044388e-18,2.1613514178395746e-21,2.055024074129059e-27,6.274214954957563e-29,2.1613513660803807e-21,1.0970620837209776e-23,1.8888056086586373e-27,6.097989068603344e-13,4.771008040836807e-42,5.048792627634749e-46,6.510000218058273e-27,1.4976032790941652e-25,1.5851063032955934e-28,3.9257461306464826e-36,2.094099452171434e-27
5.340405119664998e-17,0.0521079599565058,0.0,0.012938406439226635,0.031075110263184432,0.3194096818727873,0.35048479213739225,0.2070122201775827,0.0920181955327983,0.0,2.0946050289183456e-55,7.378264921376143e-19,4.091823055017365e-54,0.0,3.153153831652375e-86,7.72152634624145e-30,1.320959456771974e-62,5.747811046177034e-46,8.540304613263328e-75,4.80190008333173e-33,1.0360792122787871e-33,4.418506399252236e-121,1.4228268410473415e-28,5.2570084224017526e-80,8.15117718713927e-60,8.477512477838658e-101,7.378264913433553e-19,3.801642513874609e-83,7.90768089471798e-12,2.7029024438998794e-12,1.7186494163238787e-12,2.1472906720645232e-12,1.7785799618731359e-12,8.649287761412174e-13,2.152215324208251e-18,4.1562021745192366e-21,2.9109615602917457e-27,1.6565778127692584e-28,4.156202037885278e-21,2.1103907133106096e-23,2.644327884139506e-27,8.537184796124295e-13,1.8760094224652893e-41,2.896177509876386e-45,9.172948819104623e-27,2.9120904857319673e-25,4.251161299075807e-28,2.243192427415304e-35,4.026728462922628e-27
6.866235200050076e-17,0.0521079599565058,0.0,0.012938406434091288,0.031075110263184432,0.3194096818717679,0.35048479213677874,0.2070122201768306,0.09201819553053897,0.0,4.415682299434262e-55,9.48634067701251e-19,8.626061814083167e-54,0.0,1.308520920147181e-85,1.6277916677716305e-29,3.514249869826436e-62,9.426395411707717e-46,1.8004002186443077e-74,7.875103850399275e-33,1.3321018533180523e-33,1.4903074403541331e-120,1.8293490744015533e-28,1.1082413967304229e-79,2.168462922110248e-59,3.51806572660235e-100,9.48634066398668e-19,1.0115810975464712e-82,1.0167007659503302e-11,3.4751603063839522e-12,2.209692122826903e-12,2.7608023099528e-12,2.286745607484031e-12,1.1120512883558198e-12,2.768599095563315e-18,6.816160914517624e-21,3.7868631821742815e-27,3.4345006146449736e-28,6.816160631266933e-21,3.4622779490144566e-23,3.3998501596169655e-27,1.0976380521699329e-12,5.026562842555489e-41,9.697655186514731e-45,1.1835887590069677e-26,4.805979371774523e-25,8.890715833986567e-28,7.484504956430365e-35,6.603681562204967e-27
9.917895360820231e-17,0.0521079599565058,0.0,0.012938406423820608,0.031075110263184432,0.3194096818697291,0.3504847921355517,0.20701222017532644,0.09201819552602034,0.0,1.3469201009660252e-54,1.3702492188274178e-18,2.6312170815202955e-53,0.0,1.3689645553452945e-84,4.965269446545061e-29,1.5748052543945106e-61,1.9542605489374007e-45,5.4917793859507845e-74,1.6326500314021624e-32,1.92414713539308e-33,1.0195147250853802e-119,2.6423939021371973e-28,3.3804801811249636e-79,9.717014680079745e-59,3.680573392123117e-99,1.3702492161269293e-18,4.5341437722230463e-82,1.468564668893209e-11,5.019676028627983e-12,3.191777537537808e-12,3.987825584000671e-12,3.3030767995732248e-12,1.6062963090779773e-12,4.003351650679011e-18,1.4131121926874246e-20,5.598550416796126e-27,1.0319681246599188e-27,1.4131121075861026e-20,7.183461083626684e-23,4.9108947105616565e-27,1.5854771967012464e-12,2.271468113936267e-40,6.679003922182935e-44,1.716176439919888e-26,1.0028869121562706e-24,2.6980157740141413e-27,5.074672080791836e-34,1.3690288385304475e-26
1.6021215682360542e-16,0.0521079599565058,0.0,0.012938406403279307,0.031075110263184432,0.3194096818656516,0.3504847921330977,0.2070122201723181,0.0920181955169831,0.0,5.844401450245691e-54,2.2134795210753233e-18,1.1417081298002882e-52,0.0,2.9763997469540288e-83,2.1544727952932834e-28,1.1428146066439711e-60,5.0811104861329095e-45,2.3829300404245004e-73,4.244917695023665e-32,3.108237699529126e-33,1.284772718717818e-118,4.2684850017061e-28,1.466819259940805e-78,7.051324572587933e-58,8.002294630491553e-98,2.2134795140540056e-18,3.290996625328589e-81,2.3722866748017812e-11,8.108707462219689e-12,5.1559483737791165e-12,6.441872125181744e-12,5.3357387872244064e-12,2.5947863356942268e-12,6.480796627966553e-18,3.6741155585443976e-20,9.461458978837741e-27,4.436763241792875e-27,3.674115192686143e-20,1.8707480259621473e-22,7.93298381241013e-27,2.5611554834291245e-12,1.6585930189095172e-39,8.67948057291771e-43,2.7813518062831466e-26,2.6196546369382848e-24,1.1690534728280093e-26,6.375523773396871e-33,3.559424407559981e-26
2.8227856325441163e-16,0.0521079599565058,0.0,0.012938406362196939,0.031075110263184432,0.3194096818574966,0.3504847921281896,0.2070122201663014,0.0920181954989089,0.0,3.304168079996825e-53,3.899940125553421e-18,6.454722953697905e-52,0.0,1.0503089677472716e-81,1.2180443464067209e-27,1.1721673456157557e-59,1.5749205664248067e-44,1.347204065435709e-72,1.3157376094219558e-31,5.476418827745182e-33,2.4618208626777934e-117,7.520672977186783e-28,8.292752354146553e-78,7.232314062848586e-57,2.8238417303942227e-96,3.8999401037904224e-18,3.3759485960010684e-80,4.1797074871784154e-11,1.4286770285818101e-11,9.084290073540601e-12,1.1349965179885511e-11,9.40106117643164e-12,4.571766329615001e-12,1.1467444814367322e-17,1.138814048455261e-19,1.814540457454204e-26,2.498394635940953e-26,1.1388138424409862e-19,5.817940306335353e-22,1.397716201594344e-26,4.5125120475460145e-12,1.7039965742289967e-38,1.7084171852972202e-41,4.911702556050015e-26,8.12706470381135e-24,6.603943191481625e-26,1.2203179576751991e-31,1.1032486802472466e-25
5.26411376116024e-16,0.0521079599565058,0.0,0.012938406280033132,0.031075110263184432,0.3194096818411865,0.3504847921183734,0.20701222015426807,0.0920181954627614,0.0,2.1970338884845365e-52,7.272861334438767e-18,4.291934374905811e-51,0.0,4.896058658243709e-80,8.099118002334964e-27,1.4783847113535569e-58,5.474296148879768e-44,8.957937114007364e-72,4.573397189597568e-31,1.0212781083953147e-32,6.010868343048688e-116,1.4025072033499323e-27,5.5140832778221935e-77,9.121598103996938e-56,1.3163454923175447e-94,7.272861258792339e-18,4.258190753768519e-79,7.794456316461681e-11,2.6642895758675726e-11,1.694097358218763e-11,2.1166151178660095e-11,1.7531699610476222e-11,8.52572608021026e-12,2.1567766228586537e-17,3.958425052316152e-19,3.9345806212455205e-26,1.6590258368628574e-25,3.9584236843167054e-19,2.0359553368981943e-21,2.6065518422355517e-26,8.415225138424754e-12,2.1397880343640532e-37,4.222513185545603e-40,9.172404016868851e-26,2.8120309997514496e-23,4.37255371922149e-25,2.967382660311721e-30,3.8347684993925043e-25
1.0146770018392488e-15,0.0521079599565058,0.0,0.01293840611570926,0.031075110263184432,0.3194096818085663,0.35048479209874106,0.2070122201302014,0.09201819539047011,0.0,1.59778638332451e-51,1.4018703751926053e-17,3.1213086399061234e-50,0.0,2.658508549467741e-78,5.890059719609137e-26,2.090534059231061e-57,2.0336069915599434e-43,6.514633214464499e-71,1.698938485242391e-30,1.9685505595472488e-32,1.673689987569102e-114,2.703396256748432e-27,4.010100719808259e-76,1.2898477639603672e-54,7.147618093235217e-93,1.4018703470912558e-17,6.021599786975383e-78,1.5023582811011083e-10,5.13551460070396e-11,3.265434103604718e-11,4.0798522733681665e-11,3.379295110113847e-11,1.6433644632419304e-11,4.227644678775225e-17,1.4704867578484464e-18,9.707664331411498e-26,1.206048792332076e-24,1.4704857633671937e-18,7.66530863397738e-21,5.024223123256152e-26,1.6220651170765283e-11,2.986061685035855e-36,1.1736025764030709e-38,1.769380677638251e-25,1.0310713336269279e-22,3.1430450528013827e-24,8.169249258738244e-29,1.4245434510380076e-24
1.5029426275624737e-15,0.0521079599565058,0.0,0.012938405951390368,0.031075110263184432,0.31940968177594614,0.3504847920791087,0.20701222010613476,0.09201819531818378,0.0,4.936563369327161e-51,2.076454616903548e-17,9.643707636476701e-50,0.0,1.8360140932549946e-77,1.8198085844486119e-25,8.922163903942397e-57,4.4615206799399804e-43,2.01277843052416e-70,3.727293008947098e-30,2.9158230105796383e-32,9.228765017370833e-114,4.004297632994736e-27,1.2389713998197353e-75,5.504916597540204e-54,4.93627434623244e-92,2.076454555252129e-17,2.5699803504311478e-77,2.225221444329572e-10,7.606739532560827e-11,4.8367709072084744e-11,6.043089369867161e-11,5.00541687552847e-11,2.4341561919323928e-11,6.366242980025347e-17,3.226093595017566e-18,1.7524752452057373e-25,3.725963186738304e-24,3.2260905226719373e-18,1.7003817472280955e-20,7.441894403927665e-26,2.402607700388732e-11,1.2639558902301173e-35,6.339086291251457e-38,2.6215209320629214e-25,2.2359859339826346e-22,9.628925134725884e-24,4.479562918823047e-28,3.125293481657037e-24
