Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87)
2.71407719201966e-10,0.13399411829887187,0.0,0.033173722212707084,0.031074994408242834,0.3163759888067652,0.3464142766789234,0.20700502930219408,0.09202435451062978,1.061129948419237e-28,8.750549401594715e-13,0.0011004743766919204,2.1332150298098e-08,1.8384033753956423e-20,2.1705705412787542e-18,3.8447223495467135e-06,4.054761360360423e-15,1.0200161166294816e-12,3.81128964046105e-20,1.7071507613522003e-09,6.797342762508872e-09,5.937712838252473e-31,3.396774554340279e-05,1.1193616997429286e-20,1.8243188482232709e-13,1.4759553873994959e-24,0.001099319909992952,9.447650416615067e-24,3.619083194522537e-07,2.633697156515563e-07,6.178772056398878e-05,4.337026688914971e-07,2.5359331084683006e-07,2.0715190635534933e-07,2.2974147146881342e-07,2.0861971135821742e-07,0.0029916165860968498,9.516863160544496e-06,7.760229681242365e-07,1.5951757779671457e-05,0.0029645677833944712,5.630802893124697e-07,8.339673011643114e-13,1.8251881642248995e-09,6.440161787416966e-12,7.961510594796362e-10,9.963076440144206e-09,6.353107031019569e-06,2.4335498868775465e-05,3.5339748342014444e-08,6.251860260564354e-08,4.2139418580993015e-06,6.824342951310766e-07,2.7196532199700583e-10,1.402338119084245e-07,4.1550246777846445e-07
2.724127610997295e-10,0.13399411829887187,0.0,0.03317344265956186,0.031074999232231254,0.31636484116598645,0.3463993467539332,0.2070050037037555,0.09202440438416212,1.0956931937436878e-28,8.848075316548778e-13,0.0011045079419293037,2.162603942485711e-08,1.8842887452382977e-20,2.2054291617597997e-18,3.882722071250802e-06,4.10190758082679e-15,1.027717433814554e-12,3.8537835175601755e-20,1.7140157802413364e-09,6.822509418480849e-09,6.048444452086847e-31,3.4092354621402276e-05,1.1318381122582912e-20,1.839877435224041e-13,1.4997020295956541e-24,0.0011033444185529074,9.590444473996877e-24,3.619076316107489e-07,2.634663838760546e-07,6.195168434935898e-05,4.3368026447975407e-07,2.535911202997474e-07,2.0707271671749185e-07,2.3025734349478757e-07,2.0853527101156135e-07,0.003002595448502029,9.549578008944011e-06,7.752892665634409e-07,1.6009395129740798e-05,0.0029754270555757342,5.630717831509817e-07,8.367695284736405e-13,1.837738572347091e-09,6.440251061942122e-12,7.993286176821591e-10,1.0004826960500444e-08,6.378626643946906e-06,2.4437441287149146e-05,3.527612891872504e-08,6.255707270240167e-08,4.243794040835588e-06,6.891153331026868e-07,2.757619834771876e-10,1.407773238826863e-07,4.198451400737641e-07
2.7341780299749305e-10,0.13399411829887187,0.0,0.03317316371666414,0.031075004071049312,0.31635369415497533,0.3463844178718539,0.20700497810584537,0.0920244544576894,1.1312471716613817e-28,8.946313731397214e-13,0.0011085411999653167,2.1922881871127083e-08,1.9311402710182066e-20,2.240713164124534e-18,3.920922132850899e-06,4.149417276265589e-15,1.0354486874524408e-12,3.8965920550955196e-20,1.7208806877739181e-09,6.847676041011535e-09,6.160821753764001e-31,3.421695463180158e-05,1.144406849415754e-20,1.855509649888596e-13,1.5237393155224375e-24,0.0011073685820873805,9.734892472289513e-24,3.6190695902878686e-07,2.635626167023386e-07,6.21150986196454e-05,4.3365786973983567e-07,2.535889344473808e-07,2.0699381233024815e-07,2.3077395498666627e-07,2.0845113418865893e-07,0.003013573569156329,9.582261347058848e-06,7.74561808405178e-07,1.6066996422122064e-05,0.002986285454375796,5.630632911098688e-07,8.395719064952319e-13,1.8503351427739675e-09,6.440341104774354e-12,8.025131660171182e-10,1.004659421814105e-08,6.40414563986354e-06,2.4539475234173743e-05,3.521294633357848e-08,6.259527198999229e-08,4.273741545268376e-06,6.958382917210165e-07,2.7959529209038405e-10,1.4132101042212084e-07,4.2421629360329405e-07
2.7542788679302015e-10,0.13399411829887187,0.0,0.033172607658308685,0.031075013792760942,0.3163314020220041,0.3463545632362464,0.20700492691160516,0.0920245552051114,1.2054259272847858e-28,9.144937848449666e-13,0.0011166067944140942,2.252550062487214e-08,2.0278081867028366e-20,2.3125716279004737e-18,3.997922699759663e-06,4.2455326351155876e-15,1.0510010472319601e-12,3.9831577526209796e-20,1.7346101694255386e-09,6.898009185700466e-09,6.390586640093043e-31,3.4466127432797535e-05,1.169822656428116e-20,1.886995309770311e-13,1.572695653755409e-24,0.0011154158739501354,1.0028804419412094e-23,3.6190565953702595e-07,2.6375378124038003e-07,6.244028141989141e-05,4.336131092298843e-07,2.535845768023876e-07,2.0683685579172187e-07,2.318093599903107e-07,2.082837669483473e-07,0.003035527584912357,9.647534235946335e-06,7.731254374753497e-07,1.6182090811713115e-05,0.0030079996319671465,5.630463501904166e-07,8.451771650549824e-13,1.8756670467011713e-09,6.440523495006866e-12,8.08903052153803e-10,1.0130178517924626e-08,6.4551817853152775e-06,2.474381777423363e-05,3.5087876838958814e-08,6.267086734540789e-08,4.333922114687707e-06,7.094104380105648e-07,2.873725740117096e-10,1.4240890701527285e-07,4.3304432379455357e-07
2.7723696220899453e-10,0.13399411829887187,0.0,0.033172109284507034,0.031075022591988886,0.3163113412555048,0.34632769763049914,0.20700488083858345,0.09202464656272964,1.2758264965488277e-28,9.32616083830678e-13,0.0011238647787413566,2.3078143531034626e-08,2.118281819194145e-20,2.3787350828549308e-18,4.067906893217471e-06,4.333293443876877e-15,1.0651006619075345e-12,4.0621546590406206e-20,1.7469663237367088e-09,6.94330890142948e-09,6.603187995135045e-31,3.46903518998856e-05,1.1930160407501924e-20,1.9155850818053907e-13,1.6177751194551782e-24,0.0011226572563141106,1.0299117932386797e-23,3.6190454191347907e-07,2.6392435299789026e-07,6.273107368352218e-05,4.335728577336359e-07,2.5358067091625186e-07,2.0669656166841163e-07,2.3274366256797763e-07,2.081341641076911e-07,0.003055283661554943,9.706173925473843e-06,7.718535946315767e-07,1.6285552392155777e-05,0.003027539405174187,5.630311535853051e-07,8.502225384335688e-13,1.8986243218255128e-09,6.4406902718686095e-12,8.146774025407083e-10,1.0205460559609539e-08,6.501112217778182e-06,2.492803923801151e-05,3.4976771388899626e-08,6.273799988833528e-08,4.388409613563972e-06,7.217699089764644e-07,2.944992727580069e-10,1.4338861050746483e-07,4.4108765600699936e-07
2.790460376249689e-10,0.13399411829887187,0.0,0.03317161287491714,0.031075031437680305,0.3162912825284759,0.34630083540307605,0.20700483476725398,0.0920247385698065,1.349834075680543e-28,9.50973034056641e-13,0.0011311217676619307,2.364064360702777e-08,2.212149712938228e-20,2.446332867911446e-18,4.138537834352654e-06,4.422253460992194e-15,1.079297438429122e-12,4.1421891099185437e-20,1.7593221198633876e-09,6.98860850861989e-09,6.821409607367766e-31,3.4914546921929937e-05,1.2165138396059836e-20,1.9444147582856448e-13,1.6638348184297593e-24,0.0011298975202912206,1.057500241971234e-23,3.6190347331169037e-07,2.640935337971893e-07,6.30200965895488e-05,4.3353263739488234e-07,2.535767801449258e-07,2.0655717815922377e-07,2.3368022069248934e-07,2.079855287210355e-07,0.0030750373337664794,9.764714379379198e-06,7.706012687827401e-07,1.6388897068197418e-05,0.0030470763491515984,5.630160055892675e-07,8.552685923275122e-13,1.9217322162515125e-09,6.440859533202009e-12,8.204736988000605e-10,1.0280795175771149e-08,6.547040669430598e-06,2.5112557485190897e-05,3.486702466615144e-08,6.28042901439704e-08,4.443204384457685e-06,7.342670162417537e-07,3.0174751302965476e-10,1.443688788861817e-07,4.492243485850727e-07
2.808551130409433e-10,0.13399411829887187,0.0,0.033171118424560164,0.03107504032925714,0.31627122584055234,0.3462739765537107,0.20700478869760938,0.09202483122688611,1.4276077392927042e-28,9.695660579842407e-13,0.0011383777611480915,2.4213109786833315e-08,2.3095150766992862e-20,2.515386338848062e-18,4.2098145590061206e-06,4.512420766094902e-15,1.0935914396915722e-12,4.223267871901472e-20,1.7716775588242026e-09,7.033908007200892e-09,7.045362150050093e-31,3.513871247423563e-05,1.2403180338538546e-20,1.9734848454024154e-13,1.7108894298512217e-24,0.0011371366656924566,1.0856538735072773e-23,3.619024535707336e-07,2.6426133102281575e-07,6.330735440838702e-05,4.33492448145003e-07,2.535729044515423e-07,2.0641870021439565e-07,2.3461898254988612e-07,2.0783785496045078e-07,0.0030947886011183667,9.823156645595406e-06,7.693681981953598e-07,1.6492124816954865e-05,0.0030666104640973252,5.630009071013335e-07,8.603153961952079e-13,1.944991110168828e-09,6.441031274841881e-12,8.26291678624016e-10,1.0356181751379644e-08,6.592967147284005e-06,2.5297372600123757e-05,3.475861618803201e-08,6.286975081740294e-08,4.498305840361723e-06,7.469024378590113e-07,3.091183411655972e-10,1.4534971188719072e-07,4.574548031783774e-07
2.8266418845691766e-10,0.13399411829887187,0.0,0.03317062592839876,0.031075049266150054,0.3162511711913698,0.3462471210821368,0.20700474262964236,0.0920249245345075,1.50931244491979e-28,9.883965764142389e-13,0.0011456327591721786,2.4795651430355325e-08,2.4104835173834527e-20,2.585917029230998e-18,4.281736058986225e-06,4.60380343804793e-15,1.1079827285857763e-12,4.305397711583495e-20,1.7840326416566017e-09,7.079207397101691e-09,7.275157738909788e-31,3.536284853214268e-05,1.2644306042681319e-20,2.0027958491465454e-13,1.758953756907617e-24,0.001144374692328868,1.1143808440604178e-23,3.619014825276556e-07,2.644277520503212e-07,6.359285147479098e-05,4.3345228991460786e-07,2.5356904379877625e-07,2.062811228093251e-07,2.3555989677177292e-07,2.0769113707629575e-07,0.0031145374631851405,9.881501759191602e-06,7.681541240371814e-07,1.6595235618995434e-05,0.003086141750209798,5.629858589361119e-07,8.653630180813706e-13,1.9684013754302906e-09,6.441205491461942e-12,8.321310803083277e-10,1.043161967445491e-08,6.638891658419749e-06,2.5482484666005142e-05,3.465152587172925e-08,6.293439436403197e-08,4.553713395286077e-06,7.596768507939999e-07,3.166128003673866e-10,1.4633110924626182e-07,4.657794193611217e-07
2.8447326387289204e-10,0.13399411829887187,0.0,0.033170135381337736,0.03107505824779815,0.31623111858056446,0.34622026898808705,0.20700469656334555,0.09202501849320467,1.5951192084949608e-28,1.007466008489731e-12,0.0011528867617065976,2.5388378320967234e-08,2.5151630781432603e-20,2.657946650820053e-18,4.354301282712683e-06,4.696409554948063e-15,1.1224713679986897e-12,4.38858539550598e-20,1.7963873694150759e-09,7.124506678251493e-09,7.510909941455314e-31,3.5586955071026464e-05,1.2888535315388728e-20,2.0323482753086389e-13,1.8080427271117185e-24,0.0011516116000115642,1.1436893809422906e-23,3.6190056001750187e-07,2.645928042458166e-07,6.387659218707752e-05,4.334121626335439e-07,2.535651981488492e-07,2.061444409433369e-07,2.365029124353332e-07,2.0754536939190326e-07,0.0031342839195444582,9.939750742518883e-06,7.669587904147934e-07,1.669822945836171e-05,0.003105670207687935,5.629708618303314e-07,8.704115246371194e-13,1.991963375467358e-09,6.441382176654926e-12,8.379916427846462e-10,1.0507108336127107e-08,6.684814209982295e-06,2.5667893764878788e-05,3.454573402445519e-08,6.29982329957669e-08,4.6094264642561e-06,7.72590930927435e-07,3.242319306223877e-10,1.4731307069916694e-07,4.7419859464210183e-07
2.862823392888664e-10,0.13399411829887187,0.0,0.033169646778224454,0.03107506727364889,0.3162110680077734,0.3461934202712941,0.20700465049871167,0.09202511310350658,1.68520528385405e-28,1.0267757716991786e-12,0.0011601397687238193,2.5991400663071178e-08,2.6236642767940606e-20,2.731497093973643e-18,4.4275091358592355e-06,4.790247194130147e-15,1.137057420813357e-12,4.472837690157497e-20,1.8087417431695086e-09,7.169805850579513e-09,7.752733786287065e-31,3.5811032066298164e-05,1.3135887962716433e-20,2.062142629479305e-13,1.858171392609596e-24,0.0011588473885517138,1.1735877828152774e-23,3.618996858733426e-07,2.647564949655358e-07,6.415858100634406e-05,4.3337206623090325e-07,2.535613674635329e-07,2.0600864963856228e-07,2.3744797906329875e-07,2.074005462986784e-07,0.003154027969777085,9.997904605357434e-06,7.657819444049442e-07,1.6801106322594687e-05,0.0031251958367311374,5.629559164488609e-07,8.754609811395902e-13,2.0156774652113202e-09,6.4415613230068096e-12,8.438731056520756e-10,1.058264713069543e-08,6.730734809172971e-06,2.5853599977642527e-05,3.4441221333912364e-08,6.306127868702629e-08,4.665444463310774e-06,7.856453530567492e-07,3.31976768628291e-10,1.482955959816801e-07,4.827127244746387e-07
2.880914147048408e-10,0.13399411829887187,0.0,0.03316916011384968,0.03107507634315788,0.31619101947263395,0.3461665749314898,0.20700460443573332,0.092025208365937,1.7797543462432047e-28,1.046327281879512e-12,0.0011673917801963798,2.6604829079669266e-08,2.73610014453493e-20,2.806590428053455e-18,4.501358481994975e-06,4.8853244321712515e-15,1.1517409499089326e-12,4.5581613619737243e-20,1.82109576400366e-09,7.215104914014965e-09,8.000745772407984e-31,3.6035079493405066e-05,1.3386383789872854e-20,2.092179417049369e-13,1.9093549304890467e-24,0.0011660820577605467,1.2040844199451273e-23,3.618988599262997e-07,2.649188315554139e-07,6.443882245568085e-05,4.333320006350299e-07,2.535575517041539e-07,2.0587374393892035e-07,2.3839504662387422e-07,2.072566622515727e-07,0.0031737696134668753,1.005596434506464e-05,7.646233360801382e-07,1.690386620275521e-05,0.003144718637539292,5.629410233902612e-07,8.805114515109839e-13,2.0395439910200448e-09,6.441742922165587e-12,8.497752092081755e-10,1.0658235455685204e-08,6.776653463244182e-06,2.6039603384053356e-05,3.433796885903279e-08,6.312354318056739e-08,4.721766809500953e-06,7.988407908978552e-07,3.3984834771889934e-10,1.4927868482957707e-07,4.913222022664625e-07
2.8990049012081517e-10,0.13399411829887187,0.0,0.03316867538294801,0.03107508545578876,0.31617097297478464,0.3461397329684055,0.20700455837440337,0.09202530428101466,1.8789566799732529e-28,1.0661219532193038e-12,0.0011746427960968803,2.7228774609946965e-08,2.85258626498062e-20,2.8832489018287226e-18,4.5758481432242055e-06,4.9816493448947645e-15,1.1665220181607066e-12,4.6445631773373716e-20,1.8334494330137667e-09,7.2604038684870705e-09,8.25506387853357e-31,3.625909732783101e-05,1.3640042601216937e-20,2.1224591432100678e-13,1.961608643087868e-24,0.0011733156074493548,1.2351877344534752e-23,3.618980820055743e-07,2.6507982135068003e-07,6.471732111937661e-05,4.3329196577352835e-07,2.535537508315985e-07,2.0573971890919296e-07,2.3934406553061643e-07,2.0711371176491815e-07,0.0031935088502007608,1.0113930946724024e-05,7.634827185287324e-07,1.7006509093443786e-05,0.0031642386103127597,5.629261831918855e-07,8.855629983369185e-13,2.0635632906102358e-09,6.441926964904875e-12,8.556976944790763e-10,1.0733872711899678e-08,6.822570179494093e-06,2.622590406273238e-05,3.423595802097612e-08,6.318503799315469e-08,4.7783929208876435e-06,8.121779170869048e-07,3.478476977912162e-10,1.5026233697863476e-07,5.000274193895523e-07
2.9170956553678955e-10,0.13399411829887187,0.0,0.03316819258019857,0.031075094611013,0.31615092851386434,0.34611289438177245,0.20700451231471448,0.09202540084925316,1.9830093702264868e-28,1.0861611982620117e-12,0.0011818928163979871,2.786334870686837e-08,2.973240813499187e-20,2.961494943880121e-18,4.650976900824722e-06,5.079230007374439e-15,1.1814006884401245e-12,4.7320499025780917e-20,1.8458027513072556e-09,7.305702713925056e-09,8.515807572401281e-31,3.6483085545096725e-05,1.3896884200255875e-20,2.1529823129532168e-13,2.0149479583019788e-24,0.0011805480374294933,1.2669062405702607e-23,3.6189735193847513e-07,2.6523947167546293e-07,6.499408164211858e-05,4.332519615732705e-07,2.5354996480631683e-07,2.0560656963418643e-07,2.402949866422682e-07,2.069716894085865e-07,0.0032132456795687368,1.017180538329472e-05,7.623598478700688e-07,1.710903499281883e-05,0.003183755755252384,5.629113963345824e-07,8.906156828844077e-13,2.087735692994994e-09,6.442113441183077e-12,8.616403032488288e-10,1.0809558303470107e-08,6.86848496526169e-06,2.6412502091169484e-05,3.4135170594394626e-08,6.324577442105796e-08,4.83532221654026e-06,8.256574031820448e-07,3.559758452338075e-10,1.5124655216463144e-07,5.088287651899237e-07
2.935186409527639e-10,0.13399411829887187,0.0,0.03316771170022566,0.03107510380830981,0.3161308860895127,0.346086059171321,0.2070044662566594,0.0920254980711609,2.0921164990756075e-28,1.1064464279092927e-12,0.0011891418410724319,2.8508663234783334e-08,3.0981845968544604e-20,3.0413511630032936e-18,4.7267434958844344e-06,5.1780744939384016e-15,1.1963770236148114e-12,4.8206283039724034e-20,1.8581557200015465e-09,7.351001450258149e-09,8.783097820079339e-31,3.6707044120760254e-05,1.4156928389642824e-20,2.1837494310713625e-13,2.069388429893384e-24,0.0011877793475123795,1.2992485248860451e-23,3.618966695504466e-07,2.653977898424095e-07,6.526910872818715e-05,4.332119879604043e-07,2.5354619358832727e-07,2.0547429121797358e-07,2.412477612625466e-07,2.068305898044463e-07,0.0032329801011638432,1.0229588615761248e-05,7.612544832650316e-07,1.7211443902613295e-05,0.0032032700725594786,5.628966632470284e-07,8.956695651194561e-13,2.1120615184265337e-09,6.44230234019821e-12,8.676027780884224e-10,1.0885291637905584e-08,6.9143978279222165e-06,2.65993975457278e-05,3.403558869895783e-08,6.33057635453834e-08,4.892554116534896e-06,8.392799196651702e-07,3.6423381285643566e-10,1.5223133012334604e-07,5.177266269973714e-07
2.953277163687383e-10,0.13399411829887187,0.0,0.03316723273759935,0.031075113047165925,0.31611084570136994,0.34605922733678146,0.20700442020023088,0.0920255959472412,2.206489345767081e-28,1.126979051424381e-12,0.001196389870093012,2.9164830467046313e-08,3.227541093151925e-20,3.1228403486119943e-18,4.8031466299361775e-06,5.278190878173101e-15,1.211451086548593e-12,4.9103051477435947e-20,1.870508340222956e-09,7.396300077415582e-09,9.0570570952749e-31,3.693097303041731e-05,1.442019497117466e-20,2.2147610021579155e-13,2.1249457377979957e-24,0.0011950095375094947,1.3322232466042277e-23,3.6189603466509857e-07,2.655547831523141e-07,6.554240714064485e-05,4.3317204486036203e-07,2.5354243713722154e-07,2.0534287878320499e-07,2.42202341139884e-07,2.0669040762309647e-07,0.003252712114582154,1.0287281593283406e-05,7.601663869223965e-07,1.731373582814986e-05,0.003222781562435832,5.62881984309726e-07,9.007247037240315e-13,2.136541078343925e-09,6.442493650438804e-12,8.735848623839242e-10,1.09610721261374e-08,6.9603087748829615e-06,2.6786590501648136e-05,3.3937194791118546e-08,6.336501623725257e-08,4.950088041952598e-06,8.530461359436746e-07,3.726226198209521e-10,1.5321667059055813e-07,5.267213901351626e-07
2.971367917847127e-10,0.13399411829887187,0.0,0.03316675568683621,0.031075122327075537,0.3160908073490772,0.3460323988778833,0.20700437414542183,0.09202569447799218,2.3263465913434776e-28,1.1477604764355378e-12,0.0012036369034325888,2.983196308364691e-08,3.3614364920884724e-20,3.2059854711408533e-18,4.88018496559066e-06,5.379587232927222e-15,1.2266229401015191e-12,5.001087200061659e-20,1.882860613105677e-09,7.441598595326594e-09,9.337809388641655e-31,3.7154872249701575e-05,1.4686703745789667e-20,2.2460175306072672e-13,2.181635688433288e-24,0.0012022386072323874,1.365839137793166e-23,3.6189544710423564e-07,2.6571045889375834e-07,6.581398170052036e-05,4.331321321978679e-07,2.535386954121695e-07,2.0521232747048698e-07,2.4315867846712224e-07,2.0655113758085637e-07,0.0032724417194227606,1.034488525334611e-05,7.590953241012516e-07,1.741591077835453e-05,0.0032422902250837018,5.62867359858688e-07,9.057811561127246e-13,2.1611746753257414e-09,6.4426873597314265e-12,8.795863003637293e-10,1.1036899182561439e-08,7.006217813579331e-06,2.69740810330531e-05,3.383997165611207e-08,6.34235431628345e-08,5.007923414877639e-06,8.669567203521979e-07,3.8114328157345233e-10,1.5420257330204756e-07,5.358134379296846e-07
