Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655)
8.444752523090873e-12,0.06210963536780779,0.0,1.5419506217758758,0.031075110263184432,0.31934814888487517,0.3504477811116695,0.20696850111535972,0.09195868367497624,0.0,5.090300500355162e-32,3.1516030211458055e-11,1.2688774093559473e-31,0.0,1.6681461693910816e-45,1.3443001767821558e-11,5.348241488548799e-34,9.844938761314298e-34,2.0018892922094984e-49,1.0023979739331094e-17,1.5575537396538255e-23,1.4878383342243424e-79,9.420053260516517e-19,1.192713991685736e-53,1.0153744426927037e-31,1.2910857613444596e-57,3.1487917628076254e-11,1.2096580080566181e-51,5.951171556742157e-05,4.6549073169946425e-05,2.979841508955162e-05,3.701099635425851e-05,2.898448231201683e-05,1.4881961505789406e-05,2.3066137721534313e-08,5.084053544995968e-08,8.743466566836291e-16,6.634197242672577e-10,5.04096743341991e-08,2.8200479258651375e-08,1.981918490534183e-15,1.473453921088745e-05,4.1240391389595615e-17,1.3503838692735416e-13,2.375256006751225e-14,4.317355961345761e-11
8.482522892128062e-12,0.06210963536780779,0.0,1.5419497748384972,0.031075110263184432,0.31934787394321396,0.3504476158405157,0.2069683130259664,0.09195859941448212,0.0,5.227964809123998e-32,3.1656982712635226e-11,1.2878276240876142e-31,0.0,1.7134096133851425e-45,1.3624599087363032e-11,5.4445467691237085e-34,9.933189909532293e-34,2.0288693910765085e-49,1.011383991339306e-17,1.5645193931748923e-23,1.521408660856193e-79,9.478979403650957e-19,1.2087885775297464e-53,1.033658168543502e-31,1.3261177911523958e-57,3.1628618210181904e-11,1.2314438750707638e-51,5.959597659314301e-05,4.675676369920945e-05,2.993233203063256e-05,3.717626736714191e-05,2.9106685191283898e-05,1.4948299630287912e-05,2.3208115770408165e-08,5.129527989921823e-08,8.821798856560407e-16,6.723348129915867e-10,5.085863438840841e-08,2.851623343937101e-08,2.017649686247471e-15,1.4800425336486647e-05,4.127674982653711e-17,1.3564335965744185e-13,2.375303618956193e-14,4.356139093572376e-11
8.52029326116525e-12,0.06210963536780779,0.0,1.541948928703282,0.031075110263184432,0.31934759900396303,0.350447450571717,0.20696812500034031,0.09195851589562379,0.0,5.368690239536349e-32,3.179793514733965e-11,1.3069804288629296e-31,0.0,1.7596918864945962e-45,1.3807828429999762e-11,5.5421466581999465e-34,1.0021834772851738e-33,2.05609080770079e-49,1.0204101004319632e-17,1.5714850403667605e-23,1.5555822200549575e-79,9.538055237293217e-19,1.22500693908751e-53,1.0521876774816687e-31,1.3619383442342435e-57,3.1769317603024196e-11,1.2535226865004752e-51,5.967949600146224e-05,4.6964449740426066e-05,3.0066254933819358e-05,3.7341536024931907e-05,2.9228824435529643e-05,1.5014635772235192e-05,2.3350180148074662e-08,5.17520396430461e-08,8.900480203390774e-16,6.813291771546315e-10,5.130955839992083e-08,2.883392785655423e-08,2.053862198900351e-15,1.4866311328140691e-05,4.16777085809539e-17,1.3624796545648632e-13,2.3753639648351135e-14,4.3950954954226955e-11
8.558063630202438e-12,0.06210963536780779,0.0,1.5419480833636698,0.031075110263184432,0.31934732406712235,0.3504472853052732,0.20696793703844826,0.09195843311187663,0.0,5.512529596241248e-32,3.1938887515572304e-11,1.3263371678466133e-31,0.0,1.8070112510784726e-45,1.3992697167579392e-11,5.6410527018991695e-34,1.0110873350604184e-33,2.0835546162715433e-49,1.0294763011296021e-17,1.5784506812315754e-23,1.5903671049048633e-79,9.597280763431883e-19,1.2413697163546778e-53,1.070965161542335e-31,1.3985615545336323e-57,3.191001580661523e-11,1.2758970564766205e-51,5.976228031714664e-05,4.717213129386268e-05,3.0200183800436475e-05,3.750680232774671e-05,2.9350900077900235e-05,1.5080969931693708e-05,2.349232955093956e-08,5.221081455716246e-08,8.979510603775882e-16,6.90403163485655e-10,5.176244602124303e-08,2.915356370564092e-08,2.0905603394516093e-15,1.4932197185938309e-05,4.1886014051968015e-17,1.3685277526064406e-13,2.375408685370665e-14,4.434225193365257e-11
8.592056962335907e-12,0.06210963536780779,0.0,1.5419473232328855,0.031075110263184432,0.31934707662602624,0.3504471365674872,0.2069677679272105,0.09195835922967785,0.0,5.64469158005563e-32,3.2065744590149085e-11,1.3439337107946468e-31,0.0,1.8505006831824198e-45,1.4160486807684237e-11,5.731194487546658e-34,1.0191344695870622e-33,2.1084801769145346e-49,1.0376701600124381e-17,1.58471975260205e-23,1.6222029316961348e-79,9.650711725685822e-19,1.2562202202817077e-53,1.088078735474151e-31,1.4322205498349063e-57,3.203664317304729e-11,1.296288861945755e-51,5.983616304348721e-05,4.735904085512323e-05,3.0320724880196403e-05,3.76555399868734e-05,2.946071380381148e-05,1.5140668980230357e-05,2.362033564688935e-08,5.262543484775213e-08,9.050936401976509e-16,6.986381146647414e-10,5.2171723479661483e-08,2.9442896867876288e-08,2.124007456411746e-15,1.4991494343581802e-05,4.197114198517267e-17,1.3739720484856371e-13,2.3754451554053648e-14,4.469590080788718e-11
8.62265096125603e-12,0.06210963536780779,0.0,1.5419466396577852,0.031075110263184432,0.31934685393070855,0.35044700270511064,0.20696761577119246,0.09195829323645588,0.0,5.765863475690891e-32,3.2179915911234385e-11,1.3599135821017203e-31,0.0,1.8903835123235063e-45,1.4312642395567891e-11,5.813241719360449e-34,1.0264041572678706e-33,2.131082441179101e-49,1.0450723983425994e-17,1.5903619124564528e-23,1.6512891634444992e-79,9.69890326383072e-19,1.2696865177506602e-53,1.103655543927535e-31,1.463088179743422e-57,3.21506069792358e-11,1.3148495828108408e-51,5.990215675322738e-05,4.75272563525891e-05,3.0429215983624404e-05,3.7789402249301176e-05,2.9559502152546713e-05,1.5194396751021885e-05,2.3735598361643773e-08,5.299998855452829e-08,9.11546135279706e-16,7.061051619954367e-10,5.25414326402853e-08,2.9704642768278665e-08,2.15445180194976e-15,1.5044861692872552e-05,4.212394019316282e-17,1.3788710793941987e-13,2.375486488177759e-14,4.501538477193462e-11
8.653244960176153e-12,0.06210963536780779,0.0,1.5419459565932043,0.031075110263184432,0.3193466312369717,0.35044686884427895,0.20696746365693133,0.09195822771412666,0.0,5.889174401151948e-32,3.229408718870923e-11,1.376029657479396e-31,0.0,1.9309800536886872e-45,1.4465886701006023e-11,5.8961666164378345e-34,1.0336996764343777e-33,2.153845648732099e-49,1.052500940630094e-17,1.5960040681634877e-23,1.680791112595729e-79,9.747193018762906e-19,1.2832487042930905e-53,1.11939897823171e-31,1.4945081870086546e-57,3.2264570005178017e-11,1.3336089057119851e-51,5.9967679582538406e-05,4.769546890609333e-05,3.053771100194425e-05,3.792326296683763e-05,2.9658248830968203e-05,1.5248123221213235e-05,2.385091460108722e-08,5.337586419358038e-08,9.180215311340347e-16,7.136250657460879e-10,5.2912429507630576e-08,2.996766451017995e-08,2.1852224964739262e-15,1.5098228954496011e-05,4.227531607344276e-17,1.383770129554598e-13,2.375526793289879e-14,4.533600563707355e-11
8.683838959096276e-12,0.06210963536780779,0.0,1.5419452740357666,0.031075110263184432,0.31934640854481583,0.35044673498499207,0.2069673115844094,0.09195816265933181,0.0,6.014653651806442e-32,3.2408258422574125e-11,1.3922826588114684e-31,0.0,1.972300487549829e-45,1.4620223643552035e-11,5.97997541319135e-34,1.0410210270514082e-33,2.176770370436234e-49,1.0599557868317228e-17,1.6016462197242915e-23,1.7107132193727825e-79,9.79558099154191e-19,1.2969071200256627e-53,1.1353102219917329e-31,1.52648845052601e-57,3.237853225088031e-11,1.3525682422063878e-51,6.0032734889910085e-05,4.786367851577582e-05,3.064620993582425e-05,3.80571221395443e-05,2.9756953856657005e-05,1.5301848390836785e-05,2.3966283705755785e-08,5.375306169887425e-08,9.245198275719046e-16,7.211980100775005e-10,5.3284713897129316e-08,3.023196269555823e-08,2.216321868208871e-15,1.515159612849826e-05,4.239162293242836e-17,1.388669564653665e-13,2.3755633408245444e-14,4.5657763424911444e-11
8.7144329580164e-12,0.06210963536780779,0.0,1.5419445919821195,0.031075110263184432,0.31934618585424074,0.35044660112724996,0.20696715955360906,0.09195809806873678,0.0,6.14233080322191e-32,3.252242961282956e-11,1.4086733096711572e-31,0.0,2.0143551026797556e-45,1.4775657143174996e-11,6.064674366065056e-34,1.048368209083861e-33,2.199857177152988e-49,1.06743693690431e-17,1.6072883671400025e-23,1.7410599555001892e-79,9.84406718322782e-19,1.3106621050643126e-53,1.1513904629952888e-31,1.559036933161741e-57,3.2492493716349106e-11,1.3717290088480798e-51,6.0097326009877674e-05,4.803188518177609e-05,3.075471278592528e-05,3.819097976748235e-05,2.9855617247186527e-05,1.535557225992475e-05,2.4081705023427977e-08,5.4131581004378777e-08,9.31041024404585e-16,7.288241791268834e-10,5.365828562423679e-08,3.049753791914796e-08,2.247752253717335e-15,1.5204963214925133e-05,4.2575293193453106e-17,1.393568310007719e-13,2.3756041257935618e-14,4.598065805776772e-11
8.745026956936522e-12,0.06210963536780779,0.0,1.5419439104289336,0.031075110263184432,0.3193459631652461,0.35044646727105255,0.2069670075645127,0.09195803393903096,0.0,6.272235712615757e-32,3.263660075947606e-11,1.4252023353211315e-31,0.0,2.0571542971237064e-45,1.4932191120258695e-11,6.150269753534185e-34,1.05574122249671e-33,2.223106639742615e-49,1.0749443908047026e-17,1.6129305104117577e-23,1.7718358243153523e-79,9.892651594881314e-19,1.3245139995242442e-53,1.167640893212623e-31,1.592161682349955e-57,3.2606454401590784e-11,1.3910926271879007e-51,6.016145625319039e-05,4.8200088904233326e-05,3.0863219552899474e-05,3.8324835850712714e-05,2.9954239020122544e-05,1.5409294828509074e-05,2.4197177909047622e-08,5.451142204406594e-08,9.375851214433473e-16,7.365037570078529e-10,5.4033144504431597e-08,3.076439076851731e-08,2.2795159979008498e-15,1.5258330213822227e-05,4.2741653593938227e-17,1.398467202001483e-13,2.3756447803705602e-14,4.630468957759045e-11
8.775620955856645e-12,0.06210963536780779,0.0,1.541943229372903,0.031075110263184432,0.31934574047783204,0.3504463334163998,0.20696685561710268,0.09195797026692717,0.0,6.40439852029734e-32,3.275077186251412e-11,1.4418704627135343e-31,0.0,2.1007085789673898e-45,1.5089829495600574e-11,6.236767876104797e-34,1.0631400672550014e-33,2.2465193290641443e-49,1.0824781484897697e-17,1.6185726495406935e-23,1.803045360879851e-79,9.94133422756364e-19,1.3384631435199326e-53,1.1840627087964728e-31,1.6258708306870017e-57,3.272041430661175e-11,1.4106605237734862e-51,6.022512890698295e-05,4.836828968328632e-05,3.097173023738865e-05,3.8458690389295994e-05,3.0052819193023196e-05,1.5463016096621476e-05,2.4312701724643778e-08,5.4892584751910704e-08,9.441521184994647e-16,7.442369278104348e-10,5.440929035321558e-08,3.103252182414842e-08,2.311615454000417e-15,1.5311697125234912e-05,4.283758871118386e-17,1.4033668024532444e-13,2.375681701922785e-14,4.662985801457324e-11
8.806214954776768e-12,0.06210963536780779,0.0,1.5419425488107457,0.031075110263184432,0.3193455177919984,0.35044619956329165,0.20696670371136155,0.09195790704916186,0.0,6.538849651110086e-32,3.2864942921944226e-11,1.4586784204900053e-31,0.0,2.145028567107273e-45,1.5248576190414306e-11,6.3241750563134356e-34,1.070564743323855e-33,2.2700958159753802e-49,1.0900382099164021e-17,1.6242147845279474e-23,1.8346931320907466e-79,9.990115082336602e-19,1.3525098771651222e-53,1.2006571100820056e-31,1.6601725965275808e-57,3.2834373431418383e-11,1.430434130149249e-51,6.028834723494599e-05,4.8536487519073475e-05,3.108024484002971e-05,3.8592543383292523e-05,3.015135778343898e-05,1.5516736064293533e-05,2.4428275839251408e-08,5.5275069061891e-08,9.50742015384212e-16,7.520238756010665e-10,5.4786722986113815e-08,3.1301931659517e-08,2.344052983597188e-15,1.5365063949208328e-05,4.301933207825685e-17,1.408265549796437e-13,2.375720975343014e-14,4.695616330502736e-11
8.836808953696891e-12,0.06210963536780779,0.0,1.5419418687392035,0.031075110263184432,0.319345295107745,0.35044606571172804,0.20696655184727156,0.09195784428249461,0.0,6.67561981587695e-32,3.29791139377669e-11,1.4756269389817073e-31,0.0,2.1901249920258036e-45,1.5408435126329275e-11,6.412497638726774e-34,1.0780152506684605e-33,2.2938366713329035e-49,1.0976245750415139e-17,1.6298569153746532e-23,1.8667837367918807e-79,1.003899416026257e-18,1.3666545405728274e-53,1.217425301586749e-31,1.6950752845846739e-57,3.294833177601707e-11,1.4504148828563585e-51,6.035111447749378e-05,4.870468241173289e-05,3.118876336145392e-05,3.8726394832762366e-05,3.024985480891278e-05,1.557045473155649e-05,2.4543899628834427e-08,5.56588749079877e-08,9.573548119088663e-16,7.598647844226007e-10,5.516544221867451e-08,3.157262084116933e-08,2.3768309566131427e-15,1.5418430685787364e-05,4.3201448434956536e-17,1.4131642843810188e-13,2.375761120899533e-14,4.728360546238992e-11
8.867402952617015e-12,0.06210963536780779,0.0,1.54194118915504,0.031075110263184432,0.3193450724250718,0.3504459318617088,0.20696640002481517,0.09195778196370821,0.0,6.814740012848318e-32,3.309328490998266e-11,1.4927167502093471e-31,0.0,2.236008696571214e-45,1.5569410225388273e-11,6.501741989941288e-34,1.0854915892540787e-33,2.317742465992069e-49,1.1052372438220405e-17,1.6354990420819477e-23,1.8993218058851814e-79,1.0087971462404456e-18,1.3808974738553347e-53,1.234368492010527e-31,1.7305872865330114e-57,3.3062289340414197e-11,1.470604223432729e-51,6.0413433851929316e-05,4.887287436140227e-05,3.12972858022816e-05,3.886024473776526e-05,3.034831028697986e-05,1.5624172098441344e-05,2.4659572476210727e-08,5.6044002224184617e-08,9.639905078847072e-16,7.677598382943068e-10,5.554544786646909e-08,3.1844589928797563e-08,2.4099517513117665e-15,1.5471797335016715e-05,4.327856285404031e-17,1.4180640601864701e-13,2.3757989744226682e-14,4.7612184515517225e-11
8.897996951537138e-12,0.06210963536780779,0.0,1.5419405100550438,0.031075110263184432,0.3193448497439788,0.35044579801323406,0.2069662482439749,0.09195772008960838,0.0,6.956241529149647e-32,3.320745583859198e-11,1.509948587883202e-31,0.0,2.28269063673989e-45,1.5731505410050325e-11,6.591914498582884e-34,1.092993759046039e-33,2.341813770807011e-49,1.1128762162149394e-17,1.6411411646509645e-23,1.9323120024419613e-79,1.013704698982572e-18,1.3952390171242005e-53,1.2514878942353921e-31,1.7667170816145376e-57,3.317624612461615e-11,1.4910035984129967e-51,6.047530855260843e-05,4.9041063368218964e-05,3.1405812163127605e-05,3.899409309836071e-05,3.0446724235167866e-05,1.567788816497894e-05,2.4775293770977948e-08,5.643045094446848e-08,9.706491031230154e-16,7.757092212118746e-10,5.5926739745092156e-08,3.211783947531414e-08,2.4434177542987324e-15,1.552516389694081e-05,4.3459067551113105e-17,1.4229627977747978e-13,2.3758375348786024e-14,4.794190043121231e-11
8.92859095045726e-12,0.06210963536780779,0.0,1.5419398314360238,0.031075110263184432,0.31934462706446576,0.3504456641663037,0.20696609650473305,0.09195765865702359,0.0,7.100155942227792e-32,3.332162672359538e-11,1.5273231874031412e-31,0.0,2.3301818824604803e-45,1.5894724603190597e-11,6.683021575306576e-34,1.10052176000974e-33,2.366051156630637e-49,1.1205414921771902e-17,1.646783283082838e-23,1.965759021814221e-79,1.0186220743590362e-18,1.4096795104902524e-53,1.2687847253255618e-31,1.8034732372452122e-57,3.329020212862928e-11,1.5116144593285042e-51,6.053674175110349e-05,4.920924943232e-05,3.1514342444601854e-05,3.91279399146079e-05,3.054509667099683e-05,1.5731602931199856e-05,2.4891062909439262e-08,5.6818221002829e-08,9.77330597435074e-16,7.837131171474174e-10,5.6309317670161413e-08,3.2392370026926207e-08,2.4772313605225754e-15,1.557853037160387e-05,4.366654168248899e-17,1.4278612637877866e-13,2.375876764699815e-14,4.82727532068519e-11
8.959184949377384e-12,0.06210963536780779,0.0,1.5419391532948135,0.031075110263184432,0.3193444043865326,0.3504455303209175,0.20696594480707212,0.0919575976628049,0.0,7.246515121296753e-32,3.343579756499334e-11,1.544841285858653e-31,0.0,2.378493618380146e-45,1.6059071728097045e-11,6.7750696527961285e-34,1.1080755921106471e-33,2.3904551943146348e-49,1.1282330716657938e-17,1.652425397378703e-23,1.9996675917459473e-79,1.023549272476291e-18,1.4242192940635902e-53,1.2862602065273492e-31,1.840864409623473e-57,3.340415735246e-11,1.5324382627072856e-51,6.059773659636623e-05,4.9377432553842e-05,3.1622876647302313e-05,3.9261785186565766e-05,3.064342761197918e-05,1.5785316397134447e-05,2.5006879294529778e-08,5.7207312333258765e-08,9.840349906321681e-16,7.917717100494739e-10,5.669318145731781e-08,3.2668182123209337e-08,2.5113949732753736e-15,1.5631896759049888e-05,4.37208694039198e-17,1.432761257612778e-13,2.375915117994403e-14,4.8604742855313086e-11
8.989778948297507e-12,0.06210963536780779,0.0,1.5419384756282672,0.031075110263184432,0.31934418171017925,0.3504453964770756,0.2069657931509746,0.09195753710382594,0.0,7.395351228783733e-32,3.3549968362786396e-11,1.5625036220288659e-31,0.0,2.4276371446536716e-45,1.6224550708473974e-11,6.868065185763708e-34,1.1156552553142927e-33,2.415026454709469e-49,1.1359509546377733e-17,1.6580675075396918e-23,2.0340424724844138e-79,1.028486293440841e-18,1.4388587079535853e-53,1.3039155632690989e-31,1.8788993443409076e-57,3.351811179611464e-11,1.5534764700740443e-51,6.065829621488931e-05,4.95456127329213e-05,3.173141477182193e-05,3.939562891429296e-05,3.074171707561974e-05,1.583902856281286e-05,2.5122742335743796e-08,5.759772486975331e-08,9.907622825255843e-16,7.998851838430102e-10,5.7078330922225395e-08,3.2945276297180514e-08,2.54591100419343e-15,1.5685263059322646e-05,4.389276722354651e-17,1.437660068220074e-13,2.375953452415724e-14,4.893786936565029e-11
9.02037294721763e-12,0.06210963536780779,0.0,1.541937798433264,0.031075110263184432,0.3193439590354056,0.3504452626347779,0.2069656415364229,0.09195747697698253,0.0,7.546696721775806e-32,3.366413911697502e-11,1.5803109363825747e-31,0.0,2.4776238777356537e-45,1.6391165468442832e-11,6.962014650949552e-34,1.1232607495862745e-33,2.439765508664382e-49,1.1436951410501729e-17,1.663709613566937e-23,2.0688884568914834e-79,1.0334331373592435e-18,1.4535980922688797e-53,1.3217520251611218e-31,1.9175868769953136e-57,3.36320654595996e-11,1.5747305479501407e-51,6.071842371086642e-05,4.9713789969693836e-05,3.1839956818750835e-05,3.9529471097847846e-05,3.083996507941575e-05,1.589273942826501e-05,2.5238651449063126e-08,5.7989458546311016e-08,9.975124729266111e-16,8.080537224294246e-10,5.7464765880571276e-08,3.3223653075370016e-08,2.5807818732579452e-15,1.5738629272465682e-05,4.413641474040012e-17,1.4425581559580545e-13,2.3759919793231497e-14,4.9272132732784866e-11
9.050966946137753e-12,0.06210963536780779,0.0,1.5419371217067026,0.031075110263184432,0.31934373636221147,0.35044512879402423,0.20696548996339953,0.09195741727919268,0.0,7.700584353466753e-32,3.3778309827559744e-11,1.5982639710782628e-31,0.0,2.5284653511755414e-45,1.6558919932537145e-11,7.056924547121602e-34,1.1308920748922546e-33,2.464672927027396e-49,1.1514656308600587e-17,1.669351715461572e-23,2.1042103705548997e-79,1.0383898043381062e-18,1.46843778711739e-53,1.339770825995626e-31,1.956935933805958e-57,3.374601834292121e-11,1.5962019678535696e-51,6.077812216635131e-05,4.988196426429525e-05,3.194850278866594e-05,3.966331173728855e-05,3.0938171640856856e-05,1.5946448993520585e-05,2.5354606056886277e-08,5.838251329693319e-08,1.0042855616465399e-15,8.162775096865484e-10,5.785248614806575e-08,3.350331297789236e-08,2.616010008795701e-15,1.579199539852234e-05,4.4165576964865043e-17,1.4474583863549733e-13,2.3760303274998515e-14,4.960753295735578e-11
