Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34)
1.6880088587729638e-12,0.06662394546715897,0.0,1.654214125693354,0.031075110263184432,0.3193969352743972,0.3504771227756553,0.20700292138100362,0.09199562572824864,0.0,2.187469071272978e-33,4.317067582610636e-11,1.6399073548612447e-31,0.0,5.023175340585155e-47,1.8039207620088479e-13,9.53725849304676e-35,4.916265357664928e-33,3.9825186924348706e-48,4.2989489603498335e-18,1.6962653641630205e-22,1.3361459987773094e-77,4.2861092288572955e-18,5.4853061699548886e-52,1.1979390183547264e-32,2.7486500678045274e-58,4.316269906219459e-11,2.2976816500026613e-51,2.256970878518225e-05,9.649982152837437e-06,6.15209274144352e-06,7.669320713519775e-06,6.2477252524989744e-06,3.0893818579623287e-06,3.0661340480645695e-09,3.6161470712424176e-09,2.509003038406591e-16,1.2859694727107282e-11,3.6089400644527844e-09,6.666593642292994e-10,5.516937099404612e-18,3.051066645384193e-06,7.313528855689526e-12
1.7261820822398068e-12,0.06662394546715897,0.0,1.654212918809463,0.031075110263184432,0.3193966471356159,0.3504769494592983,0.207002713590863,0.09199522761119922,0.0,2.346916132989908e-33,4.41469416868601e-11,1.7551907135893063e-31,0.0,5.744443043113695e-47,1.9291948364846242e-13,1.0429636437930498e-34,5.141123834742935e-33,4.258857812135816e-48,4.495579282281674e-18,1.734624425666759e-22,1.4942142370741414e-77,4.388077456479445e-18,5.865920749171426e-52,1.3100274212692488e-32,3.1433225362411306e-58,4.41386001355359e-11,2.5126783229267228e-51,2.2967823516439773e-05,9.867970332906414e-06,6.291449255473751e-06,7.842636094205056e-06,6.386521329668944e-06,3.1592014699251996e-06,3.1911116657094497e-09,3.781445626432703e-09,2.6228151245706814e-16,1.375135841303149e-11,3.7737390609775345e-09,7.100254309893171e-10,6.033381984668314e-18,3.1200603743352853e-06,7.648038786443155e-12
1.7643553057066499e-12,0.06662394546715897,0.0,1.6542117162229228,0.031075110263184432,0.3193963590020052,0.350476776148297,0.2070025059097839,0.09199483368635047,0.0,2.514753778847039e-33,4.512320706484263e-11,1.8758222685983846e-31,0.0,6.550023891921529e-47,2.060143396696783e-13,1.138321744901827e-34,5.371009750011255e-33,4.547693015803172e-48,4.69660628624498e-18,1.7729834486755955e-22,1.6669003126959132e-77,4.490268769766212e-18,6.26374675952242e-52,1.4298033323732456e-32,3.584130434526702e-58,4.511449257335392e-11,2.742421299385604e-51,2.336174604929131e-05,1.0085947922654415e-05,6.430816491901675e-06,8.01594611926323e-06,6.525208515064663e-06,3.2290191052629017e-06,3.3180553597559445e-09,3.950433513678408e-09,2.7391510325437296e-16,1.468328497476806e-11,3.942204846534056e-09,7.551376853429257e-10,6.585274555493904e-18,3.189053926073523e-06,7.990028065794984e-12
1.8025285291734929e-12,0.06662394546715897,0.0,1.654210517889477,0.031075110263184432,0.31939607087356403,0.35047660284265064,0.20700229833768022,0.09199444390956137,0.0,2.691317426539298e-33,4.609947196006885e-11,2.001929246617486e-31,0.0,7.447624614127337e-47,2.1968925781219894e-13,1.2400737699180003e-34,5.605923076938589e-33,4.849300625700152e-48,4.902029960959251e-18,1.8113424332097316e-22,1.8551954294471524e-77,4.5926831787448225e-18,6.679164792365957e-52,1.5576104331916767e-32,4.075290802069873e-58,4.60903763758346e-11,2.987569915417893e-51,2.3751520524907597e-05,1.030391492329624e-05,6.570194478565649e-06,8.18925078930451e-06,6.663786894368633e-06,3.2988347640988915e-06,3.446938047363622e-09,4.123110427936625e-09,2.8580107354404886e-16,1.565636087898687e-11,4.114336620707342e-09,8.020232039673215e-10,7.174202088139885e-18,3.258047300992142e-06,8.339496657066265e-12
1.840701752640336e-12,0.06662394546715897,0.0,1.654209323765335,0.031075110263184432,0.319395782750291,0.3504764295423587,0.20700209087446594,0.09199405823715555,0.0,2.876957594723938e-33,4.707573637255367e-11,2.1336392622749193e-31,0.0,8.445468591748021e-47,2.3395685459711017e-13,1.34849931784929e-34,5.845863789296335e-33,5.1639569632651876e-48,5.1118502951689295e-18,1.849701379289354e-22,2.0601346179374207e-77,4.6953206934871136e-18,7.11255543792399e-52,1.6937999186722878e-32,4.621303384644825e-58,4.706625154316261e-11,3.2487979264800836e-51,2.413719061968203e-05,1.0521871336040773e-05,6.709583242922649e-06,8.362550104934479e-06,6.802256553192407e-06,3.368648446552897e-06,3.5777330166007187e-09,4.299476064211604e-09,2.979394206376372e-16,1.6671472423655898e-11,4.290133583265248e-09,8.507086911504872e-10,7.801786731742088e-18,3.3270404994806774e-06,8.696444523402283e-12
1.8788749761071793e-12,0.06662394546715897,0.0,1.6542081338071644,0.031075110263184432,0.31939549463218536,0.3504762562474207,0.2070018835200552,0.09199367662591663,0.0,3.0720407175504294e-33,4.805200030231202e-11,2.2710803181224563e-31,0.0,9.55231845165632e-47,2.4882974952744553e-13,1.4638839692994454e-34,6.090831861154194e-33,5.491938349112511e-48,5.326067277643163e-18,1.8880602869346318e-22,2.2827976836692246e-77,4.798181324108907e-18,7.564299285283136e-52,1.838730497027662e-32,5.22696299515284e-58,4.80421180755214e-11,3.5267935073701634e-51,2.451879955012447e-05,1.0739817162091069e-05,6.848982812053472e-06,8.535844066754139e-06,6.940617577076679e-06,3.4384601527409553e-06,3.7104139213583487e-09,4.479530117554212e-09,3.1033014184674535e-16,1.7729505738087065e-11,4.469594934157909e-09,9.012204838970143e-10,8.469685515435778e-18,3.396033521925e-06,9.06087162776847e-12
1.9170481995740225e-12,0.06662394546715897,0.0,1.6542069479720902,0.031075110263184432,0.3193952065192458,0.35047608295783583,0.20700167627436208,0.0919932990330832,0.0,3.2769499816167484e-33,4.902826374935881e-11,2.414380804659598e-31,0.0,1.0777499138749888e-46,2.643205650965691e-13,1.586519286343602e-34,6.340827266875796e-33,5.833521103032726e-48,5.5446808971755735e-18,1.92641915616572e-22,2.5243101551200894e-77,4.901265080769412e-18,8.034776922395456e-52,1.9927683895773429e-32,5.8973721387779296e-58,4.901797597309317e-11,3.822259252151366e-51,2.4896390077703527e-05,1.095775240264441e-05,6.988393212667869e-06,8.709132675359937e-06,7.078870051491382e-06,3.508269882775451e-06,3.844954776334814e-09,4.663272283061397e-09,3.2297323448304634e-16,1.8831346782981702e-11,4.652719873517168e-09,9.535845569636793e-10,9.179590355501437e-18,3.4650263687073528e-06,9.432777932946558e-12
1.9552214230408658e-12,0.06662394546715897,0.0,1.6542057662176868,0.031075110263184432,0.3193949184114713,0.3504759096736036,0.20700146913730086,0.09199292541634417,0.0,3.492086185262693e-33,5.0004526713708936e-11,2.5636695003579543e-31,0.0,1.2130921472318918e-46,2.804419267964155e-13,1.7167028124036893e-34,6.595849981114426e-33,6.18898154399338e-48,5.767691142584026e-18,1.9647779870027559e-22,2.785844231818823e-77,5.004571973670616e-18,8.52436893607927e-52,2.1562873305900223e-32,6.637953902529034e-58,4.999382523605889e-11,4.1359121740760553e-51,2.5270004513637857e-05,1.1175677058892352e-05,7.127814471109598e-06,8.882415931343836e-06,7.217014061835779e-06,3.5780776367651607e-06,3.981329952089058e-09,4.85070225587565e-09,3.3586869585827816e-16,1.997788135047578e-11,4.839507601655999e-09,1.00782652782575e-09,9.933228062533789e-18,3.534019040206394e-06,9.812163401530852e-12
1.993394646507709e-12,0.06662394546715897,0.0,1.6542045885019758,0.031075110263184432,0.31939463030886084,0.35047573639472335,0.20700126210878583,0.09199255573383396,0.0,3.7178686201015596e-33,5.098078919537732e-11,2.719075571685726e-31,0.0,1.3623106185599462e-46,2.972064631255872e-13,1.854738072123895e-34,6.855899978808777e-33,6.558595990139555e-48,5.9950980027104074e-18,2.003136779465862e-22,3.0686197324159417e-77,5.1081020130566945e-18,9.033455912019929e-52,2.329668567125801e-32,7.454465109161431e-58,5.096966586459836e-11,4.46848370550976e-51,2.5639684723636938e-05,1.1393591132020814e-05,7.26724661336143e-06,9.055693835293355e-06,7.355049693438563e-06,3.6478834148152807e-06,4.119514170162297e-09,5.041819731184477e-09,3.4901652328424374e-16,2.116999506418478e-11,5.029957319067952e-09,1.0639716615749866e-09,1.0732360348633705e-17,3.603011536797228e-06,1.0199027995924572e-11
2.0315678699745522e-12,0.06662394546715897,0.0,1.6542034147834188,0.031075110263184432,0.3193943422114133,0.35047556312119466,0.2070010551887313,0.09199218994412772,0.0,3.954735974682714e-33,5.195705119437886e-11,2.8807285731322945e-31,0.0,1.5265208448499736e-46,3.1462680559731473e-13,2.0009345712461815e-34,7.120977235178779e-33,6.942640758794426e-48,6.22690146642039e-18,2.0414955335751453e-22,3.373905042748298e-77,5.211855209213429e-18,9.562418434770625e-52,2.5133008588785085e-32,8.353009735469981e-58,5.194549785889019e-11,4.8207196978553536e-51,2.6005472132592092e-05,1.1611494623210096e-05,7.406689665050061e-06,9.228966387791608e-06,7.492977031557946e-06,3.717687217027474e-06,4.259482498266849e-09,5.236624404219886e-09,3.624167140728107e-16,2.2408573379248217e-11,5.224068226426597e-09,1.1220448757502823e-09,1.1578783834622553e-17,3.6720038588514477e-06,1.0593371678336277e-11
2.0697410934413954e-12,0.06662394546715897,0.0,1.6542022450209153,0.031075110263184432,0.3193940541191276,0.35047538985301674,0.2070008483770518,0.09199182800623687,0.0,4.203147260169271e-33,5.293331271072847e-11,3.0487584472329134e-31,0.0,1.7069042873486493e-46,3.327155887472806e-13,2.1556077964858525e-34,7.391081725721476e-33,7.341392166459847e-48,6.463101522603219e-18,2.0798542493506962e-22,3.703018063897886e-77,5.3158315724676346e-18,1.0111637087753164e-51,2.707580478018095e-32,9.340052594946824e-58,5.2921321219111843e-11,5.193380421477371e-51,2.6367407729217905e-05,1.1829387533634989e-05,7.546143651450975e-06,9.402233589417356e-06,7.630796161381756e-06,3.787489043499905e-06,4.401210345541258e-09,5.435115970257871e-09,3.760692655359109e-16,2.369450158237399e-11,5.4218395245849715e-09,1.1820707451018782e-09,1.2474330057278609e-17,3.7409960067371677e-06,1.0995194410776382e-11
2.1079143169082387e-12,0.06662394546715897,0.0,1.654201079173796,0.031075110263184432,0.3193937660320027,0.35047521659018926,0.20700064167366175,0.09199146987960438,0.0,4.463582757907179e-33,5.390957374444105e-11,3.223295524593504e-31,0.0,1.904710900461869e-46,3.5148545014130763e-13,2.3190792154071745e-34,7.666213426206966e-33,7.75512652881691e-48,6.703698160171486e-18,2.118212926812589e-22,4.057327160244859e-77,5.420031113186582e-18,1.0681492453258771e-51,2.9129112090330805e-32,1.0422433284796072e-57,5.389713594543959e-11,5.587240565626478e-51,2.6725532070644978e-05,1.2047269864464785e-05,7.685608597493234e-06,9.575495440745059e-06,7.768507168027526e-06,3.857288894327274e-06,4.5446734578707745e-09,5.637294124617909e-09,3.8997417498554e-16,2.5028664791882293e-11,5.623270414575047e-09,1.2440735062900798e-09,1.3420865476595142e-17,3.809987980819064e-06,1.1404496155053733e-11
2.146087540375082e-12,0.06662394546715897,0.0,1.6541999172018187,0.031075110263184432,0.3193934779500376,0.35047504333271134,0.2070004350784758,0.09199111552410022,0.0,4.736544988754597e-33,5.4885834295531506e-11,3.4044705239155506e-31,0.0,2.1212617289715504e-46,3.7094903038291706e-13,2.4916762762990474e-34,7.946372312674373e-33,8.184120160726533e-48,6.948691368060918e-18,2.1565715659808823e-22,4.4382521075147304e-77,5.524453841777444e-18,1.1272365112448877e-51,3.129704348573079e-32,1.1607380397298151e-57,5.4872942038048633e-11,6.00308923836406e-51,2.7079885286964155e-05,1.2265141616863363e-05,7.825084527764203e-06,9.74875194234491e-06,7.906110136542591e-06,3.927086769600859e-06,4.689847913272262e-09,5.843158562662456e-09,4.041314397337578e-16,2.6411947957749294e-11,5.828360097607182e-09,1.3080770625193724e-09,1.4420291483059826e-17,3.8789797814584065e-06,1.18212768727723e-11
2.184260763841925e-12,0.06662394546715897,0.0,1.6541987590651652,0.031075110263184432,0.3193931898732312,0.35047487008058265,0.20700022859140862,0.09199076490001704,0.0,5.022559704033434e-33,5.586209436401474e-11,3.592414552021087e-31,0.0,2.3579515535645884e-46,3.9111897312075674e-13,2.6737324080507263e-34,8.231558361427919e-33,8.628649376230036e-48,7.198081135230147e-18,2.19493016687562e-22,4.847265040819795e-77,5.629099768686745e-18,1.1884635645355894e-51,3.3583787052913777e-32,1.2902525995516353e-57,5.5848739497112997e-11,6.441729966486977e-51,2.7430507085723004e-05,1.2483002791989239e-05,7.9645714665142e-06,9.922003094782884e-06,8.043605151904179e-06,3.996882669408543e-06,4.836710117342673e-09,6.0527089797964506e-09,4.1854105709268686e-16,2.784523586165059e-11,6.0371077750696045e-09,1.3741049881088452e-09,1.5474544404955036e-17,3.947971409013097e-06,1.224553652532788e-11
2.2224339873087683e-12,0.06662394546715897,0.0,1.6541976047244351,0.031075110263184432,0.3193929018015826,0.35047469683380256,0.20700002221237496,0.09199041796806541,0.0,5.3221768979582807e-33,5.683835394990566e-11,3.7872591038777886e-31,0.0,2.6162515846726945e-46,4.1200792505590123e-13,2.8655870200275934e-34,8.521771549032998e-33,9.088990488549685e-48,7.451867450660518e-18,2.233288729516829e-22,5.285891402694761e-77,5.733968904399803e-18,1.2518684630884021e-51,3.5993605996875814e-32,1.4315920353338226e-57,5.6824528322805645e-11,6.903980695452421e-51,2.777743675637489e-05,1.2700853390995622e-05,8.10406943766111e-06,1.0095248898620788e-05,8.180992299019491e-06,4.066676593834864e-06,4.985236798770158e-09,6.265945071466837e-09,4.3320302437451344e-16,2.9329413117004227e-11,6.249512648527884e-09,1.442180532999795e-09,1.6585595515678737e-17,4.016962863837699e-06,1.267727507390496e-11
2.2606072107756116e-12,0.06662394546715897,0.0,1.6541964541406422,0.031075110263184432,0.3193926137350908,0.3504745235923705,0.2069998159412896,0.09199007468936973,0.0,5.6359718413917585e-33,5.781461305321914e-11,3.9891360626241575e-31,0.0,2.8977122046218196e-46,4.336285359490274e-13,3.0675855019469798e-34,8.817011852312347e-33,9.565419810089306e-48,7.710050303355859e-18,2.2716472539245204e-22,5.755710891126594e-77,5.839061259440208e-18,1.3174892646810026e-51,3.853083863950319e-32,1.5856046959844486e-57,5.7800308515298444e-11,7.390673789302952e-51,2.8120713174681296e-05,1.2918693415030462e-05,8.243578464794905e-06,1.0268489354416291e-05,8.318271662725819e-06,4.1364685429610365e-06,5.135405004906982e-09,6.482866533162073e-09,4.481173388914862e-16,3.086536416901362e-11,6.465573919724412e-09,1.5123266272013843e-09,1.7755451041085557e-17,4.085954146283487e-06,1.311649247947357e-11
2.2987804342424548e-12,0.06662394546715897,0.0,1.6541953072752107,0.031075110263184432,0.3193923256737546,0.350474350356286,0.20699960977806742,0.09198973502546366,0.0,5.964546136769471e-33,5.87908716739701e-11,4.198177699594791e-31,0.0,3.2039657580898964e-46,4.559934586274664e-13,3.2800792237540325e-34,9.11727924834223e-33,1.0058213652434813e-47,7.972629682342279e-18,2.3100057401186914e-22,6.2583584075785905e-77,5.944376844369282e-18,1.3853640269784024e-51,4.1199898418000144e-32,1.7531837787997922e-57,5.877608007476215e-11,7.902656030591618e-51,2.8460374807067648e-05,1.3136522865236526e-05,8.383098571182123e-06,1.0441724462722989e-05,8.455443327790607e-06,4.2062585168649965e-06,5.287192097403354e-09,6.703473060411658e-09,4.632839979559164e-16,3.2453973294710003e-11,6.6852907905779e-09,1.584565885175217e-09,1.8986152166847702e-17,4.15494525669846e-06,1.3563188702786279e-11
2.336953657709298e-12,0.06662394546715897,0.0,1.6541941640899689,0.031075110263184432,0.31939203761757323,0.3504741771255483,0.20699940372262335,0.09198939893828592,0.0,6.308528794032239e-33,5.97671298121734e-11,4.4145166743457595e-31,0.0,3.5367293908716116e-46,4.791153489921351e-13,3.5034255354976387e-34,9.422573714448712e-33,1.0567648326354808e-47,8.239605576667963e-18,2.348364188119319e-22,6.7955250050086794e-77,6.049915669785554e-18,1.4555308075330268e-51,4.40052738833171e-32,1.93526888276451e-57,5.975184300136655e-11,8.440788620307258e-51,2.879645971493342e-05,1.3354341742751427e-05,8.522629779770277e-06,1.061495422409042e-05,8.592507378911555e-06,4.276046515621428e-06,5.440575747901337e-09,6.927764348785666e-09,4.787029988801778e-16,3.4096124602994804e-11,6.908662463182868e-09,1.658920610159668e-09,2.027977504583537e-17,4.223936195427392e-06,1.4017363704375193e-11
2.3751268811761412e-12,0.06662394546715897,0.0,1.6541930245471481,0.031075110263184432,0.31939174956654554,0.35047400390015704,0.20699919777487255,0.09198906639017597,0.0,6.668577327398167e-33,6.074338746784396e-11,4.6382860346800555e-31,0.0,3.897807936948925e-46,5.030068660243474e-13,3.737987767206384e-34,9.732895228203951e-33,1.109400014180114e-47,8.510977975402961e-18,2.3867225979463707e-22,7.368958835881948e-77,6.1556777463242556e-18,1.5280276637847936e-51,4.695152869857965e-32,2.1328475882823355e-57,6.07275972952803e-11,9.005947177799899e-51,2.912900555891675e-05,1.3572150048707691e-05,8.662172113192196e-06,1.0788178639064128e-05,8.729463900716713e-06,4.345832539301803e-06,5.595533933788005e-09,7.155740093894278e-09,4.943743389767059e-16,3.57927020346816e-11,7.135688139809152e-09,1.7354127984348098e-09,2.163843080551634e-17,4.292926962811856e-06,1.4479017444549085e-11
2.4133001046429845e-12,0.06662394546715897,0.0,1.6541918886093743,0.031075110263184432,0.3193914615206707,0.3504738306801116,0.20699899193472998,0.09198873734386984,0.0,7.045378872802324e-33,6.171964464099669e-11,4.8696192166731416e-31,0.0,4.289096853866064e-46,5.276806717925101e-13,3.984135228764576e-34,1.0048243767422566e-32,1.163754540790947e-47,8.786746867638993e-18,2.4250809696197927e-22,7.980466100177418e-77,6.261663084656794e-18,1.6028926530611925e-51,5.004330163751796e-32,2.3469570633365732e-57,6.170334295667107e-11,9.599021740706306e-51,2.9458049603114196e-05,1.378994778423282e-05,8.801725593770336e-06,1.0961397708185709e-05,8.866312977764564e-06,4.415616587974416e-06,5.752044934007009e-09,7.3873999913873305e-09,5.102980155579978e-16,3.754458936253788e-11,7.366367022901404e-09,1.8140641435287534e-09,2.306426555537433e-17,4.361917559190267e-06,1.4948149883390545e-11
2.4514733281098277e-12,0.06662394546715897,0.0,1.6541907562396683,0.031075110263184432,0.3193911734799476,0.3504736574654116,0.20699878620211085,0.0919884117624959,0.0,7.439651325827269e-33,6.269590133164645e-11,5.108650044698585e-31,0.0,4.712585206407707e-46,5.531494314587023e-13,4.242243209788295e-34,1.0368619310158034e-32,1.2198560432999854e-47,9.066912242489241e-18,2.4634393031595187e-22,8.631911993389066e-77,6.3678716954902655e-18,1.6801638325773593e-51,5.328530658289682e-32,2.5786856960796577e-57,6.267907998570553e-11,1.0220916764875646e-50,2.9783628719256093e-05,1.4007734950449325e-05,8.941290243520991e-06,1.1134611431992829e-05,9.003054694544102e-06,4.4853986617044176e-06,5.910087324927746e-09,7.622743736953851e-09,5.264740259366122e-16,3.9352670191326554e-11,7.600698315078617e-09,1.8948960403662142e-09,2.4559460394345897e-17,4.430907984897903e-06,1.5424760980753228e-11
