Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210)
1.3242194717913726e-18,0.08478463093452131,0.0,2.105202386047313,0.031075110263184432,0.3194096818650703,0.3504847921327399,0.20701222017188914,0.0920181955156936,0.0,2.138864373665076e-45,7.934741587229944e-15,6.466526836284317e-43,0.0,5.922709808273205e-75,6.620641053787814e-31,2.9135628201463914e-50,4.266181762641595e-39,1.145927238865047e-56,3.0832728287466933e-27,1.401203077279352e-23,3.654022968801666e-92,1.1995915393864734e-19,2.3844108070673383e-59,7.138049107469145e-51,7.618767198705388e-84,7.934741599798353e-15,1.1792298591284332e-66,2.5011685131317116e-11,8.549144643946031e-12,5.436678599513861e-12,6.791772550848864e-12,5.625559510325706e-12,2.7357263407818136e-12,6.835422082095099e-16,1.3651905194046205e-20,1.1995919887222895e-19,1.2924239877189926e-28,1.3651905167071597e-20,1.900588807657473e-22,2.06792678226359e-40,2.700268688841301e-12
1.7656259662862563e-18,0.08478463093452131,0.0,2.1052023860283624,0.031075110263184432,0.3194096818613087,0.35048479213047334,0.20701222016911386,0.09201819550735614,0.0,4.6774551753728065e-45,1.0579655472963911e-14,1.4141564937745389e-42,0.0,1.987425094349164e-74,1.3439332267172008e-30,6.098862928918169e-50,7.255657800530355e-39,2.506013639762722e-56,5.243839525902052e-27,1.8682707738186483e-23,1.215737627531666e-91,1.5994553905783486e-19,5.214437533770895e-59,1.59572359345705e-50,2.5604904360672205e-83,1.05796554891914e-14,3.194209438266663e-66,3.334891063038814e-11,1.1398859517653506e-11,7.248904840036578e-12,9.055696740081405e-12,7.500745935392988e-12,3.647635138711952e-12,9.113945593751855e-16,2.3218315113004974e-20,1.599456154780965e-19,2.7041833030493947e-28,2.321831505674709e-20,3.2324147931341926e-22,4.58066957523204e-40,3.6003582596845066e-12
2.20703246078114e-18,0.08478463093452131,0.0,2.105202386009412,0.031075110263184432,0.3194096818575471,0.35048479212820677,0.20701222016633858,0.09201819549901868,0.0,8.775542505318487e-45,1.3224569358681034e-14,2.653150048859782e-42,0.0,5.442185407421182e-74,2.3947460848166475e-30,1.1107829475058859e-49,1.1085005647875939e-38,4.701622653775067e-56,8.011401910166189e-27,2.335338470351776e-23,3.2780726390660116e-91,1.9993192424125758e-19,9.782994492317825e-59,3.096290354163448e-50,7.022235789200401e-83,1.3224569378283398e-14,7.175692610762039e-66,4.1686134547867477e-11,1.4248574373800817e-11,9.061131093784832e-12,1.1319620921611402e-11,9.375932309592045e-12,4.559543941795235e-12,1.1392495609903598e-15,3.547233916668611e-20,1.999320409941578e-19,4.922862376859359e-28,3.5472339064432405e-20,4.938416655584118e-22,8.716415434746996e-40,4.500447830499863e-12
3.0898454497709078e-18,0.08478463093452131,0.0,2.105202385971511,0.031075110263184432,0.31940968185002383,0.3504847921236736,0.20701222016078802,0.09201819548234379,0.0,2.401148311321139e-44,1.8514397130063668e-14,7.259501921918076e-42,0.0,3.5649783235433225e-73,6.1007520071449405e-30,2.936111503539687e-49,2.1316072636460472e-38,1.2864496170597367e-55,1.5405641681356553e-26,3.269473863399141e-23,1.9325425552436262e-90,2.799046948048434e-19,2.6768055297322495e-58,9.423805468029198e-50,4.6215898303256444e-82,1.851439715554533e-14,2.782640929563872e-65,5.83605775387065e-11,1.9948004032311912e-11,1.2685583641788708e-11,1.5847469261079933e-11,1.3126304902190244e-11,6.3833615637449315e-12,1.5949676820526332e-15,6.821205002090964e-20,2.799049193165481e-19,1.2997808506888894e-27,6.82120497513646e-20,9.496476966761313e-22,2.4860449554685098e-39,6.300626972045282e-12
3.9726584387606754e-18,0.08478463093452131,0.0,2.10520238593361,0.031075110263184432,0.31940968184250057,0.35048479211914046,0.20701222015523746,0.09201819546566889,0.0,5.06191275630077e-44,2.3804224901377875e-14,1.530391323810046e-41,0.0,1.2926092421502383e-72,1.2361110334045251e-29,6.0934020591942464e-49,3.495830419842885e-38,2.7119922980879805e-55,2.526521266295151e-26,4.2036092564214554e-23,6.51822597212585e-90,3.5987746562932233e-19,5.643031708233581e-58,2.183721570157477e-49,1.6797617838663906e-81,2.380422493158455e-14,7.4043440302155895e-65,7.503501410586729e-11,2.564743361950187e-11,1.6310036243508503e-11,2.0375317569264346e-11,1.6876677288185633e-11,8.207179206624287e-12,2.0506965679897787e-15,1.1186758648361277e-19,3.598778338279578e-19,2.6947711542914813e-27,1.1186758592497486e-19,1.5574320420819089e-21,5.436144976390932e-39,8.100806113477594e-12
5.738284416740211e-18,0.08478463093452131,0.0,2.105202385857808,0.031075110263184432,0.31940968182745405,0.35048479211007416,0.20701222014413637,0.09201819543231912,0.0,1.5440404104132085e-43,3.438388044380103e-14,4.668168275625041e-41,0.0,1.0768784390173674e-71,3.599355241485766e-29,1.8349773574855732e-48,7.247482299949202e-38,8.27241776475452e-55,5.237930895091408e-26,6.071880042390941e-23,4.459097952815883e-89,5.198230080608496e-19,1.7212997169340794e-57,8.09974290586899e-49,1.4062353940258772e-80,3.4383880479995326e-14,3.318800622317651e-64,1.0838386797187512e-10,3.704629257994845e-11,2.3558941608073228e-11,2.943101409179402e-11,2.4377421440455157e-11,1.1854814555163144e-11,2.9621866299330185e-15,2.3192153477402153e-19,5.198237714025789e-19,8.097008150113393e-27,2.3192153309630827e-19,3.228890121863047e-21,1.8004988312523095e-38,1.170116439600295e-11
9.269536372699281e-18,0.08478463093452131,0.0,2.105202385706204,0.031075110263184432,0.31940968179736107,0.3504847920919416,0.20701222012193415,0.09201819536561967,0.0,6.699723212825614e-43,5.5543191527826316e-14,2.025558096163272e-40,0.0,1.885893395496184e-70,1.498634199950524e-28,7.925837729518394e-48,1.884357637204473e-37,3.5894727202997137e-54,1.361870878639876e-25,9.808421614029347e-23,5.619268668507599e-88,8.397140960541574e-19,7.468866482684503e-57,4.8631492119335766e-48,2.476841319505948e-79,5.554319156214641e-14,2.4088697117786638e-63,1.750814986313193e-10,5.984400964511495e-11,3.805675298169829e-11,4.7542406761499684e-11,3.937890726612886e-11,1.915008550335945e-11,4.7852959129741695e-15,6.029999121742017e-19,8.397160807556386e-19,3.4811646299500815e-26,6.029999049626731e-19,8.395468557124063e-21,9.185010246544075e-38,1.8901880959696572e-11
1.6332040284617423e-17,0.08478463093452131,0.0,2.105202385402997,0.031075110263184432,0.3194096817371751,0.3504847920556765,0.20701222007752976,0.09201819523222107,0.0,3.787729424000502e-42,9.786181369259282e-14,1.1451616504650918e-39,0.0,5.666112616972858e-69,8.231463132146782e-28,4.504765618526727e-47,5.8406790816079955e-37,2.0293303180116182e-53,4.221200158462631e-25,1.7281504756103902e-22,1.0767377258060195e-86,1.479496284561684e-18,4.222569267283295e-56,4.305723755211551e-47,7.479760965392585e-78,9.786181366776719e-14,2.4710509630056816e-62,3.084764516631257e-10,1.0543944035256975e-10,6.70523783069105e-11,8.376519059950869e-11,6.938186900209973e-11,3.374062840421796e-11,8.432031110506462e-15,1.8690342884937356e-18,1.4795024362627084e-18,1.9602857711243543e-25,1.86903424788757e-18,2.602417604323393e-20,6.821642920009715e-37,3.3303314081655545e-11
3.0457048108453705e-17,0.08478463093452131,0.0,2.1052023847965833,0.031075110263184432,0.31940968161680316,0.3504847919831463,0.207012219988721,0.09201819496542511,0.0,2.5185673515558637e-41,1.8249905800898952e-13,7.614500643438139e-39,0.0,2.3828774083549043e-67,5.380456318892928e-27,3.046458406551079e-46,2.0301726634999788e-36,1.3493585500435442e-52,1.467254930109254e-24,3.2227671035443976e-22,2.629000647358728e-85,2.7590607116603475e-18,2.8077045384805693e-55,4.934492678254477e-46,3.15731852045466e-76,1.824990576442833e-13,3.1168147800310484e-61,5.752651245847964e-10,1.966302880759809e-10,1.2504363926918101e-10,1.5621075226992335e-10,1.2938775281259496e-10,6.292171822379326e-11,1.5727568022265377e-14,6.4966117859287106e-18,2.7590820944744355e-18,1.3017020467348052e-24,6.496611516292591e-18,9.047143673845793e-20,6.732812539802054e-36,6.210618030386043e-11
5.870706375612628e-17,0.08478463093452131,0.0,2.105202383583761,0.031075110263184432,0.3194096813760593,0.3504847918380859,0.20701221981110368,0.0920181944318381,0.0,1.8316206343717084e-40,3.5177354658923783e-13,5.537623265094253e-38,0.0,1.2189095131880327e-65,3.876730609382311e-26,2.294656752109202e-45,7.541742697783764e-36,9.813170019024285e-52,5.450600028603961e-24,6.212000357488806e-22,7.320293479861616e-84,5.318189766192094e-18,2.0418947950034256e-54,6.598711309365322e-45,1.6188249122724996e-74,3.5177354465841425e-13,4.407555358002306e-60,1.108837537905167e-09,3.7901192875685293e-10,2.410262024411418e-10,3.01101851588355e-10,2.4939936178807443e-10,1.2128391393435525e-10,3.032690785025915e-14,2.4133798524457038e-17,5.3182691996739665e-18,9.462883637824792e-24,2.4133796564309278e-17,3.361866391463094e-19,8.103312775922937e-35,1.1971191266141826e-10
1.152070950514714e-16,0.08478463093452131,0.0,2.105202381158138,0.031075110263184432,0.31940968089457167,0.3504847915479653,0.20701221945586964,0.09201819336468386,0.0,1.3960650928972784e-39,6.90322523539554e-13,4.220788478896461e-37,0.0,6.944716593480746e-64,2.940603202105302e-25,1.870658362544134e-44,2.904232394142979e-35,7.479618785180439e-51,2.0989590695721017e-23,1.2190466857683207e-21,2.1828714627925538e-82,1.0436448676593844e-17,1.5563364984440254e-53,9.616204119987942e-44,9.235436538434477e-73,6.903225149310724e-13,6.621429230288226e-59,2.1759626347938946e-09,7.437749910549392e-10,4.72991493775178e-10,5.908839541356673e-10,4.894219451585963e-10,2.3800836964101113e-10,5.955865105675049e-14,9.293630451099558e-17,1.0436754565167321e-17,7.211866718809293e-23,9.293628957229739e-17,1.2953905634229824e-18,1.106920488735018e-33,2.3492337702912806e-10
1.7170712634681654e-16,0.08478463093452131,0.0,2.105202378732542,0.031075110263184432,0.31940968041308404,0.35048479125784476,0.20701221910063647,0.09201819229755592,0.0,4.374421966708316e-39,1.02887150020963e-12,1.3225394220673948e-36,0.0,4.8462875474034547e-63,9.20080157677588e-25,6.16062440683115e-44,6.451282631945135e-35,2.3436592508379346e-50,4.6624981748563324e-23,1.81689333476184e-21,1.223621578758982e-81,1.555470865544742e-17,4.876615422189514e-53,4.139543711192646e-43,6.446679225643905e-72,1.0288714801962598e-12,2.875840405344021e-58,3.243061425788867e-09,1.1085377612683195e-09,7.049570050966145e-10,8.806659285636217e-10,7.294436824239193e-10,3.547329110615657e-10,8.88344783894622e-14,2.064429968600116e-16,1.555538813744813e-17,2.2597184254234066e-22,2.0644295005209442e-16,2.8789332995714886e-18,4.501531627424614e-33,3.5013484093363236e-10
2.2820715764216164e-16,0.08478463093452131,0.0,2.105202376306973,0.031075110263184432,0.3194096799315967,0.35048479096772434,0.2070122187454041,0.09201819123045427,0.0,9.913944774111961e-39,1.3674204765994653e-12,2.997329444424222e-36,0.0,2.130042049173862e-62,2.0836032320065114e-24,1.4637795729778047e-43,1.1395324945144845e-34,5.31153796899654e-50,8.235677301194926e-23,2.4147399827294412e-21,4.384178986636534e-81,2.0672969702753982e-17,1.1052087868944593e-52,1.1925673557790889e-42,2.834057037429972e-71,1.3674204404539778e-12,8.326930094141923e-58,4.31013391150757e-09,1.4733002393972295e-09,9.369227364062666e-10,1.1704477748722777e-09,9.69464573586895e-10,4.714575381958197e-10,1.181543889999381e-13,3.646538898163316e-16,2.067416991651189e-17,5.121262271414762e-22,3.6465378373426916e-16,5.087710127769946e-18,1.2437842168607647e-32,4.653463043749345e-10
2.8470718893750677e-16,0.08478463093452131,0.0,2.105202373881431,0.031075110263184432,0.3194096794501094,0.35048479067760413,0.20701221839017261,0.09201819016337892,0.0,1.883727310179488e-38,1.7059694527090605e-12,5.695161596483209e-36,0.0,7.149512241704925e-62,3.957050247571038e-24,2.911055344351593e-43,1.7736359307650616e-34,1.0092338976381762e-49,1.2818496440042378e-22,3.0125866296711272e-21,1.2231288960599439e-80,2.5791231818514742e-17,2.099983428925723e-52,2.754489104846154e-42,9.514072513142924e-71,1.7059693957042276e-12,1.9296084673729947e-57,5.377180092588117e-09,1.8380624254419077e-09,1.168888687704979e-09,1.4602294930616947e-09,1.2094846186504628e-09,5.881822510435672e-10,1.47518382011444e-13,5.675689985302963e-16,2.5793099902355332e-17,9.730766309544009e-22,5.675687969667776e-16,7.922646614318107e-18,2.7875004302807037e-32,5.805577673530378e-10
3.9770725152819703e-16,0.08478463093452131,0.0,2.1052023690304282,0.031075110263184432,0.3194096784871351,0.350484790097364,0.20701221767971212,0.09201818802930714,0.0,4.988568805119364e-38,2.3830674040875307e-12,1.5082177574153984e-35,0.0,4.93464202464936e-61,1.0473053566108868e-23,8.406115405254963e-43,3.4609404103564646e-34,2.672697213437175e-49,2.5013054737835405e-22,4.20827992047676e-21,6.0558467144925505e-80,3.6027759255403343e-17,5.561267682225711e-52,9.918279120724973e-42,6.568142766511983e-70,2.3830672911823273e-12,6.976024288987105e-57,7.51119354320043e-09,2.5675859212794568e-09,1.63282125027272e-09,2.0397925450830317e-09,1.6895221704902664e-09,8.216319338787833e-10,2.0637861198734018e-13,1.1075119200393973e-15,3.603140449437125e-17,2.576935998510287e-21,1.1075113862518657e-15,1.5474430467755464e-17,9.634646905010368e-32,8.109806919196604e-10
5.107073141188873e-16,0.08478463093452131,0.0,2.105202364179534,0.031075110263184432,0.31940967752416133,0.35048478951712436,0.20701221696925504,0.09201818589534058,0.0,1.0411780584437125e-37,3.0601653543450416e-12,3.1478436609994544e-35,0.0,1.9694533440442293e-60,2.1851032083463353e-23,1.8964442684823517e-42,5.707041685251475e-34,5.578260621326018e-49,4.124617303011406e-22,5.403973207178758e-21,1.9752169281157344e-79,4.626429096612297e-17,1.160707631241623e-51,2.6045742638553296e-41,2.621667180675501e-69,3.0601651666305687e-12,1.8361156740061963e-56,9.645101782742886e-09,3.297108248782883e-09,2.0967546928066195e-09,2.6193550846281102e-09,2.1695563379668847e-09,1.055081959565569e-09,2.654151612867697e-13,1.82627188424905e-15,4.6270301913474194e-17,5.378387899724974e-21,1.8262707701679093e-15,2.5541708253024053e-17,2.467789970138195e-31,1.041403614633527e-09
6.237073767095776e-16,0.08478463093452131,0.0,2.105202359328748,0.031075110263184432,0.31940967656118796,0.3504847889368852,0.20701221625880134,0.0920181837614792,0.0,1.8848021322590292e-37,3.7372633034815936e-12,5.698413710463643e-35,0.0,6.054539671759059e-60,3.9546968236346176e-23,3.69003147352162e-42,8.511939738361567e-34,1.0098097453945134e-48,6.151785128043526e-22,6.59966648977714e-21,5.140791384639458e-79,5.650082695068386e-17,2.1011816355408442e-51,5.682365072271698e-41,8.060162647962157e-69,3.737263022048964e-12,4.0118531230163194e-56,1.1778904816602475e-08,4.0266294079542014e-09,2.56068901531382e-09,3.1989171116974293e-09,2.649587121105114e-09,1.2885323281021924e-09,3.246280225085208e-13,2.723849020671488e-15,5.650979215964184e-17,9.736270087410265e-21,2.723847003897542e-15,3.813229511097006e-17,5.300818306283552e-31,1.2718265354946661e-09
7.367074393002678e-16,0.08478463093452131,0.0,2.105202354478071,0.031075110263184432,0.31940967559821515,0.3504847883566466,0.20701221554835103,0.09201818162772304,0.0,3.0986100977167447e-37,4.414361251497189e-12,9.368179621649676e-35,0.0,1.5872971600564205e-59,6.500459515036871e-23,6.496313793477712e-42,1.187563455322481e-33,1.6601247508036934e-48,8.582808945614412e-22,7.795359768271929e-21,1.1583301661439272e-78,6.67373672090962e-17,3.454337468019932e-51,1.0960232278409684e-40,2.1132205061731505e-68,4.414360857437521e-12,7.746485497205583e-56,1.3912602650120416e-08,4.756149398795409e-09,3.0246242178014003e-09,3.778478626291485e-09,3.129614519929538e-09,1.521983039486937e-09,3.840171883142161e-13,3.800243457880991e-15,6.674987523285258e-17,1.600639925100053e-20,3.800240142311306e-15,5.325394001470693e-17,1.0124971014899081e-30,1.5022494545031068e-09
9.627075644816484e-16,0.08478463093452131,0.0,2.1052023447770423,0.031075110263184432,0.3194096736722708,0.35048478719617093,0.20701221412746054,0.0920181773605263,0.0,6.901069549582856e-37,5.768557144165511e-12,2.0864348224830406e-34,0.0,8.616502606480369e-59,1.4474449778299155e-22,1.6528182928703772e-41,2.0279414405372457e-33,3.697346867045592e-48,1.465642454607266e-21,1.0186746312950799e-20,4.553446584044766e-78,8.721046054751414e-17,7.693327750735568e-51,3.216480822523568e-40,1.147249598855751e-67,5.768556468125166e-12,2.2767630578045114e-55,1.817968273662307e-08,6.215185875495155e-09,3.952497262744874e-09,4.937600118055717e-09,4.089659164731296e-09,1.988885490794203e-09,5.033244055232478e-13,6.489484728082272e-15,8.723181986032082e-17,3.5648645059400643e-20,6.489477343816205e-15,9.112013366695607e-17,2.939371559085955e-30,1.963095286962e-09
1.154217731264301e-15,0.08478463093452131,0.0,2.1052023365568306,0.031075110263184432,0.31940967204024695,0.35048478621279744,0.20701221292342326,0.09201817374487727,0.0,1.1886865777724101e-36,6.916088723008574e-12,3.593816463791943e-34,0.0,2.546088302315697e-58,2.492892910713577e-22,3.141392779342869e-41,2.9150237011772825e-33,6.368558602874716e-48,2.1067583398712908e-21,1.221318250515234e-20,1.126737713021561e-77,1.0455916130949745e-16,1.3251504495881313e-50,6.648828614175117e-40,3.390139415686061e-67,6.916087748818658e-12,4.710030923258765e-55,2.179523290723252e-08,7.451554625637745e-09,4.738770031952701e-09,5.91982606775689e-09,4.903180463654603e-09,2.3845348686034534e-09,6.049760371942563e-13,9.3281833310502e-15,1.0458986382437253e-16,6.140362125186632e-20,9.328170611899256e-15,1.3120010048631312e-16,6.0476248894720374e-30,2.3536112694357716e-09
1.3457278980469534e-15,0.08478463093452131,0.0,2.1052023283369308,0.031075110263184432,0.31940967040822443,0.35048478522942544,0.20701221171939568,0.09201817012953033,0.0,1.883556348513958e-36,8.06362029863195e-12,5.694653030261409e-34,0.0,6.3381495082450894e-58,3.9498424005909543e-22,5.440307617152485e-41,3.962607841621104e-33,1.0091422908622114e-47,2.8638728434299048e-21,1.423961868556748e-20,2.4193034960120107e-77,1.2190787434729812e-16,2.0997928162670117e-50,1.2276845811265709e-39,8.439539645713277e-67,8.063618971981051e-12,8.701768371825882e-55,2.541048098308333e-08,8.68792002003887e-09,5.525045328800294e-09,6.9020505454936995e-09,5.716692042212728e-09,2.7801852311450096e-09,7.071339686121661e-13,1.2680496409972904e-14,1.2194961055154496e-16,9.729830542065644e-20,1.2680476255602181e-14,1.786511607414655e-16,1.1134168268561994e-29,2.744127246588449e-09
1.537238064829606e-15,0.08478463093452131,0.0,2.1052023201173427,0.031075110263184432,0.31940966877620336,0.35048478424605495,0.20701221051537788,0.09201816651448548,0.0,2.8072537307007523e-36,9.211151871035648e-12,8.48731720249001e-34,0.0,1.3935381091761057e-57,5.886493719898512e-22,8.792511085761338e-41,5.170693854040223e-33,1.5040263898410187e-47,3.73698596370093e-21,1.6266054854196323e-20,4.683614321548829e-77,1.3925659966096429e-16,3.1295327105491463e-50,2.0873416476986707e-39,1.8555995609336773e-66,9.211150137612393e-12,1.4801132190258457e-54,2.9025426989398556e-08,9.92428205870797e-09,6.3113231533210944e-09,7.884273551268491e-09,6.5301939005218e-09,3.175836578410762e-09,8.097981651212443e-13,1.6546424571983715e-14,1.3931106004173537e-16,1.450134811067761e-19,1.654639453390338e-14,2.335099094777514e-16,1.8893066915424416e-29,3.134643218420167e-09
1.9202583983949107e-15,0.08478463093452131,0.0,2.1052023036791,0.031075110263184432,0.31940966551216515,0.3504847822793183,0.2070122081073714,0.09201815928530187,0.0,5.471320287724397e-36,1.150621500618401e-11,1.654173802036674e-33,0.0,5.383249822666126e-57,1.1471789359461189e-21,1.984415411622643e-40,8.068371463495053e-33,2.9313381883273103e-47,5.831208048056281e-21,2.031892715609548e-20,1.43309035220977e-76,1.7395408711608501e-16,6.099440015110866e-50,5.087514018433106e-39,7.16842817957763e-66,1.1506212296282122e-11,3.609641109072313e-54,3.625441289433044e-08,1.2396996068887843e-08,7.883886385516095e-09,9.848715146941396e-09,8.157168456857415e-09,3.967142227082407e-09,1.0166452147652591e-12,2.5819128574485793e-14,1.7403906731075982e-16,2.826304699874709e-19,2.581907003048044e-14,3.6559687955086627e-16,4.592999422282956e-29,3.9156751461212574e-09
2.6862990655255203e-15,0.08478463093452131,0.0,2.1052022708063527,0.031075110263184432,0.3194096589841047,0.35048477834586256,0.20701220329147513,0.09201814483055837,0.0,1.4977775568212225e-35,1.609634123784477e-11,4.528316775955463e-33,0.0,4.377952775833633e-56,3.140126050435748e-21,6.961562282901755e-40,1.5789748801716418e-32,8.024557658147251e-47,1.1411635547767444e-20,2.842467161846236e-20,7.960399800429851e-76,2.433492093388261e-16,1.6697257340611056e-49,1.9683936434308594e-38,5.829984102024968e-65,1.609633592325116e-11,1.39755909294759e-53,5.0708760979868814e-08,1.7342383820878678e-08,1.1029043183456353e-08,1.377758067484616e-08,1.1411000931652009e-08,5.549765340759046e-09,1.436412969845088e-12,5.0527944303186633e-14,2.435155150005072e-16,7.737033505551172e-19,5.052778403872989e-14,7.20273756148514e-16,1.7722318696043595e-28,5.477738937677809e-09
3.45233973265613e-15,0.08478463093452131,0.0,2.1052022379385877,0.031075110263184432,0.31940965245606584,0.3504847744124304,0.20701219847573446,0.09201813038064516,0.0,3.179174440005215e-35,2.068646741799116e-11,9.61179074023044e-33,0.0,1.9232719075643016e-55,6.664906979814213e-21,1.7926772204071434e-39,2.6079155215002124e-32,1.7032881996430228e-46,1.8848040737858238e-20,3.653041589225908e-20,2.7699847921062994e-75,3.127445279807965e-16,3.5441506692067785e-49,5.364017264986251e-38,2.561206253732079e-64,2.0686458629728948e-11,3.809857078146545e-53,6.515827877837838e-08,2.2287717882214523e-08,1.4174240427914054e-08,1.7706422651621284e-08,1.4664677895474602e-08,7.13240420911403e-09,1.8642770839728584e-12,8.345466939461926e-14,3.1301920688704265e-16,1.6422597294525049e-18,8.345432921844752e-14,1.1975733798844948e-15,4.822842991258693e-28,7.039802644113993e-09
