Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35)
5.872517150404039e-13,0.10125681075141572,0.0,2.514180880687935,0.031075110263184432,0.3194042385891141,0.3504814548940805,0.20700827351221884,0.09200781665322043,0.0,5.326745966145384e-25,7.410018918805846e-08,4.5364102192264e-22,0.0,9.490545697065382e-38,7.524169769704369e-14,3.1612492268547257e-27,2.7597671816146848e-24,2.3036835973633488e-34,3.314480082580136e-14,4.9365906694704344e-15,4.309114198237696e-55,2.82233551359495e-11,3.345061665015314e-36,5.756925688152466e-26,2.45893032392783e-45,7.409433429160546e-08,5.589255835305458e-39,1.0377792089606684e-05,4.07082366590989e-06,2.6905698925269898e-06,3.263145269698411e-06,2.638040182898162e-06,1.3586093420752517e-06,8.156488664089129e-09,6.889427176484479e-09,2.8414650275686407e-11,4.5029117667546367e-11,6.891362433040823e-09,6.791902061022574e-10,9.823942589744327e-19,1.3078297435446606e-06,2.2444028182816364e-13,7.978070938735998e-10
5.950280107853678e-13,0.10125681075141572,0.0,2.5141805620164996,0.031075110263184432,0.3194041668523143,0.35048141108173175,0.2070082224102242,0.09200770022683535,0.0,5.541173737773283e-25,7.508140763242338e-08,4.719016934085582e-22,0.0,1.0269902824543217e-37,7.830199706310057e-14,3.331217394863201e-27,2.8333382914819925e-24,2.3964153796321884e-34,3.402822006073135e-14,5.001959607586059e-15,4.602072673364617e-55,2.8597075011630255e-11,3.479712759553339e-36,6.067915888000325e-26,2.6608563200584167e-45,7.507539683718449e-08,5.891209677215185e-39,1.049420397440133e-05,4.123768784290618e-06,2.726937227644439e-06,3.3059764000217274e-06,2.671813873502081e-06,1.3770290528804732e-06,8.353864054827696e-09,7.074274716948177e-09,2.8793468156479576e-11,4.684772270645192e-11,7.076288068373928e-09,7.044854063609768e-10,1.0357917155691266e-18,1.3251367764459408e-06,2.274109547519081e-13,8.190742476155239e-10
6.028043065303317e-13,0.10125681075141572,0.0,2.514180243862101,0.031075110263184432,0.3194040951243551,0.3504813672792285,0.20700817133784488,0.09200758429135021,0.0,5.7612805291080925e-25,7.606262595414439e-08,4.906459396222099e-22,0.0,1.1101877688358348e-37,8.1445030074281e-14,3.507948423950994e-27,2.907877150685148e-24,2.491602876032473e-34,3.492325299300506e-14,5.067328529568431e-15,4.910752391838985e-55,2.897079468344318e-11,3.617929671135998e-36,6.391338046544171e-26,2.876415222022214e-45,7.605645721816175e-08,6.205235207948144e-39,1.0610124959445557e-05,4.176689112188561e-06,2.7633239174661118e-06,3.348797684964075e-06,2.705557957545038e-06,1.3954597081009142e-06,8.553440775453907e-09,7.261599718678111e-09,2.917235282772369e-11,4.871480323929787e-11,7.263693243178288e-09,7.303887851731793e-10,1.0913461218919633e-18,1.3424435210475885e-06,2.3038158535311874e-13,8.406210221805372e-10
6.105806022752956e-13,0.10125681075141572,0.0,2.514179926222633,0.031075110263184432,0.3194040234052322,0.3504813234865684,0.2070081202950548,0.09200746884469495,0.0,5.987140597144738e-25,7.704384415324908e-08,5.098800800410248e-22,0.0,1.1989274550973591e-37,8.467194508494145e-14,3.6916193352655245e-27,2.9833837578527428e-24,2.589278178849614e-34,3.582989942916531e-14,5.132697435426901e-15,5.235777774657448e-55,2.934451415300568e-11,3.759758999320623e-36,6.72751908824962e-26,3.1063335961450445e-45,7.703751543480252e-08,6.531649911106903e-39,1.0725557114772582e-05,4.229584661263429e-06,2.7997299630039654e-06,3.3916091267962145e-06,2.739272460981374e-06,1.4139012972453277e-06,8.755213902712314e-09,7.451403330392807e-09,2.9551304289251697e-11,5.063100491543883e-11,7.453579133717606e-09,7.569070804706166e-10,1.14911539805292e-18,1.3597499773638983e-06,2.333521717577721e-13,8.624474128462826e-10
6.183568980202596e-13,0.10125681075141572,0.0,2.5141796090960016,0.031075110263184432,0.31940395169494157,0.3504812797037493,0.20700806928182808,0.09200735388480831,0.0,6.218828201300735e-25,7.802506222976494e-08,5.296104341371921e-22,0.0,1.2935008291752497e-37,8.798389221306599e-14,3.882409435346309e-27,3.059858111619811e-24,2.6894733803456264e-34,3.67481591757645e-14,5.19806632517081e-15,5.577789561961322e-55,2.9718233421935237e-11,3.905247343630299e-36,7.076790177719296e-26,3.351366668872781e-45,7.801857148737174e-08,6.870775388833493e-39,1.08405025016867e-05,4.282455443169486e-06,2.836155365256972e-06,3.434410727788342e-06,2.772957409742657e-06,1.432353809828731e-06,8.959178527111144e-09,7.643686699231154e-09,2.993032254089651e-11,5.259697368642085e-11,7.645946914685385e-09,7.840470151244292e-10,1.2091582628570831e-18,1.3770561454091323e-06,2.3632271483036276e-13,8.845534148880505e-10
6.261331937652235e-13,0.10125681075141572,0.0,2.514179292480117,0.031075110263184432,0.319403879993479,0.3504812359307689,0.2070080182981387,0.0920072394096376,0.0,6.456417603501376e-25,7.90062801837196e-08,5.498433213777143e-22,0.0,1.394210727914425e-37,9.138202334129295e-14,4.0805003160644236e-27,3.137300210627797e-24,2.7922205727591548e-34,3.767803203936462e-14,5.2634351988094845e-15,5.9374450235440956e-55,3.0091952491849385e-11,4.0544413035538814e-36,7.43948671958009e-26,3.6122990709338964e-45,7.899962537613368e-08,7.222937361716029e-39,1.0954963172800062e-05,4.3353014695555485e-06,2.8726001252111553e-06,3.4772024902101034e-06,2.8066128297376977e-06,1.4508172353724026e-06,9.16532975288073e-09,7.838450970753455e-09,3.030940758249111e-11,5.461335580557176e-11,7.840797759205982e-09,8.118152969873188e-10,1.2715342350262384e-18,1.3943620251975227e-06,2.39293214626411e-13,9.069390235823249e-10
6.416857852551514e-13,0.10125681075141572,0.0,2.5141786607722816,0.031075110263184432,0.3194037366170218,0.35048114841431516,0.20700791641926863,0.09200701190527696,0.0,6.949598862804832e-25,8.09687157240553e-08,5.918419731342355e-22,0.0,1.6153099490082745e-37,9.844145395802388e-14,4.499322213191663e-27,3.2950876389641215e-24,3.0054992991765648e-34,3.95726163438632e-14,5.394172897808427e-15,6.71239996002328e-55,3.08393900411019e-11,4.364132468027262e-36,8.206518978427412e-26,4.1851519614806825e-45,8.096172666329049e-08,7.967694266971513e-39,1.11824385348319e-05,4.440919302335789e-06,2.9455477221026863e-06,3.5627565084183002e-06,2.873835186950637e-06,1.487776783456944e-06,9.584172493815952e-09,8.235426796204632e-09,3.1067778034861584e-11,5.879994660814532e-11,8.237953323563552e-09,8.692636589107841e-10,1.4035275832662936e-18,1.4289729200605402e-06,2.4523408451481856e-13,9.52549042036342e-10
6.572383767450794e-13,0.10125681075141572,0.0,2.5141780310826003,0.031075110263184432,0.31940359327582757,0.35048106093718906,0.20700781465823773,0.0920067863153646,0.0,7.467278523965635e-25,8.293115077447647e-08,6.359265909449819e-22,0.0,1.8648859373770326e-37,1.058594873282364e-13,4.949583465947341e-27,3.45674603212006e-24,3.2293710955441833e-34,4.151365079534722e-14,5.5249105324982175e-15,7.566239334751884e-55,3.158682681370471e-11,4.689205287968188e-36,9.031383898007676e-26,4.831786277921042e-45,8.292381929837698e-08,8.768608756951498e-39,1.1407999449311565e-05,4.546438252685968e-06,3.018572761309437e-06,3.6482711995667956e-06,2.9409397394363125e-06,1.5247798577942635e-06,1.0011703232231826e-08,8.64233993969748e-09,3.1826415645027176e-11,6.319595336986913e-11,8.64505518044169e-09,9.293055302883629e-10,1.5455876373461758e-18,1.463582662066178e-06,2.511747818637227e-13,9.992774304278515e-10
6.727909682350073e-13,0.10125681075141572,0.0,2.5141774033946795,0.031075110263184432,0.3194034499698631,0.3504809734993722,0.2070077130148395,0.09200656262378888,0.0,8.010050781771361e-25,8.489358533520321e-08,6.821477303648899e-22,0.0,2.1458000757676242e-37,1.1364540214493528e-13,5.432819075063485e-27,3.622275379454196e-24,3.464092698931514e-34,4.350113384665453e-14,5.655648102953208e-15,8.504837845250823e-55,3.233426282260024e-11,5.0300325580581955e-36,9.916917344710259e-26,5.559615677854509e-45,8.488590328348895e-08,9.628434850895728e-39,1.1631662027938682e-05,4.651858413601008e-06,3.0916752502578e-06,3.733746581792673e-06,3.007926693648033e-06,1.5618263747796347e-06,1.0447883291757107e-08,9.059199508993612e-09,3.258532041165224e-11,6.780655693978899e-11,9.062112658451889e-09,9.919940375506568e-10,1.698219468802744e-18,1.4981912513271676e-06,2.5711530758705737e-13,1.0471241509819669e-09
6.883435597249353e-13,0.10125681075141572,0.0,2.514176777692267,0.031075110263184432,0.31940330669909556,0.3504808861008467,0.20700761148886773,0.09200634081457362,0.0,8.578509879940112e-25,8.685601940645568e-08,7.305559468711992e-22,0.0,2.4611241478868565e-37,1.2180850543358395e-13,5.9506006007679734e-27,3.79167567042421e-24,3.7099208460357964e-34,4.553506395077391e-14,5.786385609247632e-15,9.534354872090058e-55,3.308169808073178e-11,5.386987072433761e-36,1.0866023014491326e-25,6.376598953833556e-45,8.684797862071384e-08,1.0549992454218356e-38,1.185344224681969e-05,4.757179877989021e-06,3.1648551961709834e-06,3.819182673224116e-06,3.0747962556769274e-06,1.598916250908188e-06,1.089267421162795e-08,9.486014586698935e-09,3.334449233340145e-11,7.263694295622619e-11,9.489135061198976e-09,1.057382070838725e-09,1.8619410653512073e-18,1.53279868795575e-06,2.6305566224903264e-13,1.0960891659301764e-09
7.038961512148632e-13,0.10125681075141572,0.0,2.514176153959241,0.031075110263184432,0.319403163463492,0.3504807987415943,0.20700751008011664,0.0920061208718773,0.0,9.17325011429907e-25,8.881845298845372e-08,7.812017958652108e-22,0.0,2.814150415628527e-37,1.3035813258455123e-13,6.504536160848815e-27,3.964946894585767e-24,3.967112273182573e-34,4.7615439560844426e-14,5.9171230514555805e-15,1.0661241215053169e-54,3.3829132601043525e-11,5.7604416246871394e-36,1.1881672429267922e-25,7.291266142708589e-45,8.88100453121309e-08,1.1536167355521328e-38,1.2073355947608608e-05,4.862402738671391e-06,3.2381126060702975e-06,3.90457949198042e-06,3.1415486312525863e-06,1.6360494027748064e-06,1.1346037745388583e-08,9.92279423029743e-09,3.410393140893976e-11,7.769230183373439e-11,9.92613166731429e-09,1.125522285323094e-09,2.0372833701453987e-18,1.5674049720636791e-06,2.689958465165634e-13,1.1461724375098494e-09
7.194487427047912e-13,0.10125681075141572,0.0,2.5141755321796153,0.031075110263184432,0.3194030202630195,0.3504807114215971,0.20700740878838073,0.09200590277999154,0.0,9.794865836084307e-25,9.078088608141721e-08,8.341358326740484e-22,0.0,3.2084019250577388e-37,1.3930364738545337e-13,7.096270428718727e-27,4.142089041591416e-24,4.235923716326272e-34,4.9742259130154875e-14,6.047860429651022e-15,1.1892245829282469e-54,3.457656639648047e-11,6.150769007867188e-36,1.2966904933312725e-25,8.312745227658028e-45,9.077210335981116e-08,1.258991122360813e-38,1.2291418838638473e-05,4.967527088382872e-06,3.3114474867764466e-06,3.989937056172e-06,3.2081840257436962e-06,1.6732257470740216e-06,1.180793585959973e-08,1.0369547472184867e-08,3.486363763693241e-11,8.297782875007292e-11,1.0373111730488824e-08,1.1964671025150253e-09,2.2247903210814193e-18,1.602010103762226e-06,2.74935861065855e-13,1.197373927964287e-09
7.350013341947191e-13,0.10125681075141572,0.0,2.5141749123375385,0.031075110263184432,0.3194028770976451,0.35048062414083675,0.20700730761345498,0.09200568652334025,0.0,1.0443951455363612e-24,9.274331868556593e-08,8.894086125524162e-22,0.0,3.647643041452758e-37,1.4865444205339197e-13,7.727484631480058e-27,4.323102101189481e-24,4.5166119110507665e-34,5.1915521112142996e-14,6.178597743907794e-15,1.3234422561404717e-54,3.5323999479988406e-11,6.558342014480196e-36,1.4124827689649278e-25,9.450789433681246e-45,9.27341527658174e-08,1.371424160449806e-38,1.2507646496043539e-05,5.07255301977167e-06,3.384859844910803e-06,4.075255383900395e-06,3.2747026441586798e-06,1.7104452005999117e-06,1.2278330732554779e-08,1.0826283319702535e-08,3.5623611016044944e-11,8.849872363319728e-11,1.083008447950632e-08,1.2702687115700594e-09,2.425018890144583e-18,1.636614083162181e-06,2.8087570656266236e-13,1.249693599542701e-09
7.505539256846471e-13,0.10125681075141572,0.0,2.5141742944172867,0.031075110263184432,0.319402733967336,0.35048053689929526,0.20700720655513466,0.09200547208647837,0.0,1.1121101444587408e-24,9.470575080111952e-08,9.470706906843603e-22,0.0,4.135890220152421e-37,1.5841993726708533e-13,8.399896547990002e-27,4.507986063222982e-24,4.809433592569945e-34,5.4135223960394934e-14,6.309334994299605e-15,1.469513688563682e-54,3.6071431864513875e-11,6.983533436490714e-36,1.5358615676447946e-25,1.0715805134037423e-44,9.469619353220443e-08,1.491224191844089e-38,1.272205436487195e-05,5.1774806253995364e-06,3.4583496868966797e-06,4.160534493258291e-06,3.3411046911463273e-06,1.747707680245995e-06,1.275718475300383e-08,1.1293010755170906e-08,3.6383851544943196e-11,9.426019114826651e-11,1.1297059118276361e-08,1.346979070583661e-09,2.638539122800812e-18,1.6712169103738593e-06,2.868153836780165e-13,1.303131414500156e-09
7.66106517174575e-13,0.10125681075141572,0.0,2.5141736784032704,0.031075110263184432,0.31940259087205947,0.3504804496969545,0.20700710561321545,0.09200525945409091,0.0,1.1826910342270742e-24,9.666818242829747e-08,1.0071726221850276e-21,0.0,4.67742301602918e-37,1.6860958219889214e-13,9.115260506926174e-27,4.696740917628571e-24,5.114645495728286e-34,5.640136612864456e-14,6.44007218090003e-15,1.6282072639871402e-54,3.6818863563004184e-11,7.426716065322365e-36,1.667151168342238e-25,1.2118880374936417e-44,9.665822566101891e-08,1.618706145693209e-38,1.2934657760188942e-05,5.28230999774185e-06,3.531917018960586e-06,4.2457744023295045e-06,3.407390370996434e-06,1.7850131030051284e-06,1.32444605188857e-08,1.1769738735923268e-08,3.714435922229329e-11,1.0026744068466824e-10,1.1774044825867391e-08,1.4266499078789086e-09,2.8659341774328873e-18,1.7058185855071042e-06,2.9275489308367354e-13,1.3576873350975336e-09
7.81659108664503e-13,0.10125681075141572,0.0,2.514173064280029,0.031075110263184432,0.3194024478117826,0.35048036253379655,0.20700700478749326,0.09200504861099167,0.0,1.2561972756806991e-24,9.863061356731927e-08,1.0697649621024257e-21,0.0,5.276795329312753e-37,1.792328545467296e-13,9.875367384852477e-27,4.889366654435453e-24,5.432504355001412e-34,5.871394607077286e-14,6.570809303782522e-15,1.8003238761742403e-54,3.7566294588407296e-11,7.888262691858692e-36,1.8066826308226637e-25,1.367181401258691e-44,9.862024915429953e-08,1.7541915379728394e-38,1.3145471868170689e-05,5.3870412291877125e-06,3.605561847133489e-06,4.330975129189016e-06,3.4735598876404284e-06,1.8223613859694029e-06,1.3740120836067771e-08,1.2256476194339312e-08,3.7905134046761655e-11,1.0652568634306079e-10,1.2261050756539738e-08,1.5093327232863591e-09,3.1078003648209477e-18,1.7404191086712899e-06,2.986942354523309e-13,1.413361323601494e-09
7.972117001544309e-13,0.10125681075141572,0.0,2.5141724520322284,0.031075110263184432,0.3194023047864727,0.35048027540980314,0.20700690407776448,0.09200483954212232,0.0,1.3326883370413598e-24,1.0059304421840429e-07,1.1348982654191825e-21,0.0,5.938846885307604e-37,1.902992605658867e-13,1.0682044604285324e-26,5.085863263764353e-24,5.7632669044966664e-34,6.107296224080726e-14,6.701546363020399e-15,1.9866976024671e-54,3.831372495367186e-11,8.368546106443947e-36,1.954793795285286e-25,1.5387145456236267e-44,1.0058226401407696e-07,1.8980084711863937e-38,1.3354511747188992e-05,5.4916744120400285e-06,3.679284177252057e-06,4.416136691902967e-06,3.5396134446520087e-06,1.85975244633004e-06,1.4244128717093525e-08,1.2753232037878714e-08,3.866617601701501e-11,1.1304014692243238e-10,1.275808603977855e-08,1.5950787894162252e-09,3.3647471876666414e-18,1.7750184799753264e-06,3.0463341145805943e-13,1.4701533422844319e-09
8.127642916443589e-13,0.10125681075141572,0.0,2.5141718416446626,0.031075110263184432,0.3194021617960972,0.3504801883249564,0.20700680348382589,0.09200463223255126,0.0,1.4122236943211412e-24,1.0255547438177172e-07,1.2026230870543069e-21,0.0,6.668714948055481e-37,2.0181833510073433e-13,1.1537156131760136e-26,5.286230735826471e-24,6.107189877953669e-34,6.34784130929211e-14,6.832283358686857e-15,2.188196377389189e-54,3.9061154671747164e-11,8.867939098883933e-36,2.111829282002957e-25,1.7278185017334285e-44,1.025442702423739e-07,2.0504916340666739e-38,1.3561792328886889e-05,5.596209638515598e-06,3.753084014959891e-06,4.501259108528669e-06,3.605551245247768e-06,1.8971862013772886e-06,1.4756447379937727e-08,1.3260015149114647e-08,3.942748513172034e-11,1.1981604590717755e-10,1.3265159780326771e-08,1.683939152922901e-09,3.637397380160779e-18,1.8096166995276618e-06,3.1057242177610576e-13,1.5280633534244386e-09
8.283168831342868e-13,0.10125681075141572,0.0,2.5141712331022537,0.031075110263184432,0.3194020188406232,0.3504801012792382,0.20700670300547447,0.09200442666747251,0.0,1.4948628317439786e-24,1.0451790405764072e-07,1.272989981864949e-21,0.0,7.4718462691607845e-37,2.1379964161633086e-13,1.2442602475898205e-26,5.4904690609224564e-24,6.464530008744882e-34,6.593029708143293e-14,6.963020290854955e-15,2.4057226662459795e-54,3.9808583755583095e-11,9.386814458446814e-36,2.2781404909620494e-25,1.9359044867975763e-44,1.0450626784120525e-07,2.211982301277573e-38,1.376732841924521e-05,5.700647000745206e-06,3.8269613657087695e-06,4.586342397114608e-06,3.67137349228783e-06,1.9346625685003225e-06,1.527704024676923e-08,1.3776834385767277e-08,4.018906138954492e-11,1.2685861145419037e-10,1.3782281058217998e-08,1.7759646357618489e-09,3.926386947594591e-18,1.8442137674362884e-06,3.165112670829261e-13,1.587091319305265e-09
8.438694746242148e-13,0.10125681075141572,0.0,2.5141706263900456,0.031075110263184432,0.31940187592001806,0.3504800142726304,0.20700660264250764,0.09200422283220472,0.0,1.5806652421809145e-24,1.0648033324623036e-07,1.346049504648159e-21,0.0,8.354009272239436e-37,2.2625277222992445e-13,1.3400320685473807e-26,5.698578229441387e-24,6.8355440298761694e-34,6.84286126608059e-14,7.093757159597633e-15,2.6402141387236294e-54,4.055601221813009e-11,9.925544973863925e-36,2.4540856015024057e-25,2.1644670609814936e-44,1.0646825681257802e-07,2.3828283331158157e-38,1.3971134699640123e-05,5.804986590773703e-06,3.900916234759862e-06,4.671386575700465e-06,3.7370803882764684e-06,1.9721814651871366e-06,1.5805870942721453e-08,1.430369858073722e-08,4.0950904789156325e-11,1.341730763799749e-10,1.430945892880937e-08,1.8712058364388728e-09,4.2323652060145376e-18,1.8788096838087424e-06,3.2244994805619445e-13,1.6472372022162798e-09
8.594220661141427e-13,0.10125681075141572,0.0,2.514170021493211,0.031075110263184432,0.31940173303424935,0.3504799273051151,0.20700650239472324,0.0920040207121901,0.0,1.669690427599233e-24,1.0844276194775952e-07,1.4218522101426485e-21,0.0,9.321306472553597e-37,2.3918734774235223e-13,1.441228434748171e-26,5.9105582318597684e-24,7.220488673987356e-34,7.09733582856472e-14,7.224493964987696e-15,2.892644342485701e-54,4.1303440072339165e-11,1.048450343333059e-35,2.640029571957338e-25,2.415087345231754e-44,1.0843023715849142e-07,2.5633841752127476e-38,1.4173225727891777e-05,5.909228500560097e-06,3.974948627184943e-06,4.756391662317116e-06,3.8026721353627447e-06,2.009742809024442e-06,1.6342903294670323e-08,1.4840616542138967e-08,4.171301532922244e-11,1.4176467814777293e-10,1.4846702422814392e-08,1.9697131312518426e-09,4.555994821920433e-18,1.913404448752111e-06,3.2838846537479665e-13,1.708500964452433e-09
