Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544),SX(776),SX(660),CH2NX(654),H2NO3(231),CNO2X(729)
2.7731029111467225e-12,0.1547348997255798,0.0,3.841914530626336,0.03107090765624775,0.31838855479286865,0.34944770190290403,0.2069932012939145,0.09198634322444305,0.0,3.2940796583077194e-17,4.031889488379016e-05,2.515975636706678e-13,0.0,7.278569188086916e-23,3.4712815533854344e-10,2.056932690940089e-18,9.689851130882339e-17,7.504185136124846e-24,8.217119840255587e-10,1.567126503434425e-09,1.0301565945539077e-36,8.848683164194253e-06,1.0315411606645556e-23,2.1498688383650863e-14,1.4487680414861837e-28,4.036015341233113e-05,2.5733546966319875e-27,3.1800720822996236e-05,9.904233764300281e-06,4.113871736130834e-05,1.344741798555371e-05,1.1378803834881674e-05,1.3509404892725083e-05,6.2327315670212905e-06,1.2817420252811159e-06,0.0009891057816819471,4.54642259887304e-08,4.685753341229437e-06,3.992184127234073e-06,3.084653746655406e-14,6.155712015795369e-06,3.909392416955188e-10,1.2923708550033394e-08,6.301019088350374e-08,1.4055155257179498e-06,2.177108078529036e-13,5.346684987776289e-11,3.92665934170126e-06,9.65741117019312e-07,1.2692021685508063e-08,2.7979873303894595e-06,4.3917868332532033e-08,2.276962510081018e-07,1.701523546090008e-12,8.41374470451991e-11,0.0009802416300424457,3.5746368339064795e-16
2.7817633165532043e-12,0.1547348997255798,0.0,3.8419140967713314,0.031070895297152058,0.31838538127122556,0.34944448674775147,0.20699315310622354,0.09198630973493321,0.0,3.329652520857904e-17,4.04445852664267e-05,2.539591781827226e-13,0.0,7.390832546514262e-23,3.500551259340947e-10,2.0812788349170098e-18,9.758414992571248e-17,7.574710087563595e-24,8.264943340946115e-10,1.5720204324123198e-09,1.04634293711638e-36,8.876229413442964e-06,1.0412356279106066e-23,2.169350066746142e-14,1.4711202223359608e-28,4.0486088111773545e-05,2.604795071686079e-27,3.18340616394852e-05,9.912909408338727e-06,4.131916940076819e-05,1.3475377623896551e-05,1.1403133494360212e-05,1.3552072750652997e-05,6.250748242553543e-06,1.2885678229700655e-06,0.0009921852774133382,4.526312589032045e-08,4.712545036742336e-06,4.016470099910447e-06,3.1184544091426715e-14,6.1709352503224056e-06,3.9190623091555277e-10,1.2955880909022638e-08,6.301542541107346e-08,1.414101523146183e-06,2.1903502277845624e-13,5.379380238071796e-11,3.933417114721303e-06,9.661949300405542e-07,1.2770597835519253e-08,2.8044067249277302e-06,4.4395551133169556e-08,2.3037096801298108e-07,1.7059583030408714e-12,8.45494608344868e-11,0.0009832934848011728,3.597367206483577e-16
2.7904237219596862e-12,0.1547348997255798,0.0,3.8419136630228556,0.0310708829395578,0.3183822078247317,0.3494412717190186,0.20699310497268011,0.09198627644155742,0.0,3.365517938016114e-17,4.057027425487843e-05,2.5633550643445767e-13,0.0,7.504464126220753e-23,3.530003600142807e-10,2.10583602115412e-18,9.827266869154768e-17,7.64567551778689e-24,8.312884875097405e-10,1.5769143602486642e-09,1.0627321037031404e-36,8.903775125013146e-06,1.0509906435140854e-23,2.188944325761122e-14,1.4937449457456448e-28,4.0612022091063384e-05,2.636517558420199e-27,3.186720643499924e-05,9.921526814184526e-06,4.1499850698639946e-05,1.3503270596642786e-05,1.142740901750128e-05,1.3594691990562605e-05,6.268755651881814e-06,1.2953989224257317e-06,0.000995264714378243,4.5058676193867666e-08,4.739392836884564e-06,4.04082617361468e-06,3.152539327033404e-14,6.186137173894825e-06,3.928718665729241e-10,1.2988008381352488e-08,6.302088949295172e-08,1.4227086239397369e-06,2.2036259229854702e-13,5.4121702505921586e-11,3.940147304977797e-06,9.666452020680337e-07,1.284941138410981e-08,2.8108021485516095e-06,4.4880059955258834e-08,2.3306273968554848e-07,1.7103939745310443e-12,8.496179001649764e-11,0.000986345281052795,3.620183214794737e-16
2.799084127366168e-12,0.1547348997255798,0.0,3.8419132293799736,0.031070870583455416,0.3183790344532831,0.34943805681654544,0.20699305689316383,0.0919862433431632,0.0,3.401677665902723e-17,4.0695961849237094e-05,2.5872659389351367e-13,0.0,7.619476165207907e-23,3.559639385253809e-10,2.1306054036417645e-18,9.896407220675374e-17,7.717082797966654e-24,8.360944277431261e-10,1.5818082869447323e-09,1.0793259944596648e-36,8.931320298990376e-06,1.0608063959517177e-23,2.208651892385541e-14,1.5166446513484147e-28,4.073795534983434e-05,2.6685237639219742e-27,3.190015636228424e-05,9.930086375473066e-06,4.1680760694125556e-05,1.3531097061443035e-05,1.1451630524740729e-05,1.3637262428299377e-05,6.286753765914423e-06,1.3022352222961893e-06,0.0009983440925790219,4.48509455602358e-08,4.766296564466587e-06,4.065252312306743e-06,3.18691026417091e-14,6.201317816342131e-06,3.938361505623063e-10,1.302009103011612e-08,6.302658178306861e-08,1.4313367995747965e-06,2.2169350858663977e-13,5.4450550970307374e-11,3.946850003717293e-06,9.67091971919712e-07,1.2928462284907033e-08,2.8171735438893682e-06,4.5371499554183965e-08,2.357715186461689e-07,1.714830578332321e-12,8.537443238568396e-11,0.0009893970187996657,3.643085032128473e-16
2.80774453277265e-12,0.1547348997255798,0.0,3.841912795841756,0.03107085822883543,0.3183758611567765,0.34943484204017217,0.20699300886755442,0.09198621043860492,0.0,3.438133468012766e-17,4.082164804959445e-05,2.611324860254614e-13,0.0,7.735880970825693e-23,3.5894594261285515e-10,2.15558813884198e-18,9.96583650716236e-17,7.788933299273972e-24,8.40912138290084e-10,1.5867022125017956e-09,1.0961265213616154e-36,8.958864935460027e-06,1.0706830737000826e-23,2.2284730431977412e-14,1.539821792624964e-28,4.086388788771867e-05,2.7008152989846727e-27,3.193291256730744e-05,9.938588483196232e-06,4.186189882884809e-05,1.3558857175575106e-05,1.1475798136246477e-05,1.3679783881932996e-05,6.304742555485298e-06,1.3090766219133354e-06,0.001001423412018031,4.4640004159060515e-08,4.793256042602437e-06,4.089748479832821e-06,3.2215689921371015e-14,6.21647720745206e-06,3.947990847757212e-10,1.3052128918318555e-08,6.303250094786627e-08,1.4399860215568356e-06,2.2302776381936124e-13,5.4780348491498245e-11,3.953525302087396e-06,9.675352780053593e-07,1.3007750491546909e-08,2.823520854319922e-06,4.5869975579495634e-08,2.384972558703918e-07,1.7192681320443714e-12,8.578738575033909e-11,0.0009924486980441357,3.6660728320689717e-16
2.816404938179132e-12,0.1547348997255798,0.0,3.841912362407273,0.031070845875688494,0.3183726879351093,0.3494316273897395,0.20699296089573208,0.0919861777267437,0.0,3.474887115231852e-17,4.094733285604212e-05,2.635532282938027e-13,0.0,7.853690919929549e-23,3.6194645362105135e-10,2.180785385683601e-18,1.003555518863185e-16,7.861228392879086e-24,8.45741602669031e-10,1.5915961369211226e-09,1.1131356082515507e-36,8.986409034507298e-06,1.0806208652356109e-23,2.2484080543794506e-14,1.5632788369350696e-28,4.0989819704347324e-05,2.733393778100686e-27,3.196547618929737e-05,9.947033525720118e-06,4.20432645468368e-05,1.35865510959449e-05,1.1499911971919094e-05,1.3722256171740565e-05,6.322721991356573e-06,1.31592302129658e-06,0.0010045026726976257,4.442592364113841e-08,4.820271094710981e-06,4.114314639925034e-06,3.256517290271357e-14,6.231615376970627e-06,3.957606711025379e-10,1.3084122108876794e-08,6.303864566614826e-08,1.4486562614207092e-06,2.2436535017669823e-13,5.5111095787775825e-11,3.960173291134175e-06,9.67975158330766e-07,1.308727595767411e-08,2.829844023975269e-06,4.637559454420476e-08,2.4123990071721346e-07,1.7237066530965498e-12,8.620064793251138e-11,0.0009955003187885523,3.689146788494609e-16
2.8250653435856137e-12,0.1547348997255798,0.0,3.8419119290756023,0.031070833524005356,0.3183695147881799,0.3494284128650887,0.20699291297757708,0.0919861452064473,0.0,3.5119403858520156e-17,4.107301626867171e-05,2.6598886615997084e-13,0.0,7.972918459037118e-23,3.649655530929158e-10,2.2061983055573823e-18,1.0105563725086787e-16,7.933969449951406e-24,8.505828044214548e-10,1.5964900602039786e-09,1.1303551908756301e-36,9.013952596217194e-06,1.0906199590345854e-23,2.268457201716345e-14,1.5870182655490924e-28,4.111575079934988e-05,2.7662608194550284e-27,3.199784836078343e-05,9.955421888802619e-06,4.222485729451199e-05,1.3614178979087275e-05,1.1523972151392396e-05,1.3764679120189935e-05,6.340692044221174e-06,1.3227743211564226e-06,0.001007581874620158,4.4208777108656064e-08,4.847341544517171e-06,4.138950756201158e-06,3.2917569456893755e-14,6.246732354602199e-06,3.967209114294797e-10,1.3116070664619923e-08,6.30450146289308e-08,1.4573474907307452e-06,2.2570625984217503e-13,5.5442793578050234e-11,3.9667940617995544e-06,9.684116505019077e-07,1.3167038636941996e-08,2.836142997742836e-06,4.688846379201163e-08,2.4399940095950204e-07,1.728146158749678e-12,8.661421676791932e-11,0.000998551881035262,3.7123070755764847e-16
2.8337257489920956e-12,0.1547348997255798,0.0,3.8419114958458236,0.031070821173776873,0.3183663417158868,0.349425198466061,0.20699286511297008,0.09198611287659018,0.0,3.5492950655875175e-17,4.119869828757472e-05,2.684394450833301e-13,0.0,8.093576104484686e-23,3.680033227697027e-10,2.231828062311124e-18,1.0175862576516943e-16,8.007157841659497e-24,8.554357271118797e-10,1.6013839823516264e-09,1.1477872169203201e-36,9.041495620674538e-06,1.1006805435731432e-23,2.2886207605986014e-14,1.6110425736794302e-28,4.1241681172354545e-05,2.7994180449188444e-27,3.2030030207635306e-05,9.96375395561091e-06,4.240667652067025e-05,1.3641740981166931e-05,1.1547978794034057e-05,1.3807052551923157e-05,6.358652684705363e-06,1.3296304228979089e-06,0.0010106610177879778,4.398863908322181e-08,4.87446721605327e-06,4.16365679216436e-06,3.327289753301981e-14,6.26182817000954e-06,3.976798076406293e-10,1.3147974648289234e-08,6.305160653929673e-08,1.4660596810808296e-06,2.2705048500301063e-13,5.577544258183024e-11,3.973387704918803e-06,9.688447917290706e-07,1.3247038483012604e-08,2.842417721267726e-06,4.740869146243444e-08,2.467757028166241e-07,1.7325866660978096e-12,8.70280901058668e-11,0.001001603384786608,3.735553867776976e-16
2.8423861543985775e-12,0.1547348997255798,0.0,3.841911062717021,0.031070808824993988,0.3183631687181296,0.34942198419249837,0.20699281730179195,0.09198608073605341,0.0,3.586952947590568e-17,4.1324378912842617e-05,2.7090501052117723e-13,0.0,8.215676442583315e-23,3.7105984459068476e-10,2.2576758222448075e-18,1.0246452202898907e-16,8.080794939171089e-24,8.603003543278355e-10,1.6062779033653265e-09,1.1654336460491046e-36,9.069038107963966e-06,1.1108028073272723e-23,2.3088990060214616e-14,1.6353542705119068e-28,4.136761082298816e-05,2.8328670800429294e-27,3.206202284910209e-05,9.972030106738803e-06,4.258872167646962e-05,1.3669237257979289e-05,1.1571932018946173e-05,1.3849376293740048e-05,6.376603883371271e-06,1.3364912286239753e-06,0.0010137401022034319,4.3765585471664976e-08,4.901647933660052e-06,4.188432711202947e-06,3.363117515833935e-14,6.276902852813874e-06,3.9863736161742876e-10,1.317983412253836e-08,6.305842011225148e-08,1.4747928040944948e-06,2.283980178502551e-13,5.610904351919374e-11,3.979954311218035e-06,9.692746188309334e-07,1.3327275449556658e-08,2.84866814095486e-06,4.79363864538039e-08,2.4956875098930536e-07,1.7370281920699712e-12,8.744226580915945e-11,0.0010046548300449312,3.758887339848314e-16
2.8510465598050594e-12,0.1547348997255798,0.0,3.8419106296882806,0.031070796477647773,0.31835999579480856,0.34941877004424277,0.20699276954392393,0.09198604878372466,0.0,3.6249158324670095e-17,4.1450058144566796e-05,2.733856079287405e-13,0.0,8.339232129774694e-23,3.7413520069286497e-10,2.2837427541057413e-18,1.0317333064196092e-16,8.154882113653089e-24,8.65176669679825e-10,1.6111718232463352e-09,1.1832964499391868e-36,9.096580058169922e-06,1.1209869387728158e-23,2.3292922125857808e-14,1.659955879237103e-28,4.149353975087621e-05,2.866609554051262e-27,3.209382739785129e-05,9.980250720223973e-06,4.2770992215414986e-05,1.3696667964951348e-05,1.1595831944965877e-05,1.3891650174581855e-05,6.394545610719431e-06,1.3433566411386691e-06,0.0010168191278688656,4.3539693529572214e-08,4.928883521987972e-06,4.213278476590109e-06,3.3992420438426805e-14,6.2919564325949504e-06,3.995935752386837e-10,1.3211649149933381e-08,6.306545407458102e-08,1.4835468314250026e-06,2.2974885057890516e-13,5.644359711075855e-11,3.98649397131175e-06,9.697011682386058e-07,1.3407749490253554e-08,2.8548942039710197e-06,4.8471658384094815e-08,2.5237848869675893e-07,1.7414707534318854e-12,8.785674175402115e-11,0.0010077062168125704,3.782307666831172e-16
2.8597069652115413e-12,0.1547348997255798,0.0,3.8419101967586933,0.031070784131729395,0.31835682294582435,0.34941555602113705,0.20699272183924733,0.0919860170184981,0.0,3.663185528291918e-17,4.1575735982838564e-05,2.75881282759181e-13,0.0,8.464255892786692e-23,3.772294734106875e-10,2.310030029083714e-18,1.0388505620358727e-16,8.229420736271555e-24,8.700646568012915e-10,1.6160657419959074e-09,1.2013776123181986e-36,9.124121471376678e-06,1.1312331263854684e-23,2.34980065449859e-14,1.684849937081633e-28,4.161946795564278e-05,2.9006470998345458e-27,3.212544496000743e-05,9.988416171565093e-06,4.2953487593343455e-05,1.3724033257142575e-05,1.161967869066592e-05,1.3933874025515068e-05,6.412477837191248e-06,1.3502265639502531e-06,0.0010198980947866221,4.331104182253543e-08,4.956173805998318e-06,4.238194051483697e-06,3.435665155737095e-14,6.30698893889109e-06,4.0054845038057194e-10,1.3243419792952973e-08,6.307270716471229e-08,1.4923217347554254e-06,2.311029753879966e-13,5.6779104077653664e-11,3.993006775700433e-06,9.701244759996306e-07,1.3488460558791363e-08,2.8610958582467822e-06,4.901461754957082e-08,2.5520485771610394e-07,1.7459143667876746e-12,8.827151583001162e-11,0.0010107575450918618,3.805815024053284e-16
2.8675013300773748e-12,0.1547348997255798,0.0,3.841909807206093,0.031070773021616423,0.31835396744521516,0.349412663507215,0.20699267895041934,0.0919859885888579,0.0,3.69789207830061e-17,4.168884484595679e-05,2.781403188685093e-13,0.0,8.578043059726575e-23,3.8003056077139844e-10,2.3338779398817373e-18,1.0452810700153307e-16,8.296892618052939e-24,8.744738110650169e-10,1.6204702679041792e-09,1.217839004257908e-36,9.148908284197938e-06,1.1405079090347775e-23,2.368357004758267e-14,1.7075067414919581e-28,4.1732802721352035e-05,2.9315345299409504e-27,3.215374180138069e-05,9.995718222456016e-06,4.3117925222927e-05,1.3748606218338226e-05,1.1641095390410434e-05,1.3971832577859424e-05,6.428608693290755e-06,1.356413271603947e-06,0.0010226691147852724,4.3102961645106496e-08,4.980781681997989e-06,4.260677725472754e-06,3.468702754921009e-14,6.320500201108086e-06,4.0140669515695434e-10,1.3271975474597877e-08,6.307942126668252e-08,1.5002369733528788e-06,2.323244960007731e-13,5.708187608016908e-11,3.998845412727338e-06,9.705027108639992e-07,1.3561303141009557e-08,2.866656435203506e-06,4.950994505686763e-08,2.5776276035458706e-07,1.7499145318570592e-12,8.864506566692084e-11,0.0010135036905376156,3.827046201546352e-16
2.8752956949432083e-12,0.1547348997255798,0.0,3.8419094177324142,0.03107076191264661,0.3183511120046677,0.3494097710944229,0.20699263610449453,0.09198596030908304,0.0,3.7328499444218015e-17,4.1801952580518956e-05,2.8041163763819667e-13,0.0,8.693039110905513e-23,3.8284709774073393e-10,2.3579061364709873e-18,1.0517352760623063e-16,8.36473228304759e-24,8.788923943246958e-10,1.6248747928979113e-09,1.2344803463721838e-36,9.173694662179121e-06,1.1498332472432146e-23,2.387007116782637e-14,1.7304043657121703e-28,4.184613690075133e-05,2.962663489320872e-27,3.2181888871532337e-05,1.0002976164318029e-05,4.328254413975341e-05,1.3773126431384935e-05,1.1662469195994566e-05,1.4009750350658398e-05,6.444731808065666e-06,1.3626034856682664e-06,0.001025440087201904,4.289276975824253e-08,5.005433592808725e-06,4.283217888205382e-06,3.501985023057312e-14,6.333994439170021e-06,4.02263858646655e-10,1.3300495300859742e-08,6.308631094604606e-08,1.5081690779968802e-06,2.3354867120217686e-13,5.738542142757212e-11,4.00466243565366e-06,9.708783746320325e-07,1.3634337644524088e-08,2.872197162645509e-06,5.001167034962702e-08,2.603340416718148e-07,1.7539155742414787e-12,8.901885377143059e-11,0.0010162497886113974,3.848348143995576e-16
2.8830900598090417e-12,0.1547348997255798,0.0,3.841909028337003,0.03107075080481373,0.31834825662411087,0.34940687878264637,0.206992593301387,0.09198593217838084,0.0,3.7680604603224583e-17,4.1915059186591535e-05,2.826952721993033e-13,0.0,8.809253470755698e-23,3.856791447495737e-10,2.382115477704196e-18,1.0582132137044334e-16,8.432940730833844e-24,8.833203946966436e-10,1.6292793169780127e-09,1.251303109981214e-36,9.198480605381278e-06,1.1592092784092569e-23,2.405751189652599e-14,1.7535446886666e-28,4.1959470493563776e-05,2.9940351759441774e-27,3.220988696338583e-05,1.0010190265681947e-05,4.344734395191619e-05,1.3797594008560894e-05,1.1683800193310904e-05,1.4047627225111137e-05,6.460847159854739e-06,1.3687971372754003e-06,0.0010282110120382192,4.268052598852712e-08,5.030129411477536e-06,4.305814512583131e-06,3.5355133021530475e-14,6.3474716745245075e-06,4.0311994221195405e-10,1.3328979317104363e-08,6.309337530675901e-08,1.5161180281066397e-06,2.3477549531392097e-13,5.7689740646515076e-11,4.010457910208021e-06,9.712514928011269e-07,1.3707564035591576e-08,2.8777180042080983e-06,5.0519875063919146e-08,2.629186563992788e-07,1.7579175057162314e-12,8.939287863241186e-11,0.0010189958393149062,3.869720979805859e-16
2.8908844246748752e-12,0.1547348997255798,0.0,3.841908639019206,0.031070739698111603,0.31834540130347433,0.349403986571772,0.206992550541011,0.09198590419596285,0.0,3.8035249646086876e-17,4.202816466424089e-05,2.849912556815335e-13,0.0,8.926695610210184e-23,3.88526762357623e-10,2.4065068240245754e-18,1.0647149164684799e-16,8.501518960989492e-24,8.877578003121479e-10,1.6336838401453903e-09,1.268308774402988e-36,9.223266113865345e-06,1.1686361399312856e-23,2.4245894221920427e-14,1.7769295985662524e-28,4.2072803499511575e-05,3.025650790170449e-27,3.223773686566699e-05,1.0017360793454778e-05,4.361232426900329e-05,1.3822009061905302e-05,1.170508846808001e-05,1.408546308377139e-05,6.476954726964054e-06,1.3749941580265856e-06,0.0010309818892959195,4.246629091181909e-08,5.0548690112581045e-06,4.328467571431339e-06,3.5692889394131355e-14,6.360931928592115e-06,4.039749472134149e-10,1.3357427568640485e-08,6.310061346007869e-08,1.524083803121116e-06,2.3600496266046596e-13,5.7994834263915674e-11,4.016231902038447e-06,9.716220906267519e-07,1.3780982280474336e-08,2.8832189240319054e-06,5.1034641164743304e-08,2.655165584342105e-07,1.7619203379547147e-12,8.976713874728284e-11,0.0010217418426498378,3.8911648375670896e-16
