Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544)
2.3349258331490027e-13,0.11302162890393913,0.0,2.806314335842415,0.031074764421573253,0.31940711439733,0.3504830601540456,0.2070105450316645,0.09201344182431777,0.0,2.2330867658489957e-24,1.376034595964592e-07,3.467036213036668e-21,0.0,6.621987826686686e-38,1.043697603859633e-14,5.611754607845468e-27,3.253673337782921e-23,8.219957423907957e-33,4.6353880411249865e-14,6.341862992416795e-14,2.1758999887625024e-52,3.2140048866087447e-10,3.922837010292769e-34,6.065059384352269e-26,7.435941032075101e-45,1.376068884056565e-07,8.172882835392833e-38,4.75284623985859e-06,1.7141865095635434e-06,1.271543429141611e-06,1.3731532509916031e-06,1.1254322466690967e-06,5.706119732577424e-07,4.799047568931058e-07,1.912708469439272e-09,3.2157832473284664e-10,1.3294186602680202e-11,5.699732012753162e-09,2.307595986630988e-08,6.047085849061377e-20,5.492197733840619e-07,5.66672785473117e-13,5.229035572899415e-11,3.861212030830128e-10,5.7440594098426445e-11,5.868629932192879e-17,1.7607443078710233e-15,3.9139584761371147e-07,2.2912146922826046e-07,3.1763208297136447e-12,2.2122552345255246e-07,8.326242830553244e-14
2.363922325248781e-13,0.11302162890393913,0.0,2.806314181926063,0.031074760165658917,0.319407082620963,0.3504830387643395,0.20701052447499987,0.09201338685668187,0.0,2.3195477277586224e-24,1.3931225667002117e-07,3.597810559317208e-21,0.0,7.13058819555924e-38,1.08164868272839e-14,5.884709173970965e-27,3.334986463316357e-23,8.530016506654423e-33,4.7511970331706377e-14,6.420619682332446e-14,2.314405454672278e-52,3.2539151422957724e-10,4.07080750741818e-34,6.371710500527803e-26,8.007079491914683e-45,1.3931576867386064e-07,8.586438866535415e-38,4.807803154258381e-06,1.735147647337248e-06,1.2879628849637137e-06,1.3900867894460188e-06,1.13916226753039e-06,5.778655789806634e-07,4.85613213526582e-07,1.960840195909244e-09,3.2557378833399266e-10,1.3796524182523163e-11,5.842424776259962e-09,2.3644519542956474e-08,6.339957633289431e-20,5.560340128460794e-07,5.737076237532307e-13,5.297814847392598e-11,3.9494084777543365e-10,6.03284220048516e-11,6.05403779020315e-17,1.8479797731669943e-15,3.962522177813958e-07,2.3188442256324664e-07,3.2556973683800316e-12,2.23972810508399e-07,8.748659031426139e-14
2.39291881734856e-13,0.11302162890393913,0.0,2.806314028101407,0.031074755910682032,0.3194070508472207,0.35048301737754173,0.20701050392430606,0.09201333198412293,0.0,2.4082932127139256e-24,1.4102105265979645e-07,3.731832634711661e-21,0.0,7.671331551419377e-38,1.1205246405974598e-14,6.167485569853915e-27,3.4173031251905775e-23,8.847776161296439e-33,4.868434007199218e-14,6.49937636442749e-14,2.459875978826828e-52,3.2938253220003e-10,4.222452972976274e-34,6.689844499845284e-26,8.614314737007537e-45,1.4102464881350593e-07,9.015493276772236e-38,4.862664994727204e-06,1.7561008549934497e-06,1.3043974992080775e-06,1.4070174200683667e-06,1.1528863189716797e-06,5.851231676374681e-07,4.913157124589454e-07,2.0095779508213992e-09,3.295692988781154e-10,1.4311380661070278e-11,5.98688752287701e-09,2.4219799991709047e-08,6.643397143967066e-20,5.628480979402992e-07,5.807422063079925e-13,5.3665932864121185e-11,4.038107584141805e-10,6.331891640554972e-11,6.242555502256729e-17,1.9382398005705608e-15,4.0110846224667167e-07,2.3464539525947359e-07,3.3360534140264027e-12,2.2672009693635102e-07,9.186973613992184e-14
2.4219153094483384e-13,0.11302162890393913,0.0,2.8063138743682874,0.03107475165664195,0.319407019076102,0.35048299599365185,0.20701048337958047,0.09201327720647647,0.0,2.4993578686713183e-24,1.427298475658031e-07,3.869142270434058e-21,0.0,8.245822787628841e-38,1.1603374453671331e-14,6.460316189381604e-27,3.5006233227916916e-23,9.17333084390741e-33,4.987098930861706e-14,6.578133038704199e-14,2.6125710094593657e-52,3.333735425778314e-10,4.377818484526495e-34,7.019744465157672e-26,9.259449149334176e-45,1.4273352882315328e-07,9.460428441988128e-38,4.917431925768468e-06,1.7770461355375911e-06,1.3208472624188318e-06,1.4239451433583415e-06,1.1666044035882207e-06,5.923847345015168e-07,4.970122610259116e-07,2.0589220139743462e-09,3.335648563652347e-10,1.483891113609915e-11,6.13312045277109e-09,2.4801794228559774e-08,6.957659953565347e-20,5.696620286708422e-07,5.877767133449524e-13,5.435370873278889e-11,4.1272888822552915e-10,6.64141205234606e-11,6.43418578380582e-17,2.0315810090050527e-15,4.0596458021308385e-07,2.3740438879208058e-07,3.4173889628794057e-12,2.2946738273265532e-07,9.641582120057568e-14
2.4525829067991273e-13,0.11302162890393913,0.0,2.806313711874758,0.031074747158454673,0.3194069854768265,0.3504829733805444,0.20701046165732712,0.09201321937501647,0.0,2.5982328936202248e-24,1.4453712134769464e-07,4.017986630130079e-21,0.0,8.89199065866204e-38,1.2034774104553127e-14,6.781223868792961e-27,3.5898373250705425e-23,9.526234244982964e-33,5.114156394176938e-14,6.661428553226735e-14,2.7822219839704836e-52,3.375945517774945e-10,4.546235712821225e-34,7.381777444884174e-26,9.985075740503956e-45,1.4454089364950958e-07,9.948715062010394e-38,4.975252056150594e-06,1.7991898974038866e-06,1.3382615199367187e-06,1.4418452702452482e-06,1.181106589449727e-06,6.000691183110486e-07,5.03030642524022e-07,2.111769877536824e-09,3.3779073406446255e-10,1.5410806589882594e-11,6.289707346305443e-09,2.5424627132416642e-08,7.302098174289904e-20,5.768684870610016e-07,5.952164541329762e-13,5.508111284663338e-11,4.222111798948784e-10,6.980390586964016e-11,6.640249595716928e-17,2.133716867314748e-15,4.1110042399635175e-07,2.403202347734434e-07,3.5044777850685466e-12,2.3237299746243242e-07,1.0140564052969361e-13
2.483250504149916e-13,0.11302162890393913,0.0,2.8063135494832583,0.031074742661313798,0.3194069518804835,0.3504829507706885,0.20701043994174373,0.09201316164934653,0.0,2.6997826804149948e-24,1.463443939173413e-07,4.1706000783538356e-21,0.0,9.57981358824286e-38,1.2476929704751031e-14,7.113922492971469e-27,3.680173864894591e-23,9.888074442351396e-33,5.2428110645758284e-14,6.744724059009033e-14,2.9605738927683688e-52,3.418155524970143e-10,4.718917876806206e-34,7.757635355390289e-26,1.0757481517499879e-44,1.4634825832714656e-07,1.045566216286308e-37,5.032966399992995e-06,1.8213247990433356e-06,1.3556927011145175e-06,1.4597421461866469e-06,1.1956021068862004e-06,6.077579412091407e-07,5.090423848919109e-07,2.1652965900977933e-09,3.420166642734178e-10,1.5997236075193355e-11,6.448274797026056e-09,2.605495392737213e-08,7.659242996161352e-20,5.840747727919111e-07,6.026559881116666e-13,5.5808507578243066e-11,4.3174270118283197e-10,7.33155172300029e-11,6.849800735817902e-17,2.23942903535048e-15,4.1623612444918946e-07,2.4323387028587933e-07,3.5926622551352296e-12,2.3527861147684478e-07,1.065869991556322e-13
2.513918101500705e-13,0.11302162890393913,0.0,2.806313387193602,0.031074738165218566,0.319406918287072,0.35048292816408355,0.20701041823282734,0.09201310402927304,0.0,2.804049081397266e-24,1.481516652747642e-07,4.3270297368542555e-21,0.0,1.031141253734495e-37,1.2929983949473304e-14,7.458696890770345e-27,3.771632941542524e-23,1.0258963182110116e-32,5.3730629037910366e-14,6.828019556053775e-14,3.1479572101043575e-52,3.46036544743002e-10,4.895918305410518e-34,8.147665673364723e-26,1.1579048446064517e-44,1.4815562285436838e-07,1.0981739114033547e-37,5.090575150873724e-06,1.8434508440074045e-06,1.3731407947994612e-06,1.4776357717733838e-06,1.210090958963835e-06,6.154511976149131e-07,5.150474967759029e-07,2.2195024809565367e-09,3.4624264699212376e-10,1.659838320877215e-11,6.6088230395487596e-09,2.669276638215305e-08,8.029408793122287e-20,5.912808858684419e-07,6.100953534778076e-13,5.6535892897819975e-11,4.4132103599496856e-10,7.695136650673351e-11,7.06284182422674e-17,2.348783856521615e-15,4.213716806317458e-07,2.461452970709268e-07,3.681942368615807e-12,2.381842247712708e-07,1.1196475675765232e-13
2.544585698851494e-13,0.11302162890393913,0.0,2.8063132250056033,0.031074733670168206,0.31940688469659057,0.35048290556072903,0.20701039653057482,0.09201304651460288,0.0,2.9110742505541034e-24,1.4995893541998467e-07,4.487322727194064e-21,0.0,1.1088988442317826e-37,1.3394079914000452e-14,7.815835281684296e-27,3.8642145542947276e-23,1.0639012210321668e-32,5.504911873556303e-14,6.911315044363642e-14,3.344710674151414e-52,3.5025752852206414e-10,5.077290327546194e-34,8.552220184531957e-26,1.2452248313152507e-44,1.4996298722948135e-07,1.152742111000218e-37,5.148078502016555e-06,1.8655680358461505e-06,1.3906057898503923e-06,1.495526147596199e-06,1.2245731487474148e-06,6.231488819531495e-07,5.210459868113182e-07,2.274387878825048e-09,3.5046868222060336e-10,1.7214431651168828e-11,6.771352307739769e-09,2.733805627613519e-08,8.412914079180248e-20,5.984868262954644e-07,6.175345434592559e-13,5.7263268817813604e-11,4.5094377197582216e-10,8.07138618661947e-11,7.27937529698721e-17,2.4618474000308547e-15,4.265070916049889e-07,2.4905451686888396e-07,3.772318121046777e-12,2.4108983734102673e-07,1.17543834836562e-13
2.5752532962022826e-13,0.11302162890393913,0.0,2.8063130629190773,0.03107472917616196,0.31940685110903816,0.3504828829606244,0.20701037483498314,0.09201298910514318,0.0,3.0209006466853252e-24,1.517662043530239e-07,4.651526170749938e-21,0.0,1.1914824199716696e-37,1.3869361053596616e-14,8.185629275740354e-27,3.9579187024332675e-23,1.1028333273013731e-32,5.638357935606447e-14,6.994610523941315e-14,3.5511813890589864e-52,3.544785038408033e-10,5.263087272108239e-34,8.971654983513394e-26,1.337964495624128e-44,1.5177035145079413e-07,1.2093189170055253e-37,5.205476646291622e-06,1.8876763781082197e-06,1.4080876751377007e-06,1.5134132742457222e-06,1.2390486793003126e-06,6.308509886552612e-07,5.270378636224862e-07,2.3299531118285975e-09,3.5469476995887966e-10,1.7845565106643492e-11,6.935862834716478e-09,2.799081539932995e-08,8.810081519404253e-20,6.056925940778476e-07,6.249735508206331e-13,5.79906353479619e-11,4.606085014725079e-10,8.460540677578265e-11,7.499403415016479e-17,2.5786854333057012e-15,4.316423564307062e-07,2.519615314188093e-07,3.863789507964774e-12,2.439954491813666e-07,1.2332921674738884e-13
2.6059208935530714e-13,0.11302162890393913,0.0,2.8063129009338392,0.03107472468319906,0.3194068175244136,0.3504828603637689,0.20701035314604915,0.09201293180070146,0.0,3.1335710365581956e-24,1.5357347207390316e-07,4.819687188712641e-21,0.0,1.2791286675737814e-37,1.435597120351151e-14,8.568373873388684e-27,4.0527453852418926e-23,1.1427038116179142e-32,5.773401051677364e-14,7.077905994789475e-14,3.76772492700778e-52,3.5869947070581753e-10,5.45336246797463e-34,9.406330473688461e-26,1.4363896520280842e-44,1.5357771551661736e-07,1.267953013809774e-37,5.262769776216081e-06,1.909775874340849e-06,1.4255864395432988e-06,1.5312971523124767e-06,1.2535175536844922e-06,6.385575121602382e-07,5.330231358227604e-07,2.3861985075063864e-09,3.589209102069757e-10,1.8491967323067832e-11,7.102354852848344e-09,2.8651035552370968e-08,9.221237940922365e-20,6.128981892204592e-07,6.324123812949603e-13,5.871799248173192e-11,4.703128224888528e-10,8.862839904995054e-11,7.722928272701549e-17,2.6993633948194312e-15,4.3677747417150323e-07,2.5486634245852294e-07,3.956356524906575e-12,2.46901060287482e-07,1.2932594773196098e-13
2.63658849090386e-13,0.11302162890393913,0.0,2.806312739049703,0.031074720191278743,0.31940678394271566,0.35048283777016215,0.2070103314637699,0.09201287460108562,0.0,3.2491284980495918e-24,1.5538073858264359e-07,4.991852902087177e-21,0.0,1.3720828740076964e-37,1.485405457907739e-14,8.964367465393404e-27,4.148694602006033e-23,1.1835238485775908e-32,5.910041183506033e-14,7.161201456910796e-14,3.994705430264467e-52,3.6292042912370055e-10,5.648169244006326e-34,9.856611367055754e-26,1.5407757742078032e-44,1.5538507942526417e-07,1.3286936682466162e-37,5.319958083954741e-06,1.9318665280898674e-06,1.4431020719606268e-06,1.5491777823868755e-06,1.2679797749605098e-06,6.46268446915591e-07,5.390018120145305e-07,2.4431243928122793e-09,3.6314710296491433e-10,1.915382209182657e-11,7.270828593757868e-09,2.931870854650081e-08,9.646714343920337e-20,6.201036117281659e-07,6.398510344370177e-13,5.944534021567849e-11,4.800543396295308e-10,9.278522990588827e-11,7.949951806293412e-17,2.8239463673130703e-15,4.419124438908035e-07,2.5776895172460685e-07,4.0500191674091005e-12,2.4980667065450244e-07,1.3553913495139787e-13
2.667256088254649e-13,0.11302162890393913,0.0,2.8063125772664854,0.031074715700400258,0.31940675036394334,0.35048281517980334,0.2070103097881423,0.09201281750610385,0.0,3.3676164232758266e-24,1.5718800387926647e-07,5.1680704316929365e-21,0.0,1.4705991323995698e-37,1.5363755775734613e-14,9.373911832723381e-27,4.245766352012788e-23,1.2253046127727215e-32,6.04827829283051e-14,7.244496910307962e-14,4.232495713236337e-52,3.671413791010419e-10,5.847560929047277e-34,1.0322866684094127e-25,1.6514082261873146e-44,1.5719244317504978e-07,1.3915907295741418e-37,5.377041761320726e-06,1.953948342899693e-06,1.4606345612946355e-06,1.5670551650592242e-06,1.2824353461875129e-06,6.539837873782847e-07,5.449739007892374e-07,2.500731094115629e-09,3.6737334823271826e-10,1.983131324771899e-11,7.441284288321639e-09,2.999382620355759e-08,1.0086845912641484e-19,6.273088616058333e-07,6.472895087122632e-13,6.017267854432013e-11,4.898306650343211e-10,9.707828302932571e-11,8.18047580182071e-17,2.952499051429005e-15,4.4704726465284773e-07,2.606693609524064e-07,4.144777431009405e-12,2.527122802774947e-07,1.4197394751851075e-13
2.697923685605438e-13,0.11302162890393913,0.0,2.8063124155840034,0.031074711210562836,0.3194067167880953,0.350482792592692,0.2070102881191633,0.09201276051556477,0.0,3.489078521710148e-24,1.5899526796379294e-07,5.348386898163844e-21,0.0,1.5749405502589675e-37,1.5885219769061615e-14,9.79731214644303e-27,4.343960634550933e-23,1.268057278792145e-32,6.188112341389924e-14,7.327792354983644e-14,4.481477364525873e-52,3.713623206444264e-10,6.051590851924422e-34,1.0805469753623804e-25,1.7685824962102658e-44,1.5899980676429156e-07,1.4566946294561675e-37,5.4340209997760995e-06,1.97602132231334e-06,1.4781838964617667e-06,1.5849293009197196e-06,1.296884270423242e-06,6.617035280156589e-07,5.509394107273861e-07,2.5590189372021703e-09,3.715996460104103e-10,2.052462466886068e-11,7.613722166671472e-09,3.067638035596171e-08,1.0541972026387709e-19,6.345139388583252e-07,6.547278049702588e-13,6.090000745664965e-11,4.996394193017165e-10,1.0150993365096537e-10,8.414501902428194e-17,3.085085739768897e-15,4.521819355226935e-07,2.635675718760306e-07,4.2406313112446874e-12,2.5561788915146365e-07,1.4863561653011528e-13
2.759258880307015e-13,0.11302162890393913,0.0,2.8063120925205074,0.031074702234008142,0.31940664964516746,0.3504827474282093,0.20701024480113872,0.09201264684705063,0.0,3.741101681467069e-24,1.6260979249664163e-07,5.7215051233103135e-21,0.0,1.802197639091298e-37,1.6964017949012067e-14,1.068691824713155e-26,4.543716794384801e-23,1.3565230146418324e-32,6.472571103175498e-14,7.494383218181256e-14,5.0145856097706725e-52,3.7980417845564416e-10,6.4737787264100805e-34,1.1821234006311327e-25,2.0237904939960318e-44,1.6261453345442468e-07,1.5937275834553215e-37,5.547666924051886e-06,2.0201407891171086e-06,1.5133330600185643e-06,1.6206678345653991e-06,1.325762190144804e-06,6.771561877411026e-07,5.628507283614366e-07,2.677639348955906e-09,3.8005239909554964e-10,2.1959444035347285e-11,7.964545391540336e-09,3.2063765529325344e-08,1.1498586447472646e-19,6.489235755072346e-07,6.696038630422498e-13,6.235463697673709e-11,5.193447445450914e-10,1.1079848060313945e-10,8.893066318418052e-17,3.3626161079017827e-15,4.6245082385009914e-07,2.6935740574101373e-07,4.435625903769667e-12,2.6142910463203847e-07,1.6266075838710022e-13
2.820594075008592e-13,0.11302162890393913,0.0,2.8063117698577495,0.031074693261608596,0.31940658251392295,0.3504827022767094,0.2070102015096719,0.09201253359401874,0.0,4.0055541179157875e-24,1.662243121813593e-07,6.111584538894138e-21,0.0,2.0561473576799044e-37,1.8091616527974384e-14,1.1635694933735357e-26,4.7479630758510595e-23,1.449010452767811e-32,6.763417162797374e-14,7.660974046525015e-14,5.597262236792324e-52,3.8824600260994823e-10,6.915159497738997e-34,1.2906976917228809e-25,2.3089752213507703e-44,1.6622925948224747e-07,1.7402076309579844e-37,5.660897381482017e-06,2.064224956817136e-06,1.5485494741919616e-06,1.6563933880433224e-06,1.3546135585589953e-06,6.926263820724078e-07,5.747358333425466e-07,2.79898822272658e-09,3.88505362220513e-10,2.3459752078812e-11,8.323300094571896e-09,3.3480798937095806e-08,1.2519356960872217e-19,6.633325217137836e-07,6.84479209429678e-13,6.38092286325697e-11,5.39151483679319e-10,1.2066966914950082e-10,9.385655602607047e-17,3.657042694607606e-15,4.727191014097932e-07,2.751384671677385e-07,4.635002909284404e-12,2.672403170550153e-07,1.7765765019909792e-13
2.8819292697101694e-13,0.11302162890393913,0.0,2.806311447594271,0.031074684293358135,0.31940651539435244,0.3504826571381874,0.20701015824473823,0.09201242075495036,0.0,4.2827972468465484e-24,1.698388270181155e-07,6.519002103324705e-21,0.0,2.3392408825609615e-37,1.9269188999824788e-14,1.264620560706988e-26,4.9566994733195966e-23,1.545608989755647e-32,7.060650214207414e-14,7.827564840036283e-14,6.232886234989444e-52,3.9668779315986373e-10,7.376159795915208e-34,1.4065840203057859e-25,2.6268895400192215e-44,1.6984398483437874e-07,1.896559189972042e-37,5.7737138911906036e-06,2.1082738537069016e-06,1.5838330507259843e-06,1.692105966071168e-06,1.3834384000771388e-06,7.081140672130662e-07,5.865947939225099e-07,2.92306814390046e-09,3.969585353854803e-10,2.5027021373578358e-11,8.689988090143185e-09,3.492741561824465e-08,1.3607150745470095e-19,6.77740777516844e-07,6.993538428460805e-13,6.526378223470622e-11,5.590409975311891e-10,1.311421052284469e-10,9.8922784394156e-17,3.968862608662689e-15,4.8298676075158e-07,2.8091076998466265e-07,4.838762292091476e-12,2.730515263781831e-07,1.93670375440228e-13
2.9432644644117465e-13,0.11302162890393913,0.0,2.8063111257286155,0.031074675329250706,0.3194064482864466,0.3504826120126387,0.2070101150063134,0.09201230832833221,0.0,4.573197856835175e-24,1.7345333700707978e-07,6.944134772057906e-21,0.0,2.6540944434381794e-37,2.0497914944474177e-14,1.3721067898994081e-26,5.1699259811866346e-23,1.6464080221353586e-32,7.364269951374695e-14,7.994155598736406e-14,6.924986778100602e-52,4.051295501578473e-10,7.857206250671324e-34,1.5301034500605097e-25,2.9804716873818165e-44,1.7345870949747285e-07,2.063215995200619e-37,5.886117966746348e-06,2.152287508057411e-06,1.6191837015473268e-06,1.7278055733648819e-06,1.412236739088101e-06,7.236191996168647e-07,5.984276781795055e-07,3.0498816886398252e-09,4.0541191859063036e-10,2.6662725177654967e-11,9.064611180851104e-09,3.640355077978795e-08,1.476490315756492e-19,6.921483429552674e-07,7.142277639866328e-13,6.671829754460487e-11,5.789948668206738e-10,1.4223417494335454e-10,1.0412941832496183e-16,4.298564096847732e-15,4.932537944382785e-07,2.866743280005464e-07,5.0469040164956714e-12,2.7886273255833003e-07,2.10744012400372e-13
