Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540),SX(1325),S(1330),NO2NO(328),SX(1341),S(1436),CH2OH(45),S(1677)
4.940365800582188e-22,0.11229247039749245,0.0,0.0027882220399697098,0.031075110263184432,0.31940968187635516,0.35048479213953926,0.20701222018021495,0.09201819554070598,1.3415835583716335e-112,2.7749207653163977e-50,2.676719542065543e-16,5.314288894288164e-47,4.461424976676724e-79,3.5526142890551944e-81,3.745404842731813e-33,1.370462617152656e-56,2.4874361053709423e-38,9.446512723340996e-59,2.4534275178307968e-34,1.107541640296104e-22,3.660436971871913e-94,5.677760567622092e-19,6.845937652784191e-59,2.5392629764798958e-52,3.726511708914741e-88,2.6767206499407486e-16,2.79951144404187e-58,1.0738879775406938e-17,3.670612656244488e-18,3.161761297380332e-18,2.916077245832849e-18,2.415358673867401e-18,1.1745960501181151e-18,5.890757538668787e-19,1.0912803210187628e-29,3.767250692678413e-17,2.7089127300294897e-40,3.2530215058719457e-29,7.867668007557587e-29,3.7207443552264085e-17,1.1593721635127492e-18,7.0551534274262854e-43,1.8359509987446855e-51,1.0212004192152064e-19,8.260153546758733e-19,4.9732777007271285e-19,1.545604646048628e-30,5.853601802855225e-32,1.0761265418243041e-49,1.1176347815939322e-33,1.3741587790233137e-87,3.411752461435688e-22,1.205869834009672e-31,1.2686692582678788e-36,1.9922288112759474e-55,2.3465836897388355e-78,5.872980250264975e-19,2.991297365703896e-68,2.500389363081621e-59,3.3532778786282353e-77,1.235866076662346e-51,3.334605074428686e-77,4.326826687838795e-57,7.471130011593595e-110,1.5920151321301903e-80,3.0615374775048865e-78,4.383692183382829e-88,1.8704338732147045e-116,2.5143172590711023e-22,1.8809997035560543e-50
9.885023839044985e-22,0.11229247039749245,0.0,0.002788222039969682,0.031075110263184432,0.3194096818763551,0.3504847921395389,0.20701222018021495,0.09201819554070596,4.2950141090160895e-111,2.2221871720217447e-49,5.35576464411547e-16,4.25554792013296e-46,3.5691566323084973e-78,1.1382401018441705e-79,1.4991380178439412e-32,1.0972034110019842e-55,9.95622686705864e-38,7.564871637606714e-58,9.820103887963198e-34,2.2160455235464177e-22,1.1730932146076557e-92,1.1360454028873654e-18,5.482302436773105e-58,2.0329543618043904e-51,1.1939591189130513e-86,5.355766860828369e-16,2.241879665368349e-57,2.1487089589851326e-17,7.344414376179706e-18,6.3262695642075726e-18,5.834688007842675e-18,4.8328158346184544e-18,2.350212600857335e-18,1.1786633023451764e-18,4.367965242861876e-29,7.537774409416971e-17,2.168777318978112e-39,1.3020563642341636e-28,3.1491175761698627e-28,7.444721329353938e-17,2.3197516008425928e-18,2.8238999852343958e-42,1.469877130076879e-50,2.0432880674220737e-19,1.6527483595273486e-18,9.950876232730707e-19,6.186446546149315e-30,2.342966213800801e-31,8.61571784713949e-49,4.473451766919797e-33,2.1999572694266268e-86,6.826469088793279e-22,4.826621923521612e-31,5.0779832877209005e-36,1.5949944117395663e-54,7.51995496600857e-77,1.1751063002983418e-18,9.583969272085347e-67,4.003880655896398e-58,2.1488216368867061e-75,9.89444296939903e-51,1.068620777190499e-75,6.9309792891502025e-56,3.8359319141467934e-107,5.0993499899328944e-79,9.811124531209585e-77,1.404131169519634e-86,4.800389928603009e-114,5.030818996946516e-22,1.5063253250635607e-49
1.977433991597058e-21,0.11229247039749245,0.0,0.0027882220399696265,0.031075110263184432,0.319409681876355,0.3504847921395383,0.20701222018021495,0.09201819554070594,1.374737886941181e-109,1.7786504014797364e-48,1.071385484821522e-15,3.40608584865884e-45,2.8553785440989172e-77,3.6446156251883407e-78,5.998504789707256e-32,8.780962190686396e-55,3.983787605428862e-37,6.054963391373314e-57,3.9293206829532585e-33,4.433053290047045e-22,3.756706114876444e-91,2.272584095137652e-18,4.3880639784164374e-57,1.6269813458128356e-50,3.823031516318808e-85,1.071385928260338e-15,1.7944123879479862e-56,4.298350920611087e-17,1.4692017815142156e-17,1.2655286099259733e-17,1.1671909531533421e-17,9.667730155414481e-18,4.701445702765432e-18,2.3578383988946702e-18,1.747755051119824e-28,1.5078821842895516e-16,1.7356809909549662e-38,5.209921464006603e-28,1.2600572217796384e-27,1.4892675277608907e-16,4.640510475502182e-18,1.1299278146729477e-41,1.1763484205666994e-49,4.08746336422743e-19,3.3062143692236287e-18,1.9906073294387068e-18,2.475384440438745e-29,9.374916710048099e-31,6.895257646092358e-48,1.7899634010397173e-32,3.520972915738781e-85,1.3655902350065622e-21,1.931277466028363e-30,2.0318547587587116e-35,1.2764802844563257e-53,2.4081288597058447e-75,2.350722850861243e-18,3.0687623906263616e-65,6.408816265269343e-57,1.3761180898931648e-73,7.918561116624445e-50,3.4220639944856986e-74,1.1096016359776904e-54,1.9667445877099472e-104,1.6325765625280714e-77,3.1418344885853303e-75,4.4953800839570045e-85,1.2304483294743758e-111,1.006382251922847e-21,1.2056707883689415e-48
3.9552972069821765e-21,0.11229247039749245,0.0,0.0027882220399695155,0.03107511026318443,0.3194096818763548,0.3504847921395371,0.20701222018021492,0.0920181955407059,4.399975042055047e-108,1.4232806747235411e-47,2.14300352564143e-15,2.7255278421428915e-44,2.284473234134408e-76,1.1666367002127447e-76,2.3997925155657164e-31,7.02610433182563e-54,1.5937744508416746e-36,4.845197445169396e-56,1.5719841351797905e-32,8.867068823048289e-22,1.202595410877291e-89,4.545661479638121e-18,3.511340239866853e-56,1.3018322720603193e-49,1.2237481983647618e-83,2.1430044126152485e-15,1.4358934737874435e-55,8.597634838811311e-17,2.938722468943511e-17,2.5313319174954765e-17,2.334635257759931e-17,1.9337558794182203e-17,9.403911908300249e-18,4.716188590365248e-18,6.992158275459195e-28,3.0160916709858343e-16,1.3888085035045496e-37,2.0843078354072018e-27,5.041049385121421e-27,2.978858317411847e-16,9.28202822482097e-18,4.5204469480851403e-41,9.412574502499771e-49,8.175813959404628e-19,6.613146388589507e-18,3.981646740829659e-18,9.903149635299694e-29,3.750577141953408e-30,5.51727969768926e-47,7.161019159891083e-32,5.634385552884795e-84,2.731476889883897e-21,7.726367436475998e-30,8.128742145138629e-35,1.0213781754742408e-52,7.708801900112416e-74,4.701955952063893e-18,9.823068321404563e-64,1.0256191598753594e-55,8.809947420857387e-72,6.3360513881351406e-49,1.0954570388838399e-72,1.775878746801386e-53,1.0076771464852625e-101,5.2255005584442e-76,1.0057511305947333e-73,1.4388673516970464e-83,3.1519313201314617e-109,2.012982974991688e-21,9.647809099968089e-48
7.911023637752414e-21,0.11229247039749245,0.0,0.0027882220399692934,0.03107511026318442,0.3194096818763545,0.35048479213953465,0.2070122201802149,0.09201819554070581,1.4084811981210672e-106,1.138768698794244e-46,4.286239607281076e-15,2.1806859707278897e-43,1.8281239327820524e-75,3.733813066973848e-75,9.59995132031389e-31,5.621417887213027e-53,6.375616657656052e-36,3.876648708876194e-55,6.288448301168185e-32,1.7735099889050763e-21,3.8490246564139393e-88,9.091816248638642e-18,2.8094279036778126e-55,1.0415647064463071e-48,3.916599328157788e-82,4.2862413813246976e-15,1.1488602419860518e-54,1.7196202655005007e-16,5.877763842349322e-17,5.062938534870771e-17,4.6695238664468656e-17,3.8677216060420334e-17,1.8808844326244386e-17,9.432888966792776e-18,2.7970909413322635e-27,6.03251064438069e-16,1.1111522985043646e-36,8.337909890113722e-27,2.0165838641448123e-26,5.958039896713613e-16,1.856506372345699e-17,1.8083258823695436e-40,7.530774357759246e-48,1.6352515156024968e-18,1.3227010427214537e-17,7.963725559850281e-18,3.9615822517863805e-28,1.5003529570746694e-29,4.414253238435801e-46,2.864640792642244e-31,9.015666746743907e-83,5.4632502101300305e-21,3.090798506975199e-29,3.2517615263706005e-34,8.171801349408189e-52,2.467262484729924e-72,9.404422154776593e-18,3.143866539581283e-62,1.641157292654234e-54,5.639259066473009e-70,5.0693214260480175e-48,3.5060971133455925e-71,2.8418189672143096e-52,5.161109258849937e-99,1.6723610890249136e-74,3.218986289386796e-72,4.6049287460451017e-82,8.071484094539751e-107,4.026184495579172e-21,7.719224649704752e-47
1.582247649929289e-20,0.11229247039749245,0.0,0.0027882220399688493,0.03107511026318441,0.31940968187635377,0.3504847921395297,0.20701222018021484,0.09201819554070564,4.512517749805283e-105,9.110726261617776e-46,8.572711770559696e-15,1.744654261873592e-42,1.4642443634486191e-74,1.1949122902623665e-73,3.840136787739406e-30,4.497348942720555e-52,2.550350437615235e-35,3.1015152801798164e-54,2.515481676208006e-31,3.54711620210556e-21,1.231803036277954e-86,1.8184125786638022e-17,2.2476846891590829e-54,8.332913229016395e-48,1.253408609461496e-80,8.572715318742114e-15,9.191464140490966e-54,3.439333820656539e-16,1.175584658334983e-16,1.0126151778566503e-16,9.339301081715763e-17,7.73565305477073e-17,3.761870918963065e-17,1.8866289693593302e-17,1.1188819049775886e-26,1.2065348591179567e-15,8.88964039553831e-36,3.3352996710182313e-26,8.06666367892918e-26,1.1916403055316555e-15,3.713113472072277e-17,7.233597384896074e-40,6.024905122839044e-47,3.270591757432942e-18,2.645473850403769e-17,1.5927883182846406e-17,1.5846973825427234e-27,6.001656037671397e-29,3.5315743944791325e-45,1.1459029452044011e-30,1.4425544291069532e-81,1.0926796892588157e-20,1.2363697110582528e-28,1.3007575680551761e-33,6.537751588105714e-51,7.89594994357183e-71,1.880935456143158e-17,1.0061148482136917e-60,2.625984250519171e-53,3.6094104982577105e-68,4.055648103474054e-47,1.1220525949956186e-69,4.5472407566494774e-51,2.6429488489512106e-96,5.351876962880462e-73,1.0301688490612426e-70,1.4736657219319858e-80,2.0666250682598167e-104,8.052587834553343e-21,6.1757709046765786e-46
3.164538222237384e-20,0.11229247039749245,0.0,0.002788222039967961,0.031075110263184387,0.3194096818763524,0.35048479213951983,0.20701222018021473,0.0920181955407053,1.4507482372631072e-103,7.288811684844683e-45,1.714565609711424e-14,1.3957656051371074e-41,1.1769803647225595e-73,3.8238667107588786e-72,1.536085969526982e-29,3.597966374191538e-51,1.020160930326179e-34,2.481290751771914e-53,1.00621314200102e-30,7.094328628506486e-21,3.9419542112455144e-85,3.6368744862630114e-17,1.7982048160615706e-53,6.666488820219378e-47,4.011062480325633e-79,1.7145663193571023e-14,7.353404708963609e-53,6.878760898637815e-16,2.351201204210637e-16,2.0252578301738552e-16,1.8678855503833675e-16,1.547151593415241e-16,7.523843902639519e-17,3.773309104297625e-17,4.4756186831723313e-26,2.4131024484813982e-15,7.111881127398554e-35,1.334147012239958e-25,3.2267311095868353e-25,2.3833129372520077e-15,7.426327671522936e-17,2.8934974377465378e-39,4.820037907550518e-46,6.5412722511193405e-18,5.291019465597637e-17,3.185619836865816e-17,6.3389184961150254e-27,2.400711257885419e-28,2.825328242638988e-44,4.583705044774195e-30,2.3081117205611e-80,2.185389042536783e-20,4.945579462560443e-28,5.203136364794217e-33,5.230325659243694e-50,2.526815356326336e-69,3.7619219379659907e-17,3.2196916097790242e-59,4.201678517177683e-52,2.3101125445659617e-66,3.2445929924435065e-46,3.590730575284766e-68,7.275849562138344e-50,1.3533072277272435e-93,1.7126520693256972e-71,3.296689498474636e-69,4.7158719729995946e-79,5.290976233548558e-102,1.6105395703698512e-20,4.940773543535619e-45
6.329119366853574e-20,0.11229247039749245,0.0,0.0027882220399661844,0.03107511026318434,0.31940968187634955,0.3504847921395001,0.2070122201802145,0.0920181955407046,4.728474549276035e-102,5.83114161951205e-44,3.4291544750212544e-14,1.1166293630285979e-40,9.594561747270812e-73,1.2236609297432382e-70,6.144406403143492e-29,2.8784101711026265e-50,4.080685232234628e-34,1.985064012948034e-52,4.024893511446014e-30,1.418875348130818e-20,1.2614550284807956e-83,7.273798301458766e-17,1.4385868655076012e-52,5.333254354707012e-46,1.2835647855110835e-77,3.429155894320513e-14,5.882817939423817e-52,1.3757614925277168e-15,4.70243428666416e-16,4.0505431491204986e-16,3.7357964314389954e-16,3.094324162061292e-16,1.5047789913989227e-16,7.546669332486976e-17,1.790265689884707e-25,4.826237627222943e-15,5.6895724327418245e-34,5.336642339947665e-25,1.2907055654558304e-24,4.766658200691767e-15,1.4852756070414263e-16,1.1574104424428213e-38,3.856075136357941e-45,1.308263327859417e-17,1.058211069530232e-16,6.371282849955972e-17,2.5355931918579482e-26,9.602942718627362e-28,2.260290091230425e-43,1.833500675668146e-29,3.692955050982053e-79,4.3708078162380855e-20,1.9782519088686703e-27,2.0812759051609427e-32,4.184310574781337e-49,8.085973069644753e-68,7.523894903578993e-17,1.0303211714514898e-57,6.722761078728895e-51,1.4784991345429018e-64,2.5957011966667513e-45,1.1490596411994849e-66,1.1641570827801089e-48,6.929227586883532e-91,5.480568950780207e-70,1.0549645061955851e-67,1.5091017118710678e-77,1.3545430917846584e-99,3.2211016206776125e-20,3.9526821093922236e-44
1.2658281656085955e-19,0.11229247039749245,0.0,0.0027882220399626312,0.031075110263184245,0.31940968187634394,0.3504847921394607,0.20701222018021403,0.09201819554070323,1.6232594282234374e-100,4.6649502045587944e-43,6.858332205636603e-14,8.933102426980056e-40,8.247554238475613e-72,3.9157527114621995e-69,2.4577750788135635e-28,2.302746458932693e-49,1.6322823951169854e-33,1.588063775066443e-51,1.6099655933367244e-29,2.8377603186910923e-20,4.0367046107502956e-82,1.454764593183962e-16,1.1508789958065155e-51,4.2666288079615e-45,4.107446996524927e-76,6.858335044237853e-14,4.7062933202509545e-51,2.751532246126309e-15,9.404900414380055e-16,8.101113844262713e-16,7.471618180078435e-16,6.188669270432257e-16,3.0095682112675837e-16,1.5093389622116722e-16,7.161099223342771e-25,9.652507984764688e-15,4.5516849675573666e-33,2.134667796496313e-24,5.162848456391885e-24,9.533348727567508e-15,2.970561286815695e-16,4.6296628869244485e-38,3.084876902064783e-44,2.6165355493951967e-17,2.116429315197947e-16,1.2742608779847506e-16,1.0142424354433444e-25,3.841196625420995e-27,1.808243081386055e-42,7.334040056764608e-29,5.908570218394714e-78,8.741645632222168e-20,7.91304788334186e-27,8.325147463639546e-32,3.347468944863764e-48,2.5875284758351524e-66,1.5047840842674358e-16,3.297059522880383e-56,1.0756454050456953e-49,9.462460255717564e-63,2.0765668835145755e-44,3.6770315390904605e-65,1.8626682686041328e-47,3.547833779337691e-88,1.7537952510295848e-68,3.3759245879678333e-66,4.829161857761643e-76,3.4676979616227215e-97,6.44222762720805e-20,3.1621718706366867e-43
2.5316606234550713e-19,0.11229247039749245,0.0,0.0027882220399555245,0.031075110263184057,0.31940968187633273,0.35048479213938183,0.20701222018021312,0.09201819554070048,6.604268491989043e-99,3.7319749273038725e-42,1.3716687666850046e-13,7.146508961297094e-39,8.42814625757216e-71,1.2530469081766476e-67,9.831125450369583e-28,1.8422100852000184e-48,6.529146184952776e-33,1.2704560459554586e-50,6.439878751167895e-29,5.675530259811383e-20,1.2917538975535784e-80,2.9095341192558714e-16,9.207074752474776e-51,3.4133131834641955e-44,1.31438939813365e-74,1.3716693344034594e-13,3.765052322984963e-50,5.503073546406397e-15,1.880983252104726e-15,1.6202255463542865e-15,1.4943261623470044e-15,1.2377359371489628e-15,6.019146721399782e-16,3.0186829534380414e-16,2.8644470064422023e-24,1.930504870008279e-14,3.641358796795721e-32,8.538692925240141e-24,2.0651445824499055e-23,1.9066729781303867e-14,5.941132646348246e-16,1.8518679537079602e-37,2.4679064644746073e-43,5.2330800566300116e-17,4.232865805440493e-16,2.548526025447546e-16,4.0569800591552245e-25,1.5364825581438727e-26,1.446598883652111e-41,2.9336235242681056e-28,9.453141621639105e-77,1.7483322338516247e-19,3.165227202927346e-26,3.3300686535304672e-31,2.6779840954555087e-47,8.28006000617079e-65,3.0095732752342503e-16,1.0550641336322324e-54,1.7210278859385164e-48,6.055968890099158e-61,1.6612482293813958e-43,1.1766561643276408e-63,2.9802828226400733e-46,1.816502333337254e-85,5.6121659922387466e-67,1.080301962899679e-64,1.5453376733322124e-74,8.877391218820097e-95,1.2884487263928578e-19,2.5297493667671318e-42
5.063325539148024e-19,0.11229247039749245,0.0,0.002788222039941311,0.03107511026318368,0.3194096818763103,0.3504847921392241,0.2070122201802113,0.09201819554069497,3.917954468181027e-97,2.985585847350474e-41,2.743339858920793e-13,5.717217993761267e-38,1.2598858229639756e-69,4.0097597880863925e-66,3.9324552871343605e-27,1.4737821781298218e-47,2.6116617948830665e-32,1.0163668471290034e-49,2.5759547762493286e-28,1.1351070142050935e-19,4.133630164714957e-79,5.819073171382641e-16,7.365684552067973e-50,2.7306546134286492e-43,4.20605631250974e-73,2.7433409943476346e-13,3.0120522519012367e-49,1.1006155319298303e-14,3.761969613932334e-15,3.2404539618085982e-15,2.9886548294704192e-15,2.4754739110866177e-15,1.2038304023243658e-15,6.037370669092493e-16,1.1457802854618695e-23,3.861013013165745e-14,2.913091389210102e-31,3.415481532489466e-23,8.260588417334176e-23,3.8133491888716124e-14,1.1882275365349395e-15,7.407466490465119e-37,1.9743244237391983e-42,1.0466169327752674e-16,8.465738781554034e-16,5.097056166311105e-16,1.6227940871075604e-24,6.145938051517446e-26,1.1572808986095717e-40,1.1734509346031573e-27,1.5123148120522324e-75,3.4966680048408035e-19,1.2660924910902536e-25,1.3320301145943193e-30,2.1423920450316464e-46,2.649576806031434e-63,6.019151669758849e-16,3.3762133811233986e-53,2.75361642175454e-47,3.875784273593649e-59,1.3289843128542159e-42,3.7653066364131604e-62,4.768463530964513e-45,9.30045714829669e-83,1.7958965653719781e-65,3.4569759548778036e-63,4.945090332460174e-73,2.272621858362228e-92,2.576903703200828e-19,2.023806476677168e-41
1.0126655370533929e-18,0.11229247039749245,0.0,0.002788222039912884,0.031075110263182926,0.3194096818762654,0.35048479213890865,0.20701222018020762,0.09201819554068397,3.5636205380569395e-95,2.3884710401389913e-40,5.486682043364765e-13,4.573778751811512e-37,2.881939936072954e-68,1.2831246922280518e-64,1.5729832002179387e-26,1.1790456948838948e-46,1.0446653821350233e-31,8.130942818496327e-49,1.0303825658279918e-27,2.270214990652592e-19,1.322767182476819e-77,1.1638151275567987e-15,5.892569758737252e-49,2.1845253363072405e-42,1.345939698904832e-71,5.486684314175293e-13,2.409651281789647e-48,2.2012315554410055e-14,7.52394209956423e-15,6.480911159110318e-15,5.977312077497627e-15,4.9509496738666615e-15,2.40766197532492e-15,1.207474503320848e-15,4.5831242633199776e-23,7.722029299856062e-14,2.3304748883378213e-30,1.3661934971015144e-22,3.3042371346307565e-22,7.626701610329875e-14,2.376456080309589e-15,2.962977551468156e-36,1.5794552448367054e-41,2.093234889661018e-16,1.6931484716294882e-15,1.0194115831790168e-15,6.491180475058824e-24,2.4583767867817642e-25,9.258254743905261e-40,4.693806984860524e-27,2.4190986127513296e-74,6.993341265740616e-19,5.064373184196669e-25,5.328131521265949e-30,1.7139174520315222e-45,8.478338490575452e-62,1.2038308509171925e-15,1.0803895963613297e-51,4.405686655026898e-46,2.480447494144481e-57,1.0631625328637487e-41,1.2048974345483679e-60,7.629550910661332e-44,4.761760231256095e-80,5.7468748945179605e-64,1.1062338033981085e-61,1.5824307086735586e-71,5.8179187410481965e-90,5.15382585467221e-19,1.6190515508930278e-40
2.0253315033305738e-18,0.11229247039749245,0.0,0.0027882220398560307,0.031075110263181417,0.31940968187617563,0.3504847921382777,0.2070122201802003,0.09201819554066196,4.585818018214272e-93,1.9107777771005293e-39,1.0973366412142297e-12,3.6590247872254023e-36,9.301721839449933e-67,4.1060015811270995e-63,6.291935483331614e-26,9.432674302855088e-46,4.178662856912337e-31,6.50475747138125e-48,4.1215315753405444e-27,4.540430943545941e-19,4.232881104886143e-76,2.3276307483665895e-15,4.7140842010909355e-48,1.7476209575118745e-41,4.307009983488875e-70,1.0973370953587835e-12,1.927733334117404e-47,4.402462278195322e-14,1.504788611873486e-14,1.2961827019285873e-14,1.1954626228673564e-14,9.9019004590458e-15,4.8153255718530304e-15,2.414948949267069e-15,1.8332504541827866e-22,1.5444061874738217e-13,1.8643806794983687e-29,5.464775849667317e-22,1.3216950075486808e-21,1.525340645314965e-13,4.75291316775657e-15,1.1851840405176965e-35,1.2635572539978751e-40,4.1864712140774446e-16,3.3862976515831332e-15,2.0388232697756674e-15,2.5964730151370442e-23,9.833510298563995e-25,7.406607438428932e-39,1.8775236005574403e-26,2.4167502447071426e-74,1.3986694663226052e-18,2.0257499176421567e-24,2.1312594263022968e-29,1.3711385416905047e-44,2.712865919648534e-60,2.407662238945365e-15,3.457248869888614e-50,7.04877857150322e-45,1.5874154655218429e-55,8.504901128790943e-41,3.855659201345008e-59,1.2207290691148243e-42,7.443530577517434e-77,5.7468817888137365e-64,3.5399502477695206e-60,1.582433322622979e-71,2.2556117861835984e-87,1.030771894903681e-18,1.295249510526208e-39
4.050663435884935e-18,0.11229247039749245,0.0,0.002788222039742324,0.0310751102631784,0.3194096818759961,0.3504847921370159,0.20701222018018564,0.09201819554061792,5.871651689660358e-91,1.528622599812969e-38,2.1946735149255706e-12,2.927220612977967e-35,2.9773483350613175e-65,1.3139209612885153e-61,2.5167751392098088e-25,7.546629234618181e-45,1.6714654084460488e-30,5.203807263734082e-47,1.6486128936393256e-26,9.080862849326053e-19,1.3545371878485047e-74,4.655261989877061e-15,3.771309994140805e-47,1.398097089780122e-40,1.3782438331155166e-68,2.1946744231441824e-12,1.5422052172927255e-46,8.804918426638203e-14,3.0095770348704456e-14,2.5923664601923254e-14,2.3909253151511687e-14,1.9803799067881158e-14,9.630654567016334e-15,4.82989613365312e-15,7.333004310920947e-22,3.0888127030508644e-13,1.4915049439751936e-28,2.185910786547549e-21,5.286778738821087e-21,3.05068161384022e-13,9.505827342241254e-15,4.740700236430066e-35,1.0108384046503847e-39,8.372945505490413e-16,6.7725959835120525e-15,4.0776456569728144e-15,1.0385893709077892e-22,3.933404764981696e-24,5.925288402084776e-38,7.510097274043688e-26,2.4120797021826906e-74,2.797342896094017e-18,8.103000958465248e-24,8.525088182544735e-29,1.0969175512431631e-43,8.679866683513344e-59,4.8153250955839655e-15,1.1063200237596342e-48,1.1277060245545266e-43,1.0158581378392967e-53,6.803307324702983e-40,1.2338015788170577e-57,1.9531677442783236e-41,3.8157625421047785e-74,5.7473229400090293e-64,1.1327842070269933e-58,1.5825562270324196e-71,5.782001955563511e-85,2.061570030345323e-18,1.0362120715312854e-38
8.101327300993659e-18,0.11229247039749245,0.0,0.0027882220395149104,0.031075110263172365,0.319409681875637,0.35048479213449224,0.20701222018015633,0.09201819554052985,7.515802616072703e-89,1.2228982313221827e-37,4.389347262171591e-12,2.341776913880573e-34,9.527604124082577e-64,4.204548091151716e-60,1.0067105723681155e-24,6.038085376342321e-44,6.685862165199478e-30,4.163046325631119e-46,6.5944521103424e-26,1.816172666085992e-18,4.334614127529643e-73,9.310524472461559e-15,3.01711508962364e-46,1.1184778787469737e-39,4.410382355439434e-67,4.389349078326545e-12,1.2337933962728086e-45,1.7609809535311948e-13,6.019152357516471e-14,5.184736321632556e-14,4.781850147913423e-14,3.9607584439467286e-14,1.9261319765763882e-14,9.659783672411763e-15,2.9332030203894874e-21,6.177625736607393e-13,1.193204263885294e-27,8.74364463498143e-21,2.114709958243824e-20,6.101363550735927e-13,1.9011655689573506e-14,1.8962863807190166e-34,8.086723268873186e-39,1.6745900658640092e-15,1.354519253545428e-14,8.15528648738642e-15,4.154357811979004e-22,1.5733620473188287e-23,4.740233292646399e-37,3.0040404908491987e-25,2.4049571929449938e-74,5.594700756734143e-18,3.2412006409410086e-23,3.410074841879155e-28,8.775445455484561e-43,2.776721514275966e-57,9.630651131190437e-15,3.5402249436796653e-47,1.8040428611451003e-42,6.500469381508809e-52,5.441754819098851e-39,3.9481030199489126e-56,3.1250710023669124e-40,1.953366579685128e-71,5.7755374257715605e-64,3.6249083576609215e-57,1.5903281013926982e-71,1.4801854738575882e-82,4.123244367503482e-18,8.28989290766001e-38
1.2151991166102382e-17,0.11229247039749245,0.0,0.002788222039287497,0.031075110263166332,0.3194096818752779,0.3504847921319686,0.20701222018012702,0.09201819554044179,4.7836846042452003e-88,3.6304792522881953e-37,6.584021009240952e-12,6.90628065598021e-34,4.213775791546989e-63,1.96698135019553e-59,2.1392607531930265e-24,1.7266640308870165e-43,1.4207457433260985e-29,1.235904421343906e-45,1.4013211079220255e-25,2.724259047236742e-18,2.0737747660684264e-72,1.3965786954609615e-14,8.957173329275402e-46,3.198147956991702e-39,2.063744934015856e-66,6.584023733120471e-12,3.662873329361669e-45,2.6414679455824654e-13,9.028726156815369e-14,7.777108527983738e-14,7.17277442887043e-14,5.941135796497592e-14,2.8891992172924954e-14,1.448966438116894e-14,6.233058124912537e-21,9.266438772566368e-13,3.411818848590832e-27,1.858024645048325e-20,4.4937562618983325e-20,9.152045487476835e-13,2.851748403526866e-14,4.029673714523766e-34,2.312322169075921e-38,2.5118862382116833e-15,2.0317788975478712e-14,1.2232923373823337e-14,8.828010554106404e-22,3.343394452664208e-23,1.3592624140300159e-36,6.383588177551315e-25,1.5156102922189588e-70,8.392069618471555e-18,6.887551522957906e-23,7.246475284139648e-28,2.509248256963413e-42,1.3230097613655084e-56,1.444597748912641e-14,1.6561961663406894e-46,6.639615914622605e-42,3.624986508928485e-51,1.5558703078979347e-38,1.8813401251617692e-55,1.1914336582965073e-39,1.0539255591603276e-70,4.169869508806288e-59,1.7273425552706334e-56,1.1481962115163817e-66,9.187628588586097e-82,6.184996770936294e-18,2.4610950021579633e-37
1.6202655031211106e-17,0.11229247039749245,0.0,0.002788222039060084,0.0310751102631603,0.3194096818749188,0.35048479212944494,0.2070122201800977,0.09201819554035372,2.190250418991747e-87,7.91062336599448e-37,8.77869475613365e-12,1.4964891043018843e-33,1.4397201584772081e-62,6.34562475273724e-59,3.64932843850309e-24,3.642380877096072e-43,2.4236251212694848e-29,2.692970738239157e-45,2.390488980795556e-25,3.632345428384857e-18,6.863544164630514e-72,1.8621049436321227e-14,1.9517469919302362e-45,6.745820824967787e-39,6.659563821120112e-66,8.77869838752596e-12,7.981321761346301e-45,3.5219528188227316e-13,1.2038298432767914e-13,1.0369483079244164e-13,9.563698158022322e-14,7.921511964441417e-14,3.8522671788492187e-14,1.931953825993686e-14,1.063286644236311e-20,1.2355251810927785e-12,7.196514791296811e-27,3.169571675298885e-20,7.665815666920232e-20,1.220272742406294e-12,3.802331237932671e-14,6.874356403537762e-34,4.877449181581143e-38,3.3491830675923898e-15,2.7090385303583168e-14,1.631055631628751e-14,1.5059547596139966e-21,5.703437703254083e-23,2.8743610804237596e-36,1.0889653682019542e-24,3.6146852778930137e-70,1.1189449481306266e-17,1.1749352741888777e-22,1.236174429129461e-27,5.2927708326626755e-42,4.358863416056743e-56,1.9261304169392153e-14,5.343009132966797e-46,1.683855187728421e-41,1.3667786116506694e-50,3.2815596882778976e-38,6.198909954723894e-55,3.205641550805788e-39,9.50084524904432e-70,1.22488869676614e-58,5.691523378829232e-56,3.3727996143696857e-66,5.6722171743597545e-81,8.246827240643952e-18,5.362672775766845e-37
