Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33)
2.713761980277829e-10,0.06868207798099925,0.0,0.0016993036232660157,0.031075183129494473,0.31940724942810106,0.3504836928992631,0.207011566179081,0.09201818672617629,8.741486822385062e-59,1.9613802190554917e-23,1.5196152450497952e-08,8.530153708620772e-23,1.3501524656202954e-38,1.0683019434800318e-35,2.1596269389512557e-09,4.378898290250518e-28,1.6899606025477475e-24,4.041214557201121e-40,2.9436527751634757e-16,1.4044350944426578e-19,2.453561797006784e-64,2.886606010646202e-15,7.932525819739057e-44,4.636927397090848e-26,1.296587312075273e-46,1.513606043354393e-08,2.81279781559514e-44,5.752209093407321e-08,1.2699301617615186e-06,1.592109825446519e-06,1.0840382979636044e-06,1.5778653010795265e-07,4.284830740168255e-07,4.134984494943531e-09,9.174773241587443e-08,1.9737119105589236e-11,5.719504949076471e-08,7.094754907344482e-08,3.210919967442814e-07,8.436178986869274e-14,4.962087013006423e-07,1.0178837686938153e-14,5.892433186260882e-12,8.754376982041977e-11,7.815436966949302e-09,1.6504458550787803e-07,5.42015620921775e-12,9.866617910756248e-14,9.913013300673947e-15,3.472308368288036e-16,6.58500004737409e-52,2.2345703146988642e-13,6.96073339864754e-17,1.1217406456768168e-20,3.567705452895666e-30,1.0764551394341619e-39,2.6831107305985487e-07,2.650180547451618e-16,1.181798646881702e-16
2.725657136069043e-10,0.06868207798099925,0.0,0.0016992783783025304,0.031075183981854937,0.3194072393722799,0.3504836887537179,0.20701156400748055,0.09201818717461648,9.007077601310974e-59,1.9907409387875136e-23,1.5262736923604412e-08,8.642740991629904e-23,1.378822238085928e-38,1.0966810796024958e-35,2.1904418301543302e-09,4.456081178856459e-28,1.704808080584733e-24,4.094588691247486e-40,2.9694845921203096e-16,1.4105910323841916e-19,2.507808043793615e-64,2.8993783234359875e-15,8.037294022995612e-44,4.718637911468725e-26,1.3310325407654326e-46,1.520211778163524e-08,2.8624163011762355e-44,5.752287505476395e-08,1.2744064185970301e-06,1.6001807894783142e-06,1.0881172079032413e-06,1.5779060929018258e-07,4.299629563613019e-07,4.143067281028734e-09,9.244007312084966e-08,1.9909980341841956e-11,5.784022044172555e-08,7.138315429921352e-08,3.228040792575451e-07,8.473119614928148e-14,4.983761093470393e-07,1.032863526444123e-14,6.005520374372323e-12,8.829218267583554e-11,7.776471843966052e-09,1.653192279843167e-07,5.467770106724358e-12,9.953325729120798e-14,1.0093519174045616e-14,3.5009093777432457e-16,6.759974622510563e-52,2.2541740607170724e-13,7.021867959437355e-17,1.1395473306487161e-20,3.656816795782436e-30,1.100223516493216e-39,2.6954867908534254e-07,2.688775758366451e-16,1.2092802621071023e-16
2.737552291860257e-10,0.06868207798099925,0.0,0.0016992531366654582,0.031075184836043088,0.31940722932125853,0.35048368461348045,0.2070115618361268,0.09201818762574772,9.279492364689033e-59,2.0204148712270495e-23,1.5329321183962593e-08,8.756313819861129e-23,1.4079651179532664e-38,1.1256854551972452e-35,2.2215692795166832e-09,4.534279055751554e-28,1.719720495488682e-24,4.148430722663126e-40,2.995428993195751e-16,1.416746969611742e-19,2.5630095448347468e-64,2.912151800497427e-15,8.14298065912922e-44,4.801422503895171e-26,1.3662367092404605e-46,1.5268172622419937e-08,2.9126881657789324e-44,5.752366258488976e-08,1.278875149144045e-06,1.6082588889816016e-06,1.0921908100220453e-06,1.5779450666737882e-07,4.3143909881434e-07,4.1511504548090596e-09,9.313401609029446e-08,2.0083593829810362e-11,5.8489538843295495e-08,7.181900482545923e-08,3.2451788182208834e-07,8.510059916561261e-14,5.005434507978969e-07,1.047995399555598e-14,6.12027243537353e-12,8.904357932708875e-11,7.737866561380792e-09,1.6559170257573141e-07,5.515592170222482e-12,1.0040413070546972e-13,1.0276555814416228e-14,3.529608828573919e-16,6.938805368516928e-52,2.273863172104322e-13,7.083269631587561e-17,1.1575514337956441e-20,3.747733548067182e-30,1.1244097185394374e-39,2.707867331400634e-07,2.727806703210372e-16,1.2372756208936722e-16
2.7494474476514706e-10,0.06868207798099925,0.0,0.0016992278983903224,0.031075185692045714,0.3194072192750316,0.350483680478544,0.20701155966501467,0.0920181880795785,9.558874351824216e-59,2.0504039942595453e-23,1.5395905231574186e-08,8.870876473026216e-23,1.437586620419793e-38,1.1553260348922805e-35,2.2530111414583235e-09,4.613500761598136e-28,1.7346978472482094e-24,4.202742693336793e-40,3.0214859749302385e-16,1.422902906125317e-19,2.6191788610967176e-64,2.9249264430041096e-15,8.249589736101239e-44,4.8852905217711945e-26,1.4022131282166028e-46,1.5334224955994828e-08,2.9636191156991266e-44,5.752445352508426e-08,1.283336375309256e-06,1.6163440709164074e-06,1.0962591111320605e-06,1.577982273912418e-07,4.3291150152311497e-07,4.159234011470502e-09,9.382955032673847e-08,2.0257959550779113e-11,5.914300832523559e-08,7.225509295707721e-08,3.2623339144665593e-07,8.546999891772746e-14,5.027107256431383e-07,1.0632801961186982e-14,6.236706324340943e-12,8.979795706841994e-11,7.699616264801354e-09,1.6586202689683456e-07,5.563622398996953e-12,1.0127879937564065e-13,1.0462148130098273e-14,3.5584064716399506e-16,7.121559945422194e-52,2.293637645602348e-13,7.144938412732378e-17,1.1757541689781385e-20,3.840483728587416e-30,1.149019225299769e-39,2.720252340129446e-07,2.767277040688405e-16,1.2657919499234245e-16
2.7613426034426845e-10,0.06868207798099925,0.0,0.0016992026635128566,0.03107518654984968,0.3194072092335936,0.3504836763489018,0.20701155749413905,0.09201818853611726,9.845369127303742e-59,2.0807102883671473e-23,1.5462489066440887e-08,8.98643323062444e-23,1.4676922964801354e-38,1.1856139267115606e-35,2.2847692724904746e-09,4.69375517506475e-28,1.749740135851935e-24,4.257526645156524e-40,3.0476555338636863e-16,1.4290588419249227e-19,2.6763286631770744e-64,2.9377022521226637e-15,8.357125261871225e-44,4.970251352577328e-26,1.438975282519512e-46,1.540027478245669e-08,3.015214881963929e-44,5.7525247875959007e-08,1.2877901189294405e-06,1.6244362822985583e-06,1.1003221180367172e-06,1.5780177646783425e-07,4.3438016468967446e-07,4.167317946088213e-09,9.452666485615444e-08,2.043307748602896e-11,5.980063243756274e-08,7.26914110504495e-08,3.279505951205169e-07,8.583939540566733e-14,5.048779338726853e-07,1.0787187235539672e-14,6.3548390875805216e-12,9.055531319419705e-11,7.66171618911328e-09,1.661302184022808e-07,5.6118607923326225e-12,1.021572633270139e-13,1.0650321166847846e-14,3.587302057819066e-16,7.308306881320208e-52,2.3134974779530136e-13,7.206874300506066e-17,1.1941567509367488e-20,3.9350956563159966e-30,1.1740575640924034e-39,2.7326418049301835e-07,2.807190448043701e-16,1.2948365424902073e-16
2.7732377592338983e-10,0.06868207798099925,0.0,0.0016991774320689976,0.03107518740944193,0.3194071991969395,0.35048367222454696,0.20701155532349513,0.09201818899537252,1.0139124607346573e-58,2.1113357365797072e-23,1.55290726885644e-08,9.102988371942522e-23,1.4982877329271257e-38,1.2165603833157138e-35,2.3168455311798988e-09,4.7750512128218975e-28,1.7648473612884793e-24,4.312784620009646e-40,3.0739376665354827e-16,1.4352147770105662e-19,2.734471731780688e-64,2.950479229012776e-15,8.465591244396935e-44,5.05631442386819e-26,1.4765368325912477e-46,1.546632210190231e-08,3.0674812203306443e-44,5.752604563810301e-08,1.2922364017714987e-06,1.6325354701987274e-06,1.104379837530844e-06,1.5780515876170139e-07,4.3584508857074827e-07,4.175402253625414e-09,9.522534872802123e-08,2.0608947616836725e-11,6.04624146509349e-08,7.312795151333733e-08,3.2966947981372235e-07,8.620878862947358e-14,5.070450754764588e-07,1.0943117885954061e-14,6.4746878625688686e-12,9.131564499895397e-11,7.624161656366608e-09,1.663962943885686e-07,5.6603073495143555e-12,1.0303952258488275e-13,1.0841100107908326e-14,3.616295338010464e-16,7.499115596241477e-52,2.3334426658983145e-13,7.269077292542936e-17,1.2127603952799516e-20,4.031597952082621e-30,1.1995303100305718e-39,2.745035713694397e-07,2.8475506210417387e-16,1.3244167587396093e-16
2.785132915025112e-10,0.06868207798099925,0.0,0.0016991522040948866,0.03107518827080949,0.31940718916506405,0.3504836681054728,0.20701155315307818,0.09201818945735274,1.0440291086311473e-58,2.142282324425608e-23,1.5595656097946416e-08,9.220546176054596e-23,1.5293785523517917e-38,1.2481768032480273e-35,2.3492417781131416e-09,4.857397829537785e-28,1.7800195235464664e-24,4.368518659782782e-40,3.1003323694844955e-16,1.441370711382255e-19,2.793620958196077e-64,2.9632573748272024e-15,8.5749916916343195e-44,5.143489203267063e-26,1.5149116160036903e-46,1.553236691442847e-08,3.120423911285735e-44,5.752684681208212e-08,1.2966752455324958e-06,1.6406415817415235e-06,1.1084322764006771e-06,1.5780837899987483e-07,4.3730627347755805e-07,4.183486928932331e-09,9.592559101538598e-08,2.0785569924475346e-11,6.112835835703617e-08,7.356470680477064e-08,3.313900324773615e-07,8.657817858918743e-14,5.092121504443781e-07,1.1100601972739788e-14,6.596269877892512e-12,9.20789497774291e-11,7.586948073724441e-09,1.666602719959066e-07,5.708962069827027e-12,1.0392557717454055e-13,1.1034510274050934e-14,3.6453860631384686e-16,7.69405643231036e-52,2.353473206180373e-13,7.331547386477329e-17,1.2315663184722105e-20,4.130019540295709e-30,1.2254430862262997e-39,2.757434054315051e-07,2.888361273953734e-16,1.3545400259070513e-16
2.797028070816326e-10,0.06868207798099925,0.0,0.001699126979626861,0.03107518913393945,0.3194071791379617,0.35048366399167247,0.20701155098288357,0.09201818992206638,1.0749021263363603e-58,2.173552039882436e-23,1.5662239294588624e-08,9.339110921822139e-23,1.5609704131422704e-38,1.2804747321857078e-35,2.3819598758607078e-09,4.940804017874059e-28,1.7952566226145234e-24,4.424730806361837e-40,3.126839639249067e-16,1.4475266450399948e-19,2.8537893447717192e-64,2.976036690711786e-15,8.68533061153753e-44,5.231785198460457e-26,1.5541136489783627e-46,1.5598409220131935e-08,3.174048760043793e-44,5.752765139843845e-08,1.3011066718397015e-06,1.6487545641046432e-06,1.1124794414238758e-06,1.5781144177576327e-07,4.387637197756266e-07,4.191571966745123e-09,9.662738081492594e-08,2.096294439021382e-11,6.179846686896123e-08,7.400166943493541e-08,3.331122400438198e-07,8.694756528485019e-14,5.113791587663628e-07,1.1259647549012697e-14,6.719602453185291e-12,9.284522482460332e-11,7.550070931471207e-09,1.6692216821004555e-07,5.757824952555533e-12,1.0481542712128077e-13,1.1230577123612095e-14,3.674573984156148e-16,7.893200619516131e-52,2.3735890955414416e-13,7.394284579943632e-17,1.2505757378221734e-20,4.230389650664634e-30,1.2518015639941358e-39,2.769836814686696e-07,2.9296261395393036e-16,1.385213838554063e-16
2.80892322660754e-10,0.06868207798099925,0.0,0.001699101758701454,0.031075189998818985,0.31940716911562744,0.3504836598831392,0.20701154881290684,0.09201819038952191,1.1065470269299424e-58,2.20514687332747e-23,1.572882227849272e-08,9.458686887893949e-23,1.593069009481664e-38,1.3134658641964114e-35,2.415001688941163e-09,5.025278808481555e-28,1.8105586584812788e-24,4.48142310163201e-40,3.1534594723670163e-16,1.4536825779837924e-19,2.9149900053923757e-64,2.988817177805468e-15,8.796612012058922e-44,5.321211957192679e-26,1.5941571279126687e-46,1.566444901910948e-08,3.2283615965465064e-44,5.7528459397689924e-08,1.3055307022506375e-06,1.6568743645180688e-06,1.1165213393695304e-06,1.5781435155293232e-07,4.4021742788458636e-07,4.199657361684829e-09,9.733070724700953e-08,2.1141070995317252e-11,6.247274342159972e-08,7.443883196505807e-08,3.3483608942703547e-07,8.731694871650311e-14,5.135461004323324e-07,1.1420262660532762e-14,6.844702999063939e-12,9.361446743573839e-11,7.513525801078407e-09,1.6718199986407696e-07,5.8068959969847735e-12,1.0570907245039707e-13,1.1429326252527676e-14,3.7038588520489305e-16,8.096620297265887e-52,2.3937903307239025e-13,7.457288870576276e-17,1.2697898714710121e-20,4.332737819922318e-30,1.2786114630548671e-39,2.7822439827056565e-07,2.9713489690283374e-16,1.4164457588027212e-16
2.8208183823987536e-10,0.06868207798099925,0.0,0.0016990765413553899,0.031075190865435347,0.3194071590980559,0.3504836557798662,0.20701154664314372,0.0920181908597278,1.1389795693529666e-58,2.2370688174880222e-23,1.5795405049660394e-08,9.579278352706108e-23,1.6256800713448396e-38,1.3471620430000494e-35,2.448369083785177e-09,5.110831269996042e-28,1.825925631135367e-24,4.538597587477794e-40,3.180191865375639e-16,1.4598385102136545e-19,2.977236165955405e-64,3.0015988372403034e-15,8.908839901149044e-44,5.411779067260411e-26,1.6350564309125334e-46,1.5730486311457855e-08,3.283368275461632e-44,5.752927081032963e-08,1.3099473582531167e-06,1.6650009302633166e-06,1.1205579769981755e-06,1.5781711266877886e-07,4.416673982779869e-07,4.207743108256346e-09,9.803555945575731e-08,2.1319949721046823e-11,6.31511911720198e-08,7.487618700728796e-08,3.365615675227582e-07,8.768632888418747e-14,5.157129754322081e-07,1.1582455345543377e-14,6.971589017061825e-12,9.438667490641475e-11,7.477308333325966e-09,1.6743978364019955e-07,5.856175202399672e-12,1.0660651318718318e-13,1.163078339436399e-14,3.7332404178382073e-16,8.304388559964694e-52,2.414076908470264e-13,7.520560256009726e-17,1.2892099383808986e-20,4.437093893548141e-30,1.3058785517391996e-39,2.7946555462701965e-07,3.01353353210214e-16,1.4482434165682576e-16
2.8327135381899674e-10,0.06868207798099925,0.0,0.001699051327625583,0.031075191733775875,0.3194071490852418,0.3504836516818467,0.20701154447358985,0.09201819133269248,1.1722157611220323e-58,2.2693198673916087e-23,1.5861987608093333e-08,9.700889594481931e-23,1.6588093644941684e-38,1.3815752632358588e-35,2.4820639286994946e-09,5.19747050903397e-28,1.8413575405654212e-24,4.596256305782965e-40,3.207036814811708e-16,1.4659944417295871e-19,3.040541164847083e-64,3.014381670141473e-15,9.022018286756646e-44,5.50349615650726e-26,1.6768261193314562e-46,1.579652109727382e-08,3.339074676181958e-44,5.7530085636825334e-08,1.3143566612652919e-06,1.6731342086727325e-06,1.124589361061802e-06,1.5781972933809997e-07,4.431136314831028e-07,4.215829200847397e-09,9.874192660910193e-08,2.1499580548659808e-11,6.383381319985192e-08,7.53137272245771e-08,3.38288661208806e-07,8.805570578794448e-14,5.178797837559125e-07,1.1746233634612019e-14,7.100278099560892e-12,9.516184453256943e-11,7.441414256477184e-09,1.6769553607145393e-07,5.905662568085161e-12,1.0750774935693297e-13,1.183497442034573e-14,3.762718432584922e-16,8.516579410758924e-52,2.434448825523168e-13,7.584098733878492e-17,1.3088371583236176e-20,4.543488027491196e-30,1.3336086471914068e-39,2.8070714932807107e-07,3.056183616873808e-16,1.4806145097898057e-16
2.844608693981181e-10,0.06868207798099925,0.0,0.0016990261175491316,0.031075192603827972,0.31940713907718016,0.35048364758907413,0.2070115423042412,0.09201819180842447,1.2062718610591342e-58,2.301902020315963e-23,1.592856995379323e-08,9.823524891231967e-23,1.6924626904742328e-38,1.4167176717347417e-35,2.516088093830845e-09,5.285205670188204e-28,1.8568543867600808e-24,4.654401298430592e-40,3.23399431721147e-16,1.472150372531596e-19,3.104918453418915e-64,3.0271656776273e-15,9.13615117682868e-44,5.596372892818354e-26,1.7194809393159709e-46,1.586255337665414e-08,3.395486702824278e-44,5.753090387761885e-08,1.3187586326357006e-06,1.681274147128833e-06,1.1286154983038675e-06,1.5782220565656168e-07,4.4455612808073986e-07,4.223915633727531e-09,9.944979789884783e-08,2.1679963459409583e-11,6.452061250767164e-08,7.575144533055813e-08,3.400173573453242e-07,8.842507942781539e-14,5.200465253933699e-07,1.1911605550472406e-14,7.2307879297217955e-12,9.593997361053383e-11,7.405839374505491e-09,1.679492735434272e-07,5.95535809332619e-12,1.0841278098494048e-13,1.204192533938061e-14,3.792292647393141e-16,8.733267776358993e-52,2.454906078625382e-13,7.647904301817125e-17,1.3286727518693148e-20,4.651950689893835e-30,1.3618076155729686e-39,2.819491811639887e-07,3.099303029867875e-16,1.5135668046592979e-16
2.856503849772395e-10,0.06868207798099925,0.0,0.0016990009111633162,0.031075193475579115,0.31940712907386554,0.3504836435015416,0.2070115401350938,0.09201819228693214,1.241164382037296e-58,2.3348172757388993e-23,1.599515208676176e-08,9.947188520753954e-23,1.7266458866054802e-38,1.4526015687968804e-35,2.5504434511297897e-09,5.37404593602378e-28,1.8724161697079854e-24,4.7130346073030355e-40,3.261064369110653e-16,1.4783063026196873e-19,3.170381596463959e-64,3.039950860809262e-15,9.251242579310296e-44,5.690418984114882e-26,1.763035823357509e-46,1.592858314969554e-08,3.452610284228358e-44,5.753172553312561e-08,1.3231532936433137e-06,1.6894206930636914e-06,1.1326363954593084e-06,1.578245456040696e-07,4.4599488870504167e-07,4.232002401047129e-09,1.0015916254073042e-07,2.1861098434545596e-11,6.521159202138205e-08,7.618933408941985e-08,3.417476427750431e-07,8.879444980384139e-14,5.22213200334508e-07,1.2078579107867918e-14,7.363136281412257e-12,9.672105943707112e-11,7.370579565371243e-09,1.682010122959273e-07,6.005261777407718e-12,1.0932160809649979e-13,1.225166229808093e-14,3.821962813413623e-16,8.954529574282289e-52,2.4754486645198054e-13,7.711976957460212e-17,1.3487179403753779e-20,4.762512662815522e-30,1.390481372266175e-39,2.8319164892528935e-07,3.142895595999218e-16,1.5471081358484884e-16
2.868399005563609e-10,0.06868207798099925,0.0,0.0016989757085055968,0.03107519434901687,0.3194071190752928,0.35048363941924243,0.20701153796614372,0.09201819276822401,1.2769100937419357e-58,2.368067635288009e-23,1.6061734007000618e-08,1.0071884760632809e-22,1.7613648259768549e-38,1.4892394094746074e-35,2.58513187431451e-09,5.464000527073638e-28,1.8880428893977786e-24,4.772158274281943e-40,3.2882469670444564e-16,1.4844622319938677e-19,3.236944272693134e-64,3.0527372207920042e-15,9.367296502144846e-44,5.785644178348679e-26,1.8075058918506726e-46,1.599461041649477e-08,3.5104513739558985e-44,5.7532550603734054e-08,1.3275406654975825e-06,1.6975737939583625e-06,1.1366520592545521e-06,1.578267530480439e-07,4.474299140432954e-07,4.240089496836426e-09,1.0087000977447459e-07,2.2042985455313396e-11,6.590675459059616e-08,7.662738631578076e-08,3.434795043235371e-07,8.916381691606372e-14,5.243798085692574e-07,1.2247162313396399e-14,7.497341019133663e-12,9.750509930941388e-11,7.3356307793468396e-09,1.684507684246284e-07,6.055373619614721e-12,1.1023423071690515e-13,1.246421158078192e-14,3.8517286818473638e-16,9.180441653827661e-52,2.496076579949464e-13,7.77631669844239e-17,1.3689739459754468e-20,4.8752050439569734e-30,1.419635882077702e-39,2.844345514027549e-07,3.186965158551245e-16,1.5812464067340997e-16
2.8802941613548227e-10,0.06868207798099925,0.0,0.0016989505096136098,0.031075195224128885,0.3194071090814567,0.3504836353421699,0.20701153579738726,0.0920181932523085,1.3135260254479525e-58,2.4016551026902186e-23,1.612831571451148e-08,1.0197617888240617e-22,1.7966254174373927e-38,1.5266438048605536e-35,2.620155238834537e-09,5.555078701834376e-28,1.9037345458181078e-24,4.831774341248258e-40,3.3155421075475605e-16,1.4906181606541419e-19,3.3046202752115435e-64,3.0655247586733522e-15,9.484316953273888e-44,5.882058263496794e-26,1.8529064546579033e-46,1.6060635177148567e-08,3.569015950289513e-44,5.7533379089805075e-08,1.331920769338488e-06,1.7057333973423525e-06,1.1406624964075277e-06,1.5782883174660186e-07,4.488612048357365e-07,4.248176915004552e-09,1.0158232886385293e-07,2.2225624502954623e-11,6.66061029890184e-08,7.706559487456078e-08,3.452129287994828e-07,8.953318076452353e-14,5.265463500875521e-07,1.2417363165356402e-14,7.63342009794589e-12,9.829209052530131e-11,7.300989037388564e-09,1.6869855788268893e-07,6.105693619232188e-12,1.1115064887145095e-13,1.2679599609556894e-14,3.8815900039491374e-16,9.411081797258032e-52,2.516789821657515e-13,7.840923522398328e-17,1.389441991568558e-20,4.99005924838456e-30,1.4492771594421663e-39,2.856778873874497e-07,3.23151557915335e-16,1.615989589621081e-16
