Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549)
1.2030288081293888e-10,0.12990822726252158,0.0,0.003221313869402737,0.031075057194674596,0.31881278111374206,0.3495381468169058,0.20701188943463078,0.09201895076103259,5.496747576354222e-33,2.5881650509418446e-14,0.00035836370608762944,2.800700696024068e-10,1.2597396082499758e-23,2.9164274268669257e-21,3.103509240931598e-08,3.181255859612938e-17,8.445217550173283e-14,9.046722991878334e-22,1.3766767898251512e-10,1.4210871510625669e-09,9.858349348846055e-34,7.062221145461433e-06,1.9114466849448295e-22,1.9495989808534372e-15,1.4848249217743136e-27,0.00035820753490799944,5.156108076061062e-26,3.6117581562885926e-08,2.9631569029501104e-08,2.5417041774946e-06,5.017110712462523e-08,2.6365798426083918e-08,4.051920288331301e-08,1.3972266330898763e-08,4.083462162271982e-08,0.0005927726002457398,5.089163900434035e-07,1.281359891932063e-07,5.763756993444771e-07,0.0005867992688066324,3.0261550432945525e-07,5.654506257384784e-13,2.0487483158897272e-10,3.39612485111621e-06,6.151252918343558e-09,5.696826702869352e-09,5.812734150138155e-07,4.6805052513173275e-08,9.838172104550468e-14,1.694288152389462e-08,8.856909153192018e-27,3.593401782997657e-07,4.4466640739362326e-07,8.088801182538403e-09
1.2098086420957136e-10,0.12990822726252158,0.0,0.0032212910297345,0.031075057254518288,0.31880941680410096,0.3495328206665734,0.20701188772502438,0.09201895976456012,5.782693240419947e-33,2.6325400435663787e-14,0.00036037710504703313,2.8591896685471313e-10,1.3106262605470037e-23,3.0012938733791322e-21,3.152858686048532e-08,3.253483511837503e-17,8.541373864775633e-14,9.200534260885073e-22,1.3922147864736357e-10,1.4290953892445658e-09,1.0139267891703478e-33,7.101929007209401e-06,1.9439416800646622e-22,1.9841373778401793e-15,1.5280524441874045e-27,0.0003602191179213122,5.276092684345096e-26,3.611736652307273e-08,2.9651481495976724e-08,2.5556204297142987e-06,5.0169983599881276e-08,2.6365609805953828e-08,4.050410431069763e-08,1.3984185578398092e-08,4.082363921254337e-08,0.0005961099242821179,5.126045869135559e-07,1.2807598573087785e-07,5.799739786649639e-07,0.000590095886858531,3.043121316079463e-07,5.71886661011735e-13,2.0847312622619028e-10,3.4190160718098797e-06,6.13389135419741e-09,5.706673895129228e-09,5.877426516893527e-07,4.744173618812638e-08,1.004867204354954e-13,1.7233972686332472e-08,9.23122989782602e-27,3.632787839270447e-07,4.4975476928615007e-07,8.213447698722918e-09
1.2165884760620385e-10,0.12990822726252158,0.0,0.0032212682146312275,0.031075057316684113,0.318806052489802,0.3495274946120624,0.20701188601549653,0.09201896881955328,6.0818247760956654e-33,2.6774221635861108e-14,0.0003623904343662624,2.9185888398042417e-10,1.3632728104266003e-23,3.0881436348488782e-21,3.202703380604783e-08,3.326933242473006e-17,8.638082350277684e-14,9.356079058372691e-22,1.4078396484244007e-10,1.4371036218062898e-09,1.0426553930385127e-33,7.1416358170009395e-06,1.9768028354728148e-22,2.0190962521674165e-15,1.5722908777233433e-27,0.0003622306203668745,5.39818962860444e-26,3.61171519995739e-08,2.9671350828458442e-08,2.5695170269056907e-06,5.0168860387827024e-08,2.636542138504686e-08,4.0489036971125244e-08,1.399616999749455e-08,4.081251747235805e-08,0.0005994472092994792,5.162910627186872e-07,1.2801438141226256e-07,5.835707891321171e-07,0.0005933923876682544,3.060086302752286e-07,5.783556613497726e-13,2.1211248944222855e-10,3.441947478476089e-06,6.116652403214041e-09,5.716451820718359e-09,5.942465674281815e-07,4.808378707403632e-08,1.026247597920435e-13,1.752842055050531e-08,9.618320035016965e-27,3.6723874355767844e-07,4.548727739432251e-07,8.339252564595377e-09
1.2233683100283633e-10,0.12990822726252158,0.0,0.0032212454241130513,0.031075057381155863,0.31880268817084784,0.349522168653379,0.2070118843060476,0.0920189779260217,6.39467297606405e-33,2.7228143482358285e-14,0.0003644036940444919,2.978907628151206e-10,1.4177299604221197e-23,3.1770119082078183e-21,3.2530451251204775e-08,3.4016187324747504e-17,8.735343138365187e-14,9.513367097373224e-22,1.4235513690506284e-10,1.4451118487462435e-09,1.0720315095724237e-33,7.181341574528544e-06,2.010032201463944e-22,2.054478480088038e-15,1.6175581825007223e-27,0.0003642420422366735,5.522424402827913e-26,3.611693799470605e-08,2.9691177048219962e-08,2.583393935318439e-06,5.016773749620623e-08,2.6365233163606005e-08,4.047400084386884e-08,1.4008220040119108e-08,4.080126221087068e-08,0.0006027844552709194,5.199757832600081e-07,1.2795122358752073e-07,5.871661257093157e-07,0.0005966887712190997,3.0770499988499115e-07,5.848575793712068e-13,2.1579313424992169e-10,3.46491906967765e-06,6.099534854156681e-09,5.726161155093892e-09,6.007851440325349e-07,4.8731224602545715e-08,1.0479616337299209e-13,1.7826244695257824e-08,1.0019823424213832e-26,3.712200556319113e-07,4.6002043300493566e-07,8.466219000671475e-09
1.230148143994688e-10,0.12990822726252158,0.0,0.003221222658199123,0.031075057447917494,0.3187993238472408,0.34951684279052925,0.20701188259667774,0.092018987083975,6.721786912704627e-33,2.768719535635917e-14,0.00036641688408089746,3.0401555007702636e-10,1.47404958198312e-23,3.267934321913935e-21,3.3038857087281954e-08,3.47755373829945e-17,8.833156360722534e-14,9.672408090898299e-22,1.4393499417026116e-10,1.4531200700629333e-09,1.1020660224400466e-33,7.221046279484685e-06,2.0436318283122046e-22,2.090286943546605e-15,1.6638725392980342e-27,0.0003662533835226974,5.648822672776604e-26,3.6116724510697e-08,2.9710960178013633e-08,2.597251122157302e-06,5.016661493215198e-08,2.6365045141863857e-08,4.0458995907294776e-08,1.4020336132113365e-08,4.0789879038176755e-08,0.0006061216621695778,5.236587153801093e-07,1.2788655859823568e-07,5.907599835721279e-07,0.0005999850374943705,3.0940123999197484e-07,5.913923680247153e-13,2.195152733773268e-10,3.4879308439759605e-06,6.082537511006949e-09,5.735802565462958e-09,6.073583633135038e-07,4.938406819606552e-08,1.0700125650984807e-13,1.8127464694674904e-08,1.043682592403781e-26,3.752227185897536e-07,4.6519775811029007e-07,8.59435020487694e-09
1.2369279779610129e-10,0.12990822726252158,0.0,0.0032211999169076354,0.031075057516953088,0.3187959595189832,0.3495115170235193,0.20701188088738726,0.09201899629342278,7.063734461878587e-33,2.815140664792564e-14,0.0003684300044746549,3.1023419736553725e-10,1.5322847356803222e-23,3.3609469389669008e-21,3.355226909195305e-08,3.554752091893046e-17,8.931522149032762e-14,9.833211751939133e-22,1.455235359707808e-10,1.4611282857548644e-09,1.132769936565158e-33,7.260749931561817e-06,2.0776037662712226e-22,2.126524530177585e-15,1.7112523511036624e-27,0.0003682646442169358,5.777410276307824e-26,3.6116511549688805e-08,2.973070024202853e-08,2.6110885555601488e-06,5.0165492702235435e-08,2.636485732004291e-08,4.044402213888922e-08,1.4032518674146502e-08,4.077837337249773e-08,0.0006094588299686376,5.273398269383029e-07,1.2782043179729252e-07,5.94352358100779e-07,0.0006032811864773764,3.1109735015196994e-07,5.979599805857856e-13,2.2327911926950552e-10,3.5109827999309433e-06,6.065659192746838e-09,5.745376710896126e-09,6.13966207091031e-07,5.004233726777944e-08,1.0924036559946839e-13,1.8432100117936078e-08,1.0867691968962905e-26,3.792467308709811e-07,4.704047608972171e-07,8.72364935269987e-09
1.2437078119273377e-10,0.12990822726252158,0.0,0.003221177200255852,0.031075057588246913,0.3187925951860778,0.3495061913523551,0.20701187917817623,0.09201900555437466,7.421102838698492e-33,2.8620806755979613e-14,0.0003704430552249406,3.1654766115971397e-10,1.592489691641338e-23,3.456086259930013e-21,3.407070492946491e-08,3.6332277006784964e-17,9.030440634977568e-14,9.995787793466528e-22,1.4712076163708897e-10,1.4691364958205422e-09,1.164154378798502e-33,7.300452530452376e-06,2.1119500655740656e-22,2.1631941333035657e-15,1.7597162446693334e-27,0.00037027582431137967,5.908213223699025e-26,3.611629911374061e-08,2.9750397265849654e-08,2.624906204576522e-06,5.016437081251069e-08,2.6364669698355903e-08,4.04290795152835e-08,1.4044768042600718e-08,4.076675044668958e-08,0.0006127959586413252,5.310190867865462e-07,1.2775288756837799e-07,5.979432448728787e-07,0.0006065772181514345,3.1279332992181234e-07,6.045603706534891e-13,2.2708488409028672e-10,3.534074936101009e-06,6.048898733143785e-09,5.7548842424393115e-09,6.206086571939089e-07,5.07060512216482e-08,1.1151381809576563e-13,1.874017052917119e-08,1.1314119739047156e-26,3.83292090915136e-07,4.7564145300256573e-07,8.854119597342136e-09
1.2504876458936625e-10,0.12990822726252158,0.0,0.0032211545082601305,0.031075057661783374,0.31878923084852673,0.3495008657770429,0.20701187746904506,0.09201901486684035,7.794499145487631e-33,2.909542508830501e-14,0.0003724560363309309,3.229569028167386e-10,1.654719950218353e-23,3.5533892259586915e-21,3.4594182150864585e-08,3.71299454754355e-17,9.129911950237309e-14,1.0160145928430833e-21,1.4872667049738025e-10,1.477144700258473e-09,1.1962305985889356e-33,7.340154075848791e-06,2.146672776433214e-22,2.200298651933484e-15,1.809283072067049e-27,0.00037228692379802077,6.041257697971687e-26,3.6116087204831435e-08,2.977005127641816e-08,2.6387040391467495e-06,5.016324926855588e-08,2.6364482277006024e-08,4.0414168012279e-08,1.4057084590426258e-08,4.075501531453036e-08,0.0006161330481609114,5.346964647459324e-07,1.2768396934510768e-07,6.015326396564006e-07,0.0006098731324998679,3.14489178859381e-07,6.111934921472754e-13,2.309327797240124e-10,3.557207251042995e-06,6.0322549805387795e-09,5.764325803224176e-09,6.272856954597742e-07,5.137522945241386e-08,1.1382194250143337e-13,1.905169548731729e-08,1.1777915451995124e-26,3.873587971615259e-07,4.809078460621051e-07,8.98576406986966e-09
1.2572674798599873e-10,0.12990822726252158,0.0,0.0032211318409359484,0.03107505773754702,0.3187858665063324,0.3494955402975888,0.20701187575999389,0.09201902423082944,8.184550932135955e-33,2.957529106154966e-14,0.0003744689477918033,3.2946288857033667e-10,1.7190322628889693e-23,3.6528932218355416e-21,3.512271819422805e-08,3.794066690828481e-17,9.229936226491027e-14,1.0326295869761966e-21,1.5034126187758144e-10,1.4851528990671618e-09,1.2290099686545683e-33,7.3798545674434636e-06,2.1817739490405376e-22,2.237840990760836e-15,1.859971912249482e-27,0.0003742979426688522,6.176570055215186e-26,3.6115875824862946e-08,2.9789662301992745e-08,2.6524820300815814e-06,5.0162128075511185e-08,2.6364295056187274e-08,4.039928760487126e-08,1.406946864796708e-08,4.074317285679427e-08,0.0006194700985007094,5.383719315837346e-07,1.276137196297886e-07,6.051205384029008e-07,0.0006131689295060067,3.1618489652359436e-07,6.178592993037916e-13,2.3482301777726435e-10,3.580379743312128e-06,6.01572679763753e-09,5.773702028577021e-09,6.339973037351037e-07,5.2049891345604174e-08,1.1616506835969104e-13,1.9366694545976718e-08,1.22567938678318e-26,3.9144684804922466e-07,4.862039517105239e-07,9.118585879361778e-09
1.264047313826312e-10,0.12990822726252158,0.0,0.0032211091982979278,0.03107505781552256,0.3187825021594973,0.3494902149139988,0.20701187405102295,0.09201903364635164,8.591906769061921e-33,3.0060434101227203e-14,0.0003764817896067352,3.360665895291624e-10,1.785484653391393e-23,3.754636079011986e-21,3.5656330384890684e-08,3.876458264313809e-17,9.330513595416439e-14,1.0494247330369354e-21,1.5196453510135715e-10,1.4931610922451145e-09,1.2625039856538857e-33,7.4195540049287925e-06,2.2172556335672607e-22,2.2758240601619035e-15,1.9118020726138428e-27,0.0003763088809158683,6.314176824910625e-26,3.611566497566197e-08,2.980923037211194e-08,2.666240149042338e-06,5.016100723811342e-08,2.636410803608468e-08,4.038443826727346e-08,1.4081920523758129e-08,4.073122778711969e-08,0.0006228071096340765,5.4204545899099e-07,1.2754218001182287e-07,6.087069372409751e-07,0.0006164646091531878,3.178804824744078e-07,6.24557746673729e-13,2.3875580958057415e-10,3.6035924114619707e-06,5.999313061304598e-09,5.783013546126167e-09,6.407434638752103e-07,5.2730056277536844e-08,1.1854352624604902e-13,1.968518725327641e-08,1.2752322620892506e-26,3.95556242017072e-07,4.915297815814307e-07,9.252588113059524e-09
1.2708271477926369e-10,0.12990822726252158,0.0,0.003221086580359855,0.03107505789569484,0.31877913780802386,0.3494848896262789,0.20701187234213247,0.09201904311341653,9.0172368329918e-33,3.055088364171889e-14,0.0003784945617749044,3.427689816751491e-10,1.854136439095162e-23,3.858656078656427e-21,3.619503593567926e-08,3.960183477207982e-17,9.431644188689957e-14,1.0664010023141966e-21,1.5359648949011516e-10,1.5011692797908364e-09,1.2967242708568685e-33,7.459252387997154e-06,2.2531198801639376e-22,2.3142507761939646e-15,1.964793090569203e-27,0.00037831973853106465,6.45410471025464e-26,3.611545465898311e-08,2.9828755517557506e-08,2.679978368521566e-06,5.0159886760728155e-08,2.6363921216874592e-08,4.036961997293923e-08,1.4094440505295258e-08,4.071918465767776e-08,0.0006261440815344135,5.457170195606082e-07,1.2746939118576007e-07,6.122918324699384e-07,0.0006197601714247543,3.195759362728101e-07,6.312887891186979e-13,2.4273136619011477e-10,3.626845254044384e-06,5.9830126623605405e-09,5.792260975907903e-09,6.475241577442381e-07,5.341574361532385e-08,1.2095764776009318e-13,2.0007193151728364e-08,1.3267333192520054e-26,3.996869775036741e-07,4.968853473073532e-07,9.387773836512939e-09
1.2776069817589617e-10,0.12990822726252158,0.0,0.003221063987134706,0.031075057978048857,0.31877577345191416,0.3494795644344353,0.20701187063332274,0.0920190526320339,9.461233505770346e-33,3.104666912627538e-14,0.00038050726429548945,3.495710458618258e-10,1.925048252608585e-23,3.964991954708998e-21,3.673885194714557e-08,4.04525661413504e-17,9.533328137986695e-14,1.0835593660948264e-21,1.5523712436301128e-10,1.5091774617028338e-09,1.331682570816097e-33,7.498949716340923e-06,2.2893687389604285e-22,2.3531240605935152e-15,2.018964735107298e-27,0.0003803305155064375,6.596380588483181e-26,3.61152448765111e-08,2.984823777031867e-08,2.693696661824172e-06,5.015876664737893e-08,2.6363734598724893e-08,4.0354832694584837e-08,1.4107028859778683e-08,4.070704786464878e-08,0.0006294810141751648,5.493865867659955e-07,1.2739539296900408e-07,6.158752205537233e-07,0.0006230556163040566,3.2127125748082055e-07,6.380523818081236e-13,2.4674989838937556e-10,3.650138269609476e-06,5.966824505381966e-09,5.801444930470907e-09,6.543393672151592e-07,5.4106972716875774e-08,1.234077655172897e-13,2.0332731778091296e-08,1.3798826761534476e-26,4.0383905294740333e-07,5.02270660519738e-07,9.52414609372739e-09
1.2843868157252865e-10,0.12990822726252158,0.0,0.00322104141863467,0.031075058062569754,0.3187724090911707,0.349474239338474,0.20701186892459392,0.09201906220221336,9.924611986419087e-33,3.15478200070185e-14,0.0003825198971676688,3.564737678125984e-10,1.9982820636240847e-23,4.073682896942832e-21,3.728779540780131e-08,4.131692035122253e-17,9.635565574980477e-14,1.1009007956636215e-21,1.5688643903695515e-10,1.5171856379796122e-09,1.3673907580378491e-33,7.5386459896524584e-06,2.3260042600658624e-22,2.392446840774474e-15,2.0743370083767805e-27,0.00038234121183398505,6.741031511195259e-26,3.611503562986316e-08,2.9867677163557535e-08,2.7073950030490397e-06,5.015764690177439e-08,2.6363548181795265e-08,4.0340076404210806e-08,1.4119685834830905e-08,4.069482165351251e-08,0.0006328179075298183,5.530541349401776e-07,1.2732022431918147e-07,6.194570981149918e-07,0.0006263509437744508,3.229664456614866e-07,6.448484802161742e-13,2.508116166908193e-10,3.6734714567055656e-06,5.95074750850453e-09,5.810566014979271e-09,6.61189074169768e-07,5.48037629309061e-08,1.2589421314081018e-13,2.0661822663233474e-08,1.4347940915698782e-26,4.0801246678639805e-07,5.076857328489514e-07,9.661707907308882e-09
1.2911666496916113e-10,0.12990822726252158,0.0,0.0032210188748711625,0.031075058149242805,0.3187690447257958,0.34946891433840105,0.20701186721594625,0.09201907182396464,1.0408110916660744e-32,3.20543657449429e-14,0.0003845324603906219,3.634781381189966e-10,2.073901201002611e-23,4.184768554031896e-21,3.784188319435455e-08,4.219504175587725e-17,9.738356631343844e-14,1.1184262623033263e-21,1.5854443282661526e-10,1.5251938086196773e-09,1.4038608316531854e-33,7.57834120762411e-06,2.363028493568618e-22,2.4322220498264036e-15,2.1309301472609407e-27,0.00038435182750570605,6.888084704676665e-26,3.6114826920591367e-08,2.9887073731575086e-08,2.721073367071099e-06,5.0156527527332996e-08,2.636336196623741e-08,4.0325351073122907e-08,1.4132411659189985e-08,4.068251012415908e-08,0.000636154761571905,5.567196392554111e-07,1.272439233511774e-07,6.230374619294463e-07,0.0006296461538193005,3.2466150037887994e-07,6.51677040118718e-13,2.549167313375217e-10,3.6968448138791416e-06,5.934780603228791e-09,5.8196248273140445e-09,6.680732604986787e-07,5.550613359693551e-08,1.284173252533767e-13,2.0994485331996723e-08,1.4918905433139932e-26,4.1220721745856355e-07,5.131305759242772e-07,9.80046227860841e-09
1.297946483657936e-10,0.12990822726252158,0.0,0.003220996355854857,0.031075058238053434,0.31876568035579156,0.3494635894342225,0.20701186550737996,0.09201908149729746,1.0912493020130748e-32,3.2566335809917714e-14,0.00038654495396352797,3.705851522388878e-10,2.1519703750983018e-23,4.298289036625362e-21,3.8401132071947445e-08,4.3087075463279783e-17,9.841701438748063e-14,1.1361367372946313e-21,1.60211105044424e-10,1.5332019736215356e-09,1.4411049180890236e-33,7.618035369948222e-06,2.4004434895362886e-22,2.4724526265127162e-15,2.1887646249588897e-27,0.0003863623625136003,7.037567570223665e-26,3.6114618750184775e-08,2.990642750977839e-08,2.734731729523857e-06,5.015540852720585e-08,2.636317595219528e-08,4.0310656671952606e-08,1.414520654337897e-08,4.067011723582631e-08,0.0006394915762749999,5.603830757032698e-07,1.2716652735384552e-07,6.266163089203421e-07,0.000632941246421976,3.263564211980947e-07,6.58538017590301e-13,2.590654523047955e-10,3.7202583396748192e-06,5.918922734228953e-09,5.828621958173383e-09,6.749919081013189e-07,5.6214104045296175e-08,1.3097743746912724e-13,2.1330739303061553e-08,1.5508017031432527e-26,4.1642330340157095e-07,5.186052013739187e-07,9.940412187865319e-09
1.3047263176242609e-10,0.12990822726252158,0.0,0.0032209738615956974,0.03107505832898718,0.31876231598116056,0.34945826462594454,0.20701186379889527,0.09201909122222147,1.1438545755499078e-32,3.3083759680688216e-14,0.0003885573778855672,3.7779581049465626e-10,2.2325557003245604e-23,4.41428492042852e-21,3.896555869439527e-08,4.3993167335055204e-17,9.945600128863146e-14,1.1540331919161731e-21,1.618864550005833e-10,1.5412101329836924e-09,1.4791352717392082e-33,7.65772847631713e-06,2.4382512980156616e-22,2.5131415152688858e-15,2.247861152570197e-27,0.0003883728168496692,7.189507684466661e-26,3.611441112007148e-08,2.9925738534648495e-08,2.748370066782352e-06,5.01542899042977e-08,2.6362990139805295e-08,4.0295993170676934e-08,1.415807068035237e-08,4.0657646811869445e-08,0.0006428283516127213,5.640444210751984e-07,1.2708807280639747e-07,6.301936361531855e-07,0.0006362362215658532,3.280512076852436e-07,6.654313690011595e-13,2.632579893017956e-10,3.743712032635306e-06,5.9031728591643874e-09,5.83755799117128e-09,6.819449988859274e-07,5.69276935971361e-08,1.3357488638550153e-13,2.1670604088813488e-08,1.6115531406315863e-26,4.206607230528585e-07,5.241096208249964e-07,1.0081560594349704e-08
