Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93)
1.5763587150797955e-11,0.06210963536780779,0.0,0.0015417959828064084,0.031075110263184432,0.3194095670916084,0.35048472308191775,0.20701214115124933,0.09201812813780422,0.0,1.306033251267782e-32,5.883320857312054e-11,5.611807799520477e-31,0.0,7.060708836237421e-47,8.802792393911797e-14,6.497107586701561e-36,1.2359295364047519e-29,1.3023090667730715e-48,3.4928005515696673e-20,2.907751905615989e-23,3.3728196086016134e-78,1.0633286710219168e-18,7.759079906623494e-53,1.2334343326538436e-33,5.464989922122826e-59,5.881783180453656e-11,1.4688214831025854e-53,6.740334028306659e-08,8.672570413609084e-08,5.587000271217977e-08,6.899878847854089e-08,5.1524452710472393e-08,2.770457051384855e-08,5.1247385105478194e-11,1.7647036078988944e-10,3.0740759808458194e-15,4.282780536840445e-12,1.7369574186707517e-10,1.2630803596696603e-10,2.6564143107721626e-17,2.7504513120809613e-08,2.0123241366222514e-20,5.878050784889579e-19,2.0502660060088856e-14
1.5862404000343117e-11,0.06210963536780779,0.0,0.0015417939764625027,0.031075110263184432,0.3194095663732523,0.3504847226502675,0.20701214068985085,0.092018128098285,0.0,1.3341725820394376e-32,5.92020149677839e-11,5.718038032828049e-31,0.0,7.330458137701994e-47,8.970163315212043e-14,6.66154505254009e-36,1.2514733869993268e-29,1.3269541757620613e-48,3.536724697094258e-20,2.925979654354512e-23,3.4798689027144034e-78,1.070002521362646e-18,7.905913987401828e-53,1.2646513136549429e-33,5.673775914952186e-59,5.918644482816536e-11,1.5059982435014056e-53,6.744287570568454e-08,8.726699729982015e-08,5.622355307497082e-08,6.943006996343208e-08,5.181347362638397e-08,2.7877184712871734e-08,5.1630899618491134e-11,1.7868032029386512e-10,3.112560170449933e-15,4.3633836944277205e-12,1.7585357651575904e-10,1.2814696324076568e-10,2.6730665151674988e-17,2.7676890638142984e-08,2.062878509576726e-20,6.063479416698922e-19,2.0760289347720256e-14
1.596122084988828e-11,0.06210963536780779,0.0,0.0015417919713910748,0.031075110263184432,0.319409565654911,0.3504847222186327,0.20701214022884573,0.09201812805967084,0.0,1.3627836650833798e-32,5.957082136199306e-11,5.825600885273971e-31,0.0,7.608741093353944e-47,9.139652611288537e-14,6.829084126581507e-36,1.2671143724368376e-29,1.3519082650352087e-48,3.580923265695128e-20,2.944207402955291e-23,3.5896191992699673e-78,1.0766764743527067e-18,8.054588953882543e-53,1.2964570941072243e-33,5.889166956498022e-59,5.955505664326868e-11,1.5438762880766991e-53,6.748150630591743e-08,8.780826124455102e-08,5.65771455444775e-08,6.986133596004794e-08,5.2102101724119574e-08,2.8049785778982956e-08,5.201439457530689e-11,1.809039136981339e-10,3.151283709646292e-15,4.444986307849304e-12,1.7802440108859587e-10,1.2999963179322169e-10,2.6897187195487048e-17,2.7849267706575488e-08,2.1143767650229534e-20,6.253551470138276e-19,2.101952436620123e-14
1.6060037699433442e-11,0.06210963536780779,0.0,0.0015417899675709275,0.031075110263184432,0.3194095649365844,0.3504847217870134,0.20701213976823327,0.09201812802194115,0.0,1.3918727266351158e-32,5.993962775574802e-11,5.934504673410866e-31,0.0,7.895772315141289e-47,9.311273858552496e-14,6.999763562123351e-36,1.282852492716114e-29,1.3771732594206852e-48,3.625396256657852e-20,2.9624351514183586e-23,3.702121291395468e-78,1.0833505300045395e-18,8.205116274069094e-53,1.3288590304882256e-33,6.111329156391871e-59,5.992366724985045e-11,1.5824643805470702e-53,6.751925274836627e-08,8.834949597345894e-08,5.693078012036012e-08,7.029258646927932e-08,5.2390337537230454e-08,2.822237371231005e-08,5.239786840622936e-11,1.8314113882695055e-10,3.1902465976926414e-15,4.5275943983938505e-12,1.8020820957408533e-10,1.3186604133486382e-10,2.706370923915782e-17,2.8021644326389988e-08,2.1668304963882007e-20,6.448353360499228e-19,2.1280365063274334e-14
1.6158854548978605e-11,0.06210963536780779,0.0,0.0015417879649813337,0.031075110263184432,0.3194095642182725,0.3504847213554096,0.20701213930801304,0.09201812798507568,0.0,1.4214460604083988e-32,6.030843414904883e-11,6.044757713976641e-31,0.0,8.191770437446836e-47,9.48504063817283e-14,7.173622352940246e-36,1.298687747835986e-29,1.4027510837466194e-48,3.670143669268461e-20,2.980662899743752e-23,3.817426605049327e-78,1.0900246883305838e-18,8.357507415964614e-53,1.3618645249188348e-33,6.3404317376287045e-59,6.029227664791473e-11,1.6217713390402139e-53,6.755613522570786e-08,8.889070148971189e-08,5.728445680221202e-08,7.072382149201121e-08,5.26781815985387e-08,2.8394948512976037e-08,5.2781319597920516e-11,1.853919935047658e-10,3.229448833846726e-15,4.6112139848619045e-12,1.8240499596305465e-10,1.3374619152038672e-10,2.723023128268734e-17,2.8194020497864672e-08,2.2202513658643958e-20,6.647972560972917e-19,2.1542811386682584e-14
1.6257671398523767e-11,0.06210963536780779,0.0,0.0015417859636020304,0.031075110263184432,0.3194095634999754,0.35048472092382127,0.20701213884818448,0.09201812794905471,0.0,1.4515100280855206e-32,6.067724054189547e-11,6.156368323894506e-31,0.0,8.496958167029093e-47,9.660966536076245e-14,7.350699733281606e-36,1.3146201377952847e-29,1.4286436628410978e-48,3.715165502813418e-20,2.998890647931505e-23,3.935587202939104e-78,1.0966989493432802e-18,8.51177384757192e-53,1.395481025162776e-33,6.576647075221155e-59,6.066088483746547e-11,1.6618060360927363e-53,6.759217346947215e-08,8.943187779647047e-08,5.763817558956174e-08,7.115504102912276e-08,5.2965634440138306e-08,2.85675101810993e-08,5.316474669141681e-11,1.8765647555622526e-10,3.2688904173662937e-15,4.69585108356676e-12,1.8461475424865736e-10,1.356400819506266e-10,2.739675332607562e-17,2.8366396221273154e-08,2.2746511043723302e-20,6.852497608901626e-19,2.1806863284169474e-14
1.635648824806893e-11,0.06210963536780779,0.0,0.0015417839634132057,0.031075110263184432,0.31940956278169297,0.35048472049224844,0.20701213838874705,0.09201812791385897,0.0,1.4820710598073378e-32,6.104604693428796e-11,6.269344820273006e-31,0.0,8.8115623332711e-47,9.839065142947341e-14,7.531035177869297e-36,1.3306496625928396e-29,1.4548529215321623e-48,3.7604617565796214e-20,3.01711839598165e-23,4.056655788439377e-78,1.1033733130550675e-18,8.667927036893491e-53,1.4297160246260992e-33,6.820150735092066e-59,6.102949181850672e-11,1.7025773986499667e-53,6.762738676057351e-08,8.997302489688809e-08,5.7991936481875145e-08,7.15862450814875e-08,5.325269659339628e-08,2.874005871679363e-08,5.3548148280215086e-11,1.8993458280616917e-10,3.3085713475090926e-15,4.781511708335321e-12,1.8683747842637162e-10,1.375477121744678e-10,2.756327536932269e-17,2.853877149688457e-08,2.330041511525868e-20,7.06201811202707e-19,2.2072520703478938e-14
1.6455305097614093e-11,0.06210963536780779,0.0,0.0015417819643954887,0.031075110263184432,0.31940956206342525,0.3504847200606911,0.20701213792970022,0.09201812787946963,0.0,1.5131356546630357e-32,6.141485332622633e-11,6.383695520406059e-31,0.0,9.135813938737096e-47,1.0019350054228732e-13,7.714668401895364e-36,1.3467763222274823e-29,1.4813807846478134e-48,3.806032429854393e-20,3.0353461438942246e-23,4.1806857095096157e-78,1.1100477794783859e-18,8.825978451931492e-53,1.464577062356667e-33,7.0711215132053425e-59,6.139809759104244e-11,1.7440944080657744e-53,6.766179393960175e-08,9.051414279411111e-08,5.834573947855743e-08,7.201743364997331e-08,5.3539368588953726e-08,2.8912594120168338e-08,5.393152300842556e-11,1.9222631307963214e-10,3.348491623532872e-15,4.8682018705089635e-12,1.8907316249399966e-10,1.3946908169068252e-10,2.7729797412428565e-17,2.871114632496364e-08,2.386434455596175e-20,7.276624754735403e-19,2.2339783592355342e-14
1.6554121947159255e-11,0.06210963536780779,0.0,0.001541779966529939,0.031075110263184432,0.31940956134517223,0.3504847196291491,0.20701213747104347,0.09201812784586827,0.0,1.5447103811796333e-32,6.178365971771062e-11,6.499428741772979e-31,0.0,9.469948210037116e-47,1.020183487012116e-13,7.901639361019703e-36,1.3630001166980433e-29,1.508229177016008e-48,3.851877521925474e-20,3.0535738916692614e-23,4.30773096261206e-78,1.1167223486256744e-18,8.98593956068776e-53,1.5000717230436435e-33,7.3297414749350825e-59,6.176670215507666e-11,1.786366100102383e-53,6.769541341687783e-08,9.105523149127906e-08,5.86995845789551e-08,7.244860673544279e-08,5.382565095672695e-08,2.9085116391328384e-08,5.4314869568989656e-11,1.9453166420184234e-10,3.3886512446953823e-15,4.9559275789443846e-12,1.9132180045166581e-10,1.4140418994970626e-10,2.789631945539328e-17,2.8883520705770846e-08,2.4438418734759628e-20,7.496409304298944e-19,2.260865189854345e-14
1.6652938796704418e-11,0.06210963536780779,0.0,0.0015417779697980384,0.031075110263184432,0.31940956062693393,0.3504847191976227,0.20701213701277626,0.09201812781303688,0.0,1.5768018778112247e-32,6.215246610874079e-11,6.616552802038501e-31,0.0,9.814204648999422e-47,1.0386533195583587e-13,8.091988251367758e-36,1.3793210460033536e-29,1.5354000234646583e-48,3.8979970320810165e-20,3.071801639306795e-23,4.4378461966296e-78,1.1233970205093729e-18,9.147821831163813e-53,1.5362076370169797e-33,7.596195994673038e-59,6.213530551061337e-11,1.8294015649301866e-53,6.772826318227999e-08,9.159629099152471e-08,5.905347178235789e-08,7.287976433875312e-08,5.411154422590848e-08,2.925762553037444e-08,5.469818670196034e-11,1.968506339982216e-10,3.429050210254376e-15,5.044694840014473e-12,1.9358338630181594e-10,1.4335303635535001e-10,2.806284149821686e-17,2.9055894639562432e-08,2.5022757706437412e-20,7.721464617114607e-19,2.287912556978845e-14
1.675175564624958e-11,0.06210963536780779,0.0,0.0015417759741816791,0.031075110263184432,0.31940955990871045,0.35048471876611176,0.20701213655489809,0.09201812778095791,0.0,1.6094168534279657e-32,6.252127249931688e-11,6.735076019052818e-31,0.0,1.016882708415085e-46,1.0573458640333321e-13,8.285755509528232e-36,1.3957391101422445e-29,1.5628952488216367e-48,3.9443909596095747e-20,3.090029386806859e-23,4.571086716783649e-78,1.1300717951419195e-18,9.311636731360842e-53,1.5729924802469046e-33,7.8706737956743385e-59,6.250390765765658e-11,1.8732099471275642e-53,6.776036081484571e-08,9.213732129797419e-08,5.9407401088000545e-08,7.331090646075645e-08,5.4397048924968246e-08,2.9430121537403003e-08,5.508147319284279e-11,1.9918322029438448e-10,3.469688519467605e-15,5.134509657609155e-12,1.958579140492155e-10,1.4531562026645297e-10,2.8229363540899304e-17,2.9228268126590597e-08,2.5617482211280923e-20,7.951884644939036e-19,2.315120455383588e-14
1.6850572495794743e-11,0.06210963536780779,0.0,0.001541773979663157,0.031075110263184432,0.3194095591905016,0.3504847183346163,0.2070121360974084,0.09201812774961421,0.0,1.6425620878048e-32,6.289007888943891e-11,6.855006710851615e-31,0.0,1.0534063722504992e-46,1.0762624818846125e-13,8.482981812550755e-36,1.412254309113548e-29,1.5907167779147707e-48,3.991059303800107e-20,3.108257134169489e-23,4.70750848855202e-78,1.136746672535754e-18,9.47739572927971e-53,1.6104339743434114e-33,8.153366990141519e-59,6.287250859621025e-11,1.9178004456806982e-53,6.779172349215394e-08,9.267832241374732e-08,5.976137249506462e-08,7.374203310229969e-08,5.468216558165457e-08,2.9602604412506494e-08,5.546472787099334e-11,2.0152942091613838e-10,3.5105661715928258e-15,5.225378033136265e-12,1.9814537770094915e-10,1.4729194099847666e-10,2.839588558344066e-17,2.940064116710348e-08,2.6222713674719503e-20,8.187764441120504e-19,2.342488879843168e-14
1.6949389345339905e-11,0.06210963536780779,0.0,0.00154177198622516,0.031075110263184432,0.3194095584723075,0.35048471790313634,0.20701213564030668,0.09201812771898894,0.0,1.6762444321099298e-32,6.32588852791069e-11,6.976353195656087e-31,0.0,1.0910167201658253e-46,1.0954045350356326e-13,8.683708077943605e-36,1.4288666429160958e-29,1.6188665355718454e-48,4.0380020639419567e-20,3.1264848813947186e-23,4.84716814158681e-78,1.1434216527033138e-18,9.645110292920965e-53,1.648539886555747e-33,8.444471119546842e-59,6.324110832627843e-11,1.9631823139833853e-53,6.782236799949358e-08,9.321929434195747e-08,6.011538600268021e-08,7.417314426422493e-08,5.4966894722995286e-08,2.9775074155773317e-08,5.584794960807444e-11,2.0388923368948264e-10,3.5516831658877915e-15,5.317305965522385e-12,2.0044577126641865e-10,1.4928199782504316e-10,2.8562407625840947e-17,2.957301376134536e-08,2.683857420696904e-20,8.429200166827472e-19,2.37001782513221e-14
1.7048206194885068e-11,0.06210963536780779,0.0,0.0015417699938507614,0.031075110263184432,0.3194095577541281,0.35048471747167187,0.20701213518359235,0.09201812768906575,0.0,1.7104708093930335e-32,6.362769166832086e-11,7.099123791872974e-31,0.0,1.1297394642193788e-46,1.114773385885693e-13,8.887975463671383e-36,1.445576111548719e-29,1.647346446620602e-48,4.0852192393248595e-20,3.1447126284825814e-23,4.990122973632267e-78,1.1500967356570385e-18,9.814791890284825e-53,1.6873180297718962e-33,8.74418519519288e-59,6.360970684786508e-11,2.0093648598368568e-53,6.785231073882207e-08,9.376023708571199e-08,6.046944160992764e-08,7.460423994736932e-08,5.525123687529878e-08,2.9947530767287985e-08,5.623113731656415e-11,2.062626564406089e-10,3.59303950161026e-15,5.4102994512137185e-12,2.027590887573426e-10,1.5128578997941911e-10,2.8728929668100187e-17,2.974538590955664e-08,2.7465186602675057e-20,8.676289097273908e-19,2.3977072860253754e-14
1.714702304443023e-11,0.06210963536780779,0.0,0.0015417680025234075,0.031075110263184432,0.3194095570359634,0.3504847170402229,0.20701213472726496,0.09201812765982859,0.0,1.745248215073228e-32,6.399649805708082e-11,7.223326818094594e-31,0.0,1.1696007700393253e-46,1.134370397309975e-13,9.095825368152719e-36,1.462382715010251e-29,1.6761584358887405e-48,4.132710829238924e-20,3.162940375433112e-23,5.136430954442669e-78,1.156771921409365e-18,9.986451989371189e-53,1.7267762625180766e-33,9.052711739011397e-59,6.397830416097423e-11,2.0563574454495915e-53,6.788156773751994e-08,9.430115064811211e-08,6.082353931583889e-08,7.503532015256537e-08,5.5535192564155074e-08,3.0119974247131186e-08,5.6614289948317594e-11,2.0864968699589983e-10,3.6346351780179904e-15,5.504364484176936e-12,2.0508532418775444e-10,1.5330331665594754e-10,2.8895451710218406e-17,2.991775761197401e-08,2.8102674340556034e-20,8.929129627941316e-19,2.4255572572973573e-14
1.7245839893975393e-11,0.06210963536780779,0.0,0.001541766012226914,0.031075110263184432,0.3194095563178134,0.3504847166087894,0.20701213427132395,0.09201812763126178,0.0,1.7805837174267798e-32,6.436530444538678e-11,7.348970593098868e-31,0.0,1.2106272621256452e-46,1.1541969326595493e-13,9.307299430257968e-36,1.4792864532995232e-29,1.7053044282039177e-48,4.180476832974639e-20,3.181168122246344e-23,5.2861507297002e-78,1.1634472099727317e-18,1.0160102058179624e-52,1.7669224889582198e-33,9.370256824600506e-59,6.434690026560986e-11,2.104169487437133e-53,6.791015465694486e-08,9.48420350322532e-08,6.117767911939935e-08,7.546638488064088e-08,5.581876231443688e-08,3.029240459537987e-08,5.699740649317927e-11,2.1105032318192956e-10,3.6764701943687404e-15,5.599507055900039e-12,2.074244715740019e-10,1.553345770114292e-10,2.906197375219561e-17,3.0090128868830474e-08,2.8751161583046765e-20,9.187821280797491e-19,2.453567733722879e-14
1.7344656743520555e-11,0.06210963536780779,0.0,0.0015417640229454536,0.031075110263184432,0.31940955559967815,0.35048471617737126,0.2070121338157688,0.09201812760335004,0.0,1.816484458074562e-32,6.473411083323875e-11,7.476063435849354e-31,0.0,1.2528460291828816e-46,1.1742543557613905e-13,9.522439529306904e-36,1.496287326415368e-29,1.7347863483937454e-48,4.228517249822858e-20,3.1993958689223117e-23,5.439341624932828e-78,1.1701226013595764e-18,1.0335753564709388e-52,1.8077646588934655e-33,9.697030118500102e-59,6.4715495161776e-11,2.1528104568219036e-53,6.793808680079078e-08,9.538289024122488e-08,6.153186101954919e-08,7.589743413241913e-08,5.610194665030066e-08,3.046482181210734e-08,5.738048597764379e-11,2.1346456282546314e-10,3.71854454992027e-15,5.695733155393208e-12,2.0977652493474548e-10,1.5737957016645562e-10,2.922849579403184e-17,3.026249968035548e-08,2.9410773175941984e-20,9.452464710511983e-19,2.4817387100766923e-14
1.7443473593065718e-11,0.06210963536780779,0.0,0.0015417620346635488,0.031075110263184432,0.3194095548815576,0.3504847157459687,0.20701213336059898,0.09201812757607844,0.0,1.8529576524692635e-32,6.510291722063676e-11,7.60461366549527e-31,0.0,1.296284629483671e-46,1.1945440309183874e-13,9.741287785066411e-36,1.5133853343566184e-29,1.7646061212857953e-48,4.2768320790747964e-20,3.2176236154610493e-23,5.59606364943218e-78,1.1767980955823356e-18,1.05134179769594e-52,1.849310767761646e-33,1.0033244921705541e-58,6.508408884947661e-11,2.2022898790330227e-53,6.796537912325584e-08,9.59237162781111e-08,6.188608501518478e-08,7.632846790871902e-08,5.638474609518771e-08,3.063722589738331e-08,5.7763527463563844e-11,2.1589240375345593e-10,3.760858243930342e-15,5.7930487691896596e-12,2.1214147829095754e-10,1.5943829520669444e-10,2.939501783572712e-17,3.043487004677494e-08,3.008163464804e-20,9.723161710668324e-19,2.5100701811335794e-14
1.754229044261088e-11,0.06210963536780779,0.0,0.0015417600473660662,0.031075110263184432,0.31940955416345174,0.3504847153145816,0.20701213290581397,0.09201812754943235,0.0,1.8900105903823488e-32,6.547172360758085e-11,7.734629601371529e-31,0.0,1.3409710962630603e-46,1.215067322909356e-13,9.963886557748187e-36,1.5305804771221075e-29,1.7947656717075955e-48,4.3254213200220305e-20,3.235851361862591e-23,5.75637750017141e-78,1.1834736926534464e-18,1.0693106762928276e-52,1.8915688566367766e-33,1.037911821141962e-58,6.545268132871573e-11,2.25261733390612e-53,6.799204623702414e-08,9.646451314599033e-08,6.224035110516024e-08,7.675948621035507e-08,5.666716117182514e-08,3.080961685127401e-08,5.814653004690346e-11,2.1833384379305363e-10,3.803411275656718e-15,5.89145988134651e-12,2.1451932566592094e-10,1.6151075118413042e-10,2.956153987728147e-17,3.060723996831139e-08,3.076387221078652e-20,1.0000015219972929e-18,2.538562141668346e-14
1.7641107292156043e-11,0.06210963536780779,0.0,0.0015417580610382062,0.031075110263184432,0.3194095534453606,0.35048471488321,0.20701213245141328,0.09201812752339748,0.0,1.9276506363907702e-32,6.584052999407099e-11,7.866119562998771e-31,0.0,1.386933943143608e-46,1.2358255969890483e-13,1.0190278448006444e-35,1.5478727547106678e-29,1.8252669244866295e-48,4.3742849719564836e-20,3.254079108126969e-23,5.920344565723088e-78,1.1901493925853457e-18,1.0874831390614285e-52,1.9345470122285417e-33,1.0734870683042822e-58,6.582127259949731e-11,2.303802455683156e-53,6.80181024210648e-08,9.700528084793563e-08,6.259465928828857e-08,7.719048903813752e-08,5.6949192402226966e-08,3.0981994673842275e-08,5.852949285653506e-11,2.2078888077159187e-10,3.846203644357164e-15,5.990972473445615e-12,2.169100610852281e-10,1.6359693711826226e-10,2.9728061918694915e-17,3.0779609445183986e-08,3.145761275791869e-20,1.0283129328460774e-18,2.567214586455826e-14
1.7739924141701205e-11,0.06210963536780779,0.0,0.0015417560756654945,0.031075110263184432,0.31940955272728416,0.35048471445185375,0.20701213199739635,0.09201812749795989,0.0,1.96588523036343e-32,6.620933638010721e-11,7.999091870083386e-31,0.0,1.4342021695912637e-46,1.2568202188881689e-13,1.042050629693559e-35,1.5652621671211332e-29,1.8561118044503405e-48,4.4234230341704275e-20,3.272306854254219e-23,6.088026930177059e-78,1.1968251953904695e-18,1.1058603328015396e-52,1.9782533668817866e-33,1.1100726792401778e-58,6.61898626618254e-11,2.3558549330122327e-53,6.804356162825316e-08,9.754601938701476e-08,6.294900956334308e-08,7.762147639287259e-08,5.723084030769516e-08,3.115435936514758e-08,5.891241505307886e-11,2.2325751251659582e-10,3.889235349289442e-15,6.0915925245944345e-12,2.193136785767798e-10,1.656968519972572e-10,2.989458395996746e-17,3.0951978477608604e-08,3.2162983865109223e-20,1.057260928369778e-18,2.5960275102708757e-14
