Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540)
5.1299591101377e-11,0.1081582643956193,0.0,0.0026837732275125656,0.03107509011342162,0.31940793737187595,0.3504666807393181,0.20701206654100737,0.09201817493789699,1.6627911196355836e-43,5.032393966413103e-18,1.6792810867897222e-05,7.14703634520158e-15,6.660068320807592e-31,1.6546930127755325e-27,6.356366037740194e-10,2.274940179125838e-21,5.125403711790657e-17,7.762572031737507e-27,9.644256571753272e-13,3.66726301337518e-12,1.7394665388098706e-42,1.940372207839503e-08,2.3052535860554752e-28,5.0710302419028157e-20,1.0661129333738095e-34,1.6785582688920083e-05,2.090184339025101e-32,3.701076335997586e-08,7.83416006930336e-08,8.186481373488872e-07,1.1528904685339636e-07,3.557110895066108e-08,1.0384378584678677e-07,1.1781158730642337e-08,5.385297462658322e-08,1.2233701176912366e-06,6.631589123938093e-08,9.37086638582231e-08,1.535833427860615e-07,1.195801890171518e-06,1.18059984399495e-07,1.7589068209032487e-14,2.195661423421216e-12,3.474742228695761e-08,1.5931183871851066e-08,1.1806244436890565e-08,6.675046818097941e-09,2.521363537587319e-10,6.692726486006034e-16,4.830922562629513e-12,5.235413540775667e-36,2.8474436051420114e-10,2.864847052794517e-10,1.900928720093759e-13,1.0327366554136495e-20,3.2510256068624595e-28,8.272997190999776e-08,5.363068680063431e-15,2.08567164817714e-16,1.2677680415693334e-12,1.1947398004949566e-15,1.4719579445938382e-25,8.331628346609329e-14
5.150849176632416e-11,0.1081582643956193,0.0,0.002683765820157912,0.03107509018356026,0.31940793031066134,0.35046660733934143,0.20701206605969558,0.09201817507852465,1.7081025410279183e-43,5.0960845341076316e-18,1.686116405417559e-05,7.233855858208943e-15,6.783215326485869e-31,1.692903445540291e-27,6.447027740955071e-10,2.3122093818101304e-21,5.167232491846318e-17,7.857789588417291e-27,9.722941701356231e-13,3.682196518047379e-12,1.7751728051555087e-42,1.9482713154776406e-08,2.33353011860409e-28,5.14701214236702e-20,1.090732534593625e-34,1.6853876867934145e-05,2.1244617628893723e-32,3.701085628538687e-08,7.837929833737466e-08,8.22721316425757e-07,1.1540657013932696e-07,3.557199866084255e-08,1.0394064759109553e-07,1.1802559772273239e-08,5.410137078417779e-08,1.2283961160042024e-06,6.694714593811686e-08,9.406642354934841e-08,1.5456579851837936e-07,1.200670002653611e-06,1.1854033016088347e-07,1.7781005569495345e-14,2.229390444232888e-12,3.498103152618304e-08,1.588304013707364e-08,1.1824246977926022e-08,6.729461075216787e-09,2.5424637257284845e-10,6.815857049773691e-16,4.863905201979434e-12,5.363383717841136e-36,2.870368603797773e-10,2.8882251912786936e-10,1.9232859104423125e-13,1.0533261364653359e-20,3.3040445956581387e-28,8.311955585223607e-08,5.4231209242739556e-15,2.1081976330835313e-16,1.287375948720906e-12,1.2078054918830078e-15,1.4959648069097104e-25,8.41347479113971e-14
5.171739243127132e-11,0.1081582643956193,0.0,0.0026837584115893334,0.031075090254325855,0.3194079232491167,0.3504665339404816,0.20701206557841448,0.09201817521977972,1.7544372719895813e-43,5.16032552864001e-18,1.6929516997236698e-05,7.32136679945738e-15,6.908045603352908e-31,1.7318428680755247e-27,6.538589239823703e-10,2.3499345654755485e-21,5.2092312689705673e-17,7.9537826139391e-27,9.80194632256517e-13,3.697130020982644e-12,1.8114630337878658e-42,1.9561704038425933e-08,2.3620369361405417e-28,5.223837157033342e-20,1.115821860397511e-34,1.692217056393149e-05,2.1591592435594768e-32,3.7010948410814854e-08,7.84168138664913e-08,8.26796425181658e-07,1.1552298276976162e-07,3.5572860959804855e-08,1.0403611181826682e-07,1.1823833328140906e-08,5.434901060357849e-08,1.2334224735353469e-06,6.758100900444487e-08,9.442266539781302e-08,1.5554993403673885e-07,1.2055381038099818e-06,1.1902067199444896e-07,1.7974144826270917e-14,2.263485642040105e-12,3.5215110062103824e-08,1.58350562633833e-08,1.1842081466477715e-08,6.7840957319463584e-09,2.5636560383922756e-10,6.940729837687082e-16,4.896950804310919e-12,5.4939367408800494e-36,2.893385473108648e-10,2.9116983159368474e-10,1.9458105477888043e-13,1.0742393041031537e-20,3.3577063547842947e-28,8.350926758614812e-08,5.4834354197961456e-15,2.1307960699145571e-16,1.3071991451258056e-12,1.2211172115553485e-15,1.5202622673043187e-25,8.49552262663357e-14
5.1926293096218483e-11,0.1081582643956193,0.0,0.002683751001819113,0.031075090325712644,0.3194079161872409,0.3504664605427283,0.20701206509716336,0.09201817536166226,1.801813592738884e-43,5.225119533456016e-18,1.6997869697081557e-05,7.409571801557494e-15,7.034573816922731e-31,1.77152230323213e-27,6.631055407414858e-10,2.3881194326731744e-21,5.2514000432392383e-17,8.050554253202141e-27,9.881270432764533e-13,3.712063522180966e-12,1.8483443583828773e-42,1.9640694729360088e-08,2.3907749725310946e-28,5.301511431195415e-20,1.1413880140250587e-34,1.699046377691438e-05,2.1942802025257595e-32,3.7011039736830456e-08,7.845415073212009e-08,8.308734420391991e-07,1.1563829520665127e-07,3.5573696607552355e-08,1.0413019399745743e-07,1.1844980202662203e-08,5.459589094467223e-08,1.2384491902859621e-06,6.821747074740469e-08,9.477739045143039e-08,1.5653573774331968e-07,1.2104061936406106e-06,1.1950100989300888e-07,1.816848740883583e-14,2.2979492888319105e-12,3.5449656056214e-08,1.5787234242753425e-08,1.1859749623191135e-08,6.838950782354487e-09,2.584940527067055e-10,7.067361974905271e-16,4.930059156242189e-12,5.6271138204860154e-36,2.916494212731376e-10,2.935266426606836e-10,1.9685031508719552e-13,1.0954798812714951e-20,3.412016010613612e-28,8.38991051316508e-08,5.5440101856568765e-15,2.1538343013999827e-16,1.3272394228165534e-12,1.2342225962584565e-15,1.544852630411366e-25,8.577767648325046e-14
5.2135193761165646e-11,0.1081582643956193,0.0,0.0026837435908595294,0.031075090397714916,0.31940790912503264,0.350466387146071,0.2070120646159415,0.09201817550417243,1.850250022625527e-43,5.290469133812293e-18,1.7066222153711146e-05,7.498473496634386e-15,7.1628146871961645e-31,1.8119528975805753e-27,6.724431118287032e-10,2.426767700898967e-21,5.2937388147281764e-17,8.14810765110455e-27,9.960914029333984e-13,3.7269970216423354e-12,1.8858239704764212e-42,1.971968522759513e-08,2.4197451616412943e-28,5.380041132115784e-20,1.1674381784564703e-34,1.7058756506885054e-05,2.2298280752151632e-32,3.7011130264078385e-08,7.849131231027843e-08,8.349523455854863e-07,1.1575251781339977e-07,3.557450634300974e-08,1.0422290945620954e-07,1.1866001197282845e-08,5.4842008759396316e-08,1.2434762662572966e-06,6.885652146481197e-08,9.513059985560436e-08,1.5752319810660506e-07,1.2152742721454786e-06,1.1998134384938033e-07,1.8364034725835118e-14,2.3327836591157313e-12,3.568466769034612e-08,1.573957598005058e-08,1.1877253164822395e-08,6.894026220509144e-09,2.6063172432396776e-10,7.195770677778469e-16,4.963230048801992e-12,5.7629566522505397e-36,2.939694822322686e-10,2.958929523126521e-10,1.9913642373922622e-13,1.1170516178783205e-20,3.4669787095623167e-28,8.428906653061109e-08,5.6048432437343105e-15,2.1769178610953828e-16,1.3474979290709323e-12,1.2473922134367565e-15,1.569738209666658e-25,8.660205661207183e-14
5.234409442611281e-11,0.1081582643956193,0.0,0.002683736178722865,0.03107509047032703,0.3194079020624908,0.3504663137504995,0.2070120641347481,0.09201817564731027,1.8997653221129783e-43,5.356376916761148e-18,1.7134574367126467e-05,7.588074516338539e-15,7.292782988720679e-31,1.8531459223256458e-27,6.818721248434195e-10,2.4658831025934127e-21,5.3362475835132316e-17,8.246445952543357e-27,1.0040877109648405e-12,3.741930519366747e-12,1.9239091196979922e-42,1.979867553314709e-08,2.4489484373359644e-28,5.459432449025221e-20,1.1939796170023734e-34,1.712704875384579e-05,2.2658063109919208e-32,3.7011219993275766e-08,7.852830190292233e-08,8.390331145707847e-07,1.1586566085579203e-07,3.557529088460682e-08,1.0431427338061742e-07,1.188689711042806e-08,5.508736109057617e-08,1.248503701450557e-06,6.949815144408742e-08,9.548229485114486e-08,1.5851230366115265e-07,1.220142339324567e-06,1.2046167385638034e-07,1.8560788187516985e-14,2.3679910298920096e-12,3.592014316648384e-08,1.5692083295083008e-08,1.1894593803711683e-08,6.949322040478435e-09,2.627786238395471e-10,7.325973253862162e-16,4.996463277389671e-12,5.901507420597748e-36,2.9629873015392997e-10,2.982687605333777e-10,2.0143943240145868e-13,1.1389582908714371e-20,3.5225996180716645e-28,8.46791498466439e-08,5.66593261900581e-15,2.1997943821606014e-16,1.3679756371240463e-12,1.2610584218450407e-15,1.5949213273082626e-25,8.742832480544711e-14
5.253210502456525e-11,0.1081582643956193,0.0,0.0026837295068036114,0.031075090536194748,0.3194078957059168,0.35046624769540513,0.20701206370169786,0.09201817577667108,1.9452672265525433e-43,5.4161733071655505e-18,1.7196091151252873e-05,7.6693155313138e-15,7.411243668981583e-31,1.8908809393956055e-27,6.904368225170022e-10,2.5014894601387678e-21,5.374650823170662e-17,8.33562411561843e-27,1.0113117038359825e-12,3.755370665833612e-12,1.9587095270592005e-42,1.9869766643412904e-08,2.4754314463295846e-28,5.531626449015878e-20,1.2182930193882475e-34,1.718851136313881e-05,2.29855754576196e-32,3.7011300067869914e-08,7.856144815935851e-08,8.427073841761284e-07,1.1596657497315434e-07,3.557597600901155e-08,1.0439535778751976e-07,1.190559714502468e-08,5.530752132843204e-08,1.2530287002602016e-06,7.007781565915514e-08,9.579752662846004e-08,1.5940389587564827e-07,1.2245235901021883e-06,1.2089396748003092e-07,1.873889871110223e-14,2.399998462949133e-12,3.6132466209953195e-08,1.5649482884700884e-08,1.1910062508154191e-08,6.999276699999716e-09,2.647187275117698e-10,7.44470371213418e-16,5.026426314810528e-12,6.028553660571681e-36,2.9840290810801554e-10,3.0041510919491924e-10,2.0352663232528985e-13,1.1589638106727187e-20,3.5732254910904464e-28,8.503032748711432e-08,5.721130578282863e-15,2.221131810306632e-16,1.386594691273283e-12,1.2731331094292324e-15,1.6178424549291094e-25,8.81735459745906e-14
5.27201156230177e-11,0.1081582643956193,0.0,0.0026837228339498184,0.03107509060254792,0.31940788934907083,0.3504661816411747,0.2070120632686697,0.09201817590654046,1.9916724283905936e-43,5.476425810884175e-18,1.7257607738377236e-05,7.751127048325112e-15,7.53112642779369e-31,1.929251150630965e-27,6.990763388704418e-10,2.5374799731764592e-21,5.413191760754704e-17,8.425442890552105e-27,1.0185615744854011e-12,3.7688108108935264e-12,1.9940117062368686e-42,1.994085759762964e-08,2.5021046926729877e-28,5.604527931923342e-20,1.243015711969303e-34,1.7249973581197266e-05,2.3316627141292917e-32,3.701137949730283e-08,7.859446002954628e-08,8.463831324418237e-07,1.1606663022847124e-07,3.557664178820108e-08,1.0447537050959558e-07,1.1924197085567657e-08,5.5527057171882235e-08,1.2575539900413712e-06,7.06595541079412e-08,9.611153384993702e-08,1.6029680319568134e-07,1.2289048317058983e-06,1.2132625789363587e-07,1.8917988335202728e-14,2.4323115361796423e-12,3.6345162242475785e-08,1.560701921000606e-08,1.192540188542205e-08,7.049409859661979e-09,2.6666631370488486e-10,7.564914046430948e-16,5.056439539116865e-12,6.157859346761455e-36,3.005145274489175e-10,3.025691516722048e-10,2.056276005430664e-13,1.1792465018813549e-20,3.6243925094428525e-28,8.5381600947993e-08,5.776533122486507e-15,2.24228906982728e-16,1.4053938585992805e-12,1.2851802718874283e-15,1.6410081820976248e-25,8.892023231515956e-14
5.28893251616249e-11,0.1081582643956193,0.0,0.00268371682758977,0.031075090662677548,0.319407883627676,0.3504661221931,0.20701206287896273,0.09201817602385777,2.0342211500824836e-43,5.5310446028716035e-18,1.7312972498353012e-05,7.825246777720497e-15,7.640245782966747e-31,1.9643344381766588e-27,7.069161675746558e-10,2.5702021621794695e-21,5.447996336353311e-17,8.506829405988312e-27,1.0251085834113216e-12,3.780906940244505e-12,2.0262171501629165e-42,2.0004839323012032e-08,2.52627382998572e-28,5.670747930983286e-20,1.265620593464455e-34,1.7305289242945697e-05,2.3617620809374294e-32,3.7011450432729834e-08,7.86240576809811e-08,8.496925576043508e-07,1.1615595165319175e-07,3.55772248490762e-08,1.0454647457979698e-07,1.1940851927411837e-08,5.57241039431349e-08,1.2616269996257336e-06,7.118488631457545e-08,9.6393094257284e-08,1.611015374026053e-07,1.2328479413055307e-06,1.2171531651696336e-07,1.9080006950838035e-14,2.4616560005324987e-12,3.6536906527774994e-08,1.5568919769825377e-08,1.1939097772809961e-08,7.094682317404718e-09,2.684255419358794e-10,7.674379224841057e-16,5.083494234821197e-12,6.276192552814239e-36,3.024213472207725e-10,3.045143681044563e-10,2.075302747848042e-13,1.1977402275153044e-20,3.6709086522341145e-28,8.56978278589238e-08,5.826569148435669e-15,2.2612559164698897e-16,1.4224676135436203e-12,1.296318674334027e-15,1.6620678833503497e-25,8.959347772047612e-14
5.305853470023211e-11,0.1081582643956193,0.0,0.0026837108204865166,0.031075090723194303,0.3194078779060595,0.3504660627457139,0.20701206248927292,0.09201817614158711,2.077523484682427e-43,5.5860357555623415e-18,1.736833709875823e-05,7.899831564649818e-15,7.750533797053429e-31,1.9999453397959394e-27,7.14817146943692e-10,2.6032397591192306e-21,5.482912447357606e-17,8.588738345383496e-27,1.031676553041385e-12,3.793003068455846e-12,2.0588373763300845e-42,2.006882092201188e-08,2.5505981072810446e-28,5.737548015130991e-20,1.2885654462648888e-34,1.736060458779668e-05,2.3921520546935181e-32,3.701152084663224e-08,7.865354992672718e-08,8.530031572221366e-07,1.1624458856860809e-07,3.557779297602235e-08,1.0461672711190134e-07,1.1957426577489905e-08,5.5920641959376816e-08,1.2657002448982355e-06,7.17118877220788e-08,9.667366449759089e-08,1.6190732422047315e-07,1.2367910434742728e-06,1.2210437253209497e-07,1.9242820173606272e-14,2.491250596949202e-12,3.6728950988926346e-08,1.553093283287102e-08,1.1952690806368568e-08,7.140099353606985e-09,2.701908367845427e-10,7.785062853113453e-16,5.110589367969862e-12,6.396405049116372e-36,3.0433419447743154e-10,3.064658165092747e-10,2.094441589355475e-13,1.2164627985754056e-20,3.7178689921318926e-28,8.601413028956654e-08,5.876768685449706e-15,2.281056647580791e-16,1.4396886841447815e-12,1.3074685524174567e-15,1.6833283477000479e-25,9.026786337753064e-14
5.322774423883931e-11,0.1081582643956193,0.0,0.002683704812646579,0.031075090784095337,0.3194078721842207,0.35046600329901106,0.2070120620995999,0.09201817625972852,2.1215899939954453e-43,5.641400648031222e-18,1.7423701539593435e-05,7.974882806611724e-15,7.861998453189936e-31,2.0360901506024593e-27,7.227795364170978e-10,2.636594783424116e-21,5.517940093807919e-17,8.671171380062265e-27,1.038265483234934e-12,3.805099195527544e-12,2.0918763784225775e-42,2.0132802394637208e-08,2.5750780208512875e-28,5.804931526284736e-20,1.3118543270605608e-34,1.7415919615751423e-05,2.4228345019775883e-32,3.701159073955449e-08,7.868293835430937e-08,8.563149203825076e-07,1.1633254620214475e-07,3.557834650529645e-08,1.0468613584039659e-07,1.1973921452574366e-08,5.611666985958934e-08,1.2697737258594193e-06,7.224055314911575e-08,9.695324544532201e-08,1.6271415771305187e-07,1.2407341382121131e-06,1.224934259352134e-07,1.940642871374653e-14,2.5210965413419178e-12,3.6921294717518167e-08,1.5493059175214444e-08,1.196618188229329e-08,7.1856609651166646e-09,2.719622009866521e-10,7.896974348113948e-16,5.1377248400558896e-12,6.518520452138359e-36,3.062530692006492e-10,3.0842349687804597e-10,2.1136928020618374e-13,1.2354162876677076e-20,3.765276322878078e-28,8.633050726170878e-08,5.927130692877735e-15,2.300791641083239e-16,1.4570582188868506e-12,1.3183096022614922e-15,1.7047908304014066e-25,9.094336732565461e-14
5.339695377744652e-11,0.1081582643956193,0.0,0.0026836988040764786,0.031075090845377847,0.319407866462159,0.3504659438529865,0.20701206170994335,0.09201817637828205,2.166431348302681e-43,5.697140660091009e-18,1.7479065820859132e-05,8.050401900925277e-15,7.97464775816358e-31,2.0727752215199352e-27,7.308035954838395e-10,2.670269260954823e-21,5.55307927574459e-17,8.754130181348764e-27,1.0448753738511072e-12,3.817195321459599e-12,2.1253381756771923e-42,2.0196783740895936e-08,2.599714066988464e-28,5.872901815817826e-20,1.3354913285132204e-34,1.7471234326811155e-05,2.453811295370826e-32,3.701166011206858e-08,7.87122245229834e-08,8.596278362378852e-07,1.1641982974130593e-07,3.557888576558111e-08,1.0475470844132497e-07,1.1990336968036896e-08,5.631218631923324e-08,1.2738474425098108e-06,7.277087741170745e-08,9.723183801118948e-08,1.6352203197198604e-07,1.2446772255190417e-06,1.2288247672250143e-07,1.95708332675999e-14,2.5511950506384855e-12,3.711393681338231e-08,1.545529954084891e-08,1.1979571893783137e-08,7.231367148781697e-09,2.737396372779198e-10,8.010123165994347e-16,5.164900554361875e-12,6.642562597260838e-36,3.0817797137217923e-10,3.103874092021569e-10,2.1330566576361717e-13,1.254602779214552e-20,3.813133446869945e-28,8.664695780603471e-08,5.977654131922185e-15,2.3188867611548866e-16,1.4745764500415312e-12,1.3295060073590277e-15,1.7264565904988177e-25,9.161996765955724e-14
5.356616331605372e-11,0.1081582643956193,0.0,0.002683692794782733,0.031075090907039044,0.31940786073987393,0.35046588440763493,0.20701206132030292,0.09201817649724776,2.2120583270690346e-43,5.7532571722871996e-18,1.753442994255584e-05,8.126390244733529e-15,8.088489742442108e-31,2.1100069596079523e-27,7.388895836804906e-10,2.7042652240042547e-21,5.588329993207954e-17,8.837616420566665e-27,1.0515062247488363e-12,3.829291446252002e-12,2.1592268129647908e-42,2.02607649607959e-08,2.6245067419842795e-28,5.941462244558328e-20,1.3594805794664884e-34,1.752654872097708e-05,2.4850843134558076e-32,3.701172896477352e-08,7.874140996424411e-08,8.629418940069788e-07,1.1650644433398159e-07,3.5579411078156953e-08,1.048224525314507e-07,1.2006673537835636e-08,5.650719004986231e-08,1.2779213948499196e-06,7.33028553234924e-08,9.750944314146743e-08,1.6433094111671054e-07,1.2486203053950473e-06,1.232715248901419e-07,1.973603454953362e-14,2.5815473427619214e-12,3.73068763845307e-08,1.5417654642336806e-08,1.1992861730893612e-08,7.277217901450087e-09,2.755231483939928e-10,8.12451880219523e-16,5.192116415946466e-12,6.768555541173256e-36,3.101089009737753e-10,3.1235755347299446e-10,2.1525334273085682e-13,1.2740243694807757e-20,3.8614431750925725e-28,8.696348096205668e-08,6.028337965709241e-15,2.3390463465807324e-16,1.492243774890554e-12,1.3410298899551204e-15,1.7483268908265116e-25,9.229764253089384e-14
5.3718451900800205e-11,0.1081582643956193,0.0,0.00268368738580503,0.031075090962855614,0.3194078555896257,0.35046583090738975,0.2070120609696401,0.09201817660466931,2.2538033146457515e-43,5.8040850824876606e-18,1.7584257515651828e-05,8.195182117078639e-15,8.191973925387556e-31,2.143988265247844e-27,7.462201370074731e-10,2.735138145740551e-21,5.620151001833646e-17,8.91320637664276e-27,1.0574919114807647e-12,3.840177957590761e-12,2.190094898558837e-42,2.0318347950675533e-08,2.6469544773394933e-28,6.003673984790337e-20,1.3813755204602448e-34,1.7576331404783223e-05,2.5134848593285705e-32,3.701179048828768e-08,7.876759198323821e-08,8.65925513477582e-07,1.1658382974119096e-07,3.5579872193888095e-08,1.0488272008267168e-07,1.2021309293099788e-08,5.668225398800387e-08,1.2815881534711333e-06,7.37830450259117e-08,9.77584443115142e-08,1.6505983933634942e-07,1.2521690709300048e-06,1.236216659980649e-07,1.9885397488670638e-14,2.609082397412192e-12,3.748077560924623e-08,1.5383872896932803e-08,1.2004737668187216e-08,7.318607182744429e-09,2.771335046346266e-10,8.228548784083789e-16,5.216644940247385e-12,6.883637185082371e-36,3.118518910528373e-10,3.1413601162408127e-10,2.1701592853862125e-13,1.2917065522520687e-20,3.9053112373585258e-28,8.724841309869387e-08,6.07408969824901e-15,2.357830728307988e-16,1.5082731517505969e-12,1.3510965489365714e-15,1.7681860898049194e-25,9.290845063402909e-14
