Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626)
6.56607230026907e-25,0.1547348997255798,0.0,0.003842067560186146,0.031075110263184432,0.31940968187635493,0.3504847921395393,0.20701222018021495,0.09201819554070598,2.408380384275807e-120,5.922096422071573e-55,9.56377802300996e-18,7.155678110570517e-51,3.090126952024371e-85,3.516157585159519e-88,2.465583395904202e-35,7.986647931776276e-60,2.595459378441412e-40,1.7087957441545276e-61,7.097363531110905e-38,3.710779203168063e-22,3.3966509875996686e-99,2.1336726333506124e-18,2.3489762613341405e-61,7.29277173235328e-55,6.988597240615451e-94,9.564162346092137e-18,1.4393652318987864e-78,1.6754225446810716e-20,5.726693402599128e-21,4.026483648917599e-21,4.5495076404754056e-21,3.768313324785853e-21,1.832541888833117e-21,9.289883078545425e-22,7.551070723224973e-35,2.349182543047876e-16,7.413055435409509e-48,3.6060463555969755e-34,1.8272426248205565e-34,2.341953491122645e-16,1.808790395897414e-21,1.4547127338328245e-45,5.031279188111989e-57,1.3793021676677031e-18,1.2887049451632634e-21,7.759041682226853e-22,2.1788033756587447e-34,1.415289806080509e-35,1.0257885053675983e-54,5.846561922529955e-37,1.8564335016200777e-95,3.145202799792496e-20,1.7439134850773875e-33
1.3137849268044889e-24,0.1547348997255798,0.0,0.003842067560186146,0.031075110263184432,0.3194096818763547,0.3504847921395391,0.20701222018021495,0.09201819554070598,7.710276888317889e-119,4.742480169195902e-54,1.9135865149428258e-17,5.7300787353859435e-50,2.4721015838701165e-84,1.1265595536553753e-86,9.868759079387247e-35,6.39417456929339e-59,1.0388601476114766e-39,1.3684224896534893e-60,2.840795038761037e-37,7.424782367416202e-22,1.0885553407903012e-97,4.269199022247138e-18,1.881086112642571e-60,5.838651703305265e-54,2.2391120981876444e-92,1.9136634129496247e-17,2.3054888991382592e-77,3.3523007127709437e-20,1.1458362212147081e-20,8.05646554601432e-21,9.102967937457515e-21,7.53990059685564e-21,3.666675907892653e-21,1.85878372979041e-21,3.0223961551143213e-34,4.700406078748266e-16,5.934951803392033e-47,1.4433583050408368e-33,7.313732430991776e-34,4.685941694227148e-16,3.619152286491523e-21,5.822642026106998e-45,4.0280825836160817e-56,2.759802686480209e-18,2.578529529722861e-21,1.5524824495359789e-21,8.720891628103405e-34,5.664847576003241e-35,8.212550618757615e-54,2.340148427085582e-36,2.972052702293002e-94,6.2931381823826e-20,6.98019871001437e-33
2.6281403203596528e-24,0.1547348997255798,0.0,0.003842067560186146,0.031075110263184432,0.3194096818763542,0.3504847921395386,0.20701222018021495,0.09201819554070598,2.4678421625900122e-117,3.795906286901625e-53,3.828003940226483e-17,4.5862785498103855e-49,1.9776812881721033e-83,3.607214809260513e-85,3.948789097153371e-34,5.117282975645491e-58,4.156793768452235e-39,1.0952926203788375e-59,1.1366880461938891e-36,1.485278869591248e-21,3.4859825566095186e-96,8.540251800040184e-18,1.5056313039668329e-59,4.672695848091049e-53,7.169579534405754e-91,3.828157769630445e-17,3.6907870067689716e-76,6.706057048947688e-20,2.292169983123126e-20,1.6116429340221447e-20,1.8209888531418447e-20,1.5083075140992668e-20,7.334943946016357e-21,3.718374573661494e-21,1.2093521473768128e-33,9.40285315014903e-16,4.7497651957282365e-46,5.775313281419803e-33,2.926445630161697e-33,9.373918100436139e-16,7.239876067679741e-21,2.3298152446728186e-44,3.2236902834013073e-55,5.520803724105219e-18,5.1581786988421e-21,3.1056390121601352e-21,3.489492599980329e-33,2.266676910968614e-34,6.5725385936299565e-53,9.363641893335406e-36,4.7566916033563695e-93,1.2589008947563474e-19,2.792988696992315e-32
5.25685110746998e-24,0.1547348997255798,0.0,0.003842067560186146,0.031075110263184432,0.31940968187635327,0.3504847921395376,0.20701222018021495,0.09201819554070598,7.897980874863661e-116,3.0374940779331117e-52,7.656838790793786e-17,3.6699092770469854e-48,1.5821450927200237e-82,1.1546647478443003e-83,1.579772768565495e-33,4.0946038747571434e-57,1.662988181535821e-38,8.764560019526054e-59,4.5474923515806446e-36,2.9708801352905037e-21,1.1159314708767751e-94,1.7082357355626254e-17,1.2048100832022688e-58,3.738866624345947e-52,2.2949730423571283e-89,7.657146482992073e-17,5.906863483647615e-75,1.3413569721289177e-19,4.584837506935269e-20,3.223635692869047e-20,3.6423729719327174e-20,3.016942422925652e-20,1.467148002228229e-20,7.437556261401055e-21,4.838196072339773e-33,1.8807747292950506e-15,3.8005338119864917e-45,2.310501378384851e-32,1.1707688107596765e-32,1.874987091285406e-15,1.4481323630056178e-20,9.32077806314186e-44,2.579442017953398e-54,1.1042805799355238e-17,1.0317477037080756e-20,6.211952137398724e-21,1.3960242621044461e-32,9.068183615241126e-34,5.259030328011397e-52,3.746066481484706e-35,7.611832388784036e-92,2.5180750477927887e-19,1.1173773472988143e-31
1.0514272681690636e-23,0.1547348997255798,0.0,0.0038420675601861455,0.031075110263184432,0.3194096818763514,0.35048479213953565,0.20701222018021495,0.09201819554070598,2.5274959703377347e-114,2.4303029192707794e-51,1.5314508491928346e-16,2.9362820391085084e-47,1.2657162722361213e-81,3.695496912026085e-82,6.319605370294833e-33,3.275994130773748e-56,6.652494113006884e-38,7.012535746595517e-58,1.819144984535889e-35,5.942082666689015e-21,3.571648133804109e-93,3.4166568466798286e-17,9.639700974711902e-58,2.9913773081647494e-51,7.345046089826173e-88,1.5315123909715287e-16,9.452265175416638e-74,2.682859506592414e-19,9.170172554540787e-20,6.447621210584753e-20,7.285141209509208e-20,6.034212240574344e-20,2.934455217488824e-20,1.4875919636869763e-20,1.9354359367227543e-32,3.761753557855324e-15,3.0407157425926214e-44,9.242757698742113e-32,4.6834563875682415e-32,3.750177653768969e-15,2.896421875480904e-20,3.72861466367845e-43,2.0637495517465188e-53,2.2086809949855268e-17,2.0636073713558775e-20,1.2424578387837001e-20,5.584551525006881e-32,3.627568661393753e-33,4.207624086383619e-51,1.4985485463530516e-34,1.2179832479699444e-90,5.036423353866733e-19,4.469873152103725e-31
2.1029115830131945e-23,0.1547348997255798,0.0,0.0038420675601861447,0.031075110263184432,0.3194096818763476,0.35048479213953176,0.20701222018021495,0.09201819554070598,8.088218769217252e-113,1.9443654056983335e-50,3.062984789419729e-16,2.349167486907268e-46,1.0125736508532354e-80,1.1826501752541407e-80,2.5279450109870477e-32,2.620919723725464e-55,2.6611059264309146e-37,5.610383711341818e-57,7.276876036493427e-35,1.1884487729486038e-20,1.1430342025445796e-91,6.833499068914192e-17,7.712248933203046e-57,2.393215456074718e-50,2.3505959420813605e-86,3.063107876316153e-16,1.5124651235265006e-72,5.365864575500203e-19,1.8340842649676748e-19,1.2895592246103775e-19,1.4570677684641165e-19,1.2068751875855412e-19,5.869069648039652e-20,2.9752646387765497e-20,7.742058773711496e-32,7.523711214975786e-15,2.4326880774476314e-43,3.697253521896844e-31,1.8734587866451898e-31,7.500558778736011e-15,5.793000900431471e-20,1.491506555254907e-42,1.651078020473135e-52,4.4174818250855306e-17,4.127326706651766e-20,2.4849830888557954e-20,2.233911508556975e-31,1.4510865097199718e-32,3.366259207243167e-50,5.994438103570561e-34,1.948845249015857e-89,1.0073119966018886e-18,1.7880220160137475e-30
4.2058802127014567e-23,0.1547348997255798,0.0,0.0038420675601861434,0.031075110263184432,0.31940968187634006,0.35048479213952394,0.20701222018021495,0.09201819554070598,2.588272598951581e-111,1.5555415541737577e-49,6.126052669873447e-16,1.879390733682389e-45,8.100609453986199e-80,3.784626428965054e-79,1.0111985773349667e-31,2.096785548070676e-54,1.0644640272035957e-36,4.488449019034746e-56,2.910809635321603e-34,2.3769297855080084e-20,3.6578803368327492e-90,1.3667183513382754e-16,6.169994413895081e-56,1.9146178098904594e-49,7.522196937321326e-85,6.126298847005332e-16,2.420026356944327e-71,1.0731874713238967e-18,3.668218283964838e-19,2.5791534317492277e-19,2.9141750634820986e-19,2.4137831146352273e-19,1.1738298509259858e-19,5.950609988939025e-20,3.0968865159945323e-31,1.5047626529216367e-14,1.9461966565480346e-42,1.4789314977767406e-30,7.493987612512792e-31,1.5001321028669743e-14,1.1586158950332593e-19,5.966147602254081e-42,1.3208937687441309e-51,8.835083485285526e-17,8.254765377244679e-20,4.970033588937747e-20,8.935827834572395e-31,5.804464131312735e-32,2.693071342758628e-49,2.397824027492657e-33,3.1182100391240316e-88,2.014651319034022e-18,7.152233576990819e-30
8.411817472077982e-23,0.1547348997255798,0.0,0.0038420675601861408,0.031075110263184432,0.3194096818763249,0.35048479213950834,0.20701222018021495,0.09201819554070598,8.282611188770256e-110,1.2444529354855261e-48,1.2252188430780596e-15,1.5035352852813625e-44,6.480552336739537e-79,1.2111037967092702e-77,4.044835455587047e-31,1.6774483465483977e-53,4.2578994224628664e-36,3.5908160360793424e-55,1.1643356983789105e-33,4.7538918106268176e-20,1.1705490507070301e-88,2.7334552402319216e-16,4.936073639240972e-55,1.5317124261673043e-48,2.4071494086342846e-83,1.225268078838341e-15,3.8721078997282345e-70,2.146389498840924e-18,7.336486321839046e-19,5.158341846167107e-19,5.828389653484429e-19,4.827598968708494e-19,2.347675623217447e-19,1.190130068919729e-19,1.2387672078313109e-30,3.0095457157696144e-14,1.5569758033322352e-41,5.915786169697432e-30,2.997625538448556e-30,3.000284552853582e-14,2.3172475050134777e-19,2.386483316969837e-41,1.0567275559458473e-50,1.7670286805685474e-16,1.6509642718435054e-19,9.940134588852694e-20,3.5743674942211824e-30,2.3218092712263755e-31,2.1544826653349242e-48,9.591393695482351e-33,4.989182171597392e-87,4.029329963905104e-18,2.860922533643227e-29
1.682369199083103e-22,0.1547348997255798,0.0,0.0038420675601861356,0.031075110263184432,0.31940968187629465,0.3504847921394771,0.20701222018021495,0.09201819554070598,2.6505483159070964e-108,9.955702253071279e-48,2.4504459952593756e-15,1.2028373081596641e-43,5.184649116982098e-78,3.875569493003004e-76,1.617942411521391e-30,1.341966640832513e-52,1.7031684317537884e-35,2.872675557377498e-54,4.657366482121581e-33,9.507815860864435e-20,3.7458007115194906e-87,5.466929018018946e-16,3.948890154881108e-54,1.2253772122842843e-47,7.702952330388209e-82,2.4505444671138453e-15,6.19542522293619e-69,4.2927935537520754e-18,1.467302239710699e-18,1.0316718675563593e-18,1.165681883335455e-18,9.655230676750602e-19,4.695367167990051e-19,2.3802682089447084e-19,4.95509403445917e-30,6.01911184146502e-14,1.2455880339704511e-40,2.3663265036656802e-29,1.1990563140837393e-29,6.00058945282624e-14,4.63451072497389e-19,9.545981817073647e-41,8.453870609093404e-50,3.53406934464852e-16,3.3019397400833984e-19,1.9880336587686766e-19,1.4297542697990263e-29,9.287284322554136e-31,1.7235963687883716e-47,3.836577005393645e-32,7.982728350363024e-86,8.058687253674525e-18,1.1443748340531252e-28
3.364744102833713e-22,0.1547348997255798,0.0,0.003842067560186125,0.031075110263184432,0.3194096818762341,0.35048479213941464,0.20701222018021495,0.09201819554070598,8.483093526079594e-107,7.964593310252082e-47,4.900900299621554e-15,9.622734793669648e-43,4.1483824414487294e-77,1.2401882127603796e-74,6.471786104699432e-30,1.0735764986003887e-51,6.812691052594117e-35,2.298149537342289e-53,1.8629513305803423e-32,1.9015663961339667e-19,1.1986632276140833e-85,1.0933876573591929e-15,3.1591246213478873e-53,9.803046783771926e-47,2.464956621433501e-80,4.901097243664403e-15,9.912722423607521e-68,8.585601663082766e-18,2.934609454572099e-18,2.063347233659945e-18,2.3313677192556624e-18,1.9310494092417105e-18,9.390750258293974e-19,4.760544488887968e-19,1.9820426545454804e-29,1.203824409285363e-13,9.96473383736571e-40,9.465330086410089e-29,4.7962374536786266e-29,1.2001199252769335e-13,9.26903716489462e-19,3.818402434163376e-40,6.7631165477756695e-49,7.068150672808396e-16,6.603890676570459e-19,3.9760740581371606e-19,5.71903162344753e-29,3.714923176601079e-30,1.3788811896539095e-46,1.5346347156154942e-31,1.2772394824772319e-84,1.6117401833322392e-17,4.577510977434475e-28
6.729493910334933e-22,0.1547348997255798,0.0,0.003842067560186104,0.031075110263184432,0.319409681876113,0.3504847921392897,0.20701222018021495,0.09201819554070596,2.7162870417394626e-105,6.371687251343789e-46,9.801808908344089e-15,7.698202379948662e-42,3.320827955283133e-76,3.9686118408582385e-73,2.588717733609487e-29,8.588624740341534e-51,2.725079886159798e-34,1.838523266456883e-52,7.451814797795173e-32,3.8031360162290123e-19,3.8357335282869916e-84,2.186777168473362e-15,2.5273046960650372e-52,7.842449061234098e-46,7.88788018977471e-79,9.802202796763723e-15,1.5860389531455054e-66,1.7171217879777697e-17,5.869223883526143e-18,4.126697966764271e-18,4.6627393908808105e-18,3.862102092207926e-18,1.878151644193669e-18,9.521097048347701e-19,7.928180700707247e-29,2.407650859562205e-13,7.971798896608754e-39,3.786136849015174e-28,1.9184974208692134e-28,2.4002418852646623e-13,1.8538090044735697e-18,1.5273629131130567e-39,5.410501255751624e-48,1.4136313329127869e-15,1.3207792549573666e-18,7.952154855280808e-19,2.287615558230895e-28,1.4859711601813575e-29,1.1031065895773332e-45,6.138546753460423e-31,2.0435855174335272e-83,3.223483099305421e-17,1.8310067192242953e-27
1.3458993525337373e-21,0.1547348997255798,0.0,0.0038420675601860614,0.031075110263184432,0.3194096818758708,0.3504847921390398,0.20701222018021495,0.09201819554070595,8.713814599214416e-104,5.097354842336783e-45,1.960362612578187e-14,6.158567743775646e-41,2.663452657649214e-75,1.2699573186798761e-71,1.0354877517927276e-28,6.870904905340285e-50,1.0900326474907363e-33,1.4708200678001142e-51,2.980727814213755e-31,7.606275256419099e-19,1.227436521042327e-82,4.373556190699995e-15,2.0218457564486157e-51,6.27396390267472e-45,2.5241247009210593e-77,1.960441390295519e-14,2.5376650173561287e-65,3.434245030530176e-17,1.1738452738359207e-17,8.253399436561543e-18,9.325482733270045e-18,7.724207457472023e-18,3.756304882136162e-18,1.904220216556002e-18,3.1712742975814753e-28,4.815303760112366e-13,6.377443848706416e-38,1.5144557025738809e-27,7.6739945616856135e-28,4.800485805236561e-13,3.7076195804416325e-18,6.109455515179964e-39,4.32840420092416e-47,2.827263864176571e-15,2.6415596295696464e-18,1.5904316443194824e-18,9.150468050617471e-28,5.943888419992895e-29,8.82485926807593e-45,2.4554203308436772e-30,3.269738666940526e-82,6.446968931426227e-17,7.324031533428947e-27
2.691799275534225e-21,0.1547348997255798,0.0,0.0038420675601859764,0.03107511026318443,0.31940968187538643,0.3504847921385401,0.20701222018021495,0.09201819554070592,2.816187148108793e-102,4.0778858903752414e-44,3.9207260560628304e-14,4.926856565838037e-40,2.1524908855007596e-74,4.063865867139596e-70,4.141952323890123e-28,5.496725989415798e-49,4.360131976032977e-33,1.1766566360942112e-50,1.1922915047046415e-30,1.5212553736799256e-18,3.927799734522569e-81,8.747114235146427e-15,1.6174774049978884e-50,5.019172983610621e-44,8.077203907252144e-76,3.9208836115309394e-14,4.060266181711823e-64,6.868491512488668e-17,2.3476910435725232e-17,1.6506802390510573e-17,1.865096941460426e-17,1.5448418185326867e-17,7.512611362876946e-18,3.8084412393156055e-18,1.2685101231263292e-27,9.630609561198593e-13,5.101956972700066e-37,6.057824736848067e-27,3.0695987998446853e-27,9.60097364516612e-13,7.415240732377148e-18,2.443782965681986e-38,3.4627246221615385e-46,5.654528926703697e-15,5.283120378840755e-18,3.180863959352973e-18,3.6601883837756046e-27,2.3775561239976696e-28,7.059890035100694e-44,9.821684992366194e-30,5.231583218890145e-81,1.2893940596365595e-16,2.929613544700721e-26
5.3835991215352e-21,0.1547348997255798,0.0,0.0038420675601858064,0.031075110263184425,0.3194096818744177,0.35048479213754063,0.20701222018021492,0.09201819554070585,9.367201559298695e-101,3.2623095189029556e-43,7.84145294302046e-14,3.941486256821252e-39,1.791524462806327e-73,1.3004374690591153e-68,1.656781192916716e-27,4.3973816494556724e-48,1.7440530676400463e-32,9.413255416170707e-50,4.7691667768561265e-30,3.0425110697559502e-18,1.2568963737973167e-79,1.7494230324011978e-14,1.2939822439339533e-49,4.0153391314691374e-43,2.5847060286047463e-74,7.841768053990296e-14,6.496427614155923e-63,1.3736984463820372e-16,4.695382578125689e-17,3.301360835582656e-17,3.730194276349566e-17,3.089683963034317e-17,1.502522434378171e-17,7.616883282103372e-18,5.074041305764198e-27,1.9261221163314698e-12,4.081566337520386e-36,2.4231302805428957e-26,1.2278397145947221e-26,1.9201949324968293e-12,1.4830483036245732e-17,9.775133278463714e-38,2.770180174926697e-45,1.1309059051756175e-14,1.056624187756917e-17,6.361728579222706e-18,1.4640755862076092e-26,9.510226009166382e-28,5.64791307642628e-43,3.928675058802144e-29,8.370533849416664e-80,2.578788392903536e-16,1.1718456041641664e-25
1.0767198813537151e-20,0.1547348997255798,0.0,0.0038420675601854664,0.031075110263184415,0.3194096818724802,0.35048479213554173,0.20701222018021487,0.09201819554070571,3.452418104904815e-99,2.6098479377639015e-42,1.5682906716889103e-13,3.153189496435129e-38,1.6557208182354765e-72,4.1614005274832087e-67,6.62712529852253e-27,3.517905713718479e-47,6.976212825116419e-32,7.530605263903462e-49,1.9076668623493137e-29,6.0850224619079724e-18,4.0220691301514914e-78,3.4988462501633794e-14,1.0351859231213841e-48,3.212271602995033e-42,8.271060536758044e-73,1.5683536938863056e-13,1.0394285562224591e-61,2.7473970316142655e-16,9.390765627551862e-17,6.602722051613022e-17,7.460388940617037e-17,6.179368247760227e-17,3.0050450383284004e-17,1.5233767356753148e-17,2.0296166890145e-26,3.852244436732148e-12,3.2652533767464076e-35,9.692521897723826e-26,4.911359244674474e-26,3.840390068434486e-12,2.9660967643973126e-17,3.9100535117477836e-37,2.216144287027296e-44,2.2618119301854038e-14,2.1132484875770792e-17,1.2723457778173172e-17,5.856302810158083e-26,3.80409070724129e-27,4.518330880622596e-42,1.5714704983378243e-28,1.3392853495409306e-78,5.157577060553905e-16,4.687382789368635e-25
2.1534398197541054e-20,0.1547348997255798,0.0,0.0038420675601847864,0.031075110263184397,0.3194096818686052,0.35048479213154393,0.20701222018021476,0.09201819554070544,1.6870629509827357e-97,2.0878784792683714e-41,3.136581426443991e-13,2.522551936447769e-37,2.0365805415895446e-71,1.3316482690175648e-65,2.6508502248875855e-26,2.81432481021188e-46,2.790485241039803e-31,6.024484583509514e-48,7.630667752605715e-29,1.2170045246211909e-17,1.2870622390883565e-76,6.997692685644029e-14,8.281487896867175e-48,2.5698174015038173e-41,2.6467395709778533e-71,3.136707470842478e-13,1.663085800591173e-60,5.494794181942276e-16,1.8781531647683576e-16,1.3205444575542438e-16,1.492077824710874e-16,1.2358736800102625e-16,6.010090277305966e-17,3.0467535462349656e-17,8.11846712193193e-26,7.704489077443329e-12,2.6122028288666262e-34,3.8770089173558064e-25,1.9645437727143974e-25,7.680780340218684e-12,5.932193685938877e-17,1.56402137854792e-36,1.772915418391653e-43,4.523623980202141e-14,4.2264970875153186e-17,2.544691601291813e-17,2.34252121707507e-25,1.5216363443631328e-26,3.6146648725199127e-41,6.285885042551836e-28,2.1428561149924563e-77,1.0315154400320302e-15,1.8749531904051766e-24
4.306879696554886e-20,0.1547348997255798,0.0,0.0038420675601834268,0.03107511026318436,0.31940968186085517,0.3504847921235483,0.20701222018021456,0.09201819554070488,1.2851911836590854e-95,1.6703028350386017e-40,6.27316293587956e-13,2.0180419135315288e-36,3.9076797680767184e-70,4.261274621109767e-64,1.0603401111367008e-25,2.251460074385164e-45,1.1161941186801572e-30,4.819587815762257e-47,3.052267161679758e-28,2.4340090814819354e-17,4.118599352985627e-75,1.3995385556430484e-13,6.625190522250884e-47,2.0558539688140073e-40,8.469566945743064e-70,6.273415024681304e-13,2.6609373703155787e-59,1.09895884020525e-15,3.756306337306447e-16,2.6410889990876007e-16,2.9841556771919204e-16,2.471747383634977e-16,1.2020180879569512e-16,6.093507149873053e-17,3.2473869479125377e-25,1.5408978358504998e-11,2.0897623217251723e-33,1.5508036011203011e-24,7.858175221230706e-25,1.5361560883422617e-11,1.1864387529006365e-16,6.256084932168313e-36,1.4183322181319262e-42,9.047248080224266e-14,8.45299428858346e-17,5.089383182978413e-17,9.370085053894692e-25,6.086545506399196e-26,2.8917319655913217e-40,2.5143563065141196e-27,3.428568179135261e-76,2.0630309097715732e-15,7.499812911859226e-24
8.613759450156446e-20,0.1547348997255798,0.0,0.003842067560180707,0.031075110263184283,0.3194096818453552,0.35048479210755706,0.20701222018021417,0.09201819554070378,1.3652880682430468e-93,1.336242288682051e-39,1.2546325954452331e-12,1.6144340424200752e-35,1.041709714833103e-68,1.3636079043296789e-62,4.241360487597723e-25,1.8011683588277068e-44,4.464776519773809e-30,3.855670312191575e-46,1.2209068767960204e-27,4.8680181952032515e-17,1.317951823019265e-73,2.7990771297304e-13,5.300152499701477e-46,1.644683194044122e-39,2.710261473532473e-68,1.2546830132064888e-12,4.257499866757513e-58,2.197917652008979e-15,7.512612556429619e-16,5.2821782291442e-16,5.968311346884834e-16,4.943494763509346e-16,2.404036258133024e-16,1.2187014287224373e-16,1.2989548197649814e-24,3.081795691918555e-11,1.671809893063146e-32,6.203214493035709e-24,3.1432700991140885e-24,3.072312196837267e-11,2.3728775215078737e-16,2.50243343279505e-35,1.1346655485747797e-41,1.8094496280223137e-13,1.690598869548638e-16,1.0178766085302061e-16,3.748034058332726e-24,2.434618233159328e-25,2.3133856000900487e-39,1.0057443242269444e-26,5.485703834528372e-75,4.1260618563957106e-15,2.9999251955304175e-23
1.7227518957359568e-19,0.1547348997255798,0.0,0.0038420675601752684,0.031075110263184134,0.31940968181435514,0.3504847920755746,0.2070122201802134,0.09201819554070158,1.88885554881714e-91,1.0689938392086796e-38,2.509265199040441e-12,1.2915480239268318e-34,3.610922447460387e-67,4.3635453342198176e-61,1.6965442041993477e-24,1.4409351409232948e-43,1.7859106173399267e-29,3.084536273585823e-45,4.883627531405302e-27,9.736036422645197e-17,4.2174458817598275e-72,5.598154277625347e-13,4.240122032518154e-45,1.3157465627501215e-38,8.672836796200397e-67,2.5093660345655755e-12,6.811999855035933e-57,4.3958351467431816e-15,1.502522449086397e-15,1.0564357277216918e-15,1.1936622545193951e-15,9.88698941375784e-16,4.808072797378581e-16,2.4374028282227625e-16,5.195819526435898e-24,6.163591403477556e-11,1.3374479482923555e-31,2.481285831082833e-23,1.2573080294076928e-23,6.144624413244147e-11,4.745755058697312e-16,1.0009729263445185e-34,9.077320617537555e-41,3.618899268003934e-13,3.3811977528358697e-16,2.0357530845751266e-16,1.4992136304133377e-23,9.738473032322789e-25,1.8507084920574175e-38,4.0229916499312825e-26,5.485686224143149e-75,8.252123778224202e-15,1.1999700849597324e-22
3.445503797176581e-19,0.1547348997255798,0.0,0.0038420675601643904,0.031075110263183832,0.3194096817523551,0.35048479201160965,0.20701222018021184,0.09201819554069718,2.4249445896248783e-89,8.55195074676272e-38,5.01853040575347e-12,1.0332396717022962e-33,1.1582856986419797e-65,1.3963345131158853e-59,6.786176839518514e-24,1.1527488288963649e-42,7.143642491578647e-29,2.4676290284014505e-44,1.9534510173847523e-26,1.9472072877526337e-16,1.3495826898563774e-70,1.1196308572296208e-12,3.392097639111972e-44,1.0525972530742777e-37,2.77530778738533e-65,5.018732076813232e-12,1.0899199850866524e-55,8.791669620718621e-15,3.005044634448497e-15,2.1128717725200166e-15,2.3873244377505378e-15,1.977397827625386e-15,9.616146671443024e-16,4.874805515343677e-16,2.0783279929903053e-23,1.2327182824287116e-10,1.069958403480288e-30,9.92514352133334e-23,5.029231998256599e-23,1.2289248843725376e-10,9.49151013297604e-16,4.003888104554583e-34,7.261850402445943e-40,7.237798547894562e-13,6.762395527036856e-16,4.071505618985816e-16,5.99685453361465e-23,3.8953892636541595e-24,1.4805667999420591e-37,1.6092081304018825e-25,5.487020350081717e-75,1.650424773620203e-14,4.799880358059235e-22
6.8910076000578295e-19,0.1547348997255798,0.0,0.0038420675601426343,0.031075110263183228,0.3194096816283551,0.35048479188367976,0.20701222018020873,0.09201819554068838,3.1043181089239745e-87,6.841560610713299e-37,1.0037060817269983e-11,8.265937368893842e-33,3.706895673409218e-64,4.468270449900228e-58,2.714470743872116e-23,9.222002049614278e-42,2.8574570037617533e-28,1.974103226533906e-43,7.813804079011371e-26,3.894414578727761e-16,4.3186646198336473e-69,2.2392617157161825e-12,2.7136781165200133e-43,8.420778033982956e-37,8.88098493760449e-64,1.003746415942648e-11,1.7438719917969332e-54,1.7583336506698134e-14,6.010088199073833e-15,4.225744802851588e-15,4.774648578490119e-15,3.9547954249242216e-15,1.923229760186273e-15,9.74961044206675e-16,8.313313400318248e-23,2.465436565667246e-10,8.559667908182526e-30,3.9700575513453056e-22,2.0116926963092035e-22,2.4578497695357736e-10,1.8983020281132906e-15,1.6015523603109007e-33,5.809470566928823e-39,1.4475597107385366e-12,1.3524791105944428e-15,8.14300901709127e-16,2.3987418140788265e-22,1.558155740237074e-23,1.1844534448752181e-36,6.436924261062632e-25,5.6649638669136575e-75,3.3008496109441086e-14,1.9199521506477292e-21
1.3782015205820327e-18,0.1547348997255798,0.0,0.0038420675600991223,0.031075110263182024,0.31940968138035497,0.3504847916278199,0.2070122201802025,0.09201819554067077,3.9737615240844566e-85,5.473248493997184e-36,2.0074121632664825e-11,6.612781869275999e-32,1.1862759541612809e-62,1.4298465439974596e-56,1.0857883019781752e-22,7.377619893168665e-41,1.142982805079966e-27,1.579282582751628e-42,3.125521633360701e-25,7.78882916067361e-16,1.3819726803034869e-67,4.47852343089886e-12,2.1709424952945142e-42,6.736622427569082e-36,2.841915181506953e-62,2.0074928317124703e-11,2.790195228309138e-53,3.5166662030775545e-14,1.2020172103930769e-14,8.451494626452785e-15,9.549295957078637e-15,7.909589918720544e-15,3.846461219184531e-15,1.9499218505439338e-15,3.325326496617372e-22,4.930873128450804e-10,6.847735400207787e-29,1.5880231318294601e-21,8.0467699463016e-22,4.915699536130207e-10,3.796604057584427e-15,6.406186459049933e-33,4.6475608890172457e-38,2.895119422520516e-12,2.7049582385777934e-15,1.6286009130443983e-15,9.594967243506952e-22,6.232623227542366e-23,9.4756276171379e-36,2.5748430911915807e-24,2.8455831744461625e-74,6.601699468505281e-14,7.67980864767861e-21
