Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95)
2.297207007533304e-12,0.1496765275186108,0.0,0.0037163546105600386,0.03107510679861413,0.3190230507722336,0.3500761287973525,0.20701220339319024,0.09201816739687434,1.8302661654085043e-41,6.895191898201599e-18,2.564241832291442e-05,1.6169846357789917e-13,2.0589925305232215e-30,7.159411310764756e-27,1.0390360205064529e-10,3.8443137999281e-22,1.1205380613670449e-15,1.4351405176270125e-24,4.1522262056963793e-13,6.662437878304308e-10,5.106529203141195e-38,3.675148562015488e-06,1.3787587636012645e-24,3.9538657518862816e-18,1.1479513337910066e-32,2.564335493500208e-05,1.2394833827416098e-29,2.9253780709240242e-08,1.0132811655424167e-08,2.6189477613939142e-08,1.2035023376059021e-08,9.897044595425652e-09,7.714596469834477e-09,2.5900329626063476e-09,7.114081922384435e-10,0.0003845022173346892,1.1597389995349944e-10,2.642391603685815e-09,1.4008480369076563e-09,0.00038296705581419133,6.223319486064996e-09,7.12885432946108e-17,3.680429863157428e-16,2.106323991013908e-06,3.631171798713388e-09,1.0298462190315103e-09,1.3317927093685405e-09,8.447763776177785e-11,8.722392168871878e-18,4.906152909789902e-11,3.0935088905927205e-33,4.0416699467726985e-08
2.314948401266382e-12,0.1496765275186108,0.0,0.0037163538814453164,0.03107510677366931,0.31902006836180913,0.35007297636078893,0.20701220328330147,0.09201816732098755,1.9583930460920915e-41,7.0561393593794e-18,2.584032954442945e-05,1.6621500908814228e-13,2.1697482610207092e-30,7.44011593414757e-27,1.0551893026063618e-10,3.960403118916964e-22,1.1379421227897215e-15,1.468648847835126e-24,4.2166069543906216e-13,6.713891982200232e-10,5.306787456442071e-38,3.703513491816245e-06,1.4109505496680046e-24,4.046162765314891e-18,1.1929647742240228e-32,2.5841275350457637e-05,1.2783304544006846e-29,2.9347326430036337e-08,1.0165936842692723e-08,2.6457817791189894e-08,1.2104538948818605e-08,9.953723278299015e-09,7.764723118725824e-09,2.606831011527611e-09,7.219339581423481e-10,0.0003874682099212722,1.1862201655935028e-10,2.680072748958954e-09,1.4213115806580533e-09,0.00038592117785370605,6.271377703132269e-09,7.296398806289528e-17,3.7983075048097166e-16,2.122609944001371e-06,3.650734740518036e-09,1.0318911579779126e-09,1.3524163638662487e-09,8.582805470483384e-11,8.926458020308751e-18,5.0173333992854883e-11,3.26962087893911e-33,4.0728511113390626e-08
2.33268979499946e-12,0.1496765275186108,0.0,0.003716353153738208,0.031075106748736068,0.31901708600569495,0.35006982398053205,0.20701220317366034,0.09201816724635668,2.0944229935581442e-41,7.219571432052406e-18,2.6038238837504746e-05,1.7082401620396364e-13,2.28556284081692e-30,7.72955600546504e-27,1.0714678649937745e-10,4.0790987215265256e-22,1.1554807558221891e-15,1.502674738779011e-24,4.2814829495188497e-13,6.765346084722973e-10,5.513279676926207e-38,3.731878140570024e-06,1.443639557859488e-24,4.13988476640498e-18,1.239379244992993e-32,2.603919386713275e-05,1.318085320309355e-29,2.94397560464117e-08,1.0198675793817983e-08,2.672683908996537e-08,1.2173758923554095e-08,1.0010154311742689e-08,7.814578208261578e-09,2.6235873670975164e-09,7.325188260939966e-10,0.0003904341484721826,1.2130829902114522e-10,2.717954573655797e-09,1.4419072653154445e-09,0.0003888752456461389,6.319435850672401e-09,7.46641399363707e-17,3.918942769821864e-16,2.138896113806186e-06,3.670171288371096e-09,1.033902578387393e-09,1.3731980666352057e-09,8.718979524133028e-11,9.133686248594625e-18,5.1301706472890577e-11,3.454382537468575e-33,4.104031774061642e-08
2.350431188732538e-12,0.1496765275186108,0.0,0.0037163524274251496,0.03107510672381422,0.3190141037038888,0.3500666716565792,0.20701220306426585,0.09201816717296846,2.2387787281749217e-41,7.385507128377949e-18,2.623614620216669e-05,1.7552670931708812e-13,2.406626920456077e-30,8.027933792920458e-27,1.0878717239136552e-10,4.2004392717308853e-22,1.1731539707832074e-15,1.5372221569468413e-24,4.3468541902556627e-13,6.816800185872486e-10,5.726150288015717e-38,3.7602425082798915e-06,1.4768295987086626e-24,4.235042662056113e-18,1.2872271954610692e-32,2.6237110485045137e-05,1.3587620801982671e-29,2.9531082874927884e-08,1.0231033016740421e-08,2.699653617288753e-08,1.2242684552573865e-08,1.0066338777776786e-08,7.864161437091945e-09,2.6403020403809407e-09,7.431623006771464e-10,0.00039340003298860335,1.240329537831957e-10,2.7560355941361404e-09,1.4626347626263006e-09,0.00039182925919290234,6.367493928709002e-09,7.638920126717868e-17,4.0423752285258556e-16,2.155182498245308e-06,3.6894819464127267e-09,1.035881107927687e-09,1.394137808289199e-09,8.856287360674834e-11,9.344101258343516e-18,5.2446766946093885e-11,3.6481525599914e-33,4.135211934948823e-08
2.368172582465616e-12,0.1496765275186108,0.0,0.0037163517024927143,0.031075106698903596,0.31901112145638805,0.35006351938892766,0.20701220295511683,0.09201816710080966,2.391902150000065e-41,7.553965460103712e-18,2.643405163844166e-05,1.803243205316472e-13,2.5331368392301254e-30,8.335454670554557e-27,1.1044008956260114e-10,4.324463717748222e-22,1.1909617779912576e-15,1.5722950688277087e-24,4.4127206757758985e-13,6.868254285648728e-10,5.945545933117202e-38,3.78860659494891e-06,1.5105244827480578e-24,4.331647358958954e-18,1.336541573519663e-32,2.6435025204212524e-05,1.400374944536944e-29,2.962132007339259e-08,1.026301296688288e-08,2.72669037519514e-08,1.231131708288703e-08,1.0122277753699586e-08,7.913472545816022e-09,2.6569750410912997e-09,7.538638867386611e-10,0.0003963658634717173,1.2679618569014517e-10,2.794314330830952e-09,1.483493744487003e-09,0.0003947832184954093,6.415551937265296e-09,7.813907826785808e-17,4.1686476076160124e-16,2.1714690951331647e-06,3.708667223513175e-09,1.0378273624723214e-09,1.4152355794424974e-09,8.994730403584314e-11,9.557727455250792e-18,5.360863579562352e-11,3.8513018351523e-33,4.1663915940089884e-08
2.385913976198694e-12,0.1496765275186108,0.0,0.003716350978927611,0.03107510667400404,0.31900813926319016,0.3500603671775748,0.20701220284621222,0.09201816702986733,2.554255092025087e-41,7.724965438564892e-18,2.6631955146356003e-05,1.8521808965830847e-13,2.6652947466654392e-30,8.652327130871822e-27,1.121055396405917e-10,4.451211291922978e-22,1.2089041877645414e-15,1.6078974409109477e-24,4.4790824052546373e-13,6.919708384051653e-10,6.171615484702906e-38,3.816970400580144e-06,1.5447280205091389e-24,4.429709763593508e-18,1.3873558276214873e-32,2.6632938024652637e-05,1.4429382345184754e-29,2.9710480641989574e-08,1.0294620047499006e-08,2.7537936588107e-08,1.2379657756215278e-08,1.0177972312098285e-08,7.962511316044293e-09,2.6736063777663636e-09,7.646230894896754e-10,0.00039933163992270744,1.2959819796753497e-10,2.8327893086130337e-09,1.5044838828524321e-09,0.0003977371235550724,6.463609876364122e-09,7.991381695760809e-17,4.2978014303825905e-16,2.1877559022821585e-06,3.727727632585202e-09,1.039741946693469e-09,1.4364913707098469e-09,9.134310076264165e-11,9.774589246151466e-18,5.478743338017368e-11,4.064213777041001e-33,4.1975707512505246e-08
2.403655369931772e-12,0.1496765275186108,0.0,0.0037163502567166833,0.03107510664911538,0.31900515712429267,0.350057215022518,0.20701220273755103,0.09201816696012867,2.7263200639380825e-41,7.898526074679514e-18,2.6829856725936118e-05,1.9020926420827186e-13,2.803308728826392e-30,8.978762803777686e-27,1.1378352425434882e-10,4.580721510605523e-22,1.22698121042098e-15,1.6440332396850176e-24,4.5459393778671955e-13,6.97116248108122e-10,6.404510057899134e-38,3.845333925176651e-06,1.5794440225212322e-24,4.5292407822261315e-18,1.4397039098261938e-32,2.6830848946383205e-05,1.4864663820536235e-29,2.9798577425575613e-08,1.0325858610404617e-08,2.7809629490642795e-08,1.2447707809014304e-08,1.0233423520868687e-08,8.011277569045248e-09,2.6901960579233253e-09,7.754394146216564e-10,0.00040229736234275625,1.3243919221482902e-10,2.87145905700782e-09,1.5256048496869104e-09,0.0004006909743733043,6.511667746027945e-09,8.17136871508725e-17,4.4298761764821667e-16,2.2040429175032593e-06,3.746663690246144e-09,1.041625454401369e-09,1.4579051727064766e-09,9.275027802043898e-11,9.994711039045015e-18,5.5983280034518444e-11,4.287284650914755e-33,4.228749406681814e-08
2.42139676366485e-12,0.1496765275186108,0.0,0.0037163495358469014,0.03107510662423746,0.31900217503969314,0.3500540629237545,0.2070122026291321,0.09201816689158096,2.9086009924196474e-41,8.074666378948468e-18,2.702775637720836e-05,1.9529909939192284e-13,2.9473929390689222e-30,9.314976484306012e-27,1.154740450343727e-10,4.713034174161746e-22,1.24519285627821e-15,1.6807064316373936e-24,4.613291592789119e-13,7.022616576737385e-10,6.644383030358008e-38,3.873697168741487e-06,1.6146762993114217e-24,4.630251320909229e-18,1.4936202802569967e-32,2.702875796942195e-05,1.5309739298288817e-29,2.9885623116165655e-08,1.0356732956785465e-08,2.8081977316586428e-08,1.2515468472501863e-08,1.0288632443241072e-08,8.059771164683349e-09,2.7067440881048133e-09,7.863123683667919e-10,0.0004052630307330467,1.3531936841728263e-10,2.9103221101724755e-09,1.5468563169853726e-09,0.00040364477095151756,6.559725546278839e-09,8.353896517222989e-17,4.56491145276562e-16,2.2203301386063435e-06,3.7654759168682935e-09,1.0434784685823469e-09,1.4794769760480997e-09,9.41688500417978e-11,1.0218117243064867e-17,5.719629606983629e-11,4.52092390810318e-33,4.2599275603112394e-08
2.439138157397928e-12,0.1496765275186108,0.0,0.0037163488163053705,0.03107510659937011,0.3189991930093892,0.35005091088128165,0.20701220252095445,0.09201816682421168,3.101623997306552e-41,8.253405361462883e-18,2.7225654100199115e-05,2.0048885812332491e-13,3.0977677333511812e-30,9.661186166353429e-27,1.1717710361262383e-10,4.848189367144071e-22,1.2635391356535925e-15,1.717920983256035e-24,4.681139049196179e-13,7.074070671020104e-10,6.891390066426903e-38,3.902060131277711e-06,1.6504286614059534e-24,4.732752285485197e-18,1.549139912521917e-32,2.7226665093786577e-05,1.576475531435887e-29,2.997163025473111e-08,1.0387247337798136e-08,2.8354974970284983e-08,1.2582940972686492e-08,1.0343600137806649e-08,8.107992001050641e-09,2.723250473804565e-09,7.972414574768597e-10,0.00040822864509476126,1.3823892497163507e-10,2.9493770067088528e-09,1.5682379568491451e-09,0.00040659851329112465,6.607783277138527e-09,8.538962961846234e-17,4.702950031612136e-16,2.2366175634001466e-06,3.784164836844662e-09,1.0453015612552141e-09,1.501206771350907e-09,9.559883105855353e-11,1.0444832268406225e-17,5.842660177369435e-11,4.7655545395353054e-33,4.2911052121471827e-08
2.456879551131006e-12,0.1496765275186108,0.0,0.003716348098079321,0.031075106574513185,0.31899621103337833,0.35004775889509676,0.207012202413017,0.09201816675800849,3.305938215589324e-41,8.434762031904257e-18,2.742354989493473e-05,2.057798110173597e-13,3.254659800823415e-30,1.0017613061118911e-26,1.1889270162251686e-10,4.986227458256153e-22,1.2820200588642078e-15,1.7556808610293362e-24,4.749481746264376e-13,7.125524763929328e-10,7.145689130387436e-38,3.930422812788372e-06,1.6867049193301944e-24,4.836754581586314e-18,1.6062982966802268e-32,2.742457031949483e-05,1.6229859513971106e-29,3.005661123241887e-08,1.0417405954957878e-08,2.8628617403008577e-08,1.2650126530383551e-08,1.0398327658532192e-08,8.155940013745521e-09,2.7397152195681525e-09,8.082261892853419e-10,0.00041119420542908285,1.4119805867943446e-10,2.988622289874202e-09,1.5897494414419644e-09,0.0004095522013935379,6.6558409386283535e-09,8.726561410468139e-17,4.844035322130967e-16,2.2529051896925847e-06,3.802730978170187e-09,1.0470952938541649e-09,1.5230945492315725e-09,9.704023530181412e-11,1.0674880526349795e-17,5.967431741035557e-11,5.021613426029461e-33,4.322282362198026e-08
2.474620944864084e-12,0.1496765275186108,0.0,0.003716347381156114,0.031075106549666536,0.3189932291116582,0.3500446069651972,0.20701220230531867,0.0920181666929591,3.522116639932464e-41,8.618755399540776e-18,2.7621443761441583e-05,2.1117323638387935e-13,3.418302294796813e-30,1.0384481612460405e-26,1.2062084069892102e-10,5.127189100234165e-22,1.3006356362268562e-15,1.7939900314452666e-24,4.818319683169923e-13,7.176978855465014e-10,7.407440497489879e-38,3.958785213276528e-06,1.7235088836078017e-24,4.942269114632461e-18,1.6651314417139428e-32,2.762247364656443e-05,1.6705200651547038e-29,3.01405782920992e-08,1.0447212960625426e-08,2.8902899612468615e-08,1.271702636123084e-08,1.0452816054774306e-08,8.203615174812493e-09,2.7561383291530735e-09,8.192660718096593e-10,0.00041415971173719396,1.4419696473352124e-10,3.028056507872249e-09,1.611390442918915e-09,0.0004125058352601698,6.703898530769296e-09,8.9167084231554e-17,4.988208600219912e-16,2.2691930152912557e-06,3.821174871920729e-09,1.0488602176975655e-09,1.5451403003072467e-09,9.849307700195724e-11,1.0908286429307535e-17,6.093956322125203e-11,5.289551691680611e-33,4.3534590104721496e-08
2.492362338597162e-12,0.1496765275186108,0.0,0.0037163466655232365,0.031075106524830004,0.3189902472442263,0.35004145509158024,0.20701220219785843,0.09201816662905148,3.750756970643085e-41,8.805404473224332e-18,2.781933569974603e-05,2.1667042022343722e-13,3.58893496923539e-30,1.0762019518554304e-26,1.2236152247815404e-10,5.271115229772061e-22,1.319385878058056e-15,1.8328524609906282e-24,4.88765285908926e-13,7.228432945627116e-10,7.676806769491509e-38,3.987147332745218e-06,1.760844364760009e-24,5.049306789829137e-18,1.7256758790108965e-32,2.782037507501309e-05,1.719092859086438e-29,3.022354353056456e-08,1.047667245871263e-08,2.9177816642244742e-08,1.2783641675711397e-08,1.0507066371300394e-08,8.251017491582348e-09,2.77251980563802e-09,8.303606138402783e-10,0.0004171251640202772,1.4723583671773492e-10,3.06767821397697e-09,1.633160633402603e-09,0.0004154594148924327,6.751956053581975e-09,9.109439414793862e-17,5.135509442076645e-16,2.285481038003921e-06,3.839497052054715e-09,1.050596874214931e-09,1.5673440151955667e-09,9.99573703886278e-11,1.114507439083213e-17,6.222245942541605e-11,5.569835069849165e-33,4.384635156977932e-08
2.51010373233024e-12,0.1496765275186108,0.0,0.0037163459511682997,0.031075106500003453,0.3189872654310803,0.3500383032742434,0.20701220209063528,0.09201816656627362,3.992482490123538e-41,8.994728261395656e-18,2.8017225709874445e-05,2.2227265623068315e-13,3.766804323847339e-30,1.1150457767080954e-26,1.24114748597954e-10,5.418047067660028e-22,1.3382707946740443e-15,1.8722721161520267e-24,4.957481273199028e-13,7.279887034415594e-10,7.953952899864752e-38,4.0155091711974945e-06,1.7987151733065647e-24,5.157878512170059e-18,1.787968668019089e-32,2.8018274604858518e-05,1.7687194306250838e-29,3.0305518900847576e-08,1.0505788505451686e-08,2.9453363581273477e-08,1.284997367918568e-08,1.0561079648318333e-08,8.298147006064218e-09,2.788859651354632e-09,8.415093249350109e-10,0.0004200905622795147,1.5031486663584609e-10,3.107485966297564e-09,1.655059685068869e-09,0.00041841294029173863,6.8000135070866555e-09,9.304763376330318e-17,5.285980248447399e-16,2.3017692556385245e-06,3.857698055803101e-09,1.052305794714207e-09,1.5897056845146487e-09,1.0143312969074125e-10,1.1385268825541043e-17,6.352312621953254e-11,5.862944282475283e-33,4.415810801723757e-08
2.527845126063318e-12,0.1496765275186108,0.0,0.0037163452380790385,0.03107510647518674,0.3189842836722178,0.3500351515131839,0.2070122019836482,0.09201816650461377,4.2479429597037525e-41,9.18674577208822e-18,2.8215113791853195e-05,2.2798124579516147e-13,3.952163743610301e-30,1.1550030660055916e-26,1.2588052069746422e-10,5.568026118849869e-22,1.3572903963907808e-15,1.9122529634166396e-24,5.027804924676083e-13,7.331341121830395e-10,8.239046211607647e-38,4.043870728636402e-06,1.8371251197664606e-24,5.267995186439224e-18,1.852047400239402e-32,2.8216172236118446e-05,1.8194149883329678e-29,3.038651621344139e-08,1.0534565109795597e-08,2.9729535563493965e-08,1.2916023571911773e-08,1.0614856921495006e-08,8.34500379451925e-09,2.805157867900838e-09,8.527117154332731e-10,0.0004230559065160894,1.5343424491888912e-10,3.1474783278153244e-09,1.6770872701553367e-09,0.00042136641145950005,6.848070891303244e-09,9.502671823878615e-17,5.439665347094762e-16,2.3180576660033016e-06,3.875778423533765e-09,1.0539875005419973e-09,1.6122252988830897e-09,1.0292036913648619e-10,1.1628894149101265e-17,6.484168377805182e-11,6.169375413495763e-33,4.446985944717998e-08
2.545586519796396e-12,0.1496765275186108,0.0,0.0037163445262433123,0.03107510645037972,0.31898130196763647,0.35003199980839916,0.20701220187689603,0.09201816644406023,4.5178155439157043e-41,9.38147601292725e-18,2.8412999945708617e-05,2.337974979975797e-13,4.145273636641967e-30,1.1960975830947103e-26,1.2765884041722918e-10,5.721094172393651e-22,1.3764446935239465e-15,1.952798969271935e-24,5.098623812697485e-13,7.382795207871476e-10,8.532256409540662e-38,4.072232005064984e-06,1.8760780146576655e-24,5.379667717210182e-18,1.9179502019801265e-32,2.84140679688106e-05,1.8711948519155846e-29,3.0466547137475276e-08,1.0563006233789931e-08,3.0006327767455836e-08,1.2981792549060415e-08,1.0668399221969976e-08,8.39158796670709e-09,2.8214144562559143e-09,8.639672965253565e-10,0.00042602119673118376,1.5659416041599166e-10,3.1876538666209464e-09,1.6992430609079054e-09,0.0004243198283971289,6.896128206251304e-09,9.703168730823826e-17,5.596607998630042e-16,2.334346266907126e-06,3.893738698291348e-09,1.055642503497371e-09,1.6349028489199655e-09,1.0441910295332334e-10,1.1875974778263742e-17,6.61782522535223e-11,6.489640290561166e-33,4.4781605859690326e-08
2.563327913529474e-12,0.1496765275186108,0.0,0.0037163438156490977,0.031075106425582255,0.31897832031733386,0.3500288481598865,0.20701220177037785,0.09201816638460156,4.802805778882032e-41,9.578937991124665e-18,2.8610884171467096e-05,2.3972272960326664e-13,4.346401576165904e-30,1.2383534260537722e-26,1.2944970939919652e-10,5.877293301303283e-22,1.3957336963889397e-15,1.9939141002045084e-24,5.169937936440498e-13,7.43424929253879e-10,8.833755591706146e-38,4.10059300048628e-06,1.915577668496009e-24,5.492907008842958e-18,1.9857157369100942e-32,2.861196180295268e-05,1.9240744522030004e-29,3.054562320248515e-08,1.0591115793131634e-08,3.028373541580184e-08,1.3047281800732018e-08,1.0721707576371054e-08,8.437899664721679e-09,2.8376294169430727e-09,8.752755803615053e-10,0.00042898643292597986,1.5979480038238363e-10,3.2280111561790295e-09,1.7215267295142019e-09,0.00042727319110603734,6.944185451950048e-09,9.906287041075422e-17,5.756848745258367e-16,2.3506350561600546e-06,3.9115794253444124e-09,1.0572713062499126e-09,1.6577383252448339e-09,1.05929345367982e-10,1.2126535130910067e-17,6.753295177709161e-11,6.824266883714544e-33,4.5093347254852415e-08
2.581069307262552e-12,0.1496765275186108,0.0,0.0037163431062844986,0.031075106400794205,0.31897533872130773,0.3500256965676433,0.2070122016640926,0.09201816632622631,5.103648577728528e-41,9.779150713478705e-18,2.8808766469154983e-05,2.457582650611076e-13,4.555822453332549e-30,1.2817950306253355e-26,1.312531292867006e-10,6.036665862562075e-22,1.4151574153008767e-15,2.035602322699892e-24,5.241747295082578e-13,7.485703375832291e-10,9.143718270391478e-38,4.128953714903328e-06,1.9556278917949955e-24,5.607723965483506e-18,2.0553832107729788e-32,2.8809853738562414e-05,1.9780693312112367e-29,3.06237558009416e-08,1.0618897657994393e-08,3.056175377468388e-08,1.311249251198605e-08,1.0774783006841421e-08,8.483939061996718e-09,2.8538027500484416e-09,8.866360800993934e-10,0.0004319516151016604,1.6303635049625663e-10,3.268548775232538e-09,1.743937948142722e-09,0.00043022649958763745,6.992242628418343e-09,1.0112049566716977e-16,5.920429319081618e-16,2.366924031573615e-06,3.929301152375261e-09,1.0588744022665407e-09,1.6807317184777352e-09,1.0745111060645911e-10,1.2380599626017875e-17,6.890590245877208e-11,7.173799712085733e-33,4.540508363275e-08
