Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201)
1.8893984741649802e-09,0.045450764422602166,0.0,0.0011004076244730775,0.0310764975226395,0.31939672547780906,0.3504778188213483,0.20700743587046233,0.09201891742138242,0.0,2.650468045066605e-30,1.385326926172825e-13,1.1098942519479387e-36,0.0,2.59724984309997e-49,4.331563434322993e-09,6.456858291004523e-39,7.730641708484773e-36,3.1086239936942592e-61,1.2192627039947209e-21,9.552938789315747e-31,7.223231065608869e-98,8.006757834510216e-24,2.604114401061777e-67,1.1678903835108666e-35,3.718394731735681e-66,1.328729161116139e-13,4.6769265286496765e-62,1.6258061345630694e-07,8.776427849681425e-06,4.024823685955208e-06,6.9733180536545125e-06,2.0370976822779753e-06,2.5685553575202764e-06,8.307118268512071e-10,1.0626909691484442e-07,7.72706987669245e-16,4.342248353277227e-08,7.018458028628867e-08,6.198542389144921e-07,7.304858919547994e-24,2.7472029977159448e-06,2.330231444719012e-15,9.069996082032679e-12,7.042552954625279e-15,4.27971605646831e-09
1.896019828776266e-09,0.045450764422602166,0.0,0.0011003213795116255,0.031076502295605976,0.3193966809150729,0.3504777947759234,0.20700742516326257,0.09201892225654382,0.0,2.670947680984566e-30,1.39018172514323e-13,1.1252614011668979e-36,0.0,2.6519332698531976e-49,4.3726097412856136e-09,6.546784783762876e-39,7.784919293766488e-36,3.141420661724006e-61,1.2277525888761183e-21,9.586416258228109e-31,7.350688424677842e-98,8.06397048522991e-24,2.6315883385835465e-67,1.184135669577514e-35,3.7966830499429635e-66,1.333192107422182e-13,4.742608844848246e-62,1.6257586222995517e-07,8.80672107138537e-06,4.035823244609393e-06,6.997363478052653e-06,2.0384069356528194e-06,2.5765825209380455e-06,8.313505224703882e-10,1.0697327773833778e-07,7.780585666995918e-16,4.378904144165889e-08,7.059561552044891e-08,6.205613603462184e-07,7.330473898819992e-24,2.7566008021621816e-06,2.3577786608213005e-15,9.211928689350318e-12,7.090978101435077e-15,4.26732668593286e-09
1.9019790479264226e-09,0.045450764422602166,0.0,0.0011002438043993198,0.03107650659056105,0.31939664081335944,0.350477773137249,0.20700741553965024,0.09201892661811033,0.0,2.6894190430474765e-30,1.3945510439318286e-13,1.139231123939347e-36,0.0,2.701963000620361e-49,4.409743049089597e-09,6.628512551686169e-39,7.833931460148434e-36,3.171134174963426e-61,1.235418272587498e-21,9.616545977146286e-31,7.466932452637634e-98,8.115682101860011e-24,2.6564795009601808e-67,1.1988995479995006e-35,3.8683088352198856e-66,1.3372076356866156e-13,4.802310964196362e-62,1.6257156273777044e-07,8.833982522326458e-06,4.045705015132327e-06,7.019002152025176e-06,2.0395736558079557e-06,2.583801412908371e-06,8.319223002485562e-10,1.0760878456891982e-07,7.828903421878992e-16,4.4120237894493864e-08,7.096640078312025e-08,6.211893852385272e-07,7.353527524288119e-24,2.7650575651271834e-06,2.3827515175046677e-15,9.341093221873085e-12,7.134696566665212e-15,4.256253550880708e-09
1.9079382670765794e-09,0.045450764422602166,0.0,0.0011001662720912248,0.031076510884840158,0.31939660071614323,0.35047775150066546,0.20700740592813258,0.09201893098905256,0.0,2.7079275557179488e-30,1.3989203624506766e-13,1.1533337494341719e-36,0.0,2.752774457288999e-49,4.447058041603027e-09,6.71099718147299e-39,7.883097421912935e-36,3.2010344643234496e-61,1.2431074355824365e-21,9.64667569312666e-31,7.584642474946096e-98,8.167603092033675e-24,2.681527126157829e-67,1.2137998623903884e-35,3.94105378790838e-66,1.3412220999601895e-13,4.862573767769757e-62,1.6256724090931904e-07,8.861241655632268e-06,4.055569933589579e-06,7.0406387351591876e-06,2.040729473899773e-06,2.5910150448599407e-06,8.324911834884509e-10,1.08245941632553e-07,7.877366600003399e-16,4.445265892994367e-08,7.133799518416513e-08,6.218094898833746e-07,7.376581286888854e-24,2.7735131341877163e-06,2.407937541229142e-15,9.471617558482802e-12,7.178543662396938e-15,4.24525289548268e-09
1.913897486226736e-09,0.045450764422602166,0.0,0.0011000887824316886,0.031076515178444362,0.31939656062342214,0.3504777298661718,0.207007396328618,0.09201893536934777,0.0,2.7264727847706806e-30,1.4032896806997997e-13,1.1675701937999718e-36,0.0,2.804377330463992e-49,4.484554851330933e-09,6.794243240370177e-39,7.93241717900707e-36,3.231122114976326e-61,1.2508200745469698e-21,9.676805406170989e-31,7.703832314114342e-98,8.219734167413996e-24,2.7067317043721102e-67,1.2288374324639972e-35,4.0149317816511987e-66,1.3452355005256047e-13,4.92340073654615e-62,1.6256289657479147e-07,8.888498473303857e-06,4.065418040434623e-06,7.062273228355523e-06,2.041874480638567e-06,2.598223419410663e-06,8.330571659287983e-10,1.0888474694225303e-07,7.925975163650704e-16,4.478630296930794e-08,7.171039922307805e-08,6.224216964643314e-07,7.399635187197668e-24,2.781967510075727e-06,2.4332819502208176e-15,9.603511106122549e-12,7.22251933707204e-15,4.234324005854003e-09
1.919856705376893e-09,0.045450764422602166,0.0,0.0011000113352654095,0.03107651947137475,0.3193965205351946,0.3504777082337672,0.2070073867410159,0.0920189397589731,0.0,2.7450542959071177e-30,1.407658998679224e-13,1.1819413777683229e-36,0.0,2.8567813996327375e-49,4.522233609265941e-09,6.878255308266343e-39,7.981890731377942e-36,3.261397712094148e-61,1.258556186169164e-21,9.706935116281012e-31,7.824515879266216e-98,8.272076043751521e-24,2.732093725798479e-67,1.2440130801693917e-35,4.089956817340147e-66,1.3492478376654853e-13,4.9847953620549615e-62,1.6255852956686624e-07,8.915752977334149e-06,4.075249376390272e-06,7.083905632511908e-06,2.043008765983166e-06,2.6054265391802265e-06,8.336202414994726e-10,1.0952519851256462e-07,7.974729075112406e-16,4.5121168426669175e-08,7.208361340650609e-08,6.230260272948141e-07,7.422689225791994e-24,2.7904206935206076e-06,2.4587329682270764e-15,9.73678329530446e-12,7.266623539152359e-15,4.223466176899966e-09
1.9258159245270498e-09,0.045450764422602166,0.0,0.0010999339304374374,0.031076523763632406,0.31939648045145835,0.3504776866034508,0.20700737716523637,0.09201894415790561,0.0,2.7636716547862872e-30,1.4120283163889753e-13,1.196448226676027e-36,0.0,2.909996533692529e-49,4.560094444904358e-09,6.963037977682431e-39,8.031518078972671e-36,3.29186184084884e-61,1.2663157671391065e-21,9.73706482345845e-31,7.946707166408795e-98,8.324629440885208e-24,2.7576136806322283e-67,1.2593276296889908e-35,4.166143023871095e-66,1.35325911166238e-13,5.046761146375393e-62,1.6255413972070935e-07,8.943005169707948e-06,4.085063982444808e-06,7.105535948522971e-06,2.0441324191471483e-06,2.6126244067900742e-06,8.341804043420325e-10,1.101672943595619e-07,8.023628296689917e-16,4.545725370902123e-08,7.245763824812346e-08,6.236225048161369e-07,7.445743403251228e-24,2.798872685249196e-06,2.4844424309587336e-15,9.87144337922246e-12,7.31085621711979e-15,4.212678712415941e-09
1.9317751436772066e-09,0.045450764422602166,0.0,0.0010998565677931736,0.031076528055218378,0.3193964403722117,0.35047766497522165,0.20700736760119007,0.09201894856612217,0.0,2.7823244270553927e-30,1.41639763382908e-13,1.2110916704874908e-36,0.0,2.964032691479413e-49,4.598137486262219e-09,7.048595853762244e-39,8.08129922173839e-36,3.3225150864121724e-61,1.274098814148898e-21,9.767194527705027e-31,8.070420258702879e-98,8.377395082743343e-24,2.7832920590684876e-67,1.2747819074366793e-35,4.243504658901123e-66,1.3572693227987633e-13,5.10930160213451e-62,1.6254972687396867e-07,8.97025505240199e-06,4.094861899848022e-06,7.127164177280251e-06,2.0452455286050055e-06,2.6198170248633627e-06,8.347376487811346e-10,1.1081103250084814e-07,8.072672790694583e-16,4.579455721639626e-08,7.283247426850787e-08,6.24211151595687e-07,7.46879772015675e-24,2.8073234859857826e-06,2.510368507178832e-15,1.000750083107588e-11,7.3552173194763e-15,4.201960924368e-09
1.9377343628273634e-09,0.045450764422602166,0.0,0.0010997792471783686,0.03107653234613372,0.31939640029745275,0.35047764334907877,0.20700735804878864,0.09201895298359958,0.0,2.8010121783799408e-30,1.4207669509995638e-13,1.2258726438173114e-36,0.0,3.0188999222996925e-49,4.636362859891269e-09,7.134933554263011e-39,8.131234159622245e-36,3.3533580339557524e-61,1.2819053238926484e-21,9.797324229022444e-31,8.195669326733495e-98,8.430373697344311e-24,2.809129351302222e-67,1.290376742055922e-35,4.3220561096094456e-66,1.3612784713570327e-13,5.172420252505331e-62,1.6254529086675343e-07,8.997502627384966e-06,4.10464317010785e-06,7.148790319672196e-06,2.0463481820982125e-06,2.6270043960249365e-06,8.352919693130409e-10,1.1145641095555569e-07,8.121862519447659e-16,4.6133077341988906e-08,7.320812199501947e-08,6.247919903250936e-07,7.491852177091928e-24,2.8157730964521187e-06,2.5363671938758325e-15,1.0144965252569396e-11,7.39970679474392e-15,4.191312133269276e-09
1.94369358197752e-09,0.045450764422602166,0.0,0.001099701968439123,0.031076536636379472,0.3193963602271794,0.35047762172502145,0.20700734850794425,0.09201895741031445,0.0,2.819734474473716e-30,1.4251362679004534e-13,1.240792085952918e-36,0.0,3.074608366462195e-49,4.674770690894876e-09,7.222055709545946e-39,8.181322892571396e-36,3.384391268651031e-61,1.289735293066468e-21,9.827453927412387e-31,8.322468628780376e-98,8.483566016797411e-24,2.835126047528236e-67,1.306112964417874e-35,4.401811893459415e-66,1.365286557619511e-13,5.236120631204914e-62,1.625408315416175e-07,9.024747896617564e-06,4.1144078349868275e-06,7.170414376584179e-06,2.0474404666412617e-06,2.6341865229012923e-06,8.358433606405673e-10,1.1210342774434592e-07,8.171197445280322e-16,4.6472812472279844e-08,7.358458196168036e-08,6.253650438183501e-07,7.514906774642129e-24,2.8242215173674243e-06,2.5625389325809724e-15,1.0283846027191029e-11,7.444324591464756e-15,4.180731668603932e-09
1.949652801127677e-09,0.045450764422602166,0.0,0.0010996247314218862,0.031076540925956672,0.3193963201613899,0.35047760010304874,0.20700733897856996,0.09201896184624331,0.0,2.83849088112882e-30,1.429505584531774e-13,1.2558509408771965e-36,0.0,3.1311682558102233e-49,4.713361102943994e-09,7.309966962566792e-39,8.231565420533025e-36,3.415615375669294e-61,1.2975887183684585e-21,9.857583622876529e-31,8.450832511088472e-98,8.536972777303623e-24,2.8612826379411698e-67,1.3219914076195006e-35,4.4827866589601097e-66,1.3692935818684453e-13,5.300406282492427e-62,1.625363487435685e-07,9.051990862052508e-06,4.124155936497825e-06,7.192036348898503e-06,2.0485224685277195e-06,2.641363408120545e-06,8.36391817671027e-10,1.1275208088940998e-07,8.220677530533659e-16,4.681376098715962e-08,7.396185470905412e-08,6.259303350098838e-07,7.537961513394736e-24,2.832668749448387e-06,2.589028163446969e-15,1.0424152520375563e-11,7.489070658201015e-15,4.1702188681520126e-09
1.9556120202778338e-09,0.045450764422602166,0.0,0.0010995475359734566,0.031076545214866334,0.31939628010008225,0.35047757848315964,0.20700732946057945,0.09201896629136251,0.0,2.857280964245197e-30,1.4338749008935516e-13,1.2710501572913337e-36,0.0,3.18858991425634e-49,4.752134218293017e-09,7.398671968866415e-39,8.281961743454319e-36,3.447030940181672e-61,1.3054655964987106e-21,9.88771331541654e-31,8.580775408138436e-98,8.590594719156294e-24,2.8875996127355013e-67,1.3380129069816898e-35,4.5649951864319375e-66,1.373299544386007e-13,5.365280761167254e-62,1.6253184232006199e-07,9.079231525634575e-06,4.1338875169002075e-06,7.2136562374944085e-06,2.0495942733361765e-06,2.6485350543123943e-06,8.369373354605127e-10,1.1340236841446845e-07,8.270302737558673e-16,4.715592126004948e-08,7.433994078412799e-08,6.264878869527562e-07,7.561016393939155e-24,2.8411147934091775e-06,2.6156384487643085e-15,1.0565894464375807e-11,7.533944943534982e-15,4.159773077375584e-09
1.9615712394279906e-09,0.045450764422602166,0.0,0.0010994703819409836,0.031076549503109483,0.3193962400432548,0.3504775568653534,0.20700731995388708,0.09201897074564837,0.0,2.876104289860124e-30,1.438244216985813e-13,1.286390688637684e-36,0.0,3.2468837583173896e-49,4.7910901577956275e-09,7.488175396561359e-39,8.332511861282489e-36,3.4786385473591324e-61,1.3133659241592937e-21,9.917843005034068e-31,8.712311842917121e-98,8.644432586741806e-24,2.9140774621055445e-67,1.35417830004737e-35,4.648452388772612e-66,1.3773044454542927e-13,5.430747632567077e-62,1.6252731212096888e-07,9.106469889300654e-06,4.143602618696116e-06,7.235274043248074e-06,2.0506559659361827e-06,2.655701464108098e-06,8.3747990924403e-10,1.1405428834477109e-07,8.320073028716267e-16,4.7499291658022016e-08,7.471884074019534e-08,6.270377228168647e-07,7.584071416866823e-24,2.8495596499614496e-06,2.6423070697215083e-15,1.0709081483725723e-11,7.578947396069041e-15,4.1493936496970205e-09
1.9675304585781474e-09,0.045450764422602166,0.0,0.0010993932691719646,0.031076553790687113,0.31939619999090546,0.35047753524962916,0.20700731045840798,0.09201897520907705,0.0,2.89496042417696e-30,1.4426135328085835e-13,1.3018734931229638e-36,0.0,3.3060602976536453e-49,4.83022904092049e-09,7.578481926334446e-39,8.38321577396475e-36,3.510438782372485e-61,1.3212896980542484e-21,9.947972691730752e-31,8.845456427188069e-98,8.698487128540117e-24,2.9407166762454514e-67,1.3704884265796312e-35,4.7331733122290047e-66,1.3813082853553236e-13,5.496810472565963e-62,1.6252275799856947e-07,9.133705954979758e-06,4.1533012846269294e-06,7.2568897670326325e-06,2.0517076304940507e-06,2.66286264014043e-06,8.380195344864287e-10,1.1470783870709713e-07,8.369988366377257e-16,4.7843870541917776e-08,7.509855513674228e-08,6.275798658870503e-07,7.607126582771229e-24,2.8580033198143483e-06,2.6693368145301133e-15,1.0853722863248813e-11,7.624077964425689e-15,4.139079946863545e-09
1.973489677728304e-09,0.045450764422602166,0.0,0.001099316197514244,0.03107655807760022,0.31939615994303244,0.35047751363598606,0.207007300974058,0.09201897968162455,0.0,2.913848933594233e-30,1.446982848361889e-13,1.3174995337412931e-36,0.0,3.3661301356060624e-49,4.869550985767036e-09,7.669596251425349e-39,8.434073481448342e-36,3.5424322303923794e-61,1.329236914889582e-21,9.97810237550822e-31,8.980223861762015e-98,8.752759097125347e-24,2.9675177453492115e-67,1.3869441285598441e-35,4.819173137166314e-66,1.3853110643710443e-13,5.563472867572459e-62,1.6251817980754394e-07,9.160939724593075e-06,4.1629835576700905e-06,7.278503409718173e-06,2.05274935047871e-06,2.6700185850436576e-06,8.385562067981269e-10,1.1536301752975474e-07,8.42004871292236e-16,4.81896562664635e-08,7.547908453933242e-08,6.281143395613342e-07,7.630181892247919e-24,2.8664458036745156e-06,2.6964580727093014e-15,1.0999828486085249e-11,7.669336597247524e-15,4.128831338430901e-09
1.979448896878461e-09,0.045450764422602166,0.0,0.0010992391668160188,0.03107656236384979,0.31939611989963385,0.35047749202442324,0.20700729150075364,0.09201898416326683,0.0,2.932769384734149e-30,1.4513521636457554e-13,1.3332697782974907e-36,0.0,3.427103969736662e-49,4.909056109081107e-09,7.761523077621198e-39,8.485084983680515e-36,3.574619476589303e-61,1.3372075713732611e-21,1.0008232056368084e-30,9.116628936767374e-98,8.807249249166252e-24,2.994481159610652e-67,1.403546250185779e-35,4.906467178841695e-66,1.3893127827833255e-13,5.630738414527684e-62,1.6251357740495782e-07,9.188171200054005e-06,4.172649481034188e-06,7.3001149721717456e-06,2.053781208667466e-06,2.677169301453502e-06,8.390899219496382e-10,1.1601982284258145e-07,8.470254030742192e-16,4.8536647180387514e-08,7.586042951949469e-08,6.28641167349045e-07,7.653237345894502e-24,2.874887102246097e-06,2.723621107772905e-15,1.1147408041196596e-11,7.714723243197265e-15,4.118647201283858e-09
1.984812194113602e-09,0.045450764422602166,0.0,0.0010991698740827982,0.031076566220907893,0.3193960838643993,0.3504774725757945,0.20700728298415527,0.09201898820450088,0.0,2.9498247429486693e-30,1.4552845471708865e-13,1.3475870965507886e-36,0.0,3.482762255076735e-49,4.944767433065494e-09,7.844955809079045e-39,8.531126830155916e-36,3.603754179251178e-61,1.3444012003886137e-21,1.0035348766648737e-30,9.240805983071338e-98,8.856477561544347e-24,3.018887442700831e-67,1.418614047960251e-35,4.986151139034814e-66,1.392913422771343e-13,5.691796083061418e-62,1.625094144255349e-07,9.212677568043706e-06,4.181334868981601e-06,7.319563600495808e-06,2.0547015170644383e-06,2.683600478040091e-06,8.395677339032512e-10,1.1661233664611357e-07,8.515562736143757e-16,4.884996807031715e-08,7.620433779755348e-08,6.291087946436367e-07,7.67398737793729e-24,2.88248325811875e-06,2.7484129908393585e-15,1.1281497530783784e-11,7.755680633362341e-15,4.1095360918799255e-09
1.9901754913487434e-09,0.045450764422602166,0.0,0.0010991006142939126,0.031076570077430025,0.31939604783278625,0.3504774531288495,0.20700727447637687,0.09201899225306441,0.0,2.9669053075669986e-30,1.459216930477812e-13,1.3620227201861585e-36,0.0,3.5391694514730375e-49,4.980627308321833e-09,7.929053936450743e-39,8.577293250296519e-36,3.6330467590134774e-61,1.3516138104570101e-21,1.0062465474568589e-30,9.36633247907839e-98,8.905883776120834e-24,3.043425979776668e-67,1.4338017497803424e-35,5.0669072864785e-66,1.3965132041042063e-13,5.753347863729418e-62,1.6250523162008148e-07,9.237182080697479e-06,4.190007080690531e-06,7.3390105451596555e-06,2.055613963282748e-06,2.690027423606554e-06,8.400431444899037e-10,1.1720616487799719e-07,8.56098881041897e-16,4.916426260935157e-08,7.65489075859484e-08,6.295702651926368e-07,7.694737527682042e-24,2.8900784549858088e-06,2.7732981957621046e-15,1.1416795737243073e-11,7.796741635197593e-15,4.100476262128673e-09
1.9955387885838847e-09,0.045450764422602166,0.0,0.0010990313873394215,0.031076573933416902,0.31939601180479316,0.35047743368358747,0.20700726597735902,0.09201899630893959,0.0,2.9840107632334203e-30,1.4631493135665503e-13,1.376577364821706e-36,0.0,3.596333555367195e-49,5.016635817207595e-09,8.013820916286917e-39,8.623584244063895e-36,3.662497642465154e-61,1.3588453991826e-21,1.008958218012879e-30,9.493219393440175e-98,8.955468453016108e-24,3.068097128189126e-67,1.4491099756636656e-35,5.148747069346583e-66,1.4001121269872408e-13,5.8153964005771685e-62,1.6250102888933745e-07,9.26168473939413e-06,4.198666148126936e-06,7.3584558067890865e-06,2.056518606252701e-06,2.6964501400772273e-06,8.40516150995768e-10,1.1780130610516037e-07,8.606532226171152e-16,4.947952958170152e-08,7.68941393132794e-08,6.300255963583669e-07,7.715487795568759e-24,2.8976726933554313e-06,2.7983032913929196e-15,1.1553309713922192e-11,7.837906211319955e-15,4.091467273461592e-09
2.000902085819026e-09,0.045450764422602166,0.0,0.0010989621931096105,0.031076577788869207,0.3193959757804189,0.3504774142400079,0.20700725748704263,0.09201900037210857,0.0,3.0011407948087153e-30,1.4670816964371215e-13,1.3912517492904933e-36,0.0,3.654262626373859e-49,5.052793041230928e-09,8.099260213347173e-39,8.66999981141963e-36,3.692107256195063e-61,1.3660959641707995e-21,1.0116698883330493e-30,9.621477754084056e-98,9.005232155038025e-24,3.0929012452890594e-67,1.4645393470773388e-35,5.23168202625481e-66,1.403710191625725e-13,5.877944344555819e-62,1.6249680613556843e-07,9.286185545507431e-06,4.207312103399452e-06,7.377899386007933e-06,2.0574155044649236e-06,2.7028686293773244e-06,8.409867508377896e-10,1.1839775889553644e-07,8.6521929560101105e-16,4.9795767767922426e-08,7.724003341178779e-08,6.304748055716662e-07,7.736238182038831e-24,2.9052659737341557e-06,2.8234736923736267e-15,1.1691046512005031e-11,7.87917432435958e-15,4.08250869193249e-09
