Distance (mm),T (C),P (atm),Ne,H4N2O2(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),HO2(39),NH2(85),H2NO(89),HNOH(94),N2H3(99),H3N2O(193),H2NO2(195),S(196),H2NO3(252),H2N2O(502),NNDO(506),NNO(515),S(566),X(1),HX(26),OX(27),CH3X(28),HOX(29),H2OX(30),CO2X(31),OCX(32),CX(33),CH2X(34),CHX(35),H2NX(212),SX(215),H2NOX(217),H3NOX(218),HNO3X(221),CH3OX(223),CH4OX(224),alpha
4.284500000000001,796.9000857515472,1.0000000000000004,1.7286908900075017e-31,1.2294178490865353e-14,0.1022323100275713,3.460187570866112e-05,0.15412850514361953,0.3446118327825231,0.03649153271646946,0.0016164192059989516,0.13100150885585637,0.030330088063822796,0.008737893078945775,3.77445807003331e-11,1.4761268596360619e-06,2.711748036669059e-11,8.973568045687583e-09,3.7317901998598516e-15,2.4955204176293162e-14,6.606592033838812e-10,1.956866817683426e-25,3.2743181785099473e-12,6.690495742715383e-21,4.2908947274312213e-16,2.48008969905969e-20,3.867926087463675e-07,1.6609167331285502e-16,1.2318047343276424e-07,1.6783695470873137e-05,0.16691299929476852,0.006506169519099218,0.01736244421962082,6.884878818487662e-09,1.1889500278891364e-12,5.933360686168228e-18,4.124405324322036e-13,2.770392640104122e-13,9.139859983762013e-06,5.768971436155917e-06,3.160186834758581e-18,0.002417836179227438,2.6994242918169866e-09,0.025416860799223336,1.6436719429404604e-16,6.708530228090308e-08,1.6983127564696416e-07,2.835544039474412e-19,1.4569394283774422e-13,3.9291815437205455e-17,1.6437754852910364e-21,5.041562700312126e-19,3.697163363613997e-06,1.0955127139435023e-20,1.0149614690464889e-05,1.435320386829546e-07,4.90095790458152e-11,0.9721510155717302,5.7474181116819056e-08,-17636990092.089245
4.29,796.9557791359877,1.0000000000000002,1.7286883001933603e-31,1.2244424882392827e-14,0.10223062464418908,3.414978582762338e-05,0.15412827421639194,0.3446222944416691,0.036493819642755596,0.001617163856133705,0.13100294531310672,0.030319293684722793,0.00874516389456529,3.793202933867168e-11,1.4757919815423587e-06,2.720746459132314e-11,8.993800756778556e-09,3.745807469870022e-15,2.5011765674904343e-14,6.618921652273525e-10,1.9611614351452647e-25,3.2808470202474503e-12,6.714675555049323e-21,4.301864100526966e-16,2.4820266299983872e-20,3.8529161568644975e-07,1.6629138566173768e-16,1.227437545996213e-07,1.6783199377187816e-05,0.16690250719163838,0.0065070535750631885,0.017363050805572985,6.863224138589769e-09,1.1888792991584359e-12,5.901129048310725e-18,4.078646844791071e-13,2.76189570578408e-13,9.125318707925348e-06,5.75001367500146e-06,3.135916045035207e-18,0.0024207266766639282,2.704466734744075e-09,0.025423707223324692,1.6479572557636548e-16,6.715204439700371e-08,1.700231011058705e-07,2.8504116706121758e-19,1.462119422002868e-13,3.943656921073691e-17,1.648765250701913e-21,5.0555774945521465e-19,3.696842095202633e-06,1.0920124337627959e-20,1.015243838337241e-05,1.4364137742935843e-07,4.840602287454499e-11,0.9721412757193949,5.753020877027659e-08,-16913730089.797285
4.2955000000000005,797.0114573983327,1.0,1.7286857194811896e-31,1.2195305267228131e-14,0.1022289443443002,3.37035289211201e-05,0.15412804410064485,0.34463275009201483,0.036496105369440715,0.0016179087733954132,0.13100437438291374,0.030308504023937408,0.008752433670868271,3.812031339204634e-11,1.4754564346892816e-06,2.7297698058253737e-11,9.014073511204973e-09,3.759873159586352e-15,2.5068442070378542e-14,6.631269535945596e-10,1.965479087899097e-25,3.2873881665631483e-12,6.738995372019246e-21,4.312859076309916e-16,2.483970454193337e-20,3.838101201357655e-07,1.66491801135264e-16,1.2231289770616207e-07,1.6782702867226165e-05,0.1668920136573161,0.006507937665842217,0.017363657463444954,6.841814706521463e-09,1.1888085359927669e-12,5.869284253590995e-18,4.033384643565128e-13,2.7534959907530286e-13,9.110804753613523e-06,5.731250257020411e-06,3.1120238601311342e-18,0.002423613957370806,2.7095044017898716e-09,0.02543060860187192,1.6522561123828125e-16,6.721882476290901e-08,1.7021467814460858e-07,2.865349362176889e-19,1.4673117311706426e-13,3.958171931598019e-17,1.653772270872842e-21,5.069637706308532e-19,3.6965123333650245e-06,1.088559102598012e-20,1.0155238841200878e-05,1.4375043359657903e-07,4.780967113126197e-11,0.9721314841616613,5.758613777474941e-08,-16251811346.045437
4.301,797.0671205107855,1.0000000000000002,1.7286831477451368e-31,1.2146812646919019e-14,0.1022272690556555,3.32630351265175e-05,0.1541278147851573,0.344643199778735,0.03649838989488983,0.001618653959632369,0.13100579612229538,0.030297719083136113,0.008759702407204138,3.830943617246473e-11,1.4751202192662435e-06,2.7388181333490215e-11,9.034386371320218e-09,3.773987415045712e-15,2.5125233511925506e-14,6.643635696815517e-10,1.9698199298565597e-25,3.293941614891801e-12,6.76345545823949e-21,4.323879694843728e-16,2.4859212088078974e-20,3.8234791165189326e-07,1.666929237472431e-16,1.2188784201653135e-07,1.6782205931348803e-05,0.1668815187490442,0.006508821787501378,0.01736426419250282,6.82064773465934e-09,1.1887377392455615e-12,5.8378214628143905e-18,3.98861398620699e-13,2.745192397559823e-13,9.096318064068226e-06,5.712678857963485e-06,3.088503798276711e-18,0.002426498066071965,2.7145373740790812e-09,0.025437564321041557,1.6565685171184102e-16,6.728564337285868e-08,1.7040600999206717e-07,2.880357422850778e-19,1.472516399067905e-13,3.9727267245451453e-17,1.6587965672849286e-21,5.083743369609397e-19,3.696174178883768e-06,1.0851522871159377e-20,1.0158016312288034e-05,1.4385921015973214e-07,4.7220448258102594e-11,0.9721216414672708,5.764196926836943e-08,-15643489399.890053
4.306500000000001,797.1227684459203,1.0000000000000002,1.728680584860714e-31,1.2098940091780181e-14,0.10222559870678853,3.282823534308751e-05,0.15412758625883,0.34465364354651706,0.03650067321749448,0.0016193994166742837,0.1310072105876503,0.030286938863960396,0.00876697010292659,3.849940100344847e-11,1.4747833354580623e-06,2.747891498386926e-11,9.054739399517228e-09,3.7881503826459315e-15,2.5182140149156106e-14,6.656020146875703e-10,1.9741841156819034e-25,3.300507362801279e-12,6.788056079956058e-21,4.33492599629997e-16,2.4878789310335854e-20,3.8090478180730653e-07,1.6689475751825552e-16,1.2146852734665368e-07,1.678170856004653e-05,0.1668710225234438,0.0065097059361454625,0.017364870992019568,6.79972046450898e-09,1.1886669097627168e-12,5.806735893267633e-18,3.944330176704765e-13,2.736983840097068e-13,9.081858582648616e-06,5.69429717978035e-06,3.0653494977577818e-18,0.002429379047214086,2.719565732400247e-09,0.02544457377365696,1.6608944744775882e-16,6.735250022279396e-08,1.7059709985604585e-07,2.8954361626846405e-19,1.4777334689486236e-13,3.9873214494888334e-17,1.663838161614531e-21,5.097894519060866e-19,3.6958277316666397e-06,1.0817915568588546e-20,1.016077104292838e-05,1.439677100718426e-07,4.663827932132719e-11,0.9721117481986032,5.769770438187581e-08,-15082675465.153915
4.312000000000001,797.1784011766787,1.0000000000000002,1.7286780307047876e-31,1.2051680740321922e-14,0.10222393322700819,3.239906122463867e-05,0.15412735851068435,0.3446640814395673,0.03650295533567251,0.0016201451463324446,0.1310086178347643,0.030276163368024078,0.008774236757393585,3.869021122006356e-11,1.4744457834449741e-06,2.7569899577054787e-11,9.07513265822863e-09,3.802362209146505e-15,2.5239162132080907e-14,6.668422898150329e-10,1.9785718007955658e-25,3.3070854079914516e-12,6.812797505053737e-21,4.3459980209586137e-16,2.489843658091003e-20,3.794805241731841e-07,1.6709730647569851e-16,1.2105489406017437e-07,1.678121074393957e-05,0.16686052503652052,0.006510590107918659,0.01736547786127505,6.779030166437228e-09,1.1885960483826506e-12,5.776022818123324e-18,3.9005285572244494e-13,2.728869243498519e-13,9.067426252833446e-06,5.676102950354825e-06,3.0425547145543156e-18,0.0024322569444791367,2.7245895566843872e-09,0.025451636353561336,1.6652339887932482e-16,6.741939529560258e-08,1.7078795089032772e-07,2.910585892059611e-19,1.4829629838431252e-13,4.001956255519279e-17,1.6688970753697566e-21,5.112091188729026e-19,3.695473089996829e-06,1.0784764840385877e-20,1.0163503275406288e-05,1.44075936236003e-07,4.606309000019651e-11,0.9721018049177804,5.7753344226748925e-08,-14563791098.63238
4.3175,797.2340186763621,1.0,1.7286754851555635e-31,1.2005027798684349e-14,0.10222227254639114,3.197544517220776e-05,0.15412713152986127,0.3446745135016146,0.03650523624786779,0.001620891150399876,0.1310100179188161,0.030265392596913583,0.00878150236996734,3.888187016895493e-11,1.474107563402637e-06,2.7661135681538228e-11,9.095566209926822e-09,3.816623041669331e-15,2.529629961111041e-14,6.680843962695168e-10,1.982983141377759e-25,3.3136757482930252e-12,6.837680003063324e-21,4.357095809207073e-16,2.4918154272307535e-20,3.780749343032884e-07,1.6730057465383159e-16,1.2064688306442192e-07,1.678071247377543e-05,0.16685002634367038,0.006511474299004243,0.01736608479955589,6.758574139406122e-09,1.1885251559363604e-12,5.745677565847864e-18,3.857204507863823e-13,2.7208475440370764e-13,9.053021018219818e-06,5.658093923242218e-06,3.020113320026729e-18,0.002435131801569053,2.72960892682466e-09,0.025458751464649793,1.6695870648081103e-16,6.748632858418098e-08,1.7097856624789668e-07,2.9258069233148495e-19,1.488204987032338e-13,4.016631292530133e-17,1.673973330480737e-21,5.126333413954493e-19,3.6951103517589732e-06,1.0752066438765085e-20,1.0166213251224814e-05,1.4418389155209792e-07,4.549480659979628e-11,0.9720918121768628,5.780889077534022e-08,-13989953085.126097
4.323,797.2896209186366,0.9999999999999999,1.7286729480925765e-31,1.1958974540072569e-14,0.1022206165957743,3.155732032681134e-05,0.1541269053056201,0.34468493977591586,0.036507515952550036,0.0016216374306514936,0.13101141089438317,0.030254626552188135,0.008788766940014285,3.9074381208378263e-11,1.4737686755021416e-06,2.775262386663743e-11,9.116040117124076e-09,3.830933027699426e-15,2.535355273705316e-14,6.693283352597478e-10,1.9874182943720792e-25,3.3202783816674598e-12,6.862703845169562e-21,4.3682194015412726e-16,2.493794275734358e-20,3.766878097180435e-07,1.6750456609382216e-16,1.2024443580639688e-07,1.6780213740429712e-05,0.1668395264996859,0.006512358505624243,0.01736669180615547,6.738349710709156e-09,1.188454233247477e-12,5.7156955196161645e-18,3.81435344640867e-13,2.712917689023791e-13,9.038642822523105e-06,5.640267877408963e-06,2.9980192986487427e-18,0.002438003661902343,2.7346239223566623e-09,0.025465918517350392,1.6739537074557173e-16,6.755330008265707e-08,1.7116894906174075e-07,2.9410995701704675e-19,1.4934595218667093e-13,4.031346710714034e-17,1.6790669490766584e-21,5.140621230656861e-19,3.694739613948853e-06,1.0719816144772294e-20,1.0168901209908078e-05,1.442915788985773e-07,4.493335604268739e-11,0.9720817705216596,5.786434254632018e-08,-13634848420.710613
4.328500000000001,797.3452078775191,0.9999999999999997,1.7286704193966774e-31,1.1913514304198578e-14,0.10221896530674769,3.114462056225716e-05,0.15412667982733755,0.34469536030526043,0.036509794448214526,0.001622383988844264,0.131012796815448,0.030243865235380123,0.008796030466905073,3.926774770823898e-11,1.4734291199100139e-06,2.7844364702498994e-11,9.136554442372647e-09,3.845292315085657e-15,2.5410921661116046e-14,6.705741079975824e-10,1.991877417489136e-25,3.326893306204791e-12,6.887869304217707e-21,4.379368838564399e-16,2.4957802409151704e-20,3.7531894988853227e-07,1.6770928484379156e-16,1.1984749426876617e-07,1.677971453490198e-05,0.1668290255587618,0.006513242724039143,0.017367298880373836,6.71835423570939e-09,1.1883832811323246e-12,5.6860721167299544e-18,3.771970828088099e-13,2.705078636707356e-13,9.02429160957716e-06,5.6226226169745835e-06,2.976266745785967e-18,0.0024408725683652565,2.739634622189773e-09,0.025473136925625802,1.6783339216653897e-16,6.762030977912789e-08,1.7135910242590473e-07,2.956464147157636e-19,1.49872663160333e-13,4.046102660154516e-17,1.6841779532911284e-21,5.154954674746797e-19,3.6943609723265016e-06,1.0688009767176382e-20,1.0171567387924179e-05,1.4439900111755332e-07,4.437866586202375e-11,0.9720716804949827,5.791970321352948e-08,-13217368396.21747
4.3340000000000005,797.4007795273841,1.0000000000000002,1.728667898950016e-31,1.1868640496723502e-14,0.1022173186116466,3.0737280478014675e-05,0.15412645508450615,0.3447057751319741,0.03651207173338179,0.0016231308267173532,0.1310141757354032,0.030233108647995197,0.008803292950014505,3.946197305011585e-11,1.4730888967882335e-06,2.7936358760093254e-11,9.157109248264863e-09,3.8597010520414535e-15,2.5468406534902665e-14,6.718217156979925e-10,1.9963606692101931e-25,3.333520520124266e-12,6.913176654721043e-21,4.3905441609877393e-16,2.4977733601192786e-20,3.739681562208008e-07,1.6791473495886077e-16,1.1945600096589407e-07,1.6779214848316963e-05,0.16681852357450058,0.006514126950547516,0.017367906021517592,6.69858509757981e-09,1.1883123003999696e-12,5.65680284804454e-18,3.7300521453331855e-13,2.6973293561745883e-13,9.009967323333721e-06,5.605155970955802e-06,2.9548498655200347e-18,0.002443738563055613,2.744641104339831e-09,0.025480406103920276,1.6827277121677186e-16,6.768735764872776e-08,1.715490293804514e-07,2.9719009690282567e-19,1.504006359249631e-13,4.060899290385172e-17,1.6893063650612316e-21,5.169333781501641e-19,3.6939745210183564e-06,1.0656643141319695e-20,1.017421201770233e-05,1.4450616100070586e-07,4.383066419540382e-11,0.9720615426399551,5.797497298559489e-08,-12826211924.204185
4.3395,797.456335842952,1.0000000000000002,1.7286653866360336e-31,1.1824346588705546e-14,0.1022156764435447,3.0335235392144765e-05,0.15412623106673357,0.3447161842979245,0.036514347806597486,0.0016238779459922853,0.13101554770705784,0.030222356791512625,0.008810554388721564,3.9657060627296286e-11,1.4727480062942501e-06,2.8028606611214882e-11,9.177704597433232e-09,3.8741593871455454e-15,2.5526007510413073e-14,6.730711595790539e-10,2.00086820879084e-25,3.3401600217720644e-12,6.938626172868049e-21,4.4017454096300134e-16,2.49977367072642e-20,3.7263523204009457e-07,1.681209205011971e-16,1.1906989893987907e-07,1.6778714671922388e-05,0.16680802059991848,0.006515011181485763,0.017368513228899922,6.6790397070454505e-09,1.1882412918522838e-12,5.6278832573981764e-18,3.688592927535e-13,2.6896688272515165e-13,8.995669907862825e-06,5.5878657930129564e-06,2.933762968515355e-18,0.002446601690154568,2.749643448917172e-09,0.02548772550084051,1.6871350856833975e-16,6.775444373445484e-08,1.7173873310198196e-07,2.9874103572113255e-19,1.5092987493467156e-13,4.0757367551833475e-17,1.694452208361373e-21,5.183758592424509e-19,3.6935803568963133e-06,1.062571214179385e-20,1.0176835339370538e-05,1.4461306145629435e-07,4.328927983108905e-11,0.9720513574634483,5.8030152979809206e-08,-12461489168.391052
4.345000000000001,797.5118767992907,1.0,1.7286628823394473e-31,1.1780626116049666e-14,0.10221403873624671,2.9938421334287894e-05,0.1541260077637412,0.34472658784452503,0.03651662266643203,0.0016246253483730932,0.13101691278264274,0.0302116096673855,0.008817814782409355,3.985301384482795e-11,1.4724064485809595e-06,2.8121108828490888e-11,9.19834055255051e-09,3.888667469342685e-15,2.5583724740043095e-14,6.743224408619267e-10,2.0054001962646736e-25,3.3468118096212057e-12,6.964218136529161e-21,4.4129726254173843e-16,2.501781210150881e-20,3.713199825752146e-07,1.683278455400603e-16,1.1868913175661124e-07,1.6778213997088165e-05,0.166797516687451,0.006515895413227776,0.01736912050184043,6.659715502127668e-09,1.1881702562839925e-12,5.599308941047897e-18,3.6475887408045653e-13,2.682096040405231e-13,8.981399307352685e-06,5.570749961198619e-06,2.9130004699300143e-18,0.002449461989543598,2.7546417314599407e-09,0.025495094524206195,1.6915560460584552e-16,6.782156796688688e-08,1.7192821647677043e-07,3.0029926255011947e-19,1.5146038439947116e-13,4.090615201914357e-17,1.699615504238944e-21,5.19822914002328e-19,3.6931785698646997e-06,1.0595212654249863e-20,1.017943757459957e-05,1.4471970513673177e-07,4.275444209641043e-11,0.9720411255174394,5.808524421224933e-08,-12118337373.312626
4.3505,797.5674023718101,0.9999999999999999,1.7286603859462381e-31,1.1737472678962952e-14,0.10221240542428109,2.9546775038710393e-05,0.15412578516536315,0.3447369858127396,0.036518896311480475,0.0016253730355464706,0.1310182710138165,0.030200867277041014,0.0088250741304651,4.004983611952772e-11,1.4720642237967592e-06,2.821386598536877e-11,9.219017176329832e-09,3.903225447944371e-15,2.564155837658336e-14,6.755755607708446e-10,2.0099567924470052e-25,3.3534758822707213e-12,6.989952825264422e-21,4.4242258493835666e-16,2.5037960158423946e-20,3.700222149431065e-07,1.6853551415184934e-16,1.1831364350186122e-07,1.6777712815304397e-05,0.16678701188895864,0.006516779642184605,0.01736972783966516,6.640609947890276e-09,1.1880991944827347e-12,5.57107554711026e-18,3.6070351877343907e-13,2.674609996646542e-13,8.967155466108602e-06,5.553806377708344e-06,2.8925568873685825e-18,0.00245231950393769,2.7596360303899703e-09,0.02550251262460427,1.6959905997013923e-16,6.78887303664205e-08,1.7211748258112144e-07,3.0186480960471894e-19,1.5199216872962586e-13,4.1055347834317176e-17,1.7047962763666194e-21,5.212745464795758e-19,3.69276925372669e-06,1.0565140606891738e-20,1.0182018955940523e-05,1.4482609485604247e-07,4.222608097765879e-11,0.9720308473082931,5.814024776409423e-08,-11795531755.982471
4.356000000000001,797.622912536261,1.0,1.7286578973436404e-31,1.1694879941411471e-14,0.10221077644289318,2.9160233937408733e-05,0.15412556326154525,0.3447473782430873,0.03652116874036222,0.0016261210091819238,0.13101962245167076,0.030190129621880668,0.008832332432280121,4.024753088002854e-11,1.471721332085541e-06,2.830687865612236e-11,9.239734531524795e-09,3.9178334726295836e-15,2.5699508573218362e-14,6.768305205330986e-10,2.0145381589385842e-25,3.3601522384441847e-12,7.015830520330625e-21,4.4355051226697683e-16,2.5058181252870483e-20,3.6874173813335037e-07,1.6874393042014962e-16,1.1794337877737825e-07,1.6777211118181485e-05,0.16677650625573257,0.0065176638648042125,0.017370335241706482,6.621720536187986e-09,1.1880281072291147e-12,5.5431787750085315e-18,3.566927907159854e-13,2.66720970743337e-13,8.952938328554101e-06,5.537032968633712e-06,2.872426838876302e-18,0.0024551742745119636,2.7646264224206907e-09,0.025509979244174183,1.7004387522478965e-16,6.795593091843902e-08,1.723065343837025e-07,3.034377089561675e-19,1.5252523226251643e-13,4.120495650777036e-17,1.7099945476345837e-21,5.227307604836301e-19,3.692352499525039e-06,1.0535491951107561e-20,1.0184579708773328e-05,1.4493223333277096e-07,4.1704127042065436e-11,0.9720205233523733,5.8195164679228056e-08,-11491396129.894659
